Orthogroup	Arabidopsis_thaliana	Alyssum_gmelinii
OG0000269	AT1G43260.1	Ag007G634850, Ag001G009880
OG0000270	AT1G75630.2	Ag003G225130
OG0000271	AT5G37640.1, AT5G03240.1, AT1G65350.1	Ag001G022460, Ag001G022490
OG0000271	AT4G02890.3	Ag004G382710
OG0000273	AT5G51470.1	Ag003G275520
OG0000274	AT5G59720.1	Ag001G037550, Ag008G709540, Ag008G709790
OG0000274	AT3G46230.1	Ag002G131930
OG0000274	AT2G29500.1	Ag007G593920, Ag007G593930, Ag007G593900
OG0000276	AT5G42590.1	Ag006G560510, Ag006G560400
OG0000276	AT4G20235.1	Ag006G560660
OG0000277	AT4G15700.1, AT4G15690.1	Ag001G032920
OG0000281	AT1G49990.1	Ag001G016930, Ag001G016850
OG0000282	AT5G07530.1	Ag007G599590
OG0000282	AT5G07550.1	Ag007G599660
OG0000283	AT5G43370.1, AT5G43350.1	Ag007G588000, Ag007G587960, Ag007G587970, Ag007G587990
OG0000284	AT5G26630.1	Ag001G030880, Ag001G029500, Ag007G629010
OG0000285	AT2G07505.1, AT2G06265.1	Ag007G645850, Ag005G415910
OG0000286	AT5G53592.1	Ag008G734600
OG0000287	AT3G20980.1	Ag005G444110
OG0000288	AT2G03460.1	Ag003G214960, Ag005G478520, Ag005G476300, Ag003G214920, Ag003G214930, Ag003G214970, Ag005G479220
OG0000290	AT3G18650.1	Ag005G447400, Ag001G064900, Ag005G450080, Ag005G453470, Ag005G453460
OG0000290	AT4G02235.1, AT4G11250.1, AT5G65330.1	Ag008G713350, Ag008G713310
OG0000294	AT3G17390.1	Ag005G458030
OG0000294	AT4G01850.1	Ag006G513280
OG0000294	AT1G02500.1	Ag004G299490, Ag004G299500
OG0000297	AT4G36590.1	Ag003G261170, Ag003G289210, Ag002G173860, Ag002G174020, Ag003G288940
OG0000297	AT5G60440.1	Ag008G711840, Ag008G711790, Ag001G072030, Ag007G611180, Ag003G272910, Ag005G402300, Ag005G402290, Ag008G711950, Ag004G378870, Ag008G711910, Ag008G711870, Ag008G711810, Ag008G711970
OG0000298	AT4G19630.1	Ag001G062550, Ag001G062510, Ag001G061900, Ag008G695110
OG0000299	AT3G44970.1	Ag006G499900, Ag006G499860
OG0000299	AT1G78490.1	Ag003G213780, Ag003G220100
OG0000300	AT2G05530.1, AT2G05520.1	Ag003G259820
OG0000300	AT2G05440.2, AT2G05510.1	Ag002G137460, Ag002G140980
OG0000301	AT5G15690.1, AT4G04775.1	Ag002G147210, Ag008G664500, Ag007G613760, Ag007G635580, Ag007G584880, Ag005G446360, Ag003G248110, Ag004G361030, Ag004G354370, Ag006G541230, Ag001G058420, Ag004G374750, Ag007G610080, Ag007G607650
OG0000303	AT2G19365.1	Ag003G271760, Ag006G557400
OG0000303	AT2G20625.2	Ag001G067100
OG0000304	AT5G44950.1	Ag002G124190
OG0000308	AT5G48770.1	Ag004G327900
OG0000308	AT4G09360.1	Ag003G238370
OG0000308	AT5G40100.1, AT1G17600.1	Ag004G327720
OG0000310	AT1G35850.1, AT5G59280.1	Ag008G709240
OG0000310	AT5G60180.1, AT5G60110.1	Ag008G711030
OG0000311	AT5G16570.1	Ag007G622820
OG0000311	AT1G48470.1	Ag001G024940
OG0000311	AT3G17820.1	Ag005G457020
OG0000313	AT3G29190.1	Ag006G560490, Ag006G560390
OG0000313	AT3G29110.1, AT4G20210.1	Ag006G560010, Ag005G411080
OG0000313	AT1G48820.1	Ag001G024170
OG0000313	AT4G15870.1	Ag002G171160
OG0000314	AT1G04750.1	Ag004G302930
OG0000314	AT1G04760.1	Ag004G302940
OG0000314	AT2G33110.1	Ag007G588550
OG0000316	AT2G40560.1, AT2G40500.1	Ag002G187160, Ag002G187230, Ag002G185950, Ag002G185990
OG0000319	AT1G07940.1, AT1G07920.1, AT1G07930.1, AT5G60390.1	Ag008G711750
OG0000321	AT4G09440.1, AT5G37920.1, AT5G37430.1, AT5G37410.2, AT4G16530.1, AT5G37420.1, AT5G37470.2, AT5G37460.1	Ag002G166480, Ag002G166840, Ag006G571830
OG0000322	AT1G78400.1	Ag003G214240, Ag005G440770, Ag003G214260
OG0000322	AT2G26620.1, AT2G15470.1, AT2G15450.1, AT2G15460.1, AT4G13760.1, AT2G40310.1, AT1G43100.1, AT1G43090.1, AT1G43080.1	Ag006G548230, Ag006G548240, Ag006G546460, Ag002G179620
OG0000323	AT4G27652.1	Ag004G374940, Ag004G374900
OG0000327	AT1G23720.2	Ag001G075570, Ag001G075560
OG0000327	AT3G28550.1, AT3G54580.1, AT3G54590.3	Ag001G075710, Ag001G075680, Ag006G560580, Ag006G561400, Ag001G080110, Ag001G080070, Ag001G075500
OG0000328	AT4G14630.1	Ag001G036310
OG0000329	AT4G02310.1	Ag001G077310, Ag001G078150
OG0000330	AT3G59460.1	Ag001G093260
OG0000330	AT1G06630.1, AT3G60040.3	Ag007G612380, Ag001G092100
OG0000332	AT4G14960.2, AT1G04820.1, AT1G50010.1	Ag001G016590, Ag001G016660
OG0000334	AT3G53810.1	Ag001G073280
OG0000334	AT2G37710.1	Ag002G173720
OG0000335	AT1G43010.1	Ag006G552370, Ag006G552350
OG0000335	AT3G11350.1, AT3G11380.1	Ag005G473330, Ag005G473370
OG0000335	AT1G28020.1	Ag007G583790
OG0000336	AT1G72920.1, AT1G72930.1	Ag003G238210, Ag003G238250
OG0000336	AT1G17615.1	Ag004G327930
OG0000336	AT1G72890.2	Ag003G238280
OG0000338	AT1G09690.1, AT1G09590.1, AT1G57660.1, AT1G57860.1	Ag004G367200, Ag004G310510, Ag004G310410
OG0000339	AT1G01620.1, AT4G23400.1	Ag006G548660, Ag006G545860
OG0000339	AT3G61430.1	Ag001G094740
OG0000340	AT2G43510.1	Ag002G197210
OG0000340	AT2G43520.1	Ag002G197290, Ag002G197280
OG0000345	AT1G12672.2	Ag004G316330
OG0000345	AT1G12665.1	Ag004G316300
OG0000345	AT1G12660.1	Ag004G316310
OG0000345	AT1G12663.1	Ag007G592460
OG0000346	AT5G53635.1	Ag007G592010, Ag007G592000, Ag005G410550
OG0000347	AT2G15660.1, AT2G40210.1, AT2G26880.1	Ag008G704910, Ag008G704900, Ag008G704890, Ag008G704940, Ag008G704920, Ag008G704930, Ag008G704970, Ag008G704820, Ag008G704810, Ag008G704960, Ag008G704870, Ag008G704860, Ag008G704950, Ag008G704880, Ag008G704650, Ag008G704740, Ag008G704690, Ag005G472160, Ag005G472170
OG0000349	AT4G35733.1	Ag003G286530, Ag008G692030
OG0000349	AT1G65760.1, AT1G65740.1, AT1G65770.1	Ag002G114050, Ag002G121670
OG0000349	AT2G26160.1, AT3G25750.2, AT1G44080.1	Ag003G286490, Ag003G286480
OG0000350	AT1G29740.1	Ag001G069780
OG0000351	AT3G29410.1	Ag005G465630
OG0000352	AT1G16930.1	Ag004G325890
OG0000352	AT1G80470.1	Ag002G117270
OG0000355	AT1G80960.1	Ag003G210200
OG0000356	AT5G27050.1, AT5G26865.1, AT5G27090.1, AT5G27944.1, AT5G27580.1, AT5G26950.1, AT5G27070.1	Ag002G144860, Ag005G416750, Ag001G055590, Ag003G238730
OG0000358	AT1G04270.1	Ag007G587570, Ag004G302250
OG0000358	AT5G09490.1	Ag007G587560, Ag007G587550
OG0000359	AT1G29920.1, AT1G29910.1, AT1G29930.1	Ag007G581430, Ag007G581460
OG0000359	AT2G34430.1	Ag003G211770
OG0000360	AT5G66890.1	Ag008G734820, Ag007G625370
OG0000360	AT5G66900.2	Ag008G734800
OG0000360	AT5G66910.1	Ag008G734810
OG0000361	AT3G11480.1	Ag007G587740, Ag005G473000
OG0000361	AT5G66430.1	Ag001G099790
OG0000363	AT5G33406.1	Ag006G517110, Ag007G645790
OG0000368	AT4G37330.1	Ag003G291040
OG0000368	AT4G37320.1	Ag003G291010
OG0000368	AT4G37370.1	Ag003G291060
OG0000369	AT3G46040.1	Ag001G051410
OG0000370	AT1G17020.1	Ag004G326160
OG0000370	AT1G17010.1	Ag004G326130, Ag004G326140, Ag004G326120
OG0000370	AT4G25310.1, AT4G25300.1	Ag007G583890
OG0000371	AT1G26540.1, AT2G47230.2	Ag007G648580, Ag005G446940, Ag002G205020, Ag005G477210, Ag002G204950, Ag002G203170, Ag002G204960
OG0000371	AT2G47220.1	Ag008G670390, Ag002G204970
OG0000372	AT4G27170.1, AT4G27140.1, AT4G27160.1, AT4G27150.1	Ag001G092900, Ag001G081980
OG0000377	AT1G60710.1	Ag004G372070, Ag004G372680
OG0000377	AT1G10810.1	Ag004G312650
OG0000382	AT1G56330.1	Ag004G366380
OG0000382	AT1G09180.1	Ag004G309460
OG0000383	AT1G28610.2, AT1G28600.1, AT1G31550.2	Ag007G582890, Ag007G582900, Ag007G582910
OG0000383	AT2G27360.1	Ag007G582920
OG0000383	AT1G28570.1, AT1G28580.1	Ag007G582940, Ag007G582930
OG0000384	AT1G28030.1	Ag005G463250
OG0000387	AT2G43270.1	Ag002G196770
OG0000388	AT3G30430.1, AT2G35280.1, AT1G36030.1	Ag007G647890, Ag007G647900, Ag007G647910, Ag007G647920
OG0000390	AT2G02290.1, AT5G23470.1	Ag008G723890
OG0000390	AT5G54210.1, AT1G20320.1	Ag006G570350
OG0000390	AT2G04930.1, AT3G19595.1	Ag005G448950, Ag005G448970, Ag005G448460, Ag005G448900
OG0000390	AT3G17550.1	Ag005G457610
OG0000391	AT1G22400.1	Ag004G339360
OG0000391	AT1G22340.1	Ag003G277260
OG0000391	AT1G22380.1	Ag004G339340
OG0000391	AT1G22370.2, AT1G22360.1	Ag004G339210, Ag004G339290, Ag004G339300
OG0000392	AT3G50270.1	Ag001G060820
OG0000392	AT5G38130.1	Ag007G602140
OG0000392	AT3G50300.1	Ag001G060790
OG0000393	AT3G17570.1, AT3G17265.1	Ag005G458500, Ag005G458510, Ag004G381460, Ag006G511860
OG0000393	AT3G24700.2	Ag005G457660, Ag005G457620, Ag002G124830
OG0000396	AT3G28345.1	Ag005G437820
OG0000398	AT1G55210.1	Ag001G002660, Ag001G002600
OG0000399	AT3G59930.1, AT5G33355.1	Ag001G091730
OG0000400	AT3G28330.1	Ag003G262920, Ag003G264110
OG0000401	AT5G62060.1	Ag008G728060, Ag008G728070
OG0000403	AT1G60280.1, AT1G60380.1, AT1G60340.1, AT1G60300.1, AT1G60350.1	Ag004G371510
OG0000404	AT3G11510.1, AT2G36160.1, AT3G52580.1	Ag002G166070, Ag006G502990, Ag001G069190, Ag005G472870
OG0000405	AT4G20220.1	Ag003G222690
OG0000406	AT5G16970.1, AT5G16980.2, AT5G16990.1, AT5G17000.1	Ag007G624170
OG0000406	AT3G59845.1	Ag001G091560
OG0000406	AT5G38000.1, AT5G37940.1, AT5G37980.1	Ag001G037190
OG0000406	AT3G03080.1	Ag005G488120
OG0000407	AT1G31000.1	Ag004G386540, Ag004G386500, Ag004G386590, Ag004G386580, Ag004G386610
OG0000407	AT1G47800.1, AT1G47810.1	Ag007G610010
OG0000410	AT1G61500.3	Ag004G376100, Ag004G376130
OG0000410	AT1G61420.2, AT1G61460.1	Ag004G375870, Ag004G375330
OG0000411	AT1G62040.1	Ag004G378270
OG0000411	AT4G04620.1	Ag002G139790
OG0000411	AT4G21980.2	Ag006G555710
OG0000412	AT5G54640.1	Ag008G693370
OG0000412	AT1G51060.1	Ag001G011950
OG0000413	AT3G13520.1	Ag005G469030
OG0000413	AT5G56540.1	Ag008G699570
OG0000414	AT1G26410.1, AT1G26380.1, AT1G26400.1, AT1G26420.1	Ag003G245470
OG0000414	AT4G20800.1	Ag006G561850, Ag006G561890, Ag006G561750, Ag006G561840, Ag006G561820, Ag006G561670
OG0000415	AT5G12090.1	Ag007G617980, Ag007G617850, Ag007G617950
OG0000415	AT5G27510.1	Ag007G636980
OG0000415	AT2G42550.1	Ag004G373490, Ag004G372040
OG0000416	AT2G31862.1, AT2G31720.1, AT2G18810.1	Ag007G590790
OG0000417	AT3G23950.1, AT3G23970.1	Ag003G269090
OG0000417	AT1G15680.1	Ag004G323540
OG0000420	AT2G20620.1	Ag006G501890
OG0000421	AT5G39150.1, AT5G39180.1, AT5G39120.1, AT5G39110.1, AT5G39100.1, AT5G39160.1, AT5G39190.1, AT5G39130.1	Ag002G119830, Ag002G119330, Ag006G539650, Ag001G005030, Ag001G005040, Ag006G537180, Ag007G634570, Ag003G213010
OG0000422	AT1G09500.1	Ag004G310220, Ag004G310190
OG0000422	AT1G09510.1	Ag004G310270
OG0000422	AT1G09480.1, AT1G09490.1	Ag004G310180
OG0000423	AT1G72730.1	Ag003G238920
OG0000423	AT1G54270.1	Ag001G003430
OG0000423	AT3G13920.5	Ag005G467980
OG0000424	AT4G03505.1	Ag007G586910
OG0000424	AT4G03440.1	Ag001G001190, Ag001G002510, Ag004G326330, Ag001G015790
OG0000424	AT4G03470.1	Ag007G586510
OG0000424	AT4G05040.1, AT4G14400.1, AT4G14390.1	Ag007G586930, Ag007G586920, Ag007G614300
OG0000425	AT1G52970.1	Ag001G007200
OG0000425	AT4G13263.1, AT4G13261.1, AT5G35405.1, AT2G04041.1, AT2G04031.1, AT2G04037.1, AT1G47470.1, AT1G47450.1, AT3G11990.1, AT1G45190.1	Ag001G007210
OG0000426	AT2G07290.1	Ag008G703190, Ag004G372010, Ag002G137240
OG0000427	AT1G78640.1	Ag003G213380, Ag003G213390, Ag003G213400, Ag006G511050, Ag003G277620
OG0000429	AT5G25400.1	Ag008G720860
OG0000429	AT5G11230.1	Ag007G606940
OG0000429	AT4G32390.1	Ag003G279370
OG0000430	AT2G16600.1	Ag005G417810
OG0000430	AT4G34870.1, AT2G21130.1, AT4G38740.1	Ag003G296480
OG0000431	AT1G58360.1	Ag004G368850
OG0000431	AT1G10010.2	Ag004G311050
OG0000432	AT5G52640.1	Ag008G683530
OG0000432	AT5G56030.2, AT5G56010.1, AT5G56000.1	Ag008G697030, Ag008G697000
OG0000433	AT1G65340.1	Ag007G610280, Ag007G610270, Ag003G294740, Ag003G294550, Ag003G294730
OG0000435	AT1G18770.1	Ag006G519810
OG0000436	AT4G26230.1, AT5G56710.1	Ag008G699920, Ag003G261400
OG0000436	AT2G19740.1	Ag005G405190
OG0000437	AT1G33590.2	Ag006G537060, Ag006G539630
OG0000438	AT4G12550.1, AT4G12545.1, AT4G22505.1, AT4G22485.1	Ag006G552460
OG0000439	AT3G59480.1	Ag001G090720
OG0000439	AT2G31390.1	Ag007G591220
OG0000440	AT5G17470.1	Ag007G625540
OG0000440	AT3G03400.1	Ag005G487680, Ag005G487710, Ag004G392020
OG0000440	AT3G03410.1	Ag005G487640
OG0000441	AT3G16460.1	Ag005G461190
OG0000441	AT3G16430.1, AT3G16420.1	Ag005G461260
OG0000441	AT3G16450.1, AT3G16440.2	Ag005G461230
OG0000442	AT4G38870.1	Ag007G606320
OG0000442	AT2G21930.2	Ag002G199760, Ag002G199730
OG0000446	AT5G62540.1	Ag008G727860
OG0000446	AT1G14400.1	Ag004G320600
OG0000447	AT3G15060.1	Ag005G464520
OG0000447	AT5G60860.1	Ag008G724720
OG0000447	AT1G28550.1	Ag007G583000
OG0000448	AT5G46960.1, AT5G46950.1	Ag002G115820, Ag002G120630
OG0000448	AT5G46940.1	Ag002G120530
OG0000448	AT5G46930.1, AT5G46970.1	Ag002G115810, Ag002G120640
OG0000449	AT5G59890.1	Ag007G656240
OG0000449	AT3G46000.2, AT5G59880.1	Ag008G710230
OG0000450	AT1G42700.1	Ag003G223450, Ag002G192110
OG0000450	AT1G40087.1, AT3G30200.1	Ag002G129050, Ag004G368200, Ag006G520010
OG0000452	AT5G48070.1	Ag003G261540, Ag007G616630, Ag003G261610, Ag003G261710, Ag007G622270, Ag003G262360, Ag003G262070
OG0000453	AT3G45920.1	Ag006G570450, Ag003G229890
OG0000453	AT3G46355.1, AT3G46410.1	Ag001G051690
OG0000454	AT5G52770.1	Ag001G017100, Ag004G393880, Ag004G388930, Ag004G388950, Ag004G389000, Ag004G388990, Ag004G388880, Ag004G388980, Ag004G393870, Ag004G393840, Ag004G393860, Ag008G730520, Ag008G730490, Ag008G683650
OG0000456	AT4G13390.1	Ag004G388500, Ag004G388340, Ag004G393490
OG0000456	AT5G35190.2	Ag006G505030, Ag006G505060, Ag002G184890, Ag002G135830, Ag002G134180
OG0000457	AT5G16350.1, AT5G12420.1	Ag007G609520
OG0000457	AT5G53380.1	Ag001G007140
OG0000460	AT4G22100.1	Ag004G401160, Ag002G206250
OG0000460	AT1G45191.1	Ag004G371960
OG0000461	AT1G02190.1	Ag004G297280
OG0000461	AT1G02205.3	Ag004G297270
OG0000467	AT4G18730.1, AT5G45775.2, AT3G58700.1	Ag006G573960, Ag002G106040
OG0000468	AT3G54700.1	Ag001G076000
OG0000468	AT2G32830.1	Ag007G588820
OG0000468	AT2G38940.1	Ag002G178980, Ag002G178970
OG0000471	AT1G29090.1	Ag007G582470
OG0000471	AT1G29080.1	Ag007G582540
OG0000472	AT5G40240.2	Ag007G651090
OG0000472	AT5G40230.1	Ag001G035310, Ag001G035280, Ag007G651110
OG0000474	AT5G23740.1	Ag008G691340
OG0000474	AT3G48930.1, AT4G30800.1	Ag008G723500, Ag003G266780
OG0000475	AT1G63206.2	Ag004G316700
OG0000475	AT1G63205.1	Ag004G383930, Ag004G384220
OG0000475	AT1G63190.1	Ag004G384580
OG0000476	AT5G60380.1	Ag008G720710, Ag008G719360
OG0000477	AT5G58420.1	Ag008G705870, Ag006G506260
OG0000478	AT1G55947.1	Ag001G000660, Ag005G468100
OG0000478	AT2G16810.1	Ag001G017980
OG0000481	AT1G61730.1, AT4G00390.1	Ag004G377160
OG0000482	AT1G67090.1	Ag004G356890
OG0000483	AT5G55410.2	Ag008G695540
OG0000483	AT5G55450.1	Ag008G695570
OG0000484	AT4G36140.1	Ag003G287960, Ag003G288180
OG0000487	AT3G04400.1	Ag004G302520, Ag005G485640, Ag007G588200
OG0000488	AT3G52330.1, AT3G52320.1, AT1G23037.1	Ag008G708780, Ag008G708410
OG0000489	AT3G05685.1	Ag005G483110, Ag005G483100
OG0000490	AT3G04420.1, AT1G02220.1, AT1G02230.1, AT1G02250.1	Ag004G299070, Ag004G299120, Ag004G298970, Ag004G298910, Ag004G298930, Ag004G299060, Ag004G299110, Ag004G299050
OG0000491	AT5G22730.1	Ag008G714200, Ag008G714190
OG0000492	AT2G26860.1	Ag008G699110
OG0000492	AT5G56700.2, AT5G56690.1, AT5G60610.1	Ag008G699990, Ag008G700020, Ag008G691300
OG0000498	AT5G53400.1	Ag002G118970, Ag002G118740, Ag008G686150
OG0000498	AT4G27890.1	Ag004G388660, Ag004G393670, Ag004G388490, Ag004G388330, Ag002G166740, Ag002G129930, Ag002G115480, Ag002G133670, Ag002G135230, Ag001G018830, Ag002G135060, Ag002G136310, Ag002G115500, Ag002G120880, Ag002G115510, Ag002G120860
OG0000499	AT4G18360.1	Ag006G575170
OG0000499	AT3G14415.2	Ag005G465770
OG0000499	AT3G14420.1	Ag001G005200
OG0000500	AT5G45080.1	Ag002G102780, Ag002G132060
OG0000501	AT1G35190.1	Ag006G535430, Ag003G279520
OG0000501	AT3G46500.5	Ag006G554370, Ag006G554340
OG0000504	AT5G02610.2	Ag006G493540, Ag002G181080
OG0000504	AT3G09500.1	Ag005G476980
OG0000505	AT5G25180.1, AT5G25130.1, AT5G25120.1, AT5G25140.1	Ag008G721310, Ag008G721290, Ag008G721300, Ag008G721210
OG0000506	AT5G43610.1, AT2G14670.1, AT1G66570.1, AT5G06170.1, AT1G71890.1	Ag004G341890
OG0000508	AT1G49790.2	Ag002G179840, Ag003G229180
OG0000509	AT4G16555.1, AT4G16540.1, AT2G03020.1	Ag001G038070, Ag001G038080
OG0000509	AT4G16545.1	Ag001G101890
OG0000510	AT1G60530.1	Ag004G371890
OG0000511	AT4G15160.1	Ag001G034330
OG0000511	AT1G62500.1	Ag004G379930
OG0000512	AT4G23350.1, AT4G23355.1, AT4G23360.1, AT4G23365.1, AT4G23370.1, AT4G23373.1, AT2G20170.1, AT4G23390.1, AT4G23380.1	Ag006G545750
OG0000513	AT3G53610.1	Ag002G172390
OG0000513	AT3G46060.1	Ag001G051420
OG0000513	AT5G59840.1	Ag008G710120
OG0000514	AT3G20360.1	Ag005G446210
OG0000515	AT1G56140.1, AT1G56130.2	Ag001G000240, Ag001G000230
OG0000520	AT3G61111.1	Ag002G202200
OG0000521	AT4G09000.2	Ag002G154960, Ag002G149740
OG0000521	AT1G78300.1	Ag004G339390
OG0000522	AT1G32950.1, AT1G32960.1	Ag006G540900
OG0000522	AT4G10550.3	Ag002G147670
OG0000523	AT2G46494.1	Ag002G203570
OG0000523	AT1G28040.1	Ag007G583780
OG0000523	AT2G46495.1	Ag002G203590
OG0000523	AT2G25410.1	Ag001G095450, Ag001G095480
OG0000524	AT3G07840.1	Ag005G479160, Ag005G479170
OG0000524	AT3G07820.1, AT5G48140.1	Ag005G479180
OG0000525	AT1G78570.1	Ag003G213550
OG0000525	AT3G14790.2	Ag005G465120
OG0000525	AT1G53500.1	Ag001G006140
OG0000526	AT3G47780.1	Ag001G054010, Ag001G054190
OG0000526	AT3G47740.1	Ag001G054200
OG0000529	AT5G22540.1	Ag008G714630
OG0000529	AT5G22560.1	Ag008G714510
OG0000529	AT5G22550.2	Ag008G714610
OG0000530	AT5G17100.1, AT5G17110.1	Ag007G624550
OG0000530	AT5G17150.1, AT5G17120.1	Ag007G624360
OG0000533	AT4G39200.1	Ag003G295150
OG0000533	AT2G21580.1	Ag006G521550
OG0000533	AT4G34555.1, AT2G16360.1	Ag003G282140
OG0000534	AT1G62225.1, AT1G62220.1, AT1G62000.1, AT1G62080.1, AT1G62060.1	Ag004G378460, Ag004G378630, Ag004G378650, Ag004G378670, Ag004G378480, Ag004G378590
OG0000535	AT1G61070.1	Ag004G374200
OG0000535	AT2G02120.1	Ag002G176510
OG0000537	AT4G03290.1	Ag007G598950
OG0000537	AT4G12860.1	Ag001G043330
OG0000539	AT5G65940.1	Ag001G099110
OG0000540	AT2G29490.1	Ag007G593940
OG0000540	AT2G29480.1	Ag007G593980
OG0000540	AT2G29460.1	Ag007G593990
OG0000541	AT2G29350.1	Ag002G115560
OG0000542	AT5G16130.1	Ag007G621160
OG0000542	AT1G48830.1	Ag001G024160, Ag003G260040
OG0000542	AT3G02560.1	Ag005G489130, Ag005G448090, Ag002G119610
OG0000543	AT2G24285.2, AT3G42940.1, AT2G24480.1, AT3G28620.1, AT5G43200.1, AT2G24460.1	Ag002G139310, Ag002G139430, Ag002G139170, Ag002G139210
OG0000544	AT1G05250.1, AT1G05240.1	Ag004G303720, Ag004G303730, Ag004G303740
OG0000545	AT1G75050.1	Ag003G227690, Ag003G227810
OG0000545	AT1G75040.1	Ag003G227850
OG0000547	AT4G11745.1	Ag003G289460, Ag003G291750, Ag003G287310, Ag003G287740, Ag002G186040, Ag002G186070, Ag003G291840, Ag003G289820, Ag003G289830, Ag003G289840, Ag003G291730, Ag003G291480, Ag003G291510
OG0000550	AT2G36170.1, AT3G52590.1	Ag005G455070
OG0000551	AT5G64740.1	Ag008G731770
OG0000551	AT4G39350.1	Ag003G295060
OG0000551	AT5G09870.1	Ag007G603420
OG0000552	AT2G47110.1, AT1G23410.1	Ag002G204680
OG0000552	AT3G62250.1	Ag001G096850
OG0000554	AT1G61580.1	Ag002G169930, Ag004G376310
OG0000555	AT4G12190.1	Ag002G143160, Ag002G143220, Ag002G143120
OG0000556	AT3G07110.2	Ag005G480420
OG0000556	AT3G24830.1	Ag005G427890, Ag005G448010
OG0000557	AT3G60270.1	Ag001G092650
OG0000557	AT2G44790.1	Ag002G200310
OG0000558	AT2G41910.1	Ag002G166500, Ag002G166380, Ag002G166570, Ag002G164810
OG0000558	AT2G41920.1, AT2G34290.1, AT5G27790.1, AT2G05060.1	Ag002G193520, Ag004G379460
OG0000559	AT5G02910.1	Ag006G494200
OG0000559	AT3G28410.1, AT5G02700.1	Ag006G494130, Ag006G494150
OG0000560	AT5G59530.1, AT5G59540.1	Ag008G709130
OG0000561	AT1G77080.8, AT5G65050.3, AT5G65060.1	Ag008G732290, Ag008G732280, Ag005G451780, Ag005G451720
OG0000561	AT5G65080.2, AT5G65070.3	Ag008G732390, Ag005G451700, Ag005G451760, Ag008G732340
OG0000562	AT3G05840.1	Ag005G482800
OG0000562	AT5G14640.1	Ag007G614680
OG0000562	AT5G26751.1	Ag007G634950
OG0000563	AT1G15890.1	Ag004G324220, Ag004G324240, Ag004G324140
OG0000563	AT1G51480.1, AT5G43730.1, AT5G43740.1	Ag002G173190
OG0000564	AT4G31710.2	Ag003G270540
OG0000565	AT5G15025.1	Ag007G593910
OG0000565	AT1G70030.1	Ag004G346500, Ag004G346490
OG0000566	AT5G20330.1, AT5G20340.1, AT1G33220.1	Ag008G718040, Ag008G718030, Ag005G449860
OG0000566	AT5G20390.1	Ag008G717740
OG0000569	AT2G27320.1	Ag002G175960
OG0000570	AT3G02080.1	Ag005G490020
OG0000570	AT5G15520.1	Ag007G618950
OG0000570	AT5G61170.1	Ag008G725350
OG0000571	AT5G60770.1	Ag008G712960
OG0000571	AT1G08100.1	Ag004G308000, Ag004G308010
OG0000572	AT1G58270.1	Ag003G233810, Ag003G235190, Ag003G214040
OG0000573	AT1G60095.1, AT1G60130.1, AT1G60110.2	Ag001G009350
OG0000573	AT1G57570.1	Ag004G375100
OG0000575	AT3G44010.1, AT4G33865.1, AT3G43980.1	Ag006G553500, Ag003G274140
OG0000578	AT1G10430.1	Ag004G311890
OG0000578	AT1G59830.1	Ag004G369890
OG0000578	AT1G69960.1	Ag004G347080, Ag004G346890
OG0000580	AT2G44220.1	Ag002G198870
OG0000580	AT2G44240.1	Ag002G199050
OG0000582	AT1G08360.1, AT5G22440.1	Ag004G308430
OG0000582	AT2G27530.1	Ag007G596900
OG0000583	AT1G06137.1	Ag004G305200
OG0000584	AT5G44140.1	Ag007G586810
OG0000584	AT4G28510.1	Ag003G254400
OG0000584	AT2G20530.1	Ag005G403670
OG0000585	AT2G34480.2	Ag005G465400
OG0000586	AT5G42210.1	Ag002G156200, Ag002G153700
OG0000587	AT4G01480.1	Ag006G514340
OG0000587	AT2G46860.1	Ag002G204320
OG0000587	AT1G01050.1	Ag004G298840
OG0000588	AT3G14940.1	Ag005G464790
OG0000588	AT2G42600.1	Ag002G194770
OG0000588	AT1G53310.1	Ag001G006470
OG0000589	AT5G59820.1	Ag008G710070
OG0000590	AT3G05560.1	Ag005G483420
OG0000590	AT5G27770.1	Ag007G636280
OG0000590	AT1G02830.1	Ag004G299860
OG0000591	AT1G17910.1, AT4G31100.1, AT4G31110.1	Ag004G328690
OG0000591	AT1G19390.1	Ag004G332130
OG0000592	AT1G48630.1, AT3G18130.1	Ag005G456140
OG0000592	AT1G18080.1	Ag004G329320
OG0000593	AT1G78500.1	Ag007G584640
OG0000594	AT3G48280.1, AT3G48270.1, AT3G48290.2, AT3G48310.1, AT3G48320.1	Ag001G055870
OG0000594	AT3G48300.2	Ag001G055850
OG0000595	AT5G22420.1	Ag008G715000, Ag008G714990
OG0000596	AT5G20010.1	Ag002G187410, Ag004G397910, Ag005G486870, Ag008G718550
OG0000598	AT4G19870.1	Ag006G568590, Ag006G568740, Ag006G568820, Ag006G568790, Ag006G568730, Ag004G375230, Ag006G568880, Ag006G568870, Ag006G568860, Ag006G560810
OG0000600	AT5G56600.1	Ag008G699750
OG0000600	AT2G19760.1	Ag005G405080
OG0000600	AT4G29350.1	Ag003G257720
OG0000601	AT5G15490.1	Ag007G618660
OG0000601	AT5G39320.1	Ag007G648250
OG0000602	AT5G03340.1	Ag006G495300
OG0000602	AT3G53230.1	Ag001G071850
OG0000602	AT3G09840.1	Ag003G263090, Ag003G263950, Ag002G183420, Ag005G476410
