Orthogroup	Arabidopsis_thaliana	Cardamine_glauca
OG0000347	AT2G15660.1, AT2G40210.1, AT2G26880.1	Cg004G127590
OG0000349	AT4G35733.1	Cg001G004450
OG0000349	AT2G26160.1, AT3G25750.2, AT1G44080.1	Cg005G177460
OG0000351	AT3G14490.1	Cg004G130650
OG0000351	AT1G33750.1	Cg006G211780
OG0000351	AT3G29410.1	Cg008G290210
OG0000352	AT1G16930.1	Cg006G229000
OG0000352	AT1G60400.1, AT1G60410.1	Cg007G250610
OG0000355	AT1G80960.1	Cg007G280400
OG0000355	AT1G78470.1	Cg006G203840, Cg006G203800, Cg006G203790, Cg006G203810
OG0000355	AT1G67390.1, AT3G43410.1, AT5G35945.1	Cg005G187890
OG0000356	AT5G27050.1, AT5G26865.1, AT5G27090.1, AT5G27944.1, AT5G27580.1, AT5G26950.1, AT5G27070.1	Cg008G306390, Cg008G306550
OG0000358	AT1G04270.1	Cg008G289900, Cg006G242200
OG0000358	AT5G43640.1	Cg008G319440
OG0000358	AT5G09500.1	Cg008G289890
OG0000358	AT5G09490.1	Cg008G289880
OG0000359	AT1G29920.1, AT1G29910.1, AT1G29930.1	Cg006G216530, Cg006G216520, Cg006G216510
OG0000359	AT2G34430.1	Cg005G172170
OG0000360	AT5G66890.1	Cg003G114870
OG0000361	AT3G11480.1	Cg004G127210
OG0000361	AT5G04370.2	Cg008G285160
OG0000361	AT5G04380.3	Cg004G141500
OG0000362	AT1G69730.1	Cg007G270120
OG0000362	AT1G79680.1	Cg007G280330
OG0000363	AT1G36095.1, AT5G33406.1	Cg006G201860
OG0000368	AT4G37330.1	Cg001G002850
OG0000368	AT4G37320.1	Cg001G002860
OG0000368	AT4G37340.1, AT4G37360.1	Cg001G002840
OG0000368	AT4G37370.1	Cg001G002830
OG0000369	AT3G46040.1	Cg002G061220
OG0000370	AT1G17020.1	Cg006G228950
OG0000370	AT4G25310.1, AT4G25300.1	Cg001G015500
OG0000371	AT1G26540.1	Cg006G220780
OG0000371	AT2G47230.2	Cg005G158480
OG0000371	AT1G03300.1	Cg006G243100
OG0000372	AT4G27170.1, AT4G27140.1, AT4G27160.1, AT4G27150.1	Cg001G013540, Cg001G013550, Cg001G013560
OG0000377	AT1G60730.3, AT1G60710.1	Cg007G249720
OG0000377	AT1G60750.1, AT1G10810.1	Cg007G249710
OG0000380	AT1G63320.1	Cg001G040980
OG0000382	AT1G56330.1	Cg007G254420
OG0000382	AT1G09180.1	Cg006G236900
OG0000383	AT1G28610.2, AT1G28600.1, AT1G31550.2	Cg006G217970
OG0000383	AT1G28570.1, AT1G28580.1	Cg006G218010, Cg006G217980
OG0000386	AT3G53280.1	Cg002G053290
OG0000386	AT3G44250.1	Cg002G063780
OG0000386	AT3G26200.1	Cg002G072490
OG0000386	AT3G26190.1	Cg002G072500
OG0000386	AT3G53290.1	Cg002G053280
OG0000387	AT2G43260.2, AT4G17780.1, AT2G43445.1, AT2G43440.1, AT2G43270.1	Cg005G162800
OG0000389	AT3G58410.1	Cg002G047910
OG0000390	AT2G02290.1, AT5G23470.1	Cg008G303200
OG0000390	AT3G17550.1	Cg002G062740
OG0000391	AT1G22400.1	Cg006G223560, Cg006G223590
OG0000391	AT1G22340.1	Cg006G223610
OG0000391	AT1G22360.1	Cg006G223580
OG0000392	AT3G50270.1	Cg002G056610
OG0000392	AT3G50290.1	Cg002G056620, Cg002G056600
OG0000392	AT5G38130.1	Cg001G037860, Cg001G037810
OG0000392	AT3G50300.1	Cg002G056570
OG0000393	AT3G17570.1, AT3G17265.1, AT3G24700.2, AT3G17280.1	Cg003G086190, Cg003G086120
OG0000396	AT3G28345.1	Cg001G030810, Cg002G069030
OG0000398	AT3G13662.1	Cg004G129520
OG0000398	AT5G49040.1	Cg008G309090
OG0000398	AT1G55210.1	Cg006G195010
OG0000399	AT1G34047.2	Cg004G143320, Cg004G143360
OG0000400	AT3G48220.1, AT3G28223.1	Cg008G320060
OG0000400	AT3G28330.1	Cg004G145190
OG0000401	AT5G62060.1	Cg003G110400
OG0000403	AT1G60240.1	Cg007G250680
OG0000403	AT1G60280.1, AT1G60380.1, AT1G60340.1, AT1G60300.1, AT1G60350.1	Cg007G250640
OG0000405	AT4G20220.1	Cg007G259010, Cg006G212540
OG0000406	AT5G16990.1	Cg008G297220
OG0000406	AT3G59845.1	Cg002G046730
OG0000406	AT3G03080.1	Cg004G118250
OG0000407	AT1G31000.1	Cg007G246870
OG0000407	AT5G15670.1, AT5G15660.1, AT1G26515.1, AT1G26510.1	Cg008G295960
OG0000408	AT2G24650.1, AT2G24681.1, AT2G24696.1, AT2G24680.6	Cg005G189700
OG0000410	AT1G61550.1	Cg007G249030
OG0000410	AT1G61480.1, AT1G61490.1	Cg007G249090
OG0000410	AT1G61430.1, AT1G61400.2, AT1G61440.2	Cg007G249110
OG0000411	AT1G62040.1	Cg007G248450
OG0000411	AT4G04620.1	Cg003G093460, Cg003G080490
OG0000411	AT4G21980.2	Cg001G019000
OG0000412	AT5G54640.1	Cg003G101880
OG0000412	AT4G27230.1	Cg001G013500
OG0000413	AT3G13520.1	Cg004G129370
OG0000413	AT4G26320.1	Cg001G014360
OG0000413	AT5G56540.1	Cg003G104010
OG0000414	AT1G26420.1	Cg006G220700
OG0000415	AT5G12090.1	Cg008G292540
OG0000415	AT5G27510.1	Cg008G306950
OG0000416	AT2G31862.1, AT2G31720.1, AT2G18810.1	Cg005G174990, Cg005G174850
OG0000419	AT5G48980.1, AT5G48990.1, AT2G20380.1	Cg008G309140, Cg008G310840, Cg008G309150
OG0000419	AT4G39600.2	Cg008G310850, Cg008G309170
OG0000421	AT5G39150.1, AT5G39180.1, AT5G39120.1, AT5G39110.1, AT5G39100.1	Cg001G039140, Cg001G039040
OG0000422	AT1G09500.1	Cg001G020210, Cg006G236580
OG0000422	AT1G09510.1	Cg006G236570, Cg006G236560
OG0000422	AT1G09480.1, AT1G09490.1	Cg006G236590
OG0000423	AT1G72730.1	Cg007G273210
OG0000423	AT1G54270.1	Cg006G195220
OG0000423	AT3G13920.5	Cg004G129870
OG0000425	AT1G52970.1	Cg006G196760, Cg004G145250, Cg004G145230, Cg004G145240
OG0000425	AT4G13263.1, AT4G13261.1, AT5G35405.1, AT2G04041.1, AT2G04031.1, AT2G04037.1, AT1G47470.1, AT1G47450.1, AT3G11990.1, AT1G45190.1	Cg004G127770
OG0000426	AT2G07290.1	Cg006G207870, Cg001G036330, Cg006G210120
OG0000427	AT1G78640.1	Cg004G145850, Cg007G279320
OG0000429	AT5G25400.1	Cg008G305090
OG0000429	AT5G11230.1	Cg008G291690
OG0000429	AT4G32390.1	Cg001G008100
OG0000429	AT2G25520.1	Cg005G188170
OG0000430	AT2G16600.1	Cg004G152450
OG0000430	AT4G34870.1	Cg001G005380
OG0000430	AT2G21130.1	Cg005G193810
OG0000430	AT4G38740.1	Cg001G000600
OG0000431	AT1G58360.1	Cg007G251970
OG0000431	AT1G10010.2	Cg006G235970
OG0000432	AT5G52640.1	Cg003G099400
OG0000432	AT5G56030.2, AT5G56010.1, AT5G56000.1	Cg003G103300
OG0000433	AT1G65340.1	Cg008G318280
OG0000435	AT1G18760.1	Cg006G227220, Cg006G227250
OG0000435	AT1G18770.1	Cg006G224010
OG0000436	AT4G26230.1, AT5G56710.1	Cg003G104180
OG0000436	AT2G19740.1	Cg004G156050
OG0000437	AT1G33610.1	Cg006G211920, Cg006G211880
OG0000437	AT1G33590.2	Cg006G211940
OG0000439	AT1G06020.1	Cg006G240180
OG0000439	AT3G59480.1	Cg002G047030
OG0000439	AT2G31390.1	Cg005G175260
OG0000440	AT2G36180.1, AT5G17470.1	Cg008G297760
OG0000440	AT3G03400.1	Cg004G118560
OG0000440	AT3G03410.1	Cg004G118570
OG0000441	AT3G16460.1	Cg004G132880
OG0000441	AT3G16430.1, AT3G16420.1	Cg004G132850
OG0000441	AT3G16440.2	Cg004G132860
OG0000442	AT4G38870.1	Cg001G027430, Cg002G071920
OG0000442	AT2G21930.2	Cg005G192980
OG0000446	AT5G62540.1	Cg003G110320
OG0000446	AT2G02760.1	Cg002G074360
OG0000446	AT1G14400.1	Cg006G231520
OG0000447	AT3G15060.1	Cg004G131200
OG0000447	AT5G60860.1	Cg003G108540
OG0000447	AT2G33870.1	Cg005G172640
OG0000447	AT1G28550.1	Cg006G218040
OG0000448	AT5G46960.1, AT5G46950.1	Cg008G324500
OG0000448	AT5G46940.1	Cg008G324490
OG0000448	AT5G46970.1	Cg008G324510
OG0000449	AT3G46010.2	Cg002G061250
OG0000449	AT5G59890.1	Cg003G107590
OG0000449	AT3G46000.2	Cg002G061240
OG0000449	AT5G59880.1	Cg003G107580
OG0000452	AT4G30290.1	Cg001G010190
OG0000452	AT4G30280.1, AT1G65310.2	Cg001G010200
OG0000453	AT3G45920.1	Cg005G177990
OG0000454	AT5G52750.1, AT5G52760.1, AT5G52770.1	Cg003G099450
OG0000456	AT5G06630.1, AT2G24980.3, AT4G08400.1, AT4G08410.1	Cg008G287450
OG0000456	AT4G13390.1	Cg002G056050, Cg002G056060, Cg005G187000
OG0000457	AT5G16350.1, AT5G12420.1	Cg008G292890
OG0000458	AT2G27315.1	Cg003G099750, Cg003G099730
OG0000460	AT1G60090.1, AT1G60270.1, AT1G60260.1	Cg007G250660, Cg007G250670
OG0000460	AT4G22100.1	Cg001G018880
OG0000460	AT1G45191.1	Cg005G157890
OG0000461	AT2G37700.3	Cg005G168760
OG0000461	AT1G02190.1	Cg006G245460
OG0000461	AT1G02205.3	Cg006G245470
OG0000462	AT2G23142.1, AT2G23148.1, AT5G38435.1, AT5G38440.1	Cg006G210000
OG0000463	AT3G46720.1	Cg002G060360
OG0000463	AT3G46700.1	Cg002G060380
OG0000463	AT3G46690.1	Cg002G060460, Cg002G060450
OG0000463	AT3G46680.1	Cg002G060480
OG0000466	AT5G03390.1	Cg008G284120
OG0000467	AT2G42740.1	Cg008G322950, Cg002G047650, Cg001G022010
OG0000468	AT3G54700.1	Cg002G051880
OG0000468	AT2G32830.1	Cg005G173840
OG0000468	AT2G38940.1	Cg005G167330
OG0000471	AT1G29090.1	Cg006G217710
OG0000471	AT1G29080.1	Cg006G217740, Cg006G217720, Cg006G217730
OG0000471	AT1G29110.1	Cg006G217690
OG0000472	AT5G40240.2	Cg001G040820
OG0000472	AT5G40230.1	Cg001G040810, Cg001G040800
OG0000473	AT5G61310.1	Cg003G109030
OG0000474	AT5G23740.1	Cg008G303420
OG0000474	AT3G48930.1	Cg002G057990
OG0000475	AT1G63206.2	Cg006G233150, Cg006G233130
OG0000476	AT5G25415.1	Cg008G305130
OG0000476	AT5G25410.1	Cg008G305110, Cg008G305030
OG0000477	AT5G07090.1	Cg008G287900
OG0000477	AT2G17360.1	Cg003G105990, Cg004G153320, Cg005G168060
OG0000481	AT1G44810.1, AT4G00250.1, AT4G00238.1	Cg001G029300, Cg003G087600
OG0000482	AT1G67090.1	Cg007G266950, Cg001G038090
OG0000483	AT5G55410.2	Cg003G102670
OG0000483	AT5G55450.1	Cg003G102690, Cg003G102680
OG0000484	AT5G45050.1	Cg008G322230
OG0000487	AT3G04400.1	Cg004G120040, Cg005G173270, Cg006G241950
OG0000488	AT3G52510.1	Cg002G054230
OG0000488	AT3G52330.1	Cg002G054460
OG0000489	AT3G05685.1	Cg004G121500, Cg004G121510
OG0000489	AT4G03570.1, AT4G03590.1	Cg003G094350, Cg003G079680
OG0000490	AT3G04420.1, AT1G02220.1	Cg006G244130
OG0000490	AT1G02230.1	Cg006G244120
OG0000491	AT5G22730.1	Cg008G302450
OG0000492	AT5G56690.1	Cg003G103830
OG0000495	AT2G25150.1	Cg003G101210
OG0000495	AT2G23510.1	Cg005G191210
OG0000496	AT3G29645.1	Cg004G148140
OG0000498	AT5G53400.1	Cg003G100300
OG0000498	AT4G27890.1	Cg001G012780, Cg006G218710
OG0000499	AT4G18360.1	Cg001G022510
OG0000499	AT3G14415.2	Cg004G130580
OG0000500	AT5G45080.1	Cg008G321790
OG0000500	AT5G45070.1	Cg008G321770
OG0000501	AT1G35190.1	Cg006G209830
OG0000501	AT3G46490.1	Cg004G151200, Cg002G060780
OG0000502	AT5G25600.1, AT5G36228.1, AT1G43680.1, AT2G16676.1, AT4G02000.1, AT2G13450.1, AT3G47920.1, AT2G13500.1, AT2G13510.1, AT2G17920.1, AT5G25200.1, AT5G18636.1, AT2G02103.1, AT2G41590.1, AT3G57587.1, AT5G35737.1	Cg008G316630
OG0000504	AT5G02610.2	Cg008G283420
OG0000504	AT3G55170.1	Cg005G166880
OG0000504	AT3G09500.1	Cg004G125100
OG0000505	AT5G25140.1	Cg008G304760, Cg008G304720
OG0000506	AT5G43610.1, AT2G14670.1, AT1G66570.1, AT5G06170.1	Cg008G286990
OG0000506	AT1G71880.1	Cg007G272280
OG0000508	AT2G30615.1	Cg005G170330
OG0000508	AT2G30385.1	Cg005G169030
OG0000509	AT4G16540.1, AT2G03020.1	Cg001G024650
OG0000509	AT4G16545.1	Cg001G024640
OG0000510	AT1G60500.1	Cg007G250480, Cg007G250500
OG0000511	AT4G15160.1	Cg001G026600
OG0000511	AT1G62500.1	Cg007G247860
OG0000512	AT4G23350.1, AT4G23355.1, AT4G23360.1, AT4G23365.1	Cg001G017530
OG0000512	AT4G23370.1, AT4G23373.1	Cg001G017520
OG0000512	AT2G20170.1	Cg002G068470
OG0000512	AT4G23390.1	Cg001G017500
OG0000512	AT4G23380.1	Cg001G017510
OG0000513	AT3G53610.1	Cg002G052890
OG0000513	AT3G46060.1	Cg002G061210
OG0000513	AT5G59840.1	Cg003G107510
OG0000514	AT3G20370.1	Cg004G137240
OG0000515	AT1G56120.1	Cg006G194180
OG0000520	AT5G47930.1	Cg005G160050
OG0000520	AT3G61111.1	Cg009G325440, Cg008G313690
OG0000521	AT1G35160.2	Cg006G209950
OG0000521	AT4G09000.2	Cg003G085930
OG0000521	AT1G78300.1	Cg007G278940
OG0000522	AT1G32940.1	Cg006G212940
OG0000522	AT1G32950.1, AT1G32960.1	Cg006G212930
OG0000522	AT4G10540.1	Cg003G083570
OG0000523	AT2G46494.1	Cg005G159230
OG0000523	AT1G28040.1	Cg006G218660
OG0000524	AT3G07840.1	Cg004G123940
OG0000524	AT5G48140.1	Cg008G312990
OG0000525	AT1G78570.1	Cg007G279230
OG0000525	AT3G14790.2	Cg004G130910
OG0000525	AT1G53500.1	Cg006G196190
OG0000526	AT3G47780.1	Cg002G059250
OG0000526	AT3G47740.1	Cg002G059300
OG0000526	AT3G47750.1	Cg002G059290
OG0000526	AT3G47760.3	Cg002G059270
OG0000526	AT3G47770.2	Cg002G059280, Cg002G059260
OG0000527	AT4G13920.1, AT4G13810.2, AT4G13880.1	Cg001G028570
OG0000530	AT5G17090.1	Cg008G297320, Cg008G297430
OG0000533	AT4G39200.1	Cg001G001030
OG0000533	AT2G21580.1	Cg005G193250
OG0000533	AT2G16360.1	Cg004G152110
OG0000534	AT1G62225.1	Cg007G248240
OG0000534	AT1G62220.1, AT1G62000.1, AT1G62080.1, AT1G62060.1	Cg007G248260, Cg007G248310, Cg007G248250
OG0000535	AT2G02100.1	Cg002G074720
OG0000535	AT1G61070.1	Cg002G074700, Cg002G074680, Cg007G250270
OG0000535	AT2G02120.1	Cg002G074710
OG0000537	AT4G03290.1	Cg003G094580, Cg003G079430
OG0000537	AT3G07490.1	Cg004G123580
OG0000538	AT2G43590.1	Cg005G162220
OG0000538	AT2G43580.1	Cg005G162230
OG0000539	AT5G65940.1	Cg007G251010
OG0000539	AT2G30660.1	Cg005G176040
OG0000540	AT2G29490.1	Cg005G177450
OG0000540	AT2G29470.1	Cg005G177480
OG0000540	AT2G29460.1	Cg005G177500, Cg005G177490
OG0000541	AT2G29360.1	Cg005G177620
OG0000542	AT5G16130.1	Cg008G296420
OG0000542	AT1G48830.1	Cg006G200890
OG0000542	AT3G02560.1	Cg004G117700
OG0000543	AT2G24285.2, AT3G42940.1, AT2G24480.1, AT3G28620.1, AT5G43200.1, AT2G24460.1	Cg005G190410, Cg005G189960, Cg005G190420, Cg005G190000
OG0000544	AT1G05250.1, AT1G05240.1	Cg006G241100
OG0000545	AT1G75050.1	Cg007G275530
OG0000545	AT1G75040.1	Cg007G275520, Cg007G275510
OG0000545	AT1G75030.1	Cg007G275490
OG0000546	AT2G17080.1	Cg004G152970
OG0000546	AT2G17070.1	Cg004G152950
OG0000547	AT4G11770.1, AT4G11750.1	Cg003G081950, Cg003G081930
OG0000551	AT5G64740.1	Cg003G112680
OG0000551	AT4G39350.1	Cg001G001200
OG0000551	AT5G09870.1	Cg008G290260
OG0000552	AT1G23410.1	Cg006G222430
OG0000552	AT3G62250.1	Cg005G175630, Cg002G044370
OG0000554	AT1G61580.1	Cg007G248970
OG0000555	AT4G12150.1, AT4G12140.1, AT4G12220.1, AT4G12210.1, AT4G05350.1	Cg003G081530
OG0000556	AT3G07110.2	Cg004G123180
OG0000556	AT5G48760.1	Cg008G311260, Cg008G309430
OG0000556	AT3G24830.1	Cg004G142770
OG0000557	AT3G60270.1	Cg002G046330
OG0000557	AT2G44790.1	Cg005G161030
OG0000558	AT2G41910.1	Cg005G164050, Cg005G163680
OG0000558	AT2G41920.1, AT2G34290.1, AT5G27790.1	Cg005G164030
OG0000558	AT2G05060.1	Cg004G144890
OG0000559	AT5G02910.1	Cg008G283670
OG0000559	AT5G02930.1, AT5G02920.1	Cg008G283680
OG0000559	AT3G28410.1, AT5G02700.1	Cg008G284340
OG0000560	AT5G59530.1	Cg003G107170
OG0000560	AT1G04350.1	Cg006G242130
OG0000562	AT3G05840.1	Cg004G121670
OG0000562	AT5G14640.1	Cg008G294850
OG0000562	AT5G26751.1	Cg008G306290
OG0000563	AT1G51480.1, AT5G43730.1, AT5G43740.1	Cg008G319600
OG0000564	AT5G27100.1	Cg001G008860
OG0000564	AT2G24720.1, AT2G24710.3	Cg005G189640, Cg005G189660
OG0000565	AT5G15025.1	Cg008G295270
OG0000565	AT1G70030.1	Cg007G270450
OG0000566	AT5G20330.1, AT5G20340.1, AT1G33220.1	Cg008G300820
OG0000566	AT5G20560.1, AT5G20390.1	Cg008G300980
OG0000567	AT5G12070.1, AT5G12060.1	Cg008G292520
OG0000569	AT2G35250.1	Cg005G171340
OG0000570	AT3G02080.1	Cg004G117190
OG0000571	AT5G60770.1	Cg003G108460
OG0000571	AT1G08090.1	Cg006G237990, Cg006G238000
OG0000572	AT1G58270.1	Cg007G274000
OG0000573	AT1G60095.1, AT1G60130.1, AT1G60110.2	Cg007G250770, Cg007G250800
OG0000573	AT1G57570.1	Cg007G249330
OG0000574	AT2G07240.1	Cg007G257570
OG0000575	AT3G44010.1, AT4G33865.1, AT3G43980.1	Cg002G064200
OG0000578	AT1G10430.1	Cg006G235600
OG0000578	AT1G59830.1	Cg007G251220
OG0000578	AT1G69960.1	Cg007G270390
OG0000579	AT5G41520.1	Cg001G042350
OG0000581	AT3G09260.1	Cg004G124880, Cg004G124890
OG0000581	AT5G28510.1	Cg008G307570
OG0000582	AT5G22440.1	Cg008G302230
OG0000582	AT2G27530.1	Cg005G180390
OG0000584	AT4G28510.1	Cg001G012010
OG0000585	AT3G14600.1, AT2G34480.2, AT1G29965.1	Cg004G130730, Cg005G172160, Cg006G216450
OG0000586	AT5G42210.1	Cg008G317030
OG0000587	AT4G01480.1	Cg014G331710, Cg003G077950
OG0000587	AT2G46860.1	Cg005G158850
OG0000587	AT1G01050.1	Cg006G244220
OG0000588	AT3G14940.1	Cg004G131080
OG0000588	AT2G42600.1	Cg005G163370
OG0000588	AT1G53310.1	Cg006G196360
OG0000589	AT5G59820.1	Cg003G107490
OG0000589	AT3G46090.1, AT3G46080.1	Cg002G061190
OG0000589	AT3G46070.1	Cg002G061200
OG0000590	AT5G27770.1	Cg008G306680
OG0000590	AT1G02830.1	Cg006G243560
OG0000591	AT4G31100.1, AT4G31110.1	Cg001G009410
OG0000591	AT1G19390.1	Cg002G057870, Cg006G226590
OG0000592	AT1G48630.1	Cg006G201250
OG0000592	AT3G18130.1	Cg004G134690
OG0000592	AT1G18080.1	Cg006G227950
OG0000593	AT1G78500.1	Cg001G026500
OG0000593	AT4G15340.1, AT4G15370.1	Cg001G026300
OG0000593	AT5G36150.1, AT3G29255.1	Cg007G253070
OG0000595	AT3G44550.1	Cg002G063250
OG0000595	AT3G44540.1	Cg002G063260
OG0000596	AT5G20020.1	Cg008G300510
OG0000596	AT5G55190.1	Cg003G102460
OG0000596	AT5G55080.1	Cg003G102400
OG0000597	AT2G31050.1, AT2G26720.1	Cg005G175670
OG0000598	AT4G19865.1, AT4G19870.1	Cg001G020860
OG0000600	AT5G56600.1	Cg003G104060
OG0000600	AT2G19760.1	Cg004G156080
OG0000600	AT4G29350.1	Cg001G011170
OG0000601	AT5G15490.1	Cg008G295790
OG0000601	AT5G39320.1	Cg001G039300
OG0000601	AT3G29360.1	Cg002G067730
OG0000602	AT5G03340.1	Cg008G284060
OG0000602	AT3G53230.1	Cg002G053370
OG0000602	AT3G09840.1	Cg004G125440
OG0000604	AT2G47610.1	Cg002G043840
OG0000604	AT3G62870.1	Cg001G015890
OG0000605	AT1G74020.1	Cg007G274490
OG0000605	AT1G74010.1	Cg007G274500
OG0000606	AT3G15980.5	Cg004G132340
OG0000606	AT1G79990.1	Cg007G281550
OG0000606	AT1G52360.2	Cg006G197370
OG0000607	AT3G19020.1	Cg004G135710
OG0000607	AT2G15880.1	Cg004G151620
OG0000607	AT4G33970.1	Cg001G006330
OG0000608	AT3G57710.1	Cg002G048620
OG0000608	AT3G57730.1	Cg002G048590
OG0000609	AT4G35120.1	Cg003G085350
OG0000612	AT1G58684.1, AT1G59359.1, AT1G58983.1, AT1G58380.1	Cg007G251640
OG0000613	AT3G02480.1	Cg004G117600
OG0000613	AT5G38760.1	Cg001G038460
OG0000614	AT5G08690.1, AT5G08670.1	Cg003G083720, Cg003G083730
OG0000615	AT2G18020.1	Cg004G154140
OG0000615	AT4G36130.1	Cg001G003930
OG0000615	AT3G51190.1	Cg002G055630
OG0000616	AT5G60670.1	Cg003G108360
OG0000617	AT4G01770.2, AT4G01750.1	Cg014G331930, Cg003G077690, Cg014G331920, Cg003G077700
OG0000617	AT4G01220.1	Cg014G332730, Cg003G076870
OG0000618	AT1G78580.1	Cg007G279240
OG0000618	AT4G27550.1	Cg001G013140
OG0000619	AT2G37170.2, AT2G37180.1	Cg005G169350
OG0000619	AT3G53420.1	Cg002G053130
OG0000620	AT1G18540.1	Cg006G227500
OG0000620	AT1G74060.1, AT1G74050.1	Cg007G274540
OG0000621	AT4G05540.1	Cg003G080980
OG0000621	AT5G52090.1, AT5G37150.1	Cg001G035510, Cg007G255970
OG0000622	AT2G22050.1	Cg005G192750
OG0000625	AT3G02190.1	Cg004G117350
OG0000626	AT1G63570.2	Cg007G246760, Cg007G246730, Cg007G246740
OG0000627	AT1G66970.2	Cg007G266770
OG0000627	AT5G55480.1	Cg003G102720
OG0000628	AT1G77940.1	Cg007G278590
OG0000628	AT1G36240.1	Cg004G135400, Cg006G208420
OG0000630	AT5G38160.1, AT5G38170.1	Cg001G037880, Cg001G037840
OG0000630	AT5G38180.1, AT5G38195.1, AT5G38197.1	Cg001G037850, Cg001G037890, Cg007G264980, Cg001G037920, Cg001G037910, Cg001G037900
OG0000633	AT3G42170.1	Cg002G066750
OG0000634	AT5G59310.1	Cg003G106960, Cg003G106970
OG0000635	AT2G30310.1	Cg005G176520
OG0000635	AT2G31540.1, AT1G58430.1	Cg007G251250
OG0000636	AT5G05870.1	Cg008G286670
OG0000636	AT5G05890.1, AT5G05880.1	Cg005G180860, Cg008G286680
OG0000636	AT5G05900.1	Cg008G286690
OG0000640	AT1G20795.1, AT1G20800.1	Cg006G225210
OG0000640	AT1G20790.1	Cg006G225230
OG0000641	AT3G21780.1	Cg004G138830
OG0000641	AT3G21800.1	Cg004G138850
OG0000641	AT3G21790.1	Cg004G138840
OG0000642	AT5G39300.1, AT5G39280.1, AT5G39290.1, AT5G39270.1	Cg001G039230, Cg001G039250, Cg001G039260
OG0000642	AT5G39310.1	Cg001G039280, Cg001G039290
OG0000645	AT4G14245.1	Cg001G028030
OG0000646	AT3G29160.1	Cg002G068200
OG0000646	AT3G01090.2	Cg004G117060
OG0000646	AT5G39440.1	Cg001G039450
OG0000648	AT3G62750.2, AT3G62740.1	Cg007G250430, Cg002G043950
OG0000649	AT1G41830.1	Cg006G207250
OG0000649	AT1G21860.1, AT1G21850.1	Cg006G224150
OG0000649	AT1G76160.1	Cg007G276770
OG0000650	AT5G46040.1	Cg008G323240
OG0000650	AT5G46050.1	Cg008G323250
OG0000651	AT4G01340.1	Cg003G085490
OG0000652	AT5G23360.1, AT5G23350.1, AT5G23370.1	Cg008G303080, Cg008G303060, Cg008G303090
OG0000654	AT1G35890.1, AT3G46565.1	Cg003G106900, Cg003G106910, Cg003G107260
OG0000658	AT5G27700.1, AT3G53890.1	Cg008G306770, Cg002G052670, Cg002G070930
OG0000660	AT3G46830.1	Cg002G060220
OG0000660	AT5G59150.1	Cg003G106780
OG0000661	AT5G35530.1, AT3G53870.1, AT2G31610.1	Cg005G175080
OG0000662	AT5G15840.1	Cg008G296140
OG0000662	AT3G02380.1	Cg004G117510
OG0000662	AT5G15850.1	Cg008G296150
OG0000663	AT1G67990.1	Cg007G267970
OG0000663	AT1G24735.2	Cg006G219810
OG0000663	AT1G67980.1	Cg007G267960
OG0000665	AT3G27680.1, AT3G26860.2, AT2G24880.1, AT3G27329.1, AT3G27331.1, AT2G24870.1	Cg002G071770
OG0000665	AT3G26870.1	Cg002G071600, Cg002G071720, Cg002G071730, Cg002G071740, Cg002G071750, Cg002G071760
OG0000666	AT4G29305.1, AT4G29300.1	Cg006G199060, Cg001G011240, Cg006G199070
OG0000667	AT3G44810.1, AT3G42770.1	Cg002G064320
OG0000669	AT2G44120.2	Cg005G161680
OG0000669	AT3G13580.1	Cg004G129440
OG0000669	AT2G01250.1	Cg002G075620
OG0000670	AT4G23590.1	Cg001G017310
OG0000670	AT4G23600.1	Cg001G017300
OG0000671	AT5G39050.1	Cg001G038980
OG0000671	AT5G39080.1	Cg001G038990
OG0000672	AT2G34250.1	Cg005G172330
OG0000672	AT1G29310.1	Cg006G217430
OG0000673	AT3G25820.1, AT3G25830.1, AT3G25810.1	Cg002G072930
OG0000673	AT2G24210.1	Cg005G190050
OG0000674	AT1G02810.1	Cg006G243600
OG0000674	AT2G47550.1	Cg005G158060
OG0000674	AT4G02330.1	Cg014G331360, Cg003G078290
OG0000675	AT2G32060.1	Cg005G174600
OG0000675	AT1G15930.1	Cg006G229960
OG0000676	AT3G55750.1, AT1G41880.1	Cg002G050620
OG0000676	AT1G74270.1	Cg007G274730
OG0000677	AT1G27030.1	Cg006G221350
OG0000677	AT1G27020.1	Cg006G221340
OG0000679	AT2G11462.1	Cg004G134810
OG0000685	AT4G29480.1	Cg001G011050
OG0000685	AT2G19680.1	Cg004G156000
OG0000685	AT4G26210.1	Cg001G014490
OG0000686	AT4G33830.1, AT4G33840.1	Cg008G311460
OG0000686	AT4G33860.1	Cg001G006490
OG0000687	AT4G16520.1	Cg001G024670
OG0000687	AT2G45170.1	Cg005G160620
OG0000688	AT2G02310.1, AT2G02240.1, AT2G02250.1	Cg002G074580
OG0000689	AT1G34030.1, AT1G22780.1, AT4G09800.1	Cg006G223150, Cg006G210940, Cg003G084980
OG0000690	AT5G33330.1, AT4G03040.1, AT1G66045.1	Cg003G092220
OG0000691	AT2G39330.2, AT2G39310.1	Cg005G166970
OG0000692	AT3G58740.1	Cg002G047610, Cg002G047600
OG0000692	AT3G58750.1	Cg002G047590
OG0000692	AT2G42790.1	Cg005G163150
OG0000693	AT3G55740.1	Cg002G050630
