Orthogroup	Cochlearia_excelsa	Raphanus_sativus
OG0000120	g6424	XP_018448805.1, XP_018448808.1, XP_018448809.1, XP_018448806.1, XP_018448804.1, XP_018461801.1, XP_018477225.1, XP_018477643.1, XP_018488001.1, XP_018477675.1, XP_018477620.1, XP_018482159.1, XP_018488288.1, XP_018490867.1, XP_018473755.1, XP_018477202.1, XP_018466466.1, XP_018442004.1, XP_018466316.1
OG0000120	g32414, g29781	XP_018443272.1
OG0000122	g18088	XP_018482341.1
OG0000122	g1066	XP_018474204.1, XP_018475532.1, XP_018474203.1
OG0000123	g25911	XP_018458507.1
OG0000123	g44233	XP_018464233.1, XP_018484524.1, XP_018454865.1, XP_018454454.1
OG0000123	g17137	XP_018465848.1, XP_018467255.1, XP_018479088.1, XP_018469074.1, XP_018468699.1
OG0000123	g25909, g25905, g25906	XP_018444265.1, XP_018449623.1, XP_018460559.1, XP_018460555.1, XP_018482095.1
OG0000123	g25904	XP_018462530.1
OG0000123	g25912	XP_018481885.1
OG0000125	g41348	XP_018464380.1, XP_018463483.1, XP_018442304.1
OG0000125	g2919, g1294, g28781	XP_018462477.1, XP_018467984.1, XP_018452828.1
OG0000125	g39998	XP_018478084.1
OG0000126	g53241, g45978, g37471, g16077	XP_018464140.1
OG0000126	g16084, g27841, g1792, g4332, g27839, g27662, g37157, g53925, g35446	XP_018448675.1, XP_018459267.1, XP_018466537.1, XP_018453659.1
OG0000127	g2965	XP_018482062.1, XP_018479651.1
OG0000127	g7513	XP_018487449.1
OG0000128	g47021, g10344	XP_018466454.1
OG0000128	g10185	XP_018461983.1
OG0000128	g51760, g41109	XP_018436102.1, XP_018438430.1
OG0000128	g5236, g5604, g3371, g22741	XP_018464920.1
OG0000128	g42122, g41206, g3584	XP_018448175.1, XP_018448174.1, XP_018464790.1, XP_018436053.1
OG0000129	g1920	XP_018473960.1
OG0000130	g26208, g43583	XP_018459979.1, XP_018465443.1, XP_018464356.1, XP_018463846.1, XP_018461248.1, XP_018467159.1, XP_018462471.1, XP_018462355.1, XP_018463578.1, XP_018459972.1, XP_018463369.1, XP_018462354.1, XP_018462353.1, XP_018464631.1, XP_018473997.1, XP_018453674.1, XP_018463372.1, XP_018490387.1, XP_018461308.1
OG0000132	g32782, g32775, g18438	XP_018474057.1, XP_018455509.1
OG0000132	g27853	XP_018462607.1, XP_018440840.1
OG0000132	g26228	XP_018489717.1
OG0000133	g43464, g33594, g43872, g14817, g4106, g26152, g26059, g19681, g53756, g14659, g35132	XP_018452405.1, XP_018477160.1, XP_018477168.1
OG0000135	g4028	XP_018479921.1
OG0000135	g51256, g14066, g27772	XP_018487469.1
OG0000138	g10345	XP_018481709.1
OG0000138	g10340	XP_018482690.1
OG0000140	g1248	XP_018474233.1
OG0000140	g28714	XP_018464951.1, XP_018465933.1, XP_018469119.1
OG0000140	g1252	XP_018455338.1
OG0000140	g11417, g11414	XP_018487986.1, XP_018437995.1
OG0000142	g40020	XP_018436970.1, XP_018480845.1, XP_018437236.1
OG0000142	g37876, g37875	XP_018477487.1, XP_018481073.1, XP_018438804.1, XP_018439613.1, XP_018475595.1, XP_018475632.1
OG0000142	g51155, g51154, g51130, g51156	XP_018480951.1
OG0000143	g3826, g43612, g53735, g1831, g3976, g4369, g50433, g35440, g53104	XP_018460264.1
OG0000146	g1010	XP_018466390.1
OG0000146	g1011	XP_018452340.1
OG0000146	g1009	XP_018473981.1, XP_018464800.1
OG0000147	g5985	XP_018439896.1, XP_018456672.1
OG0000147	g13932	XP_018489076.1
OG0000147	g23426	XP_018447191.1, XP_018447677.1, XP_018482147.1, XP_018459849.1, XP_018459851.1, XP_018480330.1, XP_018470513.1
OG0000147	g1105	XP_018470730.1, XP_018456230.1
OG0000147	g46563	XP_018453169.1, XP_018442966.1
OG0000147	g11547	XP_018440073.1
OG0000147	g6339	XP_018489772.1
OG0000147	g50994	XP_018441376.1
OG0000149	g1282	XP_018468249.1
OG0000149	g17375	XP_018487951.1
OG0000150	g11441, g11440	XP_018435717.1
OG0000151	g915, g28415	XP_018471382.1, XP_018457991.1
OG0000151	g17072	XP_018445231.1, XP_018461966.1, XP_018447674.1
OG0000151	g7540	XP_018492109.1, XP_018440453.1, XP_018486328.1, XP_018491228.1
OG0000151	g14078	XP_018487201.1, XP_018435045.1
OG0000151	g28546	XP_018468491.1, XP_018455854.1, XP_018476067.1
OG0000152	g22192, g30253, g4143	XP_018469718.1, XP_018473926.1, XP_018453794.1, XP_018453647.1, XP_018443335.1, XP_018443578.1, XP_018455617.1, XP_018465560.1, XP_018473943.1, XP_018487650.1, XP_018466869.1, XP_018466667.1, XP_018479018.1, XP_018462117.1, XP_018463330.1, XP_018474053.1, XP_018487651.1, XP_018435790.1
OG0000154	g27332	XP_018451125.1, XP_018487475.1
OG0000154	g12277	XP_018439758.1, XP_018432698.1
OG0000154	g54073, g45315, g5784	XP_018445474.1, XP_018492171.1, XP_018492160.1, XP_018452385.1, XP_018451023.1, XP_018465909.1, XP_018491687.1, XP_018439788.1
OG0000155	g23645	XP_018471751.1
OG0000155	g42046	XP_018447282.1, XP_018484465.1
OG0000155	g47372	XP_018471642.1
OG0000155	g45159	XP_018447182.1, XP_018468263.1, XP_018458830.1
OG0000155	g7340	XP_018491969.1
OG0000156	g2802	XP_018481458.1
OG0000156	g52257	XP_018478569.1
OG0000156	g52256	XP_018485103.1
OG0000157	g12640, g6146, g50762, g35294	XP_018488077.1, XP_018438578.1, XP_018442744.1, XP_018491246.1, XP_018491336.1, XP_018485751.1, XP_018486403.1, XP_018488302.1, XP_018482093.1
OG0000160	g25290, g35546, g43532, g38501, g6015, g7845, g16303, g13162, g13371, g14782, g46745, g36801	XP_018435759.1, XP_018474025.1, XP_018460645.1
OG0000160	g49667	XP_018465687.1
OG0000161	g392, g9880	XP_018438997.1, XP_018439597.1, XP_018435583.1, XP_018435186.1, XP_018439599.1
OG0000161	g45103, g45101	XP_018461987.1
OG0000161	g45131	XP_018491243.1, XP_018491241.1
OG0000162	g1914	XP_018490254.1
OG0000164	g23474	XP_018460082.1
OG0000164	g14196, g38017, g38015, g38013, g38019, g32493	XP_018467693.1, XP_018467692.1
OG0000164	g22735	XP_018474111.1
OG0000165	g24260	XP_018479684.1, XP_018464080.1, XP_018435740.1, XP_018436060.1, XP_018460158.1, XP_018479823.1, XP_018453527.1, XP_018487629.1, XP_018467634.1, XP_018473105.1, XP_018474024.1, XP_018474155.1, XP_018474156.1, XP_018466049.1, XP_018454104.1, XP_018479281.1, XP_018479306.1, XP_018473850.1
OG0000165	g32056, g1088, g43890, g10671, g11814, g27290	XP_018458826.1, XP_018443310.1
OG0000165	g54169, g36224	XP_018453610.1, XP_018487628.1, XP_018479699.1, XP_018473996.1
OG0000165	g11180, g53396, g31934, g52929, g53395, g43054, g10670, g12347	XP_018448858.1
OG0000167	g17407, g24121	XP_018456032.1, XP_018470205.1
OG0000167	g24122	XP_018476022.1
OG0000167	g17408	XP_018448523.1
OG0000168	g2783, g41607, g48285, g35551, g4680, g32673, g45852, g14645, g11178, g14474, g36223, g37684	XP_018448722.1
OG0000168	g52812, g14239, g2655, g12346	XP_018467654.1, XP_018474076.1
OG0000168	g13436	XP_018448761.1, XP_018474353.1
OG0000168	g43389	XP_018436409.1, XP_018473762.1, XP_018479683.1, XP_018453583.1, XP_018475443.1, XP_018443595.1, XP_018453891.1
OG0000168	g26213, g52072, g4056	XP_018487950.1
OG0000169	g46166	XP_018461465.1, XP_018482827.1
OG0000169	g46162	XP_018466358.1
OG0000171	g37719, g50814	XP_018441749.1
OG0000171	g45857	XP_018486354.1, XP_018471533.1, XP_018433300.1, XP_018466301.1
OG0000171	g5177	XP_018461928.1, XP_018466967.1
OG0000171	g44698	XP_018459179.1, XP_018444188.1
OG0000171	g29297	XP_018446341.1
OG0000173	g52822, g25282, g31108	XP_018480053.1
OG0000173	g32983	XP_018453851.1
OG0000173	g4808	XP_018479259.1, XP_018488020.1, XP_018488019.1, XP_018435657.1, XP_018473620.1, XP_018466778.1, XP_018463579.1, XP_018443579.1
OG0000173	g10113	XP_018479902.1
OG0000173	g26535	XP_018455197.1
OG0000174	g11567, g4698, g43877, g52305, g16685, g26585, g53787, g43917, g3544	XP_018454079.1, XP_018453635.1, XP_018453590.1, XP_018467610.1, XP_018467617.1, XP_018467428.1, XP_018467324.1, XP_018463262.1, XP_018463244.1, XP_018458054.1, XP_018476099.1, XP_018479716.1, XP_018467224.1, XP_018464197.1, XP_018468530.1, XP_018462949.1, XP_018467321.1, XP_018453867.1, XP_018475424.1, XP_018466046.1, XP_018464818.1, XP_018465102.1, XP_018475645.1, XP_018459728.1, XP_018479576.1, XP_018466885.1
OG0000175	g6044, g13998	XP_018468233.1, XP_018439736.1, XP_018478940.1
OG0000175	g18237	XP_018481039.1, XP_018482967.1, XP_018470632.1
OG0000175	g31900	XP_018450746.1
OG0000175	g44421	XP_018461301.1
OG0000175	g46237	XP_018471246.1
OG0000175	g50117	XP_018445116.1
OG0000175	g23036	XP_018488978.1
OG0000175	g47947	XP_018491974.1
OG0000176	g27714	XP_018448171.1
OG0000180	g34299	XP_018479965.1
OG0000183	g45042	XP_018463520.1, XP_018474168.1
OG0000183	g3712, g43268, g11496, g11193	XP_018436406.1
OG0000186	g1666	XP_018465786.1
OG0000186	g27940	XP_018464668.1
OG0000186	g16333	XP_018465860.1
OG0000187	g35037	XP_018436591.1, XP_018489775.1
OG0000187	g23311	XP_018462650.1
OG0000188	g14562, g41865, g26137, g4502, g22182, g30244	XP_018435808.1
OG0000188	g28957, g53428	XP_018436064.1, XP_018436063.1
OG0000188	g53804, g33380, g25805, g16452, g35452, g53324	XP_018460201.1
OG0000188	g35453, g52963, g16455, g32833, g16453, g16606, g14262, g4421, g4066, g33383, g41867, g34261, g35243, g35800, g52562, g30246, g22183	XP_018436288.1, XP_018458062.1, XP_018473638.1, XP_018459907.1
OG0000190	g40442	XP_018462163.1, XP_018456012.1
OG0000190	g45169	XP_018464334.1, XP_018455875.1
OG0000190	g45158	XP_018467299.1
OG0000190	g45173	XP_018437778.1, XP_018469510.1
OG0000191	g31359	XP_018487116.1
OG0000191	g3758, g36029, g12040	XP_018438408.1, XP_018462305.1
OG0000192	g50736	XP_018462732.1
OG0000195	g40143	XP_018478487.1
OG0000195	g18117	XP_018483199.1
OG0000196	g40674	XP_018454583.1, XP_018449589.1, XP_018441251.1
OG0000196	g27686	XP_018451670.1
OG0000196	g32383	XP_018448328.1, XP_018448331.1
OG0000196	g40675	XP_018448186.1, XP_018454952.1
OG0000197	g18526, g7663	XP_018468647.1, XP_018443291.1, XP_018466055.1
OG0000200	g27759, g27721	XP_018474982.1
OG0000201	g11846	XP_018459934.1, XP_018487657.1, XP_018469258.1, XP_018469264.1, XP_018469462.1, XP_018469250.1, XP_018485940.1, XP_018469214.1, XP_018437873.1, XP_018437781.1, XP_018489834.1, XP_018490081.1, XP_018436335.1, XP_018489740.1, XP_018438297.1
OG0000202	g27177	XP_018459668.1
OG0000202	g10880	XP_018488215.1
OG0000204	g11805	XP_018490370.1
OG0000204	g36933	XP_018488221.1
OG0000205	g50750, g32507	XP_018493592.1, XP_018476446.1, XP_018488136.1, XP_018465835.1, XP_018490650.1, XP_018460812.1, XP_018449930.1, XP_018450149.1, XP_018464337.1
OG0000206	g1573, g22730, g23072, g45047, g16729, g36171, g52105, g17791	XP_018464460.1
OG0000206	g37022	XP_018463410.1
OG0000206	g11812, g6224, g29003, g53538, g9977, g41828, g33055	XP_018455702.1
OG0000206	g53539	XP_018449620.1
OG0000206	g14640, g9978	XP_018480048.1
OG0000207	g4045	XP_018455101.1, XP_018456709.1, XP_018455692.1
OG0000208	g19610	XP_018450025.1, XP_018450035.1, XP_018447610.1
OG0000208	g6217, g6207	XP_018457454.1
OG0000208	g1632	XP_018481742.1
OG0000209	g32745	XP_018479693.1
OG0000209	g32744	XP_018479696.1
OG0000210	g28290	XP_018475561.1
OG0000213	g46059, g46056	XP_018442714.1, XP_018445738.1
OG0000213	g7432	XP_018483324.1, XP_018493441.1, XP_018487059.1
OG0000213	g28220	XP_018483745.1
OG0000213	g38464	XP_018439158.1, XP_018441306.1, XP_018438696.1
OG0000214	g36825, g36830	XP_018467800.1
OG0000214	g1023, g25454, g25477	XP_018453892.1, XP_018455978.1
OG0000215	g47027	XP_018448514.1, XP_018448512.1
OG0000216	g53737	XP_018475547.1
OG0000216	g53736	XP_018479857.1, XP_018460848.1
OG0000217	g44052	XP_018435599.1
OG0000218	g49926	XP_018491057.1
OG0000218	g25893, g10793	XP_018434683.1
OG0000219	g46873	XP_018479837.1
OG0000219	g311	XP_018490373.1
OG0000220	g14029	XP_018460188.1, XP_018445439.1
OG0000221	g52806	XP_018462032.1, XP_018487789.1
OG0000224	g46370	XP_018468895.1
OG0000224	g40852	XP_018449522.1, XP_018450661.1, XP_018450660.1, XP_018455342.1, XP_018460485.1, XP_018453989.1
OG0000226	g11864	XP_018438331.1, XP_018435991.1, XP_018437982.1, XP_018437795.1
OG0000228	g32057	XP_018447728.1
OG0000228	g44677	XP_018472034.1
OG0000230	g44430	XP_018445118.1
OG0000230	g18589	XP_018443188.1
OG0000230	g44426	XP_018443189.1
OG0000230	g46236, g44422	XP_018469132.1, XP_018471413.1
OG0000231	g13807, g46733	XP_018453642.1
OG0000231	g18039	XP_018462399.1, XP_018442803.1
OG0000233	g51845, g15624, g17762	XP_018487739.1, XP_018463948.1, XP_018435943.1
OG0000233	g53753, g43144, g15838	XP_018458079.1
OG0000234	g19127	XP_018481788.1, XP_018491621.1, XP_018443657.1
OG0000234	g19128	XP_018483151.1
OG0000234	g2235	XP_018481215.1
OG0000234	g51765	XP_018439853.1
OG0000234	g29346	XP_018445846.1
OG0000234	g19126	XP_018482689.1
OG0000235	g27763	XP_018487465.1
OG0000235	g6133, g39573, g39563, g2100, g6386, g39569, g6136, g6130	XP_018490020.1, XP_018474080.1, XP_018476191.1, XP_018482177.1, XP_018482919.1
OG0000236	g6598	XP_018463131.1, XP_018463132.1
OG0000236	g11672	XP_018467415.1
OG0000237	g6529	XP_018467165.1
OG0000237	g33179, g33208	XP_018453696.1, XP_018479625.1
OG0000237	g52606, g16443	XP_018473931.1, XP_018443702.1
OG0000238	g50684, g40135, g45252, g4779, g41375	XP_018436143.1
OG0000239	g51324	XP_018436332.1, XP_018462665.1
OG0000239	g39783	XP_018484853.1
OG0000240	g24726	XP_018460168.1, XP_018460167.1, XP_018487655.1, XP_018453720.1, XP_018479600.1
OG0000240	g11360, g13978	XP_018438813.1
OG0000240	g41655	XP_018466854.1
OG0000241	g43452	XP_018475677.1, XP_018434212.1, XP_018469504.1, XP_018467786.1, XP_018465169.1, XP_018459959.1, XP_018463238.1, XP_018469475.1, XP_018464401.1, XP_018489824.1, XP_018461150.1, XP_018479314.1, XP_018486028.1, XP_018435202.1, XP_018469168.1, XP_018488030.1
OG0000242	g14258	XP_018437185.1
OG0000242	g31494	XP_018481469.1, XP_018436585.1, XP_018451077.1
OG0000242	g31496, g31497, g31498, g31499	XP_018451807.1, XP_018451078.1
OG0000244	g17320	XP_018480650.1, XP_018462384.1, XP_018471212.1, XP_018454306.1, XP_018447604.1, XP_018461916.1, XP_018439136.1, XP_018437127.1, XP_018474567.1
OG0000246	g18541, g34698	XP_018476684.1
OG0000246	g26018	XP_018458977.1
OG0000247	g28137	XP_018490875.1
OG0000248	g25664	XP_018455873.1, XP_018455830.1, XP_018467364.1
OG0000248	g41086, g41090, g41083	XP_018465408.1, XP_018467341.1
OG0000248	g41087	XP_018437456.1
OG0000249	g51603	XP_018483506.1, XP_018439075.1
OG0000249	g37185	XP_018475104.1, XP_018472849.1
OG0000251	g53444	XP_018435803.1, XP_018474239.1, XP_018460326.1
OG0000251	g53852, g33562, g32888, g26702	XP_018435831.1
OG0000251	g26634	XP_018459953.1
OG0000251	g35942	XP_018487642.1, XP_018487699.1
OG0000253	g30425, g30424, g30421, g30418, g21279, g20461	XP_018463963.1, XP_018464815.1, XP_018460599.1, XP_018460220.1, XP_018453677.1, XP_018453506.1, XP_018464308.1, XP_018459134.1, XP_018462717.1
OG0000254	g6897	XP_018467284.1
OG0000254	g1607	XP_018459956.1, XP_018465832.1, XP_018459955.1, XP_018459954.1, XP_018467283.1, XP_018467473.1, XP_018448510.1, XP_018448509.1, XP_018467837.1
OG0000256	g50554	XP_018443732.1, XP_018443731.1
OG0000256	g51887	XP_018436453.1
OG0000258	g10576	XP_018463901.1, XP_018479396.1, XP_018461336.1
OG0000258	g16641	XP_018460223.1
OG0000260	g17690, g17692, g17691	XP_018474092.1, XP_018436281.1, XP_018443237.1
OG0000260	g25934	XP_018438807.1, XP_018488203.1
OG0000264	g25493	XP_018455640.1
OG0000266	g27624	XP_018466211.1
OG0000266	g11014, g40790	XP_018461432.1
OG0000267	g17092	XP_018438306.1, XP_018488200.1, XP_018466563.1, XP_018475365.1, XP_018479736.1
OG0000268	g1514	XP_018484938.1, XP_018484933.1, XP_018457428.1
OG0000268	g45297	XP_018446447.1
OG0000268	g19165	XP_018462799.1, XP_018477742.1
OG0000269	g42542, g35682	XP_018461154.1, XP_018443728.1, XP_018458727.1, XP_018443729.1
OG0000269	g32697	XP_018469607.1
OG0000271	g25541	XP_018455634.1
OG0000272	g6807	XP_018453484.1, XP_018453486.1
OG0000272	g1845, g24476	XP_018466036.1
OG0000272	g24259	XP_018464145.1, XP_018458827.1
OG0000274	g28758	XP_018471694.1, XP_018476648.1, XP_018455000.1
OG0000274	g2936, g2910	XP_018440337.1
OG0000274	g39974	XP_018460786.1, XP_018480724.1, XP_018434290.1, XP_018434856.1
OG0000275	g13403, g13402	XP_018461068.1, XP_018487637.1, XP_018489821.1, XP_018487636.1, XP_018460623.1, XP_018461066.1, XP_018489757.1, XP_018460622.1, XP_018460621.1
OG0000276	g17631	XP_018459435.1, XP_018453810.1
OG0000277	g47116, g47114	XP_018449879.1
OG0000277	g17643	XP_018463944.1
OG0000277	g47117	XP_018481128.1, XP_018468570.1
OG0000278	g26081, g26058	XP_018451111.1, XP_018464260.1, XP_018448351.1, XP_018465656.1
OG0000278	g27505, g27502	XP_018434035.1, XP_018463368.1, XP_018434322.1
OG0000279	g53522	XP_018465659.1
OG0000279	g3183, g53521, g52217, g11045, g757, g47019, g545, g29414, g50555, g22903, g26848, g30825, g17765, g50710	XP_018487538.1
OG0000281	g36419	XP_018467435.1, XP_018467171.1, XP_018440066.1, XP_018465996.1, XP_018468392.1, XP_018435928.1, XP_018470668.1, XP_018440076.1, XP_018454181.1, XP_018491770.1, XP_018438476.1, XP_018475251.1
OG0000282	g5538	XP_018475192.1
OG0000282	g45483	XP_018444381.1
OG0000282	g29622	XP_018475327.1, XP_018469329.1, XP_018468589.1
OG0000283	g11114, g11113, g39732	XP_018456176.1, XP_018437114.1, XP_018452776.1, XP_018479556.1, XP_018455216.1, XP_018455324.1
OG0000284	g10112	XP_018437451.1, XP_018479318.1
OG0000284	g12521	XP_018469477.1, XP_018469474.1, XP_018454705.1
OG0000285	g449	XP_018487991.1, XP_018459718.1, XP_018458697.1, XP_018487467.1, XP_018487837.1, XP_018487836.1, XP_018487779.1, XP_018487778.1
OG0000287	g13375	XP_018487619.1, XP_018458655.1, XP_018487621.1, XP_018491260.1, XP_018465952.1
OG0000287	g13376	XP_018491947.1, XP_018467239.1
OG0000290	g11997	XP_018487580.1, XP_018435453.1, XP_018488247.1
OG0000290	g16860	XP_018479659.1, XP_018479649.1, XP_018479650.1, XP_018479640.1, XP_018474882.1, XP_018479653.1, XP_018479656.1, XP_018479646.1, XP_018435558.1
OG0000291	g52646, g35477, g52325, g16568, g3759, g25120, g34564, g54048, g7965, g35842, g42625, g43848, g39202, g11597, g52455, g53119, g43960, g15668, g42588, g45080, g15851, g48989, g21527, g25305, g52933, g22068, g42482, g3695, g21935, g49081, g35278, g6425, g43604, g16043, g43632, g43447, g15497, g42794, g22549, g43019, g33226, g42496, g49090, g34886, g25980, g20769, g22618, g34538, g8938, g48008, g43302, g26502, g30154, g48997, g8012, g33661, g9169, g26368, g25961, g48062, g33098, g43399, g42918, g16754	XP_018458801.1, XP_018475735.1, XP_018467441.1, XP_018463748.1, XP_018475846.1, XP_018465135.1, XP_018453415.1, XP_018437938.1, XP_018479934.1, XP_018487883.1, XP_018487701.1, XP_018487832.1, XP_018463939.1, XP_018448893.1, XP_018448676.1, XP_018466741.1
OG0000294	g6947	XP_018441923.1, XP_018436581.1
OG0000294	g39522, g25429	XP_018457024.1, XP_018474438.1
OG0000295	g12173, g12193, g12167, g12172	XP_018492519.1, XP_018441644.1
OG0000295	g7146, g7145	XP_018463420.1, XP_018451439.1, XP_018491052.1, XP_018492521.1
OG0000297	g41326	XP_018470141.1, XP_018465981.1, XP_018466119.1, XP_018444968.1, XP_018444969.1
OG0000298	g26940, g34492	XP_018469624.1
OG0000299	g53411, g29745	XP_018474938.1
OG0000299	g50959	XP_018485026.1, XP_018485017.1
OG0000299	g27806	XP_018465267.1, XP_018438523.1
OG0000300	g13574, g6349	XP_018486804.1, XP_018490651.1
OG0000300	g51227	XP_018481703.1
OG0000300	g53214, g52576, g53200, g11641	XP_018493407.1
OG0000303	g14940	XP_018444432.1, XP_018453815.1, XP_018462393.1, XP_018434702.1, XP_018459426.1, XP_018484496.1, XP_018438156.1
OG0000303	g20406, g21339	XP_018441672.1, XP_018488295.1, XP_018450717.1
OG0000308	g44591	XP_018458608.1, XP_018458610.1
OG0000310	g19547, g28753	XP_018454938.1, XP_018452468.1
OG0000310	g41320, g28797, g28774, g28802, g859	XP_018481847.1, XP_018455379.1, XP_018476335.1, XP_018453508.1, XP_018455403.1, XP_018455404.1
OG0000311	g45737	XP_018442546.1, XP_018471150.1, XP_018471152.1
OG0000311	g36325	XP_018480728.1
OG0000311	g6918, g13293	XP_018467144.1, XP_018432705.1, XP_018485900.1
OG0000311	g46788	XP_018484027.1
OG0000311	g45009	XP_018472217.1
OG0000313	g24067	XP_018450368.1, XP_018451250.1
OG0000313	g17626	XP_018467703.1
OG0000314	g26947	XP_018486715.1
OG0000314	g51309, g30904	XP_018481595.1, XP_018437810.1, XP_018437490.1
OG0000314	g51329	XP_018440993.1, XP_018473187.1, XP_018473553.1
