Orthogroup	Cochlearia_excelsa	Brassica_oleracea
OG0000088	g40516	XP_013613460.1, XP_013612884.1, XP_013626980.1, XP_013626981.1, XP_013626984.1, XP_013610320.1, XP_013626983.1, XP_013626986.1, XP_013630073.1
OG0000088	g28933, g28934	XP_013627653.1, XP_013607358.1
OG0000089	g29544	XP_013629368.1
OG0000089	g13323, g11989	XP_013608560.1, XP_013629201.1, XP_013586823.1
OG0000089	g37225, g51658	XP_013617448.1
OG0000089	g38077	XP_013629514.1, XP_013636180.1, XP_013636515.1
OG0000090	g50123	XP_013628560.1
OG0000090	g46242	XP_013591920.1, XP_013588434.1, XP_013616229.1
OG0000090	g10675	XP_013610618.1, XP_013620477.1
OG0000093	g2360	XP_013632132.1, XP_013632130.1, XP_013591322.1
OG0000093	g18958	XP_013588854.1
OG0000094	g4290, g53623, g15807, g3339, g52826, g28223, g23369, g13888, g40617, g43503, g53294, g41703, g27899, g36952, g43233, g35716, g53823, g4030, g7212, g44164, g41600, g3309, g29255, g18759, g33106, g33280, g42749, g24202, g6964, g32512, g34775, g34927, g53609, g4224, g17838, g22372, g42784, g33016, g16590, g33360, g17254, g53875, g3121, g41625, g43015, g24774, g14055, g51890, g53469, g24967, g26769, g7012, g53872, g41620, g22008, g9203, g17790, g30236, g43517, g32713, g46295, g44944, g41921, g17441, g32818, g51004, g28209, g26683, g3338, g52703, g32754, g3178, g25799	XP_013624615.1
OG0000096	g1538, g1535	XP_013630204.1, XP_013594901.1, XP_013619910.1
OG0000096	g18473	XP_013613462.1
OG0000097	g45186, g45201	XP_013599827.1, XP_013584794.1
OG0000097	g45182	XP_013619912.1
OG0000097	g25521, g25536, g25522	XP_013601601.1
OG0000099	g24889	XP_013610227.1, XP_013610529.1
OG0000100	g38499	XP_013613742.1
OG0000101	g40795	XP_013611226.1, XP_013611228.1, XP_013608605.1
OG0000102	g2701, g43502, g42120, g25862	XP_013632829.1
OG0000102	g36431	XP_013639313.1
OG0000102	g4524	XP_013594553.1
OG0000102	g24215	XP_013617548.1, XP_013614842.1, XP_013614843.1
OG0000102	g31405	XP_013594756.1
OG0000102	g14689, g53169	XP_013589240.1, XP_013624346.1
OG0000102	g3107, g48300	XP_013617128.1
OG0000104	g31072	XP_013605923.1
OG0000104	g6675	XP_013625710.1
OG0000104	g54244, g54237, g54238	XP_013592676.1, XP_013605120.1, XP_013589967.1
OG0000104	g51119	XP_013634487.1
OG0000105	g42819	XP_013617736.1
OG0000105	g43456	XP_013607815.1
OG0000106	g49764	XP_013627729.1
OG0000106	g6393	XP_013615720.1, XP_013594805.1, XP_013614972.1, XP_013615437.1, XP_013627644.1
OG0000107	g11936	XP_013635068.1, XP_013624257.1
OG0000107	g13346, g17783, g17676, g17802, g13363, g6693	XP_013602900.1
OG0000110	g2009	XP_013592532.1
OG0000110	g18900, g2008	XP_013604943.1
OG0000110	g2010	XP_013589380.1
OG0000111	g51066	XP_013627445.1
OG0000112	g1342	XP_013623898.1, XP_013623897.1
OG0000113	g43820	XP_013609521.1
OG0000113	g11211	XP_013584232.1, XP_013624802.1, XP_013604666.1
OG0000114	g18420	XP_013586604.1, XP_013629019.1
OG0000115	g42081	XP_013634391.1, XP_013601756.1
OG0000117	g16020, g11688, g26091, g32213	XP_013598962.1
OG0000117	g4175, g24845	XP_013607493.1
OG0000117	g3736, g53309, g11486, g4476, g24837	XP_013594835.1, XP_013624725.1
OG0000117	g34382, g32908	XP_013601082.1
OG0000118	g14347, g14348, g14394, g45220, g45247	XP_013597065.1, XP_013591106.1, XP_013610702.1, XP_013585759.1, XP_013624096.1, XP_013603466.1
OG0000119	g52379	XP_013607562.1, XP_013639173.1
OG0000119	g50178	XP_013612859.1
OG0000120	g40996	XP_013610889.1, XP_013607713.1
OG0000120	g6424	XP_013601021.1, XP_013601023.1, XP_013588993.1, XP_013588958.1, XP_013588961.1
OG0000120	g32414, g29781	XP_013608535.1
OG0000122	g1066	XP_013627609.1, XP_013627567.1, XP_013623864.1
OG0000123	g44233	XP_013635222.1, XP_013634594.1, XP_013614598.1, XP_013608609.1, XP_013610210.1
OG0000123	g17137	XP_013597957.1, XP_013589486.1
OG0000123	g25909, g25905, g25906	XP_013590873.1, XP_013602583.1, XP_013590640.1
OG0000123	g25912	XP_013590229.1
OG0000125	g41348	XP_013625682.1, XP_013606602.1
OG0000125	g2919, g1294, g28781	XP_013606787.1, XP_013616429.1
OG0000125	g39998	XP_013631825.1
OG0000126	g53241, g45978, g37471, g16077	XP_013633097.1
OG0000126	g52267, g32913, g35883, g25977, g19802, g14393, g26747, g1643, g32916, g42286, g45979, g53240, g32663, g19828, g19824, g42291, g3278, g42811, g28336, g49079, g28773, g17732	XP_013617824.1, XP_013632703.1, XP_013624773.1
OG0000126	g16084, g27841, g1792, g4332, g27839, g27662, g37157, g53925, g35446	XP_013601019.1, XP_013613934.1, XP_013633096.1, XP_013617967.1
OG0000127	g2965	XP_013634983.1
OG0000127	g7513	XP_013583434.1
OG0000128	g31783, g53811, g31875	XP_013624777.1
OG0000128	g47021, g10344	XP_013583379.1, XP_013633335.1, XP_013594782.1, XP_013632416.1
OG0000128	g51760, g41109	XP_013614464.1
OG0000128	g5236, g5604, g3371, g22741	XP_013632707.1
OG0000128	g42122, g41206, g3584	XP_013601905.1, XP_013633409.1, XP_013617115.1, XP_013589542.1, XP_013613811.1, XP_013623819.1, XP_013632573.1, XP_013639801.1, XP_013617952.1
OG0000129	g5087, g26476, g1494, g35945, g4368, g51751, g3127, g11722, g51320, g1921, g2256, g3374, g42741, g26737, g14405, g53475, g1918, g3336, g43831, g14282, g41855, g12267, g27070, g40923, g4461, g2523, g42052, g3187, g38048, g53529, g11392, g4362, g2129, g3232, g26465, g18537, g4327, g18139, g10593, g35776	XP_013624482.1
OG0000130	g26208, g43583	XP_013594458.1, XP_013607835.1, XP_013601231.1, XP_013632727.1, XP_013614604.1, XP_013615741.1, XP_013613827.1, XP_013632902.1, XP_013614901.1, XP_013624434.1, XP_013614818.1, XP_013601916.1, XP_013624332.1, XP_013617259.1, XP_013608391.1, XP_013639256.1, XP_013612776.1, XP_013632644.1, XP_013594563.1, XP_013613452.1
OG0000132	g32782, g32775, g18438	XP_013610162.1
OG0000132	g27853	XP_013636250.1
OG0000132	g26228	XP_013615531.1, XP_013611137.1, XP_013616308.1, XP_013635892.1
OG0000132	g50629	XP_013589055.1
OG0000133	g43495	XP_013590718.1
OG0000133	g43464, g33594, g43872, g14817, g4106, g26152, g26059, g19681, g53756, g14659, g35132	XP_013626943.1
OG0000135	g4028	XP_013589603.1, XP_013589096.1
OG0000135	g51256, g14066, g27772	XP_013608253.1
OG0000138	g47540, g51162	XP_013624215.1, XP_013613720.1
OG0000138	g46708	XP_013634787.1
OG0000138	g10340	XP_013615083.1
OG0000139	g25175	XP_013601300.1, XP_013631642.1, XP_013601351.1, XP_013632921.1, XP_013632922.1
OG0000140	g28714	XP_013620395.1, XP_013620391.1, XP_013618644.1, XP_013620392.1, XP_013620394.1
OG0000140	g1225	XP_013608277.1
OG0000140	g1252	XP_013609630.1
OG0000140	g11417, g11414	XP_013624661.1
OG0000142	g40020	XP_013625223.1, XP_013631616.1
OG0000142	g37876, g37875	XP_013632108.1, XP_013614184.1, XP_013622088.1
OG0000142	g51155, g51154, g51130, g51156	XP_013634388.1
OG0000143	g4369, g50433, g35440	XP_013595355.1
OG0000145	g21338, g26301	XP_013595091.1
OG0000146	g1010	XP_013627427.1, XP_013619494.1
OG0000146	g1011	XP_013619272.1, XP_013606365.1
OG0000147	g5985	XP_013597841.1, XP_013611416.1
OG0000147	g13932	XP_013623586.1
OG0000147	g23426	XP_013593694.1, XP_013594020.1, XP_013596307.1
OG0000147	g1105	XP_013620594.1
OG0000147	g46563	XP_013588689.1
OG0000147	g11547	XP_013622891.1
OG0000147	g6339	XP_013623185.1
OG0000147	g50994	XP_013605622.1
OG0000149	g1676, g28755, g28754	XP_013628381.1, XP_013620734.1
OG0000149	g1282	XP_013618276.1
OG0000149	g1278	XP_013618860.1
OG0000150	g38299, g38298	XP_013624025.1
OG0000150	g11441, g11440	XP_013617735.1
OG0000151	g915, g28415	XP_013613316.1
OG0000151	g17072	XP_013639325.1, XP_013600456.1
OG0000151	g7540	XP_013622635.1, XP_013617767.1, XP_013638468.1
OG0000151	g14078	XP_013625767.1, XP_013599341.1
OG0000151	g28546	XP_013621604.1, XP_013606619.1, XP_013622226.1
OG0000152	g22192, g30253, g4143	XP_013594572.1, XP_013589287.1, XP_013594961.1, XP_013632593.1, XP_013616911.1, XP_013624658.1, XP_013591103.1, XP_013634271.1, XP_013589388.1, XP_013632999.1, XP_013633457.1, XP_013626333.1, XP_013583325.1, XP_013617114.1, XP_013628023.1
OG0000154	g27332	XP_013603183.1, XP_013586550.1
OG0000154	g12277	XP_013611399.1, XP_013628965.1
OG0000154	g7492	XP_013616125.1
OG0000154	g54073, g45315, g5784	XP_013586681.1, XP_013628594.1
OG0000155	g23645	XP_013604992.1, XP_013598493.1
OG0000155	g42046	XP_013631137.1
OG0000155	g47372	XP_013598049.1
OG0000155	g45159	XP_013591187.1
OG0000155	g7340	XP_013628486.1
OG0000156	g37614, g37615	XP_013635072.1
OG0000156	g2802	XP_013635050.1
OG0000156	g52257	XP_013635993.1
OG0000156	g52256	XP_013635992.1
OG0000157	g12640, g6146, g50762, g35294	XP_013615575.1
OG0000158	g51427	XP_013610779.1, XP_013584550.1, XP_013637776.1
OG0000160	g49667	XP_013593469.1
OG0000161	g392, g9880	XP_013618060.1, XP_013620235.1
OG0000161	g45103, g45101	XP_013617087.1
OG0000161	g45131	XP_013584094.1
OG0000162	g1914	XP_013603186.1
OG0000162	g26821	XP_013616918.1
OG0000164	g23474	XP_013596962.1
OG0000164	g14196, g38017, g38015, g38013, g38019, g32493	XP_013624352.1
OG0000165	g24260	XP_013607591.1, XP_013613668.1, XP_013632544.1, XP_013634863.1, XP_013632582.1, XP_013614460.1, XP_013601725.1, XP_013617614.1, XP_013615290.1, XP_013601806.1
OG0000165	g32056, g1088, g43890, g10671, g11814, g27290	XP_013592414.1, XP_013601414.1
OG0000165	g6461, g14233	XP_013607548.1
OG0000165	g54169, g36224	XP_013624792.1
OG0000165	g11180, g53396, g31934, g52929, g53395, g43054, g10670, g12347	XP_013632583.1
OG0000165	g41606, g13909	XP_013624270.1, XP_013633228.1
OG0000167	g17407, g24121	XP_013597471.1
OG0000167	g17408	XP_013614095.1
OG0000168	g2783, g41607, g48285, g35551, g4680, g32673, g45852, g14645, g11178, g14474, g36223, g37684	XP_013601220.1
OG0000168	g13436	XP_013624308.1
OG0000168	g43389	XP_013594768.1, XP_013615239.1, XP_013633133.1, XP_013601581.1, XP_013589218.1, XP_013601807.1, XP_013633631.1, XP_013595094.1, XP_013617757.1, XP_013617247.1, XP_013630775.1, XP_013608552.1, XP_013589602.1
OG0000168	g26213, g52072, g4056	XP_013617246.1
OG0000171	g45857	XP_013591469.1, XP_013598255.1, XP_013615623.1, XP_013638007.1
OG0000171	g44698	XP_013590286.1
OG0000171	g29297	XP_013606531.1
OG0000173	g41537, g37373, g50635	XP_013607846.1
OG0000173	g18062, g46682, g32984	XP_013632688.1
OG0000173	g45423, g24727, g33298, g51510	XP_013632752.1
OG0000173	g4808	XP_013628198.1, XP_013601272.1, XP_013639569.1, XP_013589338.1
OG0000174	g11567, g4698, g43877, g52305, g16685, g26585, g53787, g43917, g3544	XP_013632966.1, XP_013639350.1, XP_013628317.1, XP_013613857.1, XP_013633174.1, XP_013614970.1, XP_013615628.1, XP_013594966.1, XP_013632040.1, XP_013639489.1, XP_013624703.1, XP_013632910.1, XP_013608335.1, XP_013632486.1, XP_013624014.1, XP_013633240.1, XP_013614762.1, XP_013633176.1, XP_013617509.1, XP_013628376.1, XP_013615485.1, XP_013617782.1, XP_013613471.1, XP_013617851.1
OG0000175	g6044, g13998	XP_013584461.1, XP_013594142.1, XP_013604425.1
OG0000175	g18237	XP_013598034.1, XP_013584411.1
OG0000175	g31900	XP_013602023.1
OG0000175	g44421	XP_013598402.1
OG0000175	g46237	XP_013620983.1
OG0000175	g50117	XP_013591588.1
OG0000175	g47947	XP_013629002.1
OG0000180	g34299	XP_013626856.1, XP_013629093.1
OG0000180	g34297	XP_013639643.1
OG0000184	g53121	XP_013607625.1, XP_013616898.1, XP_013607725.1, XP_013624805.1
OG0000184	g53878, g53859	XP_013639742.1
OG0000184	g32701	XP_013624323.1
OG0000184	g50735, g44198, g25628	XP_013594715.1, XP_013594528.1, XP_013616892.1
OG0000185	g49019	XP_013632542.1, XP_013617175.1, XP_013625901.1, XP_013607651.1
OG0000186	g29944, g8607, g43388, g38807, g30547	XP_013594845.1
OG0000186	g16331	XP_013631823.1
OG0000186	g52652, g16333, g52922	XP_013617859.1, XP_013617857.1
OG0000188	g14562, g41865, g26137, g4502, g22182, g30244, g28957, g53428, g53804, g33380, g25805, g16452, g35452, g53324	XP_013632911.1
OG0000188	g35312, g35871	XP_013624832.1
OG0000188	g22947, g53961, g41391, g174, g25074, g51854, g53385	XP_013595026.1, XP_013608190.1, XP_013601398.1, XP_013589407.1
OG0000188	g34416, g52896, g52964, g16064, g34537, g43011, g25804, g34406	XP_013627402.1
OG0000188	g53386, g35584, g43664, g43835	XP_013639606.1
OG0000188	g35453, g52963, g16455, g32833, g16453, g16606, g14262, g4421, g4066, g33383, g41867, g34261, g35243, g35800, g52562, g30246, g22183	XP_013615066.1, XP_013614492.1, XP_013608499.1, XP_013625924.1, XP_013608102.1, XP_013632638.1, XP_013617986.1, XP_013608023.1
OG0000190	g40442	XP_013606260.1, XP_013606263.1
OG0000190	g45173	XP_013618562.1
OG0000191	g6928	XP_013632995.1
OG0000191	g3758, g36029, g12040	XP_013590495.1
OG0000192	g50732, g27488	XP_013594710.1
OG0000192	g50736, g31972, g36879	XP_013596163.1
OG0000194	g53402, g53206, g32762, g53257, g21387, g16879, g44884, g20893, g22187, g26147, g38611, g21448, g51042, g30034, g25182, g42990, g14984, g48198, g26367, g4602, g44460, g15064, g49050, g43274, g3533, g34921, g26400, g25307, g20569, g20848, g42568, g33231, g15611, g15847, g35834, g35580, g52412, g3588, g15221, g19888, g49243, g8471, g14943, g32807, g48834, g42012, g40872, g15509, g42984, g49066, g48262, g15473, g52326, g21125, g8598, g33388, g35603, g35409, g20696, g48815, g38593, g52873, g44996, g24604, g15614, g48195, g15496, g19970, g20637, g22323	XP_013588715.1
OG0000195	g40143	XP_013631799.1
OG0000195	g11258, g38152, g2056	XP_013599699.1
OG0000196	g40674	XP_013603075.1, XP_013584831.1, XP_013587514.1
OG0000196	g27686	XP_013625101.1
OG0000196	g32383	XP_013596117.1, XP_013627439.1
OG0000196	g40675	XP_013600986.1, XP_013603884.1
OG0000197	g18526, g7663	XP_013616925.1, XP_013624146.1, XP_013589013.1, XP_013614338.1
OG0000200	g27759, g27721	XP_013585184.1
OG0000201	g11846	XP_013635093.1, XP_013614748.1, XP_013589077.1, XP_013614749.1, XP_013614750.1, XP_013635188.1, XP_013635027.1, XP_013635212.1, XP_013635145.1
OG0000202	g27177	XP_013589655.1
OG0000202	g10880	XP_013639719.1
OG0000204	g11805	XP_013627485.1
OG0000205	g50750, g32507	XP_013588901.1, XP_013601108.1
OG0000205	g53988	XP_013624313.1
OG0000206	g1573, g22730, g23072, g45047, g16729, g36171, g52105, g17791	XP_013639631.1
OG0000206	g51222, g23924, g6223	XP_013639754.1
OG0000206	g37934	XP_013601348.1, XP_013632827.1, XP_013615493.1, XP_013632466.1
OG0000206	g11812, g6224, g29003, g53538, g9977, g41828, g33055	XP_013614046.1
OG0000206	g14640, g9978	XP_013601200.1
OG0000207	g4046	XP_013617344.1
OG0000208	g6217, g6207	XP_013598774.1
OG0000209	g32745	XP_013633180.1
OG0000209	g32744	XP_013601069.1
OG0000213	g46059, g46056	XP_013589963.1, XP_013591638.1, XP_013591683.1
OG0000213	g7432	XP_013587607.1
OG0000213	g28220	XP_013634984.1, XP_013637045.1
OG0000213	g38464	XP_013604409.1, XP_013630249.1
OG0000214	g36825, g36830	XP_013614654.1, XP_013623755.1, XP_013623785.1
OG0000214	g1023, g25454, g25477	XP_013610986.1
OG0000215	g4523	XP_013624877.1
OG0000215	g1145	XP_013639127.1, XP_013583308.1
OG0000215	g47027	XP_013624356.1
OG0000215	g42119	XP_013617953.1
OG0000215	g5605, g51759, g41108, g39296, g10343, g47026	XP_013594524.1
OG0000216	g53737	XP_013627856.1, XP_013603933.1
OG0000216	g53736	XP_013606736.1
OG0000217	g31539, g1718	XP_013585069.1
OG0000217	g44052	XP_013606916.1
OG0000218	g49926	XP_013601824.1
OG0000218	g25893, g10793	XP_013616568.1
OG0000219	g13335, g45479, g28368	XP_013624366.1
OG0000219	g46873	XP_013633313.1
OG0000219	g311	XP_013627992.1
OG0000221	g43665, g43500, g17351, g17354, g41390, g53962, g35050, g22945, g51855, g53388, g43499, g33429, g175, g43666, g35582, g53304, g15934, g5126, g32276, g26607, g6275, g12850, g53575, g26608, g6292, g4337, g36877, g3974, g3981	XP_013638238.1
OG0000224	g46370	XP_013618016.1
OG0000224	g40852	XP_013610505.1, XP_013609066.1, XP_013613905.1
OG0000226	g11864	XP_013597874.1, XP_013597872.1
OG0000226	g35799	XP_013628011.1, XP_013595927.1
OG0000228	g32057	XP_013603021.1
OG0000228	g44677	XP_013620214.1
OG0000230	g44430	XP_013616704.1
OG0000230	g46236, g44422	XP_013619605.1, XP_013619562.1
OG0000231	g13807, g46733	XP_013629410.1, XP_013589249.1, XP_013614382.1, XP_013613717.1
OG0000231	g18039	XP_013618673.1, XP_013589939.1
OG0000233	g53346, g43307, g27732, g16269, g19533, g14957, g52369, g43031, g35549, g48287, g53347, g1483, g14787, g26102, g3184, g53946, g26599, g34930, g48282, g35561, g16294, g33166, g33170, g33200, g34779, g16144, g6202, g26600, g16293, g32898, g33199, g4655, g25229	XP_013617515.1
OG0000233	g51845, g15624, g17762	XP_013624985.1, XP_013617778.1
OG0000233	g53753, g43144, g15838	XP_013639250.1, XP_013614648.1
OG0000234	g19127	XP_013634847.1, XP_013604669.1, XP_013588671.1
OG0000234	g19128	XP_013635814.1
OG0000234	g2235	XP_013635718.1
OG0000234	g51765	XP_013636124.1
OG0000234	g29346	XP_013611475.1
OG0000234	g19126	XP_013636744.1
OG0000235	g27763	XP_013585027.1
OG0000235	g6133, g39573, g39563, g2100, g6386, g39569, g6136, g6130	XP_013583317.1, XP_013627659.1, XP_013635487.1
OG0000236	g13483	XP_013592345.1
OG0000237	g33179, g33208	XP_013594372.1, XP_013613872.1, XP_013588940.1
OG0000237	g52606, g16443	XP_013594728.1, XP_013633112.1, XP_013633483.1, XP_013624613.1, XP_013614867.1, XP_013608463.1
OG0000238	g32627, g41761, g45157, g4236	XP_013594750.1
OG0000238	g23587, g2498, g32642, g17798	XP_013632672.1
OG0000238	g6733, g41785, g14207	XP_013639427.1
OG0000238	g7032, g2311	XP_013601276.1, XP_013601146.1
OG0000238	g22405, g22409, g22252, g25326	XP_013617371.1, XP_013639690.1
OG0000238	g53046, g52809, g4078, g32889, g53047, g27354, g2143, g27482	XP_013607822.1
OG0000239	g51324	XP_013634273.1
OG0000240	g26214	XP_013629088.1
OG0000240	g10490, g22460	XP_013601402.1
OG0000240	g24726	XP_013635776.1, XP_013614577.1, XP_013617888.1
OG0000240	g11360, g13978	XP_013603547.1
OG0000240	g41655	XP_013639519.1
OG0000241	g43452	XP_013613848.1, XP_013632600.1, XP_013597271.1, XP_013589155.1, XP_013615770.1, XP_013622826.1, XP_013617411.1, XP_013617352.1, XP_013633187.1, XP_013632409.1, XP_013614811.1, XP_013621088.1, XP_013622825.1, XP_013632883.1, XP_013631145.1, XP_013594330.1, XP_013609715.1, XP_013603119.1
OG0000242	g14258	XP_013610262.1, XP_013596468.1
OG0000242	g31494	XP_013584929.1, XP_013600895.1, XP_013603142.1
OG0000242	g31496, g31497, g31498, g31499	XP_013603225.1, XP_013601473.1, XP_013603505.1
OG0000244	g17320	XP_013593118.1, XP_013611429.1, XP_013607002.1, XP_013626139.1
OG0000246	g49748, g37302, g2639, g36782, g18541, g34698	XP_013632421.1, XP_013615528.1
OG0000246	g43926, g25863, g3770, g17422, g3843, g52261, g11937, g26779	XP_013583262.1
OG0000246	g26018	XP_013615154.1
OG0000246	g25834	XP_013639771.1
OG0000246	g11358	XP_013633326.1
OG0000247	g28137	XP_013626959.1
OG0000248	g25664	XP_013617487.1
OG0000248	g41086, g41090, g41083	XP_013620094.1
OG0000249	g51603	XP_013631294.1, XP_013631718.1
OG0000249	g37185	XP_013623426.1
OG0000252	g45347	XP_013601559.1
OG0000253	g30425, g30424, g30421, g30418, g21279, g20461	XP_013617604.1, XP_013614060.1, XP_013632510.1, XP_013594470.1, XP_013624384.1, XP_013614083.1, XP_013589075.1, XP_013614058.1, XP_013624307.1, XP_013639165.1, XP_013624571.1, XP_013607914.1, XP_013613702.1, XP_013639414.1, XP_013624710.1, XP_013630991.1, XP_013639197.1, XP_013639389.1, XP_013617507.1, XP_013624819.1, XP_013615471.1, XP_013601593.1, XP_013607656.1, XP_013615252.1, XP_013583299.1
OG0000254	g1607	XP_013632446.1, XP_013622910.1
OG0000256	g51887	XP_013632374.1
OG0000257	g22762, g48005	XP_013607543.1
OG0000258	g39309	XP_013627194.1
OG0000258	g16641	XP_013618605.1
OG0000264	g25493	XP_013610658.1
OG0000266	g27624	XP_013601717.1
OG0000266	g11014, g40790	XP_013617645.1, XP_013617121.1
OG0000267	g17092	XP_013603467.1, XP_013601653.1, XP_013635451.1, XP_013633209.1
OG0000268	g1514	XP_013597635.1, XP_013607868.1
OG0000268	g45297	XP_013609173.1
OG0000268	g19165	XP_013603280.1, XP_013637011.1
OG0000269	g16095, g42905	XP_013619823.1
OG0000269	g32697	XP_013615150.1, XP_013589198.1
OG0000271	g6508, g45178	XP_013608826.1
OG0000271	g25541	XP_013628057.1
OG0000272	g1845, g24476	XP_013601726.1, XP_013624932.1, XP_013617210.1
OG0000272	g54012, g11179	XP_013615529.1
OG0000272	g24259	XP_013615240.1
OG0000272	g32584, g37683, g24093	XP_013608385.1
OG0000274	g28758	XP_013619398.1, XP_013625891.1
