Orthogroup	Cochlearia_excelsa	Alyssum_gmelinii
OG0000242	g31494	Ag004G319220
OG0000242	g31496, g31497, g31498, g31499	Ag004G319640
OG0000244	g17320	Ag006G567480, Ag002G138420, Ag002G137630, Ag006G567410, Ag002G138400, Ag002G137710, Ag006G567460, Ag006G567470, Ag002G137640, Ag002G138410
OG0000246	g4466, g53390, g41773, g29853, g31425	Ag005G447800
OG0000246	g41774	Ag005G447790
OG0000246	g49748, g37302	Ag003G287650
OG0000248	g25664	Ag002G142990
OG0000248	g41086, g41090, g41083	Ag004G367480
OG0000249	g51603	Ag002G168370
OG0000249	g37185, g43113, g43105, g51605	Ag002G168420, Ag002G179380
OG0000251	g26634	Ag001G015530, Ag009G735210
OG0000252	g45347	Ag006G494350, Ag006G494360, Ag006G494380, Ag006G494310, Ag006G494330, Ag006G493940, Ag006G493990, Ag002G166430, Ag006G493980, Ag006G494000, Ag003G272030, Ag006G493970, Ag006G493890, Ag006G493910, Ag006G493930, Ag006G493870, Ag006G493900, Ag002G186120, Ag002G186270, Ag002G186250, Ag002G186210, Ag002G186260, Ag002G186220, Ag002G186130, Ag002G186150, Ag002G186160, Ag002G186240
OG0000254	g6897	Ag002G185430
OG0000254	g1607	Ag002G185440, Ag002G185420, Ag002G185620, Ag002G185570, Ag002G185580
OG0000256	g51896, g51897	Ag002G182840, Ag002G182690, Ag002G182780
OG0000256	g50554	Ag002G186790
OG0000257	g999, g1000, g41020	Ag007G609050, Ag003G272310
OG0000257	g31669, g24015	Ag004G325570
OG0000257	g22762	Ag003G293310
OG0000257	g48005	Ag003G293320, Ag005G475480, Ag005G476080, Ag005G425180, Ag005G475490, Ag005G476060, Ag005G476070, Ag005G475200
OG0000258	g39309	Ag008G702170
OG0000258	g16641	Ag002G191840, Ag001G079880, Ag004G336180
OG0000260	g25934	Ag006G496100
OG0000261	g53714, g14389	Ag008G677220, Ag002G165990, Ag004G394360, Ag004G389380, Ag006G571670, Ag005G456880, Ag005G456900, Ag003G265440, Ag004G353120
OG0000264	g25493	Ag002G129660
OG0000264	g39627	Ag007G599430
OG0000266	g11014, g40790	Ag001G078180, Ag001G077260
OG0000268	g1514	Ag008G659990
OG0000268	g45297	Ag006G492050
OG0000268	g19165	Ag001G074460
OG0000269	g32698	Ag006G552380, Ag003G265590, Ag003G266400
OG0000269	g26699, g24901	Ag002G154650
OG0000270	g23060, g18216, g18323	Ag003G282610
OG0000274	g28758	Ag001G037550, Ag008G709540, Ag008G709790
OG0000274	g39974	Ag007G593920, Ag007G593930, Ag007G593900
OG0000275	g13403, g13402	Ag005G440140, Ag005G440210, Ag005G440200
OG0000276	g17712, g53651	Ag006G560510, Ag006G560400
OG0000276	g17631	Ag006G560660
OG0000276	g41552	Ag006G560650
OG0000277	g47115	Ag001G032920
OG0000280	g38418, g13780, g13779, g35954, g40910, g27822, g34932, g28520, g28738, g45012, g1417, g27784, g24540, g18154, g25731, g10437, g23746, g45214, g51852, g17061, g13198, g54330, g26144, g32501, g40907, g3101, g14275	Ag001G014510
OG0000281	g36419	Ag001G080000, Ag007G614650, Ag001G016930, Ag001G016850, Ag001G016530, Ag003G274460
OG0000282	g5538	Ag007G599590
OG0000282	g45483	Ag007G599660
OG0000283	g11114, g11113, g39732	Ag007G588000, Ag007G587960, Ag007G587970, Ag007G587990
OG0000284	g10112	Ag001G030880, Ag001G029500, Ag007G629010
OG0000284	g7689	Ag006G554760
OG0000285	g449	Ag007G645850, Ag005G415910
OG0000286	g28434, g45026	Ag006G557000, Ag006G556900
OG0000287	g13375	Ag005G442870, Ag005G444120, Ag005G444030, Ag005G442820, Ag005G444010, Ag005G442790
OG0000287	g13376	Ag005G442830, Ag005G444040
OG0000290	g11997	Ag005G447400, Ag001G064900, Ag005G450080, Ag005G453470, Ag005G453460
OG0000290	g16860	Ag008G713350, Ag008G713310
OG0000294	g6947	Ag005G458030
OG0000294	g39522, g25429	Ag006G513280
OG0000294	g26892	Ag004G299490, Ag004G299500
OG0000295	g12173, g12193, g12167, g12172	Ag005G465340, Ag005G465350, Ag005G465370
OG0000295	g7146, g7145	Ag005G465230, Ag005G465240, Ag005G465360, Ag005G465330, Ag005G465270, Ag005G465260
OG0000296	g40743	Ag008G733290, Ag008G733270
OG0000297	g41326	Ag008G711840, Ag008G711790, Ag001G072030, Ag007G611180, Ag003G272910, Ag005G402300, Ag005G402290, Ag008G711950, Ag004G378870, Ag008G711910, Ag008G711870, Ag008G711810, Ag008G711970
OG0000298	g34492	Ag007G639970
OG0000299	g53411, g29745	Ag006G499900, Ag006G499860
OG0000299	g27806	Ag003G213780, Ag003G220100
OG0000299	g29744, g53412	Ag006G499850
OG0000300	g13574, g6349	Ag003G259820
OG0000300	g53214, g52576, g53200, g11641	Ag002G137460, Ag002G140980
OG0000301	g14672, g43509, g3110, g32825, g11542, g25301, g30948, g40323	Ag002G147210, Ag008G664500, Ag007G613760, Ag007G635580, Ag007G584880, Ag005G446360, Ag003G248110, Ag004G361030, Ag004G354370, Ag006G541230, Ag001G058420, Ag004G374750, Ag007G610080, Ag007G607650
OG0000303	g14940	Ag006G557420, Ag007G639160, Ag006G535310, Ag006G537950
OG0000303	g20406, g21339	Ag001G067100
OG0000304	g11024, g11016, g11018	Ag002G141330, Ag002G124610, Ag002G124470, Ag002G102470, Ag002G102500, Ag002G102360, Ag002G124030
OG0000305	g35570, g48269	Ag004G396440
OG0000308	g44591	Ag003G238370
OG0000310	g19547, g28753	Ag008G709240
OG0000310	g41320	Ag008G711030
OG0000311	g45737	Ag007G622820
OG0000311	g36325	Ag001G024940
OG0000311	g6918, g13293	Ag005G457020
OG0000313	g24067	Ag006G560490, Ag006G560390
OG0000313	g17626	Ag006G560670, Ag006G560940, Ag006G560690
OG0000314	g26947, g49462	Ag004G302930
OG0000314	g30904	Ag004G302940
OG0000315	g16098	Ag002G193880, Ag006G566290
OG0000316	g51921	Ag002G187310, Ag002G187440, Ag002G187280
OG0000319	g28817, g849, g41323, g31094, g49601, g27017	Ag008G711750
OG0000321	g38273, g38276, g46827, g46812, g46809	Ag002G166480, Ag002G166840, Ag006G571830
OG0000322	g46450	Ag003G214240, Ag005G440770, Ag003G214260
OG0000322	g51878, g53520	Ag006G548230, Ag006G548240, Ag006G546460, Ag002G179620
OG0000327	g11293, g11292, g11294	Ag001G075710, Ag001G075680, Ag006G560580, Ag006G561400, Ag001G080110, Ag001G080070
OG0000328	g24521, g24516, g24520	Ag001G036310
OG0000328	g46723	Ag003G276770, Ag003G276860, Ag003G276790, Ag003G276850, Ag003G276800, Ag003G276810
OG0000330	g41256	Ag001G093260
OG0000330	g1956	Ag007G612380, Ag001G092100, Ag001G093380
OG0000332	g28972	Ag008G719130
OG0000332	g54159	Ag001G016590, Ag001G016660
OG0000334	g2329	Ag001G073280
OG0000334	g37230	Ag002G173720
OG0000334	g44023	Ag006G510580, Ag006G510710, Ag006G510520
OG0000335	g37063	Ag002G158380
OG0000336	g31719	Ag004G327930
OG0000336	g44587	Ag003G238280
OG0000338	g31209, g27091, g31190, g27095	Ag004G367200, Ag004G310510, Ag004G310410
OG0000339	g25359	Ag006G517430
OG0000339	g52289	Ag002G202770
OG0000340	g38215	Ag002G197210
OG0000340	g37505	Ag002G197290, Ag002G197280
OG0000342	g53972	Ag003G210300, Ag003G210280
OG0000342	g23981	Ag003G210070
OG0000342	g43821, g43806	Ag007G614390
OG0000345	g49843	Ag004G316300
OG0000345	g27193	Ag004G316310
OG0000345	g51206	Ag007G592460
OG0000347	g12309, g36126	Ag008G704910, Ag008G704900, Ag008G704890, Ag008G704940, Ag008G704920, Ag008G704930, Ag008G704970, Ag008G704820, Ag008G704810, Ag008G704960, Ag008G704870, Ag008G704860, Ag008G704950, Ag008G704880, Ag008G704650, Ag008G704740, Ag008G704690, Ag005G472160, Ag005G472170
OG0000348	g10623	Ag007G649350
OG0000348	g53724	Ag003G227730, Ag008G695200
OG0000349	g18231	Ag003G286530, Ag008G692030
OG0000349	g13748, g13750	Ag002G114050, Ag002G121670
OG0000350	g32411	Ag001G069780
OG0000351	g45239	Ag008G725990
OG0000351	g45238	Ag008G726000
OG0000352	g31677	Ag004G325890, Ag002G117270, Ag004G325820, Ag004G325760, Ag004G325830, Ag004G325840, Ag002G138670, Ag004G325880, Ag007G580950
OG0000353	g44252	Ag007G616360, Ag002G157310, Ag003G234620, Ag001G053500, Ag005G402600, Ag001G032750, Ag002G107840, Ag004G333010, Ag004G320270, Ag008G718990, Ag006G526350, Ag003G251890, Ag006G506600
OG0000353	g32289	Ag004G381780
OG0000356	g35508, g18523, g37782, g4812, g4800, g4814	Ag002G144860, Ag005G416750, Ag001G055590, Ag003G238730
OG0000358	g49447, g30863, g26927	Ag007G587570, Ag004G302250
OG0000358	g45514	Ag007G587560, Ag007G587550
OG0000360	g9656	Ag008G734820, Ag007G625370
OG0000360	g9658	Ag008G734800
OG0000361	g7378	Ag007G587740, Ag005G473000
OG0000361	g50704	Ag001G099790
OG0000361	g45398	Ag006G498070, Ag006G498040
OG0000362	g49471	Ag004G303100, Ag004G303120
OG0000362	g43847	Ag004G395330
OG0000362	g27336	Ag004G324550, Ag004G324540
OG0000362	g31636	Ag004G324530
OG0000368	g22842	Ag003G291040
OG0000368	g16342	Ag003G291010, Ag003G290970
OG0000368	g47983	Ag003G291060
OG0000369	g28769	Ag001G051410
OG0000370	g23768	Ag004G326130, Ag004G326140, Ag004G326120
OG0000370	g47536	Ag007G583890
OG0000371	g7650, g11474	Ag007G648580, Ag005G446940, Ag002G205020, Ag005G477210, Ag002G204950, Ag002G203170, Ag002G204960
OG0000371	g36060	Ag002G203160, Ag007G611950, Ag003G209200, Ag002G107130
OG0000371	g3821	Ag002G205030
OG0000372	g17100, g17096, g17097, g17099	Ag001G092900, Ag001G081980
OG0000374	g36851, g36855, g36853, g36852, g36854, g54187	Ag001G012930
OG0000375	g42801, g4399, g26363, g26365, g26392, g3294, g26361, g46158	Ag006G523230
OG0000377	g41000	Ag004G372070, Ag004G372680
OG0000378	g3460, g53194, g14340, g35740, g25090, g26814, g49158, g24703, g25124, g34269, g53637, g42660, g42669, g24668, g35251, g4719, g26729, g25031, g48278, g22260	Ag001G058140, Ag002G187490
OG0000379	g34488	Ag003G256740
OG0000380	g41044	Ag004G347130
OG0000382	g39537	Ag004G299580
OG0000382	g41120	Ag004G366380
OG0000382	g31165	Ag004G309460
OG0000383	g32362, g32361, g27666	Ag007G582920
OG0000383	g50490	Ag007G582940, Ag007G582930
OG0000384	g12121	Ag005G463210, Ag005G463190
OG0000384	g24279	Ag005G463250
OG0000387	g25849, g37499	Ag001G018850
OG0000387	g37493, g37492	Ag002G196770
OG0000387	g50869	Ag002G196940
OG0000387	g6609	Ag002G196930
OG0000388	g22154	Ag007G647890, Ag007G647900, Ag007G647910, Ag007G647920
OG0000389	g1975	Ag001G087520
OG0000389	g1977	Ag001G087850
OG0000390	g35026, g34348, g34350, g28458, g28439, g35303	Ag006G570350
OG0000390	g6787	Ag005G448950, Ag005G448970, Ag005G448460, Ag005G448900
OG0000390	g13288	Ag005G457610
OG0000391	g50242, g27516	Ag004G339210, Ag004G339290, Ag004G339300
OG0000392	g11310	Ag007G602140
OG0000392	g11364	Ag001G060790
OG0000396	g10425	Ag005G437820
OG0000396	g4323	Ag005G414520
OG0000398	g12228, g12223	Ag005G468730
OG0000398	g27985, g54333	Ag005G468570, Ag001G002660, Ag001G002600
OG0000400	g50668	Ag003G262920, Ag003G264110
OG0000402	g14418	Ag006G561480
OG0000403	g44131, g44135, g17396	Ag004G371510
OG0000404	g51571	Ag002G166070, Ag006G502990, Ag001G069190, Ag005G472870
OG0000405	g40811, g52416, g46447, g10447, g22665	Ag003G222690
OG0000406	g5012, g5008	Ag007G624170
OG0000406	g12661	Ag005G488120
OG0000408	g50999	Ag005G479770, Ag005G479790, Ag007G590640, Ag005G479800
OG0000410	g1733, g24568, g44176	Ag004G375870, Ag004G375330
OG0000411	g23976, g17311	Ag006G555710
OG0000412	g28489	Ag008G693370
OG0000412	g11899	Ag005G444730
OG0000413	g12238	Ag008G699570
OG0000414	g50367	Ag003G245470
OG0000414	g24049, g47348	Ag006G561850, Ag006G561890, Ag006G561750, Ag006G561840, Ag006G561820, Ag006G561670
OG0000415	g4813, g4802	Ag007G617980, Ag007G617850, Ag007G617950
OG0000416	g37911	Ag007G590790
OG0000417	g6467	Ag005G431120
OG0000420	g23784	Ag002G185870
OG0000420	g13846	Ag003G258420, Ag003G258400, Ag006G501890
OG0000421	g46706, g53730, g46707	Ag002G119830, Ag002G119330, Ag006G539650, Ag001G005030, Ag001G005040, Ag006G537180, Ag007G634570, Ag003G213010
OG0000422	g49629, g49628	Ag004G310220, Ag004G310190
OG0000422	g27082	Ag004G310240, Ag002G188330, Ag004G310230, Ag004G310250
OG0000422	g27081	Ag004G310180
OG0000423	g12212	Ag003G238920
OG0000423	g27989, g54339	Ag001G003430, Ag005G467980, Ag004G353410, Ag008G684560
OG0000425	g36594, g54279	Ag001G007200
OG0000425	g13131	Ag001G007210
OG0000426	g14467	Ag008G703190, Ag004G372010, Ag002G137240
OG0000427	g43972, g18058, g26185	Ag003G213380, Ag003G213390, Ag003G213400, Ag006G511050, Ag003G277620
OG0000429	g598	Ag008G720860
OG0000429	g45564, g29450	Ag007G606940
OG0000429	g23276	Ag003G279370
OG0000430	g6127	Ag005G417810
OG0000431	g41054, g44045	Ag004G368850
OG0000431	g27100	Ag004G311050
OG0000431	g31232	Ag004G311020
OG0000432	g39358	Ag007G617940, Ag008G701150, Ag001G060280, Ag008G701800, Ag008G683530
OG0000433	g18132, g16748	Ag007G610280, Ag007G610270, Ag003G294740, Ag003G294550, Ag003G294730
OG0000435	g46992, g26157, g46989	Ag004G330760, Ag004G330900, Ag006G519810
OG0000435	g31807	Ag004G330680, Ag004G330730, Ag004G330750, Ag004G330790
OG0000436	g28563	Ag008G699920, Ag003G261400
OG0000437	g32687	Ag006G537060, Ag006G539630
OG0000438	g40411, g23955	Ag006G552460
OG0000439	g49529	Ag004G305090
OG0000439	g2023	Ag001G090720
OG0000439	g51246	Ag007G591220
OG0000440	g12773	Ag005G487680, Ag005G487710, Ag004G392020
OG0000440	g36390	Ag005G487640
OG0000441	g12088, g12085, g12084, g12086, g12087, g12083	Ag005G461190
OG0000446	g353	Ag008G727860
OG0000446	g27266	Ag004G320600
OG0000447	g12153, g7121, g13231	Ag005G464520
OG0000447	g50489, g32357	Ag007G583000
OG0000448	g10910, g40670	Ag002G115820, Ag002G120630
OG0000448	g10911	Ag002G120530
OG0000449	g1293, g28780, g41309	Ag007G656240
OG0000449	g19572, g41304, g28779	Ag008G710230
OG0000450	g32550	Ag003G223450, Ag002G192110
OG0000450	g6331	Ag005G417180
OG0000450	g21393, g34479, g6329	Ag002G168230
OG0000452	g47740	Ag003G261540, Ag007G616630, Ag003G261610, Ag003G261710, Ag007G622270, Ag003G262360, Ag003G262070
OG0000453	g54240	Ag006G570450, Ag003G229890
OG0000453	g54231, g33385	Ag001G010250
OG0000454	g890	Ag001G017100, Ag004G393880, Ag004G388930, Ag004G388950, Ag004G389000, Ag004G388990, Ag004G388880, Ag004G388980, Ag004G393870, Ag004G393840, Ag004G393860, Ag008G730520, Ag008G730490, Ag008G683650
OG0000456	g5590	Ag004G388500, Ag004G388340, Ag004G393490
OG0000457	g16865, g5308	Ag007G609520
OG0000457	g28419	Ag001G007140
OG0000459	g24036, g47359	Ag006G551250, Ag006G563380
OG0000460	g50836	Ag004G401160, Ag002G206250
OG0000461	g49273	Ag004G297280
OG0000461	g30720, g1438	Ag004G297270
OG0000463	g2833	Ag002G129770
OG0000467	g10969, g40576, g47280, g1996, g17461	Ag006G573960, Ag002G106040
OG0000468	g19139, g11288	Ag001G076000
OG0000468	g37303	Ag002G178980, Ag002G178970
OG0000471	g50497	Ag007G582470
OG0000471	g50496	Ag007G582540
OG0000471	g32378	Ag007G582490
OG0000472	g46683, g46681	Ag001G016740, Ag001G016730, Ag007G651090, Ag002G191620
OG0000474	g502, g2678, g19454, g19442, g9989	Ag008G691340
OG0000475	g45250	Ag004G384440, Ag007G642180, Ag004G316700, Ag004G383930, Ag004G384220, Ag004G384580, Ag004G384690
OG0000478	g3013	Ag001G000660, Ag005G468100
OG0000478	g40973, g23602	Ag001G017980
OG0000481	g40945	Ag004G377160
OG0000482	g46747, g18097, g18041, g44922, g44926, g41800	Ag007G646920
OG0000483	g39375	Ag008G695540
OG0000487	g12606, g30872, g12810, g7774, g7765	Ag004G302520, Ag005G485640, Ag007G588200
OG0000488	g11331	Ag001G068380
OG0000489	g31982, g32989	Ag007G586590, Ag007G586580, Ag007G586600, Ag003G294790, Ag003G294850, Ag003G294800, Ag003G294820, Ag003G294830, Ag003G294840, Ag003G294860, Ag003G294810, Ag005G483110, Ag005G483100, Ag005G483290
OG0000491	g21423, g1408	Ag008G714360
OG0000492	g1343, g1338, g43635	Ag008G699110, Ag008G699990, Ag008G700020, Ag008G691300, Ag008G700000
OG0000493	g41962	Ag008G691820
OG0000498	g28420, g918	Ag002G118970, Ag002G118740, Ag008G686150
OG0000498	g23591	Ag004G388660, Ag004G393670, Ag004G388490, Ag004G388330, Ag002G166740, Ag002G129930, Ag002G115480, Ag002G133670, Ag002G135230, Ag001G018830, Ag002G135060, Ag002G136310, Ag002G115500, Ag002G120880, Ag002G115510, Ag002G120860, Ag003G252900
OG0000499	g24192	Ag006G575170
OG0000499	g13215, g12179	Ag005G465770
OG0000500	g18472	Ag002G102620
OG0000501	g32899	Ag006G535430, Ag003G279520
OG0000501	g19563, g19561, g19560, g19562	Ag006G558370, Ag006G558380
OG0000504	g37317	Ag006G493540, Ag002G181080
OG0000504	g13045, g12397, g7487	Ag005G476980
OG0000506	g29695, g13576	Ag004G341890
OG0000507	g16066, g16061	Ag002G123770
OG0000508	g37276	Ag002G172000, Ag002G137860
OG0000509	g24336	Ag001G038070, Ag001G038080
OG0000510	g44132, g41019, g41018	Ag004G371880, Ag004G372380
OG0000510	g44133	Ag004G371890
OG0000511	g17679	Ag001G034330
OG0000511	g40900	Ag004G379930
OG0000512	g17267, g23904, g24586, g23899, g23901, g23902	Ag006G545750
OG0000513	g19186	Ag002G172390
OG0000513	g2921	Ag001G051420
OG0000514	g6742	Ag005G446210
OG0000515	g54384	Ag001G000240, Ag001G000230
OG0000516	g50705	Ag003G221560
OG0000516	g43009	Ag006G511140, Ag006G511180, Ag005G480940, Ag002G129230, Ag005G480950, Ag005G480930, Ag005G481010
OG0000520	g52272	Ag001G025480, Ag001G093880
OG0000520	g1879	Ag002G202190
OG0000521	g40242	Ag002G154960, Ag002G149740
OG0000521	g46440	Ag003G214590
OG0000522	g50679	Ag006G540900
OG0000522	g40318	Ag002G147670
OG0000523	g32310, g32311, g32309	Ag007G583780
OG0000523	g1822	Ag001G095450
OG0000524	g37932, g37940, g12429	Ag005G479160, Ag005G479170
OG0000524	g12430	Ag005G479180
OG0000525	g46461	Ag003G213550
OG0000525	g27359	Ag004G326110
OG0000525	g36635	Ag001G006140
OG0000526	g2744	Ag001G054010, Ag001G054190
OG0000526	g19502	Ag001G054200
OG0000529	g802, g14403	Ag008G714630
OG0000530	g29147, g29150, g29148	Ag007G624360
OG0000531	g52035, g25499, g2998, g24849, g45108, g31196, g43423, g23795, g3319, g31195, g7090, g16387, g24976, g24629, g47577, g52034	Ag004G356480
OG0000531	g22415, g45892, g24977, g15524, g2395, g23794, g31197, g15905, g53221, g42185, g26798, g32854, g42065, g6487, g25497, g49767, g45891, g15606, g28876, g11627, g28037, g45464, g25498, g14584, g3320, g22990, g28936, g43169, g32395, g36363, g24412, g18829, g26168, g41069, g15888, g2738, g19920, g16313, g42161, g42133, g3572, g10347, g19047, g42998, g43936, g34859, g25684, g43540, g49521, g50231, g42151, g26330, g26327, g25212, g1895, g36541, g24329, g25447	Ag002G123110
OG0000532	g12455	Ag005G479210, Ag005G478940, Ag005G478950
OG0000532	g32454	Ag003G295990
OG0000533	g18305	Ag003G295150
OG0000535	g40981	Ag004G374200
OG0000535	g10730	Ag002G176510
OG0000536	g3462	Ag001G058170, Ag001G034340, Ag006G560080
OG0000537	g45190	Ag007G598950
OG0000537	g26286, g46950	Ag001G043330
OG0000537	g7589	Ag005G479600
OG0000538	g37511	Ag002G197520, Ag002G197560, Ag002G197570
OG0000539	g8	Ag001G099110
OG0000539	g51149, g51152, g51151, g51148, g51150, g51153, g51147, g51144, g51133	Ag007G594430, Ag004G392630, Ag004G387320, Ag007G594300, Ag007G594330
OG0000540	g51164	Ag007G593980
OG0000540	g51161, g51163	Ag007G593990
OG0000542	g5064, g45719	Ag007G621160
OG0000543	g50674, g6257, g6276, g3083, g6273, g6259, g38385	Ag002G139310, Ag002G139430, Ag002G139170, Ag002G139210
OG0000545	g44484	Ag003G227690, Ag003G227810
OG0000547	g32583	Ag003G289460, Ag003G291750, Ag003G287310, Ag003G287740, Ag002G186040, Ag002G186070, Ag003G291840, Ag003G289820, Ag003G289830, Ag003G289840, Ag003G291730, Ag003G291480, Ag003G291510
OG0000550	g19237, g11324	Ag005G455070
OG0000551	g9748, g206	Ag008G731770
OG0000551	g5442	Ag007G603420
OG0000552	g2664, g24348, g37712, g50813	Ag002G204680
OG0000554	g44179, g40964	Ag002G169930, Ag004G376310
OG0000554	g28219, g36991	Ag002G156760, Ag002G154330
OG0000556	g11687	Ag005G427890, Ag005G448010
OG0000557	g1926	Ag001G092650
OG0000557	g52194	Ag002G200310
OG0000558	g45137, g6394, g37094, g37077, g37420	Ag002G193520, Ag004G379460
OG0000559	g5764	Ag006G494200
OG0000560	g28744, g39227	Ag008G709130
OG0000561	g9727	Ag008G732290, Ag008G732280, Ag005G451780, Ag005G451720
OG0000561	g186, g185	Ag008G732390, Ag005G451700, Ag005G451760, Ag008G732340
OG0000562	g12524, g12903	Ag005G482800
OG0000562	g29300, g5178	Ag007G614680
OG0000562	g4833	Ag007G634950
OG0000563	g2642	Ag004G324220, Ag004G324240, Ag004G324140
OG0000564	g54031	Ag003G270540
OG0000565	g18012	Ag007G593910
OG0000566	g41560	Ag008G718040, Ag008G718030, Ag005G449860
OG0000566	g41399	Ag008G717740
OG0000566	g720	Ag008G717750
OG0000570	g7906	Ag005G490020
OG0000570	g9919	Ag008G725350
OG0000571	g830	Ag008G712960
OG0000571	g31103, g31105	Ag004G308000, Ag004G308010
OG0000573	g1437	Ag001G009350
OG0000578	g31250	Ag004G311890
OG0000578	g44098	Ag004G369890
OG0000580	g37536	Ag002G199050
OG0000582	g797	Ag004G308430
OG0000582	g40099	Ag007G596900
OG0000584	g11067	Ag007G586810
OG0000584	g23547	Ag003G254400
OG0000585	g51449, g37082, g7149	Ag005G465400
