Orthogroup	Cochlearia_excelsa	Camelina_sativa
OG0000052	g53934	XP_019100716.1, XP_019100715.1, XP_019099796.1, XP_019101979.1, XP_019099795.1, XP_019100717.1, XP_019101978.1
OG0000053	g43705, g16122	XP_010506938.1
OG0000053	g2712, g50347, g36530, g16902, g49418, g51200, g3380, g2153, g1735, g51079, g42562, g14493, g24166, g19260, g2184, g2480, g46139	XP_010415481.1
OG0000054	g43613, g52587, g43259, g25259, g25261, g33494, g3251, g25071, g36457, g12619, g25266, g43262, g33492, g3255, g20304, g43263, g25276, g4234, g41821, g35341, g4130, g35345, g4371	XP_010445679.1, XP_010442704.1, XP_010497389.1
OG0000055	g44205	XP_010419451.1, XP_010473417.1
OG0000057	g50182, g50184, g50186	XP_010456592.1, XP_010465850.1, XP_010465849.1, XP_010487685.1, XP_010489901.1
OG0000057	g48153, g33319, g33329, g48170, g15766, g33340	XP_010489359.1, XP_010515149.1
OG0000057	g700	XP_019092636.1
OG0000057	g27361, g5648	XP_019092356.1
OG0000059	g6571	XP_010513664.1
OG0000059	g42621	XP_010418736.1
OG0000059	g14202	XP_010462838.1, XP_019087502.1
OG0000059	g39389, g39352	XP_010467312.1, XP_019082547.1, XP_010462974.1, XP_019085605.1, XP_010446110.1, XP_010412544.1, XP_019092278.1, XP_010474049.1
OG0000059	g42622	XP_019096351.1
OG0000061	g51097, g11499, g25472, g32592, g17431, g28656, g13832, g11373, g15781, g584	XP_010440978.1
OG0000061	g11094, g32135, g50796, g25177	XP_019095567.1, XP_010495603.1, XP_019099635.1, XP_019086243.1, XP_010474285.1, XP_010436886.1, XP_010474078.1, XP_019092366.1, XP_019086241.1, XP_010436697.1, XP_019101952.1, XP_019097457.1
OG0000062	g32823, g13726, g11246, g41835	XP_019100816.1, XP_010476531.1
OG0000065	g34002	XP_019096026.1, XP_019094533.1, XP_019097412.1, XP_019097465.1
OG0000065	g9410, g20566, g34601, g15147, g49183, g9097, g9330, g21102	XP_019087510.1, XP_019099678.1
OG0000065	g48353, g38605	XP_019097467.1
OG0000065	g21237, g20503	XP_010501810.1
OG0000065	g3890	XP_019097477.1
OG0000065	g8443	XP_010422526.1, XP_010480845.1, XP_010496878.1, XP_010501916.1, XP_010473931.1
OG0000066	g5393	XP_010437129.1, XP_010453132.1, XP_010491788.1, XP_010431986.1, XP_010431988.1, XP_010419651.1, XP_010480248.1, XP_010488359.1, XP_010471674.1, XP_010428586.1, XP_010466628.1, XP_010447175.1
OG0000066	g156	XP_010425488.1, XP_010484375.1, XP_010502711.1, XP_010475747.1, XP_010458200.1, XP_010463183.1, XP_010514443.1, XP_010489841.1, XP_010444536.1
OG0000069	g10672, g13435, g10819, g37685, g16623, g14359, g43051, g31936, g11177, g40367, g37837, g24092, g24404, g53393	XP_019089848.1, XP_010456900.1
OG0000070	g33102, g43981, g14572	XP_019101837.1
OG0000070	g15856, g15924, g26036	XP_019082595.1
OG0000070	g43402	XP_019101859.1
OG0000070	g6385, g42779, g53235	XP_010513381.1
OG0000070	g4159	XP_010495970.1, XP_019085455.1, XP_010468558.1, XP_010469984.1, XP_010513482.1, XP_010474070.1, XP_019091133.1, XP_010451811.1, XP_010507110.1, XP_019085545.1, XP_010513601.1, XP_010497062.1, XP_010463173.1, XP_019085865.1, XP_019082522.1, XP_010451699.1, XP_010430902.1, XP_019092388.1, XP_019097363.1, XP_010456761.1
OG0000070	g3657	XP_010484717.1
OG0000070	g24990, g40193	XP_019096474.1
OG0000070	g42778	XP_019094511.1
OG0000070	g26415	XP_010456869.1
OG0000072	g33477, g30198	XP_019101294.1, XP_010513333.1, XP_010436696.1, XP_010484918.1, XP_019098356.1
OG0000073	g10944	XP_019095933.1
OG0000073	g54289	XP_019090872.1
OG0000074	g27549, g27550	XP_019099169.1, XP_010477662.1
OG0000075	g36278	XP_010490137.1, XP_010468500.2
OG0000075	g2157	XP_010493395.1, XP_019090981.1, XP_010462677.2, XP_019094391.1, XP_019091709.1
OG0000075	g5026	XP_010495208.1, XP_019084194.1, XP_010492457.1, XP_010420351.1, XP_010495227.2, XP_019088045.1, XP_010447293.1, XP_010432619.1
OG0000076	g44053	XP_010515239.1, XP_010503551.1, XP_010426408.1
OG0000076	g2410	XP_010515571.1, XP_010503847.2, XP_010426725.1
OG0000076	g36515	XP_019085577.1, XP_010431293.1, XP_010431290.2, XP_019082473.1
OG0000076	g19225	XP_010431292.1, XP_019099853.1
OG0000077	g25975, g22716	XP_019086095.1, XP_010437077.1, XP_010446510.1
OG0000078	g32727, g44450, g24957	XP_019098180.1, XP_019098181.1, XP_019089268.1, XP_010463167.1, XP_019086281.1, XP_010431092.1, XP_019084311.1, XP_019093274.1, XP_010484962.1, XP_019096534.1, XP_019094551.1, XP_010436550.1, XP_010430690.1, XP_010451255.1, XP_019085480.1, XP_019084293.1, XP_010490057.1, XP_010424382.1, XP_010451628.1
OG0000078	g46791, g24881	XP_019099724.1
OG0000079	g2000	XP_019099951.1
OG0000079	g18915	XP_010516541.1, XP_010469219.2
OG0000080	g41322	XP_010448996.1, XP_010481076.1, XP_010495296.1, XP_010434141.1, XP_010451304.1
OG0000080	g23667	XP_010433411.2, XP_010445103.2, XP_010451164.1
OG0000080	g50013	XP_019100817.1
OG0000080	g23668	XP_010491240.1
OG0000081	g36469	XP_019082655.1, XP_010431469.1
OG0000081	g6399	XP_010495264.1, XP_010495265.1, XP_010495267.1, XP_010495269.1, XP_010495266.1, XP_019083858.1, XP_019090062.1
OG0000081	g13268	XP_010470626.1, XP_010468187.1
OG0000082	g20916, g29940, g2519	XP_010499068.1
OG0000082	g54167, g10536, g16647	XP_010462626.1, XP_019085390.1
OG0000082	g17872, g19303	XP_010438168.1
OG0000082	g33413, g33414, g25297, g33412, g33411	XP_010419135.1, XP_010511191.1
OG0000082	g52877, g26306	XP_019085423.1, XP_010424200.1, XP_010468406.1, XP_010440137.1
OG0000082	g36211, g54030	XP_010490450.1, XP_019090632.1
OG0000082	g53973	XP_010507211.1, XP_010430849.1, XP_010500038.1, XP_010416267.1, XP_010482700.1, XP_010496910.1, XP_010463456.1
OG0000082	g6076, g24927, g11608, g35734	XP_010451686.1
OG0000082	g29175	XP_019099604.1
OG0000082	g7127, g18239	XP_010510051.1, XP_010441532.1
OG0000083	g46885	XP_010468402.2, XP_010466622.2, XP_010421321.1, XP_019096450.1, XP_010513244.2, XP_010466788.1, XP_010488339.2, XP_010512058.1, XP_010466621.1, XP_010490063.1, XP_010488341.1, XP_010421303.1, XP_010466598.1
OG0000084	g51024	XP_010429395.1, XP_010429390.1, XP_019098401.1, XP_010417173.1, XP_010429391.1, XP_019093380.1, XP_010431589.1, XP_010431591.1
OG0000085	g23926	XP_019099653.1, XP_019094528.1, XP_019082567.1, XP_019100874.1, XP_019091076.1, XP_019100930.1, XP_019094577.1, XP_019097441.1, XP_019101903.1, XP_019097481.1, XP_019087515.1, XP_019093356.1, XP_019082574.1
OG0000085	g2447	XP_010513551.1
OG0000085	g41305	XP_019085226.1, XP_019085229.1, XP_019099619.1
OG0000085	g50685, g15804	XP_019087577.1, XP_019095590.1
OG0000085	g41377, g32262, g25866	XP_019089825.1
OG0000085	g17068, g32641, g23586, g17797, g646	XP_010419217.1, XP_010419216.1
OG0000085	g14210, g35996, g4263, g50686, g41786	XP_019096519.1, XP_019090156.1
OG0000085	g23625	XP_019087416.1
OG0000085	g35064, g2142, g24601, g4079, g52808, g53049	XP_019095143.1, XP_019090009.1, XP_019091080.1, XP_019099665.1
OG0000085	g32660, g2312, g7031, g28845, g47102, g28846	XP_019089093.1, XP_010430794.1
OG0000087	g9991	XP_010421190.1, XP_010454670.1
OG0000087	g9845, g2817, g339	NP_001289924.1, XP_010444122.1, XP_010515012.1
OG0000087	g5316	XP_010419814.1, XP_010491982.1, XP_010453291.1
OG0000087	g40485, g11055	XP_010494444.1
OG0000087	g17371, g24042	XP_010439552.1, XP_010449142.1, XP_010434259.1
OG0000087	g46232	XP_010498429.1, XP_010459680.1, XP_010477226.1, XP_010416482.1, XP_010471708.1
OG0000088	g46886	XP_010426203.1, XP_010503360.1
OG0000088	g28933, g28934	XP_010493149.1, XP_010420883.1, XP_010454350.1, XP_010493153.1
OG0000089	g29544	XP_010422938.1, XP_010452982.1, XP_010491624.1
OG0000089	g13323, g11989	XP_010500469.1, XP_010479361.1, XP_010461764.1, NP_001289901.1, XP_010507140.1, NP_001289904.1
OG0000089	g52029	XP_019082327.1, XP_019100571.1, XP_019101220.1
OG0000089	g2333	XP_010504145.1, XP_010505356.1, XP_010515877.1, XP_010517034.1
OG0000090	g50123	XP_010448526.1, XP_010433736.1, XP_010438976.1, XP_010477249.1, XP_010459699.1
OG0000090	g44417	XP_010471746.1, XP_010440828.1, XP_010416502.1, XP_010428644.1
OG0000090	g10675	XP_010413610.1, XP_019093586.1, XP_010512295.1, XP_010447073.1, XP_010447075.1, XP_010432410.1, XP_010437611.1, XP_010450797.1, XP_010435879.1, XP_010441072.1, XP_010441003.1, XP_010425103.1, XP_010502326.1, XP_010514085.1, XP_010506934.1, XP_010502325.1, XP_010514084.1, XP_010425101.1, XP_010458359.1, XP_010475885.1, XP_010490823.1
OG0000091	g3977	XP_019097560.1, XP_019085583.1, XP_010513295.1, XP_019092234.1, XP_010426132.1
OG0000093	g2360	XP_010431453.2, XP_019099736.1, XP_019102066.1
OG0000093	g18958	XP_010427735.1, XP_010516473.1
OG0000094	g53371, g29249, g17252, g23371	XP_010456767.1
OG0000094	g3626, g53292, g23942, g14955, g43515, g52392, g43485, g33019, g33105, g43504, g41597, g3340, g53626, g7214, g42446, g26680, g4029, g52956, g8172, g41919, g53621, g4226, g32819, g22373, g32712, g53876, g9202, g30238, g1498, g42745, g15985, g26177, g41626, g3123, g43506, g3475, g10877, g13033	XP_010496968.1
OG0000094	g20822, g31928, g36205, g4622, g29254, g26775, g31364, g36359, g1499, g13035, g22172, g32979, g43234, g52954, g16463, g24201, g8173, g53293, g3308, g33285, g33279, g33249, g53252, g3739, g14440, g2576, g42747, g41598, g43597, g51891, g10875, g52702, g53824, g26682, g47417, g35717, g35710	XP_010490399.1
OG0000095	g33831, g15287, g8438, g21216, g30671, g8984, g21243, g20401, g33807, g33721, g9129, g9160, g30643, g34639, g20340, g33841, g48114, g21090, g8968, g15401, g33910, g30652, g33758, g33751, g49251, g20563, g8965, g15371, g33806, g43383, g34056, g9153, g15410, g33749, g52759, g9151, g8964, g8842, g42906, g42405, g26484, g26486, g26491, g42306, g26505, g20970, g15264, g34578, g20643, g49216, g20809, g20807, g20800, g48860, g33827, g42501, g38841, g26568, g20274, g8500, g8936, g9166, g30627, g21878, g30105, g21744, g33874, g38869, g33902, g34627, g15253, g38771, g19961, g21641, g3571, g39108, g38987, g21577, g30653, g9469, g48466, g21212, g9472, g33769, g34068, g34104, g21893, g48413, g21733, g21730, g39031, g21651, g9585, g20122, g38921, g33761, g14726, g9497, g21196, g21245, g21662, g9338, g48480, g20109, g9546, g48486, g21682, g21784, g9496, g9509, g21184, g9341, g8830, g38689, g9002, g39172, g38976, g48468, g20121, g2361, g9336, g21766, g21836, g21181, g9383, g21650, g9452, g8955, g3900, g33961, g34028, g20349, g9566, g34107, g9468, g21564, g9404, g20492, g39097, g39160, g9388, g39006, g20513, g48546, g34000, g9426, g9463, g21186, g21213, g33926, g20126, g9511, g42401, g21543, g20143, g38686, g34102, g33903, g34197, g39169, g38956, g38979, g33837, g9453, g9413, g33852, g20354, g34005, g29865, g8285, g8303, g33801, g34072, g21294, g48470, g48538, g40993, g21587, g48497, g21892, g21542, g39059, g9596, g48501, g21170, g20142, g39088, g33879, g34604, g9179, g22018, g9217, g9218, g42433, g9216, g21857, g34052, g3804, g33439, g21603, g3803, g26528, g33965, g21785, g48503, g33878, g30699, g20661, g42893, g8169, g21681, g3629, g38778, g9163, g33198, g33169, g20285, g21233, g21729, g22107, g48452, g42400, g9192, g9178, g20652, g33775, g42459, g20757, g48216, g38656, g48200, g30076, g39068, g34624, g20548, g8929, g9156, g33873, g15409, g33784, g33779, g9332, g9296, g33816, g21657, g21979, g33960, g48498, g42505, g33877, g33737, g33773, g21739, g34153, g30661, g34070, g33796, g21582, g48205, g33729, g33943, g33755, g30649, g33973, g21833, g33898, g34196, g20599, g8333	XP_019085689.1
OG0000096	g1538, g1535	XP_019101057.1, XP_019099908.1, XP_010514095.1, XP_010489646.1, XP_010512993.2, XP_010430698.1, XP_010418955.1
OG0000096	g18473	XP_010445847.1, XP_010494541.1
OG0000097	g45186, g45201	XP_010431383.1, XP_010422434.1
OG0000097	g40477, g40479, g40476, g40480, g1561	XP_010467516.1, XP_010424624.1, XP_010451732.1, XP_010424620.1, XP_010455876.2, XP_010467545.2, XP_010513578.1, XP_010418996.1, XP_010474129.1, XP_010431403.1, XP_010431272.1
OG0000098	g24753	XP_019082747.1, XP_019093411.1
OG0000098	g49817	XP_010476200.2
OG0000099	g24889	XP_010431731.1
OG0000099	g46874, g4737	XP_019083691.1
OG0000100	g17260, g37826	XP_010474089.1
OG0000100	g49149, g32974, g38499	XP_010463327.1
OG0000101	g13563	XP_010430284.1, XP_019082758.1, XP_010418389.1, XP_010430467.1, XP_010474607.1
OG0000101	g40795	XP_010430481.1
OG0000102	g2701, g43502, g42120, g25862	XP_019094567.1, XP_019095608.1
OG0000102	g19531, g12637	XP_010490177.1
OG0000102	g32907, g3224, g42270, g19812, g34381	XP_019089097.1
OG0000102	g36431	XP_019085614.1
OG0000102	g4524	XP_019082506.1, XP_019098255.1
OG0000102	g24215	XP_019084244.1
OG0000102	g17168, g37872	XP_019082667.1, XP_019095570.1, XP_019084254.1, XP_019096502.1, XP_019085503.1, XP_019089052.1, XP_019096554.1, XP_019086237.1, XP_019087327.1, XP_019087326.1, XP_019095484.1, XP_019095597.1, XP_019085320.1, XP_019086378.1, XP_019093329.1, XP_019096445.1, XP_019090996.1, XP_019090121.1, XP_019101850.1, XP_019086200.1
OG0000102	g31405	XP_019091125.1, XP_019095609.1
OG0000102	g14670, g14674, g3225, g25089, g23755, g37179	XP_010507647.1
OG0000102	g14689, g53169	XP_010445567.1
OG0000102	g42556, g42170, g42155	XP_019087286.1
OG0000104	g31072	XP_010487696.1, XP_010475520.1
OG0000104	g51118	XP_019101460.1, XP_010470014.1, XP_019082807.1
OG0000104	g6675	XP_010466372.1, XP_019096759.1, XP_010420548.1
OG0000104	g51119	XP_010510552.1, XP_010414455.1
OG0000106	g49764	XP_010489913.1
OG0000106	g6393	XP_010422163.1, XP_010468105.1, XP_010496193.1, XP_019093414.1, XP_010431687.1, XP_019100837.1, XP_010513303.1, XP_019092478.1
OG0000107	g11936	XP_019096413.1, XP_010468313.1, XP_010487979.1, XP_010508519.1, XP_010466192.1
OG0000107	g6757	XP_010466194.1, XP_010508531.1
OG0000107	g13346	XP_010494611.1
OG0000107	g6693	XP_010415203.1, XP_010511458.1, XP_010514626.1, XP_010425701.1
OG0000108	g11756	XP_010490184.1, XP_010468531.1, XP_010412745.2, XP_019092314.1
OG0000108	g41770	XP_010499627.1, XP_010499629.1, XP_010501676.1, XP_010478514.2, XP_010480772.1
OG0000110	g2009	XP_010469325.1, XP_010512155.1
OG0000110	g50627	XP_010435188.1, XP_010450107.1
OG0000112	g1342	XP_010442592.1, XP_019085532.1
OG0000113	g43820	XP_010447901.1, XP_010441255.1, XP_010441345.1
OG0000113	g54287	XP_019090875.1
OG0000113	g17560	XP_010434743.1, XP_019086258.1
OG0000113	g14267	XP_010418953.1
OG0000114	g17433	XP_019094970.1, XP_010415607.1, XP_019093832.1
OG0000114	g18420	XP_019094814.1, XP_010514203.1, XP_019089703.1, XP_010422104.1, XP_010463849.1, XP_010440932.1, XP_010435732.1, XP_010450927.1
OG0000117	g45402, g46692, g6971, g3396, g51983, g16507	XP_010507300.1, XP_010473863.1, XP_010480820.1, XP_010495906.1, XP_010424347.1, XP_010480716.1, XP_010474349.1, XP_010445858.1
OG0000117	g4175, g24845	XP_010473765.1, XP_010480966.1
OG0000117	g19530, g53855	XP_010424513.1
OG0000117	g41781	XP_010469809.1, XP_010474017.1, XP_010490364.1, XP_010513582.1, XP_010513583.1, XP_010469972.1, XP_010463497.1, XP_010495801.1, XP_010518622.1, XP_010480847.1, XP_010490122.1, XP_010513458.1
OG0000117	g53168	XP_010507398.1, XP_010456637.1
OG0000117	g14426	XP_010431060.1
OG0000117	g3736	XP_010468623.1, XP_010430741.1, XP_010430742.1, XP_010496264.1, XP_010474224.1, XP_010445266.1, XP_010424531.1, XP_019099659.1, XP_010478178.1, XP_010513311.1, XP_010456650.1, XP_010474105.1, XP_019084351.1, XP_019084350.1, XP_010462679.1, XP_010430755.1
OG0000117	g42576	XP_010423817.1
OG0000117	g43638	XP_010501330.1
OG0000117	g39474	XP_010497249.1
OG0000117	g34382, g32908	XP_010421721.1, XP_010485017.1, XP_010495807.1, XP_010513467.1, XP_010415675.1, XP_010446055.1, XP_010445186.1, XP_010507435.1, XP_010431283.1, XP_010470106.1, XP_010445427.1, XP_010424583.1, XP_010420530.1, XP_019085418.1, XP_010424869.1, XP_010502397.1, XP_010501874.1
OG0000118	g14347, g14348, g14394, g45220, g45247	XP_019090835.1, XP_010430962.1, XP_010457012.1, XP_010457013.1, XP_010490438.1, XP_010468732.2, XP_010467655.2, XP_010467652.1, XP_010424693.1, XP_010424683.1, XP_010424049.1, XP_010466656.1, XP_010427599.1, XP_010466686.1, XP_010466850.1
OG0000118	g45031, g45096, g45028, g11628, g36890, g45092, g45097, g11625, g45033, g17750, g17551, g17566, g17567, g24578	XP_010423489.1, XP_010468655.1, XP_010470172.1, XP_010421962.1, XP_010445415.2, XP_010430622.1, XP_010514244.1, XP_010473859.1, XP_010506975.1, XP_010507426.1, XP_019085586.1, XP_019085585.1, XP_010431322.1, XP_010426986.1, XP_010426987.1, XP_010426985.1, XP_010431324.1, XP_010507425.1, XP_010412755.1, XP_010412753.1
OG0000120	g40996	XP_010431665.1, XP_010474561.1, XP_019085269.1, XP_010418039.1, XP_019093056.1
OG0000120	g6424	XP_010501998.1, XP_019095599.1, XP_010484975.1, XP_010471755.1, XP_010445968.1
OG0000120	g32414, g29781	XP_010422875.1, XP_010514742.1, XP_010514729.1, XP_010490384.1, XP_010451268.1, XP_010468704.1, XP_010474146.1, XP_010513308.1, XP_010511682.1, XP_010415247.1, XP_019085137.1, XP_019085134.1, XP_010513620.1, XP_010507330.1, XP_010507331.1, XP_010507319.1, XP_010507311.1, XP_010431144.1, XP_010431146.1, XP_010431147.1, XP_010431165.1, XP_010431101.1, XP_019101879.1, XP_010412636.1, XP_010412640.1
OG0000123	g25911	XP_019082754.1, XP_010418264.1
OG0000123	g25909, g25905, g25906	XP_010476383.1, XP_010495506.1, XP_010458821.1
OG0000123	g25904	XP_019102045.1
OG0000123	g25912	XP_010435235.1, XP_010440548.1, XP_010450178.1, XP_019091637.1
OG0000125	g19182	XP_010515863.1, XP_010504134.1, XP_010427020.1
OG0000125	g41348	XP_010454568.1, XP_010421087.1, XP_010493386.1
OG0000125	g2919, g1294, g28781	XP_010503210.1, XP_010443777.1, XP_010455739.1, XP_010483639.1, XP_010503218.1, XP_010426029.1, XP_010514927.1, XP_010426025.1
OG0000126	g53241, g45978, g37471, g16077, g52267, g32913, g35883, g25977, g19802, g14393, g26747, g1643, g32916, g42286, g45979, g53240, g32663, g19828, g19824, g42291, g3278, g42811, g28336, g49079, g28773, g17732	XP_010484949.1, XP_010474075.2, XP_010430914.1, XP_010430913.1, XP_010430915.1, XP_010445836.1, XP_010495597.1, XP_010456817.1, XP_010485130.1, XP_010471591.1, XP_010474008.1, XP_010412424.1, XP_010418921.2, XP_010456635.1
OG0000126	g35446	XP_010446067.1
OG0000127	g49766	XP_010462637.1, XP_010501424.1, XP_010476015.1
OG0000128	g26382	XP_019099686.1, XP_010463138.1, XP_010496488.1, XP_010425211.1, XP_019087339.1, XP_010441051.1, XP_019100918.1
OG0000128	g44894, g26973	XP_010507011.1
OG0000128	g53276	XP_010474592.2, XP_010501787.1
OG0000128	g31783, g53811, g31875	XP_010462906.1
OG0000128	g10185	XP_010445253.1
OG0000128	g1147, g29408	XP_010515034.1, XP_010445224.1
OG0000128	g5236, g5604, g3371, g22741	XP_010501899.1, XP_010513681.1
OG0000129	g1920	XP_019089980.1
OG0000129	g4526, g26706, g4684, g11032, g26785, g24533, g54350, g32853, g17644, g52103, g27870, g4667, g18265, g52232, g27388, g6863, g11123, g6327, g23862, g47169, g27185, g24485, g3423	XP_010511862.1, XP_010478536.1, XP_010434008.1, XP_010491896.1, XP_010445368.1
OG0000130	g34628	XP_019097474.1
OG0000130	g26208, g43583	XP_010448680.1, XP_010451831.1, XP_010473967.1
OG0000132	g32782, g32775, g18438, g27853	XP_010503464.1
OG0000132	g53769, g43756, g15634	XP_019098211.1
OG0000132	g26228	XP_010511835.1
OG0000132	g50629	XP_010415111.1
OG0000133	g19947	XP_010478935.1
OG0000133	g43495	XP_019087459.1
OG0000133	g43464, g33594, g43872, g14817, g4106, g26152, g26059, g19681, g53756, g14659, g35132	XP_010470593.1, XP_010511614.1
OG0000136	g43995, g46769, g46768, g46770	XP_010445581.1, XP_010451914.1
OG0000136	g14687	XP_010450967.1, XP_010440900.1, XP_019087476.1, XP_010451915.1
OG0000136	g25040, g25067	XP_010436165.1, XP_019086484.1
OG0000138	g46708	XP_010430892.1
OG0000138	g10345	XP_010425760.1, XP_010502981.1
OG0000138	g1454	XP_010435814.1
OG0000138	g10340	XP_010502978.1, XP_010425759.1, XP_010425761.1, XP_010502982.1
OG0000139	g14666	XP_010472906.1
OG0000139	g33069, g33073, g33080, g14660, g43403	XP_010480941.1, XP_010468593.1, XP_010518599.2, XP_010468702.1, XP_010471048.1
OG0000139	g25175	XP_010431617.1, XP_010445532.1, XP_010436155.1
OG0000140	g19536	XP_019099670.1, XP_019101871.1, XP_019085272.1
OG0000140	g1248	XP_010454742.1, XP_019088267.1
OG0000140	g28714	XP_010483489.1, XP_010483490.1
OG0000140	g1252, g28702, g28701	XP_010443667.1, XP_019095877.1, XP_019092906.1, XP_010443669.1, XP_010483537.1, XP_019095865.1, XP_010443671.1, XP_010454754.1
