Orthogroup	Cochlearia_excelsa	Capsella_rubella
OG0000279	g35399, g45089, g11046, g53522	XP_023635807.1, XP_023639599.1, XP_023641906.1
OG0000281	g36419	XP_006279141.1
OG0000282	g5538	XP_006289379.1
OG0000282	g45483	XP_006290020.1
OG0000282	g29622	XP_006286767.1
OG0000283	g11114, g11113, g39732	XP_006281683.1
OG0000284	g10112	XP_006286819.1, XP_006279117.1, XP_006286567.1
OG0000284	g12521	XP_006298183.1
OG0000286	g28434, g45026	XP_006279750.2
OG0000287	g13375	XP_023642461.1
OG0000287	g13376	XP_023642080.1
OG0000290	g11997	XP_006299790.2
OG0000290	g16860	XP_023633447.1
OG0000294	g6947	XP_006297742.2
OG0000294	g39522, g25429	XP_006287904.1
OG0000294	g26892	XP_006305011.1
OG0000295	g12173, g12193, g12167, g12172	XP_006299550.1, XP_006300449.1
OG0000296	g40743	XP_023644533.1, XP_006305118.1
OG0000297	g41326	XP_006282294.1
OG0000299	g53411, g29745	XP_006292669.1
OG0000300	g13574, g6349	XP_006298874.2
OG0000300	g51227	XP_006298781.1
OG0000300	g53214, g52576, g53200, g11641	XP_023642219.1, XP_023641055.1
OG0000301	g14672, g43509, g3110, g32825, g11542, g25301, g30948, g40323	XP_023636086.1, XP_023638866.1, XP_023638862.1, XP_023634027.1, XP_023644471.1, XP_023643543.1
OG0000303	g14940	XP_023639308.1, XP_023634711.1
OG0000304	g40529, g40528, g40527	XP_006294221.1
OG0000306	g21132, g21058, g20064, g3674, g20683, g16515, g15348, g20616, g48433, g8341, g21048, g48511, g20060, g48531, g39053, g21758, g21754, g14448, g48425, g20442, g21666, g3997, g3911, g3867, g21759, g26583, g15088, g34873, g20659, g21994, g9577, g43125, g49141, g20649, g42462, g20538, g21027, g22535, g20456, g15461, g53511, g1279, g3998, g48510, g20278, g15831, g48406, g8919, g30338, g38779, g34129, g9489, g21298, g20063, g48449, g48532, g3675, g21057, g15701, g30552, g20682, g46202, g15322, g20114, g42393, g8567, g49110, g20081, g38889, g20957, g8472, g30208, g42312, g15717, g26573, g9615, g33847, g48448, g1280, g15127, g15485, g20948, g21584, g21618, g48488, g48502, g15404, g29903, g8282, g20083, g39019, g38755, g9103, g48477, g21023, g9543, g26552, g39159, g39043, g49221, g33669, g33642, g20728, g38992, g3776, g20980, g30135, g38702, g14342, g20771, g15690, g33995, g9368, g33981, g34111, g8464, g26549, g42537, g48490, g33861, g8336, g38981, g21270, g20956, g38960, g20933, g30639, g38574, g25313, g20715, g20033, g8884, g16107, g20761, g34878, g52985, g38713	XP_023640634.1
OG0000310	g19547, g28753	XP_006282038.1
OG0000310	g41320, g28797, g28774, g28802, g859	XP_006282003.1, XP_006282276.1
OG0000311	g45737	XP_023636500.1
OG0000311	g36325	XP_006306121.1
OG0000311	g6918, g13293	XP_006298020.1
OG0000311	g46788	XP_006284008.1
OG0000311	g45009	XP_006300523.1
OG0000313	g17626	XP_006286118.1
OG0000314	g26947	XP_006304190.1
OG0000314	g51309	XP_006293513.1
OG0000314	g30904	XP_006306317.1
OG0000314	g51329	XP_006294968.1
OG0000315	g16098	XP_023638680.1, XP_023640099.1, XP_023633445.1
OG0000316	g37360, g37362, g37913, g17870	XP_023634679.1, XP_006300905.2
OG0000319	g28817, g849, g41323, g31094, g49601, g27017	XP_006307728.2, XP_006280459.1
OG0000321	g32189	XP_006285871.1
OG0000321	g14307	XP_023634323.1
OG0000321	g46809	XP_006285685.1, XP_006282490.1, XP_006283651.2, XP_006282573.1, XP_006286231.1
OG0000322	g46450	XP_006301427.1
OG0000322	g51878, g53520	XP_006295765.1, XP_006301907.1
OG0000323	g23616	XP_023635068.1
OG0000327	g11293, g11292, g11294	XP_023633577.1, XP_023638622.1, XP_023633611.1
OG0000330	g41256	XP_023637070.1
OG0000330	g1956	XP_023638925.1, XP_006291184.2, XP_023638843.1
OG0000331	g33150	XP_023644532.1
OG0000332	g41419	XP_006286664.1, XP_006286795.1
OG0000332	g54159	XP_006307493.1, XP_006279139.1
OG0000334	g2329	XP_023639259.1
OG0000334	g37230	XP_006295761.1
OG0000336	g44586	XP_023643022.1
OG0000336	g17997, g17998	XP_006294246.2, XP_006294415.1, XP_006302398.1
OG0000336	g31719	XP_006305103.1
OG0000336	g44587	XP_006300480.1
OG0000338	g31209, g27091, g31190, g27095	XP_006304242.2, XP_006304268.1, XP_006302924.1, XP_006302921.1
OG0000339	g52289	XP_006294736.1
OG0000340	g38215	XP_006295770.1
OG0000340	g37505	XP_006295410.1
OG0000342	g43821, g43806, g53971, g43797, g43782, g43783	XP_023634402.1
OG0000344	g10089	XP_006287450.1
OG0000345	g27193	XP_023632593.1, XP_023632594.1
OG0000345	g51206	XP_006304658.2
OG0000347	g12309	XP_006299246.2, XP_006296244.1
OG0000347	g36126	XP_023634257.1, XP_023640356.1
OG0000348	g18434, g24671, g43329, g4284, g43830, g53724	XP_006279286.2
OG0000349	g18231	XP_006282910.1
OG0000349	g13748, g13750	XP_023644263.1, XP_023644178.1, XP_023644336.1, XP_023644189.1, XP_023644264.1
OG0000350	g32411	XP_023633107.1
OG0000352	g31677	XP_023645432.1, XP_006300344.1, XP_006302300.1
OG0000353	g32289	XP_006299955.2
OG0000355	g24488, g24484, g24489, g47089, g47088, g38275	XP_006285238.1
OG0000355	g17931	XP_006304953.1
OG0000355	g38274	XP_006300980.1, XP_006301990.1, XP_006301072.1, XP_006300346.2, XP_023643972.1
OG0000356	g35508, g18523, g37782, g4812, g4800, g4814	XP_006290077.2, XP_006290011.1
OG0000358	g49447, g30863, g26927	XP_006288844.1, XP_006303184.2
OG0000358	g29557, g39719	XP_006281260.2, XP_006289613.1
OG0000358	g45514	XP_006289891.1
OG0000359	g32419, g32420, g50521	XP_006304391.1, XP_006305913.1, XP_006305533.1
OG0000360	g9656	XP_023644261.1
OG0000360	g9658	XP_006281815.1
OG0000361	g7378	XP_006297904.1
OG0000364	g16505, g24639, g16374, g23229	XP_023641511.1
OG0000368	g16342	XP_006283601.1, XP_023634749.1
OG0000368	g47982	XP_023643598.1, XP_006302152.1, XP_006283582.1
OG0000368	g47983	XP_006283585.1
OG0000370	g23768	XP_006305827.1
OG0000370	g47536	XP_006284329.1, XP_006302461.1
OG0000371	g7650, g11474	XP_006304409.1, XP_023640112.1
OG0000372	g17100, g17096, g17097, g17099	XP_006285843.1, XP_006282347.1, XP_006286272.1, XP_006285601.1, XP_006284992.1
OG0000374	g11643	XP_023643844.1, XP_006303728.1, XP_006306140.2
OG0000374	g36851, g36855, g36853, g36852, g36854, g54187	XP_023634983.1, XP_023634596.1
OG0000377	g41000	XP_006302496.1
OG0000379	g41816	XP_006306907.1, XP_006299894.2
OG0000382	g25452	XP_006288715.1
OG0000382	g41120	XP_006301123.2
OG0000382	g31165	XP_023645205.1
OG0000383	g32362, g32361	XP_023640959.1
OG0000383	g50490	XP_023644902.1, XP_023644904.1
OG0000384	g24279	XP_006305900.1
OG0000386	g2365	XP_006292171.1, XP_006292361.1
OG0000387	g52116	XP_023640494.1
OG0000387	g37493, g37492	XP_006294283.1, XP_006285973.1
OG0000388	g22154	XP_023634275.1
OG0000389	g1975	XP_006290300.2
OG0000390	g35026, g34348, g34350, g28458, g28439, g35303	XP_023645413.1
OG0000390	g13288	XP_006299181.1
OG0000391	g50242	XP_006303659.1, XP_023644768.1
OG0000391	g27516	XP_006307366.1
OG0000392	g11310	XP_023638913.1, XP_006293141.1
OG0000396	g10425	XP_006290512.1
OG0000398	g27985, g54333	XP_023641278.1, XP_006306130.1
OG0000400	g50668	XP_023638073.1, XP_023640428.1, XP_023638074.1, XP_006293162.2, XP_023637783.1, XP_023639193.1
OG0000402	g14418	XP_023637155.1
OG0000403	g44123	XP_006301572.1
OG0000403	g44131, g44135, g17396	XP_006300928.1, XP_006279132.2, XP_006300421.1, XP_006301654.2
OG0000404	g51571	XP_006295174.1, XP_006298737.1, XP_006292003.1, XP_006299325.2
OG0000406	g5012, g5008	XP_023637148.1, XP_006289583.1, XP_023637147.1
OG0000406	g12661	XP_006300073.1
OG0000408	g50999	XP_023639406.1
OG0000408	g51011	XP_023639414.1
OG0000409	g49864	XP_023641265.1
OG0000410	g1733, g24568, g44176	XP_023643050.1, XP_023643049.1
OG0000411	g13575	XP_006298837.1
OG0000412	g28489	XP_006281244.2
OG0000412	g47623	XP_006284751.1
OG0000412	g36484	XP_006303412.1
OG0000413	g12238	XP_023635326.1, XP_006279506.2
OG0000414	g27592	XP_006307227.1
OG0000414	g50367	XP_006307169.1, XP_023632699.1, XP_023632865.1, XP_006303963.1
OG0000414	g47348	XP_006285161.1, XP_006285030.1
OG0000415	g4813, g4802	XP_023637706.1
OG0000416	g37911	XP_023640386.1
OG0000416	g49506, g50636	XP_023645769.1, XP_006295764.1
OG0000420	g23784	XP_023640666.1
OG0000420	g13846	XP_023634578.1, XP_023637658.1, XP_023635806.1, XP_023633408.1
OG0000421	g46706	XP_006286228.2
OG0000421	g53730, g46707	XP_006286150.1
OG0000422	g49629, g49628	XP_006305357.1
OG0000422	g27081	XP_006305369.1
OG0000423	g12212	XP_006279086.1, XP_006300238.1, XP_006302320.1
OG0000423	g27989, g54339	XP_006297793.1, XP_006307670.1
OG0000425	g36594, g54279	XP_006304689.1
OG0000425	g13131	XP_006289129.1, XP_006282029.1
OG0000427	g43972, g18058, g26185	XP_006300414.1
OG0000429	g598	XP_006289091.1
OG0000429	g45564, g29450	XP_006289984.1
OG0000430	g6127	XP_006298687.1
OG0000431	g44045	XP_006302194.1
OG0000431	g27100	XP_006306441.1
OG0000431	g31232	XP_006307429.1
OG0000432	g39358	XP_006280097.1
OG0000433	g44024, g44018	XP_023643825.1, XP_006301857.1, XP_006301880.2
OG0000436	g28563	XP_006285100.1
OG0000437	g16334	XP_006307391.1
OG0000437	g16330	XP_006299019.1
OG0000437	g41665	XP_006307387.1
OG0000437	g50713	XP_006300098.1
OG0000438	g40411	XP_006289684.1, XP_006289723.1
OG0000439	g2023	XP_006292538.1
OG0000439	g51246	XP_006294594.1
OG0000440	g36390	XP_006299511.1
OG0000441	g12084, g12086, g12087, g12083	XP_006297709.1
OG0000441	g12089	XP_006298225.1
OG0000446	g353	XP_006281265.1
OG0000446	g27266	XP_006303395.1
OG0000447	g7121	XP_023641550.1
OG0000447	g50489, g32357	XP_006306466.1
OG0000448	g40670	XP_006281442.1
OG0000448	g10911	XP_006281981.1
OG0000449	g19571	XP_006292022.1
OG0000449	g1293, g28780, g41309	XP_006281292.1
OG0000449	g19572	XP_006292028.1
OG0000449	g41304	XP_006281290.1
OG0000452	g47740	XP_006281550.1
OG0000452	g47741, g47742, g23417	XP_006285734.1, XP_006284215.2
OG0000454	g890	XP_023644524.1, XP_006281315.1, XP_006281300.1, XP_006281568.2, XP_006281328.1
OG0000459	g24037	XP_006293054.1, XP_006282900.1, XP_006282805.1
OG0000461	g51663	XP_023640613.1
OG0000461	g49273	XP_006306997.1
OG0000461	g30720, g1438	XP_023633292.1
OG0000462	g36218, g36226, g36221	XP_006285966.1, XP_006285952.1, XP_006285494.1
OG0000462	g6231	XP_006282881.1, XP_006292281.1
OG0000463	g11421	XP_006292340.1
OG0000466	g12390	XP_006301651.2, XP_006299219.1
OG0000468	g19139, g11288	XP_006292723.1
OG0000468	g37303	XP_023640971.1
OG0000471	g50497	XP_006303584.1
OG0000471	g50496	XP_006306115.1, XP_006306520.1, XP_006281547.1
OG0000472	g46683, g46681	XP_006283966.1
OG0000472	g18100	XP_006286126.1
OG0000473	g37725	XP_023639393.1
OG0000474	g502, g2678, g19454, g19442, g9989	XP_006288822.1
OG0000475	g45250	XP_023643222.1, XP_023643220.1, XP_023643219.1, XP_023643224.1, XP_023643863.1, XP_023643227.1, XP_023644385.1
OG0000478	g3013	XP_023645496.1
OG0000478	g40973, g23602	XP_006297631.1, XP_023641943.1
OG0000481	g40945	XP_006302389.1
OG0000481	g24644	XP_006297863.1
OG0000482	g46747, g18097, g18041, g44922, g44926, g41800	XP_006285820.1, XP_006284616.1, XP_006285696.1
OG0000483	g39375	XP_006281715.2
OG0000487	g12606, g30872, g12810, g7774, g7765	XP_006304841.1
OG0000489	g44791, g44879, g17389, g25525	XP_023637346.1
OG0000492	g1343, g1338, g43635	XP_006294348.1, XP_006294343.1, XP_006279769.1, XP_023633423.1, XP_023640607.1
OG0000497	g36932, g52937, g16337	XP_023644444.1
OG0000497	g11659, g23500, g13548	XP_006305364.1
OG0000498	g28420, g918	XP_006280881.1
OG0000499	g24192	XP_006283965.1
OG0000499	g13215, g12179	XP_006297960.1
OG0000501	g32899	XP_006305314.1
OG0000501	g2874	XP_023638425.1, XP_023638910.1
OG0000503	g17492	XP_006286222.2
OG0000504	g37317	XP_006288904.1, XP_006295241.1
OG0000504	g13045, g12397, g7487	XP_006298823.1
OG0000505	g10041	XP_023637350.1, XP_006287584.1, XP_023636897.1, XP_006307315.1
OG0000506	g29695	XP_006285493.1, XP_006286640.1
OG0000506	g13576	XP_006301807.1
OG0000506	g44625, g16494, g45982	XP_006302149.1
OG0000510	g44132, g41019, g41018	XP_023643541.1
OG0000510	g44133	XP_006300628.2
OG0000511	g13408	XP_023641355.1
OG0000511	g17679	XP_006286225.1
OG0000511	g40900	XP_023643359.1
OG0000512	g23904	XP_006283872.2
OG0000512	g24586, g23899, g23901	XP_006299949.1
OG0000512	g23902	XP_006285535.1
OG0000513	g19186	XP_006291831.1
OG0000513	g2921	XP_006291822.1
OG0000514	g6742	XP_006299969.1
OG0000515	g54384	XP_006303851.2
OG0000516	g50705	XP_006285487.1
OG0000520	g52272	XP_006295333.1, XP_006292074.2, XP_006279439.2, XP_023634388.1
OG0000521	g32883, g27873	XP_006303273.1
OG0000521	g40242	XP_006288456.1
OG0000521	g46440	XP_023642857.1
OG0000522	g50671, g32646	XP_023644931.1
OG0000522	g50679	XP_023644929.1
OG0000522	g40318	XP_023637440.1
OG0000523	g32310, g32311, g32309	XP_023633068.1
OG0000523	g1822	XP_006299271.1
OG0000524	g37932, g37940, g12429	XP_006299382.1
OG0000524	g12430	XP_006299274.1
OG0000525	g46461	XP_006301908.1
OG0000525	g36635	XP_006306947.1
OG0000526	g2744	XP_006290566.1
OG0000526	g2743	XP_023638299.1
OG0000529	g802, g14403	XP_006287672.1, XP_006279136.1
OG0000529	g3117	XP_023639192.1
OG0000533	g18305	XP_006284805.1
OG0000535	g40981	XP_006301968.1
OG0000535	g10730	XP_006292781.1
OG0000536	g3462	XP_023634575.1, XP_023633576.1, XP_023633140.1, XP_023646070.1, XP_006279034.1
OG0000537	g45190	XP_006286433.1
OG0000537	g7589	XP_006299677.1
OG0000538	g52123	XP_006294804.1
OG0000539	g8	XP_023633585.1
OG0000540	g51164	XP_006296522.1
OG0000540	g37885	XP_006293402.1
OG0000540	g51161, g51163	XP_006294909.2
OG0000541	g46875	XP_006295594.1
OG0000542	g5064, g45719	XP_006288729.1
OG0000543	g50674, g6257, g6276, g3083, g6273, g6259, g38385	XP_006295889.1, XP_006296440.1
OG0000545	g44484	XP_006301180.1
OG0000546	g6101	XP_006299047.1, XP_006299159.1, XP_006299158.1, XP_006300229.1
OG0000547	g45202, g45181	XP_006289788.1, XP_006286408.1
OG0000547	g32583	XP_006282939.1
OG0000550	g19237, g11324	XP_023638695.1
OG0000551	g206	XP_006279743.1
OG0000551	g5442	XP_006286951.1
OG0000552	g2664, g24348, g37712, g50813	XP_006306408.1
OG0000553	g50718	XP_006305400.1
OG0000553	g32710	XP_006305315.1
OG0000553	g32707	XP_006305849.2
OG0000554	g40964	XP_006302364.1
OG0000555	g25667	XP_006289988.1, XP_006286853.1
OG0000556	g11687	XP_006298559.1
OG0000557	g1926	XP_006291852.1
OG0000557	g18838	XP_006292167.1
OG0000557	g1927	XP_006295902.1, XP_006295040.1
OG0000558	g45137, g6394, g37094, g37077, g37420	XP_006299238.2, XP_006295977.1
OG0000559	g5764	XP_006287718.1
OG0000559	g45334	XP_023637457.1
OG0000560	g28744, g39227	XP_006282023.1, XP_006294467.1, XP_006279819.1
OG0000561	g9727	XP_023638609.1, XP_006302848.1
OG0000561	g186, g185	XP_006279830.1
OG0000562	g12524, g12903	XP_006299606.1
OG0000562	g29300, g5178	XP_006287862.1
OG0000562	g4833	XP_006289925.1
OG0000563	g2642	XP_023636141.1
OG0000566	g41560	XP_006286089.1, XP_006305248.1
OG0000566	g720	XP_006289991.2
OG0000567	g13274	XP_006299963.2, XP_006298782.2, XP_006289342.1, XP_006282846.1, XP_006299151.1
OG0000570	g7906	XP_006298764.1
OG0000570	g9919	XP_006281184.2
OG0000571	g830	XP_006282092.1
OG0000571	g31103, g31105	XP_006307224.1, XP_006305882.1
OG0000572	g17535	XP_023638908.1, XP_023639160.1
OG0000573	g28017	XP_006306247.1, XP_023645088.1
OG0000573	g1437	XP_006301332.2
OG0000573	g6194	XP_006306016.2
OG0000574	g21420, g15759	XP_023634166.1, XP_023634177.1, XP_023633542.1, XP_023633652.1, XP_023639706.1
OG0000578	g31250	XP_006304044.1
OG0000578	g44098	XP_006302601.1
OG0000578	g49727	XP_006305436.1
OG0000579	g28384	XP_006281071.2
OG0000579	g23738	XP_006284608.1, XP_006282715.2
OG0000581	g13025, g2527, g7507	XP_023641353.1
OG0000582	g797	XP_006288634.1
OG0000583	g39847	XP_006304411.1, XP_006296287.1
OG0000584	g11067	XP_023637697.1
OG0000584	g17039, g23547	XP_006284238.1
OG0000585	g51449, g37082, g7149	XP_006295085.1
OG0000586	g18462	XP_023645110.1
OG0000587	g45222	XP_006288631.1
OG0000587	g50800	XP_023640579.1
OG0000588	g12159	XP_006296907.1
OG0000588	g51276, g52074	XP_006293629.1
OG0000588	g54285	XP_006306678.2
OG0000589	g1289, g41302	XP_023640155.1
OG0000589	g2922	XP_006291954.1, XP_006292540.1
OG0000590	g7700, g53288	XP_006298749.2, XP_006288900.1
OG0000591	g16963	XP_006282852.1
OG0000591	g31850	XP_006304509.1
OG0000592	g6901	XP_006297909.2
OG0000592	g50029, g27399, g31749	XP_006305339.1
OG0000593	g13347	XP_006290636.1
OG0000594	g41553, g11391	XP_006293015.1
OG0000594	g19467	XP_006292831.2
OG0000595	g19605	XP_006279365.1, XP_006290972.1
OG0000595	g17977	XP_006279379.2
OG0000596	g39380	XP_006281068.1
OG0000597	g39867	XP_006296353.1, XP_006295923.1
OG0000600	g17007, g23476	XP_006284576.2
OG0000601	g5112, g45694	XP_006287642.1
OG0000601	g7907	XP_006297398.1
OG0000601	g16898	XP_006283580.2
OG0000602	g5741	XP_006287085.1
OG0000602	g19206	XP_023638663.1
OG0000602	g12391, g7465, g13062	XP_006297006.1
OG0000603	g14003	XP_006304528.2
OG0000605	g44550	XP_023644101.1
OG0000605	g46113	XP_023643532.1
OG0000605	g46114, g44551	XP_023643609.1
OG0000606	g54263, g36563	XP_023644969.1
OG0000607	g6843	XP_006300262.2
OG0000607	g23142	XP_006285576.1
OG0000609	g27801	XP_006297788.1
OG0000612	g37413	XP_006303259.1
OG0000613	g12753	XP_006298921.1
OG0000613	g18086	XP_006282951.1
OG0000614	g5483, g5477, g5478, g5481	XP_023635724.1, XP_006282953.1
OG0000615	g47953, g22949, g18248	XP_006284367.1
OG0000616	g2352	XP_006291953.1
OG0000616	g37198, g19196	XP_006296028.1
OG0000617	g39480	XP_006288016.1
OG0000618	g46462	XP_006300599.1
OG0000618	g23624	XP_006283149.1
OG0000619	g38064	XP_006294744.1, XP_006296058.1
OG0000619	g19197, g2358	XP_006291609.1
OG0000620	g27410, g50047	XP_006303329.1, XP_006294924.1
OG0000620	g44549, g46124	XP_006300334.1
OG0000621	g25662	XP_023636124.1
OG0000621	g46831	XP_023635045.1
OG0000622	g51991	XP_006295547.2
OG0000627	g23678	XP_006300773.2, XP_006279182.1, XP_006300799.2, XP_006283180.1
OG0000628	g46398	XP_006303021.1
OG0000628	g11992, g13318	XP_023641173.1, XP_023641172.1
OG0000630	g31077	XP_006292190.1
OG0000632	g18715, g1892, g37597	XP_006284693.1
OG0000633	g31589	XP_023645767.1
OG0000634	g50687, g39240	XP_006281350.1, XP_006281283.2
OG0000635	g51197, g37897	XP_006295994.1
OG0000635	g39933	XP_006296483.1
OG0000636	g45438	XP_006287716.1
OG0000636	g29704	XP_006289527.2, XP_023636468.1
OG0000641	g11856, g11857	XP_023638377.1, XP_006297568.1, XP_023642025.1
OG0000642	g46703, g46704	XP_006282225.1, XP_006285777.2
OG0000642	g37779	XP_006284933.2
OG0000646	g10368	XP_006290859.1
OG0000646	g12697	XP_006296782.1
OG0000647	g29845, g12395, g7477	XP_006299411.2, XP_023635831.1
OG0000648	g18725, g18726, g18727, g18724	XP_023637804.1, XP_023637802.1, XP_006290937.2
OG0000649	g53982	XP_006307199.1
OG0000649	g46253	XP_006302110.1
OG0000650	g43973	XP_006279599.2
OG0000652	g484, g485, g9960	XP_006288708.1, XP_006289654.2, XP_006289159.2
OG0000653	g740	XP_023637590.1
OG0000658	g10133, g4789	XP_023637858.1, XP_023638608.1, XP_006288989.1
OG0000660	g27009	XP_006304197.1
OG0000660	g2820, g11418	XP_006291821.1
OG0000660	g39246	XP_006281080.1
OG0000661	g51258, g51261, g39834	XP_023639743.1, XP_006291741.1
OG0000662	g5081	XP_006287957.1
OG0000662	g6216, g7879	XP_006299343.1
OG0000663	g44868	XP_023644171.1
OG0000663	g32229	XP_006303323.1
OG0000664	g6058, g6063, g6054	XP_023643278.1
OG0000665	g1443	XP_023638066.1
OG0000666	g17009	XP_023635259.1, XP_006285056.1
OG0000669	g52160, g37530	XP_006294893.1
OG0000669	g10812	XP_023639074.1
OG0000671	g28292, g22608, g22602, g46709	XP_006286496.2, XP_006283698.1, XP_006285761.1, XP_006282597.1
OG0000672	g37974	XP_006294128.1
OG0000672	g32394	XP_006307403.1
OG0000673	g38393	XP_006293874.1, XP_006293887.1
OG0000674	g30793	XP_006306147.1
OG0000674	g50833, g37733	XP_006293931.1
OG0000674	g39558	XP_006287360.1
OG0000677	g50336	XP_006304024.2
OG0000679	g24935	XP_023640325.1
OG0000682	g14429, g53126	XP_023644218.1
OG0000685	g47697	XP_006284769.1
OG0000685	g23710	XP_006284772.1
OG0000686	g47857	XP_006285227.2
OG0000687	g17578	XP_006284774.1
OG0000687	g37589	XP_006295243.1
OG0000687	g18804	XP_006292414.2
OG0000688	g1520, g1518	XP_006293085.2, XP_006293187.1
