Orthogroup	Cochlearia_excelsa	Brassica_rapa
OG0000161	g45131	XP_033146830.1, XP_033146831.1
OG0000162	g1914	XP_033134420.1
OG0000164	g23474	XP_018513023.1
OG0000164	g14196, g38017, g38015, g38013, g38019, g32493	XP_033129371.1
OG0000164	g22735	XP_018509849.2
OG0000165	g24260	XP_033145232.1, XP_018508434.1, XP_033134004.1, XP_018513877.1
OG0000165	g41606, g13909	XP_033137724.1, XP_018515086.1
OG0000167	g17407, g24121	XP_009132947.2
OG0000167	g24122	XP_033133256.1
OG0000167	g17408	XP_009108433.1
OG0000168	g13436	XP_033141698.1
OG0000168	g43389	XP_033129330.1, XP_009102097.1, XP_009117227.2
OG0000169	g46166	XP_009140600.1
OG0000171	g45857	XP_009127800.1, XP_033134622.1, XP_033130273.1, XP_009103171.1
OG0000171	g44698	XP_009104952.1
OG0000171	g29297	XP_033137829.1
OG0000173	g41537, g37373, g50635	XP_033143949.1, XP_009137270.1, XP_033143950.1
OG0000173	g37839, g27055, g49999, g53725	XP_033148640.1, XP_033132808.1
OG0000173	g45423, g24727, g33298, g51510	XP_033147154.1
OG0000173	g10113	XP_033132217.1
OG0000173	g26535	XP_033136537.1
OG0000174	g11567, g4698, g43877, g52305, g16685, g26585, g53787, g43917, g3544	XP_033131805.1, XP_033128516.1, XP_033138985.1
OG0000175	g6044, g13998	XP_033144807.1, XP_009115809.1
OG0000175	g18237	XP_009138399.1, XP_009148517.1
OG0000175	g44421	XP_009103358.2
OG0000175	g46237	XP_018511679.1
OG0000175	g50117	XP_009106240.1
OG0000175	g47947	XP_009112460.1, XP_009121076.1, XP_009124572.1
OG0000180	g34299	XP_033144869.1
OG0000183	g45042	XP_033129480.1
OG0000184	g15959, g53597, g36626	XP_033143411.1
OG0000184	g32701	XP_018511330.2
OG0000184	g50735, g44198, g25628	XP_033141113.1
OG0000185	g40049, g47161, g26166	XP_018512005.1
OG0000186	g29944, g8607, g43388, g38807, g30547	XP_033141534.1
OG0000186	g16331	XP_033132090.1
OG0000186	g11646	XP_033133742.1
OG0000186	g52652, g16333, g52922	XP_033148158.1
OG0000187	g35037	XP_033141740.1
OG0000190	g40442	XP_033136390.1
OG0000190	g45173	XP_033141427.1, XP_009144510.1
OG0000191	g31359	XP_009118106.2
OG0000191	g6928	XP_033136709.1
OG0000191	g3758, g36029, g12040	XP_033148331.1, XP_033132607.1, XP_033132278.1
OG0000192	g50736, g31972, g36879	XP_033132885.1
OG0000195	g40143	XP_009140755.1
OG0000195	g18117	XP_009105204.1
OG0000196	g40674	XP_009111047.1, XP_009119146.1
OG0000196	g27686	XP_009109613.1
OG0000196	g32383	XP_033133539.1
OG0000196	g40675	XP_009111048.2
OG0000197	g18526, g7663	XP_033142545.1, XP_033128946.1, XP_033129265.1, XP_033141548.1
OG0000200	g27759, g27721	XP_033136267.1
OG0000201	g11846	XP_018508379.1, XP_009136545.2, XP_009136566.1, XP_009143886.1, XP_009143893.1
OG0000202	g27177	XP_033136198.1, XP_033143482.1, XP_033132006.1
OG0000202	g10880	XP_033144213.1, XP_009116005.2
OG0000204	g11805	XP_009135819.1
OG0000204	g36933	XP_033144214.1
OG0000205	g50750, g32507	XP_033132763.1
OG0000206	g37934	XP_033146631.1, XP_033146217.1
OG0000207	g4045	XP_009106592.3
OG0000208	g6217, g6207	XP_009101865.1, XP_009101866.1
OG0000208	g1632	XP_009151941.1
OG0000209	g32744	XP_033145241.1
OG0000210	g28290	XP_033129079.1
OG0000210	g11480, g11479	XP_009113251.2
OG0000213	g46059, g46056	XP_009105992.1, XP_033131152.1, XP_033131151.1
OG0000213	g7432	XP_009146838.2
OG0000213	g28220	XP_033145539.1, XP_009140442.1
OG0000213	g38464	XP_033136677.1, XP_033130301.1, XP_009133997.1
OG0000214	g36825, g36830	XP_033128644.1
OG0000214	g1023, g25454, g25477	XP_018510493.2, XP_033136786.1, XP_033136787.1, XP_033139302.1, XP_033136790.1, XP_033139304.1, XP_033136797.1, XP_033139309.1, XP_033136798.1, XP_033139307.1, XP_009111284.2
OG0000215	g44182, g28576, g34690, g46938	XP_018515114.1
OG0000215	g47027	XP_033134360.1
OG0000215	g42119	XP_018514374.1
OG0000216	g53737	XP_009131272.2, XP_033142480.1, XP_033133167.1
OG0000216	g47412	XP_009135671.1
OG0000218	g49926	XP_009117861.2
OG0000218	g25893, g10793	XP_009129226.1
OG0000219	g13335, g45479, g28368	XP_033129569.1
OG0000219	g46873	XP_033145279.1
OG0000219	g311	XP_009150384.1
OG0000221	g52806	XP_033130945.1, XP_033145218.1, XP_033139360.1
OG0000224	g40852	XP_009126727.1, XP_009108914.1, XP_033130758.1, XP_033130761.1, XP_033143449.1, XP_009112729.1
OG0000226	g11864	XP_033131216.1, XP_018508547.1, XP_033131868.1, XP_033132192.1
OG0000228	g32057	XP_009110123.1
OG0000228	g44677	XP_009127828.1, XP_009105750.1
OG0000230	g46235	XP_009106237.1
OG0000230	g18589	XP_009106238.1
OG0000230	g46236, g44422	XP_009128577.1, XP_009128135.1
OG0000231	g13807, g46733	XP_033137004.1, XP_033137966.1, XP_033131398.1, XP_033131015.1
OG0000231	g18039	XP_009127540.1, XP_009105266.1
OG0000233	g51845, g15624, g17762	XP_033130023.1, XP_033147942.1, XP_033138765.1
OG0000234	g19127	XP_033146519.1, XP_009116212.1, XP_009103951.1
OG0000234	g19128	XP_009139199.2
OG0000234	g2235	XP_009139200.1
OG0000234	g51765	XP_033148760.1
OG0000234	g29346	XP_009121752.1
OG0000234	g19126	XP_009139197.1, XP_033146516.1
OG0000235	g27763	XP_033134338.1, XP_033147866.1
OG0000235	g6133, g39573, g39563, g2100, g6386, g39569, g6136, g6130	XP_009146074.3, XP_009133053.2, XP_009133174.1, XP_033146302.1
OG0000236	g13483	XP_009109227.1
OG0000236	g11672	XP_033147566.1
OG0000237	g33179, g33208	XP_033138965.1, XP_033139265.1, XP_033139531.1, XP_033138898.1, XP_033139125.1, XP_033139379.1, XP_033139165.1, XP_033139278.1, XP_033139030.1
OG0000237	g52606, g16443	XP_033140973.1, XP_033131806.1, XP_033145196.1, XP_033140618.1
OG0000238	g6733, g41785, g14207	XP_033129337.1
OG0000239	g51324	XP_009141457.2
OG0000239	g39775	XP_033145504.1
OG0000240	g26214	XP_009124766.1
OG0000240	g24726	XP_009108848.1, XP_009113706.2, XP_033128874.1
OG0000240	g11360, g13978	XP_033134005.1, XP_033145123.1, XP_033141396.1, XP_009151331.2
OG0000241	g43452	XP_009102237.1, XP_009130020.2, XP_033148524.1, XP_018513055.1, XP_009138163.1, XP_033132396.1, XP_033137006.1, XP_009106964.1, XP_033133963.1
OG0000242	g14258	XP_009123234.1, XP_009119414.1
OG0000242	g31494	XP_009117938.1, XP_009110562.1
OG0000242	g31496, g31497, g31498, g31499	XP_009110559.1, XP_009110560.1
OG0000244	g17320	XP_009137217.1, XP_009135314.1, XP_009114544.1, XP_009108531.1, XP_009134322.1
OG0000246	g51552, g10029, g41167, g13593, g1277, g16239, g50071, g24810, g1215, g23574, g46331, g45078, g2997, g51381, g53918, g10469, g10577, g35186, g10139, g6497, g7916, g28232, g45392, g2408, g135, g53919, g41344, g11012, g23429, g47392, g22813, g23046, g46254, g37671, g39420, g31426, g46534, g2078, g43908, g41124, g41775, g43926, g25863, g3770, g17422, g3843, g52261, g11937, g26779, g26027, g6323, g35239, g42930, g26018, g25834, g52571, g17747, g6324, g42932, g25833, g6325	XP_033145473.1, XP_033144422.1
OG0000247	g28137	XP_009135150.1
OG0000248	g25664	XP_033134839.1, XP_009144491.1
OG0000248	g41086, g41090, g41083	XP_009102525.1
OG0000249	g51603	XP_009141608.1, XP_009114411.2
OG0000249	g37185	XP_009133099.1
OG0000251	g53444	XP_033134348.1
OG0000251	g35942	XP_033135947.1
OG0000252	g45347	XP_009110744.2
OG0000253	g15865, g14571, g24991, g33178	XP_033143947.1
OG0000253	g30425, g30424, g30421, g30418, g21279, g20461	XP_033129362.1, XP_033138900.1, XP_033139331.1, XP_033139264.1, XP_033131794.1, XP_033139071.1, XP_033138991.1, XP_033138901.1, XP_033134302.1, XP_033143391.1, XP_033143394.1, XP_033137951.1, XP_033139365.1, XP_033143414.1, XP_033133917.1, XP_033139180.1, XP_033148272.1
OG0000254	g1607	XP_018512623.1
OG0000256	g51896, g51897	XP_009144755.2
OG0000257	g36491, g31669, g24015, g11568	XP_033136642.1
OG0000258	g39309	XP_009132141.2
OG0000258	g16641	XP_009121542.3, XP_009123565.1
OG0000264	g25493	XP_009111248.1
OG0000266	g27624	XP_009116717.1
OG0000267	g17092	XP_009117373.1, XP_018509959.2, XP_009140423.1, XP_033145257.1
OG0000268	g1514	XP_009101283.1, XP_009114212.1
OG0000268	g45297	XP_033137560.1
OG0000268	g19165	XP_009116102.1, XP_018514158.2
OG0000269	g16095, g42905	XP_033129329.1
OG0000269	g32698	XP_033147169.1
OG0000271	g6508, g45178	XP_033138066.1, XP_009150698.2
OG0000272	g52239	XP_033148579.1
OG0000272	g11179	XP_009152176.2
OG0000272	g24259	XP_033129331.1
OG0000274	g28758	XP_009126672.1, XP_009131977.2, XP_009120488.1
OG0000274	g2936, g2910	XP_009149982.1
OG0000274	g39974	XP_009118237.2, XP_009144371.1
OG0000275	g13403, g13402	XP_009145438.1, XP_009145263.1, XP_009145440.1, XP_009145439.2, XP_009132499.1
OG0000276	g17712, g53651	XP_009148250.1
OG0000276	g17631	XP_033145088.1
OG0000276	g41552	XP_009150993.1
OG0000277	g47116, g47114	XP_033133485.1
OG0000277	g17643	XP_033146251.1, XP_009146815.1
OG0000277	g47117	XP_009146804.1
OG0000278	g26081, g26058	XP_009109521.1
OG0000278	g27505, g27502	XP_009143396.1
OG0000279	g53522	XP_033144959.1
OG0000279	g53521	XP_033140527.1, XP_033147239.1, XP_009151548.2
OG0000279	g52217, g11045, g757, g47019, g545, g29414, g50555, g22903, g26848, g30825, g17765, g50710	XP_033129405.1
OG0000280	g35653, g17706, g14479, g49085	XP_033131934.1
OG0000280	g27471, g10753, g38419	XP_009138616.1
OG0000280	g6911, g3091, g34941, g53473, g49339, g12351, g14062, g11985	XP_033129583.1
OG0000281	g36419	XP_009147865.1, XP_009113455.2, XP_009147860.1
OG0000282	g45483	XP_009122326.1
OG0000282	g29622	NP_001288906.1, XP_033144506.1, XP_009125692.3, XP_018511882.1
OG0000283	g11114, g11113, g39732	XP_009113997.2, XP_009123889.1, XP_009101790.1, XP_033136159.1, XP_009101973.1, XP_009123893.1, XP_009123946.2, XP_033136273.1, XP_033136503.1, XP_033136506.1, XP_033136557.1
OG0000284	g10112	XP_033140482.1, XP_009151152.2
OG0000284	g12521	XP_033147938.1, XP_009144622.1, XP_009114607.1
OG0000287	g13375	XP_033147150.1, XP_033148574.1, XP_033147151.1
OG0000287	g13376	XP_009135722.1
OG0000290	g11997	XP_009146116.1, XP_009112576.1
OG0000290	g16860	XP_033146498.1, XP_009139952.1, XP_009139966.1, XP_033145222.1, XP_033141781.1
OG0000291	g52646, g35477, g52325, g16568, g3759, g25120, g34564, g54048, g7965, g35842, g42625, g43848, g39202, g11597, g52455, g53119, g43960, g15668, g42588, g45080, g15851, g48989, g21527, g25305, g52933, g22068, g42482, g3695, g21935, g49081, g35278, g6425, g43604, g16043, g43632, g43447, g15497, g42794, g22549, g43019, g33226, g42496, g49090, g34886, g25980, g20769, g22618, g34538, g8938, g48008, g43302, g26502, g30154, g48997, g8012, g33661, g9169, g26368, g25961, g48062, g33098, g43399, g42918, g16754	XP_033143778.1, XP_033141122.1, XP_009147870.1, XP_009123350.2, XP_033147043.1, XP_033146415.1, XP_033140712.1, XP_033141568.1
OG0000292	g33539, g22555, g48893, g11538, g8664, g4316, g20359, g20871, g2832, g36241, g35159, g2740, g49145, g14932, g34791, g16360, g34711, g42575, g24787, g48847, g9618, g21891, g8166, g42711, g48856, g8585, g32965, g21943, g4117, g26636, g3426, g8804, g41857, g41877, g33780, g3490, g16649, g27575, g48705, g5521, g30125, g25268, g43622, g45728, g26424, g26149, g26325, g43810, g24600, g47570, g33696, g53380, g22971, g41346, g24511, g2202, g9140, g42062, g8523, g21484, g48230, g48238, g32777, g19957, g19956, g35627, g9053, g14005, g48373, g25809, g27845, g42709, g35595, g43098, g8859, g17866, g52441, g19948, g26456, g40220, g21450, g51091, g15733, g35752, g52553, g6563, g25412, g53694, g42692, g42246, g2203, g34567, g52733, g24853, g53207, g34373, g33364, g3354, g15751, g34438, g34436, g8995, g43490, g43099, g30040, g48691, g22540, g38568, g50726, g15785, g53524, g6057, g43210, g8665, g43644, g3410, g48214, g49055, g19807, g34897, g33373, g15921, g15874, g52315, g14770, g53000, g25830, g25321, g42196, g16199, g16440, g15778, g52596, g49076, g42365, g43205, g8202, g15861, g26342, g30073, g38748, g9012, g42387, g42808, g30071	XP_033144516.1
OG0000294	g6947	XP_009114068.1
OG0000294	g39522, g25429	XP_009134472.1, XP_009111338.2
OG0000295	g12173, g12193, g12167, g12172	XP_009146334.1, XP_009116708.1
OG0000295	g7146, g7145	XP_009135394.2, XP_033142335.1, XP_018513576.2, XP_009146335.1
OG0000297	g41326	XP_009126602.1, XP_033140106.1, XP_033140107.1, XP_009120577.1
OG0000298	g26940, g34492	XP_009120089.1, XP_033129769.1, XP_018512721.1, XP_009132988.2
OG0000299	g53411, g29745	XP_009130868.1
OG0000299	g50959	XP_009140448.1, XP_009140449.1
OG0000299	g27806	XP_009117327.1
OG0000300	g13574, g6349	XP_009136172.2
OG0000300	g51227	XP_009141111.1
OG0000300	g53214, g52576, g53200, g11641	XP_033130781.1, XP_009124421.2, XP_033130784.1
OG0000303	g14940	XP_033141982.1, XP_009119510.2
OG0000303	g20406, g21339	XP_033133221.1
OG0000310	g19547, g28753	XP_009121314.2, XP_009126684.1, XP_009121239.3
OG0000310	g41320, g28797, g28774, g28802, g859	XP_009120537.2, XP_033142420.1, XP_033133201.1, XP_033142421.1, XP_033137987.1, XP_033138021.1
OG0000311	g45737	XP_009121474.1, XP_009126124.1
OG0000311	g36325	XP_009147968.1
OG0000311	g6918, g13293	XP_009113719.2, XP_009145973.2, XP_009135551.1
OG0000311	g46788	XP_009139734.1
OG0000311	g45009	XP_009127474.2
OG0000313	g24067	XP_009108429.1, XP_033142746.1
OG0000313	g17626	XP_009137041.2
OG0000314	g26947	XP_009119258.1, XP_009118621.1
OG0000314	g51309, g30904	XP_018514131.2, XP_033145296.1, XP_009132860.1, XP_009143949.1
OG0000314	g51329	XP_009143895.1, XP_009132911.1
OG0000315	g16098	XP_033134376.1, XP_033134357.1, XP_009136048.2, XP_033139276.1, XP_033141070.1, XP_033139810.1, XP_033130946.1, XP_033134328.1, XP_009129529.2
OG0000316	g37360, g37362, g37913, g17870	XP_009123612.3, XP_009101647.1, XP_009113904.3, XP_009114073.1
OG0000319	g28817, g849, g41323, g31094, g49601, g27017	XP_009110915.1, XP_009131916.2, XP_033135868.1, XP_009144204.2, XP_009126609.2, XP_009126611.2, XP_009148045.1, XP_009120571.1, XP_033135867.1
OG0000321	g32189	XP_033133683.1
OG0000321	g38273, g38276	XP_009139716.1, XP_009126866.1, XP_033145882.1
OG0000322	g46450	XP_009106547.1
OG0000322	g51878, g53520	XP_009141884.1, XP_018513450.2, XP_009139173.1, XP_009105613.2, XP_009133429.2, XP_009134090.2
OG0000323	g23616	XP_009137683.1
OG0000325	g11614	XP_033143630.1, XP_033136329.1, XP_033135938.1, XP_033129344.1
OG0000327	g11293, g11292, g11294	XP_033136302.1, XP_033131973.1, XP_033146020.1, XP_033145569.1
OG0000328	g24521, g24516, g24520	XP_009107789.1
OG0000328	g53328, g37787, g37784, g53311, g53348, g53326, g53330	XP_009140172.1
OG0000328	g46723	XP_009113441.1
OG0000330	g41256	XP_018510062.1
OG0000330	g1956	XP_033134417.1, XP_033135979.1, XP_033135994.1, XP_033144842.1
OG0000332	g36421	XP_009124556.2
OG0000332	g666	XP_009126388.2, XP_033141348.1
OG0000332	g54159	XP_009147859.2
OG0000334	g2329	XP_009116078.1
OG0000334	g37230	XP_009133202.2, XP_009143456.1
OG0000334	g44023	XP_009134432.1
OG0000335	g37063	XP_033142331.1
OG0000335	g27709	XP_033135955.1
OG0000336	g44586	XP_009105952.1, XP_009106486.2
OG0000336	g31719	XP_009149213.1
OG0000336	g44587	XP_009127959.1, XP_009105951.1, XP_009104837.1, XP_009104838.1
OG0000338	g31209, g27091, g31190, g27095	XP_009148260.1, XP_009148270.1, XP_009118305.1, XP_009110816.2, XP_009110810.1, XP_009118296.2, XP_009113354.1
OG0000339	g52289	XP_009133759.2, XP_009142386.2
OG0000340	g38215	XP_009142948.1
OG0000340	g37505	XP_009133612.1, XP_009133607.1, XP_033142840.1, XP_033142841.1
OG0000342	g2891	XP_009125379.2
OG0000344	g10089	XP_009107810.2, XP_009108971.2, XP_033133704.1, XP_033133703.1, XP_009123220.1, XP_009123219.1, XP_033134125.1, XP_033137260.1, XP_033142048.1, XP_033140392.1, XP_033140388.1, XP_033140393.1, XP_009105016.2, XP_009110511.1
OG0000345	g49843	XP_009148575.2
OG0000345	g27193	XP_018515337.1, XP_009118067.2
OG0000348	g53724	XP_009102950.2, XP_033140547.1
OG0000348	g15621, g48271, g41887, g15633	XP_033139418.1, XP_033138952.1, XP_033138908.1
OG0000349	g18231	XP_033133066.1
OG0000350	g32411	XP_033131852.1, XP_009102807.1, XP_033130718.1
OG0000351	g45239	XP_009136480.1
OG0000352	g31677	XP_033145369.1, XP_033128350.1, XP_009149128.1, XP_033129017.1, XP_009117135.1, XP_033145239.1, XP_009116069.1
OG0000353	g32289	XP_033134003.1
OG0000355	g24488, g24484, g24489, g47089, g47088, g38275	XP_009128298.1, XP_009106556.1
OG0000355	g38274	XP_009118991.2, XP_033137924.1
OG0000356	g35508, g18523, g37782, g4812, g4800, g4814	XP_009147930.3, XP_033134039.1, XP_009148218.2, XP_033134477.1, XP_033134406.1, XP_033134327.1, XP_009105602.1
OG0000358	g49447, g30863, g26927	XP_009118657.1, XP_009111117.2, XP_009119322.1
OG0000358	g39719	XP_009131113.1, XP_009125366.1
OG0000359	g37083, g51445	XP_009132986.2, XP_009143774.2, XP_009143778.2
OG0000360	g9657	XP_009129892.1
OG0000360	g9658	XP_033136095.1
OG0000361	g7378	XP_033148393.1, XP_018514318.2, XP_009135166.1
OG0000361	g50704	XP_009103822.2
OG0000361	g45398	XP_033137366.1, XP_033148005.1, XP_033137367.1, XP_018511135.1, XP_033135103.1
OG0000362	g49471	XP_033138191.1, XP_009111072.1, XP_009111225.1, XP_033132533.1
OG0000362	g43847	XP_009134636.2
OG0000364	g53150, g41815, g46567, g31147, g53151, g42117, g33131, g16505, g24639, g16374, g23229, g35057, g16424, g35445, g37807	XP_009150320.1, XP_033138758.1, XP_033131799.1, XP_033134213.1, XP_033131441.1, XP_033143389.1, XP_033131819.1, XP_033133436.1
OG0000368	g22842	XP_009136992.1, XP_009138490.1
OG0000368	g47982	XP_009136876.1
OG0000368	g47983	XP_009138491.1
OG0000369	g1291, g2920, g49585	XP_009126644.1, XP_009131965.1, XP_009148016.2, XP_009110929.1, NP_001288842.1
OG0000370	g23768	XP_009117731.1, XP_009149139.1
OG0000370	g47536	XP_009109218.1, XP_009137512.1, XP_009139101.2, XP_018508332.1, XP_009109221.2, XP_009109219.2
OG0000371	g7650, g11474	XP_009129664.1
OG0000372	g17100, g17096, g17097, g17099	XP_033133133.1, XP_009143159.1, XP_009143171.2, XP_009145761.1, XP_009143149.2, XP_009143139.1, XP_009143128.1, XP_009131634.2, XP_009137640.1, XP_009137643.1
OG0000374	g11643	XP_033148498.1
OG0000374	g36851, g36855, g36853, g36852, g36854, g54187	XP_033133363.1, XP_033133367.1, XP_033133366.1
OG0000379	g41816	XP_033134334.1, XP_033143351.1, XP_033134293.1, XP_033129985.1
OG0000382	g25452, g39537	XP_009111320.1, XP_009134447.1
OG0000382	g41120	XP_009113390.1, XP_009122984.1
OG0000382	g31165	XP_009110844.1, XP_009148170.1
OG0000383	g32362, g32361	XP_009113642.2
OG0000383	g50490	XP_009102895.1, XP_009102892.1
OG0000384	g12121	XP_009146228.1
OG0000384	g7070, g7071, g7072	XP_033137053.1
OG0000386	g2365	XP_009103856.1, XP_009116021.1
OG0000386	g10579	XP_009129561.1, XP_009152070.1
OG0000387	g37493, g37492	XP_009142924.1, XP_033142012.1
OG0000388	g46736, g30270, g30226, g22155, g22207	XP_009123471.1, XP_009130288.1
OG0000388	g22154	XP_009138228.1, XP_009117693.2, XP_033148601.1, XP_033142291.1, XP_009108634.1
OG0000389	g1977	XP_009138961.1, XP_009105539.1, XP_033146230.1
OG0000390	g6787	XP_009111665.1, XP_018514444.2, XP_009145769.1
OG0000391	g50242	XP_009110142.2
OG0000391	g27516	XP_009145345.1
OG0000392	g2587	XP_009102495.1
OG0000396	g10425	XP_009151889.2, XP_033140725.1
OG0000397	g20590, g34124, g21030, g9234, g19833, g34190, g21321, g33688, g50770, g21973, g9391, g19874, g39138, g20712, g30574, g26401, g38577, g42624, g20281, g30127, g42694, g26524, g10758, g20952, g22037, g25154, g34098, g38601, g39198, g42403, g34049, g20710, g34058, g33922, g34076, g37456, g5164, g34189, g38912, g8298, g49265, g33592, g8006, g52667, g2229, g47146, g9390, g20268, g16006, g21974, g8836, g20779, g8409, g8534, g30564, g5163, g42428, g21936, g20641, g38849, g20778, g20547, g8327, g38740, g22060, g21946, g9188, g34016, g8291, g34026, g34151, g34055, g22122, g20764, g34089, g20744, g20624, g49007, g20736, g30077, g21031, g39207, g21728, g33972, g21886, g33869, g21932, g22071, g38882, g34075, g37455, g27384, g34048	XP_033134288.1, XP_033138854.1, XP_033139567.1
OG0000398	g27985, g54333	XP_009117606.1, XP_009117615.1, XP_009147520.1, XP_009106894.1, XP_009106896.1, XP_009147519.1, XP_009147518.2, XP_009107087.1
OG0000400	g50668	XP_033130378.1, XP_033145908.1, XP_018512154.2, XP_033140777.1, XP_033140778.1, XP_033136583.1, XP_033136582.1, XP_009137351.1
OG0000402	g14418	XP_033134618.1
OG0000403	g44123	XP_009105503.2
OG0000403	g44131, g44135, g17396	XP_033138716.1, XP_009120122.2, XP_009121285.1, XP_018513207.2
