Orthogroup	Cochlearia_excelsa	Arabidopsis_lyrata_Rawat
OG0000171	g50297, g32098, g27548	AL2G16210
OG0000171	g29297	AL6G25440
OG0000173	g52822, g25282, g31108, g41537, g37373, g50635, g15729, g49146, g17663, g37839, g27055, g49999, g53725, g17352, g17357, g17341, g1801, g25289, g14575, g15732, g18062, g46682, g32984, g45423, g24727, g33298, g51510, g2110	AL3G40330
OG0000173	g32983	AL3G43310
OG0000173	g26535	AL8G24810
OG0000174	g26585, g53787, g43917	AL6G41080
OG0000174	g3544	AL2G20320, AL7G33750, AL2G20330, AL6G41170
OG0000175	g23036	AL7G16200
OG0000175	g47947	AL7G15090
OG0000178	g50828, g25935, g6093, g32581	AL4G22400
OG0000178	g26273	AL2G18800
OG0000178	g16431, g16432, g1623, g34290, g17678, g41214	AL8G19930
OG0000178	g52052, g38502, g20449	AL4G18980
OG0000178	g14419	AL2G18720
OG0000178	g16363, g43554, g12264, g7844	AL1G50770
OG0000178	g36271, g17574	AL3G46620
OG0000180	g13531	AL5G45620
OG0000180	g34297	AL1G10300, nbis-gene-18
OG0000183	g45042	AL4G13920
OG0000183	g11496, g11193	AL5G32880, AL6G28130
OG0000184	g15959, g53597, g36626, g53120, g22863, g17905, g44091, g17915, g2401, g5948, g51641, g10990, g27914, g52236, g53121, g53878, g53859, g35463, g48936, g32701	AL3G43630
OG0000184	g35054, g44991	AL5G24090
OG0000185	g35118, g49472, g24428	AL8G35610, AL2G32620, AL1G29430
OG0000186	g1666	AL4G20870
OG0000186	g11646	nbis-gene-264, nbis-gene-676
OG0000187	g35037	nbis-gene-1736, nbis-gene-1735, AL22U10010, nbis-gene-1954, AL7G51970
OG0000188	g52805	AL5G15430, AL6G36380, AL2G18280
OG0000188	g34416, g52896, g52964, g16064, g34537, g43011, g25804, g34406	AL8G10040, AL265U10010, AL1G30370, AL8G17400
OG0000188	g34418, g16603, g52966, g34813	AL1G52720
OG0000190	g40442	AL6G47960
OG0000190	g45158	AL6G48020
OG0000190	g45173	AL6G47990
OG0000191	g31359	nbis-gene-76, AL1G23460
OG0000191	g6928	nbis-gene-1106
OG0000192	g50732, g27488	AL1G34280
OG0000195	g40143	AL4G20560
OG0000195	g18117	AL7G46650, AL2G24200
OG0000196	g40674	AL1G15390
OG0000196	g27686	AL1G44070
OG0000196	g40675	AL1G15400
OG0000197	g18526, g7663	AL3G52780
OG0000197	g27764, g39817	AL7G49700, AL7G49680, AL7G49110
OG0000200	g27759, g27721	AL1G46070
OG0000201	g6534, g11758	AL3G36210, AL3G36200
OG0000201	g11846	AL3G36220, nbis-gene-767
OG0000202	g10880	nbis-gene-800
OG0000204	g36933	AL3G35490
OG0000205	g32507	AL4G10320
OG0000205	g53988	AL1G53540, AL1G53520, AL9U11000
OG0000206	g11812, g6224, g29003, g53538, g9977, g41828, g33055	AL4G20410
OG0000208	g6217, g6207	AL7G11500, AL7G19690
OG0000209	g40830	AL2G10710
OG0000209	g40827	AL2G10700
OG0000210	g28290	AL3G42410
OG0000213	g46059, g46056	AL2G33070
OG0000213	g7432	AL3G21810
OG0000213	g28220	AL4G12630
OG0000213	g38464	AL4G12650
OG0000214	g36825, g36830	AL2G28240
OG0000214	g1023, g25454, g25477	AL6G50950, nbis-gene-423, AL6G51540
OG0000215	g16651, g46380, g31873, g44183, g31839	AL5G34210
OG0000215	g50354, g44893, g26974, g2036, g10328, g1428, g53274	AL2G13100, AL7G30200
OG0000216	g53737	AL7G31490
OG0000216	g47412	nbis-gene-292, AL7G31500, AL7G30780, AL7G31520
OG0000217	g31539, g1718	AL2G17650, AL2G17830, AL2G17810
OG0000217	g44052	AL1G65670
OG0000218	g31564	AL1G26980, AL1G27000
OG0000218	g49926	AL1G27010
OG0000218	g10793	AL5G10550, AL5G13150, AL5G10520
OG0000219	g28368	AL2G25070, AL2G25100
OG0000219	g46873	nbis-gene-1037, nbis-gene-362
OG0000219	g311	AL835U10030
OG0000219	g18634	AL8G28390, AL8G28400
OG0000221	g43665, g43500	AL7G52630
OG0000221	g17351, g17354, g41390, g53962, g35050, g22945, g51855, g53388, g43499, g33429, g175, g43666, g35582, g53304, g15934, g5126, g32276, g26607, g6275, g12850, g53575, g26608, g6292, g4337, g36877, g3974, g3981	AL3G46320, AL299U10020
OG0000223	g34729, g34084, g53939, g21248, g3486, g14657, g33576, g15009, g14990, g43116, g14728, g42853, g16371, g53613, g20491, g53721, g48829, g34508, g3349, g9312, g52457, g9279, g43462, g51215, g8900, g4365, g7972, g54204, g34901, g30585, g9016, g42020, g19915, g25104, g53617, g51451, g42776, g30149, g33519, g43187, g42106, g35201, g52541, g22021, g49016, g52470, g33575, g49037, g33356, g34319, g8812, g52744, g42898, g34245, g15727, g14980, g14969, g52340, g19843, g34987, g3494, g42896, g21119, g9145, g49240, g52901, g34855, g7995, g33612, g14475, g34868, g52314, g48882, g15754, g4250, g48304, g21850, g52536, g8518, g14352, g42105, g16123, g15443, g16130, g30100, g33634, g41903, g52722, g4682, g52718, g43498, g3351, g16706, g35200, g16370, g30148, g16446, g33524, g42733, g52319, g26155, g19896, g3777, g22029, g34988, g20867, g3792, g33348, g17763, g35933, g38668, g20837, g43186, g25103, g16445, g14819, g33518, g34221, g48302, g19916, g26542, g15871, g26459, g4270, g16133, g14975, g51357, g51452, g42805, g34822, g42777, g8899, g14989, g14727, g14656, g4047, g25102, g21247, g48253, g33577, g3239, g14976, g43115, g41923, g41925, g52409, g43472, g54409, g49038, g49121, g42852, g18560, g53356, g53361, g8813, g38804, g43258, g25956, g24912, g42902, g50737, g4712, g24925, g26274, g16191, g30191, g42512, g53977, g26628	AL2G22450
OG0000224	g46370	AL2G37720
OG0000224	g40852	AL7G20350, AL2G12370, AL2G12360
OG0000225	g27682	AL1G43270
OG0000226	g32332, g32334, g32337	AL3G32940, AL3G32930
OG0000226	g11864	AL1G41350, AL1G37710, AL1G37720, AL1G37670, AL1G42110
OG0000226	g35799	AL1G52850
OG0000228	g32057	AL6G40330, AL6G40180
OG0000228	g44676	AL2G30290, AL173U10020
OG0000230	g44430	AL8G15430
OG0000230	g46235	AL2G35830
OG0000230	g18589	AL1G66200
OG0000231	g46733	AL7G51760
OG0000231	g18039	AL2G26510, AL7G43870, AL2G25780, AL2G25790
OG0000233	g51845, g15624, g17762	AL3G54140
OG0000233	g53703	AL8G34590
OG0000233	g53710	AL3G52190
OG0000233	g53753, g43144, g15838	AL3G45630
OG0000234	g19127	AL5G36230
OG0000234	g19128	AL5G36220
OG0000234	g2235	AL5G36210
OG0000234	g51765	AL4G36690
OG0000234	g29346	AL6G24190
OG0000236	g13483	AL2G23070
OG0000237	g33179, g33208	AL1G54290
OG0000238	g50684, g40135, g45252, g4779, g41375, g32627, g41761, g45157, g4236, g23587, g2498, g32642, g17798, g6733, g41785, g14207, g4264, g4260, g16017, g37418, g28616, g34276, g15805, g48923, g31881, g32890, g4077, g7032, g2311, g22405, g22409, g22252, g25326, g53046, g52809, g4078, g32889, g53047, g27354, g2143, g27482	AL2G18390
OG0000240	g24726	AL8G38260, AL5G20810, AL1G65810, AL1G56710
OG0000240	g11360, g13978	AL4G17660, AL4G17920, AL4G17900
OG0000242	g14272, g6162	AL3G47130
OG0000242	g31494	AL1G25950
OG0000242	g31496, g31497, g31498, g31499	nbis-gene-83
OG0000244	g17320	AL7G32050, AL6G48290, AL6G48330, AL7G32080, AL7G32090, AL7G32070, AL7G32060, AL6G48300, AL6G48310
OG0000246	g51381, g53918, g10469, g10577, g35186, g10139, g6497	AL3G43160
OG0000246	g28232, g45392, g2408	AL645U10010
OG0000246	g135	AL5G31070
OG0000246	g43926, g25863, g3770, g17422, g3843, g52261, g11937, g26779	AL3G41640, AL247U10020, AL5G21170, AL3G43400, AL1007U10010
OG0000246	g26027, g6323	AL2G11510
OG0000246	g52571, g17747, g6324, g42932, g25833	AL6G45940, AL1G47930
OG0000246	g6325	AL4G15260, AL4G15250
OG0000247	g28137	AL7G45500
OG0000248	g25664	AL6G47230
OG0000248	g41086, g41090, g41083	AL2G18850
OG0000249	g51603	AL4G32970
OG0000249	g37185	AL4G32990
OG0000251	g35942	AL6G42410
OG0000252	g45347	AL6G12310
OG0000254	g6897	AL4G15410, AL4G21500
OG0000254	g1607	AL6G44930, AL1G15160
OG0000256	g51896, g51897	AL8G21380, nbis-gene-2062, AL3G42840
OG0000256	g51887	AL4G16530, AL4G16510, AL4G16550
OG0000257	g48005	AL3G21820
OG0000258	g39309	AL8G33230
OG0000258	g16641	AL5G15100, AL5G15090
OG0000260	g35947	AL5G19060
OG0000260	g46771	AL5G23490
OG0000260	g17690, g17692, g17691	AL4G14040
OG0000264	g25493	AL6G48830
OG0000264	g40712	AL6G49960
OG0000266	g27624	AL5G43310, AL5G43300
OG0000266	g11014, g40790	AL5G20610, AL5G20620
OG0000267	g17092	nbis-gene-932, AL4G10910
OG0000268	g1514	AL5G11250
OG0000268	g45297	AL6G11010
OG0000268	g19165	AL5G35180
OG0000269	g32697	AL1G48110
OG0000270	g18216	AL3G49100
OG0000270	g27445, g31888, g50111	AL1G32640
OG0000271	g45178	AL6G50030
OG0000271	g25541	AL6G48930
OG0000271	g40469	AL6G32160
OG0000273	g31035, g53570, g54095	AL1G55400
OG0000274	g28758	AL8G36240
OG0000274	g39974	AL4G24200
OG0000276	g41552	AL8G15440
OG0000277	g47115	AL7G39730, AL7G39740
OG0000277	g17643	AL7G39750
OG0000277	g47117	AL7G39720
OG0000278	g10751, g26081, g26058	AL8G34460, nbis-gene-2163, AL8G34510
OG0000278	g27505, g27502	AL7G25500
OG0000279	g53522	AL6G47730, AL1G53900
OG0000279	g53521	AL4G12760, AL7G43800, AL5G22580, AL1G58300, AL9U11340, AL5G23870, AL9U11700, AL6G30690, AL1G40130, AL1G58550, AL1G29700
OG0000279	g52217, g11045, g757, g47019, g545, g29414, g50555, g22903, g26848, g30825, g17765, g50710	AL6G48470
OG0000280	g35653, g17706, g14479, g49085	AL4G22740
OG0000280	g4161, g52352	AL8G22250, AL4G15190, AL7G41800, AL5G26830, AL7G30940
OG0000280	g38418, g13780, g13779, g35954, g40910, g27822, g34932, g28520, g28738, g45012, g1417, g27784, g24540, g18154, g25731, g10437, g23746, g45214, g51852, g17061, g13198, g54330, g26144, g32501, g40907, g3101, g14275, g27471, g10753, g38419, g40619, g41680, g51065, g3102, g13781, g28519, g45013, g27783, g26141, g32500, g13197, g14276, g24627, g40113, g14339, g4039, g11315, g2198, g53398, g11546, g23839, g23865, g44439, g25659, g34781, g5758, g25732, g37098, g1164, g6911, g3091, g34941, g53473, g49339, g12351, g14062, g11985	AL5G38160
OG0000281	g36419	AL1G57560, nbis-gene-1332
OG0000282	g5538	AL6G17840
OG0000282	g45483	AL6G17860
OG0000282	g29622	AL6G17870
OG0000284	g12521	AL3G16620
OG0000285	g449	AL1G49470, AL9U10420
OG0000287	g13375	AL249U10050, AL3G34960, AL249U10040
OG0000290	g11997	AL3G31960
OG0000290	g16860	AL8G42910
OG0000294	g6947	AL3G30460
OG0000294	g39522, g25429	AL6G51460
OG0000294	g26892	AL1G11840
OG0000295	g12173, g12193, g12167, g12172	AL3G27000
OG0000296	g40743	AL1G56900
OG0000297	g41326	AL8G37040
OG0000298	g34492	AL3G51650
OG0000299	g27806	nbis-gene-617
OG0000299	g29744, g53412	nbis-gene-314, nbis-gene-311, nbis-gene-312
OG0000300	g13574, g6349	AL3G42960, AL3G42950
OG0000300	g53214, g52576, g53200, g11641	AL3G42940, AL3G43030, AL3G42930
OG0000301	g14672, g43509, g3110, g32825, g11542, g25301, g30948, g40323	AL1G50970
OG0000304	g40529, g40528, g40527	AL4G18170
OG0000305	g11714, g36309, g41674, g35033, g35914, g24891, g36256, g22612, g8723, g35179, g4978, g8221, g53432, g14261, g11489, g26043, g43325, g681, g24382, g53856, g36863, g35310, g35180, g1725, g14866, g15565, g46617, g36308, g26275, g3099, g14634, g4432, g26044, g35034, g43324, g14621, g14865, g15566, g26276, g11794, g35998, g35872, g28956, g46616, g14635, g36310, g680, g34704, g8722, g8220, g34355, g4410, g35178, g8232, g8732, g43057, g22613, g35913, g53431, g35035, g14620, g14864, g15567, g36255, g53430, g51818, g16345, g51819, g28955, g682, g24587, g4423, g34703, g4409, g28251, g37815	AL7G43260
OG0000308	g44591	AL2G32570
OG0000310	g19547, g28753	AL8G35710
OG0000310	g41320, g28797, g28774, g28802, g859	AL71U10060, AL8G36700, AL8G36790
OG0000311	g45737	AL6G27540
OG0000311	g36325	AL1G55110
OG0000311	g6918, g13293	AL3G30980
OG0000311	g46788	AL7G46360
OG0000311	g45009	AL2G23890
OG0000314	g26947, g49462	AL1G14460
OG0000314	g30904	AL1G14470
OG0000314	g51329	AL4G28660
OG0000315	g16098	AL6G36390, AL5G15440
OG0000316	g37360, g37362, g37913, g17870	AL3G14810
OG0000319	g28817, g849, g41323, g31094, g49601, g27017	AL1G18260
OG0000321	g32189	AL7G46030
OG0000321	g14307	AL7G46410
OG0000321	g46809	AL7G46130, AL7G38390, AL7G38360, AL7G46040, AL7G46050, AL7G46160, AL7G46150
OG0000322	g46450	AL2G38770
OG0000322	g51878, g53520	AL4G38060, AL4G38120, AL6G43180, AL1G51540
OG0000323	g23616	AL7G25030
OG0000325	g11614	nbis-gene-1635, nbis-gene-811
OG0000325	g53445	AL3G47030
OG0000327	g11293, g11292, g11294	AL5G18190, AL5G18170, AL5G35660, AL5G35670
OG0000328	g24521, g24516, g24520	AL7G41460
OG0000330	g1956	AL5G42230, AL5G42220
OG0000331	g33150	AL4G19750
OG0000332	g41419	AL6G31300, AL6G31290
OG0000332	g54159	AL8G15650, AL1G57580
OG0000334	g2329	AL5G34800
OG0000334	g37230	AL4G34640
OG0000334	g16596	AL6G50700
OG0000335	g27709	nbis-gene-691
OG0000336	g44586	AL2G32700
OG0000336	g17997, g17998	AL2G32660, AL2G32680
OG0000336	g31719	AL1G29940
OG0000336	g44587	AL2G32630
OG0000338	g31209, g27091, g31190, g27095	AL1G20120, AL1G20240, AL1G67290, AL2G18590, nbis-gene-1385
OG0000339	g52289	AL4G45180
OG0000340	g38215	AL2G24960, AL4G42300
OG0000340	g37505	AL4G42310
OG0000342	g53972	AL7G47550
OG0000342	g53971	AL7G47540
OG0000342	g43783	AL7G48670
OG0000344	g10089	AL6G37960
OG0000345	g49843	AL1G24140
OG0000345	g27193	AL1G24120
OG0000345	g51206	AL1G24130
OG0000347	g12309	AL3G39810
OG0000348	g10623	AL5G34600
OG0000348	g15621, g48271, g41887, g15633	AL1G38780, AL6G38420
OG0000349	g18231	AL7G15370
OG0000349	g13748, g13750	AL3G50670, AL3G27490
OG0000351	g45238	AL3G26860
OG0000352	g31677	AL1G29120, AL2G15830, AL2G16300, AL2G16290, AL2G41010
OG0000353	g32289	AL1G24220
OG0000355	g24488, g24484, g24489, g47089, g47088, g38275	AL7G40680, AL7G40710
OG0000355	g17931	nbis-gene-616
OG0000355	g38274	AL2G25940, AL2G25930
OG0000356	g35508, g18523, g37782, g4812, g4800, g4814	AL6G40090, AL6G38970, AL6G40080, AL6G38960
OG0000358	g49447, g30863, g26927	AL1G13870
OG0000358	g29557, g39719	AL390U10020, AL6G19900
OG0000358	g45514	AL6G19890
OG0000360	g9658	AL8G44500
OG0000361	g7378	AL3G23020
OG0000362	g49471	AL3G39500, AL1G49160
OG0000364	g53150	AL1G45660
OG0000368	g22842	AL7G13510
OG0000368	g16342	AL7G13520
OG0000368	g47982	AL2G24410, AL2G24540
OG0000368	g47983	nbis-gene-1705
OG0000370	g47536	AL7G27830, AL7G27840
OG0000371	g7650, g11474	AL1G39190, AL4G46780
OG0000372	g17100, g17096, g17097, g17099	AL7G25660, AL7G25650, AL7G25640
OG0000374	g11643	AL1G58830, AL1G59360, AL1G52250, AL1G59380
OG0000375	g48208, g14223, g52947, g3108, g16394, g50171, g42615, g42603, g33448, g21074, g4061, g42646, g42563, g38790, g8205, g43218, g42572, g36651, g35364, g19682, g30063, g3537, g3212, g51093, g38795, g5038, g4177, g52598, g29995, g48653, g26624, g48259, g19950, g21493, g48657, g8258, g39220, g8262, g39215, g24687, g34607, g21098, g48665, g8661, g42247, g21121, g32652, g8726, g53031, g18220, g43175, g16395, g9274, g51094, g50170, g10992, g52618, g21410, g3022, g20854, g30360, g5039, g52746, g48301, g53373, g52740, g4469, g8162, g51949, g14369, g42072, g42801, g4399, g26363, g26365, g26392, g3294, g26361, g46158, g14803, g35194, g21142, g20921, g22496, g38764, g35387, g26394, g30717, g48695, g48702, g30530, g52639, g4446, g8543, g17666, g26625, g20870, g42915, g33466, g20889, g22077, g14995, g33232, g3367, g3661, g15019, g52447, g39219, g30516, g52420, g26850, g33625, g14994, g43653, g42651, g3440, g52438, g38794	nbis-gene-1892
OG0000376	g14641, g23525	AL7G53050
OG0000377	g41000	AL2G15870
OG0000379	g41816	AL8G20780, AL4G19350, AL3G53690, AL1G45680, AL1G45700, AL446U10030
OG0000382	g25452	AL6G51150
OG0000382	g41120	AL1G65940
OG0000382	g31165	nbis-gene-54
OG0000383	g32362, g32361	AL4G21310
OG0000383	g50490	AL1G42200, AL1G42220
OG0000386	g2365	AL5G34190, AL5G22370
OG0000386	g10579	AL5G14950
OG0000387	g52116	AL4G34310
OG0000387	g37493, g37492	AL4G41930, AL7G36780, AL4G42180, AL4G41950
OG0000388	g16088, g53768, g43755	AL8G28420, nbis-gene-998
OG0000388	g22154	nbis-gene-1582
OG0000390	g35026, g34348, g34350, g28458, g28439, g35303	AL8G29440, AL1G33150
OG0000390	g6787	AL3G42690
OG0000390	g13288	AL3G30610
OG0000391	g27516	AL1G35830
OG0000392	g11310	AL7G52750
OG0000392	g11364	nbis-gene-1341
OG0000396	g10425	AL5G17950
OG0000396	g4323	AL5G17990
OG0000398	g27985, g54333	AL3G25610, AL1G63260
OG0000400	g50668	AL3G39690, AL3G39670, AL133U10030, AL4G45790, AL5G17810, AL5G17830, AL5G27910, AL8G22320, AL34U10080, nbis-gene-633, AL8G22310, AL5G17850
OG0000403	g44123	AL2G16410
OG0000403	g44131, g44135, g17396	AL2G16360, AL2G16550, AL2G16330, AL2G16320, AL2G16340
OG0000404	g51571	AL4G32260, AL3G23060, AL5G33360
OG0000406	g5012, g5008	AL6G27980, AL6G27990, AL6G28000
OG0000408	g50999	AL4G15330
OG0000409	g49864	AL1G49360, nbis-gene-145
OG0000409	g23221	AL1G32050
OG0000409	g23783	AL4G38000, AL4G38030
OG0000410	g1733, g24568, g44176	AL2G14910, AL2G14860
OG0000411	g13575	AL3G43130
OG0000411	g23976, g17311	AL7G31720
OG0000412	g28489	AL8G30090
OG0000412	g47623	AL7G25590
OG0000413	g12238	AL7G26630, AL8G32300
OG0000414	g27592	AL1G39370
OG0000414	g50367	AL1G39340, AL1G39380, AL1G39360, AL1G39330
OG0000414	g47348	AL7G33350
OG0000416	g37911	AL4G26970, AL4G27140
OG0000416	g49506, g50636	AL1G15520, AL4G15340
OG0000419	g53832	AL7G51660
OG0000420	g23784	AL4G37990, AL4G38020
OG0000420	g13846	AL7G22800, AL7G22830, AL7G22850, nbis-gene-910
OG0000421	g46706	nbis-gene-1951
OG0000421	g53730, g46707	AL7G51280
OG0000422	g49629, g49628	AL1G20020
OG0000422	g27081	nbis-gene-56
OG0000423	g12212	AL2G32410
OG0000423	g27989, g54339	AL1G63030, AL3G26100
OG0000425	g36594, g54279	AL1G61300
OG0000425	g13131	AL9U10560, AL5G13880, AL5G13890, AL5G13910, AL5G13900, AL5G13870, AL1G53940, AL3G23600
OG0000426	g49078, g28337, g53936, g25486, g44392	AL4G19060
OG0000426	g14467	AL6G40730
OG0000427	g23603	AL2G39050
OG0000429	g598	AL6G37110
OG0000429	g45564, g29450	AL6G21860
OG0000429	g23276	AL7G19450
OG0000430	g6127	AL3G49230
OG0000431	g44045	AL2G17860
OG0000431	g27100	AL1G20710
OG0000431	g31232	AL1G20700
OG0000432	g39358	AL8G27110
OG0000432	g47588, g17129, g23688	AL7G26330
OG0000433	g18132, g16748	AL8G26720, AL2G21220
OG0000433	g16614	AL2G21170, AL2G21190, AL2G21150
OG0000433	g44024, g44018	AL1G67500
OG0000435	g46992, g26157, g46989	nbis-gene-139
OG0000436	g39339, g1080	AL7G26730
OG0000437	g16334	AL1G47980
OG0000437	g16330	AL1G48070
OG0000437	g18485	AL3G46500
OG0000437	g32687	AL1G47970
OG0000437	g50713	AL4G19020
OG0000439	g2023	AL5G41390
OG0000439	g51246	AL4G26640
OG0000440	g12773	AL3G13070
OG0000440	g36390	AL3G13080
OG0000441	g12084, g12086, g12087, g12083	AL3G29280
OG0000441	g12089	AL3G29250
OG0000442	g38515	AL4G11220
OG0000446	g353	AL8G39430
OG0000446	g27266	AL1G26290
OG0000447	g7121	AL3G27410
OG0000448	g40670	AL8G11320
OG0000448	g10911	AL8G11330
OG0000449	g1293, g28780, g41309	AL8G36460
OG0000449	g19572	AL5G24720
OG0000449	g41304	AL8G36450
OG0000450	g32550	nbis-gene-331
OG0000450	g6331	AL6G37670
OG0000450	g21393	AL2G20190
OG0000452	g47740	AL8G20400
OG0000452	g47741, g47742, g23417	AL7G21870, AL2G21060, AL2G21950
OG0000453	g54240	nbis-gene-13, AL1G59860
OG0000453	g54231, g33385	AL8G41530
OG0000454	g890	AL8G27180, AL8G27190, AL8G27200
OG0000456	g5590	AL7G42530, AL9U10270
OG0000457	g16865	AL6G23240
OG0000457	g28419	AL8G28090
OG0000457	g28417, g28418	AL7G50120
OG0000459	g24037	AL7G33050, AL7G33120, AL7G33100
OG0000461	g51663	AL4G34630
OG0000461	g49273	AL1G10020
OG0000461	g30720, g1438	AL1G10010
OG0000462	g6231	nbis-gene-883, AL6G26180
OG0000463	g11422	AL5G25690
OG0000463	g11421	AL5G25650, AL5G25640
OG0000466	g12390	AL2G28010
OG0000468	g19139, g11288	AL5G35780
OG0000468	g37303	AL4G36250
OG0000471	g50497	AL1G42810
OG0000471	g50496	AL1G42800, AL1G42830
OG0000472	g46683, g46681	AL7G49750
OG0000472	g18100	AL7G49760
OG0000474	g502, g2678, g19454, g19442, g9989	AL6G35020
OG0000475	g45250	AL2G12230, AL2G12220, nbis-gene-378, nbis-gene-377, AL2G12270, AL2G12320, AL2G12300
OG0000477	g5569	AL3G50240
OG0000478	g40973, g23602	AL3G47620, AL3G49550
OG0000481	g40945	AL2G14390
OG0000481	g24644	AL7G43190, AL3G48460
OG0000482	g46747, g18097, g18041, g44922, g44926, g41800	AL7G52170, AL7G52150, AL7G52160
OG0000483	g39375	AL8G30960
OG0000484	g29022	AL6G28990
OG0000487	g12606, g30872, g12810, g7774, g7765	AL3G14390, AL1G14130, AL4G29020
OG0000488	g11331	AL5G33030
OG0000489	g31982, g32989	AL3G16350, AL3G16370, AL3G16360
OG0000489	g25938, g25526	AL6G49260
OG0000491	g21423, g1408	AL8G10030
OG0000492	g1343, g1338, g43635	AL4G20070, AL8G32520, AL8G32530, AL8G32510, AL8G32500
OG0000497	g36932, g52937, g16337	AL1G53460
OG0000498	g28420, g918	AL8G28110
OG0000498	g23591	AL7G24740
OG0000499	g24192	AL7G36030
OG0000499	g13215, g12179	AL3G26790
OG0000501	g32899	AL1G49900
OG0000501	g2874	AL132U10030, nbis-gene-1313
OG0000503	g17492	AL7G49060
OG0000504	g37317	AL6G11890, AL4G36740
OG0000504	g13045, g12397, g7487	AL3G20680
OG0000505	g10041	AL6G36840, AL6G36790, AL6G36770
OG0000506	g29695	AL3G46310, AL2G24380, AL6G16140
OG0000506	g13576	AL2G31500, AL106U10010
OG0000506	g44625, g16494, g45982	AL2G31490
OG0000507	g16066, g16061	AL3G39130, AL3G29480
OG0000508	g37276	nbis-gene-1128
