Orthogroup	Cochlearia_excelsa	Cardamine_hirsuta
OG0000390	g35026, g34348, g34350, g28458, g28439, g35303	CARHR267450
OG0000390	g6787	CARHR095050
OG0000390	g13288	CARHR092870, CARHR151230
OG0000391	g50242	CARHR022730
OG0000391	g27516	CARHR022720
OG0000392	g2587	CARHR159760
OG0000392	g11310	CARHR214610
OG0000392	g11364	CARHR159770
OG0000396	g10425	CARHR292620
OG0000398	g27985, g54333	CARHR088340, CARHR182690, CARHR044860, CARHR044870
OG0000400	g50668	CARHR158010, CARHR100730, CARHR149600, CARHR292690, CARHR286050
OG0000403	g44123	CARHR052710, CARHR052720
OG0000403	g44131, g44135, g17396	CARHR052680
OG0000406	g5012, g5008	CARHR196180
OG0000408	g50999	CARHR117270
OG0000408	g51010	CARHR117190
OG0000409	g23221	CARHR235030
OG0000411	g13575	CARHR103290
OG0000412	g28489	CARHR267950
OG0000412	g47623	CARHR234870
OG0000412	g36484	CARHR041080
OG0000412	g11899	CARHR096480
OG0000413	g12238	CARHR233890, CARHR270190
OG0000414	g27592	CARHR025550
OG0000414	g50367	CARHR025540, CARHR025530
OG0000414	g47348	CARHR227340
OG0000415	g4813, g4802	CARHR196770, CARHR201040
OG0000416	g37911	CARHR125400, CARHR125380
OG0000416	g49506, g50636	CARHR005050
OG0000420	g23784	CARHR111270, CARHR135320, CARHR135310
OG0000420	g13846	CARHR111260
OG0000421	g53730, g46707	CARHR263220
OG0000422	g49629, g49628	CARHR009470
OG0000422	g27081	CARHR009460, CARHR009450, CARHR222090
OG0000423	g12212	CARHR065650
OG0000423	g27989, g54339	CARHR044630, CARHR088730
OG0000424	g39649	CARHR251840
OG0000425	g36594, g54279	CARHR043170, CARHR103140
OG0000425	g13131	CARHR086550, CARHR179580
OG0000426	g49078, g28337, g53936, g25486, g44392	CARHR119980
OG0000427	g23603	CARHR072160
OG0000427	g43972, g18058, g26185	CARHR072170
OG0000429	g598	CARHR188110
OG0000429	g45564, g29450	CARHR202110
OG0000429	g23276	CARHR240310
OG0000430	g6127	CARHR106810
OG0000431	g44045	CARHR284150
OG0000431	g27100	CARHR010120
OG0000431	g31232	CARHR010110
OG0000432	g39358	CARHR265630
OG0000433	g18132, g16748	CARHR292650, CARHR181100, CARHR181080
OG0000435	g46992, g26157, g46989	CARHR104640
OG0000436	g39339, g1080, g28563	CARHR270460
OG0000437	g16334	CARHR033100
OG0000437	g16330	CARHR033080
OG0000437	g32687	CARHR033050
OG0000438	g40411	CARHR253620
OG0000439	g49529	CARHR005550
OG0000439	g2023	CARHR169860
OG0000439	g51246	CARHR125020
OG0000440	g12773	CARHR077420
OG0000440	g36390	CARHR077430
OG0000441	g12084, g12086, g12087, g12083	CARHR091670
OG0000441	g12089	CARHR091640
OG0000442	g38515	CARHR112960
OG0000446	g353	CARHR276320
OG0000446	g27266	CARHR014840
OG0000447	g7121	CARHR090020
OG0000447	g50489, g32357	CARHR028030
OG0000448	g40670	CARHR174490
OG0000448	g10911	CARHR174500
OG0000449	g19571	CARHR154370
OG0000449	g1293, g28780, g41309	CARHR273500
OG0000449	g19572	CARHR154360
OG0000449	g41304	CARHR273490
OG0000454	g890	CARHR265700, CARHR265680, CARHR265690
OG0000454	g41237	CARHR265710
OG0000456	g5590	CARHR160320, CARHR160300
OG0000457	g16865, g5308	CARHR200680
OG0000457	g28419	CARHR266510
OG0000459	g24037	CARHR254770, CARHR227580, CARHR221090, CARHR227590, CARHR227570, CARHR227620
OG0000459	g47359	CARHR227560, CARHR254740
OG0000461	g51663	CARHR131820
OG0000461	g49273	CARHR000130
OG0000461	g30720, g1438	CARHR000120
OG0000462	g36218, g36226, g36221	CARHR291870
OG0000462	g6231	CARHR209710, CARHR209720, CARHR243790, CARHR243780
OG0000463	g11422	CARHR154970
OG0000463	g11421	CARHR155090
OG0000466	g12390	CARHR140230
OG0000468	g19139, g11288	CARHR164620
OG0000468	g37303	CARHR133660
OG0000471	g50497	CARHR028400
OG0000471	g50496	CARHR286910, CARHR028390, CARHR028370, CARHR028420
OG0000472	g46683, g46681	CARHR261860, CARHR261870
OG0000472	g18100	CARHR261880, CARHR261890
OG0000473	g37725	CARHR142770
OG0000474	g502, g2678, g19454, g19442, g9989	CARHR189790
OG0000475	g45250	CARHR048280, CARHR048290, CARHR048270
OG0000476	g10073	CARHR187930
OG0000478	g40973, g23602	CARHR182090
OG0000481	g40945	CARHR050610
OG0000481	g24644	CARHR219220
OG0000483	g39375	CARHR268750
OG0000484	g29022	CARHR195280, CARHR195270
OG0000487	g12606, g30872, g12810, g7774, g7765	CARHR003820, CARHR127370, CARHR078580
OG0000489	g31982, g32989	CARHR284350
OG0000491	g21423, g1408	CARHR190880
OG0000492	g1343, g1338, g43635	CARHR270430, CARHR152840, CARHR152780, CARHR270410, CARHR270420, CARHR270450, CARHR274280, CARHR179630, CARHR179650, CARHR274270, CARHR032570, CARHR105980, CARHR105990, CARHR270400
OG0000497	g53738	CARHR056780
OG0000498	g28420, g918	CARHR266530
OG0000498	g23591	CARHR235590, CARHR027440
OG0000499	g24192	CARHR225130
OG0000499	g12179	CARHR089360
OG0000500	g11013	CARHR177540
OG0000501	g32899	CARHR287270
OG0000501	g2874	CARHR155350, CARHR105900, CARHR155330, CARHR155320
OG0000503	g17492	CARHR220240, CARHR220250, CARHR220260
OG0000504	g37317	CARHR210740, CARHR134240
OG0000504	g13045, g12397, g7487	CARHR083900
OG0000505	g10041	CARHR188350, CARHR188310, CARHR188370, CARHR188360, CARHR188300
OG0000506	g29695	CARHR179040, CARHR206880
OG0000506	g44625, g16494, g45982	CARHR064690
OG0000507	g16066, g16061	CARHR052650
OG0000508	g37276	CARHR130490, CARHR130510, CARHR134100, CARHR134120, CARHR138480
OG0000510	g44132, g41019, g41018	CARHR288780, CARHR052490
OG0000510	g44133	CARHR289000, CARHR288820, CARHR052480, CARHR288790, CARHR288930
OG0000511	g13408	CARHR098010
OG0000511	g17679	CARHR221890
OG0000511	g40900	CARHR049420
OG0000512	g17267	CARHR230700
OG0000512	g23904	CARHR230710
OG0000512	g24586, g23899, g23901	CARHR149360
OG0000512	g23902	CARHR230730
OG0000513	g19186	CARHR163540
OG0000513	g2921	CARHR154420
OG0000515	g54384	CARHR045880
OG0000516	g50705	CARHR237180, CARHR237160
OG0000520	g1879	CARHR171400
OG0000521	g32883, g27873	CARHR034110
OG0000521	g40242	CARHR260010
OG0000522	g50671, g32646	CARHR032270
OG0000522	g40318	CARHR256030
OG0000523	g32310, g32311, g32309	CARHR027490
OG0000523	g1820	CARHR172050
OG0000523	g1822	CARHR172040
OG0000524	g37932, g37940, g12429	CARHR082540
OG0000524	g12430	CARHR082530
OG0000525	g46461	CARHR072060
OG0000525	g27359	CARHR017500
OG0000525	g36635	CARHR043730
OG0000526	g2744	CARHR156460
OG0000526	g19502	CARHR156420
OG0000526	g2743	CARHR156430, CARHR156440
OG0000529	g802, g14403	CARHR191020, CARHR035960
OG0000529	g3117	CARHR151360
OG0000532	g12455	CARHR174920, CARHR174960, CARHR146520, CARHR256250, CARHR174350, CARHR174370, CARHR112600, CARHR242450
OG0000532	g32454	CARHR176360, CARHR224730
OG0000533	g18305	CARHR112530, CARHR247520
OG0000535	g40981	CARHR144790, CARHR052230
OG0000535	g10730	CARHR144750
OG0000537	g45190	CARHR251740
OG0000537	g12972	CARHR082140
OG0000538	g52123	CARHR138750, CARHR138760
OG0000539	g8	CARHR053020
OG0000540	g51164	CARHR122770
OG0000540	g37885	CARHR122760
OG0000540	g51161, g51163	CARHR122730, CARHR122750
OG0000541	g46875	CARHR122640, CARHR122630
OG0000542	g5064, g45719	CARHR197170
OG0000543	g50674, g6257, g6276, g3083, g6273, g6259, g38385	CARHR117600, CARHR117550
OG0000545	g44484	CARHR068380
OG0000546	g6101	CARHR293370, CARHR107390, CARHR293360, CARHR293380
OG0000547	g45202, g45181	CARHR254600, CARHR254540, CARHR254550
OG0000551	g206	CARHR278730
OG0000551	g5442	CARHR203480
OG0000552	g2664, g24348, g37712, g50813	CARHR023850, CARHR124610
OG0000553	g32710	CARHR292740
OG0000553	g32707	CARHR033290, CARHR033280, CARHR033250
OG0000554	g44179, g40964	CARHR050810
OG0000555	g25667	CARHR255750, CARHR254040, CARHR254030, CARHR256630
OG0000556	g11687	CARHR101180
OG0000557	g1926	CARHR170600, CARHR170590
OG0000557	g52194	CARHR140000
OG0000558	g45137, g6394, g37094, g37077, g37420	CARHR102980
OG0000559	g5764	CARHR210420
OG0000559	g45334	CARHR210540
OG0000560	g28744, g39227	CARHR273000, CARHR273010
OG0000560	g30866	CARHR142190
OG0000561	g9727	CARHR278970
OG0000561	g186, g185	CARHR278990, CARHR278980
OG0000562	g12524, g12903	CARHR080300
OG0000562	g29300, g5178	CARHR198680
OG0000562	g4833	CARHR186820
OG0000563	g2642	CARHR150940
OG0000564	g54031	CARHR239580
OG0000564	g51022, g51021	CARHR117130
OG0000565	g18012	CARHR198270, CARHR198280
OG0000566	g41560	CARHR192260, CARHR192500
OG0000566	g41399	CARHR192240
OG0000566	g720	CARHR192270
OG0000567	g13274	CARHR259490, CARHR201070, CARHR201060, CARHR222580, CARHR092330
OG0000570	g7906	CARHR076040
OG0000571	g830	CARHR274450
OG0000571	g31103, g31105	CARHR007910
OG0000572	g45954, g44613	CARHR056910, CARHR065150
OG0000572	g17535	CARHR065140, CARHR154580
OG0000572	g53091	CARHR262730, CARHR066650, CARHR066630
OG0000573	g1437	CARHR052840, CARHR052800
OG0000573	g6194	CARHR042250
OG0000574	g21420, g15759	CARHR034500, CARHR120350, CARHR104490
OG0000578	g31250	CARHR010580
OG0000578	g44098	CARHR053260
OG0000578	g49727	CARHR024780
OG0000579	g28384	CARHR283550
OG0000580	g37536	CARHR139400
OG0000581	g13025, g2527, g7507	CARHR083620, CARHR083610
OG0000582	g797	CARHR155630, CARHR191090
OG0000583	g39847	CARHR005640, CARHR124970
OG0000584	g11067	CARHR179130
OG0000584	g23547	CARHR236290
OG0000585	g32425, g51449, g37082, g7149	CARHR128570, CARHR089580, CARHR029430
OG0000586	g18462	CARHR180450
OG0000587	g45222	CARHR250190
OG0000587	g50800	CARHR142210
OG0000588	g12159	CARHR089880
OG0000588	g51276, g52074	CARHR137740
OG0000588	g54285	CARHR043540
OG0000589	g1289, g41302	CARHR273400
OG0000589	g2922	CARHR154440, CARHR154430
OG0000590	g12549	CARHR002150
OG0000591	g16963	CARHR239000, CARHR239010
OG0000591	g31850	CARHR018510
OG0000592	g6901	CARHR093430
OG0000592	g50029, g27399, g31749	CARHR018660
OG0000593	g25928	CARHR071980
OG0000593	g13347	CARHR152220, CARHR152190
OG0000594	g11391	CARHR157090, CARHR157100
OG0000594	g19467	CARHR157080
OG0000595	g19605	CARHR151600
OG0000595	g17977	CARHR191110, CARHR117250
OG0000596	g28961	CARHR192820
OG0000596	g39380	CARHR268550
OG0000597	g39867	CARHR124720
OG0000598	g47326	CARHR200550
OG0000600	g17007, g23476	CARHR237140
OG0000601	g5112, g45694	CARHR197820
OG0000601	g16898	CARHR263090
OG0000602	g5741	CARHR272090
OG0000602	g19206	CARHR163070
OG0000603	g14003	CARHR286630
OG0000604	g11148, g37743	CARHR173130
OG0000605	g44550	CARHR067160
OG0000605	g46113	CARHR067140
OG0000605	g46114, g44551	CARHR067150
OG0000606	g54263, g36563	CARHR042500
OG0000607	g6843	CARHR094440
OG0000607	g23142	CARHR242100
OG0000612	g37413	CARHR136930
OG0000613	g12753	CARHR076460
OG0000613	g46730	CARHR288730
OG0000614	g5483, g5477, g5478, g5481	CARHR256110
OG0000617	g39480	CARHR249080
OG0000618	g46462	CARHR072070
OG0000618	g49988	CARHR017490
OG0000618	g23624	CARHR235230
OG0000619	g38064	CARHR131680, CARHR131690
OG0000619	g19197, g2358	CARHR163320
OG0000620	g27410, g50047	CARHR019160
OG0000620	g44549, g46124	CARHR067200, CARHR067220
OG0000621	g46831	CARHR215920
OG0000627	g23678	CARHR059300
OG0000627	g47594	CARHR234300
OG0000628	g46398	CARHR071420
OG0000628	g11992	CARHR094130, CARHR034950
OG0000632	g18715, g1892, g37597	CARHR248140, CARHR171160
OG0000633	g31589	CARHR015830
OG0000633	g9749	CARHR262170
OG0000634	g50687, g39240	CARHR285670, CARHR285680, CARHR285660
OG0000635	g51197, g37897	CARHR123630
OG0000636	g45438	CARHR207350
OG0000636	g29704	CARHR194090, CARHR207340, CARHR207330
OG0000637	g24626, g6994	CARHR171480
OG0000638	g23088, g23092	CARHR289130, CARHR237650
OG0000639	g17411, g17424	CARHR240060
OG0000641	g13399	CARHR097730
OG0000641	g11857	CARHR097740, CARHR097750
OG0000642	g46703, g46704	CARHR262940, CARHR263150, CARHR263140
OG0000642	g37779	CARHR263120
OG0000645	g16321, g17740	CARHR152270, CARHR220390, CARHR220380
OG0000645	g24549	CARHR220370
OG0000646	g10368	CARHR152320
OG0000646	g12697	CARHR075950
OG0000647	g29845, g12395, g7477	CARHR210330
OG0000648	g18725, g18726, g18727, g18724	CARHR289920, CARHR052460, CARHR173030, CARHR173020
OG0000649	g53982	CARHR034830
OG0000649	g46253	CARHR069710
OG0000650	g43973	CARHR175880
OG0000652	g484, g485, g9960	CARHR190140, CARHR190190, CARHR190130
OG0000653	g4043, g32936, g3151, g14643, g16153, g24988, g30178, g14755	CARHR263960, CARHR053150
OG0000658	g10133, g4789	CARHR186220, CARHR148820, CARHR163790
OG0000660	g27009	CARHR007150
OG0000660	g2820, g11418	CARHR155410
OG0000660	g39246	CARHR285390
OG0000661	g51258, g51261, g39834	CARHR125260, CARHR125190
OG0000662	g5081	CARHR197480
OG0000662	g6216, g7879	CARHR076360
OG0000663	g44868	CARHR060630
OG0000663	g32229	CARHR026400, CARHR026390, CARHR026410
OG0000664	g6058, g6063, g6054	CARHR107800
OG0000665	g1443	CARHR147930
OG0000666	g17009	CARHR237050
OG0000669	g52160, g37530	CARHR139290
OG0000669	g10812	CARHR143780
OG0000671	g28292, g22608, g22602, g46709	CARHR263360, CARHR263370, CARHR263380, CARHR263350, CARHR263330, CARHR263610
OG0000672	g37974	CARHR128340
OG0000672	g1753, g13730	CARHR058470, CARHR058460
OG0000672	g23019	CARHR243530
OG0000672	g32394	CARHR028630
OG0000673	g38393	CARHR117940
OG0000674	g30793	CARHR002110
OG0000674	g50833, g37733	CARHR142960
OG0000674	g39558	CARHR250520
OG0000675	g31625, g49954, g51289	CARHR016440
OG0000676	g46133, g44537	CARHR067530
OG0000677	g50336	CARHR024890
OG0000682	g14429, g53126	CARHR151670, CARHR254760
OG0000685	g47697	CARHR237310
OG0000685	g23710	CARHR233760
OG0000687	g17578	CARHR222930
OG0000687	g37589	CARHR140390
OG0000687	g18804	CARHR171040
OG0000688	g1520, g1518	CARHR144900, CARHR144920
OG0000689	g40273, g32732	CARHR033420, CARHR023140, CARHR260800
OG0000692	g18931	CARHR169120, CARHR169130
OG0000692	g1998	CARHR169140
OG0000693	g19066	CARHR165850
OG0000693	g37337	CARHR134810
OG0000694	g50998	CARHR117280
OG0000695	g41726, g6247, g40992	CARHR037390, CARHR051830, CARHR051860
OG0000696	g36560, g13252, g28014, g54257	CARHR042410
OG0000697	g36466, g36467	CARHR040870, CARHR121480
OG0000698	g47464	CARHR083760, CARHR228310, CARHR254090
OG0000699	g25848	CARHR133750
OG0000699	g37307, g38113	CARHR215790
OG0000700	g37868, g37867, g37860	CARHR122410, CARHR122390, CARHR122380, CARHR122400
OG0000702	g45660, g29306	CARHR198830
OG0000702	g10477	CARHR148910
OG0000702	g7936	CARHR075300
OG0000703	g29827	CARHR209610
OG0000703	g19214	CARHR162810
OG0000704	g17405, g24115	CARHR226510
OG0000704	g11011	CARHR177500
OG0000704	g11010	CARHR177490
OG0000706	g587	CARHR188230, CARHR188240
OG0000706	g9735	CARHR278880
OG0000707	g44848	CARHR160390
OG0000708	g27159	CARHR011870
OG0000708	g33057, g33090, g33065	CARHR011880
OG0000709	g29021	CARHR195290
OG0000710	g31477	CARHR014170
OG0000711	g36985	CARHR001950
OG0000714	g46750	CARHR214450
OG0000714	g41820	CARHR059020
OG0000715	g25621, g25619, g25607, g25625, g25606, g25629, g25632, g25605	CARHR253700, CARHR253710
OG0000716	g19482	CARHR215830
OG0000716	g46826, g46814	CARHR036130
OG0000718	g7358	CARHR086290
OG0000718	g5854	CARHR212110
OG0000719	g28768	CARHR273430
OG0000719	g49733, g14247	CARHR219410, CARHR219360
OG0000720	g1754	CARHR172930
OG0000720	g39542	CARHR250310
OG0000721	g6993	CARHR092030
OG0000722	g45812	CARHR062810
OG0000722	g31518	CARHR014750
OG0000723	g18529	CARHR187110
OG0000723	g4864	CARHR187090, CARHR178000, CARHR187100, CARHR147410
OG0000724	g19102, g2219	CARHR060750
OG0000727	g27109	CARHR010430
OG0000728	g29071	CARHR194270
OG0000730	g10673	CARHR145570
OG0000730	g31492	CARHR014420, CARHR014410
OG0000732	g23718	CARHR233660
OG0000732	g11321	CARHR162710
OG0000734	g41169, g1326, g28342	CARHR276090, CARHR276080
OG0000735	g28538	CARHR270000
OG0000736	g45529, g29507	CARHR203040
OG0000736	g38503	CARHR113510
OG0000736	g22748	CARHR246810
OG0000737	g48007	CARHR247250, CARHR247240
OG0000737	g38444	CARHR114340
OG0000738	g51327	CARHR126970
OG0000738	g39784	CARHR126770
OG0000739	g30842, g49434	CARHR215740, CARHR057480
OG0000741	g36715	CARHR045160
OG0000742	g19768, g19695	CARHR292720, CARHR184360, CARHR182900
OG0000742	g19984	CARHR189910
OG0000749	g10608	CARHR013700
OG0000749	g32196	CARHR025970
OG0000750	g40831	CARHR272950, CARHR050300, CARHR290110
OG0000751	g5711, g29815, g45374	CARHR084590
OG0000752	g18564	CARHR188450
OG0000752	g29481	CARHR202560
OG0000753	g53790	CARHR035730, CARHR053320, CARHR035720
OG0000754	g28181	CARHR035490, CARHR035510
OG0000754	g42720, g42742	CARHR184500
OG0000755	g25545	CARHR252450
OG0000755	g40463	CARHR252440
OG0000756	g47929	CARHR244020, CARHR244030
OG0000756	g18484, g18486	CARHR178040
OG0000757	g37224	CARHR163640, CARHR131970
OG0000758	g46550	CARHR073700
OG0000758	g39816	CARHR125870
OG0000758	g31624	CARHR016430
OG0000759	g26999	CARHR006850
OG0000760	g19031	CARHR135680
OG0000761	g11934	CARHR095720
OG0000762	g5941	CARHR110370
OG0000763	g27997, g54354, g36680	CARHR044340
OG0000763	g36679	CARHR044350
OG0000764	g28045, g28051	CARHR041140, CARHR040770, CARHR040740, CARHR040730
OG0000765	g1550, g2438, g2440, g2441	CARHR183480
OG0000768	g48922	CARHR254830
OG0000772	g10410	CARHR286780
OG0000773	g44749	CARHR025100, CARHR062570, CARHR151920
OG0000774	g47581	CARHR233870
OG0000774	g6414	CARHR167920, CARHR039700, CARHR101300
OG0000774	g23708	CARHR270200
OG0000775	g7430, g12371, g12372	CARHR208910
OG0000776	g37342	CARHR134970
OG0000776	g13022, g7512	CARHR083540, CARHR085810, CARHR207500
OG0000777	g39401	CARHR268100, CARHR234780
OG0000778	g5274	CARHR200050
OG0000779	g17303, g47419	CARHR229220
OG0000779	g25661	CARHR253500
OG0000779	g25660	CARHR253530
OG0000780	g22739	CARHR246900
OG0000780	g38506	CARHR113440
OG0000780	g29511	CARHR203120
OG0000781	g37478, g38223	CARHR139010, CARHR139000
OG0000781	g37524	CARHR139020
OG0000783	g29397	CARHR152900
OG0000784	g807	CARHR190930
OG0000785	g18150	CARHR241370
OG0000785	g29776	CARHR208570
OG0000786	g432	CARHR274910
OG0000786	g9918	CARHR274920
OG0000788	g3012	CARHR150910
OG0000788	g828	CARHR274460
OG0000789	g44317	CARHR073210
OG0000789	g13146	CARHR045960
OG0000790	g36677	CARHR044250, CARHR044260
OG0000790	g36678	CARHR044280, CARHR044270
OG0000794	g51082, g51084	CARHR121140
OG0000796	g4059	CARHR061990
OG0000798	g24266, g17563, g47178	CARHR223250
OG0000798	g24320, g47203	CARHR224000
OG0000799	g50344	CARHR025140
OG0000800	g41234	CARHR145890
OG0000801	g29782	CARHR208660
OG0000801	g29780	CARHR208640
OG0000801	g13101	CARHR085090
OG0000802	g10953	CARHR175620
OG0000803	g47325	CARHR226580
OG0000803	g17401	CARHR116930, CARHR226570
OG0000804	g53817	CARHR261780
OG0000805	g17702	CARHR098120
OG0000806	g18426	CARHR180110
OG0000807	g37537	CARHR139430
OG0000807	g7952	CARHR075060
OG0000808	g39999	CARHR121890, CARHR121880
OG0000808	g19564, g2880	CARHR154860
OG0000808	g1260	CARHR285630
OG0000809	g32151, g50360, g27587	CARHR025340
OG0000810	g36472	CARHR041490, CARHR040850
OG0000812	g53541	CARHR120010
OG0000814	g28789, g41316, g41317, g41315, g862, g860	CARHR273720, CARHR273700, CARHR273710, CARHR259980
OG0000818	g2629	CARHR158250
OG0000818	g47643	CARHR235440
OG0000818	g40738	CARHR046260
OG0000819	g12365	CARHR085120
OG0000819	g29778	CARHR208620
OG0000819	g2161	CARHR166400
OG0000821	g1309	CARHR264890
OG0000821	g1310	CARHR264870
OG0000821	g41199, g41184, g41183	CARHR264860
OG0000822	g942, g943	CARHR056320
OG0000823	g40691, g10891	CARHR174150
OG0000823	g47213	CARHR224220
OG0000824	g32658, g27798	CARHR032480, CARHR032490
OG0000824	g40312	CARHR256200
OG0000825	g1837	CARHR171910
OG0000825	g52299, g37652	CARHR141530
OG0000826	g19425	CARHR178250
OG0000826	g52166, g37548	CARHR139610
OG0000827	g985	CARHR268300
OG0000827	g47835, g5823	CARHR211690
OG0000829	g45753	CARHR195650, CARHR195640
OG0000830	g31913, g50129	CARHR294240
OG0000831	g27461	CARHR020950, CARHR020940, CARHR020970, CARHR020960
OG0000832	g44311	CARHR052870, CARHR117990, CARHR135270, CARHR110540
OG0000832	g44310	CARHR110530
OG0000833	g7141	CARHR089780, CARHR105580
OG0000833	g54293	CARHR043620
OG0000834	g6862	CARHR093990
OG0000834	g35772, g23450, g25571, g23449, g28089	CARHR038910
