Orthogroup	Cochlearia_excelsa	Euclidium_syriacum
OG0000102	g14671, g2701, g43502, g42120, g25862, g19531, g12637, g53739, g42271, g19357, g44169, g32907, g3224, g42270, g19812, g34381, g36431, g4524, g53004, g12636, g24835, g4478, g40702, g34414, g24215, g17168, g37872, g46693, g45401, g3397, g25742, g18404, g50268, g46262, g31405, g37180, g40701, g53170, g14688, g14670, g14674, g3225, g25089, g23755, g37179, g16420, g2810, g52815, g32214, g49776, g16019, g45814, g44457, g26056, g51982, g14689, g53169, g45038, g7327, g52993, g53005, g39776, g17169, g30940, g42556, g42170, g42155, g3107, g48300	ESY17_g40075_DN1_SP0_c10.t1
OG0000105	g43845	ESY4_g23717_DN1_SP0_c0.t1, ESY5_g2179_DN2_SP0_c0.t1
OG0000105	g43456	ESY49_g12647_DN2_SP0_c0.t1
OG0000106	g6393	ESY3_g31121_DN3_SP0_c0.t1
OG0000107	g11936, g6757, g13346, g17783, g17676, g17802, g13363, g6693	ESY4_g23035_DN3_SP0_c29.t1
OG0000108	g11756	ESY5_g5060_DN3_SP0_c0.t1
OG0000108	g41770	ESY7_g18472_DN3_SP0_c0.t1
OG0000108	g25316, g5925, g50857, g50863, g5924	ESY11_g54688_DN1_SP0_c0.t1
OG0000109	g43843	ESY15_g64509_DN2_SP0_c0.t1
OG0000111	g51066	ESY6_g48238_DN1_SP0_c0.t1
OG0000112	g28315, g1342, g28314	ESY1_g10062_DN3_SP0_c100.t1, ESY1_g10061_DN3_SP0_c100.t1, ESY6_g49574_DN2_SP0_c100.t1
OG0000113	g54287, g17560	ESY16_g61595_DN1_SP0_c0.t1
OG0000113	g14267	ESY7_g16449_DN1_SP0_c0.t1
OG0000113	g11211	ESY3_g32066_DN2_SP0_c100.t1, ESY9_g43950_DN2_SP0_c87.t1
OG0000115	g39955, g27065, g42081	ESY11_g54524_DN2_SP0_c0.t1
OG0000117	g3226	ESY9_g44313_DN1_SP0_c0.t1
OG0000117	g39474	ESY10_g15253_DN1_SP0_c0.t1
OG0000119	g52379, g50178	ESY11_g53584_DN1_SP0_c0.t1, ESY3_g28899_DN2_SP0_c0.t1, ESY11_g53147_DN2_SP0_c3.t1, ESY4_g24612_DN2_SP0_c73.t1, ESY2_g38528_DN2_SP0_c0.t1, ESY19_g41722_DN3_SP0_c0.t1
OG0000120	g40996	ESY2_g33927_DN3_SP0_c0.t1, ESY7_g16136_DN3_SP0_c0.t1
OG0000120	g6424	ESY9_g43372_DN2_SP0_c0.t1, ESY9_g43317_DN3_SP0_c0.t1
OG0000120	g32414, g29781	ESY7_g19067_DN2_SP0_c34.t1, ESY7_g19059_DN3_SP0_c0.t1
OG0000122	g1066	ESY10_g15010_DN3_SP0_c0.t1
OG0000123	g44233	ESY2_g37000_DN2_SP0_c0.t1, ESY11_g54789_DN1_SP0_c0.t1, ESY2_g33644_DN3_SP0_c0.t1
OG0000123	g25909, g25905, g25906	ESY5_g2687_DN3_SP0_c0.t1, ESY7_g19049_DN2_SP0_c0.t1, ESY7_g19051_DN3_SP0_c0.t1
OG0000123	g25904	ESY5_g3215_DN2_SP0_c2.t1
OG0000125	g41348	ESY6_g48978_DN3_SP0_c0.t1, ESY6_g48979_DN3_SP0_c0.t1
OG0000125	g2919, g1294, g28781	ESY6_g48851_DN3_SP0_c0.t1
OG0000126	g52267, g32913, g35883, g25977, g19802, g14393, g26747, g1643, g32916, g42286, g45979, g53240, g32663, g19828, g19824, g42291, g3278, g42811, g28336, g49079, g28773, g17732	ESY1_g8024_DN2_SP0_c0.t1
OG0000126	g27841	ESY16_g62513_DN1_SP0_c0.t1
OG0000126	g35446	ESY1_g9428_DN3_SP0_c0.t1
OG0000127	g2965	ESY7_g19564_DN3_SP0_c0.t1, ESY7_g19565_DN3_SP0_c0.t1
OG0000127	g49766	ESY5_g3603_DN3_SP0_c0.t1
OG0000130	g34628, g26208, g43583	ESY3_g27873_DN2_SP0_c0.t1
OG0000131	g34673, g32668, g49077, g28772	ESY1_g8019_DN3_SP0_c0.t1, ESY1_g9122_DN3_SP0_c0.t1, ESY1_g6559_DN2_SP0_c10.t1, ESY3_g29866_DN2_SP0_c0.t1
OG0000131	g32639, g6351, g24938, g14468, g28182, g27531, g15993	ESY1_g8020_DN3_SP0_c0.t1
OG0000132	g32782, g32775, g18438, g27853	ESY13_g57117_DN3_SP0_c0.t1
OG0000132	g53769, g43756, g15634	ESY1_g9094_DN2_SP0_c18.t1
OG0000132	g26228	ESY17_g40097_DN3_SP0_c0.t1, ESY17_g39178_DN3_SP0_c0.t1, ESY21_g55783_DN3_SP0_c0.t1, ESY11_g52731_DN3_SP0_c0.t1, ESY3_g28062_DN3_SP0_c0.t1
OG0000132	g37724, g4750, g5356	ESY21_g55780_DN2_SP0_c0.t1, ESY11_g52709_DN3_SP0_c0.t1
OG0000132	g50629	ESY11_g53666_DN2_SP0_c0.t1, ESY8_g59869_DN2_SP0_c0.t1, ESY6_g46511_DN2_SP0_c13.t1
OG0000135	g4028	ESY7_g18225_DN1_SP0_c0.t1
OG0000135	g51256, g14066, g27772	ESY8_g59370_DN1_SP0_c0.t1, ESY3_g30908_DN2_SP0_c0.t1
OG0000136	g43995, g46769, g46768, g46770	ESY9_g43340_DN2_SP0_c0.t1, ESY9_g43341_DN3_SP0_c0.t1, ESY7_g19367_DN1_SP0_c0.t1, ESY7_g19406_DN2_SP0_c0.t1, ESY7_g19368_DN2_SP0_c0.t1
OG0000138	g46708	ESY6_g49113_DN1_SP0_c0.t1, ESY1_g12082_DN3_SP0_c0.t1
OG0000138	g41830	ESY2_g33901_DN2_SP0_c0.t1, ESY2_g33902_DN3_SP0_c0.t1
OG0000138	g10340	ESY2_g35115_DN3_SP0_c0.t1
OG0000139	g15900, g14666, g15914	ESY22_g41120_DN1_SP0_c0.t1
OG0000140	g19536, g1248, g28714, g1225, g1252, g28702, g28701, g11417, g11414	ESY1_g8242_DN3_SP0_c10.t1
OG0000142	g40020, g51131, g37876, g37875, g51155, g51154, g51130, g51156	ESY18_g63267_DN3_SP0_c0.t1
OG0000143	g43612, g53735, g1831	ESY1_g8270_DN3_SP0_c0.t1
OG0000143	g3976	ESY21_g55843_DN2_SP0_c0.t1, ESY1_g8268_DN2_SP0_c87.t1, ESY11_g53141_DN1_SP0_c95.t1, ESY1_g8269_DN3_SP0_c92.t1, ESY1_g8864_DN3_SP0_c69.t1, ESY15_g65690_DN2_SP0_c0.t1, ESY1_g8783_DN3_SP0_c93.t1
OG0000144	g41746	ESY1_g5999_DN1_SP0_c100.t1, ESY3_g27477_DN3_SP0_c97.t1
OG0000146	g1010	ESY1_g10590_DN2_SP0_c0.t1, ESY6_g48021_DN2_SP0_c38.t1
OG0000146	g1009	ESY1_g10587_DN2_SP0_c0.t1
OG0000147	g5985	ESY11_g54431_DN3_SP8_c0.t1
OG0000147	g23426	ESY4_g24538_DN3_SP0_c0.t1
OG0000147	g1105	ESY6_g48428_DN3_SP8_c0.t1
OG0000147	g46563	ESY2_g36615_DN3_SP8_c6.t1
OG0000147	g11547	ESY19_g42179_DN3_SP8_c0.t1
OG0000147	g17885	ESY17_g39881_DN3_SP8_c0.t1
OG0000147	g50994	ESY8_g59421_DN3_SP7_c0.t1
OG0000149	g2887	ESY2_g37243_DN3_SP0_c7.t1
OG0000149	g1676, g28755, g28754	ESY6_g48779_DN3_SP0_c27.t1
OG0000149	g54232	ESY1_g12339_DN3_SP0_c5.t1
OG0000149	g17375	ESY8_g58840_DN3_SP0_c0.t1
OG0000150	g38299, g38298	ESY2_g33918_DN3_SP0_c1.t1
OG0000151	g915, g28415	ESY6_g47353_DN3_SP8_c0.t1
OG0000151	g17072	ESY4_g23864_DN3_SP6_c0.t1
OG0000151	g7540	ESY3_g30785_DN3_SP8_c0.t1
OG0000151	g14078	ESY11_g53876_DN3_SP8_c0.t1
OG0000151	g28546	ESY6_g48165_DN3_SP8_c0.t1
OG0000155	g23645	ESY16_g62270_DN3_SP0_c0.t1
OG0000155	g7340	ESY9_g43517_DN2_SP0_c81.t1
OG0000156	g52258, g28371, g37614, g37615, g2799, g2802, g52257, g52256	ESY7_g16345_DN2_SP0_c0.t1
OG0000157	g46122, g12809	ESY5_g3656_DN2_SP0_c0.t1, ESY2_g34375_DN2_SP0_c0.t1, ESY5_g4943_DN1_SP0_c0.t1, ESY5_g4942_DN3_SP0_c0.t1
OG0000157	g1395	ESY11_g54074_DN3_SP0_c0.t1, ESY3_g32358_DN3_SP0_c0.t1
OG0000161	g392, g9880	ESY6_g49428_DN3_SP0_c0.t1
OG0000161	g24222, g24219	ESY7_g19438_DN2_SP0_c0.t1, ESY7_g19441_DN3_SP0_c0.t1
OG0000161	g45131	ESY9_g43049_DN3_SP0_c0.t1, ESY9_g43047_DN3_SP0_c0.t1, ESY7_g18677_DN3_SP0_c0.t1, ESY2_g34340_DN2_SP0_c0.t1
OG0000162	g1914	ESY1_g12088_DN2_SP0_c6.t1, ESY1_g12083_DN3_SP0_c23.t1, ESY1_g12081_DN2_SP0_c0.t1, ESY1_g12076_DN1_SP0_c0.t1
OG0000162	g26821	ESY6_g48926_DN3_SP0_c0.t1
OG0000164	g14196, g38017, g38015, g38013, g38019, g32493	ESY9_g42948_DN2_SP0_c0.t1
OG0000164	g22735	ESY4_g24479_DN2_SP0_c49.t1
OG0000165	g24260	ESY7_g16424_DN1_SP0_c0.t1, ESY7_g18223_DN2_SP0_c0.t1, ESY6_g48389_DN1_SP0_c0.t1, ESY2_g34658_DN1_SP0_c7.t1
OG0000165	g54169, g36224	ESY2_g38672_DN2_SP0_c0.t1
OG0000165	g11180, g53396, g31934, g52929, g53395, g43054, g10670, g12347	ESY18_g63061_DN1_SP0_c0.t1, ESY5_g587_DN1_SP0_c0.t1, ESY11_g53905_DN3_SP0_c0.t1
OG0000165	g41606, g13909	ESY2_g37015_DN1_SP0_c0.t1
OG0000166	g32988, g18507, g12785, g438, g473, g49225, g30202, g30203, g20814	ESY2_g38440_DN2_SP0_c0.t1
OG0000167	g17407, g24121	ESY9_g43020_DN3_SP0_c14.t1
OG0000167	g17408	ESY9_g43009_DN3_SP0_c0.t1
OG0000168	g32875, g13785, g54170, g21470, g53942, g32055, g3715, g2783, g41607, g48285, g35551, g4680, g32673, g45852, g14645, g11178, g14474, g36223, g37684, g52812, g14239, g2655, g12346, g13436, g43389, g26213, g52072, g4056, g43053, g25582, g6463, g51431, g41610	ESY6_g48209_DN3_SP0_c0.t1
OG0000169	g46162	ESY5_g5232_DN3_SP0_c0.t1, ESY6_g49239_DN3_SP0_c66.t1, ESY5_g5230_DN1_SP0_c0.t1, ESY2_g34940_DN2_SP0_c11.t1, ESY16_g62261_DN3_SP0_c0.t1
OG0000174	g11567, g4698, g43877, g52305, g16685, g26585, g53787, g43917, g3544	ESY6_g47659_DN3_SP0_c30.t1
OG0000175	g6044, g13998	ESY11_g54143_DN3_SP3_c0.t1
OG0000175	g50117	ESY2_g34822_DN3_SP1_c0.t1
OG0000175	g47947	ESY4_g26116_DN3_SP8_c10.t1
OG0000176	g27714	ESY6_g50353_DN1_SP0_c0.t1
OG0000178	g50828, g25935, g6093, g32581, g26273, g54041, g13306, g2114, g43527, g43534, g43530, g38190, g9695, g823, g53495, g13019, g16431, g16432, g1623, g34290, g17678, g41214, g52052, g38502, g20449, g48334, g14419, g36920, g49526, g53614, g23518, g17258, g37824, g12602, g23535, g6014, g1397, g32976, g16363, g43554, g12264, g7844, g50196, g14780, g46746, g53399, g50147, g54117, g44990, g41487, g54206, g3844, g12585, g50586, g31229, g24493, g36271, g17574	ESY4_g23863_DN2_SP0_c100.t1
OG0000180	g34297	ESY6_g49560_DN2_SP0_c0.t1
OG0000183	g45042	ESY6_g48062_DN1_SP0_c0.t1
OG0000183	g6570	ESY11_g54139_DN2_SP0_c0.t1, ESY11_g54136_DN2_SP0_c0.t1, ESY11_g54134_DN2_SP0_c0.t1
OG0000183	g11496, g11193	ESY7_g17328_DN3_SP0_c0.t1
OG0000185	g40049, g47161, g26166, g35118, g49472, g24428, g49019	ESY10_g15894_DN2_SP0_c0.t1
OG0000187	g35037	ESY4_g24964_DN3_SP0_c0.t1
OG0000191	g6928	ESY2_g34801_DN2_SP0_c0.t1
OG0000192	g50732, g27488	ESY8_g59786_DN2_SP0_c0.t1
OG0000192	g50736	ESY6_g48223_DN3_SP0_c93.t1
OG0000192	g31972, g36879	ESY13_g57028_DN1_SP0_c100.t1
OG0000195	g28899, g761	ESY6_g49123_DN3_SP5_c0.t1
OG0000195	g18117	ESY2_g35240_DN3_SP8_c46.t1
OG0000196	g27686	ESY7_g17041_DN3_SP0_c0.t1
OG0000197	g40833	ESY1_g12154_DN3_SP0_c0.t1, ESY2_g37088_DN2_SP0_c0.t1, ESY2_g33496_DN3_SP0_c55.t1
OG0000201	g6534, g11758	ESY11_g54784_DN2_SP0_c100.t1, ESY11_g54783_DN3_SP0_c100.t1
OG0000201	g17326, g17323, g17324, g17327, g17336, g17334, g17322, g17332	ESY3_g29455_DN1_SP0_c0.t1
OG0000202	g27177	ESY5_g2747_DN2_SP0_c0.t1, ESY7_g18296_DN1_SP0_c0.t1, ESY4_g23387_DN1_SP0_c0.t1
OG0000204	g36933	ESY4_g24696_DN2_SP0_c0.t1
OG0000205	g32507	ESY12_g51764_DN2_SP0_c0.t1
OG0000205	g53988	ESY12_g51768_DN3_SP0_c0.t1
OG0000206	g2449, g32347	ESY26_g42374_DN2_SP0_c0.t1
OG0000206	g11812, g6224	ESY5_g2296_DN2_SP0_c32.t1
OG0000206	g14640, g9978	ESY8_g60621_DN1_SP0_c100.t1
OG0000207	g4046	ESY7_g17384_DN2_SP0_c0.t1
OG0000208	g19610	ESY4_g26760_DN2_SP0_c0.t1
OG0000208	g6217, g6207	ESY12_g51407_DN3_SP0_c0.t1
OG0000209	g40827	ESY2_g33314_DN2_SP0_c91.t1
OG0000213	g46059, g46056	ESY2_g35919_DN3_SP0_c12.t1
OG0000213	g7432	ESY3_g31092_DN3_SP0_c0.t1, ESY3_g31094_DN3_SP0_c32.t1, ESY3_g31090_DN3_SP0_c3.t1
OG0000214	g36825, g36830	ESY1_g12321_DN1_SP0_c3.t1, ESY1_g12328_DN2_SP0_c6.t1, ESY1_g12318_DN1_SP0_c13.t1
OG0000215	g4523, g49412, g16651, g46380, g31873, g44183, g31839, g46937, g44182, g28576, g34690, g46938, g53273, g35999, g1145, g47027, g42119, g24969, g7357, g3129, g41205, g22740, g3583, g3002, g5605, g51759, g41108, g39296, g10343, g47026, g28711, g45612, g46381, g44184, g27402, g29409, g50354, g44893, g26974, g2036, g10328, g1428, g53274	ESY6_g47580_DN2_SP0_c0.t1
OG0000216	g53737	ESY6_g50684_DN3_SP0_c0.t1
OG0000216	g47412	ESY1_g12400_DN3_SP0_c0.t1
OG0000216	g53736	ESY5_g5275_DN1_SP0_c0.t1
OG0000217	g31539, g1718	ESY2_g34089_DN3_SP0_c0.t1
OG0000217	g44052	ESY2_g34090_DN2_SP0_c0.t1
OG0000218	g25893, g10793	ESY10_g14610_DN3_SP8_c0.t1
OG0000219	g13335, g45479, g28368	ESY3_g31957_DN3_SP0_c0.t1
OG0000219	g46873	ESY4_g25332_DN3_SP0_c0.t1
OG0000219	g311	ESY6_g49711_DN1_SP0_c0.t1
OG0000220	g14029	ESY7_g19500_DN1_SP0_c13.t1, ESY7_g19499_DN1_SP0_c39.t1, ESY7_g19452_DN1_SP0_c2.t1, ESY7_g19461_DN3_SP0_c48.t1, ESY7_g19501_DN1_SP0_c11.t1
OG0000221	g26609	ESY19_g41793_DN2_SP0_c0.t1
OG0000221	g52806, g22946, g6183, g17356, g43665, g43500, g17351, g17354, g41390, g53962, g35050, g22945, g51855, g53388, g43499, g33429, g175, g43666, g35582, g53304, g15934, g5126, g32276, g26607, g6275, g12850, g53575, g26608, g6292, g4337, g36877, g3974, g3981	ESY4_g25962_DN1_SP0_c27.t1, ESY15_g65094_DN1_SP0_c0.t1, ESY3_g29249_DN1_SP0_c0.t1
OG0000222	g2261, g45344, g10741, g44563, g51060, g5898, g28476, g32750, g41189, g41204	ESY2_g35012_DN2_SP0_c0.t1
OG0000224	g46370	ESY2_g34607_DN3_SP0_c0.t1, ESY2_g34606_DN3_SP0_c0.t1
OG0000224	g40852	ESY4_g24972_DN3_SP0_c33.t1, ESY4_g24982_DN3_SP0_c27.t1, ESY2_g33558_DN3_SP0_c0.t1, ESY2_g33557_DN3_SP0_c0.t1
OG0000225	g27682	ESY3_g29916_DN2_SP0_c0.t1, ESY3_g29914_DN2_SP0_c0.t1
OG0000226	g35799	ESY2_g36973_DN1_SP0_c0.t1
OG0000228	g32057	ESY11_g54171_DN1_SP0_c9.t1
OG0000228	g44676	ESY2_g35612_DN2_SP0_c0.t1
OG0000228	g44668, g44669	ESY2_g35613_DN1_SP0_c0.t1
OG0000229	g47707	ESY1_g12012_DN3_SP0_c0.t1
OG0000231	g13807, g46733	ESY14_g21093_DN2_SP0_c0.t1, ESY8_g60999_DN3_SP0_c0.t1, ESY3_g29895_DN3_SP0_c0.t1, ESY8_g61000_DN3_SP0_c0.t1
OG0000231	g18039	ESY10_g14245_DN3_SP0_c0.t1
OG0000233	g35562	ESY3_g29139_DN2_SP0_c10.t1
OG0000233	g53753, g43144, g15838	ESY6_g47463_DN1_SP0_c0.t1
OG0000234	g19127, g19128, g38124, g2235, g51765, g29346, g19126	ESY1_g10786_DN3_SP0_c0.t1, ESY1_g10749_DN1_SP0_c6.t1
OG0000235	g27763	ESY3_g29925_DN2_SP0_c0.t1, ESY11_g54357_DN1_SP0_c0.t1
OG0000236	g13483	ESY3_g28939_DN3_SP0_c0.t1
OG0000236	g11672	ESY10_g15168_DN3_SP0_c0.t1
OG0000238	g4264, g4260, g16017, g37418, g28616, g34276, g15805	ESY1_g8431_DN2_SP0_c0.t1, ESY14_g20101_DN2_SP0_c4.t1, ESY24_g32850_DN1_SP0_c0.t1, ESY9_g44067_DN2_SP0_c0.t1, ESY21_g55792_DN2_SP0_c0.t1
OG0000238	g22405, g22409, g22252, g25326	ESY8_g60512_DN2_SP0_c69.t1
OG0000240	g24726	ESY5_g764_DN1_SP0_c0.t1, ESY1_g7176_DN1_SP0_c0.t1
OG0000240	g11360	ESY18_g63659_DN3_SP0_c28.t1, ESY1_g5643_DN2_SP0_c0.t1, ESY11_g53264_DN1_SP0_c0.t1
OG0000240	g41655	ESY11_g53265_DN1_SP0_c0.t1, ESY2_g37059_DN3_SP0_c0.t1, ESY4_g22182_DN3_SP0_c38.t1, ESY11_g52931_DN3_SP0_c0.t1, ESY15_g65946_DN3_SP0_c0.t1, ESY27_g13471_DN1_SP0_c0.t1, ESY25_g62605_DN2_SP0_c27.t1
OG0000242	g14258	ESY33_g12623_DN3_SP0_c0.t1
OG0000242	g14272, g6162	ESY4_g25388_DN3_SP0_c0.t1
OG0000242	g31494	ESY5_g2745_DN3_SP0_c0.t1
OG0000242	g31496, g31497, g31498, g31499	ESY5_g2748_DN3_SP0_c0.t1
OG0000244	g17320	ESY9_g43553_DN3_SP0_c0.t1, ESY7_g16354_DN3_SP5_c0.t1, ESY7_g16356_DN3_SP0_c0.t1, ESY9_g43563_DN3_SP0_c0.t1, ESY9_g43568_DN3_SP0_c0.t1, ESY7_g16355_DN3_SP3_c0.t1
OG0000245	g33111	ESY2_g33703_DN3_SP0_c0.t1
OG0000245	g53796, g18467, g13561, g23652, g22834, g32444, g16114, g18469, g14104, g13560, g19877, g53027, g53795, g41848, g14589, g14598, g14811, g25195, g14105, g19878, g41844, g53028, g16115, g43784, g43799, g43812, g43808, g26007, g18468, g42316, g4311, g30015, g30014, g30013, g42822, g14746, g3270, g34966, g42026, g17669, g17673, g32968, g33437, g24745, g26694, g16427, g4302, g42309, g43637, g26319, g36291, g6039, g41262, g18211, g18488, g11850, g52737, g27942, g18245, g53308, g17674, g16426, g3190	ESY10_g15970_DN1_SP0_c0.t1
OG0000246	g43080, g6238, g6313, g32856, g43081, g6314, g6240, g3724, g35240, g42931, g2777, g32866, g4466, g53390, g41773, g29853, g31425, g2281, g28111, g41774, g6498, g49748, g37302, g2639, g36782, g18541, g34698, g24811, g27392, g51552, g10029, g41167, g13593, g1277, g16239, g50071, g24810, g1215, g23574, g46331, g45078, g2997, g51381, g53918, g10469, g10577, g35186, g10139, g6497, g7916, g28232, g45392, g2408, g135, g53919, g41344, g11012, g23429, g47392, g22813, g23046, g46254, g37671, g39420, g31426, g46534, g2078, g43908, g41124, g41775, g43926, g25863, g3770, g17422, g3843, g52261, g11937, g26779, g26027, g6323, g35239, g42930, g26018, g25834, g52571, g17747, g6324, g42932, g25833, g6325, g11358, g49747, g1214, g2800	ESY7_g16249_DN2_SP0_c100.t1
OG0000247	g28137	ESY11_g54875_DN3_SP0_c0.t1, ESY11_g54874_DN3_SP0_c0.t1
OG0000248	g25664, g41086, g41090, g41083, g41087	ESY5_g2595_DN2_SP0_c6.t1
OG0000249	g43114, g51603, g37185, g43113, g43105, g51605, g51604, g43106	ESY10_g15197_DN1_SP0_c67.t1
OG0000252	g45347	ESY7_g19411_DN1_SP0_c0.t1, ESY7_g19410_DN2_SP0_c0.t1
OG0000253	g15865, g14571, g24991, g33178, g30425, g30424, g30421, g30418, g21279, g20461, g33206	ESY4_g22351_DN2_SP0_c0.t1
OG0000254	g6897	ESY20_g12901_DN3_SP0_c0.t1
OG0000254	g1607	ESY4_g26655_DN3_SP0_c0.t1, ESY4_g26565_DN3_SP0_c0.t1, ESY20_g12902_DN3_SP0_c0.t1
OG0000256	g50554	ESY12_g50901_DN1_SP0_c88.t1
OG0000257	g999, g1000, g41020, g36491, g31669, g24015, g11568, g22762, g48005	ESY3_g32555_DN1_SP0_c0.t1, ESY3_g32550_DN1_SP0_c0.t1
OG0000258	g10576, g39309, g16641	ESY11_g54020_DN2_SP0_c65.t1
OG0000260	g35947	ESY7_g19242_DN1_SP0_c0.t1
OG0000260	g45350	ESY7_g19310_DN1_SP0_c0.t1, ESY7_g19308_DN1_SP0_c0.t1
OG0000260	g46771	ESY7_g19332_DN2_SP0_c0.t1, ESY7_g19328_DN3_SP0_c0.t1, ESY7_g19231_DN1_SP0_c0.t1, ESY7_g19247_DN1_SP0_c0.t1, ESY7_g19227_DN3_SP0_c0.t1, ESY7_g19248_DN2_SP0_c0.t1, ESY7_g19244_DN2_SP0_c0.t1, ESY7_g19229_DN2_SP0_c0.t1, ESY7_g19307_DN2_SP0_c0.t1, ESY7_g19306_DN3_SP0_c0.t1, ESY7_g19359_DN1_SP0_c0.t1, ESY7_g19361_DN2_SP0_c0.t1, ESY7_g19360_DN1_SP0_c0.t1, ESY9_g43639_DN3_SP0_c0.t1, ESY7_g17050_DN2_SP0_c0.t1, ESY1_g12119_DN1_SP0_c0.t1, ESY7_g19337_DN3_SP0_c0.t1, ESY7_g19338_DN2_SP0_c0.t1
OG0000260	g25934	ESY7_g19246_DN1_SP0_c0.t1, ESY7_g19230_DN3_SP0_c0.t1, ESY7_g19228_DN2_SP0_c0.t1, ESY7_g19329_DN2_SP0_c0.t1
OG0000264	g25493, g39627, g40712	ESY7_g16510_DN3_SP0_c56.t1, ESY7_g16503_DN3_SP0_c20.t1
OG0000266	g27624	ESY6_g49192_DN2_SP0_c0.t1
OG0000269	g34924, g16095, g42905, g32698, g34773, g26678, g42542, g35682, g32697, g34772, g16094, g26699, g24901	ESY2_g37281_DN2_SP0_c83.t1
OG0000270	g18216	ESY11_g53846_DN3_SP8_c0.t1
OG0000271	g45178	ESY7_g16511_DN3_SP0_c0.t1
OG0000271	g25541	ESY20_g12697_DN2_SP0_c0.t1
OG0000272	g42675, g6807, g24805, g44331, g12303, g52239, g43342, g1845, g24476, g54012, g11179, g24259, g32584, g37683, g24093, g41609, g17512, g24804, g36034, g26748	ESY7_g17164_DN1_SP0_c0.t1
OG0000273	g31035, g53570, g54095	ESY1_g10436_DN3_SP0_c58.t1
OG0000275	g13403, g13402	ESY2_g33882_DN2_SP0_c92.t1, ESY2_g33884_DN1_SP0_c93.t1, ESY2_g33881_DN3_SP0_c95.t1
OG0000276	g41552	ESY9_g43263_DN2_SP0_c0.t1, ESY19_g41828_DN2_SP0_c0.t1, ESY9_g43265_DN2_SP0_c0.t1
OG0000277	g47116, g47114	ESY2_g38707_DN3_SP0_c0.t1
OG0000277	g47117	ESY2_g38710_DN3_SP0_c0.t1, ESY2_g38730_DN1_SP0_c0.t1, ESY2_g38708_DN3_SP0_c0.t1, ESY2_g38699_DN3_SP0_c0.t1
OG0000278	g3407, g30889	ESY3_g31795_DN3_SP0_c0.t1, ESY3_g32086_DN3_SP0_c0.t1
OG0000278	g27505, g27502	ESY5_g5055_DN3_SP0_c0.t1, ESY2_g35230_DN2_SP0_c0.t1, ESY4_g26890_DN3_SP0_c0.t1, ESY4_g26856_DN2_SP0_c0.t1
OG0000280	g35955, g4020, g7297, g52641, g41970, g16297, g45572, g49330, g7157, g3688, g4197, g3694, g13995, g32876, g40524, g26003, g13996, g7158, g49329, g45571, g40523, g46997, g32858, g35653, g17706, g14479, g49085, g43238, g4161, g52352, g38418, g13780, g13779, g35954, g40910, g27822, g34932, g28520, g28738, g45012, g1417, g27784, g24540, g18154, g25731, g10437, g23746, g45214, g51852, g17061, g13198, g54330, g26144, g32501, g40907, g3101, g14275, g27471, g10753, g38419, g40619, g41680, g51065, g3102, g13781, g28519, g45013, g27783, g26141, g32500, g13197, g14276, g24627, g40113, g14339, g4039, g11315, g2198, g53398, g11546, g23839, g23865, g44439, g25659, g34781, g5758, g25732, g37098, g1164, g6911, g3091, g34941, g53473, g49339, g12351, g14062, g11985, g10187, g6173, g14072, g50162, g18718, g45410, g52882	ESY1_g6464_DN1_SP0_c52.t1
OG0000282	g5538, g29623	ESY9_g43229_DN2_SP0_c0.t1
OG0000282	g45483	ESY7_g18557_DN2_SP0_c0.t1
OG0000282	g29622	ESY7_g18558_DN2_SP0_c0.t1, ESY7_g18561_DN2_SP0_c0.t1, ESY7_g18562_DN2_SP0_c0.t1
OG0000283	g11114, g11113, g39732	ESY20_g12864_DN3_SP1_c0.t1, ESY20_g12860_DN3_SP1_c0.t1, ESY20_g12861_DN3_SP3_c0.t1, ESY20_g12863_DN3_SP7_c0.t1, ESY20_g12859_DN3_SP1_c0.t1
OG0000284	g10112	ESY10_g15359_DN3_SP0_c0.t1, ESY15_g64561_DN3_SP0_c0.t1
OG0000284	g12521	ESY2_g37535_DN2_SP0_c0.t1, ESY2_g37380_DN2_SP0_c0.t1, ESY16_g62159_DN3_SP0_c31.t1, ESY1_g10190_DN2_SP0_c0.t1, ESY19_g41982_DN3_SP0_c33.t1, ESY19_g41981_DN2_SP0_c45.t1
OG0000284	g7689	ESY15_g64559_DN2_SP0_c0.t1
OG0000285	g449	ESY13_g57734_DN2_SP0_c0.t1, ESY16_g62421_DN3_SP0_c70.t1, ESY21_g55434_DN3_SP0_c82.t1, ESY1_g9596_DN1_SP0_c0.t1, ESY43_g13373_DN3_SP0_c65.t1
OG0000287	g13375	ESY3_g29135_DN3_SP0_c0.t1
OG0000290	g11997	ESY3_g29637_DN2_SP0_c0.t1
OG0000290	g16860	ESY8_g60315_DN2_SP0_c0.t1
OG0000294	g6947	ESY3_g29804_DN3_SP0_c0.t1
OG0000294	g39522, g25429	ESY20_g13155_DN3_SP0_c0.t1
OG0000295	g12171, g12173, g12193, g12167, g12172, g7146, g7145	ESY11_g54015_DN1_SP0_c100.t1
OG0000296	g40743	ESY20_g12752_DN3_SP0_c26.t1
