Orthogroup	Cochlearia_excelsa	Noccaea_praecox
OG0000201	g11846	Np007G379560
OG0000204	g36933	Np007G381450
OG0000205	g50750, g32507	Np004G252280
OG0000205	g53988	Np001G056450, Np004G200620, Np004G227010, Np004G227020, Np004G200770
OG0000206	g37022	Np004G216740
OG0000207	g4045	Np002G073040
OG0000207	g4046	Np002G073110, Np002G073100
OG0000208	g19610	Np001G040580
OG0000209	g40830, g40827	Np002G123960, Np002G123970
OG0000209	g32745, g32744	Np002G123940, Np002G091400
OG0000210	g28290	Np007G372760, Np001G024450
OG0000210	g11480, g11479	Np004G205190
OG0000213	g7432	Np005G312500
OG0000213	g28220	Np006G368000
OG0000214	g36825, g36830	Np007G375860
OG0000214	g1023, g25454, g25477	Np003G186320, Np003G186260
OG0000215	g49412, g16651, g46380, g31873, g44183, g31839	Np003G161640
OG0000216	g53737	Np004G202700, Np005G274080, Np005G314870
OG0000216	g47412	Np006G361190
OG0000216	g53736	Np004G202710, Np005G314880, Np005G274090
OG0000218	g31564	Np004G241490
OG0000218	g49926	Np004G241460
OG0000218	g10793	Np001G027310
OG0000219	g311	Np003G187720, Np001G006210, Np001G006190, Np001G008170
OG0000219	g18634	Np001G006200, Np001G008160, Np001G006180
OG0000221	g43665, g43500	Np007G412330
OG0000222	g2261, g45344, g10741, g44563, g51060, g5898, g28476, g32750, g41189, g41204	Np001G027170, Np002G091350, Np003G181880, Np001G027180, Np001G036270, Np003G167420
OG0000223	g34729, g34084, g53939, g21248, g3486, g14657, g33576, g15009, g14990, g43116, g14728, g42853, g16371, g53613, g20491, g53721, g48829, g34508, g3349, g9312, g52457, g9279, g43462, g51215, g8900, g4365, g7972, g54204, g34901, g30585, g9016, g42020, g19915, g25104, g53617, g51451, g42776, g30149, g33519, g43187, g42106, g35201, g52541, g22021, g49016, g52470, g33575, g49037, g33356, g34319, g8812, g52744, g42898, g34245, g15727, g14980, g14969, g52340, g19843, g34987, g3494, g42896, g21119, g9145, g49240, g52901, g34855, g7995, g33612, g14475, g34868, g52314, g48882, g15754, g4250, g48304, g21850, g52536, g8518, g14352, g42105, g16123, g15443, g16130, g30100, g33634, g41903, g52722, g4682, g52718, g43498, g3351, g16706, g35200, g16370, g30148, g16446, g33524, g42733, g52319, g26155, g19896, g3777, g22029, g34988, g20867, g3792, g33348, g17763, g35933, g38668, g20837, g43186, g25103, g16445, g14819, g33518, g34221, g48302, g19916, g26542, g15871, g26459, g4270, g16133, g14975, g51357, g51452, g42805, g34822, g42777, g8899, g14989, g14727, g14656, g4047, g25102, g21247, g48253, g33577, g3239, g14976, g43115, g41923, g41925, g52409, g43472, g54409, g49038, g49121, g42852, g18560, g53356, g53361, g8813, g38804, g43258, g25956, g24912, g42902, g50737, g4712, g24925, g26274, g16191, g30191, g42512, g53977, g26628	Np006G350810
OG0000224	g40852	Np002G096650, Np002G121630, Np002G121680, Np002G121650, Np002G121690
OG0000225	g27682	Np004G212510
OG0000226	g32332, g32334, g32337, g11864, g35799	Np004G243800, Np004G243970, Np004G243900, Np001G063350, Np001G063340
OG0000228	g44677	Np002G084540
OG0000229	g47707	Np005G309490
OG0000230	g44430	Np002G077370
OG0000230	g19589, g44426	Np001G017180, Np001G016820, Np002G077300
OG0000231	g13807, g46733	Np003G174440
OG0000231	g18039	Np004G203320
OG0000234	g19128	Np001G058680
OG0000234	g2235	Np001G058670
OG0000234	g51765	Np006G333910
OG0000234	g29346	Np003G140390
OG0000234	g19126	Np001G058700
OG0000235	g27763	Np004G217630
OG0000235	g6133, g39573, g39563, g2100, g6386, g39569, g6136, g6130	Np004G196020, Np004G196000
OG0000236	g13483	Np007G382490
OG0000237	g6529	Np003G170770
OG0000237	g52606, g16443	Np006G349720, Np002G102550
OG0000240	g26214	Np006G347290
OG0000240	g24726	Np002G104290
OG0000244	g17320	Np005G286400, Np003G183740
OG0000246	g32856, g43081, g6314, g6240	Np001G034750
OG0000246	g6498	Np010G434470
OG0000246	g49748, g37302, g2639, g36782, g18541, g34698	Np003G147670
OG0000246	g2800	Np001G034740
OG0000248	g41086, g41090, g41083	Np002G112170
OG0000249	g37185, g43113, g43105, g51605	Np003G177600, Np006G338400
OG0000251	g53852, g33562, g32888, g26702	Np002G076230
OG0000252	g45347	Np004G205500
OG0000253	g30425, g30424, g30421, g30418, g21279, g20461	Np003G170230
OG0000254	g6897	Np007G383010
OG0000254	g1607	Np001G046190
OG0000256	g51896, g51897	Np004G200500, Np004G200520
OG0000256	g50554	Np003G183110
OG0000257	g999, g1000, g41020	Np007G377790, Np007G377770, Np005G314040, Np007G372930
OG0000257	g36491, g31669, g24015, g11568, g22762, g48005	Np007G377760
OG0000258	g39309	Np003G156210
OG0000258	g16641	Np001G049130, Np001G022660, Np001G022680
OG0000260	g46771	Np005G316660
OG0000261	g53714, g14389	Np002G118890, Np001G020530, Np005G302370, Np002G107620, Np001G046080, Np005G305350, Np002G094330, Np005G297150, Np002G100940, Np006G343230, Np002G100610, Np008G425880, Np001G037380, Np002G102350, Np003G171500, Np004G229620, Np010G433380
OG0000264	g25493	Np003G185830
OG0000264	g39627	Np007G393650, Np003G185820
OG0000266	g27624	Np003G177610, Np001G046580
OG0000266	g11014, g40790	Np001G053260, Np001G053250
OG0000268	g1514	Np001G026200
OG0000268	g45297	Np003G125800
OG0000268	g19165	Np001G057220
OG0000269	g16095, g42905	Np001G012990, Np003G174460
OG0000269	g32698	Np009G432510
OG0000269	g42542, g35682	Np009G432500
OG0000269	g32697	Np004G206800
OG0000270	g23060, g18216, g18323	Np005G265330
OG0000270	g50111	Np002G077720
OG0000271	g40469	Np003G150700, Np003G184840
OG0000272	g1845, g24476	Np007G398010
OG0000274	g28758	Np003G152640
OG0000276	g17712, g53651	Np005G309120
OG0000276	g17631	Np001G039310
OG0000277	g17643	Np005G302360
OG0000277	g47117	Np005G302420
OG0000278	g10751, g26081, g26058	Np005G260810, Np005G260780, Np005G260850
OG0000278	g27505, g27502	Np008G426890, Np009G429180
OG0000279	g53521	Np004G200390
OG0000280	g4161, g52352	Np006G359880
OG0000280	g52882	Np001G041300
OG0000281	g36419	Np003G130210, Np002G090820, Np004G197150
OG0000282	g29623	Np003G133490
OG0000282	g45483	Np003G133510
OG0000282	g29622	Np003G133530
OG0000283	g11114, g11113, g39732	Np001G041380, Np001G041420, Np001G041390, Np001G041410
OG0000284	g10112	Np001G014190
OG0000284	g12521	Np007G375910, Np007G417960
OG0000285	g449	Np007G402150, Np002G103790
OG0000287	g13375	Np007G380720, Np007G380760, Np007G380730
OG0000287	g13376	Np007G380790
OG0000290	g11997	Np007G394710
OG0000290	g16860	Np001G003170, Np004G255370, Np005G316560
OG0000294	g6947	Np007G392540
OG0000294	g39522, g25429	Np004G257900, Np003G187470
OG0000295	g7146, g7145	Np007G405240
OG0000296	g40743	Np005G314280
OG0000297	g41326	Np003G151840
OG0000298	g26940, g34492	Np005G289560, Np005G289430, Np005G289420
OG0000299	g6206, g50959	Np006G367710
OG0000299	g27806	Np004G208320
OG0000300	g13574, g6349	Np007G389100
OG0000300	g51227	Np005G298690
OG0000300	g53214, g52576, g53200, g11641	Np007G388090
OG0000301	g14672, g43509, g3110, g32825, g11542, g25301, g30948, g40323	Np004G225550, Np006G356740, Np004G197240, Np002G077850, Np007G412040, Np002G074480, Np003G156020, Np005G314010, Np001G031450
OG0000303	g14940	Np002G108940
OG0000303	g20406, g21339, g26299	Np005G299670
OG0000304	g11024, g11016, g11018	Np002G114110, Np003G180320
OG0000306	g21132, g21058, g20064, g3674, g20683, g16515, g15348, g20616, g48433, g8341, g21048, g48511, g20060, g48531, g39053, g21758, g21754, g14448, g48425, g20442, g21666, g3997, g3911, g3867, g21759, g26583, g15088, g34873, g20659, g21994, g9577, g43125, g49141, g20649, g42462, g20538, g21027, g22535, g20456, g15461, g53511, g1279, g3998, g48510, g20278, g15831, g48406, g8919, g30338, g38779, g34129, g9489, g21298, g20063, g48449, g48532, g3675, g21057, g15701, g30552, g20682, g46202, g15322, g20114, g42393, g8567, g49110, g20081, g38889, g20957, g8472, g30208, g42312, g15717, g26573, g9615, g33847, g48448, g1280, g15127, g15485, g20948, g21584, g21618, g48488, g48502, g15404, g29903, g8282, g20083, g39019, g38755, g9103, g48477, g21023, g9543, g26552, g39159, g39043, g49221, g33669, g33642, g20728, g38992, g3776, g20980, g30135, g38702, g14342, g20771, g15690, g33995, g9368, g33981, g34111, g8464, g26549, g42537, g48490, g33861, g8336, g38981, g21270, g20956, g38960, g20933, g30639, g38574, g25313, g20715, g20033, g8884, g16107, g20761, g34878, g52985, g38713	Np002G104300
OG0000310	g19547, g28753	Np003G153250, Np003G152770
OG0000310	g41320, g28797, g28774, g28802, g859	Np003G152090, Np001G045800, Np003G152100
OG0000311	g45737	Np003G143670
OG0000311	g36325	Np004G199430
OG0000311	g6918, g13293	Np007G393150
OG0000311	g46788	Np005G312280
OG0000311	g45009	Np002G095870
OG0000313	g17626	Np005G309150
OG0000314	g26947, g49462	Np004G255460
OG0000314	g51309	Np006G357070
OG0000314	g30904	Np004G255440
OG0000314	g51329	Np006G357690
OG0000315	g16098	Np006G328650
OG0000316	g37360, g37362, g37913, g17870	Np006G331480, Np006G331350, Np006G331360, Np006G358410, Np004G208610
OG0000316	g51921	Np006G331420
OG0000319	g28817, g849, g41323, g31094, g49601, g27017	Np003G151880, Np005G304320, Np004G196850, Np005G304300
OG0000321	g32189	Np004G208960
OG0000321	g38273, g38276	Np005G311650
OG0000321	g46827, g46812	Np005G311700
OG0000322	g46450	Np002G073460
OG0000322	g50458	Np004G211110
OG0000322	g51878, g53520	Np006G331820, Np002G082860
OG0000323	g47638	Np005G277400
OG0000325	g11614	Np005G299970
OG0000325	g53445	Np005G299980
OG0000327	g11293, g11292, g11294	Np001G057660, Np001G057680, Np001G057670
OG0000328	g24521, g24516, g24520	Np005G304570
OG0000328	g53328, g37787, g37784, g53311, g53348, g53326, g53330	Np004G232390, Np005G314470
OG0000328	g46723	Np005G314440
OG0000330	g41256	Np007G378870
OG0000330	g1956	Np001G049070, Np001G049100
OG0000332	g41419	Np003G147850, Np003G147860
OG0000332	g54159	Np004G197090
OG0000334	g2329	Np001G056660
OG0000334	g37230	Np006G336790
OG0000335	g37063	Np005G276000
OG0000335	g27709	Np004G210810
OG0000336	g17997, g17998	Np002G081700, Np002G081710
OG0000336	g44587	Np002G081720
OG0000338	g31209, g27091, g31190, g27095	Np002G112620, Np002G111810, Np004G249560, Np004G249390
OG0000339	g25359	Np004G259200
OG0000339	g52289	Np006G323420
OG0000340	g38215	Np006G326900
OG0000340	g37505	Np006G326830, Np006G326880
OG0000342	g53972, g23981	Np005G318870
OG0000344	g10089	Np001G013610
OG0000344	g10092, g10980	Np001G013620, Np001G041870
OG0000345	g49843	Np004G245050
OG0000345	g27193	Np004G244950, Np004G245040
OG0000347	g12309	Np005G279340, Np007G409890, Np005G279350, Np007G409880
OG0000348	g10623	Np006G350410
OG0000349	g18231	Np005G267200
OG0000349	g13748, g13750	Np006G364070
OG0000350	g32411	Np004G212930
OG0000351	g45239	Np001G009150
OG0000352	g31677	Np004G239260, Np002G116100
OG0000353	g44252	Np007G395330
OG0000353	g32289	Np002G098820
OG0000353	g3	Np006G357080
OG0000353	g31395, g44060	Np005G261960
OG0000355	g24488, g24484, g24489, g47089, g47088, g38275	Np005G303620
OG0000355	g38274	Np004G252470, Np003G174550
OG0000356	g35508, g18523, g37782, g4812, g4800, g4814	Np001G014370, Np004G217270, Np004G217180, Np004G217110
OG0000358	g49447, g30863, g26927	Np004G256010
OG0000358	g45514	Np003G135720
OG0000359	g32419, g32420, g50521	Np004G213110, Np004G213120
OG0000359	g37083, g51445	Np006G342100
OG0000360	g9656	Np001G001460
OG0000360	g9658	Np001G001470
OG0000361	g7378	Np007G410320
OG0000361	g50704	Np001G000650
OG0000362	g27336	Np004G240140
OG0000362	g31636	Np004G240120
OG0000363	g4134	Np003G162340
OG0000364	g53150, g41815, g46567, g31147, g53151, g42117, g33131, g16505, g24639, g16374, g23229, g35057, g16424, g35445, g37807	Np004G217400, Np003G178990
OG0000368	g22842	Np005G269260
OG0000368	g16342	Np005G269240
OG0000368	g47982	Np005G269270
OG0000368	g47983	Np005G269280
OG0000370	g23768	Np004G239200
OG0000370	g47536	Np005G280980, Np005G280970, Np005G280960, Np005G280940, Np005G280920
OG0000371	g7650, g11474	Np006G321660, Np003G162330
OG0000371	g3821	Np006G321270, Np006G321650
OG0000372	g17100, g17096, g17097, g17099	Np005G278400, Np005G278420, Np005G278410, Np005G278390
OG0000374	g36851, g36855, g36853, g36852, g36854, g54187	Np006G361320
OG0000376	g14641, g23525	Np007G402510
OG0000377	g41000	Np002G116500
OG0000378	g3460, g53194, g14340, g35740, g25090, g26814, g49158, g24703, g25124, g34269, g53637, g42660, g42669, g24668, g35251, g4719, g26729, g25031, g48278, g22260	Np003G160810
OG0000379	g34499	Np001G036760
OG0000379	g41816	Np004G234080
OG0000380	g41044	Np002G123760
OG0000382	g39537	Np003G187110
OG0000382	g41120	Np002G107670, Np002G107720
OG0000383	g32362, g32361	Np004G211580
OG0000383	g50490	Np004G211550
OG0000384	g7070, g7071, g7072	Np007G403160
OG0000386	g2365	Np001G056060
OG0000386	g10579	Np001G022850, Np001G022830, Np001G022820
OG0000387	g37493, g37492	Np006G327210, Np003G184710
OG0000387	g50869, g6609	Np006G326120
OG0000388	g22154	Np003G141230, Np006G332610, Np001G004990, Np001G005010, Np006G332630
OG0000389	g1975	Np004G204920
OG0000390	g35026, g34348, g34350, g28458, g28439, g35303	Np003G162420, Np003G162400
OG0000390	g6787	Np007G396900, Np007G396890
OG0000390	g13288	Np007G392350, Np007G392370, Np007G392400, Np007G378210
OG0000391	g27516	Np004G232430
OG0000396	g10425	Np001G019970
OG0000398	g12228, g12223	Np007G407090, Np007G407070
OG0000398	g27985, g54333	Np004G191370, Np004G191380, Np004G191360
OG0000400	g50668	Np001G020000, Np004G204510, Np007G396790, Np005G272210, Np005G272200, Np005G272220, Np003G185880
OG0000402	g478, g43406, g12782	Np003G142810
OG0000402	g14418	Np002G111680, Np005G263270, Np004G225720, Np007G386530, Np001G020580, Np001G051050, Np002G110350, Np006G355770, Np001G026750
OG0000402	g477	Np004G247170, Np006G355760
OG0000403	g44123	Np002G115780
OG0000403	g44131, g44135, g17396	Np003G137600
OG0000404	g51571	Np006G339530, Np001G054740, Np003G131430, Np007G410290
OG0000405	g46887, g32218, g47022, g36151, g40695, g39186, g52351, g46888	Np005G295230
OG0000405	g26024, g4278, g43670, g44675	Np001G042730
OG0000405	g10390, g37454, g26023, g28673	Np001G041290
OG0000405	g52971, g24351, g49576, g16418, g14480, g53134, g51479, g43438, g32070, g14481, g53452	Np006G348340
OG0000406	g5012, g5008	Np003G144160
OG0000406	g12661	Np007G422620
OG0000408	g50999	Np006G365350, Np006G365360
OG0000408	g51011	Np006G365230
OG0000409	g49864	Np001G003030, Np004G243910, Np004G244070
OG0000409	g23221	Np006G336340
OG0000411	g13575	Np007G389260
OG0000411	g23976, g17311	Np005G286200
OG0000412	g28489	Np003G163330
OG0000412	g47623	Np005G278350
OG0000412	g36484	Np004G196050
OG0000412	g11899	Np007G380350
OG0000413	g12238	Np005G279440, Np004G191210
OG0000414	g50367	Np004G225620
OG0000415	g4813, g4802	Np004G202110
OG0000416	g37911	Np006G355480, Np006G355650, Np006G355470, Np006G355660
OG0000417	g6467	Np007G388160
OG0000419	g53832	Np005G317390
OG0000420	g23784	Np006G331960
OG0000421	g46706	Np005G314860
OG0000421	g53730, g46707	Np005G314760
OG0000422	g49629, g49628	Np004G249670, Np001G044100
OG0000423	g12212	Np002G082000
OG0000423	g27989, g54339	Np004G191630, Np007G406460
OG0000425	g36594, g54279	Np004G193780
OG0000425	g13131	Np007G409560
OG0000426	g34486	Np001G025350
OG0000427	g43972, g18058, g26185	Np002G073180
OG0000429	g598	Np001G012860
OG0000429	g45564, g29450	Np003G137770
OG0000429	g47815	Np005G270340
OG0000430	g6127	Np007G377070
OG0000431	g44045	Np002G113550
OG0000431	g27100	Np004G248890
OG0000431	g31232	Np004G248900
OG0000432	g39358	Np003G165250
OG0000433	g18132, g16748	Np004G203650
OG0000433	g44024, g44018	Np002G112440
OG0000435	g46992, g26157, g46989, g31807	Np004G236930
OG0000436	g39339, g1080, g28563	Np003G157260
OG0000437	g16330	Np004G206690
OG0000437	g32687	Np004G206660, Np004G206670, Np001G036170
OG0000438	g40411	Np003G182660
OG0000438	g23955	Np005G285310, Np005G285300
OG0000439	g49529	Np004G253720
OG0000439	g2023	Np001G064720
OG0000439	g51246	Np006G355120
OG0000440	g12773	Np007G422200
OG0000440	g17878, g12639	Np007G422160
OG0000440	g36390	Np004G198320
OG0000441	g12088, g12085, g12084, g12086, g12087, g12083	Np007G390830
OG0000441	g12089	Np007G390750
OG0000446	g353	Np001G007230
OG0000446	g27266	Np004G242300
OG0000447	g7121	Np007G404710
OG0000447	g50489, g32357	Np004G211530
OG0000448	g10910	Np006G360200, Np006G360170, Np001G009660
OG0000448	g10911	Np001G033730
OG0000449	g19571	Np001G045710
OG0000449	g1293, g28780, g41309	Np003G152360
OG0000449	g19572	Np001G045700
OG0000449	g41304	Np003G152370
OG0000450	g32550	Np004G236150
OG0000450	g34479, g6329	Np004G219830
OG0000452	g47740	Np005G273490
OG0000453	g54240	Np001G046100
OG0000454	g890	Np003G165150
OG0000457	g5308	Np003G139280
OG0000457	g28419	Np003G163930, Np003G164080, Np003G164050
OG0000459	g24037	Np005G287320, Np005G287280
OG0000459	g47359	Np005G287330, Np005G287340
OG0000460	g50836	Np006G320930
OG0000461	g49273	Np004G206830, Np004G259930
OG0000461	g30720, g1438	Np004G259940
OG0000462	g6231	Np007G374660
OG0000463	g11422, g2833	Np001G046500, Np001G046440, Np001G046450
OG0000466	g12390	Np006G324960
OG0000468	g19139, g11288	Np001G057840
OG0000468	g37303	Np006G334580
OG0000471	g50497	Np004G211890
OG0000471	g32378	Np005G306540, Np001G015170, Np004G216590, Np004G211860, Np002G114330, Np004G211880
OG0000472	g46683, g46681	Np005G317070, Np005G317120, Np005G317110, Np005G317080, Np005G317060
OG0000472	g18100	Np005G316840
OG0000473	g37725	Np006G321410
OG0000474	g502, g2678, g19454, g19442, g9989	Np001G010930, Np001G049630
OG0000475	g45250	Np002G122020, Np002G121880, Np002G122230, Np002G121910, Np002G121940, Np002G121930, Np002G121870, Np002G122010, Np002G121960
OG0000476	g10073	Np001G013200, Np001G012730
OG0000481	g40945	Np002G118670
OG0000481	g24644	Np002G101110
OG0000483	g39375	Np003G159730, Np003G159870
OG0000487	g12606, g30872, g12810, g7774, g7765	Np004G255840, Np006G346030, Np009G431080, Np007G420570
OG0000488	g11331	Np001G054460, Np001G054430
OG0000489	g31982, g32989	Np007G416580, Np007G418540
OG0000491	g21423, g1408	Np003G150780
OG0000492	g1343, g1338, g43635	Np005G309470, Np004G201460, Np004G201780, Np007G392380, Np003G157160
OG0000497	g11659, g23500, g13548, g1698, g52938, g32582	Np007G381080
OG0000497	g35860, g43698	Np003G142090
OG0000497	g53738	Np007G399200
OG0000498	g28420, g918	Np003G163900
OG0000498	g23591	Np005G277130
OG0000499	g24192	Np005G291890
OG0000501	g32899	Np004G203910
OG0000501	g19563, g19561, g19560, g19562	Np001G046180
OG0000503	g17492	Np002G115090, Np005G318520
OG0000504	g37317	Np003G126850
OG0000504	g13045, g12397, g7487	Np007G413350
OG0000505	g580	Np001G012450
OG0000505	g10042	Np003G174160, Np003G174150
OG0000506	g29695	Np003G131500
OG0000506	g44625, g16494, g45982	Np002G083270, Np002G083280
OG0000507	g16066, g16061	Np002G078910, Np002G121110
