Orthogroup	Cochlearia_excelsa	Arabis_alpina
OG0000187	g35037	Aa_G145090.h1.t1, Aa_G145050.h1.t1, Aa_G145080.h1.t1
OG0000188	g35312, g35871	Aa_G384960.h1.t1, Aa_G865350.h1.t1, Aa_G210380.h1.t1
OG0000190	g40442	Aa_G320630.h1.t1
OG0000192	g50736, g31972, g36879	Aa_G60820.h1.t1, Aa_G835800.h1.t1
OG0000192	g31976	Aa_G431620.h1.t1
OG0000195	g11258, g38152, g2056	Aa_G9100.h1.t1
OG0000195	g18117	Aa_G505900.h1.t1
OG0000197	g27764, g39817	Aa_G48860.h1.t1
OG0000200	g49523	Aa_G140000.h1.t1
OG0000201	g11846	Aa_G420970.h1.t1, Aa_G420960.h1.t1, Aa_G456930.h1.t1, Aa_G315780.h1.t1
OG0000206	g11812, g6224, g29003, g53538, g9977, g41828, g33055	Aa_G112200.h1.t1, Aa_G843970.h1.t1
OG0000207	g4045	Aa_G335440.h1.t1
OG0000207	g4046	Aa_G335460.h1.t1
OG0000208	g6217, g6207	Aa_G113520.h1.t1, Aa_G65830.h1.t1
OG0000209	g40830, g40827	Aa_G190160.h1.t1
OG0000209	g32745	Aa_G688850.h1.t1
OG0000213	g46059, g46056	Aa_G37930.h1.t1
OG0000213	g7432	Aa_G302900.h1.t1, Aa_G586970.h1.t1, Aa_G586960.h1.t1, Aa_G586940.h1.t1
OG0000214	g36825, g36830	Aa_G434790.h1.t1, Aa_G716220.h1.t1
OG0000214	g1023, g25454, g25477	Aa_G191550.h1.t1, Aa_G588730.h1.t1
OG0000216	g53736	Aa_G371080.h1.t1
OG0000217	g31539, g1718	Aa_G323330.h1.t1
OG0000218	g31564	Aa_G328840.h1.t1
OG0000218	g49926	Aa_G272200.h1.t1
OG0000218	g10793	Aa_G509920.h1.t1
OG0000219	g46873	Aa_G391920.h1.t1
OG0000220	g14029	Aa_G151570.h1.t1
OG0000221	g52806	Aa_G261700.h1.t1
OG0000221	g22946, g6183, g17356	Aa_G147740.h1.t1
OG0000221	g43665, g43500	Aa_G926270.h1.t1, Aa_G911310.h1.t1, Aa_G897220.h1.t1, Aa_G971390.h1.t1, Aa_G58530.h1.t1, Aa_G327140.h1.t1, Aa_G739800.h1.t1, Aa_G771910.h1.t1, Aa_G771910.h2.t1, Aa_G272810.h1.t1, Aa_G135900.h1.t1, Aa_G91380.h1.t1, Aa_G52990.h1.t1, Aa_G499920.h1.t1, Aa_G224780.h1.t1, Aa_G285490.h1.t1
OG0000221	g17351, g17354, g41390, g53962, g35050, g22945, g51855, g53388, g43499, g33429, g175, g43666, g35582, g53304, g15934, g5126, g32276, g26607, g6275, g12850, g53575, g26608, g6292, g4337, g36877, g3974, g3981	Aa_G1009350.h1.t1, Aa_G947060.h1.t1, Aa_G407980.h1.t1, Aa_G246870.h1.t1, Aa_G467930.h1.t1, Aa_G985700.h1.t1, Aa_G580420.h1.t1, Aa_G7930.h1.t1, Aa_G980420.h1.t1, Aa_G318020.h1.t1, Aa_G682580.h1.t1, Aa_G1008030.h1.t1, Aa_G623540.h1.t1
OG0000224	g46370	Aa_G129390.h1.t1
OG0000224	g40852	Aa_G145140.h1.t1, Aa_G74580.h1.t1, Aa_G95380.h1.t1
OG0000225	g27682	Aa_G465010.h1.t1, Aa_G223820.h1.t1, Aa_G22140.h1.t1
OG0000226	g11864	Aa_G464550.h1.t1, Aa_G464540.h1.t1
OG0000226	g35799	Aa_G161250.h1.t1
OG0000228	g32057	Aa_G367290.h1.t1, Aa_G367300.h1.t1
OG0000228	g44677	Aa_G417160.h1.t1
OG0000229	g47707	Aa_G284830.h1.t1, Aa_G191220.h1.t1, Aa_G123140.h1.t1
OG0000230	g44430	Aa_G889510.h1.t1, Aa_G723560.h1.t1
OG0000230	g46235	Aa_G465990.h1.t1
OG0000230	g19589	Aa_G723550.h1.t1, Aa_G723550.h2.t1
OG0000230	g44426	Aa_G403750.h1.t1, Aa_G465980.h1.t1
OG0000231	g13807, g46733	Aa_G682460.h2.t1, Aa_G682460.h1.t1, Aa_G109980.h1.t1
OG0000233	g35562	Aa_G569500.h1.t1
OG0000233	g16270, g27731, g33393	Aa_G1104280.h1.t1
OG0000233	g28221, g53753, g43144, g15838, g14788, g33394, g41190, g25228, g15747, g1484, g14434	Aa_G202080.h1.t1
OG0000234	g19127	Aa_G566620.h1.t1, Aa_G329140.h1.t1
OG0000234	g19128	Aa_G729400.h1.t1
OG0000234	g2235, g51765	Aa_G351750.h1.t1, Aa_G351740.h1.t1, Aa_G351730.h1.t1, Aa_G351720.h1.t1
OG0000234	g29346	Aa_G388320.h1.t1
OG0000235	g27763	Aa_G484150.h1.t1
OG0000236	g11672	Aa_G342510.h1.t1, Aa_G133920.h1.t1
OG0000239	g51324	Aa_G208770.h1.t1, Aa_G183780.h1.t1, Aa_G201920.h1.t1
OG0000239	g39775	Aa_G197360.h1.t1, Aa_G201880.h1.t1, Aa_G201860.h1.t1
OG0000241	g43452	Aa_G108470.h1.t1
OG0000242	g14258	Aa_G405220.h1.t1, Aa_G246740.h1.t1, Aa_G458140.h1.t1
OG0000242	g31494	Aa_G458130.h1.t1
OG0000244	g17320	Aa_G213370.h1.t1, Aa_G1010450.h1.t1, Aa_G1010450.h2.t1, Aa_G257170.h1.t1, Aa_G213290.h1.t1, Aa_G213300.h1.t1, Aa_G213310.h1.t1, Aa_G213330.h1.t1, Aa_G213320.h1.t1, Aa_G213340.h1.t1, Aa_G213350.h1.t1, Aa_G257180.h1.t1, Aa_G974580.h1.t1, Aa_G257190.h1.t1
OG0000245	g33111, g53796, g18467, g13561, g23652, g22834, g32444, g16114, g18469, g14104, g13560, g19877, g53027, g53795, g41848, g14589, g14598, g14811, g25195, g14105, g19878, g41844, g53028, g16115, g43784, g43799, g43812, g43808, g26007, g18468, g42316, g4311, g30015, g30014, g30013, g42822, g14746, g3270, g34966, g42026, g17669, g17673, g32968, g33437, g24745, g26694, g16427, g4302, g42309, g43637, g26319, g36291, g6039, g41262, g18211, g18488, g11850, g52737, g27942, g18245, g53308, g17674, g16426, g3190, g6071, g4312, g15691, g26317, g24743, g16435, g43636, g45055, g27944, g45054, g26691, g11197, g36867, g54093, g32439, g52735, g34554, g16581, g11849, g19252, g33586, g41260, g46970, g8790, g36292, g17675, g17670, g24778, g33436, g14747, g24919, g16656, g17735, g6040, g25900, g6055, g34967, g37789, g6374, g43996, g25795, g14360, g52736, g43979, g34556, g32438, g37790, g54090, g24920, g52493, g42796, g4886, g24777, g25901, g17736, g33588, g6072, g15692, g41259, g40772, g11515, g43356, g17811, g16582, g41524, g51415, g17823, g48850, g22590, g18668, g52494, g4889, g32969, g43863, g3603, g15718, g34392, g17810, g18212, g42795, g26318, g40771, g18487, g41263, g42821, g43355, g11514, g18246, g27943, g51134, g42843, g26008, g42027, g5167, g3312, g24744	Aa_G820.h1.t1
OG0000246	g43080, g6238, g6313, g32856, g43081, g6314, g6240, g3724, g35240, g42931, g2777, g32866, g4466, g53390, g41773, g29853, g31425, g2281, g28111, g41774, g6498, g49748, g37302, g2639, g36782, g18541, g34698, g24811, g27392, g51552, g10029, g41167, g13593, g1277, g16239, g50071, g24810, g1215, g23574, g46331, g45078, g2997, g51381, g53918, g10469, g10577, g35186, g10139, g6497, g7916, g28232, g45392, g2408, g135, g53919, g41344, g11012, g23429, g47392, g22813, g23046, g46254, g37671, g39420, g31426, g46534, g2078, g43908, g41124, g41775, g43926, g25863, g3770, g17422, g3843, g52261, g11937, g26779, g26027, g6323, g35239, g42930, g26018, g25834, g52571, g17747, g6324, g42932, g25833, g6325, g11358, g49747, g1214, g2800	Aa_G8110.h1.t1
OG0000247	g28137	Aa_G169270.h1.t1
OG0000248	g25664	Aa_G389410.h1.t1
OG0000248	g41086, g41090, g41083	Aa_G57040.h1.t1
OG0000249	g51603	Aa_G25260.h1.t1
OG0000249	g37185, g43113, g43105, g51605	Aa_G25290.h1.t1
OG0000249	g51604, g43106	Aa_G25240.h1.t1
OG0000254	g6897	Aa_G316340.h1.t1, Aa_G494560.h1.t1
OG0000256	g51887	Aa_G222500.h1.t1
OG0000257	g999, g1000, g41020	Aa_G265760.h1.t1
OG0000257	g36491	Aa_G415030.h1.t1
OG0000257	g48005	Aa_G486280.h1.t1
OG0000258	g10576	Aa_G636080.h1.t1
OG0000258	g39309	Aa_G69130.h1.t1
OG0000258	g16641	Aa_G276750.h1.t1
OG0000260	g35947	Aa_G519980.h1.t1
OG0000260	g46771	Aa_G456240.h1.t1
OG0000266	g27624	Aa_G394610.h1.t1, Aa_G394570.h1.t1, Aa_G77300.h1.t1, Aa_G299160.h1.t1
OG0000266	g11014, g40790	Aa_G143210.h1.t1
OG0000267	g17092	Aa_G279240.h1.t1, Aa_G279230.h1.t1
OG0000268	g1514	Aa_G186470.h1.t1
OG0000268	g45297	Aa_G443020.h1.t1
OG0000268	g19165	Aa_G348540.h1.t1
OG0000270	g27445, g31888, g50111	Aa_G64840.h1.t1
OG0000271	g6508, g45178	Aa_G41880.h2.t1, Aa_G41880.h1.t1
OG0000272	g52239	Aa_G1053460.h1.t1
OG0000272	g24804	Aa_G15110.h1.t1
OG0000272	g36034, g26748	Aa_G1117810.h4.t1, Aa_G1117810.h2.t1, Aa_G1117810.h1.t1, Aa_G1117810.h3.t1, Aa_G1117810.h5.t1
OG0000274	g28758	Aa_G620130.h1.t1, Aa_G550740.h1.t1, Aa_G550750.h1.t1
OG0000274	g2936, g2910	Aa_G318690.h1.t1, Aa_G318700.h1.t1
OG0000274	g39974	Aa_G199710.h1.t1
OG0000275	g13403, g13402	Aa_G244000.h1.t1
OG0000276	g17712, g53651	Aa_G455040.h1.t1
OG0000276	g41552	Aa_G623030.h1.t1
OG0000277	g47115	Aa_G355590.h1.t1, Aa_G355560.h1.t1
OG0000278	g3407, g30889	Aa_G630560.h1.t1, Aa_G277500.h1.t1, Aa_G761800.h1.t1, Aa_G129230.h1.t1, Aa_G805500.h1.t1
OG0000278	g26081, g26058	Aa_G541110.h1.t1, Aa_G541100.h1.t1
OG0000278	g27505, g27502	Aa_G452090.h1.t1
OG0000280	g4161, g52352	Aa_G97580.h1.t1
OG0000281	g36419	Aa_G46120.h1.t1, Aa_G656550.h1.t1, Aa_G180970.h1.t1
OG0000282	g5538	Aa_G471630.h1.t1, Aa_G471640.h1.t1
OG0000282	g45483	Aa_G471610.h1.t1
OG0000282	g29622	Aa_G471600.h1.t1, Aa_G471590.h1.t1, Aa_G529880.h1.t1
OG0000283	g11114, g11113, g39732	Aa_G219520.h1.t1, Aa_G219510.h1.t1, Aa_G520320.h1.t1, Aa_G520310.h1.t1
OG0000284	g10112	Aa_G40840.h1.t1
OG0000284	g12521	Aa_G129870.h1.t1, Aa_G129860.h1.t1, Aa_G269360.h1.t1
OG0000290	g11997	Aa_G104630.h1.t1
OG0000294	g6947	Aa_G53610.h1.t1
OG0000294	g39522, g25429	Aa_G46660.h1.t1
OG0000295	g12173, g12193, g12167, g12172	Aa_G340170.h1.t1
OG0000295	g7146, g7145	Aa_G140380.h1.t1, Aa_G340150.h1.t1
OG0000297	g41326	Aa_G338300.h1.t1
OG0000298	g26940	Aa_G505230.h1.t1
OG0000299	g6206, g50959	Aa_G105070.h1.t1
OG0000300	g13574, g6349	Aa_G136630.h1.t1, Aa_G152480.h1.t1, Aa_G681660.h1.t1
OG0000303	g20406, g21339	Aa_G372300.h1.t1, Aa_G438940.h1.t1
OG0000308	g44591	Aa_G10250.h1.t1
OG0000310	g19547, g28753	Aa_G345550.h1.t1, Aa_G739110.h1.t1, Aa_G28270.h1.t1, Aa_G234660.h1.t1
OG0000310	g28797, g28774, g28802, g859	Aa_G234720.h1.t1
OG0000311	g45737	Aa_G158100.h1.t1
OG0000311	g36325	Aa_G110720.h1.t1
OG0000311	g6918, g13293	Aa_G310220.h1.t1
OG0000311	g46788	Aa_G350120.h1.t1
OG0000311	g45009	Aa_G201270.h1.t1
OG0000313	g17626	Aa_G37700.h1.t1, Aa_G59060.h1.t1
OG0000314	g26947	Aa_G477760.h1.t1
OG0000314	g30904	Aa_G477770.h1.t1
OG0000316	g37360, g37362, g37913, g17870	Aa_G705690.h1.t1
OG0000319	g28817, g849, g41323, g31094, g49601, g27017	Aa_G362130.h2.t1, Aa_G362130.h1.t1, Aa_G461520.h3.t1, Aa_G6660.h2.t1, Aa_G461520.h1.t1, Aa_G362130.h3.t1, Aa_G461520.h4.t1, Aa_G6660.h4.t1, Aa_G345330.h3.t1, Aa_G6660.h1.t1, Aa_G345330.h4.t1, Aa_G6660.h3.t1, Aa_G461520.h2.t1, Aa_G345330.h1.t1, Aa_G362130.h4.t1, Aa_G345330.h2.t1
OG0000321	g46827, g46812	Aa_G41040.h1.t1, Aa_G320580.h1.t1, Aa_G149910.h1.t1
OG0000322	g32324	Aa_G431220.h1.t1
OG0000323	g23616	Aa_G573680.h1.t1
OG0000325	g11614, g53445	Aa_G472730.h1.t1
OG0000327	g11293, g11292, g11294	Aa_G576610.h1.t1, Aa_G68870.h1.t1, Aa_G68850.h1.t1, Aa_G440370.h1.t1, Aa_G600780.h1.t1
OG0000328	g24521, g24516, g24520	Aa_G408720.h1.t1
OG0000328	g46723	Aa_G365280.h1.t1
OG0000330	g41256	Aa_G132690.h1.t1, Aa_G132680.h1.t1
OG0000331	g33150	Aa_G350.h1.t1
OG0000332	g41419	Aa_G478070.h2.t1, Aa_G478060.h2.t1, Aa_G478060.h1.t1, Aa_G478070.h1.t1
OG0000332	g54159	Aa_G164530.h1.t1, Aa_G180990.h2.t1, Aa_G180990.h1.t1, Aa_G164530.h2.t1
OG0000334	g2329	Aa_G297410.h1.t1
OG0000334	g37230	Aa_G272430.h1.t1
OG0000334	g44023	Aa_G99620.h1.t1, Aa_G99630.h1.t1
OG0000335	g37063	Aa_G332200.h1.t1
OG0000336	g31719	Aa_G278470.h1.t1
OG0000336	g44587	Aa_G10210.h1.t1
OG0000338	g31209, g27091, g31190, g27095	Aa_G229600.h1.t1, Aa_G57030.h1.t1, Aa_G160960.h2.t1, Aa_G160960.h3.t1, Aa_G57030.h2.t1, Aa_G516410.h3.t1, Aa_G516410.h1.t1, Aa_G57030.h3.t1, Aa_G516410.h2.t1, Aa_G160960.h1.t1, Aa_G151440.h1.t1
OG0000339	g25359	Aa_G299880.h1.t1
OG0000339	g52289	Aa_G17010.h1.t1
OG0000340	g38215	Aa_G581260.h1.t1, Aa_G761680.h1.t1, Aa_G761680.h2.t1
OG0000342	g53972	Aa_G229810.h1.t1
OG0000342	g43797, g43782	Aa_G201160.h1.t1
OG0000347	g12309	Aa_G5620.h1.t1
OG0000348	g10623	Aa_G298720.h1.t1, Aa_G484440.h1.t1
OG0000349	g13748, g13750	Aa_G329630.h1.t1
OG0000351	g45238	Aa_G791070.h1.t1
OG0000352	g31677	Aa_G647850.h1.t1, Aa_G165230.h1.t1
OG0000356	g35508, g18523, g37782, g4812, g4800, g4814	Aa_G309600.h1.t1
OG0000358	g49447, g30863, g26927	Aa_G341210.h1.t1
OG0000358	g45514	Aa_G359930.h1.t1
OG0000359	g37083, g51445	Aa_G12100.h1.t1
OG0000360	g9658	Aa_G180800.h1.t1
OG0000361	g50704	Aa_G43860.h1.t1, Aa_G43870.h1.t1
OG0000362	g49471	Aa_G286200.h1.t1, Aa_G286220.h1.t1
OG0000362	g43847	Aa_G21490.h1.t1, Aa_G30130.h1.t1
OG0000362	g27336	Aa_G278340.h1.t1
OG0000368	g22842	Aa_G767750.h1.t1
OG0000368	g16342	Aa_G728130.h1.t1
OG0000368	g47983	Aa_G767760.h1.t1
OG0000369	g28769	Aa_G318810.h2.t1, Aa_G33810.h1.t1, Aa_G33810.h2.t1, Aa_G318810.h1.t1, Aa_G638110.h1.t1, Aa_G33810.h3.t1, Aa_G638110.h3.t1, Aa_G638110.h2.t1, Aa_G318810.h3.t1
OG0000370	g47536	Aa_G417850.h1.t1
OG0000371	g7650, g11474	Aa_G493010.h1.t1, Aa_G249900.h1.t1, Aa_G734680.h1.t1
OG0000371	g36060	Aa_G41660.h1.t1
OG0000371	g3821	Aa_G249890.h1.t1
OG0000372	g17100, g17096, g17097, g17099	Aa_G299420.h1.t1, Aa_G310750.h1.t1, Aa_G118510.h1.t1
OG0000374	g36851, g36855, g36853, g36852, g36854, g54187	Aa_G370080.h1.t1
OG0000377	g41000	Aa_G296460.h1.t1
OG0000379	g34488	Aa_G678780.h1.t1
OG0000380	g41044	Aa_G298260.h1.t1, Aa_G895240.h1.t1, Aa_G262890.h1.t1, Aa_G894360.h1.t1, Aa_G328350.h1.t1, Aa_G454910.h1.t1, Aa_G1090750.h1.t1, Aa_G1090750.h2.t1
OG0000380	g40880	Aa_G357320.h1.t1, Aa_G316640.h1.t1
OG0000382	g25452, g39537	Aa_G191340.h1.t1
OG0000382	g41120	Aa_G123200.h1.t1
OG0000383	g32362, g32361	Aa_G204960.h1.t1
OG0000384	g12121	Aa_G28170.h1.t1
OG0000384	g24279, g7070, g7071, g7072	Aa_G507890.h1.t1
OG0000386	g2365	Aa_G14260.h1.t1
OG0000387	g37493, g37492	Aa_G27170.h1.t1
OG0000389	g1975	Aa_G737250.h1.t1
OG0000391	g50242	Aa_G292710.h1.t1
OG0000392	g11310	Aa_G682470.h2.t1, Aa_G682470.h1.t1
OG0000392	g11364	Aa_G379460.h1.t1, Aa_G320960.h1.t1
OG0000396	g10425	Aa_G303210.h1.t1
OG0000396	g4323	Aa_G734010.h1.t1, Aa_G626840.h1.t1, Aa_G303250.h1.t1
OG0000398	g12228, g12223	Aa_G546560.h1.t1, Aa_G546540.h1.t1, Aa_G546550.h1.t1, Aa_G668710.h1.t1
OG0000398	g27985, g54333	Aa_G375510.h1.t1, Aa_G375500.h1.t1, Aa_G652550.h1.t1
OG0000403	g44131, g44135, g17396	Aa_G564650.h1.t1
OG0000404	g51571	Aa_G307560.h1.t1, Aa_G313390.h2.t1, Aa_G313390.h1.t1
OG0000406	g5012, g5008	Aa_G499380.h1.t1, Aa_G162150.h1.t1
OG0000406	g12661	Aa_G111750.h1.t1
OG0000408	g50999	Aa_G446800.h1.t1, Aa_G559040.h1.t1, Aa_G446810.h1.t1
OG0000408	g51010	Aa_G405250.h1.t1
OG0000408	g51011	Aa_G592710.h1.t1
OG0000409	g49864	Aa_G96320.h1.t1
OG0000409	g23783	Aa_G644570.h1.t1
OG0000410	g1733, g24568, g44176	Aa_G283790.h1.t1, Aa_G545620.h1.t1
OG0000411	g23976, g17311	Aa_G117430.h1.t1
OG0000412	g28489	Aa_G123390.h1.t1
OG0000412	g47623	Aa_G129640.h1.t1
OG0000412	g36484	Aa_G561930.h1.t1
OG0000413	g12238	Aa_G232850.h1.t1, Aa_G231450.h1.t1
OG0000414	g27592	Aa_G415750.h1.t1
OG0000414	g50367	Aa_G415770.h1.t1
OG0000414	g24049, g47348	Aa_G422670.h1.t1, Aa_G422680.h1.t1, Aa_G422690.h1.t1
OG0000415	g4813, g4802	Aa_G122230.h1.t1, Aa_G502240.h1.t1
OG0000416	g37911	Aa_G481870.h1.t1, Aa_G445760.h1.t1, Aa_G637640.h1.t1, Aa_G460430.h1.t1, Aa_G154770.h1.t1, Aa_G445750.h1.t1
OG0000420	g23784	Aa_G340400.h1.t1
OG0000420	g13846	Aa_G37420.h1.t1, Aa_G195750.h1.t1, Aa_G576210.h1.t1, Aa_G195760.h1.t1, Aa_G673450.h1.t1
OG0000421	g53730, g46707	Aa_G745430.h1.t1, Aa_G731640.h1.t1, Aa_G731640.h2.t1, Aa_G671850.h1.t1
OG0000422	g49629, g49628	Aa_G73530.h1.t1, Aa_G73570.h1.t1
OG0000422	g27081	Aa_G194070.h1.t1
OG0000423	g12212	Aa_G187340.h1.t1
OG0000423	g27989, g54339	Aa_G184620.h1.t1, Aa_G472320.h1.t1
OG0000425	g13131	Aa_G906250.h1.t1
OG0000426	g49078, g28337, g53936, g25486, g44392	Aa_G3600.h1.t1, Aa_G466720.h1.t1, Aa_G477210.h1.t1, Aa_G120370.h1.t1, Aa_G413880.h1.t1
OG0000427	g23603	Aa_G257320.h1.t1
OG0000427	g18058, g26185	Aa_G467340.h1.t1
OG0000429	g598	Aa_G70670.h1.t1
OG0000429	g45564, g29450	Aa_G84570.h1.t1
OG0000429	g23276	Aa_G542010.h1.t1
OG0000430	g6127	Aa_G313530.h1.t1
OG0000431	g44045	Aa_G202610.h1.t1
OG0000431	g27100	Aa_G171300.h1.t1
OG0000432	g39358	Aa_G586300.h1.t1
OG0000432	g17129	Aa_G249540.h1.t1
OG0000432	g23688	Aa_G447890.h1.t1
OG0000433	g18132, g16748	Aa_G597100.h1.t1, Aa_G205210.h1.t1, Aa_G642950.h1.t1, Aa_G352210.h1.t1
OG0000436	g39339, g1080, g28563	Aa_G22060.h1.t1
OG0000437	g32687	Aa_G260280.h1.t1
OG0000438	g23955	Aa_G590600.h1.t1
OG0000439	g2023	Aa_G686900.h1.t1, Aa_G340530.h1.t1
OG0000439	g51246	Aa_G167480.h1.t1
OG0000441	g12084, g12086, g12087, g12083	Aa_G367450.h1.t1, Aa_G417670.h1.t1
OG0000446	g353	Aa_G13650.h1.t1
OG0000446	g9852	Aa_G636740.h1.t1
OG0000446	g27266	Aa_G117750.h1.t1
OG0000447	g13231	Aa_G1250.h1.t1
OG0000447	g50489, g32357	Aa_G650850.h1.t1
OG0000449	g1293, g28780, g41309	Aa_G33860.h1.t1
OG0000449	g19572	Aa_G318830.h1.t1
OG0000449	g41304	Aa_G33850.h1.t1
OG0000450	g32550	Aa_G210180.h1.t1, Aa_G443340.h1.t1
OG0000450	g6331, g6330, g40449	Aa_G350680.h1.t1
OG0000450	g21393, g34479, g6329	Aa_G951240.h2.t1, Aa_G951240.h1.t1
OG0000452	g47740	Aa_G156090.h1.t1, Aa_G156120.h1.t1
OG0000452	g47741, g47742, g23417	Aa_G156100.h1.t1
OG0000453	g54240	Aa_G108500.h1.t1
OG0000453	g17376	Aa_G245230.h1.t1
OG0000454	g890	Aa_G263760.h1.t1, Aa_G238120.h1.t1, Aa_G263750.h1.t1, Aa_G263770.h1.t1
OG0000457	g28417, g28418	Aa_G151530.h1.t1
OG0000459	g24037, g24036, g47359	Aa_G297810.h1.t1
OG0000461	g49273	Aa_G106340.h1.t1
OG0000461	g30720, g1438	Aa_G106350.h1.t1
OG0000462	g6231	Aa_G157070.h1.t1
OG0000463	g2833	Aa_G656940.h1.t1, Aa_G331480.h1.t1
OG0000463	g11421	Aa_G656970.h1.t1
OG0000468	g19139, g11288	Aa_G331300.h1.t1
OG0000468	g37303	Aa_G216900.h1.t1
OG0000471	g50497	Aa_G366260.h1.t1
OG0000471	g50496	Aa_G109570.h1.t1
OG0000472	g46683, g46681	Aa_G568800.h1.t1, Aa_G853130.h1.t1
OG0000472	g18100	Aa_G119960.h1.t1, Aa_G119970.h1.t1
OG0000473	g37725	Aa_G226140.h1.t1
OG0000474	g9989	Aa_G630820.h1.t1
OG0000475	g45250	Aa_G644850.h1.t1, Aa_G433350.h1.t1, Aa_G433360.h1.t1, Aa_G8580.h1.t1, Aa_G8570.h1.t1
OG0000477	g5569	Aa_G383750.h1.t1
OG0000478	g3013	Aa_G495170.h1.t1
OG0000479	g18810, g628, g11791, g41679, g14264, g36314, g53858, g24386, g32835, g4064, g11712, g1723, g36870, g11491, g53190, g16451, g4973, g676, g32736, g16652, g32735, g43328, g16252, g1726, g675, g14203, g53189, g43055, g11492, g11790, g16450, g34706, g4412, g8720, g35870, g14638, g35997, g35176, g36253, g53800, g8730, g8230, g46612, g30242, g16062, g16530, g16521, g16545, g16225, g4501, g35451, g25806, g26135, g52560, g4349, g41863, g52895, g26134, g33554, g21456, g34817, g16539, g4348, g34460, g4418, g35450, g53314, g37785, g36225, g16601, g16253, g16348, g15568, g35177, g34705, g4411, g8231, g8218, g8731, g36254, g28959, g46613, g14637, g51816, g4434, g14618, g34358, g35313, g35036, g53802, g43056, g46614, g28958, g22614, g16266, g35912, g16346, g4433, g14204	Aa_G46400.h1.t1
OG0000479	g4972	Aa_G300950.h1.t1
OG0000481	g40945	Aa_G366720.h1.t1, Aa_G48980.h1.t1, Aa_G400820.h1.t1, Aa_G150010.h1.t1, Aa_G320050.h1.t1
OG0000481	g24644	Aa_G402960.h1.t1
OG0000482	g46747, g18097, g18041, g44922, g44926, g41800	Aa_G253980.h1.t1
OG0000483	g39375	Aa_G48300.h1.t1
OG0000484	g29022	Aa_G474090.h1.t1
OG0000487	g12606, g30872, g12810, g7774, g7765	Aa_G38790.h3.t1
OG0000489	g25938, g25526	Aa_G714130.h1.t1
OG0000491	g21423, g1408	Aa_G515580.h1.t1, Aa_G515610.h1.t1, Aa_G173840.h1.t1
OG0000492	g1343, g1338, g43635	Aa_G393090.h1.t1, Aa_G10900.h1.t1, Aa_G270660.h1.t1, Aa_G750280.h1.t1, Aa_G596710.h1.t1, Aa_G10880.h1.t1, Aa_G270670.h1.t1, Aa_G263370.h1.t1
OG0000493	g41962	Aa_G143940.h1.t1, Aa_G576500.h1.t1, Aa_G235230.h1.t1, Aa_G597400.h1.t1, Aa_G870980.h1.t1, Aa_G617440.h1.t1, Aa_G923300.h1.t1, Aa_G601850.h1.t1, Aa_G632700.h1.t1, Aa_G846960.h1.t1, Aa_G196160.h1.t1, Aa_G247390.h1.t1, Aa_G155070.h1.t1, Aa_G158700.h1.t1, Aa_G872530.h1.t1, Aa_G523500.h1.t1, Aa_G436540.h1.t1, Aa_G314630.h1.t1, Aa_G109480.h1.t1, Aa_G984600.h1.t1, Aa_G878470.h1.t1
OG0000498	g28420, g918	Aa_G505380.h1.t1
OG0000498	g23591	Aa_G159950.h1.t1
OG0000499	g24192	Aa_G155390.h1.t1
OG0000499	g13215	Aa_G56200.h1.t1
OG0000500	g18472	Aa_G3450.h1.t1
OG0000501	g32899	Aa_G455060.h1.t1
OG0000504	g37317	Aa_G260600.h1.t1, Aa_G900860.h1.t1
OG0000504	g13045, g12397, g7487	Aa_G756790.h1.t1
OG0000505	g10041	Aa_G398030.h1.t1
OG0000505	g580	Aa_G398020.h1.t1
OG0000506	g29695, g13576	Aa_G344060.h1.t1
OG0000507	g16066, g16061	Aa_G186210.h1.t1, Aa_G208040.h1.t1
OG0000509	g24334, g24335	Aa_G96340.h1.t1
OG0000510	g44132, g41019, g41018	Aa_G193000.h1.t1
OG0000510	g44133	Aa_G192990.h1.t1, Aa_G192980.h1.t1
OG0000511	g17679	Aa_G482170.h1.t1
OG0000511	g40900	Aa_G162430.h1.t1
OG0000512	g17267	Aa_G494770.h1.t1
OG0000513	g19186	Aa_G249360.h1.t1
OG0000513	g2921	Aa_G318800.h1.t1
OG0000514	g6742	Aa_G242890.h1.t1
OG0000515	g54384	Aa_G205580.h1.t1
OG0000520	g52272	Aa_G15910.h1.t1
OG0000520	g1879	Aa_G57970.h1.t1
OG0000521	g32883, g27873	Aa_G368910.h1.t1
OG0000521	g46440	Aa_G508910.h1.t1
OG0000522	g40318	Aa_G129060.h1.t1, Aa_G129050.h1.t1
OG0000524	g37932, g37940, g12429	Aa_G734800.h1.t1
OG0000524	g12430	Aa_G734810.h1.t1
OG0000525	g36635	Aa_G74240.h1.t1
OG0000526	g2744	Aa_G563850.h1.t1
OG0000526	g2743	Aa_G254360.h1.t1, Aa_G788610.h1.t1
OG0000529	g802, g14403	Aa_G173930.h1.t1
OG0000530	g29147, g29150, g29148	Aa_G781210.h1.t1
OG0000532	g12455	Aa_G374830.h1.t1
OG0000533	g18305	Aa_G546420.h2.t1, Aa_G546420.h1.t1
OG0000535	g40981	Aa_G8600.h1.t1
OG0000535	g10730	Aa_G323370.h1.t1
OG0000535	g1517	Aa_G323360.h1.t1, Aa_G323350.h1.t1
OG0000537	g45190	Aa_G187790.h1.t1
