Orthogroup	Cochlearia_excelsa	Arabidopsis_lyrata_NCBI
OG0000301	g14672, g43509, g3110, g32825, g11542, g25301, g30948, g40323	XP_020883108.1, XP_020872622.1, XP_020877172.1, XP_020886446.1, XP_020868906.1, XP_020876112.1, XP_020874153.1, XP_020870118.1, XP_020886556.1, XP_020885910.1
OG0000303	g14940	XP_020883764.1
OG0000304	g40529, g40528, g40527	XP_020885653.1
OG0000308	g44591	XP_020890260.1
OG0000310	g19547, g28753	XP_020867728.1, XP_002866323.1
OG0000310	g41320, g28797, g28774, g28802, g859	XP_002862953.1, XP_002864667.1, XP_002866375.1
OG0000311	g45737	XP_020877332.1
OG0000311	g36325	XP_002891436.1
OG0000311	g6918, g13293	XP_020889182.1
OG0000311	g46788	XP_002870545.1
OG0000311	g45009	XP_020891044.1
OG0000314	g26947, g49462	XP_002892239.1
OG0000314	g30904	XP_002889523.1
OG0000314	g51329	XP_020883979.1
OG0000315	g16098	XP_020878657.1, XP_020882005.1
OG0000316	g37360, g37362, g37913, g17870	XP_020886529.1
OG0000319	g28817, g849, g41323, g31094, g49601, g27017	XP_020870838.1, XP_002889674.1, XP_002864684.1, XP_020870839.1
OG0000321	g32189	XP_020875511.1
OG0000321	g14307	XP_002870549.2
OG0000321	g46809	XP_020873117.1, XP_020875512.1, XP_020875510.1, XP_002870533.1, XP_002870532.1
OG0000322	g46450	XP_002889191.1
OG0000322	g51878, g53520	XP_020885575.1, XP_020884760.1, XP_002874576.1, XP_002893940.1
OG0000323	g23616	XP_002869552.1
OG0000325	g11614	XP_002891227.2
OG0000327	g11293, g11292, g11294	XP_002877115.2, XP_020880743.1, XP_020879875.1, XP_002877989.2
OG0000328	g24521, g24516, g24520	XP_002870302.1
OG0000330	g1956	XP_020882480.1
OG0000331	g33150	XP_002880818.2, XP_020866266.1, XP_020866240.1, XP_020866152.1, XP_020877110.1, XP_020865718.1
OG0000332	g41419	XP_020877543.1, XP_020877291.1
OG0000332	g54159	XP_020866713.1
OG0000334	g2329	XP_002877942.1
OG0000334	g37230	XP_020882973.1
OG0000334	g16596	XP_020876136.1
OG0000335	g37063	XP_020870420.1
OG0000336	g44586	XP_002887463.1
OG0000336	g17997, g17998	XP_002887460.1, XP_002887461.1
OG0000336	g31719	XP_002890238.1
OG0000336	g44587	XP_002887457.1
OG0000338	g31209, g27091, g31190, g27095	XP_020868200.1, XP_002892517.1, XP_002886727.1, XP_020870323.1
OG0000339	g52289	XP_020885426.1
OG0000340	g38215	XP_002888546.1, XP_002880050.1
OG0000340	g37505	XP_020883601.1
OG0000344	g10089	XP_020877847.1, XP_020876157.1
OG0000345	g49843	XP_002889955.1
OG0000345	g27193	XP_002889953.1
OG0000345	g51206	XP_020869323.1
OG0000347	g12309	XP_020887803.1, XP_020889440.1, XP_020886138.1, XP_020885147.1, XP_002880843.1
OG0000348	g53724	XP_020889075.1
OG0000349	g18231	XP_002869064.1
OG0000349	g13748, g13750	XP_020889681.1, XP_020891555.1, XP_020891770.1, XP_020887339.1, XP_020886301.1
OG0000350	g32411	XP_020867532.1
OG0000351	g45238	XP_020886617.1
OG0000352	g31677	XP_002890193.1, XP_002886594.2, XP_002888145.1, XP_020891477.1, XP_020889876.1
OG0000355	g24488, g24484, g24489, g47089, g47088, g38275	XP_002868232.2
OG0000355	g17931	XP_002887739.2
OG0000355	g38274	XP_002887118.1, XP_002887117.1
OG0000356	g35508, g18523, g37782, g4812, g4800, g4814	XP_002874408.2, XP_002872250.1, XP_002874407.2
OG0000358	g49447, g30863, g26927	XP_002892204.1
OG0000358	g29557, g39719	XP_020868529.1, XP_002865409.1, XP_020877760.1
OG0000358	g45514	XP_002873405.1
OG0000360	g9656	XP_020871494.1
OG0000360	g9658	XP_020885507.1
OG0000361	g7378	XP_002882734.1
OG0000362	g49471	XP_002885626.2, XP_020866123.1
OG0000368	g22842	XP_002866955.2
OG0000368	g16342	XP_020874750.1
OG0000368	g47982	XP_002888509.2, XP_020865922.1
OG0000368	g47983	XP_020873168.1
OG0000370	g23768	XP_020870155.1
OG0000370	g47536	XP_020873586.1, XP_020873585.1
OG0000371	g7650, g11474	XP_002890652.1, XP_002880288.1
OG0000372	g17100, g17096, g17097, g17099	XP_020873782.1, XP_002869578.2, XP_002869577.1, XP_020873778.1
OG0000374	g11643	XP_002891641.1, XP_002891287.1, XP_020869402.1
OG0000377	g41000	XP_020890101.1
OG0000379	g41816	XP_002862473.2
OG0000380	g41044	XP_020867010.1
OG0000380	g40880	XP_020890515.1
OG0000382	g25452	XP_002874941.1
OG0000382	g41120	XP_020868304.1
OG0000382	g31165	XP_020867895.1
OG0000383	g32362, g32361	XP_020885420.1
OG0000383	g50490	XP_020868885.1, XP_020868889.1
OG0000384	g24279	XP_020870971.1
OG0000386	g2365	XP_002876198.1, XP_002877328.1
OG0000386	g10579	XP_002875312.1
OG0000387	g52116	XP_002879667.1, XP_020882907.1
OG0000387	g37493, g37492	XP_020885660.1, XP_002868038.2, XP_020884979.1, XP_002881894.2
OG0000388	g22154	XP_020875888.1
OG0000390	g35026, g34348, g34350, g28458, g28439, g35303	XP_002864312.1, XP_020870195.1
OG0000390	g6787	XP_002885786.1
OG0000390	g13288	XP_002885216.1
OG0000391	g50242	XP_020870867.1
OG0000391	g27516	XP_020870868.1
OG0000392	g11310	XP_020874849.1
OG0000392	g11364	XP_020879684.1
OG0000396	g10425	XP_020881129.1
OG0000396	g4323	XP_020881240.1
OG0000398	g27985, g54333	XP_002882836.2, XP_020890494.1, XP_002894496.1
OG0000400	g50668	XP_020887720.1, XP_020887719.1, XP_020873026.1, XP_002877094.1, XP_002877095.1, XP_002863942.1, XP_002863075.1, XP_002863941.1, XP_020880367.1
OG0000403	g44123	XP_020891776.1
OG0000403	g44131, g44135, g17396	XP_002886627.2, XP_002888152.1, XP_020891528.1, XP_020865633.1, XP_002886624.1
OG0000404	g51571	XP_002879596.1, XP_020888327.1, XP_002876158.1
OG0000406	g5012, g5008	XP_002873801.1, XP_002873802.1, XP_002873803.1
OG0000406	g12661	XP_020888940.1, XP_002884357.1
OG0000408	g50999	XP_020885753.1
OG0000409	g49864	XP_020869354.1, XP_020867763.1
OG0000409	g23221	XP_002893048.1
OG0000409	g23783	XP_020882951.1
OG0000410	g1733, g24568, g44176	XP_020890044.1
OG0000411	g13575	XP_002885799.1
OG0000412	g28489	XP_002864349.1
OG0000412	g47623	XP_002867518.1
OG0000413	g12238	XP_020873839.1, XP_002864463.1
OG0000414	g27592	XP_002890663.1
OG0000414	g50367	XP_020868574.1, XP_020868575.1, XP_020868576.1, XP_002890659.1
OG0000414	g47348	XP_020874932.1
OG0000415	g4813, g4802	XP_020879290.1
OG0000416	g37911	XP_002881192.1, XP_002879346.1
OG0000416	g49506, g50636	XP_020870366.1, XP_020883517.1
OG0000419	g53832	XP_002868753.2
OG0000420	g23784	XP_020882955.1, XP_002879861.1
OG0000420	g13846	XP_020875262.1, XP_020875256.1, XP_020872037.1, XP_020887580.1
OG0000421	g46706	XP_002868738.1
OG0000421	g53730, g46707	XP_020872982.1
OG0000422	g49629, g49628	XP_020870169.1
OG0000422	g27081	XP_020870459.1
OG0000423	g12212	XP_002888890.1
OG0000423	g27989, g54339	XP_002891805.1, XP_002884997.1
OG0000425	g36594, g54279	XP_002894415.1
OG0000425	g13131	XP_002863256.2, XP_002876910.1, XP_002876911.1, XP_002876914.1, XP_020880684.1, XP_002876909.2, XP_002894058.2, XP_002882760.2
OG0000426	g49078, g28337, g53936, g25486, g44392	XP_020890954.1, XP_020877328.1, XP_020880748.1
OG0000427	g23603	XP_002889204.1
OG0000429	g598	XP_002874255.1
OG0000429	g45564, g29450	XP_002871465.1
OG0000429	g23276	XP_002869276.1
OG0000430	g6127	XP_002884009.1
OG0000431	g44045	XP_002888218.1
OG0000431	g27100	XP_020870476.1
OG0000431	g31232	XP_002889784.1
OG0000432	g39358	XP_020879107.1
OG0000432	g47588, g17129, g23688	XP_002869603.1
OG0000433	g18132, g16748	XP_002865907.1
OG0000433	g16614	XP_020890851.1
OG0000433	g44024, g44018	XP_002894690.1
OG0000436	g39339, g1080	XP_020873821.1
OG0000437	g16334	XP_020866347.1
OG0000437	g16330	XP_002891052.1
OG0000437	g18485	XP_002885936.1
OG0000437	g32687	XP_002891050.1
OG0000437	g50713	XP_002880782.1
OG0000439	g2023	XP_002876506.1
OG0000439	g51246	XP_002881172.1
OG0000440	g12773	XP_002884376.1
OG0000440	g36390	XP_002884378.1
OG0000441	g12084, g12086, g12087, g12083	XP_020889114.1
OG0000441	g12089	XP_002883007.1
OG0000442	g38515	XP_002880405.1
OG0000444	g16512, g33024, g2016, g4211, g13078, g28621, g49342, g43857, g36842, g43508, g24315, g41532, g3691, g53381, g53056, g46830, g3698, g2831, g22889, g24204, g54006, g25185, g40878, g2864, g48307, g41286, g41287, g2687, g32783, g32770, g32776, g27439, g16876, g37557, g4229, g53717, g41585, g2934, g35902, g24421, g53535, g14667, g44305, g28029, g19051	XP_020877162.1
OG0000446	g353	XP_002864799.1
OG0000446	g27266	XP_020868927.1
OG0000447	g7121	XP_020887450.1
OG0000447	g50489, g32357	XP_002893535.1
OG0000448	g40670	XP_002863380.1
OG0000448	g10911	XP_002863381.1
OG0000449	g19571	XP_020880864.1
OG0000449	g1293, g28780, g41309	XP_002864657.2
OG0000449	g19572	XP_020880865.1
OG0000449	g41304	XP_002864656.1
OG0000450	g32550	XP_020867632.1
OG0000450	g6331	XP_020887666.1
OG0000450	g21393	XP_020866033.1, XP_020885742.1, XP_020877211.1
OG0000452	g47740	XP_020869179.1
OG0000452	g47741, g47742, g23417	XP_020875370.1, XP_020889704.1, XP_020865687.1
OG0000454	g890	XP_020866651.1, XP_002864192.1, XP_020866670.1
OG0000456	g5590	XP_020874089.1, XP_020876331.1
OG0000457	g16865	XP_020879487.1
OG0000457	g28419	XP_002864239.1
OG0000457	g28417, g28418	XP_020872944.1
OG0000459	g24037	XP_020872173.1, XP_020872034.1, XP_002869911.1
OG0000461	g51663	XP_002881545.2
OG0000461	g49273	XP_020866566.1
OG0000461	g30720, g1438	XP_002892018.2
OG0000462	g36218, g36226, g36221	XP_002870840.1
OG0000463	g11422	XP_020879738.1
OG0000463	g11421	XP_002877506.1, XP_020880210.1
OG0000466	g12390	XP_020865786.1
OG0000468	g19139, g11288	XP_002877995.1
OG0000468	g37303	XP_020884576.1
OG0000471	g50497	XP_002893548.1
OG0000471	g50496	XP_002893547.1, XP_020869685.1
OG0000472	g46683, g46681	XP_020874381.1
OG0000472	g18100	XP_002868665.1
OG0000474	g502, g2678, g19454, g19442, g9989	XP_002874145.1
OG0000475	g45250	XP_020889591.1, XP_002886422.2, XP_002886425.1, XP_020891488.1, XP_002886426.2, XP_002887972.2, XP_020865880.1
OG0000478	g40973, g23602	XP_002883923.2
OG0000479	g18810, g628, g11791, g41679, g14264, g36314, g53858, g24386, g32835, g4064, g11712, g1723, g36870, g11491, g53190, g16451, g4973, g676, g32736, g16652, g32735, g43328, g16252, g1726, g675, g14203, g53189, g43055, g11492, g11790, g16450, g34706, g4412, g8720, g35870, g14638, g35997, g35176, g36253, g53800, g8730, g8230, g46612, g30242, g16062, g16530, g16521, g16545, g16225, g4501, g35451, g25806, g26135, g52560, g4349, g41863, g52895, g26134, g33554, g21456, g34817, g16539, g4348, g34460, g4418, g35450, g53314, g37785, g36225, g16601, g16253, g16348, g15568, g35177, g34705, g4411, g8231, g8218, g8731, g36254, g28959, g46613, g14637, g51816, g4434, g14618, g34358, g35313, g35036, g53802, g43056, g46614, g28958, g22614, g16266, g35912, g16346, g4433, g14204	XP_020872149.1
OG0000481	g40945	XP_020890091.1
OG0000481	g24644	XP_020875636.1, XP_020886805.1
OG0000482	g46747, g18097, g18041, g44922, g44926, g41800	XP_002868776.1, XP_020875436.1, XP_020875435.1
OG0000483	g39375	XP_002864390.1
OG0000484	g29022	XP_020877773.1
OG0000487	g12606, g30872, g12810, g7774, g7765	XP_002889509.1
OG0000488	g11331	XP_002876140.1
OG0000489	g31982, g32989	XP_020887078.1, XP_002884527.1
OG0000489	g25938, g25526	XP_020876487.1
OG0000491	g21423, g1408	XP_020887474.1
OG0000492	g1343, g1338, g43635	XP_020885640.1, XP_020890802.1, XP_020890804.1, XP_020865791.1, XP_020865833.1, XP_020872401.1, XP_020865797.1, XP_020865827.1
OG0000497	g36932, g52937, g16337, g35861, g11660, g11659, g23500, g13548, g1698, g52938, g32582, g35860, g43698, g53738	XP_020866146.1, XP_020885209.1
OG0000498	g28420, g918	XP_002864240.1
OG0000498	g23591	XP_020872317.1
OG0000499	g24192	XP_002868001.1
OG0000499	g13215, g12179	XP_020889418.1
OG0000501	g32899	XP_020868804.1
OG0000501	g2874	XP_020873036.1, XP_020882627.1
OG0000503	g17492	XP_002870686.1
OG0000504	g37317	XP_020879507.1, XP_020884014.1
OG0000504	g13045, g12397, g7487	XP_020887260.1
OG0000505	g10041	XP_020878888.1, XP_020878709.1, XP_020879055.1
OG0000506	g29695	XP_020888125.1, XP_020891685.1, XP_002871200.1
OG0000506	g13576	XP_020889633.1, XP_020873478.1
OG0000506	g44625, g16494, g45982	XP_002887396.1
OG0000507	g16066, g16061	XP_002883482.1, XP_002883015.1
OG0000508	g37276	XP_020884707.1
OG0000509	g24336	XP_020872643.1
OG0000509	g17576	XP_020866899.1
OG0000510	g44132, g41019, g41018	XP_020891497.1
OG0000510	g44133	XP_020890728.1, XP_002888135.1, XP_020891639.1
OG0000511	g17679	XP_020875754.1
OG0000511	g40900	XP_020865813.1
OG0000512	g17267	XP_002867713.1, XP_020873851.1
OG0000512	g23904	XP_020873527.1, XP_020873533.1
OG0000512	g24586, g23899, g23901	XP_020887561.1
OG0000512	g23902	XP_020873524.1
OG0000513	g19186	XP_020881982.1
OG0000513	g2921	XP_020866290.1, XP_020880862.1
OG0000514	g6742	XP_020888107.1
OG0000515	g54384	XP_020867916.1, XP_002894562.1
OG0000516	g50705	XP_002869437.1
OG0000520	g52272	XP_020880331.1
OG0000521	g32883, g27873	XP_002891161.1
OG0000521	g40242	XP_002874496.1
OG0000521	g46440	XP_020890614.1
OG0000522	g50671, g32646	XP_020868025.1
OG0000522	g50679	XP_002891021.1, XP_002891022.1
OG0000522	g40318	XP_020877248.1
OG0000523	g32310, g32311, g32309	XP_020866879.1
OG0000523	g1820	XP_002878406.1
OG0000523	g1822	XP_002878405.1
OG0000524	g12430	XP_002884668.1
OG0000525	g46461	XP_020890438.1
OG0000525	g36635	XP_020867140.1
OG0000526	g2744	XP_020879671.1
OG0000526	g19502	XP_002875861.1
OG0000526	g2743	XP_020879673.1
OG0000529	g802, g14403	XP_020879351.1
OG0000530	g29147, g29150, g29148	XP_020878215.1
OG0000531	g52035, g25499, g2998, g24849, g45108, g31196, g43423, g23795, g3319, g31195, g7090, g16387, g24976, g24629, g47577, g52034	XP_020869562.1
OG0000532	g12455	XP_020868914.1
OG0000533	g18305	XP_020872547.1
OG0000535	g40981	XP_002886566.1
OG0000535	g10730	XP_020881107.1
OG0000536	g3462	XP_020883531.1, XP_020874106.1, XP_020884686.1, XP_020866473.1, XP_020869611.1, XP_020872448.1, XP_020887790.1, XP_020871420.1
OG0000537	g45190	XP_002874870.1
OG0000537	g26286, g46950	XP_002863206.1
OG0000537	g12972	XP_002882532.1
OG0000538	g52123	XP_020884057.1
OG0000539	g8	XP_020881302.1
OG0000540	g37885	XP_002881051.1
OG0000540	g51161, g51163	XP_002881050.1
OG0000541	g51136	XP_020885275.1
OG0000541	g46875	XP_002879211.1
OG0000542	g5064, g45719	XP_020878539.1
OG0000543	g50674, g6257, g6276, g3083, g6273, g6259, g38385	XP_020883505.1, XP_020883097.1, XP_002878793.1, XP_002878935.1, XP_002878760.1, XP_002863681.1
OG0000545	g44484	XP_002887572.1
OG0000546	g6101	XP_002886094.1, XP_002886093.2, XP_002884036.1
OG0000547	g45202, g45181	XP_020877185.1, XP_020876070.1
OG0000547	g32583	XP_002869959.1
OG0000550	g19237, g11324	XP_020883734.1
OG0000551	g206	XP_020880653.1
OG0000551	g5442	XP_002871389.1
OG0000552	g2664, g24348, g37712, g50813	XP_020868824.1
OG0000553	g32710	XP_002891068.2
OG0000553	g32707	XP_002891067.1, XP_002893796.1, XP_002893794.1
OG0000554	g40964	XP_020890089.1
OG0000555	g25667	XP_020877729.1, XP_020877727.1, XP_020877730.1
OG0000556	g11687	XP_002883564.1
OG0000557	g1926	XP_002878326.1
OG0000557	g18838	XP_020880884.1
OG0000557	g52194	XP_020882884.1, XP_020870671.1
OG0000558	g45137, g6394, g37094, g37077, g37420	XP_002880821.1, XP_002879959.1, XP_020886022.1
OG0000559	g5764	XP_002870999.1
OG0000559	g45334	XP_002870990.1
OG0000560	g28744, g39227	XP_002866335.1, XP_020884414.1
OG0000561	g9727	XP_020890340.1, XP_020872031.1, XP_020889288.1
OG0000561	g186, g185	XP_020889324.1
OG0000562	g12524, g12903	XP_020887892.1
OG0000562	g29300, g5178	XP_020879026.1
OG0000562	g4833	XP_020879590.1
OG0000563	g2642	XP_020867472.1
OG0000564	g54035	XP_020872308.1
OG0000564	g51022, g51021	XP_002880616.1, XP_020882835.1
OG0000565	g18012	XP_002873704.2, XP_002873702.1
OG0000566	g41560	XP_020876143.1, XP_002871935.1, XP_020869884.1
OG0000566	g41399	XP_020878284.1, XP_002871946.1, XP_020878364.1
OG0000566	g720	XP_002871945.1
OG0000567	g13274	XP_002885181.2, XP_020889234.1, XP_020878581.1, XP_002873547.1, XP_002868152.1, XP_002883041.2
OG0000569	g51508	XP_002862231.1, XP_020884748.1
OG0000570	g7906	XP_020888951.1
OG0000570	g9919	XP_020871563.1
OG0000571	g830	XP_002864702.1
OG0000571	g31103, g31105	XP_002889679.1, XP_002892435.1
OG0000572	g17535	XP_020881774.1
OG0000572	g53091	XP_020889600.1
OG0000573	g1437	XP_002885960.2
OG0000574	g21420, g15759	XP_020870265.1, XP_020877165.1, XP_020887746.1, XP_020875318.1, XP_020870256.1, XP_020875756.1, XP_020884941.1, XP_020883112.1, XP_020871214.1, XP_020887195.1
OG0000578	g31250	XP_002892571.1
OG0000578	g44098	XP_020890319.1
OG0000579	g28384	XP_020879119.1
OG0000579	g23738	XP_020875050.1
OG0000580	g37536	XP_020885667.1
OG0000581	g13025, g2527, g7507	XP_020886209.1
OG0000582	g797	XP_002874070.1
OG0000582	g40099	XP_020885321.1
OG0000583	g39847	XP_020870752.1, XP_020885682.1
OG0000584	g11067	XP_002865382.1
OG0000584	g23547	XP_020872220.1
OG0000585	g51449, g37082, g7149	XP_002881337.1
OG0000586	g18462	XP_020871877.1, XP_020891345.1, XP_020868608.1
OG0000587	g45222	XP_002874977.1
OG0000587	g50800	XP_020884883.1
OG0000588	g12159	XP_002882904.1
OG0000588	g51276, g52074	XP_002881863.1
OG0000588	g54285	XP_020867131.1
OG0000589	g1289, g41302	XP_002864652.1
OG0000589	g2922	XP_020881448.1, XP_002877452.1
OG0000590	g7700, g53288	XP_002882425.1
OG0000590	g12549	XP_020870645.1
OG0000591	g16963	XP_020873213.1
OG0000591	g31850	XP_002893045.1
OG0000592	g6901	XP_002885240.1
OG0000592	g50029, g27399, g31749	XP_002890259.1
OG0000593	g25928	XP_020890429.1, XP_020890432.1
OG0000593	g25927	XP_002887743.1
OG0000593	g13347	XP_020880906.1
OG0000594	g41553, g11391	XP_020880384.1
OG0000594	g19467	XP_002875894.1
OG0000595	g19605	XP_002875671.2
OG0000596	g28961	XP_002871916.1
OG0000597	g39867	XP_002881159.1
OG0000600	g17007, g23476	XP_002869438.1
OG0000601	g5112, g45694	XP_020876582.1
OG0000601	g7907	XP_002884300.1
OG0000601	g16898	XP_002870795.1
OG0000602	g5741	XP_002873087.1
OG0000602	g19206	XP_020880755.1
OG0000602	g12391, g7465, g13062	XP_020888361.1
OG0000603	g14003	XP_020866172.1
OG0000604	g18739	XP_020883396.1
OG0000605	g44550	XP_020891316.1
OG0000605	g46113	XP_020865685.1
OG0000605	g46114, g44551	XP_020865686.1
OG0000606	g54263, g36563	XP_020870104.1
OG0000607	g6843	XP_020887982.1
OG0000607	g23142	XP_020874892.1
OG0000609	g27801	XP_020884691.1
OG0000613	g12753	XP_020886921.1
OG0000613	g18086	XP_020874891.1
OG0000614	g5483, g5477, g5478, g5481	XP_020878627.1, XP_002873376.1
OG0000615	g47953, g22949, g18248	XP_020872761.1
OG0000616	g37198, g19196	XP_002881494.1
OG0000617	g39480	XP_002872902.1
OG0000618	g46462	XP_020890485.1
OG0000618	g23624	XP_020874015.1
OG0000619	g38064	XP_002881493.1
OG0000619	g19197, g2358	XP_020880136.1
OG0000620	g27410, g50047	XP_002893003.1
OG0000620	g44549, g46124	XP_020889880.1, XP_002888961.1
OG0000621	g25662	XP_002872671.2
OG0000621	g46832	XP_020872287.1
OG0000621	g46831	XP_020872147.1
OG0000622	g51991	XP_002879925.1
OG0000627	g23678	XP_020865820.1, XP_020873303.1
OG0000628	g46398	XP_020865981.1
OG0000628	g11992, g13318	XP_002883147.1, XP_002891214.1
OG0000630	g31077	XP_002878145.1
OG0000631	g24850, g36336, g22861, g18639, g51671, g39956, g22859, g13024, g27067, g22860, g3111, g12541	XP_002889590.2
OG0000632	g18715, g1892, g37597	XP_020876175.1
OG0000633	g31589	XP_020869555.1
OG0000634	g50687, g39240	XP_002866326.1
OG0000635	g51197, g37897	XP_002879261.1
OG0000635	g39933	XP_002881091.1
OG0000635	g51257, g39835	XP_002878768.1
OG0000636	g45438	XP_020875971.1
OG0000636	g29704	XP_020875972.1, XP_020875973.1, XP_002871187.1
OG0000637	g24626, g6994	XP_002877279.1
OG0000639	g17411, g17424	XP_020872461.1
OG0000640	g44684, g44686	XP_020870740.1
OG0000640	g2580	XP_002876028.1, XP_020869966.1
OG0000641	g13399	XP_020886984.1
OG0000641	g11856, g11857	XP_002885466.1
OG0000642	g46703, g46704	XP_002868731.1, XP_002868732.1
OG0000642	g37779	XP_002868730.1
OG0000645	g16321, g17740	XP_020875597.1
OG0000645	g24549, g47041	XP_020874914.1
OG0000646	g10368	XP_020881538.1
OG0000646	g12697	XP_002882201.1
OG0000648	g18725, g18726, g18727, g18724	XP_020881148.1, XP_002876688.1
OG0000649	g53982	XP_020891123.1
OG0000649	g46253	XP_002889063.1
OG0000650	g43973	XP_020871559.1
OG0000652	g484, g485, g9960	XP_002872054.1, XP_002874125.1, XP_002874124.2
OG0000653	g740	XP_020878228.1
OG0000658	g10133, g4789	XP_002872260.1, XP_002877945.1
OG0000660	g31060	XP_002889646.1
OG0000660	g2820, g11418	XP_020881660.1
OG0000660	g39246	XP_002866318.1
OG0000661	g51258, g51261, g39834	XP_002876229.1
OG0000662	g5081	XP_020876593.1
OG0000662	g6216, g7879	XP_020886912.1
OG0000663	g44868	XP_002888646.1
OG0000663	g32229	XP_002893434.2
