Orthogroup	Brassica_rapa	Cardamine_glauca
OG0000239	XP_033146269.1	Cg013G330340, Cg036G336860
OG0000240	XP_033137486.1	Cg005G180190, Cg002G062910
OG0000240	XP_033134005.1, XP_033145123.1, XP_033141396.1, XP_009151331.2	Cg001G033750
OG0000241	XP_033146243.1, XP_033144439.1, XP_009140906.1, XP_033139703.1, XP_033134205.1, XP_033134433.1, XP_018515056.1, XP_033128410.1, XP_009102346.2, XP_033142279.1, XP_009115925.1, XP_033129515.1, XP_033137293.1, XP_033135361.1, XP_033144119.1, XP_033131294.1, XP_018509984.2, XP_033139015.1, XP_033146175.1, XP_033146174.1, XP_009102237.1, XP_009130020.2, XP_033148524.1, XP_018513055.1, XP_009138163.1, XP_033132396.1, XP_033137006.1, XP_009106964.1, XP_033133963.1	Cg004G145120
OG0000242	XP_009117938.1, XP_009110562.1	Cg006G231900
OG0000242	XP_009110559.1, XP_009110560.1	Cg006G231890
OG0000242	XP_009117939.2, XP_009148687.1	Cg006G231910
OG0000244	XP_009137217.1, XP_009135314.1	Cg001G019150
OG0000244	XP_009114544.1	Cg003G093660, Cg003G080320
OG0000244	XP_009108531.1	Cg001G019160
OG0000247	XP_009134335.1	Cg008G318840
OG0000248	XP_033134839.1, XP_009144491.1	Cg003G081360
OG0000248	XP_033142073.1, XP_033142074.1	Cg003G081340
OG0000248	XP_009102525.1	Cg007G252860
OG0000248	XP_033142084.1, XP_033141123.1, XP_033134160.1, XP_009135947.1	Cg001G034710
OG0000249	XP_009143556.1, XP_009143557.1, XP_009133099.1	Cg005G169790
OG0000250	XP_009105679.1, XP_009105678.1	Cg007G270460
OG0000250	XP_033140079.1	Cg007G270580
OG0000252	XP_009110744.2	Cg008G283740, Cg004G136500
OG0000254	XP_009145913.2, XP_033148591.1, XP_033148595.1, XP_009145915.1, XP_033147082.1, XP_009146127.3, XP_033148596.1	Cg004G134710
OG0000256	XP_009138558.1	Cg003G080890
OG0000256	XP_009133433.2	Cg005G165640
OG0000257	XP_033136642.1	Cg006G198470, Cg006G198480
OG0000257	XP_033140341.1	Cg001G035030
OG0000258	XP_009121576.1	Cg002G072350
OG0000258	XP_009123566.1	Cg002G072340
OG0000258	XP_009132141.2	Cg003G104860
OG0000258	XP_009123565.1	Cg002G072320
OG0000264	XP_009111247.1	Cg003G079060, Cg003G094880
OG0000265	XP_009119449.1, XP_018509889.1, XP_033134375.1	Cg002G064680, Cg003G102580, Cg001G029400, Cg001G041950, Cg006G213200, Cg008G309270, Cg007G252820, Cg001G002880, Cg006G204120, Cg005G180900, Cg004G141100, Cg003G086590, Cg002G049430
OG0000266	XP_009116715.2, XP_009116718.1, XP_009116717.1	Cg003G098940, Cg003G099000
OG0000267	XP_009117373.1, XP_018509959.2, XP_009140423.1, XP_033145257.1	Cg005G193150
OG0000268	XP_009101283.1, XP_009114212.1	Cg002G074810
OG0000268	XP_033137560.1	Cg008G282710
OG0000268	XP_009116102.1, XP_018514158.2	Cg002G052420
OG0000269	XP_033147169.1	Cg002G069710
OG0000269	XP_009103624.1	Cg007G256050, Cg004G151220
OG0000273	XP_009113338.1, XP_009120003.1	Cg006G201130, Cg006G201120, Cg006G201160
OG0000273	XP_009124897.1	Cg006G201170
OG0000274	XP_009131977.2, XP_009120488.1	Cg003G107390
OG0000274	XP_009149982.1	Cg002G061020
OG0000274	XP_009118237.2, XP_009144371.1	Cg005G177430
OG0000275	XP_009109255.2, XP_009109273.1	Cg004G138960, Cg004G139000, Cg004G138970, Cg004G138980, Cg004G138950, Cg004G138940
OG0000277	XP_033146239.1	Cg001G025760, Cg001G025750
OG0000278	XP_009109521.1	Cg003G105620
OG0000281	XP_009147860.1	Cg006G199670
OG0000282	XP_009122327.1	Cg008G288360
OG0000282	XP_009122326.1	Cg008G288380
OG0000282	NP_001288906.1, XP_033144506.1, XP_009125692.3, XP_018511882.1	Cg008G288420, Cg008G288390, Cg008G288410, Cg008G288400
OG0000283	XP_009101789.1	Cg008G319010
OG0000283	XP_009113997.2, XP_009123889.1, XP_009101790.1, XP_033136159.1, XP_009101973.1, XP_009123893.1, XP_009123946.2, XP_033136273.1, XP_033136503.1, XP_033136506.1, XP_033136557.1	Cg008G318960, Cg008G318990, Cg008G318970
OG0000284	XP_033140482.1, XP_009151152.2	Cg008G323450, Cg008G323400, Cg008G323440, Cg005G189010, Cg008G323430, Cg008G323380
OG0000287	XP_018514349.1	Cg004G137910
OG0000287	XP_033147151.1	Cg004G137940
OG0000290	XP_009146116.1, XP_009112576.1	Cg004G135310
OG0000294	XP_009114068.1, XP_009135526.2	Cg004G133910
OG0000294	XP_009133101.1	Cg005G169690
OG0000294	XP_009124482.1	Cg005G158570
OG0000294	XP_009134472.1, XP_009111338.2	Cg003G077590, Cg014G332020
OG0000295	XP_009116708.1	Cg007G263400
OG0000296	XP_033143279.1	Cg007G280920, Cg007G280630
OG0000297	XP_009140925.1	Cg005G178560, Cg005G178570, Cg005G178540
OG0000297	XP_009126602.1, XP_033140106.1, XP_033140107.1, XP_009120577.1	Cg003G108160
OG0000297	XP_033147125.1	Cg004G136450
OG0000299	XP_009125591.2, XP_009130868.1	Cg001G026230, Cg001G026550
OG0000299	XP_009140448.1, XP_009140449.1	Cg005G181190
OG0000299	XP_009117327.1	Cg007G279160
OG0000300	XP_009136172.2	Cg004G145480, Cg004G145490
OG0000300	XP_033130781.1, XP_009124421.2, XP_033130784.1	Cg004G145430, Cg004G144800
OG0000308	XP_033131924.1	Cg007G273310
OG0000310	XP_009121314.2, XP_009126684.1, XP_009121239.3	Cg002G058430
OG0000311	XP_009121474.1, XP_009126124.1	Cg008G296830
OG0000311	XP_009147968.1	Cg006G201410
OG0000311	XP_009113719.2, XP_009145973.2, XP_009135551.1	Cg004G134370
OG0000311	XP_009139734.1	Cg001G036380
OG0000311	XP_009127474.2	Cg007G265360
OG0000313	XP_009137041.2	Cg001G028860
OG0000313	XP_009108474.1, XP_018510982.1	Cg001G020560
OG0000313	XP_009113858.2	Cg006G201020
OG0000314	XP_009119258.1, XP_009118621.1, XP_009111083.2	Cg006G241650
OG0000314	XP_018514131.2, XP_033145296.1, XP_009132860.1, XP_009143949.1	Cg005G174030, Cg006G241640
OG0000319	XP_009110915.1, XP_009131916.2, XP_033135868.1, XP_009144204.2, XP_009126609.2, XP_009126611.2, XP_009148045.1, XP_009120571.1, XP_033135867.1	Cg003G086150, Cg003G108110, Cg006G238150
OG0000322	XP_009106547.1	Cg007G279100
OG0000322	XP_009141884.1, XP_018513450.2, XP_009139173.1, XP_009105613.2, XP_009133429.2, XP_009134090.2	Cg005G165820
OG0000323	XP_033137968.1, XP_009127112.1	Cg003G101320
OG0000323	XP_009137679.1, XP_009109130.1	Cg001G013020
OG0000325	XP_033143630.1, XP_033136329.1, XP_033135938.1, XP_033129344.1, XP_033128075.1, XP_033141127.1	Cg001G033350
OG0000327	XP_033136218.1	Cg006G222130, Cg006G222140, Cg006G222120
OG0000327	XP_033136302.1, XP_033131973.1, XP_033146020.1, XP_033145569.1	Cg002G052000
OG0000329	XP_033131536.1	Cg004G137660
OG0000332	XP_009147859.2	Cg006G199650, Cg004G136440
OG0000334	XP_009116078.1	Cg002G052730
OG0000334	XP_009133202.2, XP_009143456.1	Cg005G168750
OG0000335	XP_033142265.1	Cg004G142530, Cg004G127070
OG0000335	XP_033136554.1	Cg006G218670
OG0000336	XP_009105953.2	Cg007G273380, Cg007G273390
OG0000336	XP_009149213.1	Cg006G228370
OG0000336	XP_009127959.1, XP_009105951.1, XP_009104837.1, XP_009104838.1	Cg007G273370
OG0000338	XP_009113354.1	Cg006G236460, Cg007G252750, Cg006G236370, Cg007G253150
OG0000339	XP_009133759.2, XP_009142386.2	Cg005G159770
OG0000340	XP_009142948.1	Cg005G162340
OG0000340	XP_009133612.1, XP_009133607.1, XP_033142840.1, XP_033142841.1	Cg005G162320
OG0000342	XP_009140116.1	Cg001G042630
OG0000344	XP_009107810.2, XP_009108971.2, XP_033133704.1, XP_033133703.1, XP_009123220.1, XP_009123219.1, XP_033134125.1, XP_033137260.1, XP_033142048.1, XP_033140392.1, XP_033140388.1, XP_033140393.1, XP_009105016.2, XP_009110511.1	Cg008G305710, Cg008G305700
OG0000344	XP_009148652.1	Cg001G025010
OG0000345	XP_009145700.1, XP_033135876.1, XP_009118066.1, XP_018510225.1, XP_033148814.1	Cg006G233270
OG0000345	XP_018515337.1, XP_009118067.2	Cg006G233290
OG0000348	XP_033137181.1	Cg006G244770, Cg001G023970, Cg005G168250, Cg001G030910, Cg002G068730
OG0000348	XP_033143395.1, XP_033143433.1	Cg004G146340, Cg007G271550
OG0000348	XP_033139418.1, XP_033138952.1, XP_033138908.1	Cg011G329030
OG0000349	XP_033133066.1	Cg001G004450
OG0000351	XP_009135388.1	Cg004G130650
OG0000351	XP_009116847.1, XP_009116816.1, XP_033128163.1	Cg008G290210
OG0000352	XP_033145369.1	Cg006G229000
OG0000353	XP_033134003.1	Cg001G022220, Cg002G056550, Cg008G295330
OG0000355	XP_009134356.1, XP_033138192.1	Cg007G280400
OG0000355	XP_009118991.2, XP_033137924.1	Cg005G187890
OG0000356	XP_009147930.3, XP_033134039.1, XP_009148218.2, XP_033134477.1, XP_033134406.1, XP_033134327.1, XP_009105602.1	Cg008G306390, Cg008G306550
OG0000358	XP_009118657.1, XP_009111117.2, XP_009119322.1	Cg008G289900, Cg006G242200
OG0000358	XP_009131113.1, XP_009125366.1	Cg008G319440, Cg008G289890
OG0000360	XP_018508882.1	Cg003G114860
OG0000361	XP_033148393.1, XP_018514318.2, XP_009135166.1	Cg004G127210
OG0000361	XP_033145076.1	Cg008G285160
OG0000361	XP_009122603.1	Cg004G141500
OG0000362	XP_009111072.1, XP_009111225.1	Cg006G241490
OG0000363	XP_018509896.1	Cg004G145460
OG0000363	XP_033134322.1, XP_009150352.3, XP_009110508.1	Cg006G201850
OG0000363	XP_033130005.1, XP_033145217.1, XP_033132282.1, XP_009107668.1	Cg006G201860
OG0000364	XP_009150320.1, XP_033138758.1, XP_033131799.1, XP_033134213.1, XP_033131441.1, XP_033143389.1, XP_033131819.1, XP_033133436.1	Cg004G140890, Cg002G068570, Cg004G150900, Cg004G149760
OG0000368	XP_009136992.1, XP_009138490.1	Cg001G002850
OG0000368	XP_009136876.1	Cg001G002840
OG0000368	XP_009138491.1	Cg001G002830
OG0000369	XP_009126644.1, XP_009131965.1, XP_009148016.2, XP_009110929.1, NP_001288842.1	Cg006G238280, Cg003G107530
OG0000370	XP_009117729.1	Cg006G228950
OG0000370	XP_009109218.1, XP_009137512.1, XP_009139101.2, XP_018508332.1, XP_009109221.2, XP_009109219.2	Cg001G033700, Cg001G033710, Cg001G015500
OG0000371	XP_033147193.1, XP_009129664.1	Cg006G220780, Cg005G158480
OG0000372	XP_033133133.1, XP_009143159.1, XP_009143171.2, XP_009145761.1, XP_009143149.2, XP_009143139.1, XP_009143128.1, XP_009131634.2, XP_009137640.1, XP_009137643.1	Cg001G013540, Cg001G013550, Cg001G013560
OG0000374	XP_033133363.1, XP_033133367.1, XP_033133366.1	Cg006G203210, Cg006G203180, Cg006G203200, Cg006G203220, Cg006G203250, Cg006G203260, Cg006G203240, Cg006G203230, Cg006G203190, Cg006G198280, Cg006G198270, Cg006G198290
OG0000377	XP_009103955.1	Cg007G249710
OG0000379	XP_033134334.1, XP_033143351.1, XP_033134293.1, XP_033129985.1	Cg007G257560, Cg002G060420, Cg003G107790, Cg001G025230, Cg005G186070, Cg008G310010
OG0000382	XP_009111320.1, XP_009134447.1	Cg006G243790
OG0000382	XP_009113390.1, XP_009122984.1	Cg007G254420
OG0000382	XP_009110844.1, XP_009148170.1	Cg006G236900
OG0000383	XP_009102895.1, XP_009102892.1	Cg006G218010, Cg006G217980
OG0000384	XP_009146228.1	Cg004G131950
OG0000386	XP_009103856.1	Cg002G053290
OG0000386	XP_009116021.1	Cg002G063780
OG0000386	XP_009129561.1, XP_009152070.1	Cg002G072490
OG0000386	XP_009152071.1	Cg002G072500
OG0000386	XP_009116024.1	Cg002G053280
OG0000387	XP_009142924.1, XP_033142012.1	Cg005G162800
OG0000388	XP_009123470.1, XP_033132144.1	Cg004G144360
OG0000391	XP_009103240.1	Cg006G223560, Cg006G223590
OG0000391	XP_009145349.1	Cg006G223610
OG0000391	XP_009145345.1	Cg006G223580
OG0000392	XP_009115699.1, XP_009101733.1	Cg002G056660, Cg002G056610
OG0000392	XP_009102495.1	Cg002G056620, Cg002G056600
OG0000393	XP_009123139.3, XP_033132405.1, XP_033146876.1	Cg004G134070
OG0000393	XP_033144962.1, XP_033145144.1	Cg003G086190, Cg003G086120
OG0000396	XP_009151889.2, XP_033140725.1	Cg001G030810, Cg002G069030
OG0000398	XP_009117592.1	Cg004G129520
OG0000398	XP_009117606.1	Cg004G129510
OG0000398	XP_009117615.1	Cg008G309090
OG0000398	XP_009147520.1, XP_009106894.1, XP_009106896.1, XP_009147519.1, XP_009147518.2, XP_009107087.1	Cg006G195010
OG0000400	XP_018512154.2, XP_033140777.1, XP_033140778.1	Cg004G145190
OG0000403	XP_009105503.2	Cg007G250680
OG0000403	XP_033138716.1, XP_009120122.2, XP_009121285.1, XP_018513207.2	Cg007G250640
OG0000404	XP_009122218.1, XP_033143081.1, XP_009133065.1, XP_009143612.1, XP_009141564.1, XP_033144021.1, XP_033143082.1, XP_009115956.1, XP_009146712.2, XP_018511274.2	Cg002G054180, Cg008G286930, Cg004G127240, Cg005G170410
OG0000406	XP_009121423.1, XP_009131573.1	Cg008G297220
OG0000406	XP_009116654.1	Cg002G046730
OG0000406	XP_009130330.1	Cg004G118250
OG0000407	XP_033135386.1	Cg007G246870
OG0000407	XP_033137553.1	Cg008G295960
OG0000408	XP_009117105.1, XP_009133979.1, XP_009140573.2, XP_033145333.1, XP_009133949.1, XP_033136684.1	Cg005G189700
OG0000411	XP_009136176.1	Cg004G145680
OG0000411	XP_009144513.1, XP_009114557.1	Cg003G093460, Cg003G080490
OG0000411	XP_009135506.1, XP_009137234.1	Cg001G019000
OG0000412	XP_009119993.1	Cg003G101880
OG0000412	XP_009143223.1	Cg001G013500
OG0000412	XP_009144926.1, XP_009107182.1	Cg006G198710
OG0000412	XP_009145600.2, XP_009110281.1	Cg004G137580
OG0000413	XP_009146482.1, XP_009124752.1	Cg004G129370
OG0000413	XP_009137587.1, XP_009142182.1	Cg001G014360
OG0000413	XP_009126933.1	Cg003G104010
OG0000414	XP_009115359.1	Cg006G220700
OG0000415	XP_033133709.1, XP_033133839.1, XP_033132765.1, XP_033137613.1, XP_033132502.1	Cg008G292540
OG0000416	XP_033147681.1, XP_033147658.1, XP_033145498.1, XP_033145503.1, XP_033145501.1, XP_033145622.1	Cg005G174990, Cg005G174850
OG0000417	XP_009102534.1	Cg004G141850
OG0000419	XP_033147225.1, XP_009140240.2	Cg008G310850, Cg008G309170
OG0000421	XP_009125150.1	Cg001G039140, Cg001G039040
OG0000422	XP_009118318.1	Cg001G020210, Cg006G236580
OG0000422	XP_009148245.1, XP_009148246.1, XP_009148244.2	Cg006G236590
OG0000423	XP_009105938.1, XP_009127948.1	Cg007G273210
OG0000423	XP_009147530.1	Cg006G195220
OG0000423	XP_009146433.2, XP_009135344.1, XP_009117360.2	Cg004G129870
OG0000425	XP_033138001.1, XP_009146767.1, XP_009146770.2, XP_033147425.1, XP_009146654.2, XP_033147424.1, XP_009146771.1	Cg004G127770
OG0000427	XP_033132113.1	Cg004G121350
OG0000429	XP_033129927.1, XP_009129964.1	Cg008G305090
OG0000429	XP_009121978.2, XP_009131198.1	Cg008G291690
OG0000429	XP_009126072.2	Cg001G008100
OG0000429	XP_009140677.1, XP_009117057.1	Cg005G188170
OG0000430	XP_009112393.1	Cg004G152450
OG0000430	XP_009108112.1	Cg001G005380
OG0000430	XP_009101932.1, NP_001289049.1	Cg001G000600
OG0000431	XP_009138576.1, XP_009102845.1, XP_018510444.2	Cg007G251970
OG0000431	XP_009148321.2	Cg006G235970
OG0000431	XP_009148320.2, XP_009148319.2, XP_009118279.2, XP_009118276.2, XP_009118278.1	Cg006G235980
OG0000432	XP_009119805.1	Cg003G099400
OG0000432	XP_009132345.2, XP_009132342.2, XP_009132299.2, XP_033139627.1, XP_009126978.2	Cg003G103300
OG0000436	XP_009120181.1, XP_009142069.1, XP_009132186.2, XP_009126926.1	Cg003G104180
OG0000436	XP_009117525.1, XP_033144018.1, XP_009112624.1	Cg004G156050
OG0000437	XP_009151477.1	Cg006G211920, Cg006G211880
OG0000437	XP_009105682.1	Cg006G211900
OG0000437	XP_009114790.1	Cg006G211940
OG0000438	XP_033142113.1	Cg003G081140
OG0000439	XP_009119097.1	Cg006G240170
OG0000439	XP_009116612.1, XP_009138911.1, XP_009104208.2	Cg002G047030
OG0000439	XP_009132781.2, XP_009144211.1	Cg005G175260
OG0000440	XP_033145104.1	Cg008G297760
OG0000440	XP_033128467.1, XP_009144983.1	Cg004G118570
OG0000441	XP_009146085.3	Cg004G132880
OG0000441	XP_009135484.1	Cg004G132850
OG0000442	XP_009109990.1	Cg001G027430, Cg002G071920
OG0000442	XP_018513090.2	Cg007G265110, Cg007G265120
OG0000442	XP_033145378.1	Cg005G192980, Cg007G247910
OG0000443	XP_009127921.1, NP_001288806.1, XP_009105889.1, XP_009127923.1	Cg007G272740, Cg007G272730
OG0000446	XP_009130224.1	Cg003G110320
OG0000446	XP_009114189.1, XP_009129126.1, NP_001288862.1	Cg002G074360
OG0000446	XP_009148815.1, XP_009110545.1, XP_009117904.1	Cg006G231520
OG0000447	XP_009132963.1	Cg005G172640
OG0000447	XP_009109706.1, XP_009102896.1, XP_009113647.1	Cg006G218040
OG0000448	XP_009128918.1, XP_033141448.1, XP_009128915.1, XP_033141010.1, XP_033141449.1	Cg008G324500
OG0000448	XP_033141447.1	Cg008G324490
OG0000449	XP_009126640.1, XP_009131961.1	Cg003G107590
OG0000449	XP_018513341.2, XP_009120511.2, XP_018512380.1	Cg003G107580
OG0000452	XP_009127934.1, XP_009108992.1, XP_009137908.1	Cg001G010200
OG0000454	XP_033140108.1, XP_033141682.1, XP_009127217.1, XP_033140109.1, XP_009127219.1, XP_009132515.1, XP_009119810.2, XP_033137797.1, XP_033137798.1	Cg003G099450
OG0000457	XP_009125863.2, XP_033145246.1, XP_033142474.1	Cg008G292890
OG0000458	XP_033141015.1, XP_033140517.1, XP_033141014.1, XP_033140516.1, XP_033140515.1, XP_033140519.1, XP_033140518.1, XP_033144739.1	Cg003G099750, Cg003G099730
OG0000460	XP_009108545.1	Cg001G018880
OG0000460	XP_009132041.1, XP_009132039.1	Cg005G157890
OG0000461	XP_009118866.2	Cg006G245470
OG0000462	XP_033145964.1, XP_033131420.1, XP_033145741.1, XP_033142521.1, XP_009130772.1, XP_009130770.1, XP_033132655.1, XP_009121420.1, XP_033134228.1	Cg006G210000
OG0000463	XP_009149970.1	Cg002G060360
OG0000466	XP_009142412.1	Cg005G160230
OG0000467	XP_009136954.1, XP_009132184.1	Cg008G322950, Cg002G047650, Cg001G022010
OG0000468	XP_018510247.1, XP_009139223.1	Cg002G051880
OG0000468	XP_009132909.2	Cg005G173840
OG0000468	XP_009141774.2	Cg005G167330
OG0000471	XP_033134356.1, XP_033135907.1, XP_009102881.1	Cg006G217710
OG0000471	XP_009107292.1, XP_009107294.1	Cg006G217740, Cg006G217720, Cg006G217730, Cg006G217690
OG0000472	XP_033145696.1, XP_033145692.1, XP_009125131.1, XP_009140233.1, XP_009125129.1	Cg001G040820
OG0000472	XP_009125128.1, XP_009139978.1, XP_009125127.1	Cg001G040810, Cg001G040800
OG0000473	XP_033142403.1	Cg003G109030
OG0000474	XP_009151636.1, XP_009149783.1, XP_009130101.1, XP_009141711.1, XP_009150903.1	Cg008G303420
OG0000476	XP_033140439.1, XP_009129941.2, XP_009129939.2	Cg008G304790, Cg008G304800, Cg008G304950, Cg008G305020, Cg008G305130, Cg008G305110, Cg008G305030
OG0000481	XP_009139614.1, XP_009123373.2	Cg001G029300, Cg003G087600
OG0000482	XP_009127523.1, XP_009127519.1, XP_009127518.1	Cg007G266950, Cg001G038090
OG0000483	XP_009127001.2, XP_033144611.1	Cg003G102670
OG0000483	XP_009132385.1, XP_033139645.1, XP_009126999.1, XP_009120056.2, XP_009120052.1	Cg003G102690, Cg003G102680
OG0000487	XP_009119294.2, XP_009118642.1, XP_009111101.1	Cg004G120040, Cg005G173270, Cg006G241950
OG0000488	XP_009117144.1	Cg002G054460
OG0000488	XP_009136672.3	Cg002G054220
OG0000489	XP_009133127.2	Cg003G094350, Cg003G079680
OG0000491	XP_009126560.1, XP_033140101.1, XP_009131886.1	Cg008G302450
OG0000493	XP_033144123.1, XP_033144754.1	Cg008G310080
OG0000495	XP_033143733.1, XP_018512762.2, XP_009137861.1	Cg003G101210
OG0000495	XP_009117277.1, XP_009108129.2	Cg005G191210
OG0000496	XP_033134294.1	Cg007G248520, Cg004G148140
OG0000497	XP_018509953.2, XP_033133408.1	Cg008G309780, Cg008G311600, Cg008G309770, Cg008G316190, Cg008G316180
OG0000497	XP_033134374.1	Cg006G209780
OG0000498	XP_009119884.2, XP_009132480.1, XP_009127171.1	Cg003G100300
OG0000498	XP_009108672.1, XP_009144038.1	Cg001G012780, Cg006G218710
OG0000499	XP_009136924.1	Cg001G022510
OG0000499	XP_009135382.2, XP_033148694.1	Cg004G130580
OG0000500	XP_033136900.1	Cg008G321790
OG0000501	XP_009145136.1	Cg006G209830
OG0000504	XP_009122765.1, XP_009125458.1	Cg008G283420
OG0000504	XP_009146926.1, XP_009135051.1, XP_009123329.1	Cg004G125100
OG0000505	XP_009151038.1, XP_033137679.1, XP_009111654.1, XP_009129988.1, XP_033129031.1	Cg008G304760, Cg008G304720, Cg008G304710
OG0000506	XP_009122220.1, XP_033145038.1	Cg008G286990
OG0000506	XP_009104886.1, XP_009127880.2, XP_033144743.1, XP_009105851.1	Cg007G272280
OG0000509	XP_009145742.1	Cg001G024650
OG0000509	XP_009136792.1, XP_009123025.1	Cg001G024640
OG0000510	XP_033133907.1, XP_009113246.1	Cg007G250480, Cg007G250500
OG0000510	XP_009103796.1	Cg007G250460
OG0000511	XP_009107833.1, XP_009147527.2	Cg001G026600
OG0000511	XP_009113073.1	Cg007G247860
OG0000512	XP_033128717.1	Cg001G017530
OG0000512	XP_033143980.1, XP_018508202.1	Cg001G017520
OG0000512	XP_009137344.1	Cg002G068470
OG0000512	XP_009137347.1	Cg001G017510
OG0000513	XP_009103875.1, XP_009116057.1	Cg002G052890
OG0000513	XP_009150274.2	Cg002G061210
OG0000513	XP_009120503.1, XP_009131967.1	Cg003G107510
OG0000516	XP_033143328.1, XP_033143329.1, XP_033143330.1, XP_009130317.1, XP_018512673.1	Cg001G039660
OG0000520	XP_009129700.1	Cg009G325440, Cg008G313690
OG0000520	XP_009151598.1, XP_009142358.1, XP_009116770.1, XP_009133746.1, XP_009111820.1, XP_009104290.1	Cg002G045640
OG0000521	XP_009145139.1	Cg006G209950
OG0000521	XP_009114721.1	Cg003G085930
OG0000521	XP_009110140.2, XP_009103239.1	Cg007G278940
OG0000522	XP_009114847.1	Cg006G212940
OG0000522	XP_009114845.2, XP_009114844.1	Cg006G212930
OG0000522	XP_018510615.2	Cg003G083570
OG0000523	XP_033146350.1	Cg005G159230
OG0000524	XP_009124094.1, XP_009124086.1, XP_009134997.2	Cg004G123940
OG0000524	XP_009151612.1	Cg008G312990
OG0000525	XP_009106565.2	Cg007G279230
OG0000525	XP_009149137.1	Cg006G228960
OG0000525	XP_009146324.2, XP_033128129.1	Cg004G130910
OG0000525	XP_009147602.2, XP_009144768.1	Cg006G196190
OG0000526	XP_009150699.1, XP_009149875.1	Cg002G059250
OG0000526	XP_009102503.1	Cg002G059300
OG0000526	XP_033129044.1	Cg002G059290, Cg002G059270
OG0000527	XP_033146596.1	Cg001G028730
OG0000527	XP_033146657.1	Cg001G028570
OG0000530	XP_009131576.2, XP_009131578.2, XP_033131927.1	Cg008G297320, Cg008G297430
