Orthogroup	Brassica_rapa	Noccaea_praecox
OG0000146	XP_033144579.1, XP_033139637.1, XP_009127007.2	Np003G160050
OG0000146	XP_009127005.1, XP_009111746.1	Np003G160040
OG0000146	XP_009120051.1, XP_009132642.1	Np003G160230
OG0000146	XP_033138715.1	Np003G160060, Np003G160140, Np003G160190
OG0000146	XP_009132393.1	Np003G160200
OG0000146	XP_018510146.1	Np003G159660
OG0000147	XP_009102205.2, XP_009112568.1	Np007G373950
OG0000147	XP_009109000.1	Np005G273990
OG0000147	XP_033141904.1, XP_009120261.2	Np003G156060
OG0000147	XP_009106729.2, XP_018508569.2	Np002G071170
OG0000147	XP_009128205.1	Np001G043050
OG0000147	XP_018513014.1	Np007G389960
OG0000149	XP_033129346.1	Np001G046110
OG0000149	XP_009131982.1, XP_009126681.1	Np003G152730
OG0000149	XP_033140133.1	Np003G152750
OG0000149	XP_009126683.1	Np003G152700
OG0000149	XP_009150292.1	Np001G046030
OG0000150	XP_009126896.3, XP_018511917.2	Np003G156160, Np003G156150
OG0000151	XP_009119874.1	Np003G164170
OG0000151	XP_009144093.1, XP_009109116.1	Np005G277020
OG0000151	XP_009136334.1, XP_009121200.1	Np007G376880
OG0000151	XP_018510771.1, XP_018512593.2	Np003G158280
OG0000151	XP_009112891.1	Np002G123910
OG0000154	XP_009110463.1, XP_009149047.1	Np004G240190
OG0000154	XP_009120551.1	Np007G408850
OG0000154	XP_009115390.1, XP_033143098.1, XP_033134270.1	Np003G126710
OG0000154	XP_033137307.1, XP_009122772.2, XP_009122774.3	Np003G126700, Np003G127150, Np002G112020
OG0000155	XP_009143289.2, XP_009137650.1	Np004G218540
OG0000155	XP_009134691.2	Np005G287960
OG0000155	XP_009135203.2	Np007G409550
OG0000155	XP_009150399.2, XP_009105221.2	Np005G287400, Np007G412670
OG0000156	XP_009143151.1	Np006G324070
OG0000156	XP_033146706.1	Np001G066790
OG0000156	XP_009102613.2	Np006G324150
OG0000156	XP_018514087.1	Np006G324140
OG0000157	XP_033143226.1	Np007G422190, Np007G422180
OG0000158	XP_009122633.2, XP_009146323.2	Np002G087830
OG0000158	XP_009104904.1	Np001G070050
OG0000158	XP_033141306.1, XP_009146299.1, XP_009146319.1	Np002G080740
OG0000158	XP_033134979.1	Np001G048650, Np001G049230, Np001G050690, Np005G295650
OG0000161	XP_009130179.2, XP_009130183.1	Np001G008600
OG0000161	XP_009127389.1	Np005G311810
OG0000161	XP_033146830.1, XP_033146831.1	Np002G086610
OG0000162	XP_009138832.1, XP_033145512.1, XP_009138923.1	Np006G363910
OG0000162	XP_009104263.2	Np001G066230
OG0000162	XP_009143082.1	Np006G324990
OG0000164	XP_018513023.1	Np005G275210
OG0000164	XP_009109983.2, XP_009109984.2, XP_009127111.1	Np005G261970
OG0000164	XP_009152161.2, XP_033128791.1, XP_009152162.1, XP_009114077.2	Np001G024440
OG0000165	XP_033145232.1, XP_018508434.1, XP_033134004.1, XP_018513877.1	Np007G398000, Np003G163020, Np003G177100, Np003G180650, Np003G184270, Np003G134920, Np002G098680
OG0000165	XP_009106792.1	Np004G213650, Np004G227560, Np007G395840, Np002G092480, Np003G181120, Np003G172930, Np006G367620
OG0000165	XP_033143356.1	Np004G232590
OG0000167	XP_009132947.2	Np005G289630, Np005G289610
OG0000167	XP_033133256.1	Np004G243920, Np002G111260
OG0000167	XP_033138466.1	Np004G202230
OG0000167	XP_033133956.1	Np005G289620
OG0000167	XP_009108433.1	Np005G289670, Np005G289680
OG0000168	XP_033129442.1	Np007G418090, Np005G293780
OG0000171	XP_033137829.1	Np003G141590
OG0000174	XP_033131805.1, XP_033128516.1, XP_033138985.1	Np004G217810, Np009G430530, Np002G103530, Np004G220900, Np010G432780
OG0000175	XP_033144807.1, XP_009115809.1	Np001G053050
OG0000175	XP_009110241.1	Np004G235400
OG0000175	XP_009121201.1	Np007G376890
OG0000175	XP_009112460.1, XP_009121076.1, XP_009124572.1	Np005G267520
OG0000176	XP_033130702.1	Np006G335040
OG0000176	XP_033139818.1, XP_009140642.2, XP_009129819.1, XP_009129831.2	Np003G145060
OG0000177	XP_033133384.1	Np006G349030, Np005G303140
OG0000177	XP_009114469.1, XP_009135913.1	Np003G152980
OG0000180	XP_009142475.1	Np005G291290, Np005G292670, Np005G292680, Np005G291280
OG0000180	XP_033144869.1	Np005G291320
OG0000181	XP_033132318.1, XP_033134326.1, XP_033141154.1, XP_033141153.1, XP_033130867.1, XP_033143783.1, XP_033128225.1, XP_033132193.1, XP_033135982.1	Np005G296340, Np006G359190, Np001G033000, Np007G384350, Np002G094870, Np004G238980, Np006G363240
OG0000183	XP_033129480.1	Np004G227120
OG0000184	XP_033141113.1	Np011G435860
OG0000185	XP_009114858.1	Np005G288320
OG0000186	XP_033148740.1	Np002G090270
OG0000186	XP_033133986.1	Np006G358400
OG0000186	XP_033132090.1, XP_033130693.1	Np004G215560, Np002G108280
OG0000186	XP_033133742.1	Np001G026290
OG0000186	XP_033136403.1, XP_033134231.1	Np001G023360
OG0000186	XP_033148158.1	Np004G219150
OG0000187	XP_033141740.1	Np005G271520
OG0000187	XP_009138031.1, XP_009108912.2	Np005G271420
OG0000189	XP_009109432.1	Np005G262130
OG0000189	XP_033138718.1, XP_009110381.2, XP_009120076.1	Np001G019990
OG0000190	XP_033136390.1	Np003G183360
OG0000190	XP_009134310.1	Np003G183500
OG0000190	XP_009134313.1	Np003G183510
OG0000190	XP_033141427.1, XP_009144510.1	Np003G183410, Np003G183480
OG0000191	XP_009118106.2	Np007G388820, Np003G178870
OG0000191	XP_033135663.1	Np005G291410
OG0000191	XP_033148331.1, XP_033132607.1, XP_033132278.1	Np007G392820
OG0000193	XP_033147470.1, XP_009102653.1	Np007G380740
OG0000193	XP_009108226.2, XP_033142187.1, XP_009146097.1, XP_009146095.2	Np007G384080
OG0000193	XP_033131842.1	Np007G387690
OG0000195	XP_009140755.1	Np006G361540
OG0000195	XP_009105204.1	Np005G312480
OG0000196	XP_009109611.1	Np003G165450
OG0000196	XP_009111047.1, XP_009119146.1	Np004G254380
OG0000196	XP_009109613.1	Np003G165460
OG0000196	XP_033133539.1	Np004G211990
OG0000196	XP_009119144.1, XP_009111048.2	Np004G254390
OG0000197	XP_033142545.1, XP_033128946.1, XP_033129265.1, XP_033141548.1	Np002G087170
OG0000200	XP_033136267.1	Np004G217530
OG0000200	XP_009119459.1	Np004G254580
OG0000201	XP_018508379.1, XP_009136545.2, XP_009136566.1, XP_009143886.1, XP_009143893.1	Np007G379560
OG0000203	XP_033134665.1, XP_033135894.1, XP_009124984.2, XP_033137619.1, XP_033136539.1	Np007G420280, Np004G195540
OG0000203	XP_033136263.1, XP_033135940.1	Np007G420850
OG0000204	XP_033144214.1	Np007G381450
OG0000205	XP_033132763.1	Np004G252280
OG0000207	XP_009106592.3	Np002G073040
OG0000207	XP_033136142.1	Np002G073110, Np002G073100
OG0000209	XP_009112818.1	Np002G123950
OG0000209	XP_033130508.1, XP_033145241.1	Np002G123940, Np002G091400
OG0000210	XP_033129079.1	Np007G372760, Np001G024450
OG0000210	XP_009132915.1	Np006G357760
OG0000210	XP_009113251.2	Np004G205190
OG0000213	XP_009146838.2	Np005G312500
OG0000213	XP_033145539.1, XP_009140442.1	Np006G368000
OG0000214	XP_033143140.1, XP_033143141.1	Np004G247100
OG0000214	XP_033128644.1	Np007G375860
OG0000214	XP_018510493.2, XP_033136786.1, XP_033136787.1, XP_033139302.1, XP_033136790.1, XP_033139304.1, XP_033136797.1, XP_033139309.1, XP_033136798.1, XP_033139307.1, XP_009111284.2	Np003G186320, Np003G186260
OG0000216	XP_009108543.1	Np005G286040, Np005G286010, Np005G285980, Np005G286120, Np005G286080
OG0000216	XP_009131272.2, XP_033142480.1, XP_033133167.1	Np004G202700, Np005G274080, Np005G314870
OG0000216	XP_009135671.1	Np006G361190
OG0000218	XP_009117861.2	Np004G241460
OG0000218	XP_009148880.1	Np006G363350, Np003G174250
OG0000218	XP_009114232.1, XP_009101339.1	Np001G027320
OG0000218	XP_009129226.1	Np001G027310
OG0000219	XP_009150384.1	Np003G187720, Np001G006210, Np001G006190, Np001G008170
OG0000222	XP_033147475.1	Np001G021650, Np005G303660, Np001G029320, Np003G141180, Np001G063040, Np006G365120, Np007G404090, Np004G194850, Np004G215680, Np004G233330, Np003G165700, Np005G311760, Np007G390900, Np004G194840, Np005G309420, Np004G212790, Np001G029240, Np006G365130
OG0000222	XP_033147181.1, XP_018512190.2	Np001G027190, Np003G175170, Np006G322380, Np001G023650, Np005G318440, Np007G420490
OG0000224	XP_009128235.1	Np002G074880
OG0000224	XP_009104620.1	Np002G074860
OG0000224	XP_033130758.1, XP_033130761.1, XP_033143449.1	Np002G096650
OG0000224	XP_009112729.1	Np002G121630, Np002G121680, Np002G121650, Np002G121690
OG0000225	XP_009115238.1	Np004G212520
OG0000225	XP_009109661.1	Np004G212490, Np004G212580, Np004G212560
OG0000225	XP_009109662.1, XP_033137288.1	Np004G212550, Np004G212570, Np004G212500
OG0000226	XP_009129754.1	Np001G068820, Np001G002660, Np001G003000
OG0000226	XP_033131216.1, XP_018508547.1, XP_033131868.1, XP_033132192.1, XP_009122447.1	Np004G243800, Np004G243970, Np004G243900, Np001G063350, Np001G063340
OG0000228	XP_009115561.1	Np004G230880
OG0000228	XP_009127828.1, XP_009105750.1	Np002G084540
OG0000228	XP_033141574.1, XP_009127833.1	Np002G084530
OG0000229	XP_009108973.2, XP_009108976.2, XP_009102300.2	Np004G245990
OG0000229	XP_009127652.1	Np004G246960, Np004G247090, Np004G247150, Np004G246980
OG0000230	XP_009128139.1, XP_009104696.2	Np002G077290
OG0000231	XP_009127540.1, XP_009105266.1	Np004G203320
OG0000232	XP_009134056.1, XP_033145018.1, XP_018508728.1, XP_009122402.1, XP_009135147.2, XP_009140710.1, XP_009136266.2, XP_033138822.1	Np006G352410, Np006G352420
OG0000234	XP_009139199.2	Np001G058680
OG0000234	XP_009139200.1	Np001G058670
OG0000234	XP_033148760.1	Np006G333910
OG0000234	XP_009121752.1	Np003G140390
OG0000234	XP_009139197.1, XP_033146516.1	Np001G058700
OG0000235	XP_033134338.1, XP_033147866.1	Np004G217630
OG0000235	XP_009146074.3, XP_009133053.2, XP_009133174.1, XP_033146302.1	Np004G196020, Np004G196000
OG0000236	XP_009109227.1	Np007G382490
OG0000236	XP_033144988.1, XP_033148569.1	Np007G382520, Np007G382570
OG0000236	XP_033130536.1, XP_033130558.1	Np002G086620, Np002G086590, Np002G086600
OG0000237	XP_033140973.1, XP_033131806.1, XP_033145196.1, XP_033140618.1	Np006G349720, Np002G102550
OG0000240	XP_033137486.1	Np003G187630
OG0000240	XP_009124766.1	Np006G347290
OG0000242	XP_009118142.1	Np004G242740
OG0000242	XP_009117939.2, XP_009148687.1	Np004G242760
OG0000244	XP_009137217.1, XP_009135314.1	Np005G286400
OG0000244	XP_009134322.1	Np003G183740
OG0000247	XP_009135150.1	Np002G120130, Np002G120100, Np002G120120, Np002G120110
OG0000248	XP_009102525.1	Np002G112170
OG0000248	XP_009116349.1	Np001G048790
OG0000249	XP_009133096.2	Np006G338430, Np001G039620
OG0000249	XP_009143556.1, XP_009143557.1, XP_009133099.1	Np003G177600, Np006G338400
OG0000249	XP_009141607.1	Np005G309230
OG0000250	XP_033140079.1	Np002G085780
OG0000250	XP_009136507.1, XP_009101906.1	Np005G261040
OG0000252	XP_009110744.2	Np003G131660, Np004G205500
OG0000253	XP_033129362.1, XP_033138900.1, XP_033139331.1, XP_033139264.1, XP_033131794.1, XP_033139071.1, XP_033138991.1, XP_033138901.1, XP_033134302.1, XP_033143391.1, XP_033143394.1, XP_033137951.1, XP_033139365.1, XP_033143414.1, XP_033133917.1, XP_033139180.1, XP_033148272.1	Np003G170230
OG0000254	XP_009145913.2, XP_033148591.1, XP_033148595.1, XP_009145915.1, XP_033147082.1, XP_009146127.3, XP_033148596.1	Np007G383010
OG0000254	XP_018512623.1	Np001G046190
OG0000256	XP_009144755.2	Np004G200500, Np004G200520
OG0000256	XP_033145283.1, XP_033146439.1, XP_033146438.1, XP_009141126.1	Np003G183070
OG0000257	XP_033136642.1, XP_033140341.1	Np007G377760
OG0000258	XP_009152065.1	Np004G230620, Np002G087740
OG0000258	XP_009123566.1	Np001G022690
OG0000258	XP_009132141.2	Np003G156210
OG0000258	XP_018515176.2, XP_009152066.1	Np001G022720
OG0000258	XP_009123565.1	Np001G049130, Np001G022660, Np001G022680
OG0000259	XP_033141749.1, XP_033138746.1, XP_033129406.1, XP_033141192.1, XP_033143256.1, XP_033131611.1, XP_033132848.1, XP_033131443.1, XP_033148492.1, XP_033145269.1, XP_033136504.1, XP_033131251.1, XP_033134190.1, XP_033134388.1, XP_033131516.1, XP_033138794.1, XP_033140119.1, XP_033145204.1, XP_033143019.1, XP_033134197.1, XP_033131811.1, XP_033136127.1, XP_033136495.1, XP_033128999.1, XP_033138372.1, XP_033148234.1, XP_033130779.1, XP_033143293.1, XP_033148607.1, XP_033129369.1, XP_033148678.1, XP_033134260.1, XP_033145901.1, XP_033138371.1, XP_033147927.1	Np006G352720, Np001G046070, Np003G171180, Np007G395670, Np002G108230, Np001G034910, Np001G020540, Np001G046060
OG0000264	XP_009111248.1, XP_009114492.1, XP_009108752.1	Np003G185830
OG0000264	XP_009111247.1	Np003G185810, Np003G185770, Np003G185800
OG0000265	XP_009121260.1	Np001G068970
OG0000266	XP_009116717.1	Np003G177610, Np001G046580
OG0000268	XP_009101283.1, XP_009114212.1	Np001G026200
OG0000268	XP_033137560.1	Np003G125800
OG0000268	XP_009116102.1, XP_018514158.2	Np001G057220
OG0000269	XP_033129329.1	Np001G012990, Np003G174460
OG0000269	XP_033147169.1	Np009G432510
OG0000269	XP_009103624.1	Np005G282190, Np007G405090
OG0000270	XP_009149488.2, XP_009110251.1, XP_009103374.2	Np004G235580
OG0000271	XP_018510294.1, XP_009134330.1	Np003G164720
OG0000273	XP_009113338.1, XP_009120003.1	Np005G312740
OG0000273	XP_018513554.2, XP_009138197.2, XP_033140992.1, XP_033142842.1	Np005G262870
OG0000274	XP_009131977.2, XP_009120488.1	Np003G152640
OG0000275	XP_009109255.2, XP_009109273.1	Np007G384510, Np007G381770, Np007G381750, Np007G381740, Np007G382440, Np007G382420, Np007G384540, Np007G382890
OG0000276	XP_009148250.1, XP_009130004.1	Np005G309120
OG0000276	XP_033145088.1, XP_009133566.2	Np001G039310
OG0000277	XP_033146251.1, XP_009146815.1	Np005G302360
OG0000277	XP_009146804.1	Np005G302420
OG0000278	XP_009109521.1	Np005G260810, Np005G260780, Np005G260850
OG0000278	XP_009143396.1, XP_009126872.2, XP_009115170.1, XP_033144288.1	Np008G426890, Np009G429180
OG0000279	XP_033140527.1, XP_033147239.1, XP_009151548.2	Np004G200390
OG0000282	XP_009122331.1	Np003G133480
OG0000282	XP_009122327.1	Np003G133500
OG0000282	XP_009122326.1	Np003G133510
OG0000282	XP_033144505.1	Np003G133520
OG0000282	NP_001288906.1, XP_033144506.1, XP_009125692.3, XP_018511882.1	Np003G133530
OG0000283	XP_009101789.1	Np001G041370
OG0000283	XP_009113997.2, XP_009123889.1, XP_009101790.1, XP_033136159.1, XP_009101973.1, XP_009123893.1, XP_009123946.2, XP_033136273.1, XP_033136503.1, XP_033136506.1, XP_033136557.1	Np001G041380, Np001G041420, Np001G041390, Np001G041410
OG0000284	XP_033140482.1, XP_009151152.2	Np001G014190
OG0000284	XP_033147938.1	Np007G375910
OG0000284	XP_009144622.1, XP_009114607.1	Np007G417960
OG0000285	XP_033139775.1, XP_033139809.1, XP_033144986.1, XP_033142243.1, XP_018514409.1	Np007G383130
OG0000286	XP_018510979.1	Np003G186400
OG0000287	XP_018514349.1	Np005G307830
OG0000287	XP_033147150.1, XP_033148574.1	Np007G380720
OG0000287	XP_033147151.1	Np007G380730
OG0000287	XP_009135722.1	Np007G380790
OG0000288	XP_009131164.1, XP_033134805.1	Np002G076120, Np007G410970
OG0000288	XP_009108045.2	Np006G324750
OG0000290	XP_009146116.1, XP_009112576.1	Np007G394710
OG0000290	XP_033141781.1	Np001G003170, Np004G255370
OG0000293	XP_033145275.1, XP_009107815.1	Np004G190010
OG0000294	XP_009114068.1, XP_009135526.2	Np007G392540
OG0000294	XP_009133101.1, XP_009141614.1, XP_033146981.1	Np006G338230
OG0000294	XP_009134472.1, XP_009111338.2	Np003G187470
OG0000295	XP_009135394.2, XP_033142335.1, XP_018513576.2, XP_009146335.1	Np007G405240
OG0000296	XP_033143279.1	Np006G337510
OG0000296	XP_009115349.1	Np005G319160, Np005G319110
OG0000296	XP_033147349.1	Np003G144510
OG0000297	XP_009140925.1	Np004G201930
OG0000297	XP_009126602.1, XP_033140106.1, XP_033140107.1, XP_009120577.1	Np003G151840
OG0000297	XP_033147125.1	Np007G397060
OG0000298	XP_009140184.1, XP_009140185.1, XP_009140178.1	Np005G295490, Np005G294970
OG0000298	XP_009120089.1, XP_033129769.1, XP_018512721.1, XP_009132988.2	Np005G289560, Np005G289430, Np005G289420
OG0000299	XP_009125591.2	Np003G129930
OG0000299	XP_009140448.1, XP_009140449.1	Np006G367710
OG0000299	XP_009117327.1	Np004G208320
OG0000300	XP_009136172.2	Np007G389100
OG0000300	XP_009141111.1	Np005G298690
OG0000300	XP_009136171.2	Np002G094370, Np007G389110
OG0000300	XP_033130781.1, XP_009124421.2, XP_033130784.1	Np007G389150, Np007G388090
OG0000301	XP_033129398.1, XP_033143235.1, XP_033136496.1, XP_009114824.2, XP_009108249.1, XP_033134266.1	Np004G225550, Np006G356740, Np004G197240, Np002G077850, Np007G412040, Np002G074480, Np003G156020, Np005G314010, Np001G031450
OG0000303	XP_033131037.1, XP_033131296.1, XP_033137062.1, XP_033130584.1, XP_033137932.1, XP_033133221.1	Np005G299670
OG0000304	XP_009101629.1	Np005G309560
OG0000308	XP_033134008.1, XP_033133188.1	Np004G238420
OG0000308	XP_009117653.2	Np003G180510
OG0000308	XP_033137191.1	Np005G316710
OG0000309	XP_033139208.1	Np002G120790, Np002G096530, Np009G429300, Np002G104210, Np004G218210
OG0000310	XP_009121314.2	Np003G153250
OG0000310	XP_009126684.1	Np003G152770
OG0000310	XP_009120537.2, XP_033142420.1, XP_033133201.1, XP_033142421.1, XP_033137987.1, XP_033138021.1	Np003G152090, Np001G045800, Np003G152100
OG0000311	XP_009121474.1, XP_009126124.1	Np003G143670
OG0000311	XP_009147968.1	Np004G199430
OG0000311	XP_009113719.2, XP_009145973.2, XP_009135551.1	Np007G393150
OG0000311	XP_009139734.1	Np005G312280
OG0000311	XP_009127474.2	Np002G095870
OG0000313	XP_033137499.1	Np004G202460
OG0000313	XP_009137041.2, XP_009108474.1, XP_018510982.1	Np005G309150
OG0000314	XP_009119258.1, XP_009118621.1, XP_009111083.2	Np004G255460
OG0000314	XP_018514131.2, XP_033145296.1, XP_009132860.1, XP_009143949.1	Np006G357070, Np004G255440
OG0000314	XP_009143895.1, XP_009132911.1	Np006G357690
OG0000315	XP_033134376.1, XP_033134357.1, XP_009136048.2, XP_033139276.1, XP_033141070.1, XP_033139810.1, XP_033130946.1, XP_033134328.1, XP_009129529.2	Np006G328650
OG0000316	XP_009123612.3, XP_009101647.1, XP_009113904.3, XP_009114073.1	Np006G331480, Np006G331350, Np006G331360, Np006G358410, Np004G208610
OG0000319	XP_009110915.1, XP_009131916.2, XP_033135868.1, XP_009144204.2, XP_009126609.2, XP_009126611.2, XP_009148045.1, XP_009120571.1, XP_033135867.1	Np003G151880, Np005G304320, Np004G196850, Np005G304300
OG0000321	XP_033133683.1	Np004G208960
OG0000321	XP_009139716.1, XP_009126866.1, XP_033145882.1	Np005G311650
OG0000322	XP_009106547.1	Np002G073460
OG0000322	XP_009141884.1, XP_018513450.2, XP_009139173.1, XP_009105613.2, XP_009133429.2, XP_009134090.2	Np006G331820, Np002G082860
OG0000323	XP_033137968.1, XP_009127112.1	Np003G162270
OG0000323	XP_009109129.1, XP_033144141.1, XP_009137680.1, XP_009143743.1	Np005G277410
OG0000323	XP_009137679.1, XP_009109130.1	Np005G277420, Np005G277440
OG0000325	XP_033143630.1, XP_033136329.1, XP_033135938.1, XP_033129344.1	Np005G299970
OG0000325	XP_033140461.1	Np004G217010
OG0000327	XP_033132527.1	Np004G229850
OG0000327	XP_033136218.1	Np006G364610, Np006G364600
OG0000327	XP_033136302.1, XP_033131973.1, XP_033146020.1, XP_033145569.1	Np001G057660, Np001G057680, Np001G057670
OG0000328	XP_009107789.1	Np005G304570
OG0000328	XP_009140172.1	Np004G232390, Np005G314470
OG0000328	XP_009113441.1	Np005G314440
OG0000329	XP_033131536.1	Np001G066400
OG0000330	XP_018510062.1	Np007G378870
OG0000332	XP_009147859.2	Np004G197090
OG0000334	XP_009116078.1	Np001G056660
OG0000334	XP_009133202.2, XP_009143456.1	Np006G336790
OG0000334	XP_009144569.1, XP_009134433.1	Np003G186670
OG0000335	XP_033142331.1	Np005G276000
OG0000335	XP_033135955.1	Np004G210810
OG0000336	XP_009127959.1, XP_009105951.1, XP_009104837.1, XP_009104838.1	Np002G081720
OG0000338	XP_009113354.1	Np002G112620, Np002G111810, Np004G249560, Np004G249390
OG0000339	XP_009134562.1	Np003G189350
OG0000339	XP_009133759.2, XP_009142386.2	Np006G323420
OG0000339	XP_009138772.2, XP_009116806.2	Np001G067270
OG0000340	XP_009142948.1	Np006G326900
OG0000340	XP_009133612.1, XP_009133607.1, XP_033142840.1, XP_033142841.1	Np006G326830, Np006G326880
OG0000340	XP_009142200.1, XP_033146480.1, XP_018513669.1, XP_009142953.2	Np006G326810
OG0000341	XP_033146805.1, XP_033147153.1, XP_009123708.1, XP_009124439.1, XP_033130780.1	Np004G219510
OG0000342	XP_009140116.1	Np007G416180
OG0000344	XP_009107810.2, XP_009108971.2, XP_033133704.1, XP_033133703.1, XP_009123220.1, XP_009123219.1, XP_033134125.1, XP_033137260.1, XP_033142048.1, XP_033140392.1, XP_033140388.1, XP_033140393.1, XP_009105016.2, XP_009110511.1	Np001G013610
