Orthogroup	Brassica_rapa	Alyssum_gmelinii
OG0000127	XP_033137562.1	Ag008G679900, Ag004G381150
OG0000127	XP_009122823.2	Ag006G492230
OG0000127	XP_033147907.1	Ag005G477990
OG0000127	XP_033145685.1	Ag005G477980
OG0000128	XP_033143891.1	Ag003G264610, Ag003G264920
OG0000130	XP_033138885.1	Ag003G260700
OG0000135	XP_009140415.1, XP_018513882.1	Ag007G610770
OG0000136	XP_033130821.1	Ag008G691470, Ag005G487080
OG0000137	XP_033137251.1, XP_009144927.1, XP_009139448.1, XP_009145189.1, XP_033139475.1, XP_009150285.1, XP_033144074.1, XP_009103633.1, XP_033128191.1, XP_033146613.1, XP_009144615.1	Ag001G020440, Ag001G062280, Ag002G130440, Ag007G624610, Ag004G355240, Ag003G264690, Ag007G648090, Ag004G309670, Ag008G662950, Ag001G102090, Ag004G373870, Ag004G346320, Ag006G521700
OG0000138	XP_009104951.1, XP_009105716.1, XP_009105715.2, XP_009105714.1	Ag004G345080, Ag004G381060, Ag004G345060
OG0000139	XP_033134250.1, XP_033138766.1, XP_033133921.1, XP_033131895.1, XP_033138936.1, XP_033139081.1	Ag001G027020
OG0000139	XP_033139082.1, XP_033139319.1, XP_033139091.1, XP_033139398.1, XP_033138913.1	Ag002G170320
OG0000140	XP_033141238.1	Ag001G060940, Ag001G070480, Ag001G071460, Ag007G624420, Ag008G704320, Ag008G707840, Ag006G566230, Ag008G707860
OG0000140	XP_009126729.2, XP_033141242.1, XP_009126731.2, XP_009145270.2, XP_033141241.1, XP_033141237.1	Ag008G706820, Ag008G706850, Ag008G707550, Ag008G706830
OG0000140	XP_033142716.1, XP_009120430.1	Ag001G080460, Ag008G707780
OG0000140	XP_009149959.1	Ag001G052690
OG0000142	XP_009144376.2	Ag007G594400
OG0000142	XP_033147142.1	Ag007G594160, Ag007G594220
OG0000142	XP_033148630.1	Ag004G307050
OG0000144	XP_018513380.1	Ag005G434100
OG0000145	XP_033137037.1, XP_033141981.1	Ag006G535320, Ag004G370190
OG0000146	XP_009120051.1, XP_009132642.1	Ag008G695350
OG0000146	XP_033138715.1	Ag008G695470, Ag008G695460
OG0000146	XP_009132393.1	Ag008G695380
OG0000146	XP_009132394.1	Ag008G695270
OG0000147	XP_009102205.2, XP_009112568.1	Ag005G408700
OG0000147	XP_009109000.1	Ag003G261030
OG0000147	XP_033141904.1, XP_009120261.2	Ag008G702420
OG0000147	XP_009106729.2, XP_018508569.2	Ag003G209560
OG0000149	XP_009126677.2	Ag008G709300
OG0000149	XP_009131982.1, XP_009126681.1	Ag008G709340
OG0000149	XP_033140133.1	Ag008G709360
OG0000149	XP_009126683.1	Ag008G709420
OG0000150	XP_009126896.3, XP_018511917.2	Ag008G711330, Ag002G133360
OG0000150	XP_033139673.1	Ag004G332580
OG0000151	XP_009119874.1	Ag008G685810
OG0000151	XP_009144093.1, XP_009109116.1	Ag003G253050
OG0000151	XP_009135093.1, XP_009146989.1, XP_009123804.1	Ag005G478640
OG0000151	XP_009136334.1, XP_009121200.1	Ag005G417580
OG0000151	XP_018510771.1, XP_018512593.2	Ag008G698280
OG0000151	XP_009112816.1	Ag004G398050
OG0000152	XP_033139410.1, XP_033139486.1, XP_033139000.1, XP_033139409.1, XP_033139228.1, XP_018511352.1	Ag003G223230, Ag002G132980
OG0000154	XP_009110463.1, XP_009149047.1	Ag004G324480
OG0000154	XP_009120551.1	Ag005G471090
OG0000154	XP_009123001.2, XP_009136338.1	Ag002G177350
OG0000154	XP_009115390.1, XP_033143098.1, XP_033134270.1	Ag006G493360
OG0000154	XP_033137307.1, XP_009122772.2, XP_009122774.3	Ag006G507750, Ag006G508580, Ag006G493020
OG0000155	XP_009133539.2, XP_018508817.2, XP_033130819.1, XP_033130815.1, XP_033137245.1, XP_009134691.2	Ag006G564870
OG0000155	XP_009135203.2	Ag005G471860
OG0000155	XP_009150399.2, XP_009105221.2	Ag002G134830, Ag002G134820, Ag002G138260
OG0000156	XP_009142348.1	Ag002G201890
OG0000156	XP_018514087.1	Ag002G201920, Ag002G201850, Ag002G201820, Ag002G201830, Ag002G201880
OG0000156	XP_009116769.1	Ag001G093780
OG0000157	XP_009113644.3, XP_009115539.2, XP_033135169.1, XP_033135170.1, XP_033135012.1, XP_009135990.1, XP_033135900.1	Ag004G346210, Ag003G229150, Ag004G369290
OG0000158	XP_009122633.2, XP_009146323.2	Ag005G454650
OG0000158	XP_009104904.1	Ag003G289470, Ag006G505780, Ag006G563590
OG0000158	XP_033141306.1, XP_009146299.1, XP_009146319.1, XP_033134979.1, XP_033141607.1	Ag005G476710
OG0000161	XP_009130179.2, XP_009130183.1	Ag008G725260
OG0000161	XP_033145048.1	Ag007G588370
OG0000161	XP_009127389.1	Ag007G588360
OG0000161	XP_033146830.1, XP_033146831.1	Ag007G601560, Ag007G601540, Ag007G601790
OG0000162	XP_033134420.1	Ag001G092940
OG0000162	XP_009104263.2	Ag001G092930
OG0000162	XP_009143082.1	Ag002G200850, Ag002G200800, Ag002G200670
OG0000164	XP_033129371.1	Ag003G293830
OG0000164	XP_009109983.2, XP_009109984.2, XP_009127111.1	Ag005G487250, Ag003G293940
OG0000164	XP_018509849.2	Ag003G293780, Ag004G322100, Ag003G293750, Ag003G293810
OG0000164	XP_009109447.1	Ag003G293740, Ag003G293690, Ag003G293790
OG0000165	XP_033145232.1, XP_018508434.1, XP_033134004.1, XP_018513877.1	Ag004G356120, Ag007G623920, Ag006G522660, Ag001G100400, Ag006G498640, Ag007G624740
OG0000165	XP_033137724.1, XP_018515086.1	Ag001G093340, Ag003G208890
OG0000167	XP_009132947.2	Ag006G570230
OG0000167	XP_033133256.1	Ag006G570340
OG0000167	XP_033138466.1	Ag006G570320
OG0000167	XP_009108433.1	Ag006G570400, Ag006G570410
OG0000169	XP_033128100.1, XP_033128105.1	Ag003G231880
OG0000171	XP_009113207.1	Ag004G312300
OG0000171	XP_009127800.1, XP_033134622.1, XP_033130273.1, XP_009103171.1	Ag004G345150
OG0000171	XP_033137829.1	Ag007G614710
OG0000172	XP_018514807.1	Ag001G081750, Ag001G081700, Ag001G084760, Ag002G204930, Ag001G089480
OG0000172	XP_033146362.1	Ag001G089440
OG0000172	XP_018514555.2	Ag001G089420
OG0000175	XP_009138399.1, XP_009148517.1	Ag003G287000
OG0000175	XP_009103358.2	Ag003G223500
OG0000177	XP_033133384.1	Ag001G004480, Ag005G418600
OG0000180	XP_033144869.1	Ag003G207330
OG0000180	XP_009105410.1	Ag003G218340
OG0000181	XP_033132318.1, XP_033134326.1, XP_033141154.1, XP_033141153.1, XP_033130867.1, XP_033143783.1, XP_033128225.1, XP_033132193.1, XP_033135982.1, XP_033141157.1, XP_009103011.1, XP_009135982.1, XP_033143229.1, XP_033143399.1, XP_033146236.1, XP_009145097.2, XP_009116214.2, XP_009129606.2, XP_009105595.2, XP_033131875.1, XP_033131917.1	Ag003G251860
OG0000184	XP_033131052.1, XP_033143411.1, XP_018509904.2, XP_018511330.2, XP_018513830.1, XP_033145096.1, XP_033141113.1	Ag001G075930
OG0000185	XP_009114858.1	Ag005G448260
OG0000187	XP_009138031.1, XP_009108912.2	Ag003G270560
OG0000187	XP_033142277.1	Ag005G474090
OG0000187	XP_009135996.2, XP_009146778.2, XP_009146779.1	Ag005G474080
OG0000189	XP_033143369.1	Ag005G482620
OG0000189	XP_009109432.1	Ag003G293390
OG0000189	XP_033143325.1, XP_033133045.1, XP_018509102.1, XP_009127593.1	Ag007G631560, Ag007G631600, Ag007G631490, Ag007G631520, Ag007G631710, Ag007G628720, Ag007G631540, Ag006G508880, Ag006G508840, Ag006G508810, Ag004G355860, Ag003G290270
OG0000189	XP_009110381.2, XP_009120076.1	Ag003G276230
OG0000190	XP_033136390.1	Ag002G140140
OG0000190	XP_009134310.1	Ag002G128880
OG0000190	XP_009134313.1	Ag002G128820
OG0000190	XP_009114564.1, XP_009134304.1, XP_009114346.2, XP_033142043.1, XP_009134308.2, XP_033136829.1, XP_033142131.1, XP_033141427.1, XP_009144510.1, XP_009114566.2, XP_009144506.1, XP_009144502.1	Ag002G140040, Ag002G139950
OG0000191	XP_033136709.1	Ag005G457150
OG0000191	XP_033136630.1	Ag005G457490, Ag005G457480
OG0000192	XP_009103301.1	Ag004G336350
OG0000192	XP_009103302.2	Ag004G336320
OG0000192	XP_009110191.2	Ag004G336370
OG0000192	XP_009149600.1	Ag004G336340, Ag004G336360, Ag004G336330
OG0000195	XP_009139073.1	Ag001G082920
OG0000195	XP_009105204.1	Ag007G646090
OG0000196	XP_009109611.1, XP_009115266.1, XP_009111047.1, XP_009119146.1	Ag004G304260, Ag004G304230
OG0000196	XP_033136326.1, XP_009109613.1	Ag004G304250
OG0000196	XP_009119144.1, XP_009111048.2	Ag004G304270, Ag004G304220, Ag004G304240
OG0000197	XP_033128946.1	Ag006G565850
OG0000197	XP_033141548.1	Ag004G326930
OG0000203	XP_033147068.1, XP_033147041.1, XP_033134665.1, XP_033135894.1, XP_009124984.2, XP_033137619.1, XP_033136539.1	Ag006G519280, Ag005G485370, Ag005G485380
OG0000203	XP_033136263.1, XP_033135940.1	Ag005G485200, Ag004G387230, Ag004G392530, Ag005G485880
OG0000204	XP_018515099.1, XP_009122925.1, XP_018514914.1, XP_018513505.1, XP_033143227.1, XP_018513498.1	Ag005G471780, Ag005G471790
OG0000204	XP_018511790.1	Ag006G500950, Ag002G171010, Ag006G500990, Ag006G500820, Ag006G500940, Ag006G500960, Ag006G500830, Ag002G105640
OG0000204	XP_009135819.1	Ag005G437650
OG0000205	XP_033132763.1	Ag005G439370
OG0000207	XP_009106592.3	Ag001G022870, Ag001G022610, Ag002G183650
OG0000207	XP_033132165.1, XP_033128821.1, XP_033129810.1, XP_009151530.2, XP_033129411.1, XP_033128822.1, XP_009106589.1	Ag003G219800, Ag003G215860, Ag003G215900
OG0000208	XP_009101865.1, XP_009101866.1	Ag008G723930, Ag003G294620, Ag003G284900, Ag003G294610
OG0000208	XP_009123569.1	Ag003G294600, Ag003G294590
OG0000209	XP_009112818.1	Ag004G398980, Ag004G398780, Ag004G398970
OG0000209	XP_018509758.1	Ag004G398990, Ag004G398790, Ag002G138750
OG0000209	XP_033145241.1	Ag004G312540
OG0000210	XP_033129079.1	Ag006G499160, Ag006G499150, Ag006G499180
OG0000210	XP_009132915.1	Ag007G588480
OG0000213	XP_009105992.1, XP_033131152.1, XP_033131151.1	Ag003G236750, Ag003G236500, Ag003G236780, Ag003G236530
OG0000213	XP_033145539.1, XP_009140442.1, XP_033136677.1, XP_033130301.1, XP_009133997.1	Ag003G288980
OG0000214	XP_033143140.1, XP_033143141.1, XP_033128644.1	Ag007G604980
OG0000214	XP_018510493.2, XP_033136786.1, XP_033136787.1, XP_033139302.1, XP_033136790.1, XP_033139304.1, XP_033136797.1, XP_033139309.1, XP_033136798.1, XP_033139307.1, XP_009111284.2	Ag006G510950, Ag003G222050, Ag006G510210
OG0000218	XP_009117861.2	Ag004G322150
OG0000218	XP_009148880.1	Ag004G322240, Ag004G322160, Ag004G322180, Ag004G322280, Ag004G322290
OG0000218	XP_009101339.1	Ag005G439660
OG0000218	XP_009129226.1	Ag008G689600, Ag002G177290
OG0000219	XP_033129569.1	Ag004G357760
OG0000219	XP_033145279.1	Ag007G593670
OG0000219	XP_009150384.1	Ag006G565670
OG0000220	XP_033142532.1, XP_009133030.1	Ag002G172490
OG0000221	XP_033130945.1, XP_033145218.1, XP_033139360.1	Ag004G396450
OG0000224	XP_009128235.1, XP_009104620.1, XP_009128234.1, XP_009101726.1	Ag003G217560, Ag003G217550, Ag001G013260, Ag003G217250, Ag003G217260, Ag003G217440, Ag003G217450
OG0000224	XP_009108914.1	Ag003G270550
OG0000224	XP_009112729.1	Ag004G383650
OG0000225	XP_009109662.1, XP_033137288.1	Ag007G581980, Ag007G582060
OG0000226	XP_033131216.1, XP_018508547.1, XP_033131868.1, XP_033132192.1	Ag001G000690, Ag004G337830, Ag005G429260, Ag005G429270, Ag001G000670
OG0000228	XP_009110123.1, XP_009103193.1	Ag004G341460
OG0000228	XP_009115561.1	Ag004G379170
OG0000228	XP_009127828.1, XP_009105750.1	Ag004G344170
OG0000228	XP_009127830.1, XP_033130552.1	Ag004G344160
OG0000231	XP_033137004.1, XP_033137966.1, XP_033131398.1, XP_033131015.1	Ag001G058920
OG0000234	XP_033146519.1, XP_009116212.1, XP_009103951.1	Ag001G076970
OG0000234	XP_009139199.2	Ag001G076940
OG0000234	XP_009139200.1	Ag001G076930
OG0000234	XP_009121752.1	Ag007G612020
OG0000235	XP_033147857.1, XP_033134338.1, XP_033147866.1	Ag005G452990, Ag005G453010, Ag005G460460
OG0000235	XP_009146074.3, XP_009133053.2, XP_009133174.1, XP_033146302.1	Ag001G090250, Ag003G282910, Ag003G268030, Ag005G460480, Ag005G460490, Ag004G378350
OG0000239	XP_033145492.1, XP_009140620.3, XP_033145493.1, XP_009141265.2, XP_033145495.1, XP_009141190.2	Ag006G498570, Ag007G589100, Ag006G546090, Ag007G589080
OG0000239	XP_033145504.1	Ag001G025650
OG0000240	XP_033137486.1	Ag006G521840
OG0000240	XP_009124766.1, XP_033129354.1	Ag007G599880
OG0000240	XP_033134005.1, XP_033145123.1, XP_033141396.1, XP_009151331.2	Ag001G089960
OG0000242	XP_009123234.1, XP_009119414.1	Ag005G419410
OG0000242	XP_009117938.1, XP_009110562.1	Ag004G319220
OG0000242	XP_009118142.1	Ag004G319260
OG0000242	XP_009110559.1, XP_009110560.1	Ag004G319640
OG0000242	XP_009117939.2, XP_009148687.1	Ag004G319270
OG0000243	XP_033134259.1	Ag006G546880, Ag001G023030, Ag003G265410, Ag005G430630
OG0000244	XP_009137217.1, XP_009135314.1	Ag006G567480
OG0000244	XP_009114544.1	Ag002G138420, Ag002G137630
OG0000244	XP_009108531.1	Ag006G567460, Ag006G567470
OG0000244	XP_009134322.1	Ag002G137640, Ag002G138410
OG0000248	XP_033134839.1, XP_009144491.1	Ag002G142990
OG0000248	XP_033142073.1, XP_033142074.1	Ag002G142870, Ag002G142960, Ag002G142950, Ag002G142860
OG0000248	XP_009102525.1	Ag004G367480
OG0000248	XP_009116349.1	Ag001G081600
OG0000249	XP_009141608.1, XP_009114411.2	Ag002G168370
OG0000249	XP_009143556.1, XP_009143557.1, XP_009133099.1	Ag002G168420, Ag002G179380
OG0000249	XP_009141607.1	Ag002G168350
OG0000249	XP_009133097.2, XP_009143554.2, XP_009143555.1	Ag002G168380
OG0000249	XP_009116009.2	Ag001G071720
OG0000250	XP_009105679.1, XP_009105678.1, XP_033140079.1	Ag003G292650
OG0000250	XP_009136507.1, XP_009101906.1	Ag003G295650, Ag003G295660, Ag003G295670
OG0000251	XP_009112969.1	Ag003G266640
OG0000251	XP_033133972.1	Ag005G466710
OG0000252	XP_009132661.1	Ag006G494390, Ag006G494400, Ag004G392350, Ag004G387020, Ag006G494470, Ag006G494420, Ag006G494490, Ag006G494510
OG0000252	XP_009110744.2	Ag006G494350, Ag006G494360, Ag006G494380, Ag006G494310, Ag006G494330, Ag006G493940, Ag006G493990, Ag002G166430, Ag006G493980, Ag006G494000, Ag003G272030, Ag006G493970, Ag006G493890, Ag006G493910, Ag006G493930, Ag006G493870, Ag006G493900, Ag002G186120, Ag002G186270, Ag002G186250, Ag002G186210, Ag002G186260, Ag002G186220, Ag002G186130, Ag002G186150, Ag002G186160, Ag002G186240, Ag006G493920, Ag006G494320, Ag006G494300
OG0000256	XP_009138558.1	Ag002G186750, Ag002G186710, Ag002G186740
OG0000256	XP_009144755.2	Ag002G182840, Ag002G182690, Ag002G182780
OG0000256	XP_009133433.2	Ag002G187030, Ag002G187040, Ag002G187060, Ag002G187050, Ag008G691560
OG0000257	XP_033136642.1	Ag004G325560, Ag001G011470, Ag008G698480, Ag001G011500, Ag001G010720, Ag004G331430, Ag008G697590, Ag003G211470, Ag003G211370, Ag003G220650, Ag003G228410, Ag003G212030, Ag003G212020, Ag001G012300, Ag003G233340, Ag006G574280, Ag005G441830, Ag004G325570
OG0000258	XP_009123566.1	Ag002G175550
OG0000258	XP_009132141.2	Ag008G702170
OG0000258	XP_009121542.3	Ag002G191840, Ag001G079880
OG0000258	XP_009123565.1	Ag004G336180
OG0000264	XP_009111248.1, XP_009114492.1, XP_009108752.1	Ag002G129660
OG0000264	XP_009111247.1	Ag007G599430
OG0000265	XP_009121260.1	Ag001G064340, Ag005G418610, Ag003G279450, Ag007G623720, Ag003G229640, Ag002G180170
OG0000268	XP_009101283.1, XP_009114212.1	Ag008G659990
OG0000268	XP_009117889.1, XP_009148842.1	Ag004G321080, Ag004G321070, Ag004G321060, Ag007G616940
OG0000268	XP_033137560.1	Ag006G492050
OG0000268	XP_009116102.1, XP_018514158.2	Ag001G074460
OG0000269	XP_033147169.1	Ag006G552380, Ag003G265590, Ag003G266400
OG0000269	XP_009103624.1	Ag002G157110
OG0000271	XP_009122723.1	Ag001G022460, Ag001G022490
OG0000271	XP_018510294.1, XP_009134330.1	Ag004G382710
OG0000273	XP_009148392.1, XP_033129881.1, XP_009148391.1, XP_009118248.1, XP_009118244.2, XP_009118246.1	Ag004G312170
OG0000274	XP_009131977.2, XP_009120488.1	Ag001G037550, Ag008G709540, Ag008G709790
OG0000274	XP_009118237.2, XP_009144371.1	Ag007G593920, Ag007G593930, Ag007G593900
OG0000275	XP_009145438.1, XP_009145263.1, XP_009145440.1, XP_009145439.2, XP_009132499.1	Ag005G440140, Ag005G440210, Ag005G440200
OG0000276	XP_009137137.2	Ag006G560370
OG0000276	XP_009148250.1, XP_009130004.1	Ag006G560510, Ag006G560400
OG0000276	XP_033145088.1, XP_009133566.2	Ag006G560660
OG0000276	XP_009150993.1	Ag006G560650
OG0000281	XP_009113455.2	Ag007G614650
OG0000281	XP_009147860.1	Ag001G016930, Ag001G016850
OG0000282	XP_009122326.1, XP_033144505.1	Ag007G599660
OG0000283	XP_009123895.1, XP_009101789.1	Ag007G587950
OG0000284	XP_033140482.1, XP_009151152.2	Ag001G030880, Ag001G029500, Ag007G629010
OG0000285	XP_033143272.1	Ag001G036950
OG0000286	XP_033143114.1	Ag004G311120, Ag004G311180, Ag002G169720, Ag005G413850, Ag004G367060, Ag006G550120, Ag006G541770, Ag003G254170, Ag003G265930, Ag006G506430, Ag004G381260, Ag002G169570, Ag002G162620, Ag002G131130, Ag002G114870, Ag001G043760, Ag001G031000, Ag002G176140, Ag006G566470, Ag006G566360, Ag006G566350
OG0000286	XP_018510979.1	Ag008G734600
OG0000287	XP_018514349.1	Ag003G212560
OG0000287	XP_033147150.1, XP_033148574.1	Ag005G442870, Ag005G444120
OG0000287	XP_033147151.1	Ag005G444010, Ag005G442790
OG0000287	XP_009135722.1	Ag005G442830, Ag005G444040
OG0000288	XP_009131164.1, XP_033134805.1	Ag005G478600
OG0000288	XP_009108045.2	Ag003G214960, Ag005G478520, Ag005G476300, Ag003G214920, Ag003G214930, Ag003G214970, Ag005G479220
OG0000290	XP_009146116.1, XP_009112576.1	Ag005G447400, Ag001G064900, Ag005G450080, Ag005G453470, Ag005G453460
OG0000290	XP_033141781.1	Ag008G713350, Ag008G713310
OG0000294	XP_009114068.1, XP_009135526.2	Ag005G458030
OG0000294	XP_009133101.1	Ag002G169270
OG0000294	XP_009124482.1	Ag002G204660
OG0000294	XP_009134472.1, XP_009111338.2	Ag006G513280
OG0000295	XP_009116708.1	Ag005G465340, Ag005G465350, Ag005G465370
OG0000295	XP_009135394.2, XP_033142335.1, XP_018513576.2, XP_009146335.1	Ag005G465230, Ag005G465240, Ag005G465360, Ag005G465330, Ag005G465270, Ag005G465260
OG0000297	XP_009140925.1	Ag007G595310
OG0000297	XP_009126602.1, XP_033140106.1, XP_033140107.1, XP_009120577.1	Ag008G711840, Ag008G711790, Ag001G072030, Ag007G611180, Ag003G272910, Ag005G402300, Ag005G402290, Ag008G711950, Ag004G378870, Ag008G711910, Ag008G711870, Ag008G711810, Ag008G711970
OG0000297	XP_033147125.1	Ag005G448670
OG0000298	XP_009120089.1, XP_033129769.1, XP_018512721.1, XP_009132988.2	Ag006G507510, Ag006G507440, Ag003G286500, Ag003G286510, Ag007G639970
OG0000299	XP_009125591.2, XP_009130868.1	Ag006G499900, Ag006G499860
OG0000299	XP_009117327.1	Ag003G213780, Ag003G220100, Ag003G213850, Ag003G213810, Ag003G212830, Ag003G213770, Ag003G220090
OG0000300	XP_009136172.2	Ag003G259820
OG0000300	XP_009136171.2, XP_033130781.1, XP_009124421.2, XP_033130784.1	Ag002G137460, Ag002G140980
OG0000301	XP_033129398.1, XP_033143235.1, XP_033136496.1, XP_009114824.2, XP_009108249.1, XP_033134266.1	Ag002G147210, Ag008G664500, Ag007G613760, Ag007G635580, Ag007G584880, Ag005G446360, Ag003G248110, Ag004G361030, Ag004G354370, Ag006G541230, Ag001G058420, Ag004G374750, Ag007G610080, Ag007G607650
OG0000303	XP_033133221.1	Ag001G067100
OG0000304	XP_009101629.1	Ag002G124190
OG0000304	XP_033136859.1	Ag002G124160
OG0000308	XP_033134008.1, XP_033133188.1, XP_009117653.2	Ag004G327780
OG0000308	XP_033137191.1	Ag004G327720
OG0000310	XP_009120537.2, XP_033142420.1, XP_033133201.1, XP_033142421.1, XP_033137987.1, XP_033138021.1	Ag008G711030
OG0000311	XP_009121474.1, XP_009126124.1	Ag007G622820
OG0000311	XP_009147968.1	Ag001G024940
OG0000311	XP_009113719.2, XP_009145973.2, XP_009135551.1	Ag005G457020
OG0000313	XP_009108429.1, XP_033142746.1	Ag006G560490, Ag006G560390
OG0000313	XP_033137499.1	Ag006G560010, Ag005G411080
OG0000313	XP_009137041.2	Ag006G560670, Ag006G560940, Ag006G560690
OG0000313	XP_018510982.1	Ag002G171170
OG0000314	XP_009119258.1, XP_009118621.1, XP_009111083.2	Ag004G302930
OG0000314	XP_018514131.2, XP_033145296.1, XP_009132860.1, XP_009143949.1	Ag004G302940, Ag007G589110
OG0000314	XP_009141288.1	Ag007G588550
OG0000315	XP_033134376.1, XP_033134357.1, XP_009136048.2, XP_033139276.1, XP_033141070.1, XP_033139810.1, XP_033130946.1, XP_033134328.1, XP_009129529.2	Ag002G193880, Ag006G566290
OG0000316	XP_033146063.1	Ag002G187400
OG0000319	XP_009110915.1, XP_009131916.2, XP_033135868.1, XP_009144204.2, XP_009126609.2, XP_009126611.2, XP_009148045.1, XP_009120571.1, XP_033135867.1	Ag008G711750
OG0000321	XP_009139716.1, XP_009126866.1, XP_033145882.1	Ag002G166480, Ag002G166840, Ag006G571830
OG0000322	XP_009106547.1	Ag003G214240, Ag005G440770, Ag003G214260
OG0000322	XP_009141884.1, XP_018513450.2, XP_009139173.1, XP_009105613.2, XP_009133429.2, XP_009134090.2	Ag006G548230, Ag006G548240, Ag006G546460, Ag002G179620
OG0000323	XP_009109129.1, XP_033144141.1, XP_009137680.1, XP_009143743.1	Ag004G374930, Ag004G375010
OG0000323	XP_009137679.1, XP_009109130.1	Ag004G374940, Ag004G374900
OG0000327	XP_033132527.1, XP_033136218.1	Ag001G075570, Ag001G075560
OG0000327	XP_033136302.1, XP_033131973.1, XP_033146020.1, XP_033145569.1	Ag001G075710, Ag001G075680, Ag006G560580, Ag006G561400, Ag001G080110, Ag001G080070
OG0000328	XP_009107789.1	Ag001G036310
OG0000328	XP_009113441.1	Ag003G276770, Ag003G276860, Ag003G276790, Ag003G276850, Ag003G276800, Ag003G276810
OG0000329	XP_009117672.2, XP_009117388.2, XP_009117355.1, XP_009140683.1, XP_009140859.2, XP_033132454.1, XP_018513864.2, XP_009111443.1	Ag002G200020, Ag002G199980, Ag001G008470, Ag002G200000, Ag002G199990
OG0000329	XP_033131536.1	Ag001G077310, Ag001G078150
OG0000330	XP_018510062.1	Ag001G092050, Ag004G355350, Ag001G093260
OG0000330	XP_033144842.1	Ag001G093380
OG0000332	XP_009120857.1	Ag008G719120
OG0000332	XP_009147859.2	Ag001G016590, Ag001G016660
