Orthogroup	Noccaea_praecox	Cochlearia_excelsa
OG0000125	Np007G3813400	g6675
OG0000126	Np004G2155700, Np002G1082900, Np006G3480500, Np030G4400000, Np030G4398400	g16331
OG0000126	Np002G0902700	g8607, g29944, g38807, g43388
OG0000126	Np002G1171100	g53532, g24771, g30546
OG0000126	Np001G0233600	g41907, g14623
OG0000126	Np001G0262900	g11646
OG0000126	Np004G2191600	g16333
OG0000127	Np003G1510700	g41348
OG0000127	Np001G0565000	g19182
OG0000127	Np003G1523500, Np001G0457300	g2919, g1294, g28781
OG0000127	Np006G3598300	g39998
OG0000128	Np001G0645400	g2010
OG0000128	Np001G0644700, Np001G0644900	g2009
OG0000128	Np001G0644500	g50627
OG0000129	Np002G0866100	g45131
OG0000129	Np005G3118200	g45103, g45101
OG0000129	Np001G0064000, Np001G0063300, Np001G0086000	g9880
OG0000134	Np003G1378400	g18420
OG0000136	Np007G3980200	g1845, g27817, g24476
OG0000137	Np003G1600600	g1010
OG0000137	Np003G1600500	g1011
OG0000137	Np003G1602300	g1009
OG0000143	Np004G2289300	g4139, g16474
OG0000148	Np001G0107700	g6399
OG0000150	Np002G1102100, Np006G3465100, Np005G2952600	g34628
OG0000151	Np001G0587000	g19126
OG0000151	Np001G0586800	g19128
OG0000151	Np006G3339200	g51765
OG0000151	Np001G0586700	g2235
OG0000151	Np001G0563500	g2346
OG0000151	Np006G3374700	g51633
OG0000151	Np003G1404000	g29346
OG0000152	Np011G4358800	g4677, g16585, g46635, g52312, g572, g39544, g37857, g1370
OG0000152	Np003G1873800	g37414, g25624, g44199, g50733, g573
OG0000152	Np002G0970200	g47081, g14551, g36331, g48933, g14532, g42973, g23244, g43142, g48937, g53052, g25218, g22864, g35462, g30026
OG0000153	Np004G2521100	g37875, g37876
OG0000154	Np004G1998200	g36466, g36467
OG0000155	Np007G3980100, Np003G1771100, Np003G1806600, Np003G1630300, Np003G1842800, Np002G0986800, Np003G1349300	g36320, g54169, g36224, g24260
OG0000158	Np002G0878300	g51427
OG0000159	Np005G3080900	g43495, g43119
OG0000159	Np008G4256300, Np006G3412600, Np007G3979900, Np005G2983500, Np008G4256500	g35382, g43640, g42719, g19947
OG0000160	Np007G3739600	g5985
OG0000160	Np005G2740000	g23426
OG0000160	Np003G1560700	g1105
OG0000160	Np007G3899700	g6339
OG0000160	Np001G0430500	g11547
OG0000160	Np002G0711700	g46563
OG0000162	Np004G2052000	g11480
OG0000162	Np007G3727700	g28290
OG0000162	Np001G0244500	g11479
OG0000163	Np003G1731400, Np002G1026100	g43620
OG0000164	Np007G4010900, Np004G2250900, Np008G4276900, Np009G4319300, Np006G3505100	g33080, g33073, g33069, g14660, g26417
OG0000164	Np004G2250800	g15914
OG0000164	Np002G1058000	g33101, g27890, g43403, g34933, g14570
OG0000166	Np004G1974000, Np001G0560100	g46162
OG0000169	Np004G2006300, Np004G2270200, Np001G0564500, Np004G2270300	g53988
OG0000170	Np006G3241500	g52256
OG0000171	Np003G1641800	g915, g28415
OG0000171	Np007G3768900	g14078
OG0000171	Np003G1582900	g28546
OG0000171	Np005G2770300	g17072
OG0000172	Np003G1644100, Np006G3712300, Np004G1991300, Np004G1900300	g4028
OG0000174	Np004G2073400, Np002G0998200, Np004G2311300, Np004G2306100, Np005G2829600, Np005G2992600, Np003G1659900, Np003G1696800, Np003G1769800	g52379
OG0000174	Np002G1029900	g50178
OG0000175	Np003G1416000	g29297
OG0000175	Np001G0685700, Np006G3217800	g50814
OG0000177	Np002G0868200, Np007G3897800, Np002G0760200	g27488, g50732, g31972
OG0000178	Np003G1833700	g40442
OG0000178	Np003G1835300	g45169
OG0000178	Np003G1834900, Np003G1834200	g45173
OG0000181	Np006G3508200	g14466, g22094, g52314, g8812, g52744, g49240, g9145, g48304, g15754, g4250, g48882, g35200, g52722, g41903, g4682, g52718, g3351, g43498, g52536, g21850, g16123, g52340, g3494, g42896, g21119, g43462, g4365, g8900, g51215, g34855, g3349, g9312, g34508, g14475, g34868, g33612, g16133, g51357, g51452, g7995, g52901, g7972, g20491, g53721, g9279, g52457, g48253, g21247, g33577, g41925, g41923, g3239, g14976, g43472, g25956, g38804, g43258, g53356, g53361, g18560, g42852, g49038, g49121, g54409, g8813, g24912, g42902, g16446, g42733, g33524, g52319, g42777, g8899, g34822, g42805, g14656, g25102, g24925, g15727, g14980, g14969, g34245, g20867, g3792, g38668, g20837, g26459, g26274, g42512, g26628, g53977, g30191, g4270, g17763, g25103, g16445, g33518, g14819, g22029, g43186, g34988, g19896, g3777, g26155, g19916, g34221, g48302, g15871, g26542, g26497, g14975, g52541, g52409, g30585, g54204, g34901, g9016, g42020, g22021, g33356, g49037, g34319, g53613, g16371, g42853, g33576, g53939, g14657, g15009, g3486, g14990, g21248, g43116, g14728
OG0000182	Np001G0465800, Np003G1776200	g27624
OG0000183	Np002G0949900, Np001G0612700, Np005G3124900	g18117
OG0000183	Np001G0436300	g761, g28899
OG0000183	Np006G3306600	g11258
OG0000183	Np003G1497800	g2056, g38152
OG0000183	Np006G3615500	g40143
OG0000184	Np007G3795700	g11846
OG0000185	Np001G0633400, Np001G0633500, Np004G2438100, Np004G2439800, Np004G2439100, Np001G0026600, Np001G0030000, Np001G0688200	g11864
OG0000189	Np005G2675300	g47947
OG0000189	Np007G3753800	g13998, g6044
OG0000189	Np007G3769000	g23036
OG0000189	Np002G0772800, Np004G2354100	g50117
OG0000192	Np003G1311400	g25906, g25905, g25909, g25912, g25904
OG0000192	Np004G2432400	g25911
OG0000192	Np005G2794900, Np004G2432200	g17137
OG0000193	Np004G1960100, Np004G1960300	g6133, g6386, g39569, g39573, g2100, g39563, g6136, g6130
OG0000193	Np004G2176400	g39564, g2101
OG0000194	Np002G1056600	g32237, g28166, g50078, g23649, g51802
OG0000196	Np005G3188800	g53972, g23981
OG0000197	Np004G2439300, Np002G1112700, Np005G2896400, Np001G0033100	g24122
OG0000197	Np005G2896800, Np005G2896900	g17408
OG0000198	Np001G0273100	g10793
OG0000198	Np004G2415000	g31564
OG0000198	Np004G2414700	g49926
OG0000199	Np005G3095000	g47707
OG0000200	Np004G2544000	g40675
OG0000200	Np004G2120000	g32383
OG0000200	Np004G2543900	g40674
OG0000200	Np003G1654700	g27686
OG0000202	Np002G1149700, Np007G3791900	g1023, g25454, g25477
OG0000203	Np001G0632300	g2360
OG0000205	Np009G4305400, Np002G1035400, Np010G4327900, Np004G2209100, Np007G3966500	g11567
OG0000206	Np003G1786800	g8618, g48844, g29953, g30349, g34591, g45346, g42202, g30177, g35498, g42663
OG0000209	Np004G2336500	g49840, g49834, g49829
OG0000210	Np002G1162900	g26821
OG0000211	Np007G4123300	g43500, g43665
OG0000214	Np004G2167500	g37022
OG0000215	Np007G4021500, Np002G1038000	g449
OG0000216	Np002G1121800	g41090, g41083, g41086
OG0000219	Np005G3102000, Np002G0871700	g18526, g7663
OG0000222	Np003G1707700	g4529, g35092, g8532, g36951, g38875, g35824, g36811, g35009, g15547, g19660, g9434
OG0000222	Np003G1700600	g24943, g20945, g20027
OG0000225	Np002G0730400	g4045
OG0000226	Np005G3166700	g46771
OG0000229	Np006G3473000	g26214
OG0000229	Np002G1043000	g24726
OG0000230	Np001G0641400	g2000
OG0000233	Np003G1335200	g45483
OG0000233	Np003G1335400	g29622
OG0000233	Np003G1335100	g45482
OG0000233	Np005G2911800	g29623
OG0000234	Np004G2055100	g45347
OG0000235	Np005G3142900	g40743
OG0000235	Np005G3191700, Np005G3191200, Np005G3197900, Np006G3375200	g11302
OG0000236	Np002G0865900, Np002G0866200, Np002G0866000	g11672
OG0000236	Np007G3825300, Np007G3825800	g6598
OG0000236	Np007G3825000	g13483
OG0000237	Np007G3835000	g11805
OG0000237	Np007G3814600	g36933
OG0000238	Np002G0845400	g44677
OG0000239	Np003G1674300, Np001G0362700, Np001G0271800, Np003G1818900, Np002G0913500, Np007G4007300, Np001G0271700	g2261, g45344, g44563, g51060, g10741, g28476, g5898, g32750
OG0000241	Np005G2864100, Np003G1837500	g17320
OG0000242	Np001G0141900	g10112
OG0000243	Np004G2125200	g27682
OG0000244	Np003G1858400	g25493
OG0000244	Np007G3936600	g39627
OG0000244	Np003G1848200, Np003G1848100	g40712
OG0000245	Np004G2322800, Np006G3313100, Np003G1676900	g15848
OG0000246	Np001G0396200, Np006G3384400	g51604
OG0000246	Np006G3384100, Np003G1776100	g37185, g51605, g43105, g43113
OG0000247	Np004G2538200, Np003G1780900, Np003G1801100, Np003G1791800, Np003G1778100, Np003G1777900, Np003G1786000, Np004G2175400	g27759, g27721
OG0000249	Np004G2068100	g32697
OG0000249	Np009G4325100	g35682, g42542
OG0000249	Np001G0129900, Np003G1744700	g16095, g42905
OG0000249	Np007G4050900, Np005G2822000	g34924, g34773, g26678
OG0000250	Np003G1507100, Np003G1848500	g40469
OG0000251	Np001G0491300, Np001G0226800, Np001G0226600	g16641
OG0000252	Np002G1217000, Np002G1216400, Np002G1216900, Np002G1216600	g40852
OG0000253	Np003G1267100, Np003G1271600	g54073
OG0000253	Np007G4088500	g12277
OG0000253	Np007G4134200	g7492
OG0000253	Np006G3304500, Np003G1267200	g5784, g45315
OG0000254	Np005G3023700, Np005G3023600	g47116, g47114, g17643
OG0000254	Np005G3024300	g47117
OG0000255	Np006G3497300	g52606, g16443
OG0000255	Np003G1707800	g6529
OG0000257	Np002G0773000, Np001G0171800, Np001G0168200	g44426
OG0000259	Np001G0461900	g1607
OG0000259	Np007G3830200	g6897
OG0000260	Np001G0405800	g19610
OG0000262	Np004G2283300, Np002G1124100	g4737, g46874
OG0000262	Np002G1139000, Np007G4037400, Np002G1236600	g43603
OG0000263	Np004G2041700	g910, g3712
OG0000265	Np005G3140200, Np007G4120400, Np002G0744800, Np002G0778500, Np003G1560300, Np004G1972500, Np006G3567500, Np004G2255600, Np001G0314500	g30948, g25301, g11542, g43509, g3110, g32825, g14672
OG0000267	Np001G0402800	g34874
OG0000267	Np006G3503500	g34899
OG0000267	Np001G0079700	g52730
OG0000268	Np005G2764400	g35054
OG0000268	Np011G4358700	g25628, g50735, g44198
OG0000269	Np003G1526500	g28758
OG0000269	Np001G0459000, Np001G0458900	g2910, g2936
OG0000269	Np004G2521600	g39974
OG0000270	Np002G1237700	g41044
OG0000270	Np006G3619100	g40880
OG0000274	Np002G1028400	g47338, g33147, g14472, g44486, g21632, g42257, g21852, g21844, g36809, g10312
OG0000274	Np004G2151900	g45298
OG0000274	Np002G1089600, Np007G4175900	g14940
OG0000276	Np002G1070200, Np001G0402600	g34448, g33115
OG0000276	Np007G4034600, Np007G3963500	g15118, g44910
OG0000277	Np007G3772100	g18216, g23060, g18323
OG0000277	Np002G0777200	g50111, g27445, g31888
OG0000278	Np004G2089700	g32189
OG0000278	Np005G3116600	g38273, g38276
OG0000278	Np005G3117100	g46809, g46812, g46827
OG0000279	Np001G0387500	g11018, g11016, g11024
OG0000279	Np002G1141200, Np003G1803300	g40527, g40528, g40529
OG0000282	Np006G3612000	g47412
OG0000282	Np004G2027200, Np005G3148900, Np005G2741000	g53736
OG0000283	Np005G2968000, Np003G1722900	g10623, g22201, g30263, g20011, g19891, g2550, g43075, g53035, g26096, g3992, g52989, g16553, g53516, g53724
OG0000283	Np006G3504200	g15621, g48271, g41887, g15633
OG0000285	Np005G2879700	g47372
OG0000286	Np003G1578100	g41270, g44985, g44982, g44984
OG0000286	Np006G3225600	g52037
OG0000286	Np003G1257000	g49458
OG0000290	Np002G1239500, Np002G0914000	g40828
OG0000290	Np002G1239700, Np002G1239800	g40830
OG0000291	Np007G3891600	g6346
OG0000291	Np005G2987000	g51227
OG0000292	Np003G1428400, Np005G3200500	g32988, g18507, g30203, g20814, g438, g12785
OG0000294	Np002G1225100	g51379, g32720, g28307, g28263, g25697
OG0000295	Np005G2760100	g37063
OG0000295	Np004G2108200	g27709
OG0000296	Np003G1534000, Np007G4243900, Np003G1534400	g1252, g28701, g28702
OG0000296	Np003G1539300	g28714
OG0000296	Np003G1534300	g1225
OG0000297	Np003G1702400	g25161
OG0000298	Np001G0361700, Np004G2066800, Np004G2066700	g32687
OG0000304	Np003G1831200	g50554
OG0000304	Np006G3316300	g51896
OG0000304	Np004G2005100, Np004G2005300	g51897
OG0000305	Np004G2111200	g50458
OG0000307	Np007G3778000, Np007G3777800, Np007G3729400, Np005G3140500	g41020, g1000, g999
OG0000307	Np007G3777700	g24015, g31669, g11568, g36491
OG0000308	Np001G0413900, Np001G0413800, Np001G0414200, Np001G0414100	g11113, g11114
OG0000309	Np005G3043400	g849, g41323
OG0000310	Np006G3483500	g16418, g24955, g17151, g5821, g16273, g11350, g26740, g46272, g53560, g26312, g27927, g17497, g1909, g25588, g10007, g32481, g18535, g52980, g25639, g25649, g6342, g24756, g14373, g35901, g6475, g12805, g23867, g7195, g39871, g16776, g53375, g19090, g17877, g41521, g17642, g17861, g16715, g17209, g42752, g3943, g27218, g10614, g27035, g10856, g12439, g6304, g22417, g22430, g38116, g10692, g1097, g7194, g44014, g17208, g19091, g6476, g23866, g25026, g26739, g19089, g39653, g639, g36820, g16769, g5674, g36427, g43777, g40532, g43794, g13340, g42178, g34542, g40664, g13691, g28652, g6282, g46409, g27036, g10748, g41264, g51766, g46908, g24709, g46444, g36587, g22875, g11466, g23888, g49022, g23868, g25640, g28653, g12806, g53747, g52889, g35856, g26313, g53789, g11347, g52175, g6281, g13761, g3061, g4911, g3331, g53376, g10855, g7196, g4004, g3944, g36588, g27217, g10615
OG0000312	Np001G0253500	g34486
OG0000313	Np006G3319700	g13846, g23784
OG0000314	Np003G1725200	g1672
OG0000314	Np001G0349500	g41968
OG0000314	Np003G1725100	g49276
OG0000314	Np002G0900000	g27333
OG0000316	Np007G4052400	g7145, g7146
OG0000316	Np007G4052300	g12171
OG0000316	Np002G1064100	g12173, g12193
OG0000318	Np004G2401400	g43847
OG0000318	Np004G2401300	g31636
OG0000320	Np003G1684900	g39023, g15482, g22561
OG0000320	Np008G4290800	g11616, g38570
OG0000320	Np007G4043300	g21086
OG0000320	Np008G4290700	g11617
OG0000320	Np003G1728200	g21631, g38950, g21782, g34586, g9355, g33680, g15407, g21660, g8315, g8357, g48435, g30183, g38569, g48098, g21770, g22560
OG0000321	Np004G1971000	g54159
OG0000321	Np003G1478600, Np003G1478700	g41419
OG0000322	Np005G2608200, Np005G2608600, Np005G2607900	g26081, g26058
OG0000323	Np004G2384500	g44591
OG0000325	Np004G2554700	g26947, g49462
OG0000325	Np006G3577000	g51329
OG0000325	Np004G2554500	g30904
OG0000325	Np006G3570800	g51309
OG0000327	Np005G2894400, Np005G2895700, Np005G2894300	g26940
OG0000328	Np007G3808000	g13376
OG0000328	Np007G3807400	g13375
OG0000329	Np005G3045800	g24516, g24521
OG0000329	Np004G2324000, Np005G3144800	g37784, g53311, g37787, g53330, g53326, g53348, g53328
OG0000330	Np002G0817100, Np002G0817000	g17997, g17998, g44586
OG0000330	Np002G0817200	g44587
OG0000331	Np003G1874800	g25429, g39522
OG0000331	Np007G3925500	g6947
OG0000332	Np002G1180900	g24568, g44176
OG0000334	Np001G0128900, Np001G0128700	g4402
OG0000334	Np006G3520700	g43359
OG0000334	Np002G0884600, Np002G0934800	g53580, g43677
OG0000335	Np007G3788800, Np001G0652400, Np001G0653300	g1956
OG0000336	Np004G2494000, Np002G1126300, Np004G2495700, Np002G1118200	g31190, g27091, g27095, g31209
OG0000338	Np004G2105600	g50433, g35440
OG0000339	Np001G0393100	g17631
OG0000339	Np005G3091300	g17712, g53651
OG0000344	Np007G3786100	g36278
OG0000345	Np001G0410500	g29557, g39719
OG0000345	Np003G1357300	g45514
OG0000345	Np004G2560200	g26927, g49447, g30863
OG0000346	Np001G0560600	g2365
OG0000346	Np001G0228500, Np001G0228200, Np001G0228300	g10579
OG0000347	Np006G3234300	g52289
OG0000348	Np003G1858900	g50668
OG0000349	Np003G1527100	g1282
OG0000350	Np007G3817600, Np007G3817500, Np007G3817800, Np007G3824500, Np007G3824300, Np007G3845500, Np007G3845200, Np007G3829000	g13403, g13402
OG0000351	Np007G4098900, Np005G2793500, Np005G2793600, Np007G4098800	g12309
OG0000356	Np006G3652400	g51011
OG0000357	Np004G2131300, Np004G2131200	g32419, g32420, g50521
OG0000357	Np006G3421100	g51445, g37083
OG0000358	Np006G3613300	g54187
OG0000359	Np005G2774100	g47638
OG0000362	Np005G2824200	g52587
OG0000362	Np003G1671300, Np008G4271100, Np003G1653100, Np001G0541800, Np001G0386300, Np002G0787100, Np002G0996100, Np004G2561400, Np006G3478600	g35345, g4371
OG0000362	Np005G2740100, Np001G0427800, Np006G3326900, Np004G2558000, Np005G3120800, Np007G3892600	g43613, g4131, g4234, g3255, g33492, g25276, g43263, g20304, g3787, g16102, g4130, g35341, g25266, g43262, g41821, g36457, g12619, g25261, g25259, g43259, g33494, g3251, g25071, g9678, g35281, g34308, g9679, g35248
OG0000363	Np003G1299400	g53411, g29745
OG0000363	Np004G2083300	g27806
OG0000363	Np006G3677200	g50959
OG0000364	Np006G3313600, Np006G3314900, Np006G3313700, Np006G3584200, Np004G2086200	g37360, g37362, g37913, g17870
OG0000364	Np006G3314300	g51921
OG0000365	Np004G2256300	g50367
OG0000367	Np002G0859300, Np002G0859700	g18012
OG0000368	Np001G0464500, Np001G0465000, Np001G0464400	g11422, g2833
OG0000369	Np007G3873300, Np007G3872900, Np007G3878000, Np003G1659100, Np006G3612900	g4480, g4569, g4675, g4768, g6892, g51876, g6424
OG0000370	Np007G3881700	g6467
OG0000371	Np005G2999900	g53445
OG0000371	Np005G2999800	g11614
OG0000375	Np003G1608200	g3460, g26000, g26728, g48279, g35564, g42661, g14340, g53194, g35740, g25090, g26814, g49158, g24703, g25124, g34269, g53637, g22260, g48278, g25031, g26729, g4719, g35251, g24668, g42660, g42669
OG0000376	Np002G1165100	g41000
OG0000377	Np005G2692900	g47983
OG0000377	Np005G2692800	g47982
OG0000377	Np005G2692700	g22842
OG0000379	Np001G0262000	g1514
OG0000379	Np001G0572200	g19165
OG0000380	Np003G1532600	g19547, g28753
OG0000380	Np003G1521100, Np003G1521000, Np001G0458000	g28797, g28774, g28802
OG0000381	Np002G0731800	g43972, g18058, g26185
OG0000381	Np001G0032900, Np006G3437800, Np006G3437400, Np002G0731900	g23603
OG0000382	Np003G1866800	g44023
OG0000382	Np006G3368000	g37230
OG0000383	Np001G0576800, Np001G0576700, Np001G0576600	g11293, g11292, g11294
OG0000384	Np001G0337300	g10911
OG0000384	Np006G3602100, Np006G3601800, Np001G0096600	g10910, g40670
OG0000385	Np005G2714300	g23311
OG0000386	Np004G2069500	g50718
OG0000386	Np004G2074600, Np004G2076900, Np004G2072700	g32707
OG0000386	Np004G2074700, Np004G2078500, Np004G2079300, Np004G2073500, Np004G2071300, Np004G2074900	g32710
OG0000388	Np007G3923800, Np007G3923600, Np007G3924100, Np007G3782200	g13288
OG0000388	Np003G1624100, Np003G1624300	g34348, g35026, g34350, g28458, g28439, g35303
OG0000389	Np003G1571700, Np007G3923900, Np004G2014700, Np004G2017900	g43635, g1338, g1343
OG0000390	Np005G2754700	g50242
OG0000390	Np004G2324400	g27516
OG0000391	Np005G3125100	g7432
OG0000392	Np005G2809800, Np005G2809900, Np005G2809300, Np005G2809500, Np005G2809700	g47536
OG0000393	Np005G3148700	g46706
OG0000393	Np005G3147700	g46707, g53730
OG0000394	Np007G4031600	g7070, g7071, g7072
OG0000395	Np004G2427700	g49902
OG0000396	Np006G3286600	g16098
OG0000397	Np007G3928300	g6928
OG0000398	Np005G2718300	g22154
OG0000399	Np003G1871200	g39537, g25452
OG0000399	Np002G1076800, Np002G1077300	g41120
OG0000399	Np004G2500200	g31165
OG0000401	Np006G3465200	g30521, g8181, g42328, g42333, g42330, g38642, g48362, g33792, g22011, g9207, g38585, g21566, g20989, g3528, g42332, g21775, g21550, g16513, g15679, g22531, g3523, g20024, g38602, g20539, g15462, g20484, g20530, g33863, g48912, g42470, g21197, g9420, g21204, g9350, g38853, g15476, g42415, g15128, g9369, g20932, g24693, g9133, g26551, g22099, g34156, g21656, g9026, g39312, g21081, g20730, g34645, g33948, g20978, g9527, g21988, g49139, g43127, g15072, g33183, g20277, g8493, g21026, g21054, g15269, g30621, g20526, g33767, g20770, g54391, g3508, g21313, g49855, g38770, g21619, g15218, g42419, g34130, g34067, g21037, g15101, g9485, g52765, g21720, g21282, g38703, g15216, g19835, g42297, g49104, g49105, g38931, g42334, g52771, g53331
