Orthogroup	Noccaea_praecox	Camelina_sativa
OG0000081	Np004G2188400, Np004G2195900, Np004G2188800, Np007G3988300	XP_010462790.1, XP_010480815.1, XP_019089329.1, XP_010456870.1, XP_010436473.1, XP_019092479.1, XP_019096239.1, XP_019091169.1, XP_019095788.1, XP_010501907.1, XP_019087541.1, XP_019091550.1, XP_019099635.1, XP_019086243.1, XP_019095567.1, XP_010495603.1, XP_019101952.1, XP_010436697.1, XP_019097457.1, XP_010474285.1, XP_010436886.1, XP_010474078.1, XP_019092366.1, XP_019086241.1
OG0000081	Np005G2602400	XP_019082651.1, XP_019085368.1, XP_019086362.1, XP_010424661.1, XP_019091072.1, XP_019084275.1, XP_019096344.1, XP_019096335.1, XP_019082519.1, XP_019098295.1, XP_019099672.1, XP_019082727.1
OG0000082	Np005G3021900	XP_010438168.1
OG0000082	Np006G3323100	XP_010446172.1, XP_010412616.1, XP_019096815.1, XP_010424226.1, XP_010473846.1, XP_010425644.1, XP_010468244.1, XP_010451150.1, XP_010478154.1, XP_010485018.1, XP_010418794.1, XP_010447993.1, XP_010412581.1, XP_010451347.1, XP_010490164.1, XP_010497085.1, XP_010468697.1
OG0000082	Np001G0452000	XP_019090632.1
OG0000082	Np005G2743400	XP_010424200.1, XP_019085423.1, XP_010468406.1
OG0000083	Np010G4344800, Np003G1476800	XP_019091415.1
OG0000084	Np007G3915500	XP_010501874.1, XP_010513467.1, XP_010415675.1, XP_010446055.1, XP_010424869.1, XP_010431283.1, XP_010507435.1, XP_010445427.1, XP_010424583.1, XP_010420530.1, XP_010470106.1, XP_019085418.1, XP_010445186.1, XP_010502397.1, XP_010485017.1, XP_010495807.1, XP_010412615.1, XP_010489872.1, XP_010424268.1, XP_010461805.1, XP_010501665.1, XP_010511282.1, XP_010477949.1, XP_010428921.1, XP_010474124.2, XP_010468693.1, XP_010469809.1, XP_010490122.1, XP_010463497.1, XP_010495801.1, XP_010518622.1, XP_010513582.1, XP_010513583.1, XP_010490364.1, XP_010474017.1, XP_010469972.1, XP_010480847.1, XP_010513458.1, XP_010469139.1, XP_010418904.1, XP_010507398.1, XP_010456637.1, XP_010418982.1, XP_010430741.1, XP_010430742.1, XP_010468623.1, XP_010478178.1, XP_010424531.1, XP_019099659.1, XP_010474224.1, XP_010496264.1, XP_010445266.1, XP_010430755.1, XP_010462679.1, XP_010456650.1, XP_010474105.1, XP_019084351.1, XP_019084350.1, XP_010513311.1, XP_010481061.1, XP_010462704.1, XP_010436302.1, XP_010419019.1, XP_010518597.1, XP_010490132.1, XP_010495738.1, XP_019084271.1, XP_010507514.1, XP_010456798.1, XP_019092286.1, XP_010424213.1, XP_010421721.1, XP_010419032.1, XP_019100935.1, XP_010513790.1, XP_010474293.1, XP_010495976.1, XP_010431060.1
OG0000086	Np005G3126500	XP_019087476.1, XP_010451915.1, XP_010450967.1, XP_010440900.1
OG0000086	Np002G0950000	XP_010436165.1, XP_019086484.1
OG0000086	Np005G3126400, Np005G3126800, Np005G3126700, Np005G3127000	XP_010451724.1, XP_010445575.1, XP_010454972.1, XP_010456725.1, XP_010493885.1, XP_010424345.1, XP_010454973.2
OG0000086	Np005G3127100	XP_010445581.1, XP_010451914.1
OG0000086	Np002G0867100	XP_019093553.1, XP_010511492.1, XP_010415205.1, XP_010496730.1
OG0000089	Np001G0109800	XP_010421190.1, XP_010454670.1
OG0000089	Np005G2870600	NP_001289924.1, XP_010444122.1, XP_010515012.1
OG0000089	Np001G0070200	XP_010503303.1
OG0000089	Np006G3501600, Np008G4281600	XP_010469941.1, XP_010414372.1, XP_010510475.1
OG0000089	Np003G1391100	XP_010419814.1, XP_010491982.1, XP_010453291.1
OG0000089	Np001G0399300	XP_010494444.1
OG0000089	Np005G2871200	XP_010434259.1, XP_010439552.1, XP_010449142.1
OG0000089	Np002G0774400	XP_010416482.1, XP_010471708.1
OG0000090	Np005G2971200, Np007G4113900, Np006G3546200, Np003G1792600, Np004G1961100, Np002G0878100, Np007G3883300	XP_010461690.1
OG0000090	Np006G3523700	XP_010513380.1, XP_010451695.1, XP_010468565.1
OG0000091	Np003G1487100	XP_010454350.1, XP_010493153.1, XP_010493149.1, XP_010420883.1
OG0000091	Np001G0528700	XP_010441974.1, XP_010482344.1
OG0000095	Np006G3650500, Np006G3650700	XP_010472486.1, XP_010429460.1, XP_010417233.1
OG0000095	Np006G3650400, Np006G3654500, Np006G3650200, Np006G3660600	XP_010474446.1, XP_019085126.1, XP_010417173.1, XP_019098401.1, XP_010429391.1, XP_010429395.1, XP_010429390.1, XP_010431591.1
OG0000098	Np007G3899100	XP_010490184.1, XP_010412745.2, XP_010468531.1, XP_019092314.1
OG0000098	Np005G3053200, Np001G0115600	XP_010497135.2
OG0000098	Np004G2594800	XP_010431735.1
OG0000098	Np007G3793600	XP_010490218.1
OG0000098	Np001G0116500, Np001G0115500	XP_010460514.1, XP_010478092.1, XP_019091057.1, XP_010499238.1, XP_010478516.1
OG0000098	Np002G0990300, Np002G0990900, Np002G0990400	XP_010499626.1, XP_010499628.1
OG0000100	Np002G1237300	XP_019082762.1
OG0000100	Np002G1233700	XP_019085239.1, XP_010418428.1
OG0000100	Np002G1231900	XP_010496571.1, XP_010430481.1, XP_019085241.1, XP_010435135.1, XP_010440468.1, XP_019083692.1, XP_010473654.1, XP_010414947.1
OG0000101	Np002G0868700	XP_010435359.1
OG0000101	Np002G0736300	XP_019084377.1, XP_010426130.1
OG0000101	Np001G0306500	XP_010513534.1
OG0000101	Np001G0036300	XP_019095473.1, XP_019084297.1, XP_019096310.1, XP_019100867.1, XP_010468539.2, XP_019091545.1, XP_019092371.1
OG0000101	Np004G2428000, Np003G1266900	XP_010473942.1, XP_019084640.1
OG0000101	Np001G0589500, Np003G1682200, Np003G1683300	XP_010513568.1, XP_010484883.1, XP_019092299.1, XP_019096514.1
OG0000102	Np003G1716100	XP_010424624.1, XP_010467516.1
OG0000102	Np003G1850200	XP_010431256.1, XP_010422442.1, XP_010430852.2
OG0000102	Np003G1795300	XP_010424623.1, XP_010456938.1, XP_010467526.1
OG0000102	Np003G1849500, Np003G1850000	XP_010422434.1, XP_010431383.1
OG0000103	Np007G4123200	XP_019089082.1, XP_019086350.1, XP_019099668.1, XP_010468517.1, XP_019087410.1, XP_019098168.1, XP_019093319.1, XP_019085495.1, XP_019087606.1, XP_019098419.1, XP_019099598.1, XP_019096616.1, XP_019101967.1, XP_019084287.1, XP_019091093.1
OG0000105	Np002G0893200	XP_019090875.1
OG0000105	Np007G4161900	XP_010447901.1
OG0000106	Np007G3948900, Np006G3602200, Np004G2072600, Np004G2045400, Np003G1306400	XP_010416947.1
OG0000106	Np001G0133000	XP_010426473.1
OG0000106	Np001G0513300, Np003G1588100, Np005G2609700, Np005G2802400, Np003G1396400, Np005G3054500, Np006G3285100, Np004G1932400, Np002G1206600, Np002G0931500, Np004G2006800, Np006G3285600, Np006G3356100, Np002G0934000, Np001G0450200, Np001G0254300, Np001G0468300, Np003G1838400, Np002G1216700, Np001G0108100, Np004G2551200, Np004G1924900, Np003G1364100, Np004G1973500, Np001G0080600	XP_019083108.1, XP_010450226.1, XP_010426617.1, XP_019087671.1, XP_019086014.1, XP_010514363.1, XP_010499810.1
OG0000107	Np007G3984500	XP_019093535.1, XP_010417843.1, XP_010473089.1
OG0000107	Np005G3056200	XP_010451503.1, XP_010434998.1
OG0000107	Np007G3984300	XP_010468313.1, XP_019096413.1, XP_010487979.1, XP_010508519.1, XP_010466192.1, XP_010487974.1, XP_010466183.1, XP_010508469.1, XP_010468312.1
OG0000107	Np007G4184500	XP_019083601.1
OG0000108	Np001G0565800	XP_010505356.1, XP_010504145.1, XP_010517034.1, XP_010515877.1, XP_010509299.1
OG0000108	Np007G4093400	XP_010464961.1, XP_010498525.1, XP_010486900.1
OG0000108	Np003G1360400	XP_010422938.1, XP_010491624.1, XP_010452982.1
OG0000108	Np007G3950400	NP_001289901.1, XP_010507140.1, NP_001289904.1
OG0000109	Np001G0341500	XP_019097510.1
OG0000109	Np002G1184600, Np005G2935200, Np007G4014300, Np005G2978600, Np006G3449000, Np003G1723900, Np003G1723300, Np003G1723600, Np011G4357100, Np002G1174400, Np008G4281000, Np002G1033400	XP_010431026.1, XP_010518462.1, XP_019097833.1, XP_010468511.1, XP_010424456.1, XP_019086540.1, XP_019098111.1, XP_019090345.1, XP_010421088.1, XP_019093688.1, XP_010496614.1, XP_010431325.1, XP_019093303.1, XP_010513333.1, XP_010484918.1, XP_010436696.1, XP_019098356.1, XP_019101294.1, XP_010445263.1, XP_019089175.1, XP_019097535.1, XP_019101047.1, XP_010480982.1, XP_019089388.1, XP_010480771.1, XP_019092259.1, XP_019099613.1, XP_019094608.1, XP_019085388.1, XP_019082981.1, XP_010480955.1, XP_019089441.1, XP_019089444.1, XP_019097842.1, XP_010498960.2, XP_019087491.1, XP_019092555.1, XP_019094512.1, XP_019098282.1, XP_019085117.1, XP_010468370.1, XP_010455605.1, XP_019087456.1, XP_010514808.1, XP_010467138.1, XP_010419836.1, XP_010445669.1, XP_010501700.1, XP_019099565.1
OG0000110	Np002G1086700, Np005G2909800, Np002G1161200, Np004G2113400, Np005G3033600, Np002G0891500, Np007G4015500, Np008G4289300	XP_019089268.1, XP_010484962.1, XP_019093274.1, XP_019098180.1, XP_019098181.1, XP_010424382.1, XP_010490057.1, XP_019084293.1, XP_019096534.1, XP_019094551.1, XP_010430690.1, XP_010451255.1, XP_010436550.1, XP_019085480.1, XP_019086281.1, XP_010431092.1, XP_019084311.1, XP_010463167.1
OG0000111	Np005G3154700	XP_010457012.1, XP_010457013.1, XP_010430962.1, XP_019090835.1, XP_010466686.1, XP_010427599.1, XP_010466850.1, XP_010466656.1, XP_010424049.1, XP_010424683.1, XP_010424693.1, XP_010468732.2, XP_010467655.2, XP_010467652.1, XP_010490438.1
OG0000114	Np002G1018000	XP_019087455.1
OG0000116	Np002G1124800	XP_010503464.1, XP_010494460.1
OG0000116	Np003G1460300, Np005G3103800	XP_019091966.1, XP_010435093.1
OG0000116	Np004G1921200, Np001G0237100	XP_010461346.1
OG0000117	Np004G2300400	XP_019095155.1, XP_010477661.1
OG0000117	Np004G2300300	XP_010477663.1
OG0000117	Np004G2300200	XP_019097190.1, XP_010498869.1, XP_010477651.1, XP_019099166.1
OG0000118	Np002G0786200	XP_010432526.1, XP_010437729.1, XP_010447206.1, XP_010415144.1, XP_010469874.2, XP_019088285.1
OG0000118	Np004G1992500, Np006G3383100	XP_010417059.1, XP_010468394.1
OG0000119	Np003G1836400	XP_010485255.1, XP_010446216.1, XP_019086924.1
OG0000119	Np001G0493200	XP_010412568.1, XP_010431008.1
OG0000120	Np002G0949100	XP_010430914.1, XP_010430913.1, XP_010430915.1, XP_010445836.1, XP_010484949.1, XP_010474075.2, XP_010495597.1, XP_010418921.2, XP_010456817.1, XP_010456635.1
OG0000120	Np003G1769900, Np005G2602500	XP_010507403.1, XP_010484881.1
OG0000121	Np006G3447000	XP_010513494.2, XP_010467351.1
OG0000121	Np005G2954700, Np011G4358600, Np004G2590300, Np002G0965100, Np006G3634700	XP_010463475.1, XP_010445325.1
OG0000121	Np002G0833400, Np004G2331000, Np003G1581500	XP_010490183.1
OG0000122	Np001G0563200	XP_010451113.1
OG0000122	Np003G1578000	XP_010461060.1, XP_019091493.1
OG0000122	Np003G1580100	XP_010501782.1
OG0000122	Np003G1578400	XP_010485169.1, XP_010476450.1
OG0000122	Np003G1577700	XP_010463198.1, XP_019094537.1
OG0000122	Np003G1578500	XP_010485175.2
OG0000123	Np003G1843300	XP_019085532.1, XP_010442592.1
OG0000124	Np005G3180200	XP_010450638.1, XP_010441211.1
OG0000124	Np005G2989500, Np003G1311000, Np002G1109100	XP_019101568.1
OG0000124	Np007G3982000	XP_019095454.1
OG0000124	Np006G3413600, Np006G3224800, Np007G4183000, Np001G0142800, Np001G0316700, Np002G1065100, Np002G1144900, Np004G2155800, Np006G3441600, Np005G2997800, Np003G1698400, Np004G2064900, Np003G1592200, Np001G0351400, Np002G0948800, Np005G2989400	XP_010493377.1, XP_010496376.1, XP_010492308.1, XP_019094054.1, XP_010489205.1, XP_010500816.1, XP_019097614.1, XP_019092896.1
OG0000125	Np006G3601100	XP_010510549.1, XP_010414453.2, XP_010473989.1
OG0000125	Np006G3600700	XP_010470016.1, XP_010510556.1, XP_019083429.1
OG0000125	Np004G2519400	XP_010487696.1, XP_010475520.1
OG0000125	Np004G1951700	XP_010500450.1, XP_010481036.2
OG0000125	Np004G1951500	XP_010462024.1, XP_010479689.1, XP_010500772.2, XP_010500775.1, XP_010479688.1, XP_010462025.1, XP_010500773.1
OG0000125	Np007G3813400	XP_010466372.1, XP_010420548.1, XP_019096759.1
OG0000126	Np006G3613200	XP_010417864.1, XP_010510807.1
OG0000126	Np004G2155700, Np002G1082900, Np006G3480500, Np030G4400000, Np030G4398400	XP_019097360.1, XP_010463419.1
OG0000126	Np006G3584100	XP_010418853.1
OG0000126	Np002G0902700	XP_010430703.1, XP_010473754.1
OG0000126	Np002G1171100	XP_010472491.1
OG0000126	Np007G3882700	XP_010501913.1
OG0000126	Np001G0233600	XP_010480822.1, XP_010445155.1
OG0000126	Np001G0262900	XP_019099650.1
OG0000126	Np004G2191600	XP_010513617.1, XP_010431348.1
OG0000127	Np003G1510700	XP_010421087.1, XP_010454568.1, XP_010493386.1
OG0000127	Np006G3371500, Np001G0565000	XP_010504134.1, XP_010515863.1, XP_010427020.1
OG0000127	Np003G1268100	XP_010505335.1, XP_010509330.1
OG0000127	Np003G1523500	XP_010443777.1, XP_010455739.1, XP_010483639.1, XP_010503210.1
OG0000127	Np001G0457300	XP_010426025.1
OG0000128	Np001G0644700	XP_019101672.1, XP_010469324.1
OG0000128	Np001G0644900	XP_010512155.1, XP_010469325.1
OG0000128	Np001G0644500	XP_010435188.1, XP_010450107.1, XP_010512148.1
OG0000129	Np002G0866100	XP_019098467.1
OG0000129	Np005G3118200	XP_019088340.1, XP_010463280.1
OG0000130	Np006G3485400	XP_019087334.1, XP_019086307.1, XP_019092288.1
OG0000132	Np001G0583700	XP_010504321.2, XP_010427222.1, XP_010412779.1
OG0000132	Np005G3117900, Np005G3137200, Np005G3137300, Np005G3137400	XP_019089258.1, XP_010451863.1, XP_010445618.1, XP_019087492.1, XP_010451864.1, XP_019087490.1, XP_019089260.1
OG0000134	Np003G1378400	XP_010449922.1, XP_010442102.1, XP_010491769.1, XP_010419679.1, XP_019083764.1, XP_010419682.1, XP_019097993.1, XP_010491840.1, XP_019083763.1, XP_010491839.1, XP_010456486.1, XP_019090462.1
OG0000136	Np005G2937900	XP_010456839.1
OG0000136	Np006G3676200, Np001G0351300, Np001G0200700	XP_019089166.1
OG0000136	Np003G1842700, Np007G3980000	XP_010445900.1, XP_010501525.1
OG0000137	Np003G1600600	XP_010449511.1, XP_010443159.1, XP_010482977.1
OG0000137	Np003G1600500	XP_010449549.1, XP_010443164.1, XP_010443165.1, XP_010482979.1
OG0000137	Np003G1596700	XP_019094517.1
OG0000137	Np003G1602000, Np003G1601500, Np003G1600700	XP_010482976.2, XP_010449529.1, XP_010443158.1, XP_010449537.1
OG0000137	Np003G1602100	XP_010443157.1, XP_010482975.1
OG0000137	Np003G1602400	XP_010482974.1, XP_010449487.1, XP_010443156.1
OG0000140	Np005G2883300	XP_010415262.1
OG0000140	Np001G0509300, Np001G0524900	XP_010426758.1
OG0000141	Np002G1165900	XP_010418252.1, XP_010418251.1, XP_010473486.1, XP_010430326.1, XP_010430323.1, XP_010430322.1, XP_010473480.1
OG0000143	Np004G2289300	XP_019092248.1, XP_010436763.1, XP_010412548.1, XP_010468557.1
OG0000148	Np004G1960900, Np004G1960800	XP_010501884.1, XP_010479216.1, XP_010501948.1, XP_010481101.1
OG0000148	Np001G0107700	XP_010431050.2, XP_010412597.1
OG0000150	Np002G1102100, Np006G3465100, Np005G2952600	XP_019098355.1, XP_019097474.1
OG0000151	Np001G0586800	XP_010504354.1, XP_010516066.1, XP_010427258.1
OG0000151	Np006G3339200	XP_010517272.1, XP_010505600.1, XP_010509030.1
OG0000151	Np001G0586700	XP_010516065.1, XP_010504353.1, XP_010427257.1
OG0000151	Np001G0563500	XP_010427003.1, XP_010515843.1, XP_010504115.1
OG0000151	Np006G3374700	XP_010517003.1, XP_010505317.1, XP_010509348.1
OG0000151	Np003G1404000	XP_010453438.1, XP_010492119.1, XP_010419943.1
OG0000152	Np002G0970200	XP_010430806.1
OG0000154	Np004G1998200	XP_010479548.1, XP_010500655.1
OG0000154	Np004G1963300	XP_010479545.1
OG0000154	Np004G1963200	XP_010479429.1
OG0000155	Np003G1771100, Np003G1806600, Np003G1630300, Np003G1842800, Np002G0986800, Np003G1349300	XP_010475461.1
OG0000155	Np007G4008100	XP_019095254.1, XP_010497168.1, XP_019082687.1
OG0000155	Np004G2326000	XP_010421838.2
OG0000155	Np002G0924800, Np007G3958500, Np003G1811300, Np003G1729400, Np004G2275700, Np004G2136600, Np006G3676300	XP_010488698.1
OG0000157	Np006G3350500, Np003G1450700	XP_010432850.2, XP_010462816.1, XP_010480573.1, XP_010480574.1, XP_010501540.1, XP_010480512.1, XP_010480603.1
OG0000157	Np006G3343300	XP_019091026.1
OG0000158	Np002G0811900	XP_019098381.1, XP_010445231.1, XP_010436460.1
OG0000158	Np005G2867000, Np005G2866500	XP_010424651.2, XP_010496484.1, XP_019086096.1, XP_010445060.1, XP_010467199.1
OG0000158	Np001G0700500	XP_010451022.1, XP_010451027.1
OG0000158	Np003G1292700	XP_010451312.1
OG0000158	Np005G2956600, Np001G0506900, Np001G0492300, Np001G0486500	XP_010456538.2, XP_019084187.1, XP_010424095.1, XP_010424138.1, XP_010495250.1, XP_010495192.1, XP_010424083.1, XP_010495137.1, XP_010495139.1, XP_010456480.1, XP_010424050.1
OG0000158	Np004G2036800, Np004G2174600, Np004G1934200	XP_019089450.1, XP_010445370.1, XP_010451485.1, XP_010445367.1
OG0000158	Np002G0909800, Np002G0811800	XP_010419067.2
OG0000159	Np005G3080900	XP_019087459.1
OG0000159	Np008G4256300, Np006G3412600, Np007G3979900, Np005G2983500, Np008G4256500	XP_010478935.1
OG0000160	Np007G3739600	XP_010414912.1
OG0000160	Np005G2740000	XP_010451109.1, XP_010438207.1, XP_010433017.1
OG0000160	Np003G1560700	XP_019095995.1, XP_010443420.1, XP_010452018.1
OG0000160	Np007G3899700	XP_010488815.1, XP_010496144.1
OG0000160	Np001G0430500	XP_019102235.1, XP_010425792.1
OG0000160	Np002G0711700	XP_010417678.1, XP_019093982.1
OG0000162	Np006G3577700	XP_010418655.1, XP_010513083.1
OG0000162	Np004G2052000	XP_010431309.1, XP_010515777.2
OG0000162	Np007G3727700	XP_010497639.1
OG0000162	Np001G0244500	XP_019087482.1
OG0000162	Np001G0244800	XP_010467034.1, XP_010488721.2
OG0000162	Np006G3578300	XP_010513089.1, XP_010513087.1, XP_010513088.1, XP_010513085.1, XP_010473860.1, XP_010418658.1
OG0000163	Np003G1731400, Np002G1026100	XP_010431304.1, XP_010418610.1, XP_019094462.1, XP_019090236.1, XP_010430896.1, XP_010490049.1, XP_019090157.1, XP_019093237.1, XP_010474117.1, XP_010430984.1, XP_010475339.1, XP_010462812.1, XP_010489385.1, XP_010462887.1
OG0000164	Np006G3571300, Np005G2985600	XP_010496220.1, XP_010495869.1, XP_010456768.1, XP_010506889.1, XP_010490389.1, XP_010506862.1, XP_019087546.1
OG0000164	Np002G1034300, Np002G1025700, Np008G4279000, Np002G1069100, Np002G1006800, Np006G3497200, Np005G3087200, Np002G1058100, Np006G3500300, Np005G2972300, Np002G1034200, Np002G1015700, Np002G1101600, Np006G3500400, Np004G2245600, Np004G2245700, Np003G1707900, Np007G4010900, Np004G2250900, Np008G4276900, Np009G4319300, Np006G3505100	XP_010480941.1, XP_010513381.1, XP_010518599.2, XP_010468593.1, XP_010468702.1, XP_010471048.1
OG0000164	Np003G1679900, Np005G3087000, Np006G3688300, Np004G2138100, Np003G1793900	XP_010448853.1, XP_010451717.1
OG0000164	Np004G2250800	XP_019100791.1
OG0000164	Np001G0316300, Np002G1011400, Np002G1016200, Np001G0433600, Np005G2941300, Np004G2582200, Np001G0316200, Np001G0316100, Np002G1011500, Np004G2239900	XP_010431617.1
OG0000165	Np003G1813000, Np003G1781700, Np003G1822600, Np003G1800900, Np003G1781600, Np003G1801300, Np003G1801500	XP_010434541.1, XP_010422126.1
OG0000166	Np007G3748700	XP_010472539.1, XP_019098433.1
OG0000167	Np007G3807500	XP_010518624.1, XP_010430746.1, XP_010430739.1, XP_010430735.1, XP_010430740.1, XP_010502498.1, XP_010430738.1, XP_010430744.1
OG0000167	Np007G3808900	XP_010420489.1, XP_010489990.2
OG0000167	Np007G3810100, Np007G3810500	XP_010489988.1, XP_010489989.1, XP_010468338.1, XP_010488097.1, XP_019092253.1, XP_010468337.1, XP_010489986.1
OG0000169	Np004G2006300, Np004G2270200, Np001G0564500	XP_010500261.1
OG0000169	Np004G2270300	XP_010419133.1, XP_010468624.1, XP_010468622.1, XP_010463233.1
OG0000170	Np001G0660400	XP_019093574.1
OG0000170	Np001G0667900	XP_019093195.1, XP_019082501.1
OG0000170	Np006G3241500	XP_010508144.1, XP_010506518.1, XP_010518179.1, XP_010478793.2, XP_010499912.1, XP_010478790.1
OG0000171	Np003G1641800	XP_010442887.1, XP_010482719.1, XP_010445686.1
OG0000171	Np002G1239200	XP_010473679.1, XP_010430541.1, XP_010418477.1
OG0000171	Np007G3768900	XP_010496667.1, XP_010516221.1
OG0000171	Np003G1582900	XP_019087079.1, XP_010450714.1, XP_010483082.1
OG0000171	Np005G2770300	XP_010448055.1, XP_010433285.1, XP_010438527.1
OG0000172	Np003G1644100, Np006G3712300, Np004G1991300, Np004G1900300	XP_010463281.1, XP_019090992.1, XP_010421256.1, XP_019096436.1, XP_019100924.1, XP_019099608.1, XP_019098415.1
OG0000173	Np005G2621400	XP_010431532.1, XP_010474363.1, XP_010419221.1
OG0000173	Np001G0199900	XP_010430858.1, XP_010444913.1, XP_010495339.1, XP_010456616.1
OG0000175	Np003G1416000	XP_010492280.1, XP_010453596.1, XP_010420114.1
OG0000175	Np001G0685700, Np006G3217800	XP_010512616.1
OG0000176	Np007G4189400	XP_010429373.1, XP_010472419.1, XP_010429377.1, XP_010419294.1
OG0000176	Np006G3654200	XP_010431481.1
OG0000176	Np002G0837300, Np002G0837100	XP_010415848.1, XP_010427972.1, XP_010471154.1
OG0000177	Np002G0868200, Np007G3897800, Np002G0760200	XP_019091024.1, XP_010498576.2, XP_010428765.1, XP_010419233.1
OG0000178	Np003G1833700	XP_010432767.1
OG0000178	Np003G1835100	XP_010424589.1, XP_010468078.1, XP_010455738.1
OG0000178	Np003G1835200	XP_010422268.1, XP_010455732.1, XP_010432755.1, XP_010496365.1, XP_010455731.1
OG0000178	Np003G1834900, Np003G1834200	XP_010455742.1, XP_010422274.1, XP_010432646.2, XP_010432744.1, XP_010432720.1, XP_010432614.1, XP_010422279.1
OG0000181	Np006G3508200	XP_019083890.1
