Orthogroup	Noccaea_praecox	Brassica_oleracea
OG0000078	Np003G1454100, Np003G1455600	XP_013608597.1, XP_013608598.1, XP_013609575.1, XP_013609522.1
OG0000079	Np004G2051400	XP_013634828.1, XP_013583409.1, XP_013639827.1, XP_013588116.1, XP_013594953.1, XP_013624305.1, XP_013614606.1, XP_013617685.1, XP_013617550.1, XP_013617194.1, XP_013639436.1, XP_013623727.1, XP_013594276.1, XP_013589590.1, XP_013583246.1, XP_013617780.1, XP_013633220.1, XP_013607786.1, XP_013608501.1, XP_013624109.1, XP_013594551.1, XP_013639155.1, XP_013624409.1, XP_013583323.1, XP_013594743.1, XP_013601442.1, XP_013631864.1, XP_013589277.1, XP_013639764.1, XP_013583349.1, XP_013589235.1, XP_013624731.1, XP_013591028.1, XP_013584961.1
OG0000079	Np004G2152100, Np004G2296400	XP_013624775.1, XP_013594486.1
OG0000080	Np002G1104300	XP_013588982.1, XP_013617440.1, XP_013589052.1, XP_013632928.1
OG0000080	Np004G2051300	XP_013594990.1, XP_013617302.1, XP_013589233.1
OG0000080	Np003G1699800, Np003G1739700, Np005G2816500, Np005G2910900, Np002G1141300, Np006G3581700, Np006G3582100, Np002G0830100, Np003G1646000	XP_013594442.1
OG0000080	Np005G2892700, Np005G3091900, Np003G1699700, Np005G2976700, Np009G4324800, Np002G1006200, Np003G1668800, Np002G1054600	XP_013607999.1, XP_013589103.1, XP_013608143.1, XP_013589206.1, XP_013589132.1, XP_013632419.1, XP_013594549.1, XP_013589091.1, XP_013631875.1, XP_013624977.1, XP_013594884.1, XP_013632923.1, XP_013583322.1, XP_013594744.1, XP_013589278.1, XP_013583288.1, XP_013601137.1, XP_013631887.1, XP_013624408.1, XP_013607813.1, XP_013583348.1, XP_013632584.1, XP_013631314.1, XP_013589150.1
OG0000081	Np004G2188400, Np004G2195900, Np004G2188800, Np007G3988300	XP_013628529.1
OG0000081	Np005G2602400	XP_013607575.1
OG0000082	Np006G3323100	XP_013598864.1
OG0000082	Np005G2743400	XP_013613884.1
OG0000083	Np003G1476800	XP_013615528.1, XP_013632421.1
OG0000084	Np007G3915500	XP_013601082.1, XP_013614439.1, XP_013624725.1, XP_013594835.1
OG0000086	Np005G3022400	XP_013635533.1, XP_013589268.1
OG0000086	Np005G3126400, Np005G3126800, Np005G3126700, Np005G3127000	XP_013634315.1
OG0000086	Np002G0867100	XP_013588679.1
OG0000089	Np001G0498100, Np001G0109800	XP_013598457.1
OG0000089	Np005G2870600	XP_013629292.1, XP_013629087.1, XP_013629400.1
OG0000089	Np006G3501600, Np008G4281600	XP_013637001.1, XP_013636732.1
OG0000089	Np003G1391100	XP_013611442.1
OG0000089	Np001G0399300	XP_013620476.1, XP_013612217.1, XP_013598244.1
OG0000089	Np002G0774400	XP_013592047.1
OG0000090	Np006G3523700	XP_013601350.1, XP_013583304.1, XP_013639396.1, XP_013589414.1, XP_013594235.1, XP_013631714.1, XP_013631210.1, XP_013609373.1
OG0000091	Np001G0389100, Np001G0389700	XP_013613460.1, XP_013612884.1, XP_013610320.1, XP_013626983.1, XP_013626981.1, XP_013626986.1, XP_013630073.1, XP_013626984.1, XP_013626980.1
OG0000091	Np003G1487100	XP_013607358.1
OG0000091	Np001G0528700	XP_013631070.1
OG0000095	Np006G3650600, Np006G3650500, Np006G3650700	XP_013631674.1
OG0000095	Np006G3649600	XP_013633256.1, XP_013635632.1, XP_013632293.1, XP_013633255.1
OG0000095	Np006G3660300	XP_013635569.1, XP_013637583.1
OG0000095	Np006G3649400	XP_013596948.1, XP_013625121.1
OG0000097	Np004G2027800	XP_013617595.1, XP_013594393.1, XP_013583479.1
OG0000098	Np004G2594800	XP_013614188.1, XP_013615334.1
OG0000098	Np001G0116500, Np001G0115500	XP_013617934.1
OG0000100	Np004G2064500	XP_013606369.1
OG0000100	Np002G1231900	XP_013611228.1, XP_013611226.1, XP_013608605.1
OG0000100	Np002G1113500	XP_013611728.1
OG0000101	Np002G0868700	XP_013589176.1
OG0000101	Np002G0736300	XP_013610406.1, XP_013624005.1, XP_013619420.1
OG0000101	Np001G0306500	XP_013624184.1, XP_013613615.1
OG0000101	Np001G0036300	XP_013594545.1
OG0000101	Np004G2428000, Np003G1266900	XP_013619135.1
OG0000101	Np003G1682200, Np003G1683300	XP_013604948.1
OG0000101	Np007G3942800	XP_013632998.1, XP_013639602.1, XP_013617812.1, XP_013589208.1, XP_013633393.1, XP_013624245.1, XP_013608320.1, XP_013607798.1, XP_013624505.1
OG0000102	Np003G1849500	XP_013623936.1, XP_013623935.1
OG0000102	Np003G1850000	XP_013599827.1, XP_013584794.1
OG0000103	Np007G4123200	XP_013627402.1, XP_013624832.1, XP_013595026.1, XP_013608190.1, XP_013589407.1, XP_013632911.1, XP_013601398.1, XP_013608023.1, XP_013639606.1
OG0000105	Np003G1459200	XP_013610280.1
OG0000106	Np007G3948900, Np006G3602200, Np004G2072600, Np004G2045400, Np003G1306400	XP_013607816.1
OG0000106	Np001G0133000	XP_013632067.1, XP_013583432.1, XP_013601660.1, XP_013627752.1, XP_013623769.1, XP_013639850.1, XP_013601846.1, XP_013589425.1, XP_013608108.1, XP_013617814.1, XP_013601674.1, XP_013601356.1, XP_013639677.1, XP_013614231.1, XP_013633210.1, XP_013614876.1
OG0000106	Np006G3556500	XP_013617771.1, XP_013601854.1
OG0000106	Np005G2719900	XP_013626361.1, XP_013633356.1
OG0000106	Np001G0513300, Np003G1588100, Np005G2609700, Np005G2802400, Np003G1396400, Np005G3054500, Np006G3285100	XP_013617293.1
OG0000106	Np004G1932400, Np002G1206600, Np002G0931500, Np004G2006800, Np006G3285600, Np006G3356100, Np002G0934000, Np001G0450200, Np001G0254300, Np001G0468300, Np003G1838400, Np002G1216700, Np001G0108100, Np004G2551200, Np004G1924900, Np003G1364100, Np004G1973500, Np001G0080600	XP_013623159.1, XP_013624755.1, XP_013624609.1
OG0000107	Np007G3984300	XP_013635068.1, XP_013624257.1, XP_013623726.1, XP_013637869.1
OG0000107	Np007G3806900, Np007G4184500	XP_013602900.1
OG0000108	Np006G3369500, Np001G0565800	XP_013617448.1, XP_013629514.1, XP_013636515.1, XP_013636180.1
OG0000108	Np003G1531300, Np001G0462100	XP_013623319.1
OG0000108	Np007G4093400	XP_013587485.1
OG0000108	Np003G1360400	XP_013611822.1, XP_013629368.1, XP_013620685.1
OG0000108	Np007G3950400	XP_013629201.1, XP_013608560.1, XP_013586823.1
OG0000109	Np001G0341500	XP_013638689.1, XP_013623052.1
OG0000109	Np002G1184600, Np005G2935200, Np007G4014300, Np005G2978600, Np006G3449000, Np003G1723900, Np003G1723300, Np003G1723600, Np011G4357100, Np002G1174400, Np008G4281000, Np002G1033400	XP_013607861.1, XP_013583419.1, XP_013639649.1, XP_013615002.1, XP_013594821.1, XP_013633807.1, XP_013594521.1, XP_013597172.1, XP_013595200.1, XP_013607995.1
OG0000110	Np002G0928100	XP_013632718.1, XP_013617720.1, XP_013629722.1, XP_013624329.1, XP_013583298.1, XP_013591282.1, XP_013624880.1, XP_013615431.1
OG0000110	Np002G0869900	XP_013617746.1
OG0000110	Np002G0972400	XP_013632608.1, XP_013632635.1, XP_013594937.1, XP_013621386.1
OG0000111	Np005G3154700	XP_013597065.1, XP_013591106.1, XP_013610702.1, XP_013624096.1, XP_013585759.1, XP_013603466.1
OG0000111	Np005G3138900, Np001G0444800	XP_013588950.1, XP_013594866.1, XP_013594868.1, XP_013594869.1, XP_013594861.1, XP_013594864.1, XP_013624024.1
OG0000114	Np002G1018000	XP_013594356.1
OG0000116	Np002G1124800	XP_013624699.1, XP_013614960.1, XP_013617705.1, XP_013624600.1, XP_013590002.1, XP_013624601.1, XP_013619242.1, XP_013610162.1, XP_013615166.1, XP_013617423.1, XP_013617165.1, XP_013637479.1, XP_013594379.1, XP_013594380.1, XP_013617424.1, XP_013584766.1, XP_013636250.1, XP_013626247.1, XP_013615167.1, XP_013615592.1, XP_013589668.1, XP_013594376.1
OG0000116	Np007G3783600	XP_013589055.1
OG0000117	Np004G2300300	XP_013596256.1
OG0000117	Np004G2300200	XP_013600043.1, XP_013600044.1, XP_013600879.1, XP_013600539.1, XP_013600042.1, XP_013610363.1
OG0000119	Np003G1561600, Np003G1561700	XP_013619977.1
OG0000119	Np003G1836400	XP_013617470.1, XP_013608315.1
OG0000119	Np001G0493200	XP_013633270.1
OG0000120	Np003G1769900, Np005G2602500	XP_013624240.1, XP_013589656.1, XP_013632633.1, XP_013624750.1, XP_013635458.1, XP_013601019.1, XP_013613934.1, XP_013633096.1, XP_013617967.1, XP_013589165.1, XP_013624618.1, XP_013608091.1, XP_013614836.1, XP_013584923.1, XP_013633300.1, XP_013589470.1, XP_013617968.1, XP_013633097.1, XP_013594444.1
OG0000121	Np005G2954700, Np011G4358600, Np004G2590300, Np002G0965100, Np006G3634700	XP_013607749.1
OG0000121	Np005G2604800, Np006G3604300	XP_013613742.1
OG0000122	Np001G0563200	XP_013623477.1, XP_013616987.1
OG0000122	Np003G1580100	XP_013627567.1, XP_013627609.1, XP_013623864.1
OG0000122	Np003G1578400	XP_013610314.1
OG0000122	Np003G1577700	XP_013623863.1
OG0000122	Np003G1578500	XP_013620024.1
OG0000123	Np003G1843300	XP_013623897.1, XP_013623898.1
OG0000124	Np005G3180200	XP_013633165.1
OG0000124	Np005G2989500	XP_013592971.1
OG0000124	Np003G1311000, Np002G1109100	XP_013639063.1, XP_013596613.1, XP_013639511.1
OG0000124	Np007G3982000	XP_013605989.1, XP_013615494.1
OG0000124	Np006G3413600, Np006G3224800, Np007G4183000, Np001G0142800, Np001G0316700, Np002G1065100, Np002G1144900, Np004G2155800, Np006G3441600, Np005G2997800, Np003G1698400, Np004G2064900, Np003G1592200, Np001G0351400, Np002G0948800, Np005G2989400	XP_013630987.1, XP_013624674.1, XP_013599415.1, XP_013593825.1, XP_013583307.1, XP_013624397.1, XP_013624662.1, XP_013620971.1, XP_013591446.1, XP_013637635.1, XP_013607431.1, XP_013593566.1, XP_013635053.1, XP_013635795.1, XP_013614088.1, XP_013631416.1, XP_013619803.1, XP_013615105.1, XP_013617286.1, XP_013637750.1, XP_013599145.1, XP_013638220.1, XP_013594338.1, XP_013628588.1, XP_013594525.1, XP_013587564.1, XP_013636294.1, XP_013608176.1
OG0000125	Np004G2519400	XP_013605923.1
OG0000125	Np004G1951700	XP_013590329.1
OG0000125	Np004G1951500	XP_013589967.1
OG0000125	Np004G1951600	XP_013605120.1
OG0000125	Np007G3813400	XP_013625710.1
OG0000126	Np004G2155700, Np002G1082900, Np006G3480500, Np030G4400000, Np030G4398400	XP_013639050.1
OG0000126	Np002G0902700	XP_013624035.1
OG0000126	Np001G0262900, Np005G2929200	XP_013614845.1
OG0000126	Np004G2191600	XP_013594845.1
OG0000127	Np003G1510700	XP_013606602.1, XP_013625682.1
OG0000127	Np006G3371500	XP_013589314.1
OG0000127	Np001G0565000	XP_013605053.1, XP_013636203.1
OG0000127	Np003G1523500	XP_013606787.1
OG0000127	Np001G0457300	XP_013626195.1
OG0000127	Np006G3598300	XP_013631825.1, XP_013622502.1
OG0000128	Np001G0645400	XP_013589380.1
OG0000128	Np001G0645200	XP_013591144.1, XP_013591210.1
OG0000128	Np001G0644700	XP_013590480.1
OG0000128	Np001G0644900	XP_013592532.1
OG0000129	Np002G0866100	XP_013584094.1
OG0000129	Np005G3118200	XP_013617087.1
OG0000129	Np001G0064000, Np001G0063300, Np001G0086000	XP_013618060.1, XP_013620235.1
OG0000132	Np001G0583700	XP_013605673.1, XP_013602151.1, XP_013602872.1, XP_013605672.1, XP_013603171.1, XP_013603836.1, XP_013603745.1, XP_013603252.1
OG0000132	Np003G1577600	XP_013610755.1
OG0000132	Np005G3136800, Np006G3273200, Np005G3137100, Np005G3137000	XP_013627445.1
OG0000132	Np005G3117900, Np005G3137200, Np005G3137300, Np005G3137400	XP_013629621.1
OG0000134	Np003G1378400	XP_013612354.1
OG0000136	Np005G2937900	XP_013624671.1
OG0000136	Np007G3980200	XP_013624932.1, XP_013617210.1
OG0000136	Np003G1842700, Np007G3980000	XP_013615318.1
OG0000137	Np003G1600600	XP_013627427.1, XP_013619494.1
OG0000137	Np003G1600500	XP_013606365.1, XP_013619272.1
OG0000137	Np003G1602300, Np003G1829600	XP_013617004.1
OG0000137	Np003G1602700	XP_013595111.1
OG0000137	Np003G1602000, Np003G1601500, Np003G1600700	XP_013618766.1, XP_013610172.1, XP_013610274.1
OG0000137	Np003G1602100	XP_013626781.1
OG0000137	Np003G1602400	XP_013608191.1
OG0000141	Np002G1165900	XP_013606827.1, XP_013605896.1
OG0000145	Np022G4391500	YP_004927512.1
OG0000150	Np002G1102100, Np006G3465100, Np005G2952600	XP_013613740.1
OG0000151	Np001G0587000	XP_013636744.1
OG0000151	Np001G0586800	XP_013635814.1
OG0000151	Np006G3339200	XP_013636124.1
OG0000151	Np001G0586700	XP_013635718.1
OG0000151	Np001G0563500	XP_013602835.1
OG0000151	Np006G3374700	XP_013630873.1
OG0000151	Np003G1404000	XP_013611475.1
OG0000152	Np002G0970200	XP_013601288.1, XP_013614317.1, XP_013632496.1, XP_013624569.1
OG0000153	Np004G2521100	XP_013602954.1, XP_013600678.1, XP_013599857.1
OG0000154	Np004G1963200	XP_013614710.1
OG0000155	Np004G2326000	XP_013608284.1, XP_013624937.1
OG0000157	Np006G3350500	XP_013596266.1
OG0000158	Np002G0811900, Np005G2867000, Np005G2866500	XP_013624637.1
OG0000158	Np002G0878300	XP_013610779.1, XP_013637776.1, XP_013584550.1
OG0000158	Np002G0807400	XP_013617254.1
OG0000158	Np005G2956600	XP_013603971.1
OG0000158	Np001G0506900, Np001G0492300, Np001G0486500	XP_013584343.1
OG0000158	Np002G0909800, Np002G0811800	XP_013619699.1, XP_013619830.1
OG0000159	Np008G4256300, Np006G3412600, Np007G3979900, Np005G2983500, Np008G4256500	XP_013591167.1
OG0000159	Np002G0996800	XP_013626943.1
OG0000160	Np007G3739600	XP_013611416.1, XP_013597841.1
OG0000160	Np005G2740000	XP_013593694.1, XP_013594020.1, XP_013596307.1
OG0000160	Np003G1560700	XP_013620594.1
OG0000160	Np007G3899700	XP_013623185.1
OG0000160	Np001G0430500	XP_013622891.1
OG0000160	Np002G0711700	XP_013588689.1
OG0000162	Np006G3577700	XP_013622310.1
OG0000163	Np006G3651700, Np002G0952300, Np002G0879200, Np007G3786700, Np007G3787500, Np002G1203300, Np001G0333500, Np003G1621000, Np001G0558600, Np007G3939100	XP_013594459.1, XP_013617598.1, XP_013623904.1, XP_013608217.1, XP_013607647.1, XP_013623409.1, XP_013617535.1, XP_013617458.1, XP_013594639.1, XP_013639725.1, XP_013594911.1, XP_013629211.1, XP_013639825.1, XP_013613873.1, XP_013639384.1, XP_013614093.1, XP_013624350.1, XP_013624337.1, XP_013588988.1
OG0000164	Np006G3571300, Np005G2985600	XP_013614236.1, XP_013625012.1, XP_013615149.1, XP_013614363.1
OG0000164	Np002G1034300, Np002G1025700, Np008G4279000, Np002G1069100, Np002G1006800, Np006G3497200, Np005G3087200, Np002G1058100, Np006G3500300, Np005G2972300, Np002G1034200, Np002G1015700, Np002G1101600, Np006G3500400, Np004G2245600, Np004G2245700, Np003G1707900	XP_013631898.1
OG0000164	Np004G2250800, Np002G1058000, Np006G3450900	XP_013632773.1, XP_013624770.1, XP_013633111.1, XP_013632835.1
OG0000164	Np001G0316300, Np002G1011400	XP_013601300.1, XP_013631642.1, XP_013632921.1, XP_013601351.1, XP_013632922.1
OG0000167	Np007G3807500	XP_013585306.1, XP_013585233.1, XP_013597344.1
OG0000167	Np007G3808900	XP_013624265.1
OG0000167	Np007G3840900	XP_013623345.1, XP_013594699.1, XP_013585251.1
OG0000169	Np004G2522900	XP_013601108.1, XP_013588901.1
OG0000169	Np004G2270300	XP_013624313.1
OG0000170	Np001G0667900	XP_013634565.1
OG0000170	Np006G3241500	XP_013635992.1
OG0000170	Np006G3241600	XP_013594236.1
OG0000171	Np003G1641800	XP_013613316.1
OG0000171	Np002G1239200	XP_013606344.1
OG0000171	Np007G3768900	XP_013599341.1
OG0000171	Np003G1582900	XP_013622226.1, XP_013621604.1, XP_013606619.1
OG0000171	Np005G2770300	XP_013600456.1, XP_013639325.1
OG0000172	Np003G1644100, Np006G3712300, Np004G1991300, Np004G1900300	XP_013583468.1, XP_013617672.1, XP_013607776.1, XP_013624041.1, XP_013622487.1, XP_013639841.1, XP_013613664.1, XP_013594852.1, XP_013616949.1, XP_013588936.1, XP_013614674.1, XP_013601395.1, XP_013608297.1, XP_013617980.1, XP_013589603.1, XP_013589096.1, XP_013632860.1, XP_013607521.1, XP_013601177.1, XP_013601788.1
OG0000173	Np001G0199900	XP_013608204.1, XP_013612750.1, XP_013594067.1
OG0000174	Np002G1029900	XP_013612859.1
OG0000174	Np004G2082700, Np004G2374700, Np004G2142500, Np007G4219300, Np005G2804000	XP_013617082.1, XP_013633329.1
OG0000175	Np003G1416000	XP_013606531.1
OG0000176	Np006G3654200	XP_013639459.1
OG0000176	Np002G0837300	XP_013619769.1
OG0000176	Np002G0837100	XP_013590800.1, XP_013590659.1
OG0000177	Np002G0868200, Np007G3897800, Np002G0760200	XP_013594710.1
OG0000178	Np003G1833700	XP_013606263.1
OG0000178	Np003G1835100	XP_013626923.1
OG0000178	Np003G1835200	XP_013624075.1
OG0000178	Np003G1834900, Np003G1834200	XP_013618562.1
OG0000182	Np001G0465800	XP_013601717.1
OG0000182	Np001G0532600, Np001G0532500	XP_013617645.1, XP_013617121.1
OG0000183	Np002G0949900, Np001G0612700, Np005G3124900	XP_013591852.1
OG0000183	Np001G0436300	XP_013611005.1, XP_013620684.1, XP_013628208.1
OG0000183	Np006G3306600, Np003G1497800	XP_013599699.1
OG0000183	Np006G3615500	XP_013631799.1
OG0000184	Np007G3795700	XP_013635093.1, XP_013589077.1, XP_013614749.1, XP_013614750.1, XP_013614748.1, XP_013635188.1, XP_013635027.1, XP_013635145.1, XP_013635212.1
OG0000185	Np001G0633400, Np001G0633500, Np004G2438100, Np004G2439800, Np004G2439100	XP_013608685.1, XP_013635085.1
OG0000185	Np001G0026600, Np001G0030000, Np001G0688200	XP_013617945.1, XP_013619324.1, XP_013620145.1
OG0000188	Np007G4208500	XP_013610704.1
OG0000188	Np007G4202800, Np004G1955500	XP_013615621.1, XP_013639409.1, XP_013584998.1, XP_013592108.1, XP_013610533.1
OG0000188	Np001G0338100	XP_013635235.1, XP_013594335.1
OG0000191	Np006G3490400, Np005G3031500	XP_013607937.1, XP_013639525.1, XP_013624910.1, XP_013639513.1, XP_013589120.1, XP_013613560.1, XP_013639535.1, XP_013632863.1, XP_013617204.1, XP_013639530.1, XP_013607683.1, XP_013617084.1, XP_013624425.1, XP_013601720.1, XP_013583342.1, XP_013617742.1, XP_013639676.1, XP_013633455.1, XP_013608352.1, XP_013595004.1, XP_013608294.1, XP_013589192.1, XP_013634745.1, XP_013616975.1, XP_013628601.1, XP_013594724.1, XP_013601284.1
OG0000191	Np005G3157900, Np003G1298200, Np007G4044100	XP_013639227.1, XP_013594839.1, XP_013624579.1, XP_013639360.1, XP_013628103.1
OG0000191	Np007G4035600	XP_013624281.1, XP_013632637.1
OG0000192	Np003G1311400	XP_013590640.1, XP_013602583.1, XP_013590873.1
OG0000192	Np005G2794900	XP_013589486.1
OG0000192	Np004G2432200	XP_013597957.1
OG0000193	Np004G1960100, Np004G1960300	XP_013583317.1, XP_013627659.1, XP_013635487.1
OG0000193	Np004G2176400	XP_013583418.1
OG0000194	Np002G1056600	XP_013639584.1, XP_013594575.1, XP_013617508.1, XP_013617388.1, XP_013617422.1, XP_013633200.1, XP_013617681.1, XP_013588985.1, XP_013624871.1, XP_013601263.1, XP_013601155.1, XP_013613864.1, XP_013614865.1, XP_013624530.1, XP_013614638.1, XP_013624817.1, XP_013594565.1, XP_013617314.1, XP_013617467.1, XP_013601265.1, XP_013617762.1, XP_013617775.1, XP_013614090.1, XP_013639755.1, XP_013617876.1, XP_013588977.1, XP_013594502.1, XP_013639563.1, XP_013617504.1, XP_013594875.1, XP_013614632.1, XP_013614663.1, XP_013614913.1, XP_013633334.1, XP_013628799.1, XP_013589574.1, XP_013629057.1, XP_013601334.1, XP_013624879.1, XP_013632907.1, XP_013608095.1, XP_013627017.1, XP_013608174.1, XP_013623947.1, XP_013632990.1, XP_013624188.1, XP_013607988.1, XP_013632711.1, XP_013639504.1, XP_013639687.1, XP_013624768.1, XP_013624557.1, XP_013601250.1, XP_013633242.1
OG0000195	Np007G3730700	XP_013596123.1
OG0000196	Np007G4161800	XP_013632231.1
OG0000196	Np005G3188800	XP_013595078.1
OG0000197	Np005G2896800	XP_013614095.1
OG0000197	Np005G2896300	XP_013624840.1
OG0000197	Np004G2022400	XP_013591070.1
OG0000198	Np001G0273200	XP_013593772.1
OG0000198	Np001G0273100	XP_013609824.1, XP_013616568.1
OG0000198	Np004G2414700	XP_013601824.1
OG0000199	Np004G2471000, Np004G2469700, Np004G2471600, Np004G2469900	XP_013601305.1
OG0000199	Np004G2460000	XP_013628081.1
OG0000200	Np004G2544000	XP_013587517.1, XP_013639109.1, XP_013603884.1, XP_013600986.1
OG0000200	Np004G2120000	XP_013627439.1
OG0000200	Np004G2543900	XP_013603075.1, XP_013587514.1, XP_013584831.1
OG0000200	Np003G1654700	XP_013625101.1
OG0000200	Np004G2141600, Np004G2143500	XP_013626397.1
OG0000202	Np003G1863300, Np003G1862700	XP_013610986.1
OG0000203	Np005G3179800	XP_013603307.1, XP_013600272.1, XP_013604009.1
OG0000203	Np001G0632300	XP_013591322.1, XP_013632132.1, XP_013632130.1
OG0000203	Np001G0631800	XP_013615611.1, XP_013589365.1, XP_013589367.1
OG0000205	Np009G4305400, Np002G1035400, Np010G4327900, Np004G2209100, Np007G3966500	XP_013624495.1, XP_013601133.1, XP_013615628.1, XP_013594966.1, XP_013632040.1, XP_013631066.1, XP_013617851.1, XP_013608335.1, XP_013617782.1, XP_013617509.1, XP_013613471.1, XP_013615485.1, XP_013628376.1, XP_013633176.1, XP_013614762.1, XP_013633240.1, XP_013632486.1, XP_013624014.1, XP_013613857.1, XP_013628317.1, XP_013614970.1, XP_013632966.1, XP_013639350.1, XP_013639489.1, XP_013633174.1
OG0000209	Np003G1366500	XP_013584290.1
OG0000209	Np004G2336500	XP_013597375.1
OG0000210	Np006G3250000	XP_013632427.1
OG0000210	Np002G1162900	XP_013616918.1
OG0000210	Np001G0662300	XP_013589389.1
OG0000210	Np006G3639200	XP_013636352.1
OG0000211	Np007G4123300	XP_013638238.1
OG0000214	Np004G2167500	XP_013589529.1, XP_013639328.1, XP_013594941.1, XP_013617307.1
OG0000215	Np007G4021500, Np002G1038000	XP_013632888.1, XP_013595226.1, XP_013616734.1
