Orthogroup	Noccaea_praecox	Brassica_rapa
OG0000111	Np005G3138900, Np001G0444800	XP_033128640.1, XP_033129028.1, XP_033146399.1, XP_033146035.1, XP_009133886.1
OG0000114	Np002G1018000	XP_033145921.1
OG0000116	Np002G1124800	XP_033143201.1, XP_009115039.1, XP_009137034.2, XP_033132498.1, XP_033135118.1, XP_033134167.1, XP_009134460.2, XP_009122979.1, XP_033135204.1, XP_033137857.1, XP_018510163.1, XP_018509848.2, XP_018511518.1, XP_018512844.2, XP_033134594.1
OG0000117	Np004G2300300	XP_033130333.1
OG0000117	Np004G2300200	XP_033132544.1, XP_033132543.1, XP_009110093.1, XP_033132540.1, XP_009112003.1
OG0000119	Np003G1561600, Np003G1561700	XP_009126896.3, XP_018511917.2
OG0000119	Np003G1836400	XP_033138803.1
OG0000119	Np001G0493200	XP_009140726.1
OG0000120	Np002G0949100	XP_009101979.1
OG0000120	Np003G1769900, Np005G2602500	XP_033148497.1, XP_033131093.1, XP_033148614.1, XP_033148593.1, XP_009121383.1, XP_033148541.1, XP_009123429.1, XP_033139481.1, XP_033147791.1, XP_033131789.1, XP_033136965.1, XP_009151987.2, XP_033135969.1, XP_009139315.2
OG0000121	Np002G0833400, Np004G2331000, Np003G1581500	XP_033141060.1
OG0000122	Np001G0563200	XP_033139826.1, XP_033139827.1
OG0000122	Np003G1577800	XP_018512817.1
OG0000122	Np003G1580100	XP_009132310.1, XP_033144567.1
OG0000122	Np003G1578400	XP_033137394.1
OG0000122	Np003G1577700	XP_033142009.1, XP_018512820.2
OG0000122	Np003G1578500	XP_033139821.1
OG0000123	Np003G1843300	XP_009132628.1, XP_033142284.1
OG0000124	Np005G3180200	XP_033145235.1
OG0000124	Np005G2989500, Np003G1311000, Np002G1109100, Np007G3982000	XP_009145189.1
OG0000124	Np006G3413600, Np006G3224800, Np007G4183000, Np001G0142800, Np001G0316700, Np002G1065100, Np002G1144900, Np004G2155800, Np006G3441600, Np005G2997800, Np003G1698400, Np004G2064900, Np003G1592200, Np001G0351400, Np002G0948800, Np005G2989400	XP_033139475.1, XP_009150285.1, XP_033144074.1, XP_009103633.1, XP_009139448.1, XP_009144927.1, XP_033128191.1, XP_033146613.1, XP_009144615.1
OG0000125	Np006G3601100	XP_033145187.1, XP_033131572.1
OG0000125	Np004G2519400	XP_009118428.1
OG0000125	Np004G1951700	XP_033146903.1
OG0000125	Np004G1951500	XP_009144873.1
OG0000125	Np007G3813400	XP_009135746.2
OG0000126	Np006G3613200	XP_033134231.1
OG0000126	Np004G2155700, Np002G1082900, Np006G3480500, Np030G4400000, Np030G4398400	XP_033130693.1
OG0000126	Np006G3584100	XP_033133986.1
OG0000126	Np002G0902700	XP_033148740.1
OG0000126	Np001G0233600	XP_033136403.1
OG0000126	Np001G0262900	XP_033133742.1
OG0000126	Np004G2191600	XP_033141534.1
OG0000127	Np003G1510700	XP_009120626.1, XP_009131894.1
OG0000127	Np006G3371500	XP_009103877.2
OG0000127	Np001G0565000	XP_009139383.1, XP_009116061.1
OG0000127	Np003G1523500	XP_009120513.1
OG0000127	Np001G0457300	XP_009150049.1
OG0000127	Np006G3598300	XP_009140934.1, XP_009103710.2
OG0000128	Np001G0645400	XP_009104190.1
OG0000128	Np001G0645200	XP_033130960.1
OG0000128	Np001G0644700	XP_009116587.1, XP_018508692.1
OG0000128	Np001G0644900	XP_009104193.2
OG0000129	Np002G0866100	XP_033146831.1, XP_033146830.1
OG0000129	Np005G3118200	XP_009127389.1
OG0000129	Np001G0064000, Np001G0063300, Np001G0086000	XP_009130179.2, XP_009130183.1
OG0000130	Np006G3485400	XP_033138416.1
OG0000132	Np001G0583700	XP_009116244.2, XP_009116245.1, XP_009116184.2, XP_033137144.1, XP_018510613.1
OG0000132	Np003G1577600	XP_009120157.1
OG0000132	Np001G0060300	XP_033141227.1
OG0000134	Np003G1378400	XP_033142785.1, XP_033142547.1, XP_009113973.2, XP_033142504.1
OG0000136	Np003G1842700, Np007G3980000	XP_033134355.1
OG0000137	Np003G1600600	XP_033144579.1, XP_009127007.2, XP_033139637.1
OG0000137	Np003G1600500	XP_009111746.1, XP_009127005.1
OG0000137	Np003G1602300, Np003G1829600	XP_009127057.1
OG0000137	Np003G1602700	XP_009137721.3
OG0000137	Np003G1602000, Np003G1601500, Np003G1600700	XP_033138715.1
OG0000137	Np003G1602100	XP_009132393.1
OG0000137	Np003G1602400	XP_009132642.1, XP_009120051.1
OG0000140	Np005G2883300	XP_009114858.1
OG0000141	Np002G1165900	XP_009103983.2
OG0000148	Np001G0107700	XP_033129328.1
OG0000150	Np002G1102100, Np006G3465100, Np005G2952600	XP_033139048.1, XP_033139149.1, XP_033139478.1, XP_033139494.1, XP_033139194.1, XP_033139164.1, XP_033138880.1, XP_033139010.1, XP_033139244.1, XP_033138885.1
OG0000151	Np001G0587000	XP_033146516.1, XP_009139197.1
OG0000151	Np001G0586800	XP_009139199.2
OG0000151	Np006G3339200	XP_033148760.1
OG0000151	Np001G0586700	XP_009139200.1
OG0000151	Np006G3374700	XP_009141649.1
OG0000151	Np003G1404000	XP_009121752.1
OG0000152	Np002G0970200	XP_033129820.1
OG0000153	Np004G2521100	XP_009110944.1, XP_009118438.1
OG0000154	Np004G1963200	XP_033128714.1
OG0000155	Np007G3980100	XP_033145232.1
OG0000155	Np004G2326000	XP_033143356.1
OG0000155	Np002G0924800, Np007G3958500, Np003G1811300, Np003G1729400, Np004G2275700, Np004G2136600, Np006G3676300	XP_009106792.1
OG0000157	Np006G3350500	XP_033130702.1
OG0000158	Np002G0811900, Np005G2867000, Np005G2866500	XP_033136525.1
OG0000158	Np001G0700500	XP_009104904.1
OG0000158	Np002G0878300	XP_009122633.2, XP_009146323.2
OG0000158	Np002G0807400	XP_033141306.1
OG0000158	Np005G2956600	XP_033134979.1
OG0000158	Np002G0909800, Np002G0811800	XP_033141607.1
OG0000159	Np008G4256300, Np006G3412600, Np007G3979900, Np005G2983500, Np008G4256500	XP_033134137.1
OG0000160	Np007G3739600	XP_009112568.1, XP_009102205.2
OG0000160	Np005G2740000	XP_009137896.1, XP_009137895.2, XP_009128001.1, XP_009109000.1
OG0000160	Np003G1560700	XP_033141904.1, XP_009120261.2
OG0000160	Np007G3899700	XP_018513014.1
OG0000160	Np001G0430500	XP_009128205.1
OG0000160	Np002G0711700	XP_018508569.2, XP_009106729.2
OG0000162	Np006G3577700	XP_009132915.1
OG0000162	Np004G2052000	XP_009113251.2
OG0000162	Np007G3727700, Np001G0244500	XP_033129079.1
OG0000163	Np006G3651700, Np002G0952300, Np002G0879200, Np007G3786700, Np007G3787500, Np002G1203300, Np001G0333500, Np003G1621000, Np001G0558600, Np007G3939100	XP_033139285.1, XP_033146254.1, XP_009108251.2, XP_033131804.1, XP_033131809.1
OG0000164	Np006G3571300, Np005G2985600	XP_033139112.1, XP_009123582.1, XP_033139417.1, XP_033139560.1, XP_033138953.1, XP_033138866.1, XP_033139496.1, XP_033139151.1, XP_033139320.1
OG0000164	Np002G1034300, Np002G1025700, Np008G4279000, Np002G1069100, Np002G1006800, Np006G3497200, Np005G3087200, Np002G1058100, Np006G3500300, Np005G2972300, Np002G1034200, Np002G1015700, Np002G1101600, Np006G3500400, Np004G2245600, Np004G2245700, Np003G1707900	XP_033139081.1
OG0000164	Np007G4010900, Np004G2250900, Np008G4276900, Np009G4319300, Np006G3505100	XP_033145169.1
OG0000164	Np004G2250800, Np002G1058000, Np006G3450900	XP_033134250.1, XP_033131895.1, XP_033133921.1, XP_033138766.1, XP_033138936.1
OG0000164	Np001G0316300, Np002G1011400	XP_033138913.1, XP_033139398.1, XP_033139091.1, XP_033139319.1
OG0000164	Np002G1016200, Np001G0433600, Np005G2941300, Np004G2582200, Np001G0316200, Np001G0316100, Np002G1011500, Np004G2239900	XP_033139082.1
OG0000165	Np002G1201100, Np002G1201400, Np002G1201300, Np002G1201200	XP_009127572.1
OG0000166	Np007G3748700	XP_009140600.1
OG0000167	Np007G3807500	XP_033147470.1, XP_009102653.1
OG0000167	Np007G3840900	XP_009108226.2, XP_033142187.1, XP_009146095.2, XP_009146097.1
OG0000169	Np004G2522900	XP_033132763.1
OG0000170	Np001G0667900	XP_033146706.1
OG0000170	Np006G3241500	XP_018514087.1
OG0000170	Np006G3241600	XP_009102613.2
OG0000171	Np003G1641800	XP_009119874.1
OG0000171	Np002G1239200	XP_009112891.1
OG0000171	Np007G3768900	XP_009121200.1
OG0000171	Np003G1582900	XP_018512593.2
OG0000171	Np005G2770300	XP_009109116.1, XP_009144093.1
OG0000172	Np003G1644100, Np006G3712300, Np004G1991300, Np004G1900300	XP_009124649.1, XP_033134200.1, XP_033133940.1, XP_009102172.2, XP_033129239.1, XP_009144118.2, XP_033148633.1, XP_009128617.1, XP_033146244.1
OG0000173	Np005G2621400	XP_009109432.1
OG0000173	Np001G0199900	XP_009120076.1, XP_009110381.2, XP_033138718.1, XP_009138208.2
OG0000174	Np004G2082700, Np004G2374700, Np004G2142500, Np007G4219300, Np005G2804000	XP_009139373.1, XP_009111365.1, XP_009123003.1
OG0000175	Np003G1416000	XP_033137829.1
OG0000175	Np004G2480900, Np002G1160900	XP_009113207.1
OG0000175	Np001G0685700, Np006G3217800	XP_033146739.1
OG0000176	Np002G0837100	XP_009104914.1, XP_009127868.1
OG0000177	Np002G0868200, Np007G3897800, Np002G0760200	XP_009124585.1, XP_033147925.1
OG0000178	Np003G1833700	XP_033136390.1
OG0000178	Np003G1835100	XP_009134310.1
OG0000178	Np003G1835200	XP_009134313.1
OG0000178	Np003G1835300	XP_009114564.1
OG0000178	Np003G1834900, Np003G1834200	XP_033141427.1, XP_009144510.1
OG0000182	Np001G0465800	XP_009116717.1
OG0000183	Np002G0949900, Np001G0612700, Np005G3124900	XP_009105204.1
OG0000183	Np001G0436300	XP_009131839.1, XP_009103571.1, XP_009120715.2, XP_033128873.1, XP_009126509.1
OG0000183	Np006G3615500	XP_009140755.1
OG0000184	Np007G3795700	XP_009136545.2, XP_009136566.1, XP_018508379.1, XP_009143886.1, XP_009143893.1
OG0000185	Np001G0633400, Np001G0633500, Np004G2438100, Np004G2439800, Np004G2439100	XP_009122447.1
OG0000185	Np001G0026600, Np001G0030000, Np001G0688200	XP_009129754.1
OG0000188	Np007G4208500	XP_033136263.1, XP_033135940.1
OG0000188	Np007G4202800, Np004G1955500	XP_033134665.1, XP_033135894.1, XP_009124984.2, XP_033137619.1, XP_033136539.1
OG0000188	Np001G0338100	XP_033147068.1, XP_033147041.1
OG0000189	Np007G3769000	XP_009136330.1
OG0000189	Np004G2354100	XP_009110241.1
OG0000191	Np006G3490400, Np005G3031500	XP_033133384.1, XP_033131339.1, XP_009110851.3, XP_033133909.1, XP_009123000.1, XP_033138772.1, XP_009114814.1, XP_018509101.1, XP_018509033.1, XP_033134390.1, XP_009138632.1, XP_009110955.2, XP_009138088.1
OG0000191	Np005G3157900, Np003G1298200, Np007G4044100	XP_009137132.1
OG0000192	Np003G1311400	XP_009105445.1, XP_009110577.1, XP_009105059.1
OG0000192	Np003G1314300	XP_033137383.1
OG0000192	Np005G2794900	XP_009142142.1
OG0000192	Np004G2432200	XP_009124814.1
OG0000193	Np004G1960100, Np004G1960300	XP_009146074.3, XP_009133053.2, XP_009133174.1, XP_033146302.1
OG0000193	Np004G2176400	XP_033147857.1
OG0000194	Np002G1056600	XP_033147366.1, XP_033131815.1, XP_033139172.1, XP_009123785.2
OG0000196	Np007G4161800	XP_009140116.1
OG0000197	Np004G2439300, Np002G1112700, Np005G2896400, Np001G0033100	XP_033133256.1
OG0000197	Np005G2896800	XP_009108433.1
OG0000197	Np005G2896300	XP_033133956.1
OG0000197	Np004G2022400	XP_033138466.1
OG0000198	Np001G0273200	XP_009101339.1
OG0000198	Np001G0273100	XP_009114232.1, XP_009129226.1
OG0000198	Np006G3633600, Np003G1742600	XP_009148880.1
OG0000198	Np004G2414700	XP_009117861.2
OG0000198	Np005G2833600	XP_009137379.1
OG0000199	Np004G2471000, Np004G2469700, Np004G2471600, Np004G2469900	XP_009127652.1
OG0000199	Np004G2460000	XP_009108973.2, XP_009102300.2, XP_009108976.2
OG0000200	Np004G2544000	XP_009119144.1, XP_009111048.2
OG0000200	Np004G2120000	XP_033133539.1
OG0000200	Np004G2543900	XP_009111047.1, XP_009119146.1
OG0000200	Np003G1654700	XP_009109613.1
OG0000200	Np004G2141600, Np004G2143500	XP_009109611.1
OG0000202	Np003G1863300, Np003G1862700	XP_018510493.2, XP_009111284.2, XP_033139309.1, XP_033136798.1, XP_033139307.1, XP_033136786.1, XP_033136787.1, XP_033136797.1, XP_033139304.1, XP_033136790.1, XP_033139302.1
OG0000203	Np005G3179800	XP_033136042.1, XP_009116516.1, XP_033136014.1
OG0000203	Np001G0632300	XP_009138966.1, XP_009138965.1
OG0000203	Np001G0631800	XP_009104131.1
OG0000205	Np009G4305400, Np002G1035400, Np010G4327900, Np004G2209100, Np007G3966500	XP_033131805.1, XP_033131844.1, XP_033128516.1, XP_033138985.1
OG0000209	Np003G1366500	XP_018509924.1, XP_033135419.1
OG0000209	Np004G2336500	XP_009151204.1, XP_009151202.1
OG0000210	Np006G3250000	XP_009143082.1
OG0000210	Np001G0662300	XP_009104263.2
OG0000210	Np006G3639200	XP_009138832.1, XP_033145512.1, XP_009138923.1
OG0000211	Np007G4123400	XP_033139360.1, XP_033130945.1
OG0000214	Np004G2167500	XP_033142562.1, XP_033148612.1, XP_033134369.1, XP_018514436.2
OG0000215	Np002G0864000	XP_009144753.2, XP_033143272.1, XP_018514409.1, XP_033139809.1, XP_033144986.1, XP_033139775.1, XP_033142243.1
OG0000216	Np002G1121800	XP_009102525.1
OG0000216	Np001G0606300, Np001G0606400	XP_009116349.1
OG0000218	Np001G0082600, Np005G2949200, Np005G2921000, Np002G0962900, Np002G0922800	XP_033140908.1, XP_033128986.1, XP_033128341.1, XP_033145478.1, XP_033132830.1, XP_033147130.1, XP_033135381.1, XP_033143910.1, XP_033128841.1, XP_033142916.1, XP_033140507.1, XP_033141210.1, XP_033132481.1, XP_033145416.1, XP_033144814.1, XP_033144660.1, XP_033134845.1, XP_033139777.1, XP_033143756.1, XP_033129757.1, XP_033132550.1, XP_033133825.1, XP_033136890.1, XP_033130804.1, XP_033138912.1, XP_033139114.1
OG0000219	Np005G3102000	XP_033129265.1
OG0000219	Np002G0871700	XP_033141548.1
OG0000222	Np003G1707700	XP_033139261.1, XP_033139130.1, XP_033139238.1
OG0000222	Np009G4299200	XP_033139183.1, XP_033139474.1, XP_033139262.1
OG0000224	Np002G1042200, Np004G2182200, Np002G1208000, Np002G0965300, Np009G4293100	XP_033139208.1
OG0000225	Np002G0730400	XP_009106592.3
OG0000227	Np006G3524200, Np006G3524300	XP_009134056.1, XP_009140710.1, XP_018508728.1, XP_033145018.1, XP_009122402.1, XP_009135147.2
OG0000229	Np006G3473000	XP_009124766.1
OG0000229	Np003G1876400	XP_033137486.1
OG0000229	Np002G1043000	XP_009108848.1, XP_009113706.2, XP_033128874.1
OG0000232	Np006G3632500, Np007G3843600, Np001G0330000, Np002G0948700, Np004G2389900, Np006G3592000, Np005G2963500	XP_033134326.1, XP_033132318.1, XP_033141154.1, XP_033141153.1, XP_033143783.1, XP_033128225.1, XP_033135982.1, XP_033132193.1, XP_033130867.1
OG0000233	Np003G1335200	XP_009122326.1
OG0000233	Np003G1335300	XP_033144505.1
OG0000233	Np003G1335400	XP_018511882.1, XP_009125692.3, XP_033144506.1, NP_001288906.1
OG0000233	Np003G1335100	XP_009122327.1
OG0000233	Np003G1334700, Np003G1334800, Np003G1334900	XP_009122331.1, XP_009110375.3
OG0000233	Np005G2911800	XP_033139819.1
OG0000234	Np004G2055100, Np003G1316700	XP_009110744.2
OG0000235	Np003G1445200	XP_033147349.1
OG0000235	Np005G3191700, Np005G3191200	XP_009115349.1
OG0000235	Np006G3375200	XP_033143279.1
OG0000236	Np002G0865900, Np002G0866200, Np002G0866000	XP_033147566.1, XP_033130536.1, XP_033130558.1
OG0000236	Np007G3825300, Np007G3825800	XP_033148569.1, XP_033144988.1
OG0000236	Np007G3825000	XP_009109227.1
OG0000237	Np007G3835000	XP_009135819.1
OG0000237	Np007G3814600	XP_033144214.1
OG0000238	Np002G0845400	XP_009105750.1, XP_009127828.1
OG0000238	Np002G0845300	XP_033141574.1, XP_009127833.1
OG0000238	Np004G2308900	XP_009115561.1
OG0000238	Np004G2309500	XP_009103193.1
OG0000239	Np004G2128000, Np005G3094300, Np007G3909100, Np004G1948500, Np005G3117700, Np003G1657100, Np003G1411900, Np005G3036700, Np001G0216500, Np001G0293200, Np001G0630400, Np004G2156900, Np007G4040900, Np004G1948600, Np006G3651300, Np004G2333400, Np001G0292400	XP_033147475.1
OG0000239	Np003G1751800, Np006G3223900, Np001G0236500, Np001G0271900, Np005G3184500, Np007G4204900	XP_033147181.1, XP_018512190.2
OG0000241	Np005G2864100	XP_009137217.1, XP_009135314.1
OG0000241	Np003G1837500	XP_009134322.1
OG0000242	Np007G4179600	XP_009144622.1, XP_009114607.1
OG0000242	Np007G3759200	XP_033147938.1
OG0000242	Np001G0141900	XP_009151152.2, XP_033140482.1
OG0000243	Np004G2125700, Np004G2125900, Np004G2125000	XP_009109661.1
OG0000244	Np003G1858400	XP_009114492.1, XP_009108752.1, XP_009111248.1
OG0000244	Np003G1858200, Np003G1858100, Np003G1857800	XP_009111247.1
OG0000245	Np004G2322800, Np006G3313100, Np003G1676900	XP_033148198.1, XP_033147971.1, XP_033144131.1, XP_033133696.1, XP_033133396.1, XP_033136129.1, XP_033148073.1, XP_033148068.1, XP_033142141.1, XP_033131433.1, XP_033128276.1
OG0000245	Np002G1071400	XP_033139228.1, XP_033139409.1, XP_033139344.1, XP_018511352.1, XP_033139000.1, XP_033139486.1, XP_033139410.1
OG0000246	Np001G0396200, Np006G3384400	XP_009133096.2
OG0000246	Np006G3384100, Np003G1776100	XP_009133099.1, XP_009143556.1, XP_009143557.1
OG0000246	Np005G3092400	XP_009141607.1
OG0000247	Np004G2545900	XP_009119459.1
OG0000247	Np004G2538200, Np003G1780900, Np003G1801100, Np003G1791800, Np003G1778100, Np003G1777900, Np003G1786000	XP_033136267.1
OG0000248	Np002G0857800	XP_033140079.1
OG0000248	Np005G2610500	XP_009136507.1, XP_009101906.1
OG0000249	Np001G0129900, Np003G1744700	XP_033147169.1, XP_033129329.1
OG0000249	Np007G4050900, Np005G2822000	XP_033143627.1, XP_033147635.1
OG0000250	Np003G1647300	XP_009134330.1, XP_018510294.1
OG0000251	Np001G0226900	XP_009123566.1
OG0000251	Np001G0491300, Np001G0226800, Np001G0226600	XP_009123565.1
OG0000251	Np003G1562200	XP_009132141.2
OG0000251	Np001G0227200	XP_009152066.1
OG0000251	Np002G0877400, Np004G2306300	XP_009152065.1
OG0000252	Np002G0966500	XP_033130758.1, XP_033130761.1, XP_033143449.1
OG0000252	Np002G1217000, Np002G1216400, Np002G1216900, Np002G1216600	XP_009112729.1
OG0000252	Np002G0748600	XP_009104620.1
OG0000252	Np002G0748800	XP_009128235.1
OG0000253	Np003G1267100, Np003G1271600	XP_033134270.1
OG0000253	Np002G1120300	XP_009115390.1, XP_033143098.1
OG0000253	Np006G3304500	XP_009123001.2, XP_009136338.1
OG0000254	Np005G3023600	XP_033146251.1, XP_009146815.1
OG0000254	Np005G3024300	XP_009146804.1
OG0000255	Np006G3497300	XP_033131806.1, XP_033140618.1, XP_033145196.1
OG0000257	Np002G0773000, Np001G0171800, Np001G0168200	XP_009106237.1
OG0000258	Np004G2182400	XP_033130780.1
OG0000258	Np004G2195200, Np002G1089200	XP_033147153.1, XP_033146805.1, XP_009123708.1
OG0000259	Np001G0461900	XP_018512623.1
OG0000259	Np007G3830200	XP_033148595.1, XP_009146121.1, XP_009145915.1, XP_009146127.3, XP_033147082.1, XP_033148591.1, XP_009145913.2
OG0000262	Np002G1139000	XP_009121822.3
OG0000262	Np007G4037400, Np002G1236600	XP_009132579.1
OG0000263	Np004G2041700	XP_033129480.1, XP_033143337.1, XP_009102113.2, XP_009102169.1, XP_018511108.1
OG0000265	Np005G3140200, Np007G4120400, Np002G0744800, Np002G0778500, Np003G1560300, Np004G1972500, Np006G3567500, Np004G2255600, Np001G0314500	XP_033136496.1, XP_033143235.1, XP_033129398.1, XP_033134266.1, XP_009114824.2, XP_009108249.1
OG0000267	Np006G3503500	XP_033139273.1, XP_033139162.1
OG0000267	Np001G0079700	XP_033139028.1, XP_033146692.1, XP_033146625.1
OG0000268	Np011G4358700	XP_033145205.1, XP_033141113.1
OG0000268	Np006G3603100	XP_018511330.2
OG0000269	Np003G1526500	XP_009131977.2, XP_009120488.1
OG0000269	Np001G0459000, Np001G0458900	XP_009149982.1
OG0000269	Np004G2521600	XP_009144371.1, XP_009118237.2
OG0000270	Np006G3619100	XP_033136803.1
OG0000274	Np002G1089600, Np007G4175900	XP_033137037.1
OG0000275	Np001G0244400	XP_033128791.1, XP_009152161.2, XP_009152162.1, XP_009114077.2
OG0000275	Np005G2619800	XP_009109984.2, XP_009109983.2, XP_009127111.1
OG0000276	Np002G1070200, Np001G0402600	XP_009145453.2, XP_033138396.1
OG0000277	Np004G2355900	XP_009103374.2, XP_009110251.1, XP_009149488.2
OG0000278	Np004G2089700	XP_033133683.1
OG0000278	Np005G3116600	XP_009139716.1, XP_009126866.1, XP_033145882.1
OG0000279	Np005G3095700, Np001G0385400, Np001G0386500	XP_009101629.1, XP_033136859.1
OG0000282	Np006G3612000	XP_009135671.1
OG0000282	Np004G2027200, Np005G3148900, Np005G2741000	XP_033143298.1, XP_009126213.1
OG0000283	Np005G2968000, Np003G1722900	XP_033143433.1, XP_033143395.1, XP_033143408.1, XP_009102950.2, XP_033140547.1
OG0000283	Np006G3504200	XP_033139377.1
OG0000284	Np005G2943000	XP_033134375.1, XP_009119449.1, XP_018509889.1
OG0000285	Np005G2879700	XP_009134691.2
OG0000286	Np003G1578100	XP_009137794.1, XP_033147875.1, XP_009146809.1, XP_033148625.1, XP_009147163.1, XP_033147883.1, XP_033147863.1
OG0000286	Np003G1257000	XP_033143334.1, XP_009138083.1, XP_033133461.1, XP_033133451.1
OG0000290	Np002G1240300	XP_018509758.1
OG0000290	Np002G1239600	XP_009112818.1
OG0000291	Np002G0943700, Np007G3891200	XP_009136171.2, XP_009124421.2, XP_033130781.1, XP_033130784.1
OG0000291	Np005G2987000	XP_009141111.1
OG0000292	Np003G1428400, Np005G3200500	XP_009141463.1, XP_033129381.1, XP_009151736.1, XP_009121368.1, XP_009151538.1, XP_018510873.1, XP_009113118.1
OG0000294	Np002G1225100	XP_033140065.1, XP_009105605.1, XP_033147233.1, XP_033141728.1, XP_033135386.1
OG0000295	Np005G2760100	XP_033142331.1
