Orthogroup	Noccaea_praecox	Conringia_planisiliqua
OG0000122	Np003G1578500	CP8_g53627_DN3_SP0_c.t1
OG0000124	Np005G2989500, Np003G1311000, Np002G1109100	CP92_g51792_DN1_SP0_c.t1
OG0000124	Np007G3982000	CP6_g8263_DN1_SP0_c.t1
OG0000124	Np006G3413600, Np006G3224800, Np007G4183000, Np001G0142800, Np001G0316700, Np002G1065100, Np002G1144900, Np004G2155800, Np006G3441600, Np005G2997800, Np003G1698400, Np004G2064900, Np003G1592200, Np001G0351400, Np002G0948800, Np005G2989400	CP14_g23405_DN1_SP0_c.t1
OG0000126	Np006G3613200	CP4_g26270_DN2_SP0_c.t1
OG0000127	Np003G1510700	CP8_g54114_DN3_SP0_c.t1
OG0000127	Np006G3371500	CP4_g24986_DN3_SP0_c.t1
OG0000127	Np001G0565000	CP3_g13990_DN2_SP0_c.t1
OG0000127	Np003G1523500	CP3_g14838_DN3_SP0_c.t1, CP8_g54018_DN3_SP0_c.t1
OG0000127	Np006G3598300	CP4_g25869_DN3_SP0_c.t1
OG0000128	Np001G0644900	CP3_g13458_DN3_SP0_c.t1
OG0000129	Np002G0866100	CP10_g42426_DN3_SP0_c.t1, CP14_g22722_DN3_SP0_c.t1
OG0000129	Np005G3118200	CP9_g27597_DN3_SP0_c.t1, CP10_g43808_DN3_SP0_c.t1
OG0000129	Np001G0064000, Np001G0063300, Np001G0086000	CP2_g48114_DN3_SP0_c.t1
OG0000130	Np006G3485400	CP2_g49700_DN3_SP0_c.t1
OG0000136	Np005G2937900	CP6_g9733_DN1_SP0_c.t1, CP20_g3889_DN1_SP0_c.t1
OG0000136	Np007G3908800, Np001G0442700	CP9_g27715_DN2_SP0_c.t1
OG0000136	Np007G3980200, Np003G1842700, Np007G3980000	CP3_g16058_DN2_SP0_c.t1
OG0000137	Np003G1602300, Np003G1829600	CP29_g22095_DN2_SP0_c.t1
OG0000140	Np005G2883300	CP12_g31264_DN1_SP0_c.t1, CP12_g31008_DN1_SP0_c.t1
OG0000141	Np002G1165900	CP2_g49022_DN2_SP0_c.t1, CP2_g49230_DN2_SP0_c.t1
OG0000148	Np004G1960900, Np004G1960800	CP1_g38017_DN2_SP0_c.t1
OG0000148	Np001G0107700	CP16_g55147_DN3_SP0_c.t1, CP7_g44768_DN1_SP0_c.t1
OG0000150	Np002G1102100, Np006G3465100, Np005G2952600	CP15_g34449_DN2_SP0_c.t1
OG0000154	Np004G1998200	CP1_g38036_DN1_SP0_c.t1, CP1_g38035_DN2_SP0_c.t1
OG0000154	Np004G1963200	CP1_g38028_DN2_SP0_c.t1
OG0000155	Np007G3980100	CP10_g43760_DN1_SP0_c.t1
OG0000155	Np004G2326000	CP6_g9735_DN1_SP0_c.t1
OG0000157	Np006G3350500	CP3_g13734_DN3_SP0_c.t1
OG0000159	Np005G3080900	CP23_g21574_DN1_SP0_c.t1, CP96_g34206_DN3_SP0_c.t1, CP39_g21139_DN3_SP0_c.t1
OG0000159	Np008G4256300, Np006G3412600, Np007G3979900, Np005G2983500, Np008G4256500	CP18_g11530_DN3_SP0_c.t1, CP10_g43905_DN3_SP0_c.t1, CP30_g10024_DN3_SP0_c.t1, CP1_g38892_DN3_SP0_c.t1
OG0000159	Np003G1303600, Np003G1531700	CP1_g40026_DN2_SP0_c.t1, CP46_g6624_DN3_SP0_c.t1, CP18_g11985_DN2_SP0_c.t1
OG0000159	Np002G0996800	CP16_g55355_DN3_SP0_c.t1, CP29_g21957_DN3_SP0_c.t1, CP18_g11525_DN3_SP0_c.t1, CP16_g55379_DN3_SP0_c.t1, CP1_g38743_DN3_SP0_c.t1, CP15_g34799_DN3_SP0_c.t1, CP6_g8172_DN3_SP0_c.t1, CP16_g55378_DN1_SP0_c.t1, CP17_g5408_DN3_SP0_c.t1, CP1_g38828_DN3_SP0_c.t1, CP1_g38774_DN3_SP0_c.t1, CP1_g38831_DN3_SP0_c.t1, CP3_g16786_DN3_SP0_c.t1, CP3_g16732_DN3_SP0_c.t1, CP25_g56000_DN3_SP0_c.t1, CP31_g46783_DN3_SP0_c.t1, CP12_g31312_DN3_SP0_c.t1, CP9_g27528_DN3_SP0_c.t1, CP6_g9687_DN3_SP0_c.t1, CP1_g39364_DN3_SP0_c.t1, CP17_g6255_DN3_SP0_c.t1, CP7_g44180_DN3_SP0_c.t1, CP15_g34601_DN3_SP0_c.t1, CP6_g8795_DN3_SP0_c.t1, CP22_g17525_DN3_SP0_c.t1, CP15_g35987_DN3_SP0_c.t1, CP12_g31604_DN3_SP0_c.t1, CP17_g4997_DN3_SP0_c.t1, CP1_g40804_DN3_SP0_c.t1, CP2_g50653_DN3_SP0_c.t1, CP15_g35572_DN3_SP0_c.t1
OG0000160	Np007G3739600	CP10_g43624_DN3_SP8_c.t1
OG0000160	Np005G2740000	CP5_g984_DN3_SP8_c.t1
OG0000160	Np003G1560700	CP8_g53733_DN3_SP8_c.t1
OG0000160	Np007G3899700	CP17_g5850_DN3_SP8_c.t1
OG0000160	Np002G0711700	CP9_g29643_DN3_SP8_c.t1
OG0000162	Np006G3577700	CP4_g25433_DN2_SP0_c.t1
OG0000163	Np006G3651700, Np002G0952300, Np002G0879200, Np007G3786700, Np007G3787500, Np002G1203300, Np001G0333500, Np003G1621000, Np001G0558600, Np007G3939100	CP26_g51269_DN2_SP0_c.t1
OG0000163	Np003G1731400, Np002G1026100	CP14_g22654_DN2_SP0_c.t1
OG0000164	Np007G4010900, Np004G2250900, Np008G4276900, Np009G4319300, Np006G3505100	CP35_g52063_DN2_SP0_c.t1, CP5_g3147_DN2_SP0_c.t1, CP5_g3037_DN1_SP0_c.t1
OG0000164	Np004G2250800	CP35_g52064_DN1_SP0_c.t1, CP15_g35652_DN2_SP0_c.t1, CP28_g34015_DN2_SP0_c.t1
OG0000164	Np006G3450900	CP18_g11984_DN2_SP0_c.t1
OG0000166	Np007G3748700	CP16_g55347_DN1_SP0_c.t1
OG0000167	Np007G3840900, Np007G3843900	CP12_g30688_DN2_SP0_c.t1
OG0000171	Np003G1641800	CP8_g53294_DN3_SP8_c.t1
OG0000171	Np002G1239200	CP13_g19098_DN3_SP8_c.t1
OG0000171	Np007G3768900	CP10_g43893_DN3_SP8_c.t1
OG0000171	Np003G1582900	CP8_g53599_DN3_SP8_c.t1
OG0000171	Np005G2770300	CP5_g1205_DN3_SP7_c.t1
OG0000172	Np003G1644100, Np006G3712300, Np004G1991300, Np004G1900300	CP3_g15628_DN2_SP0_c.t1, CP18_g12231_DN1_SP0_c.t1, CP14_g22663_DN1_SP0_c.t1, CP10_g43851_DN2_SP0_c.t1, CP5_g1428_DN2_SP0_c.t1, CP3_g15131_DN1_SP0_c.t1, CP8_g52523_DN1_SP0_c.t1, CP5_g2025_DN2_SP0_c.t1
OG0000173	Np005G2621400	CP5_g175_DN2_SP0_c.t1
OG0000174	Np004G2073400, Np002G0998200, Np004G2311300, Np004G2306100, Np005G2829600, Np005G2992600, Np003G1659900, Np003G1696800, Np003G1769800	CP8_g52236_DN2_SP0_c.t1, CP29_g21958_DN3_SP0_c.t1, CP45_g22359_DN3_SP0_c.t1, CP8_g52687_DN2_SP0_c.t1, CP8_g54530_DN3_SP0_c.t1, CP5_g1847_DN2_SP0_c.t1
OG0000175	Np003G1416000	CP11_g32500_DN3_SP8_c.t1
OG0000175	Np004G2480900, Np002G1160900	CP2_g49264_DN3_SP7_c.t1
OG0000175	Np001G0685700	CP4_g24004_DN3_SP6_c.t1, CP3_g13159_DN3_SP8_c.t1
OG0000177	Np002G0868200, Np007G3897800, Np002G0760200	CP9_g29342_DN3_SP0_c.t1
OG0000182	Np001G0465800, Np003G1776200	CP2_g49579_DN2_SP0_c.t1
OG0000183	Np005G3124900	CP5_g1726_DN3_SP8_c.t1
OG0000183	Np001G0436300	CP8_g54208_DN3_SP5_c.t1, CP3_g15618_DN3_SP5_c.t1
OG0000183	Np006G3615500	CP4_g26440_DN3_SP8_c.t1
OG0000189	Np007G3753800	CP10_g43741_DN3_SP4_c.t1
OG0000189	Np007G3769000	CP10_g43894_DN3_SP5_c.t1
OG0000189	Np002G0772800	CP9_g29229_DN3_SP8_c.t1
OG0000189	Np004G2354100	CP7_g45756_DN3_SP8_c.t1
OG0000191	Np003G1529900	CP3_g14990_DN3_SP0_c.t1
OG0000191	Np006G3490400	CP20_g4066_DN2_SP0_c.t1
OG0000192	Np003G1311400	CP10_g44063_DN3_SP0_c.t1, CP1_g37670_DN3_SP0_c.t1, CP2_g49912_DN3_SP0_c.t1
OG0000192	Np005G2794900	CP19_g18011_DN3_SP0_c.t1
OG0000193	Np007G3913400	CP7_g44707_DN2_SP0_c.t1
OG0000194	Np002G1056600	CP1_g39916_DN2_SP0_c.t1
OG0000197	Np005G2896800	CP6_g6856_DN2_SP0_c.t1
OG0000197	Np004G2022400	CP1_g38811_DN2_SP0_c.t1, CP1_g38769_DN2_SP0_c.t1, CP1_g38820_DN1_SP0_c.t1
OG0000198	Np001G0273200	CP13_g19662_DN3_SP0_c.t1, CP13_g19663_DN3_SP3_c.t1
OG0000198	Np001G0273100	CP13_g19661_DN2_SP8_c.t1
OG0000198	Np006G3633600, Np003G1742600	CP1_g37803_DN3_SP1_c.t1
OG0000198	Np004G2414700	CP1_g37802_DN3_SP1_c.t1
OG0000198	Np005G2833600	CP19_g18287_DN3_SP0_c.t1
OG0000199	Np004G2471000, Np004G2469700, Np004G2471600, Np004G2469900, Np004G2460000, Np005G3095000	CP5_g930_DN3_SP0_c.t1
OG0000203	Np001G0632300	CP3_g13515_DN3_SP0_c.t1
OG0000204	Np010G4333900, Np002G1006100, Np008G4258800, Np001G0373800, Np002G1023600, Np003G1715100, Np004G2296300, Np006G3432400, Np002G1076300, Np005G3053600, Np001G0460800, Np001G0205300, Np005G3023800, Np002G1189000, Np002G1009400, Np005G2971600, Np002G0943300	CP25_g55867_DN2_SP0_c.t1, CP28_g33948_DN3_SP0_c.t1, CP3_g16520_DN3_SP0_c.t1, CP2_g50445_DN3_SP0_c.t1, CP5_g2185_DN3_SP0_c.t1, CP6_g7797_DN2_SP0_c.t1, CP8_g53075_DN2_SP0_c.t1, CP17_g6268_DN3_SP0_c.t1, CP13_g20688_DN3_SP0_c.t1, CP1_g38416_DN3_SP0_c.t1, CP5_g2199_DN3_SP0_c.t1, CP17_g5116_DN3_SP0_c.t1, CP1_g39995_DN3_SP0_c.t1, CP16_g55622_DN3_SP0_c.t1, CP9_g28013_DN3_SP0_c.t1, CP28_g34002_DN3_SP0_c.t1, CP12_g31230_DN3_SP0_c.t1, CP29_g22008_DN3_SP0_c.t1, CP3_g16553_DN3_SP0_c.t1, CP2_g49640_DN3_SP0_c.t1, CP15_g36066_DN2_SP0_c.t1, CP4_g26452_DN2_SP0_c.t1, CP2_g49597_DN2_SP0_c.t1, CP31_g46754_DN3_SP0_c.t1, CP15_g34871_DN3_SP0_c.t1, CP12_g31568_DN3_SP0_c.t1, CP5_g2209_DN3_SP0_c.t1, CP6_g9296_DN3_SP0_c.t1, CP15_g36065_DN2_SP0_c.t1, CP20_g3924_DN3_SP0_c.t1, CP3_g15055_DN3_SP0_c.t1, CP2_g50377_DN3_SP0_c.t1, CP12_g31521_DN2_SP0_c.t1, CP13_g20498_DN3_SP0_c.t1, CP15_g35246_DN3_SP0_c.t1, CP21_g11167_DN3_SP0_c.t1, CP1_g38783_DN3_SP0_c.t1, CP1_g38837_DN3_SP0_c.t1, CP14_g22696_DN3_SP0_c.t1, CP6_g8599_DN3_SP0_c.t1, CP3_g15917_DN3_SP0_c.t1, CP4_g26772_DN3_SP0_c.t1, CP25_g55847_DN3_SP0_c.t1, CP3_g15304_DN3_SP0_c.t1, CP14_g23223_DN3_SP0_c.t1, CP2_g50603_DN3_SP0_c.t1, CP18_g12025_DN3_SP0_c.t1, CP3_g16129_DN2_SP0_c.t1, CP1_g40278_DN3_SP0_c.t1, CP1_g40156_DN2_SP0_c.t1, CP1_g41095_DN3_SP0_c.t1, CP5_g3433_DN2_SP0_c.t1, CP22_g17079_DN2_SP0_c.t1, CP14_g22589_DN3_SP0_c.t1, CP20_g3855_DN3_SP0_c.t1, CP6_g8919_DN2_SP0_c.t1, CP6_g9663_DN1_SP0_c.t1, CP6_g7630_DN2_SP0_c.t1, CP44_g20922_DN3_SP0_c.t1, CP18_g12543_DN2_SP0_c.t1, CP2_g50458_DN2_SP0_c.t1, CP9_g27994_DN2_SP0_c.t1, CP8_g52457_DN3_SP0_c.t1, CP56_g20964_DN3_SP0_c.t1, CP36_g51007_DN2_SP0_c.t1, CP12_g31425_DN3_SP0_c.t1, CP9_g27948_DN3_SP0_c.t1, CP7_g44316_DN3_SP0_c.t1, CP2_g49631_DN2_SP0_c.t1, CP15_g35165_DN2_SP0_c.t1, CP12_g31178_DN3_SP0_c.t1, CP17_g5491_DN3_SP0_c.t1, CP17_g5591_DN3_SP0_c.t1, CP6_g8837_DN3_SP0_c.t1, CP1_g40641_DN3_SP0_c.t1, CP4_g26157_DN2_SP0_c.t1, CP1_g41250_DN3_SP0_c.t1, CP2_g50358_DN3_SP0_c.t1, CP8_g52998_DN3_SP0_c.t1, CP2_g50737_DN3_SP0_c.t1, CP3_g15374_DN2_SP0_c.t1, CP1_g40176_DN3_SP0_c.t1, CP6_g7778_DN2_SP0_c.t1, CP21_g10919_DN3_SP0_c.t1, CP16_g55451_DN3_SP0_c.t1, CP4_g26309_DN3_SP0_c.t1, CP18_g12006_DN3_SP0_c.t1, CP25_g56008_DN3_SP0_c.t1, CP15_g35752_DN3_SP0_c.t1, CP14_g23532_DN3_SP0_c.t1
OG0000205	Np009G4305400, Np002G1035400, Np010G4327900, Np004G2209100	CP1_g41140_DN2_SP0_c.t1
OG0000210	Np002G1162900	CP8_g54067_DN2_SP0_c.t1
OG0000210	Np001G0662300	CP16_g55105_DN3_SP0_c.t1
OG0000211	Np007G4123400	CP1_g40659_DN2_SP0_c.t1, CP15_g36035_DN1_SP0_c.t1, CP15_g35095_DN1_SP0_c.t1, CP20_g3834_DN1_SP0_c.t1, CP6_g8844_DN2_SP0_c.t1, CP1_g39178_DN3_SP0_c.t1, CP77_g34401_DN3_SP0_c.t1
OG0000214	Np004G2167500	CP29_g22119_DN2_SP0_c.t1
OG0000215	Np007G4021500, Np002G1038000	CP3_g16699_DN2_SP0_c.t1, CP1_g39555_DN3_SP0_c.t1, CP20_g3894_DN3_SP0_c.t1, CP1_g40797_DN3_SP0_c.t1, CP22_g17231_DN2_SP0_c.t1, CP24_g46959_DN3_SP0_c.t1, CP9_g28016_DN3_SP0_c.t1, CP13_g20556_DN2_SP0_c.t1, CP9_g27954_DN3_SP0_c.t1, CP9_g27970_DN2_SP0_c.t1, CP9_g27998_DN3_SP0_c.t1
OG0000215	Np007G3831400	CP12_g31722_DN2_SP0_c.t1, CP3_g16437_DN3_SP0_c.t1
OG0000215	Np002G0864000	CP15_g35901_DN3_SP0_c.t1
OG0000216	Np004G2158300, Np002G1121800, Np001G0487900, Np005G3139900, Np005G3139100, Np001G0606300, Np001G0606400	CP16_g55066_DN2_SP0_c.t1
OG0000218	Np001G0082600, Np005G2949200, Np005G2921000, Np002G0962900, Np002G0922800	CP9_g28240_DN3_SP0_c.t1, CP3_g15993_DN3_SP0_c.t1, CP3_g15786_DN3_SP0_c.t1, CP2_g50064_DN3_SP0_c.t1, CP3_g16109_DN3_SP0_c.t1, CP14_g22737_DN3_SP0_c.t1, CP13_g20622_DN3_SP0_c.t1, CP14_g23591_DN3_SP0_c.t1, CP14_g22728_DN3_SP0_c.t1, CP21_g10505_DN2_SP0_c.t1, CP25_g55830_DN3_SP0_c.t1, CP44_g20957_DN3_SP0_c.t1, CP14_g23169_DN1_SP0_c.t1, CP31_g46658_DN2_SP0_c.t1, CP4_g26901_DN3_SP0_c.t1, CP31_g46599_DN3_SP0_c.t1, CP3_g15720_DN3_SP0_c.t1, CP1_g40732_DN2_SP0_c.t1, CP28_g33960_DN2_SP0_c.t1, CP20_g4127_DN3_SP0_c.t1, CP1_g40743_DN2_SP0_c.t1, CP14_g23090_DN3_SP0_c.t1, CP28_g33977_DN3_SP0_c.t1, CP15_g35512_DN3_SP0_c.t1, CP6_g9453_DN3_SP0_c.t1
OG0000224	Np002G1042200, Np004G2182200	CP33_g3660_DN1_SP0_c.t1, CP33_g3633_DN2_SP0_c.t1
OG0000226	Np004G2021900	CP1_g38711_DN2_SP0_c.t1
OG0000226	Np005G3168600	CP1_g38705_DN1_SP0_c.t1, CP1_g38727_DN2_SP0_c.t1, CP1_g38694_DN2_SP0_c.t1
OG0000229	Np002G1043000	CP4_g26426_DN2_SP0_c.t1, CP4_g26411_DN2_SP0_c.t1, CP1_g39490_DN3_SP0_c.t1
OG0000232	Np006G3632500, Np007G3843600, Np001G0330000, Np002G0948700, Np004G2389900, Np006G3592000, Np005G2963500	CP27_g41713_DN1_SP0_c.t1, CP2_g49667_DN3_SP0_c.t1, CP3_g16394_DN2_SP0_c.t1
OG0000233	Np003G1335200	CP11_g33138_DN1_SP1_c.t1
OG0000233	Np003G1335300	CP11_g33137_DN2_SP1_c.t1
OG0000233	Np003G1335400	CP11_g33136_DN2_SP0_c.t1
OG0000233	Np003G1335100	CP11_g33139_DN2_SP0_c.t1
OG0000233	Np003G1335000	CP11_g33140_DN1_SP0_c.t1
OG0000233	Np003G1334700, Np003G1334800, Np003G1334900	CP11_g33143_DN2_SP0_c.t1
OG0000236	Np002G0865900, Np002G0866200, Np002G0866000	CP9_g28569_DN3_SP0_c.t1
OG0000236	Np007G3825300, Np007G3825800	CP12_g30567_DN3_SP0_c.t1
OG0000236	Np007G3825000	CP1_g38671_DN3_SP0_c.t1, CP8_g52883_DN3_SP0_c.t1
OG0000237	Np007G3835000	CP12_g30628_DN3_SP0_c.t1
OG0000237	Np007G3814600	CP12_g30499_DN2_SP0_c.t1
OG0000238	Np002G0845300	CP9_g28708_DN2_SP0_c.t1
OG0000238	Np004G2308900	CP7_g45471_DN3_SP0_c.t1
OG0000239	Np003G1674300, Np001G0362700, Np001G0271800, Np003G1818900, Np002G0913500, Np007G4007300, Np001G0271700	CP27_g41971_DN1_SP0_c.t1
OG0000241	Np005G2864100	CP19_g18502_DN3_SP0_c.t1
OG0000241	Np003G1837500	CP11_g31874_DN3_SP3_c.t1
OG0000242	Np007G4179600	CP11_g31795_DN3_SP0_c.t1
OG0000242	Np001G0141900	CP21_g11131_DN2_SP0_c.t1, CP17_g5035_DN1_SP0_c.t1
OG0000243	Np004G2125300	CP7_g44968_DN2_SP0_c.t1
OG0000243	Np004G2125700, Np004G2125900, Np004G2125000	CP7_g44960_DN3_SP0_c.t1, CP7_g44970_DN1_SP0_c.t1, CP7_g44962_DN2_SP0_c.t1
OG0000243	Np004G2125800, Np004G2125100	CP7_g44961_DN2_SP0_c.t1, CP7_g44969_DN2_SP0_c.t1, CP7_g44967_DN2_SP0_c.t1
OG0000244	Np003G1858400	CP11_g32001_DN3_SP0_c.t1
OG0000245	Np004G2322800, Np006G3313100, Np003G1676900	CP14_g23751_DN3_SP0_c.t1
OG0000245	Np002G1071400	CP30_g10162_DN3_SP0_c.t1, CP4_g26038_DN3_SP0_c.t1, CP26_g51216_DN3_SP0_c.t1
OG0000247	Np004G2538200, Np003G1780900, Np003G1801100, Np003G1791800, Np003G1778100, Np003G1777900, Np003G1786000	CP3_g15725_DN3_SP0_c.t1, CP12_g31409_DN1_SP0_c.t1, CP12_g31309_DN3_SP0_c.t1, CP12_g31356_DN2_SP0_c.t1, CP12_g31334_DN3_SP0_c.t1, CP12_g31367_DN3_SP0_c.t1, CP12_g31322_DN3_SP0_c.t1, CP12_g31416_DN2_SP0_c.t1, CP6_g8942_DN2_SP0_c.t1
OG0000248	Np005G2610500	CP19_g18375_DN2_SP0_c.t1
OG0000249	Np004G2146500, Np002G1058300, Np004G2068000, Np003G1744800, Np004G2068100, Np009G4325100, Np008G4270100, Np009G4325200, Np001G0129900, Np003G1744700, Np007G4050900, Np005G2822000	CP1_g38977_DN2_SP0_c.t1
OG0000250	Np007G3953700	CP11_g31916_DN3_SP0_c.t1, CP4_g25904_DN3_SP0_c.t1
OG0000250	Np003G1507100, Np003G1848500	CP3_g13893_DN3_SP0_c.t1
OG0000250	Np003G1647300	CP6_g7930_DN3_SP0_c.t1
OG0000251	Np003G1562200	CP8_g53723_DN3_SP1_c.t1
OG0000252	Np002G0748600	CP9_g29396_DN3_SP0_c.t1
OG0000253	Np006G3304500	CP6_g8024_DN1_SP0_c.t1
OG0000254	Np005G3023700	CP6_g7324_DN3_SP0_c.t1
OG0000254	Np005G3023600	CP6_g7323_DN3_SP0_c.t1
OG0000254	Np005G3024300	CP6_g7328_DN3_SP0_c.t1, CP6_g7327_DN3_SP0_c.t1
OG0000257	Np002G0772900, Np002G0773000, Np001G0171800, Np001G0168200	CP9_g29228_DN3_SP3_c.t1
OG0000258	Np004G2182400	CP2_g50464_DN1_SP0_c.t1, CP20_g3868_DN2_SP0_c.t1, CP21_g10963_DN2_SP0_c.t1, CP14_g23831_DN1_SP0_c.t1, CP2_g50465_DN1_SP0_c.t1
OG0000259	Np001G0461900	CP4_g26507_DN3_SP0_c.t1, CP4_g26542_DN3_SP0_c.t1, CP5_g469_DN3_SP0_c.t1
OG0000260	Np001G0405800	CP3_g15247_DN3_SP0_c.t1
OG0000263	Np004G2041700	CP5_g2150_DN1_SP0_c.t1
OG0000265	Np005G3140200, Np007G4120400, Np002G0744800, Np002G0778500, Np003G1560300, Np004G1972500, Np006G3567500, Np004G2255600, Np001G0314500	CP12_g31752_DN3_SP0_c.t1, CP14_g22415_DN3_SP0_c.t1
OG0000267	Np001G0402800, Np006G3503500, Np001G0079700, Np003G1683000	CP6_g8819_DN2_SP0_c.t1, CP35_g52032_DN1_SP0_c.t1
OG0000268	Np005G2764400, Np002G1065200	CP3_g16448_DN1_SP0_c.t1
OG0000276	Np002G1070200, Np001G0402600	CP15_g35590_DN3_SP0_c.t1, CP21_g11036_DN2_SP0_c.t1
OG0000276	Np007G4034600, Np007G3963500	CP14_g23830_DN3_SP0_c.t1, CP47_g21230_DN1_SP0_c.t1, CP47_g21257_DN2_SP0_c.t1
OG0000277	Np007G3772100	CP10_g43930_DN3_SP8_c.t1
OG0000277	Np005G2608800	CP5_g536_DN3_SP7_c.t1
OG0000277	Np004G2355900	CP7_g45772_DN3_SP5_c.t1, CP9_g29204_DN3_SP8_c.t1
OG0000279	Np001G0387500	CP13_g20077_DN3_SP0_c.t1, CP14_g23425_DN3_SP0_c.t1, CP13_g20068_DN3_SP0_c.t1, CP13_g20073_DN3_SP0_c.t1
OG0000279	Np005G3095700, Np001G0385400, Np001G0386500	CP13_g20066_DN3_SP0_c.t1, CP13_g20063_DN3_SP0_c.t1
OG0000283	Np005G2968000, Np003G1722900	CP6_g8485_DN1_SP0_c.t1, CP5_g2124_DN3_SP0_c.t1, CP6_g9045_DN3_SP0_c.t1, CP1_g40648_DN2_SP0_c.t1, CP2_g50570_DN3_SP0_c.t1, CP14_g22734_DN3_SP0_c.t1
OG0000285	Np004G2185500	CP11_g32106_DN3_SP0_c.t1
OG0000286	Np003G1578100	CP10_g43042_DN1_SP0_c.t1, CP10_g43041_DN3_SP0_c.t1
OG0000286	Np006G3225600	CP13_g20184_DN3_SP0_c.t1
OG0000286	Np002G0753400	CP7_g45140_DN3_SP0_c.t1
OG0000291	Np002G0943700, Np007G3891200	CP12_g31551_DN3_SP0_c.t1, CP2_g49208_DN3_SP0_c.t1, CP12_g31575_DN3_SP0_c.t1
OG0000291	Np005G2987000	CP12_g31598_DN3_SP0_c.t1
OG0000293	Np005G3144700	CP1_g40502_DN1_SP0_c.t1, CP15_g35452_DN1_SP0_c.t1, CP15_g35929_DN1_SP0_c.t1, CP29_g22125_DN1_SP0_c.t1, CP5_g3027_DN3_SP0_c.t1, CP42_g27275_DN1_SP0_c.t1, CP1_g40158_DN2_SP0_c.t1, CP22_g17320_DN1_SP0_c.t1, CP5_g3135_DN3_SP0_c.t1, CP18_g11947_DN2_SP0_c.t1, CP8_g52592_DN1_SP0_c.t1, CP33_g3541_DN2_SP0_c.t1, CP33_g3618_DN3_SP0_c.t1, CP184_g21029_DN1_SP0_c.t1, CP23_g21514_DN1_SP0_c.t1, CP4_g26501_DN2_SP0_c.t1, CP3_g15424_DN1_SP0_c.t1, CP42_g27273_DN1_SP0_c.t1, CP17_g5804_DN2_SP0_c.t1, CP6_g8204_DN2_SP0_c.t1, CP16_g55472_DN2_SP0_c.t1
