Orthogroup	Noccaea_praecox	Raphanus_sativus
OG0000100	Np002G1237300	XP_018453997.1, XP_018453999.1
OG0000100	Np002G1233700	XP_018454271.1, XP_018454261.1
OG0000100	Np004G2064500	XP_018454733.1, XP_018453995.1
OG0000100	Np002G1231900	XP_018455681.1, XP_018436752.1
OG0000101	Np002G0736300	XP_018461557.1
OG0000101	Np001G0036300	XP_018448389.1
OG0000101	Np007G3942800	XP_018448626.1, XP_018479413.1, XP_018460740.1, XP_018453636.1, XP_018443713.1, XP_018453516.1
OG0000102	Np003G1850200	XP_018455932.1, XP_018456414.1, XP_018456413.1, XP_018456412.1, XP_018455931.1
OG0000102	Np003G1795300	XP_018473576.1
OG0000102	Np003G1850000	XP_018451515.1, XP_018489433.1, XP_018486652.1, XP_018486669.1, XP_018474049.1
OG0000103	Np007G4123200	XP_018460328.1, XP_018435808.1, XP_018436063.1, XP_018436064.1, XP_018460201.1
OG0000105	Np002G0893000, Np002G0893200	XP_018437703.1
OG0000106	Np006G3314000, Np001G0081900	XP_018488341.1, XP_018488340.1, XP_018460901.1
OG0000106	Np007G3948900, Np006G3602200, Np004G2072600, Np004G2045400, Np003G1306400	XP_018454225.1
OG0000106	Np001G0133000	XP_018467032.1, XP_018479497.1, XP_018448376.1, XP_018474012.1, XP_018443565.1, XP_018454001.1
OG0000106	Np006G3556500	XP_018491450.1, XP_018479267.1, XP_018458036.1
OG0000106	Np005G2719900	XP_018453762.1
OG0000106	Np001G0513300, Np003G1588100, Np005G2609700, Np005G2802400, Np003G1396400, Np005G3054500, Np006G3285100	XP_018435770.1
OG0000106	Np004G1932400, Np002G1206600, Np002G0931500, Np004G2006800, Np006G3285600, Np006G3356100, Np002G0934000, Np001G0450200, Np001G0254300, Np001G0468300, Np003G1838400, Np002G1216700, Np001G0108100, Np004G2551200, Np004G1924900, Np003G1364100, Np004G1973500, Np001G0080600	XP_018482722.1
OG0000107	Np007G3984500	XP_018474063.1, XP_018435236.1
OG0000107	Np007G3984300	XP_018489727.1, XP_018489629.1, XP_018488234.1, XP_018486234.1, XP_018486571.1, XP_018467025.1
OG0000107	Np007G3806900, Np007G4184500	XP_018437231.1
OG0000108	Np006G3369500, Np001G0565800	XP_018476215.1, XP_018441209.1
OG0000108	Np003G1360400	XP_018445204.1, XP_018476330.1, XP_018471220.1
OG0000108	Np007G3950400	XP_018440679.1, XP_018492579.1
OG0000109	Np001G0341500	XP_018454381.1
OG0000109	Np002G1184600, Np005G2935200, Np007G4014300, Np005G2978600, Np006G3449000, Np003G1723900, Np003G1723300, Np003G1723600, Np011G4357100, Np002G1174400, Np008G4281000, Np002G1033400	XP_018487761.1, XP_018481572.1, XP_018481855.1, XP_018464035.1, XP_018463274.1, XP_018448709.1, XP_018466706.1, XP_018454380.1, XP_018477453.1, XP_018459917.1
OG0000110	Np002G0928100	XP_018446222.1, XP_018443582.1, XP_018437386.1, XP_018490507.1, XP_018450345.1, XP_018448613.1, XP_018435333.1, XP_018487390.1, XP_018443586.1, XP_018479534.1, XP_018479536.1, XP_018461540.1, XP_018459043.1, XP_018461034.1, XP_018466255.1, XP_018461038.1, XP_018461378.1, XP_018459049.1, XP_018459132.1, XP_018462373.1, XP_018482546.1, XP_018438837.1, XP_018459131.1, XP_018482527.1, XP_018438608.1, XP_018462371.1, XP_018450716.1
OG0000110	Np002G0869900	XP_018464185.1
OG0000110	Np002G0972400	XP_018463013.1
OG0000111	Np005G3154700	XP_018470802.1
OG0000111	Np005G3138900, Np001G0444800	XP_018479437.1, XP_018436418.1, XP_018473888.1
OG0000114	Np002G1018000	XP_018456273.1
OG0000116	Np002G1124800	XP_018453807.1, XP_018465674.1, XP_018482519.1, XP_018474057.1, XP_018455509.1, XP_018463276.1, XP_018475460.1, XP_018459183.1, XP_018448437.1, XP_018462607.1, XP_018440840.1, XP_018470517.1
OG0000116	Np003G1460300, Np005G3103800	XP_018487410.1
OG0000116	Np004G1921200, Np001G0237100	XP_018453443.1
OG0000116	Np007G3783600	XP_018457046.1
OG0000117	Np004G2300300	XP_018434385.1
OG0000117	Np004G2300200	XP_018461550.1, XP_018449778.1, XP_018449606.1, XP_018449776.1, XP_018449605.1, XP_018461549.1, XP_018461548.1, XP_018449734.1, XP_018449777.1, XP_018448289.1, XP_018448292.1, XP_018461551.1, XP_018456410.1, XP_018454087.1, XP_018455073.1
OG0000119	Np003G1561600, Np003G1561700	XP_018466193.1
OG0000119	Np001G0493200	XP_018479792.1
OG0000120	Np003G1769900, Np005G2602500	XP_018453659.1, XP_018448675.1, XP_018466537.1, XP_018459267.1, XP_018473818.1, XP_018460217.1, XP_018464140.1
OG0000121	Np002G0833400, Np004G2331000, Np003G1581500	XP_018448551.1
OG0000122	Np001G0563200	XP_018475453.1, XP_018473352.1, XP_018474205.1
OG0000122	Np003G1577800	XP_018475545.1
OG0000122	Np003G1580100	XP_018475532.1, XP_018474204.1, XP_018474203.1
OG0000122	Np003G1578400	XP_018453563.1
OG0000122	Np003G1577700	XP_018487691.1
OG0000122	Np003G1578500	XP_018468941.1
OG0000123	Np003G1843300	XP_018474158.1, XP_018474157.1, XP_018435443.1, XP_018435960.1
OG0000124	Np005G3180200	XP_018467348.1
OG0000124	Np005G2989500	XP_018458113.1
OG0000124	Np003G1311000, Np002G1109100	XP_018474425.1
OG0000124	Np007G3982000	XP_018458453.1
OG0000124	Np006G3413600, Np006G3224800, Np007G4183000, Np001G0142800, Np001G0316700, Np002G1065100, Np002G1144900, Np004G2155800, Np006G3441600, Np005G2997800, Np003G1698400, Np004G2064900, Np003G1592200, Np001G0351400, Np002G0948800, Np005G2989400	XP_018467814.1, XP_018436023.1, XP_018459692.1, XP_018464236.1, XP_018480034.1, XP_018466176.1, XP_018453630.1, XP_018444526.1, XP_018489729.1, XP_018470137.1
OG0000125	Np006G3601100	XP_018478791.1, XP_018437245.1, XP_018462942.1
OG0000125	Np004G2519400	XP_018493580.1, XP_018487612.1
OG0000125	Np004G1951700	XP_018485742.1
OG0000125	Np004G1951500	XP_018486058.1
OG0000125	Np004G1951600	XP_018476295.1
OG0000125	Np007G3813400	XP_018485989.1
OG0000126	Np006G3613200	XP_018465786.1
OG0000126	Np006G3584100	XP_018480105.1
OG0000126	Np002G0902700	XP_018473812.1, XP_018466797.1, XP_018458737.1
OG0000126	Np006G3560000	XP_018487945.1
OG0000126	Np001G0233600	XP_018448241.1, XP_018448597.1
OG0000126	Np004G2191600	XP_018465860.1
OG0000127	Np003G1510700	XP_018442304.1, XP_018463483.1, XP_018464380.1
OG0000127	Np001G0565000	XP_018485557.1, XP_018478149.1
OG0000127	Np006G3598300	XP_018478084.1, XP_018472875.1
OG0000128	Np001G0645400	XP_018444638.1
OG0000128	Np001G0645200	XP_018443615.1, XP_018459994.1, XP_018443136.1, XP_018459996.1
OG0000128	Np001G0644700	XP_018489183.1, XP_018442568.1, XP_018459990.1
OG0000128	Np001G0644900	XP_018459995.1
OG0000128	Np001G0644500	XP_018487764.1, XP_018461995.1
OG0000129	Np002G0866100	XP_018491243.1, XP_018491241.1
OG0000129	Np005G3118200	XP_018461987.1
OG0000129	Np001G0064000, Np001G0063300, Np001G0086000	XP_018438997.1, XP_018435583.1, XP_018439597.1, XP_018439599.1, XP_018435186.1
OG0000130	Np006G3485400	XP_018461102.1
OG0000132	Np001G0583700	XP_018490205.1, XP_018464835.1, XP_018486610.1, XP_018465554.1, XP_018489158.1, XP_018489931.1, XP_018465557.1, XP_018490414.1
OG0000132	Np003G1577600	XP_018453562.1
OG0000132	Np001G0060300	XP_018435564.1, XP_018466320.1
OG0000132	Np005G3136800, Np006G3273200, Np005G3137100, Np005G3137000	XP_018474074.1, XP_018476777.1
OG0000136	Np005G2937900	XP_018473863.1
OG0000136	Np007G3980200	XP_018466036.1
OG0000136	Np003G1842700, Np007G3980000	XP_018435691.1
OG0000137	Np003G1600600	XP_018466390.1
OG0000137	Np003G1600500	XP_018452340.1
OG0000137	Np003G1602300, Np003G1829600	XP_018473981.1, XP_018464800.1
OG0000137	Np003G1602700	XP_018463441.1, XP_018479158.1
OG0000137	Np003G1602000, Np003G1601500, Np003G1600700	XP_018469497.1, XP_018452341.1, XP_018454603.1
OG0000137	Np003G1602400	XP_018454803.1
OG0000141	Np002G1165900	XP_018450352.1, XP_018454446.1, XP_018454444.1
OG0000148	Np004G1960900, Np004G1960800	XP_018488107.1
OG0000148	Np001G0107700	XP_018463804.1, XP_018474145.1, XP_018463803.1, XP_018475963.1
OG0000151	Np001G0587000	XP_018482689.1
OG0000151	Np001G0586800	XP_018483151.1
OG0000151	Np006G3339200	XP_018439853.1
OG0000151	Np001G0586700	XP_018481215.1
OG0000151	Np006G3374700	XP_018478165.1, XP_018478354.1
OG0000151	Np003G1404000	XP_018445846.1
OG0000153	Np004G2521100	XP_018451355.1, XP_018448203.1, XP_018489135.1
OG0000154	Np004G1998200	XP_018479145.1
OG0000154	Np004G1963200	XP_018477996.1
OG0000155	Np007G3980100	XP_018487629.1
OG0000155	Np003G1771100, Np003G1806600, Np003G1630300, Np003G1842800, Np002G0986800, Np003G1349300	XP_018473850.1
OG0000158	Np002G0811900	XP_018455540.1
OG0000158	Np002G0807400	XP_018460147.1
OG0000158	Np005G2956600	XP_018461518.1
OG0000158	Np001G0506900, Np001G0492300, Np001G0486500	XP_018491615.1
OG0000158	Np002G0909800, Np002G0811800	XP_018479452.1
OG0000159	Np008G4256300, Np006G3412600, Np007G3979900, Np005G2983500, Np008G4256500	XP_018462880.1
OG0000159	Np002G0996800	XP_018452405.1, XP_018477160.1, XP_018477168.1
OG0000160	Np007G3739600	XP_018456672.1, XP_018439896.1
OG0000160	Np005G2740000	XP_018482147.1, XP_018459851.1, XP_018480330.1, XP_018459849.1, XP_018470513.1, XP_018447677.1, XP_018447191.1
OG0000160	Np003G1560700	XP_018470730.1, XP_018456230.1
OG0000160	Np007G3899700	XP_018489772.1
OG0000160	Np001G0430500	XP_018440073.1
OG0000160	Np002G0711700	XP_018442966.1, XP_018453169.1
OG0000162	Np006G3577700	XP_018475016.1, XP_018474617.1
OG0000163	Np006G3651700, Np002G0952300, Np002G0879200, Np007G3786700, Np007G3787500, Np002G1203300, Np001G0333500, Np003G1621000, Np001G0558600, Np007G3939100	XP_018473864.1, XP_018476696.1
OG0000164	Np006G3571300, Np005G2985600	XP_018466800.1, XP_018458616.1, XP_018463540.1, XP_018473921.1
OG0000164	Np007G4010900, Np004G2250900, Np008G4276900, Np009G4319300, Np006G3505100	XP_018458688.1, XP_018479687.1, XP_018467590.1
OG0000164	Np004G2250800, Np002G1058000, Np006G3450900	XP_018473929.1, XP_018474603.1
OG0000165	Np003G1813000, Np003G1781700, Np003G1822600, Np003G1800900, Np003G1781600, Np003G1801300, Np003G1801500	XP_018475385.1, XP_018476864.1, XP_018476871.1, XP_018476525.1, XP_018474676.1
OG0000166	Np004G1974000, Np001G0560100	XP_018453394.1
OG0000166	Np007G3748700	XP_018461465.1, XP_018482827.1
OG0000167	Np007G3807500	XP_018464626.1, XP_018487626.1, XP_018491261.1, XP_018492182.1, XP_018465368.1, XP_018490308.1
OG0000167	Np007G3840900	XP_018488211.1, XP_018488212.1, XP_018490154.1
OG0000169	Np004G2522900	XP_018490650.1, XP_018465835.1, XP_018488136.1, XP_018460812.1, XP_018449930.1, XP_018450149.1, XP_018464337.1, XP_018493592.1, XP_018476446.1
OG0000170	Np001G0667900	XP_018480183.1, XP_018480175.1
OG0000170	Np006G3241500	XP_018485103.1
OG0000170	Np006G3241600	XP_018477280.1, XP_018491475.1
OG0000171	Np003G1641800	XP_018471382.1, XP_018457991.1
OG0000171	Np007G3768900	XP_018435045.1
OG0000171	Np003G1582900	XP_018476067.1, XP_018468491.1, XP_018455854.1
OG0000171	Np005G2770300	XP_018447674.1, XP_018461966.1, XP_018445231.1
OG0000172	Np003G1644100, Np006G3712300, Np004G1991300, Np004G1900300	XP_018479938.1, XP_018465059.1, XP_018435721.1, XP_018456024.1, XP_018479208.1, XP_018462974.1, XP_018435351.1, XP_018463941.1, XP_018443759.1, XP_018453538.1, XP_018464552.1, XP_018479400.1, XP_018479921.1, XP_018459552.1, XP_018466214.1, XP_018443541.1
OG0000173	Np005G2621400	XP_018451159.1
OG0000173	Np001G0199900	XP_018447856.1, XP_018461632.1, XP_018463300.1
OG0000174	Np004G2073400, Np002G0998200, Np004G2311300, Np004G2306100, Np005G2829600, Np005G2992600, Np003G1659900, Np003G1696800, Np003G1769800	XP_018448484.1, XP_018453686.1, XP_018435973.1
OG0000174	Np002G1029900	XP_018435672.1
OG0000174	Np004G2082700, Np004G2374700, Np004G2142500, Np007G4219300, Np005G2804000	XP_018461398.1, XP_018461214.1, XP_018473885.1, XP_018443531.1, XP_018443569.1
OG0000175	Np003G1416000	XP_018446341.1
OG0000175	Np004G2480900, Np002G1160900	XP_018461928.1, XP_018466967.1
OG0000175	Np001G0685700, Np006G3217800	XP_018441749.1
OG0000176	Np007G4189400	XP_018440112.1
OG0000176	Np006G3654200	XP_018460689.1, XP_018473059.1
OG0000176	Np002G0837100	XP_018464981.1, XP_018470628.1
OG0000178	Np003G1833700	XP_018462163.1, XP_018456012.1
OG0000178	Np003G1835100	XP_018466592.1, XP_018466494.1
OG0000178	Np003G1835200	XP_018466816.1, XP_018474729.1
OG0000178	Np003G1835300	XP_018456225.1, XP_018455839.1, XP_018454748.1, XP_018455875.1, XP_018464334.1, XP_018455936.1
OG0000178	Np003G1834900, Np003G1834200	XP_018437778.1, XP_018469510.1
OG0000182	Np001G0465800	XP_018466211.1
OG0000182	Np003G1776200	XP_018488976.1
OG0000182	Np001G0532600, Np001G0532500	XP_018461432.1
OG0000183	Np005G3124900	XP_018483199.1
OG0000183	Np001G0436300	XP_018471446.1, XP_018433899.1, XP_018492563.1, XP_018476487.1, XP_018444117.1, XP_018444119.1
OG0000183	Np006G3615500	XP_018478487.1
OG0000184	Np007G3795700	XP_018459934.1, XP_018487657.1, XP_018469462.1, XP_018469250.1, XP_018485940.1, XP_018469214.1, XP_018469258.1, XP_018469264.1, XP_018490081.1, XP_018489834.1, XP_018437873.1, XP_018437781.1, XP_018438297.1, XP_018436335.1, XP_018489740.1
OG0000185	Np001G0633400, Np001G0633500, Np004G2438100, Np004G2439800, Np004G2439100	XP_018448687.1
OG0000185	Np001G0026600, Np001G0030000, Np001G0688200	XP_018488105.1, XP_018435637.1, XP_018435638.1
OG0000188	Np007G4202700	XP_018435289.1
OG0000188	Np007G4202800, Np004G1955500	XP_018455405.1
OG0000188	Np001G0338100	XP_018435291.1, XP_018438633.1, XP_018463291.1, XP_018438743.1, XP_018438489.1
OG0000189	Np001G0530500	XP_018478940.1
OG0000189	Np007G3769000	XP_018488978.1
OG0000191	Np006G3490400, Np005G3031500	XP_018436086.1, XP_018460717.1, XP_018479558.1, XP_018465016.1, XP_018448614.1, XP_018475801.1, XP_018453753.1, XP_018479520.1, XP_018453690.1, XP_018448545.1, XP_018460692.1, XP_018435701.1, XP_018460634.1, XP_018462864.1, XP_018460757.1, XP_018479822.1, XP_018435738.1, XP_018435736.1, XP_018435726.1
OG0000191	Np005G3157900, Np003G1298200, Np007G4044100	XP_018448825.1
OG0000191	Np007G4035600	XP_018461902.1
OG0000192	Np003G1311400	XP_018460555.1, XP_018460559.1, XP_018449623.1, XP_018482095.1, XP_018444265.1, XP_018462530.1, XP_018467255.1, XP_018479088.1
OG0000192	Np003G1314300	XP_018445122.1, XP_018462042.1
OG0000192	Np004G2432400	XP_018458507.1
OG0000192	Np005G2794900	XP_018469074.1, XP_018468699.1, XP_018465848.1
OG0000193	Np004G1960100, Np004G1960300	XP_018490020.1, XP_018476191.1, XP_018474080.1, XP_018482919.1, XP_018482177.1
OG0000193	Np004G2176400	XP_018467632.1, XP_018448639.1, XP_018487466.1
OG0000194	Np002G1056600	XP_018463267.1, XP_018462236.1, XP_018453709.1, XP_018464556.1, XP_018464934.1, XP_018487759.1, XP_018477393.1, XP_018467472.1
OG0000195	Np007G3730700	XP_018433270.1, XP_018440534.1, XP_018435823.1, XP_018477234.1
OG0000196	Np007G4161800	XP_018466067.1
OG0000196	Np005G3188800	XP_018464376.1, XP_018465536.1, XP_018479697.1
OG0000197	Np004G2439300, Np002G1112700, Np005G2896400, Np001G0033100	XP_018476022.1
OG0000197	Np005G2896800	XP_018448523.1
OG0000197	Np005G2896300	XP_018448522.1
OG0000197	Np004G2022400	XP_018487852.1
OG0000198	Np001G0273200	XP_018461684.1, XP_018478930.1
OG0000198	Np001G0273100	XP_018453067.1, XP_018434683.1
OG0000198	Np006G3633600, Np003G1742600	XP_018491068.1
OG0000198	Np004G2414700	XP_018491057.1
OG0000198	Np005G2833600	XP_018460378.1, XP_018481114.1, XP_018460375.1, XP_018479160.1
OG0000199	Np004G2471000, Np004G2469700, Np004G2471600, Np004G2469900	XP_018470386.1
OG0000199	Np004G2460000	XP_018449273.1, XP_018449280.1, XP_018449101.1
OG0000200	Np004G2544000	XP_018454952.1, XP_018448186.1
OG0000200	Np004G2120000	XP_018448331.1, XP_018448328.1
OG0000200	Np004G2543900	XP_018449589.1, XP_018454583.1, XP_018441251.1
OG0000200	Np003G1654700	XP_018451670.1
OG0000200	Np004G2141600, Np004G2143500	XP_018451671.1
OG0000202	Np003G1863300, Np003G1862700	XP_018453892.1, XP_018455978.1
OG0000202	Np007G3791900	XP_018453874.1
OG0000203	Np005G3179800	XP_018488418.1
OG0000203	Np001G0632300	XP_018444673.1, XP_018460880.1, XP_018484517.1, XP_018484516.1
OG0000203	Np001G0631800	XP_018446270.1, XP_018444506.1, XP_018444360.1
OG0000205	Np009G4305400, Np002G1035400, Np010G4327900, Np004G2209100, Np007G3966500	XP_018453590.1, XP_018465023.1, XP_018453635.1, XP_018453793.1, XP_018462949.1, XP_018466885.1, XP_018459728.1, XP_018475645.1, XP_018465102.1, XP_018479576.1, XP_018467321.1, XP_018453867.1, XP_018475424.1, XP_018466046.1, XP_018467224.1, XP_018467428.1, XP_018467324.1, XP_018463244.1, XP_018463262.1, XP_018458054.1, XP_018476099.1, XP_018479716.1, XP_018468530.1, XP_018464197.1, XP_018467617.1, XP_018467610.1, XP_018454079.1
OG0000209	Np003G1366500	XP_018487834.1
OG0000209	Np004G2336500	XP_018478964.1, XP_018464005.1
OG0000210	Np006G3250000	XP_018463531.1
OG0000210	Np006G3639200	XP_018437416.1
OG0000211	Np007G4123300	XP_018435834.1, XP_018465129.1, XP_018460068.1, XP_018466980.1
OG0000211	Np007G4123400	XP_018487789.1
OG0000214	Np004G2167500	XP_018463410.1
OG0000215	Np007G4021500, Np002G1038000	XP_018448447.1, XP_018448271.1, XP_018453739.1, XP_018458697.1, XP_018459718.1, XP_018487467.1, XP_018487778.1, XP_018487779.1, XP_018487836.1, XP_018487837.1, XP_018487991.1
OG0000215	Np002G0864000	XP_018487745.1, XP_018474301.1
OG0000216	Np002G1121800	XP_018467341.1, XP_018465408.1
OG0000216	Np001G0606300, Np001G0606400	XP_018432540.1
OG0000218	Np001G0082600, Np005G2949200, Np005G2921000, Np002G0962900, Np002G0922800	XP_018482110.1, XP_018465242.1, XP_018450312.1, XP_018438406.1, XP_018482403.1, XP_018441982.1, XP_018479979.1, XP_018438538.1, XP_018443643.1, XP_018443645.1, XP_018485540.1, XP_018481554.1, XP_018445804.1, XP_018446852.1, XP_018452688.1, XP_018436458.1, XP_018433616.1, XP_018466705.1, XP_018455541.1, XP_018438559.1, XP_018435596.1, XP_018456623.1, XP_018456624.1
OG0000219	Np005G3102000	XP_018443291.1, XP_018466055.1
OG0000222	Np003G1707700	XP_018465694.1, XP_018459974.1, XP_018464076.1
OG0000225	Np002G0730400	XP_018455101.1, XP_018455692.1, XP_018456709.1
OG0000227	Np006G3524200, Np006G3524300	XP_018473817.1, XP_018462620.1, XP_018485954.1, XP_018436575.1, XP_018436570.1
OG0000229	Np002G1043000	XP_018479600.1, XP_018453720.1, XP_018487655.1
OG0000232	Np006G3632500, Np007G3843600, Np001G0330000, Np002G0948700, Np004G2389900, Np006G3592000, Np005G2963500	XP_018473994.1, XP_018487871.1, XP_018462435.1, XP_018466937.1, XP_018465078.1, XP_018443467.1, XP_018453986.1, XP_018467359.1, XP_018473796.1, XP_018462921.1, XP_018459865.1, XP_018488039.1
OG0000233	Np003G1335200	XP_018444381.1
OG0000233	Np003G1335300	XP_018464192.1
OG0000233	Np003G1335400	XP_018468589.1, XP_018469329.1, XP_018475327.1
OG0000233	Np003G1335100	XP_018444363.1
OG0000233	Np003G1334700, Np003G1334800, Np003G1334900	XP_018444177.1, XP_018448246.1
OG0000233	Np005G2911800	XP_018469360.1
OG0000234	Np003G1792500	XP_018443518.1, XP_018435545.1, XP_018443517.1, XP_018435544.1, XP_018435543.1, XP_018443516.1
OG0000235	Np003G1445200	XP_018433885.1, XP_018490807.1
OG0000235	Np005G3197900	XP_018487610.1, XP_018466952.1, XP_018444427.1
OG0000235	Np006G3375200	XP_018491917.1, XP_018483635.1
OG0000236	Np002G0865900, Np002G0866200, Np002G0866000	XP_018467415.1, XP_018463990.1, XP_018442545.1, XP_018463989.1, XP_018442544.1
OG0000236	Np007G3825300, Np007G3825800	XP_018467320.1, XP_018433312.1, XP_018487641.1, XP_018463131.1, XP_018463132.1
OG0000237	Np007G3835000	XP_018490370.1
OG0000237	Np007G3814600	XP_018488221.1
OG0000238	Np002G0845400	XP_018455175.1, XP_018472034.1
OG0000238	Np004G2308900	XP_018479312.1, XP_018479305.1
OG0000239	Np006G3651400	XP_018473950.1
OG0000239	Np003G1751800, Np006G3223900, Np001G0236500, Np001G0271900, Np005G3184500, Np007G4204900	XP_018480108.1, XP_018435930.1, XP_018479548.1
OG0000241	Np005G2864100	XP_018480650.1, XP_018462384.1, XP_018471212.1
OG0000241	Np003G1837500	XP_018474567.1
OG0000242	Np007G4179600	XP_018469477.1, XP_018469474.1, XP_018454705.1
OG0000242	Np001G0141900	XP_018479318.1, XP_018437451.1
OG0000244	Np003G1858400	XP_018455640.1
OG0000245	Np004G2322800, Np006G3313100, Np003G1676900	XP_018469718.1, XP_018473926.1, XP_018465560.1, XP_018473943.1, XP_018453794.1, XP_018453647.1, XP_018443335.1, XP_018455617.1, XP_018443578.1, XP_018487650.1, XP_018466667.1, XP_018487869.1, XP_018479018.1, XP_018463330.1, XP_018474053.1, XP_018462117.1, XP_018487651.1, XP_018435790.1
OG0000245	Np002G1071400	XP_018467420.1
OG0000246	Np001G0396200, Np006G3384400	XP_018475360.1, XP_018475364.1
OG0000246	Np006G3384100, Np003G1776100	XP_018475104.1, XP_018472849.1, XP_018433126.1, XP_018435056.1
OG0000246	Np005G3092400	XP_018481107.1
