Orthogroup	Noccaea_praecox	Cardamine_hirsuta
OG0000331	Np007G3925500	CARHR092710
OG0000331	Np006G3382400	CARHR131330
OG0000332	Np002G1180900	CARHR050960, CARHR050950, CARHR055150
OG0000335	Np001G0652400, Np001G0653300	CARHR170010
OG0000335	Np001G0491000, Np001G0490700	CARHR170350
OG0000336	Np004G2494000, Np002G1126300, Np004G2495700, Np002G1118200	CARHR183900
OG0000339	Np005G3086500	CARHR218850
OG0000341	Np005G3127500	CARHR038610
OG0000342	Np005G3060100, Np005G3059800	CARHR092860
OG0000344	Np007G3786100	CARHR292150, CARHR119930, CARHR099040, CARHR011460
OG0000345	Np001G0410500	CARHR203880, CARHR006290
OG0000345	Np003G1357300	CARHR203890
OG0000345	Np004G2560200	CARHR003600, CARHR203870
OG0000346	Np001G0560600	CARHR163180
OG0000346	Np001G0228500, Np001G0228200, Np001G0228300	CARHR147230
OG0000346	Np004G1975800	CARHR163190
OG0000346	Np001G0561000	CARHR163200
OG0000347	Np006G3234300	CARHR141230
OG0000347	Np001G0672700	CARHR171770
OG0000347	Np005G2837600	CARHR230740
OG0000347	Np004G2592100	CARHR000730
OG0000347	Np003G1893600	CARHR248520
OG0000348	Np001G0200000	CARHR158010
OG0000348	Np005G2722200, Np005G2722100, Np005G2722300	CARHR100730
OG0000349	Np003G1526900	CARHR273230, CARHR273250, CARHR273240
OG0000350	Np007G3817600, Np007G3817500, Np007G3817800, Np007G3824500, Np007G3824300, Np007G3845500, Np007G3845200, Np007G3829000	CARHR097870
OG0000355	Np003G1518500	CARHR274100
OG0000355	Np007G3970700	CARHR095150
OG0000355	Np004G2019400	CARHR121680, CARHR121660, CARHR121670, CARHR121720
OG0000357	Np004G2131300, Np004G2131200	CARHR128500, CARHR029510
OG0000358	Np006G3613300	CARHR041650, CARHR259760
OG0000359	Np003G1622800	CARHR267340
OG0000359	Np005G2774500, Np005G2774300	CARHR235360
OG0000359	Np005G2774200	CARHR235370
OG0000362	Np004G2561400, Np006G3478600	CARHR056490
OG0000362	Np005G2740100, Np001G0427800, Np006G3326900, Np004G2558000, Np005G3120800, Np007G3892600	CARHR266430, CARHR150180
OG0000363	Np004G1904600	CARHR045650
OG0000363	Np004G2083300	CARHR071990
OG0000363	Np006G3677200	CARHR119900
OG0000364	Np006G3315100	CARHR135700
OG0000365	Np004G2256300	CARHR025540, CARHR025530
OG0000367	Np005G2934000	CARHR253970, CARHR024610
OG0000368	Np001G0464200	CARHR155150, CARHR155070
OG0000368	Np001G0464500, Np001G0465000, Np001G0464400	CARHR155030, CARHR154970
OG0000369	Np007G3873300, Np007G3872900, Np007G3878000, Np003G1659100, Np006G3612900	CARHR293630, CARHR283580, CARHR058390, CARHR059500, CARHR186430, CARHR116680
OG0000369	Np004G2010000	CARHR221010
OG0000370	Np007G3881700	CARHR033610, CARHR100280, CARHR100270, CARHR288610, CARHR033580, CARHR288600, CARHR033590, CARHR288590, CARHR100310, CARHR288580
OG0000371	Np005G2999700	CARHR102540
OG0000371	Np004G2170300	CARHR145800
OG0000376	Np002G1165500	CARHR051720
OG0000376	Np002G1164800, Np002G0907800	CARHR011030
OG0000376	Np002G1165400	CARHR051710
OG0000376	Np002G1165100	CARHR051700
OG0000377	Np005G2692900	CARHR245750
OG0000377	Np005G2692800	CARHR058550, CARHR058530, CARHR058590, CARHR245740
OG0000377	Np005G2692500	CARHR245720
OG0000377	Np005G2692700	CARHR245730
OG0000379	Np001G0262000	CARHR144670
OG0000379	Np001G0572200	CARHR164050
OG0000379	Np001G0262300	CARHR144630
OG0000380	Np003G1532600	CARHR157270
OG0000380	Np003G1521100, Np003G1521000, Np001G0458000	CARHR036840, CARHR118680, CARHR285940, CARHR183820, CARHR273750, CARHR273860
OG0000381	Np002G0731800	CARHR072160, CARHR072170
OG0000382	Np003G1866800	CARHR250680, CARHR250610
OG0000382	Np006G3368000	CARHR131810
OG0000383	Np001G0576800, Np001G0576700, Np001G0576600, Np002G0976000	CARHR164490, CARHR164480
OG0000384	Np001G0337300	CARHR174500, CARHR174480, CARHR174510
OG0000385	Np005G2715300	CARHR116890
OG0000386	Np004G2074600, Np004G2076900, Np004G2072700	CARHR033250
OG0000386	Np004G2078600, Np004G2071200	CARHR033230
OG0000386	Np004G2074700	CARHR033280
OG0000386	Np004G2078500, Np004G2079300, Np004G2073500, Np004G2071300, Np004G2074900	CARHR033290
OG0000388	Np007G3923800, Np007G3923600, Np007G3924100, Np007G3782200	CARHR092870
OG0000388	Np003G1624100, Np003G1624300	CARHR267450
OG0000388	Np001G0105800	CARHR190050, CARHR179180, CARHR153480
OG0000388	Np007G3969000, Np007G3969100	CARHR095050
OG0000389	Np003G1571700	CARHR105990
OG0000389	Np004G2014700, Np004G2017900	CARHR270450
OG0000390	Np004G2323900	CARHR022740
OG0000390	Np005G2754700	CARHR022730
OG0000390	Np004G2324400	CARHR022720
OG0000390	Np004G2323400, Np001G0608500	CARHR022750
OG0000391	Np005G3125100	CARHR084950
OG0000392	Np004G2392000	CARHR017550
OG0000392	Np004G2392100	CARHR017540
OG0000392	Np005G2809800, Np005G2809900, Np005G2809300, Np005G2809500, Np005G2809700	CARHR185400, CARHR216970, CARHR232710
OG0000393	Np005G3148700	CARHR263220
OG0000393	Np005G3147800, Np005G3148300, Np005G3148200, Np005G3148600	CARHR103170
OG0000394	Np004G1940300	CARHR043000
OG0000396	Np006G3286600	CARHR119440
OG0000397	Np007G3928300	CARHR106550, CARHR107430
OG0000399	Np003G1871200	CARHR001910
OG0000399	Np004G2500200	CARHR009120
OG0000402	Np001G0014600	CARHR289020
OG0000403	Np003G1851700	CARHR251850
OG0000403	Np003G1852000	CARHR251840
OG0000404	Np004G1969800, Np005G3197800, Np005G3189300, Np005G3177400, Np001G0535200	CARHR170770
OG0000404	Np006G3363500	CARHR235030
OG0000405	Np007G3790000, Np007G3790300	CARHR089280
OG0000405	Np001G0091500	CARHR275230
OG0000405	Np002G0846100	CARHR203560
OG0000406	Np001G0457400	CARHR273440, CARHR007590
OG0000406	Np003G1524900	CARHR123820, CARHR154410
OG0000407	Np006G3216700, Np003G1623400	CARHR005930, CARHR002610, CARHR002600, CARHR025430, CARHR142610
OG0000407	Np005G3061500	CARHR011680
OG0000407	Np006G3216600, Np006G3212800	CARHR142620
OG0000409	Np004G2115900	CARHR028100
OG0000409	Np004G2115600	CARHR028080, CARHR028050
OG0000410	Np005G2853200, Np005G2853100	CARHR229370
OG0000410	Np003G1826700	CARHR253620
OG0000411	Np006G3656700, Np001G0448300	CARHR117550, CARHR117600
OG0000412	Np003G1436800	CARHR196640
OG0000412	Np005G3122900	CARHR215260
OG0000412	Np002G0958700	CARHR292180
OG0000412	Np007G3931600	CARHR093170
OG0000413	Np007G4070900, Np007G4070700	CARHR088360, CARHR088350
OG0000413	Np004G1913900, Np004G1913800, Np004G1913700	CARHR044870
OG0000414	Np002G1202200	CARHR049420
OG0000414	Np005G3114200, Np007G4006400	CARHR105130, CARHR106410
OG0000414	Np005G3034800	CARHR221890
OG0000414	Np007G3826300	CARHR098010, CARHR097980
OG0000415	Np005G2996800, Np002G1089500	CARHR286360
OG0000420	Np007G3781800	CARHR186080
OG0000421	Np003G1652600	CARHR265630
OG0000424	Np003G1633400	CARHR267950
OG0000424	Np005G2783600	CARHR234870
OG0000424	Np004G1960600	CARHR041080
OG0000424	Np007G3803600	CARHR096480
OG0000425	Np004G2267900, Np003G1323100, Np007G3879300	CARHR206570, CARHR180690
OG0000428	Np004G2340900	CARHR292240
OG0000428	Np001G0367600	CARHR286290
OG0000429	Np004G2049300	CARHR054890
OG0000429	Np005G3179700	CARHR168810
OG0000429	Np001G0632600	CARHR168790
OG0000430	Np003G1835700	CARHR252910
OG0000430	Np002G1193600	CARHR050150
OG0000430	Np007G3892700	CARHR103290
OG0000431	Np002G1177200	CARHR051400, CARHR051430, CARHR051410, CARHR051440
OG0000432	Np004G1989900, Np004G1989600	CARHR038820
OG0000432	Np005G3091600	CARHR227030, CARHR227040, CARHR227060, CARHR227020
OG0000433	Np005G2784000, Np005G2784300, Np005G2784100, Np005G2784200	CARHR234790, CARHR289420, CARHR234800, CARHR289410, CARHR058020
OG0000436	Np001G0457000	CARHR154360
OG0000436	Np003G1523800	CARHR273490
OG0000436	Np003G1523700	CARHR273500
OG0000436	Np001G0457100	CARHR154370
OG0000437	Np003G1572700	CARHR270460
OG0000437	Np005G2796000	CARHR233780
OG0000437	Np007G3729600	CARHR110190
OG0000438	Np001G0445000, Np001G0445500	CARHR152860, CARHR151200, CARHR152850
OG0000439	Np002G0832700, Np002G0832800	CARHR064690
OG0000439	Np003G1315100	CARHR179040, CARHR206880
OG0000442	Np001G0093700	CARHR275070
OG0000442	Np006G3214200	CARHR142770
OG0000442	Np001G0686900	CARHR172740
OG0000442	Np005G3175400	CARHR261710
OG0000443	Np006G3638900	CARHR115900
OG0000443	Np003G1377800	CARHR202110
OG0000443	Np001G0128600	CARHR188110
OG0000444	Np006G3551300	CARHR125020
OG0000444	Np001G0647200	CARHR169860
OG0000444	Np004G2537300	CARHR005550
OG0000445	Np001G0496300, Np001G0109300	CARHR189790
OG0000446	Np003G1508000	CARHR190860, CARHR190870
OG0000446	Np003G1507900	CARHR107640, CARHR189230
OG0000447	Np003G1314400, Np007G4102900	CARHR130390, CARHR206830, CARHR086060
OG0000448	Np001G0199700	CARHR292620
OG0000449	Np001G0641900	CARHR169300, CARHR169310
OG0000450	Np005G3123700	CARHR215210
OG0000451	Np005G2859600, Np006G3209400	CARHR052700
OG0000452	Np002G1218800	CARHR048280
OG0000452	Np002G1220200, Np002G1219700	CARHR048290, CARHR048270
OG0000457	Np007G4205700, Np006G3460400, Np004G2558500	CARHR127370
OG0000457	Np009G4310900	CARHR003820
OG0000458	Np004G2119000	CARHR028400
OG0000460	Np007G4074300	CARHR088190
OG0000460	Np005G2794500	CARHR233890
OG0000462	Np005G2873400, Np005G2873500	CARHR227560, CARHR254740
OG0000463	Np004G2039200	CARHR287270
OG0000464	Np004G2583500, Np004G2580300	CARHR001520, CARHR000930, CARHR001530
OG0000466	Np007G4165800, Np007G4185400	CARHR284350
OG0000467	Np001G0127200	CARHR187940
OG0000468	Np006G3277100	CARHR134960, CARHR061710
OG0000469	Np001G0367700, Np001G0636500, Np005G2910700	CARHR176200, CARHR225580, CARHR169080
OG0000470	Np002G0795000	CARHR240060
OG0000470	Np005G2718900	CARHR290350
OG0000471	Np005G3069200	CARHR219700, CARHR219720
OG0000471	Np005G3067600	CARHR219800
OG0000473	Np006G3368100, Np006G3368300, Np006G3368200	CARHR131830
OG0000473	Np004G2068400, Np004G2599400	CARHR000130
OG0000473	Np004G2599500	CARHR000120
OG0000474	Np004G2559900	CARHR003630
OG0000474	Np001G0411400	CARHR180040
OG0000474	Np001G0439700	CARHR110210
OG0000475	Np002G1011100	CARHR219220
OG0000475	Np002G1186800	CARHR050610
OG0000476	Np001G0143700, Np004G2171900, Np004G2172800, Np004G2171200	CARHR186490, CARHR186690
OG0000477	Np001G0072300	CARHR276320
OG0000477	Np001G0251900	CARHR145200
OG0000477	Np004G2423100	CARHR014840
OG0000478	Np002G1233400	CARHR292080
OG0000478	Np002G1243800	CARHR052650, CARHR078100
OG0000480	Np002G1173500	CARHR144760, CARHR144790, CARHR052230
OG0000481	Np002G1135600	CARHR284150
OG0000481	Np004G2489000	CARHR010120
OG0000481	Np004G2489100	CARHR010110
OG0000483	Np001G0136200, Np001G0418700, Np001G0136100	CARHR187250, CARHR187260
OG0000484	Np005G2734900	CARHR238190
OG0000485	Np005G2838000	CARHR230700
OG0000486	Np004G2369400	CARHR019430, CARHR019400, CARHR019410, CARHR189080, CARHR104640
OG0000491	Np001G0483800	CARHR157080
OG0000491	Np001G0483700	CARHR157090, CARHR157100
OG0000492	Np001G0578400	CARHR164620
OG0000492	Np006G3574000	CARHR126780
OG0000492	Np006G3345900	CARHR133660
OG0000493	Np001G0031700, Np004G2553800	CARHR058360, CARHR279290
OG0000494	Np001G0544600, Np001G0544300	CARHR162140
OG0000495	Np001G0458400	CARHR065140, CARHR154580
OG0000496	Np001G0476000	CARHR156460
OG0000497	Np002G0820000	CARHR065650
OG0000497	Np007G4064600	CARHR088730
OG0000497	Np004G1916400	CARHR044630
OG0000498	Np007G4081100	CARHR087660
OG0000498	Np003G1453300	CARHR195160
OG0000499	Np001G0092000	CARHR096080
OG0000500	Np002G0932400	CARHR059540
OG0000500	Np005G3134700	CARHR214170
OG0000501	Np004G2058300	CARHR032270
OG0000501	Np003G1785900	CARHR256050
OG0000501	Np003G1786100	CARHR256030
OG0000502	Np005G3150100	CARHR262940, CARHR263150, CARHR263140
OG0000502	Np005G3150200	CARHR263120
OG0000506	Np003G1545600, Np003G1328500, Np006G3356700	CARHR272250, CARHR132920, CARHR107490, CARHR206050
OG0000509	Np005G2994800	CARHR223020
OG0000510	Np005G3171300, Np005G3171200	CARHR261860, CARHR261870
OG0000510	Np005G3168500	CARHR261890, CARHR261880
OG0000511	Np002G1113900, Np005G2776000	CARHR267150
OG0000512	Np001G0437000, Np005G2640700, Np002G0915600	CARHR146100, CARHR187460
OG0000514	Np008G4269900	CARHR058790, CARHR151080, CARHR257980, CARHR216880, CARHR214550
OG0000516	Np001G0082200, Np002G0912600	CARHR060200
OG0000517	Np003G1443000, Np004G2494200, Np004G2495400	CARHR196080
OG0000517	Np007G4223700, Np007G4222700	CARHR196090
OG0000518	Np003G1392900	CARHR200680
OG0000519	Np001G0000200	CARHR053020
OG0000519	Np006G3606100	CARHR124120, CARHR124130, CARHR124150
OG0000520	Np004G2450600	CARHR012960
OG0000520	Np004G2449500	CARHR012980
OG0000521	Np001G0036100	CARHR278990, CARHR278980
OG0000522	Np003G1268600	CARHR210740
OG0000522	Np001G0587800, Np006G3338600	CARHR134240
OG0000522	Np007G4133500	CARHR083900
OG0000523	Np006G3652300	CARHR117080, CARHR117060
OG0000523	Np005G2714500	CARHR239580
OG0000524	Np003G1813100	CARHR254550, CARHR254600, CARHR254540
OG0000525	Np006G3272200	CARHR138330
OG0000527	Np004G2330200	CARHR022330, CARHR031850, CARHR022300, CARHR022290, CARHR022850, CARHR213610, CARHR022280
OG0000529	Np006G3553000	CARHR125180
OG0000529	Np006G3527600, Np006G3479500	CARHR123630
OG0000530	Np003G1651600	CARHR265700, CARHR265680, CARHR265710, CARHR265690
OG0000535	Np004G2312400	CARHR023280
OG0000535	Np004G2312600	CARHR023260
OG0000535	Np001G0629100	CARHR168410, CARHR168430, CARHR168400, CARHR168420
OG0000536	Np005G3112700	CARHR215920, CARHR215900
OG0000537	Np007G4149500, Np007G4149100	CARHR082530
OG0000537	Np001G0180200	CARHR184200
OG0000537	Np007G4149000, Np005G3093300	CARHR082540
OG0000538	Np001G0187000	CARHR153120
OG0000538	Np006G3681400	CARHR274860, CARHR274880, CARHR274890
OG0000539	Np006G3605600	CARHR122660
OG0000540	Np006G3543900, Np006G3486500	CARHR124720
OG0000540	Np006G3543800, Np006G3486600, Np006G3546800, Np006G3482600, Np006G3479300, Np006G3528000	CARHR124400, CARHR124580, CARHR124730
OG0000542	Np004G2483400	CARHR010580
OG0000542	Np002G1149500	CARHR053260
OG0000542	Np002G0860700	CARHR024780, CARHR063060
OG0000543	Np004G2364000	CARHR177550, CARHR177600
OG0000543	Np004G2364100	CARHR177670, CARHR177570
OG0000543	Np001G0384200	CARHR177610, CARHR177580
OG0000546	Np006G3249800	CARHR140210
OG0000546	Np006G3249700	CARHR140230
OG0000547	Np006G3267300	CARHR138750, CARHR138760
OG0000547	Np003G1537800, Np006G3267400	CARHR138740
OG0000548	Np005G3166600	CARHR001950
OG0000549	Np006G3576700	CARHR126970
OG0000553	Np007G3875900	CARHR101180
OG0000554	Np003G1825900, Np003G1826000	CARHR253710, CARHR253700, CARHR253730, CARHR253720
OG0000555	Np007G3811200	CARHR097090
OG0000556	Np002G1196300	CARHR049900
OG0000561	Np005G3150300	CARHR263090
OG0000561	Np001G0188000	CARHR154070
OG0000561	Np003G1424200	CARHR197820
OG0000562	Np006G3579300	CARHR120180
OG0000562	Np003G1505300	CARHR191090, CARHR155630
OG0000563	Np006G3218900	CARHR172580
OG0000563	Np004G2302400	CARHR124610, CARHR023850
OG0000564	Np006G3238900, Np001G0668600, Np001G0181600	CARHR140950
OG0000565	Np004G2463100	CARHR011880
OG0000565	Np004G2467800	CARHR011870
OG0000566	Np004G2036600	CARHR292650, CARHR181100, CARHR181080
OG0000567	Np005G3036500	CARHR221740, CARHR054030
OG0000568	Np006G3258900	CARHR139380
OG0000569	Np001G0019000	CARHR280390
OG0000569	Np001G0513000	CARHR112890
OG0000570	Np003G1527900, Np003G1536700, Np003G1537500	CARHR273100
OG0000571	Np007G4131700, Np007G4129400	CARHR163670, CARHR228300, CARHR228310, CARHR254090, CARHR083760
OG0000572	Np001G0429400	CARHR180450
OG0000573	Np003G1846700	CARHR252440
OG0000573	Np003G1846600	CARHR252450
OG0000579	Np007G4239400	CARHR076040
OG0000579	Np003G1340800	CARHR197790
OG0000580	Np006G3550700	CARHR005640, CARHR124970
OG0000580	Np004G2536400	CARHR124950, CARHR214280, CARHR005650
OG0000581	Np003G1488300	CARHR192260
OG0000581	Np003G1486100	CARHR192500
OG0000581	Np003G1488200	CARHR192270
OG0000582	Np003G1504900	CARHR117250, CARHR191110
OG0000582	Np001G0441600	CARHR151600
OG0000582	Np001G0441800, Np001G0441900	CARHR151610
OG0000583	Np004G1928600	CARHR043730
OG0000583	Np004G2392200	CARHR017500
OG0000583	Np002G0732700	CARHR072060
OG0000584	Np002G1182300, Np002G1127400	CARHR050810
OG0000584	Np001G0426700	CARHR035310, CARHR181990
OG0000585	Np001G0607200, Np001G0607300, Np001G0607000	CARHR166660
OG0000588	Np006G3606400	CARHR122770, CARHR122810, CARHR122760, CARHR122730, CARHR122750
OG0000589	Np003G1604100, Np003G1482400	CARHR192820
OG0000590	Np004G2288900	CARHR263350
OG0000591	Np005G2789100	CARHR234300
OG0000592	Np002G0732600	CARHR072070
OG0000592	Np004G2392300	CARHR017490
OG0000592	Np005G2776300	CARHR235230
OG0000593	Np002G0742300	CARHR071420
OG0000593	Np004G2044200, Np007G3857500, Np007G3949200, Np006G3310100, Np007G3821200	CARHR094130, CARHR034950
OG0000595	Np002G1132900, Np005G3126300, Np002G1167500	CARHR051830, CARHR037390, CARHR051860
OG0000595	Np002G0797100	CARHR067250
OG0000596	Np006G3662700	CARHR117940
OG0000596	Np001G0233800, Np001G0234000	CARHR146780
OG0000597	Np005G3058600, Np005G3062900, Np005G3058700	CARHR220380, CARHR152270, CARHR220390
OG0000597	Np005G3062800, Np005G3059100	CARHR220370
OG0000598	Np007G3737900	CARHR243420
OG0000599	Np005G2612600, Np006G3700000	CARHR112530, CARHR247520
OG0000600	Np001G0147200, Np001G0145100	CARHR186280
OG0000602	Np007G4166500	CARHR081240, CARHR081300
OG0000602	Np005G2699500, Np005G2699600	CARHR240640
OG0000603	Np006G3423800	CARHR081890
OG0000604	Np005G2802600	CARHR233190
OG0000605	Np003G1887800	CARHR249080
OG0000605	Np003G1873900, Np003G1873600, Np003G1873700	CARHR249940
OG0000609	Np007G3764000, Np007G3764100	CARHR293370
OG0000610	Np006G3649300	CARHR116950, CARHR118600
OG0000613	Np001G0560000	CARHR163070
OG0000613	Np003G1275500	CARHR272090
OG0000614	Np004G2469000, Np007G4208600	CARHR064250
OG0000615	Np001G0468100	CARHR071980
OG0000615	Np006G3587000	CARHR152220, CARHR152190
OG0000617	Np003G1310400	CARHR207350
OG0000617	Np003G1310500	CARHR207330, CARHR207340, CARHR194090
OG0000618	Np003G1251700	CARHR212110
OG0000618	Np007G4099500	CARHR086290
OG0000619	Np004G1902100	CARHR045880
OG0000620	Np005G3151500, Np005G3085900	CARHR218840
OG0000621	Np001G0625200	CARHR167980
OG0000621	Np001G0625100	CARHR167840
OG0000622	Np003G1515900	CARHR274350
OG0000623	Np007G3750500	CARHR108510, CARHR244530
OG0000623	Np001G0529200	CARHR160780
OG0000624	Np006G3265500	CARHR050270
OG0000625	Np007G4077000	CARHR087960
OG0000626	Np004G2444200	CARHR013440, CARHR013430
OG0000627	Np002G1161300	CARHR288930, CARHR289000, CARHR288820, CARHR052480, CARHR288790, CARHR288780, CARHR052490
OG0000628	Np005G2640500	CARHR183040
OG0000630	Np007G4165400	CARHR107870
OG0000630	Np007G3992100	CARHR056780
OG0000635	Np003G1514000	CARHR274450
OG0000635	Np004G2512900	CARHR007910
OG0000637	Np001G0457500	CARHR154420
OG0000637	Np003G1525100	CARHR273420
OG0000637	Np001G0564600	CARHR163540
OG0000638	Np003G1525400	CARHR273400
OG0000638	Np001G0457600	CARHR154430, CARHR154440
OG0000639	Np001G0674800	CARHR171910
OG0000639	Np003G1887200	CARHR249120
OG0000639	Np006G3230800	CARHR141530
OG0000641	Np003G1573800	CARHR270290
OG0000641	Np005G2752400	CARHR237140
OG0000642	Np006G3229000	CARHR107710, CARHR141740, CARHR141750
OG0000642	Np006G3229100	CARHR141710
OG0000643	Np002G0869100	CARHR084100
OG0000643	Np007G4005600, Np007G4131200, Np005G2734700	CARHR210330
OG0000644	Np005G3185300	CARHR220240, CARHR220250, CARHR220260
OG0000646	Np001G0562500	CARHR163320
OG0000647	Np005G3189200	CARHR061100
OG0000648	Np007G4137100	CARHR083490
OG0000649	Np004G2378100	CARHR018660
OG0000649	Np004G1992000	CARHR038260
OG0000649	Np007G3937700	CARHR093430
OG0000650	Np007G3955500	CARHR094440
OG0000650	Np007G3778800	CARHR106210
OG0000650	Np005G2641900	CARHR242100
OG0000652	Np003G1441700	CARHR196180
OG0000653	Np001G0692600, Np005G2814400	CARHR143010, CARHR232350
OG0000653	Np006G3210500	CARHR173130
OG0000654	Np004G1910400	CARHR166240, CARHR166160
OG0000655	Np007G4029400, Np007G4052900	CARHR128570, CARHR089580, CARHR029430
OG0000656	Np001G0248300	CARHR145570
OG0000656	Np004G2427900	CARHR014420, CARHR014410
OG0000657	Np005G3066700, Np005G3051200	CARHR050090
OG0000657	Np005G3048300	CARHR242450, CARHR174350, CARHR174920, CARHR174960, CARHR174370, CARHR256250, CARHR146520
