Orthogroup	Noccaea_praecox	Euclidium_syriacum
OG0000127	Np006G3371500	ESY3_g30941_DN1_SP0_c0.t1
OG0000127	Np001G0565000	ESY3_g30943_DN3_SP0_c0.t1, ESY1_g11076_DN3_SP0_c0.t1
OG0000127	Np003G1268100	ESY1_g11079_DN3_SP0_c0.t1
OG0000127	Np003G1523500	ESY6_g48851_DN3_SP0_c0.t1
OG0000127	Np006G3598300	ESY8_g58880_DN2_SP0_c0.t1
OG0000128	Np001G0645400, Np001G0645200, Np001G0644700, Np001G0644900, Np001G0644500	ESY1_g11245_DN1_SP0_c0.t1
OG0000129	Np002G0866100	ESY2_g34340_DN2_SP0_c0.t1, ESY7_g18677_DN3_SP0_c0.t1, ESY9_g43047_DN3_SP0_c0.t1, ESY9_g43049_DN3_SP0_c0.t1
OG0000129	Np001G0064000, Np001G0063300, Np001G0086000	ESY6_g49428_DN3_SP0_c0.t1
OG0000130	Np006G3485400	ESY23_g219_DN2_SP0_c0.t1
OG0000132	Np001G0060100	ESY20_g12773_DN2_SP0_c0.t1
OG0000137	Np003G1600600	ESY1_g10590_DN2_SP0_c0.t1, ESY6_g48021_DN2_SP0_c38.t1
OG0000137	Np003G1602300	ESY1_g10587_DN2_SP0_c0.t1
OG0000140	Np005G2883300, Np001G0509300, Np001G0524900	ESY10_g15894_DN2_SP0_c0.t1
OG0000141	Np002G1165900	ESY2_g33647_DN2_SP0_c0.t1, ESY2_g33651_DN2_SP0_c0.t1
OG0000148	Np001G0107700	ESY3_g32181_DN3_SP0_c0.t1
OG0000150	Np002G1102100, Np006G3465100, Np005G2952600	ESY3_g27873_DN2_SP0_c0.t1
OG0000151	Np001G0587000, Np001G0586800, Np006G3339200, Np001G0586700, Np001G0563500, Np006G3374700, Np003G1404000	ESY1_g10786_DN3_SP0_c0.t1, ESY1_g10749_DN1_SP0_c6.t1
OG0000153	Np004G2521100	ESY5_g4518_DN3_SP0_c32.t1
OG0000154	Np004G1998200	ESY16_g61942_DN3_SP0_c0.t1, ESY16_g61938_DN2_SP0_c0.t1, ESY2_g37486_DN2_SP0_c0.t1
OG0000155	Np007G4008100	ESY27_g13431_DN1_SP0_c0.t1, ESY12_g51398_DN1_SP0_c0.t1
OG0000155	Np004G2326000	ESY2_g33736_DN1_SP0_c0.t1, ESY5_g588_DN3_SP0_c0.t1, ESY3_g30556_DN1_SP0_c0.t1, ESY6_g48190_DN1_SP0_c0.t1
OG0000155	Np002G0924800, Np007G3958500, Np003G1811300, Np003G1729400, Np004G2275700, Np004G2136600, Np006G3676300	ESY3_g28761_DN2_SP0_c0.t1, ESY4_g22227_DN1_SP0_c0.t1
OG0000157	Np004G2318300	ESY7_g19179_DN2_SP0_c0.t1, ESY7_g19605_DN2_SP0_c0.t1
OG0000157	Np005G3104600, Np005G3104800, Np005G3107600	ESY3_g31914_DN1_SP0_c0.t1
OG0000157	Np006G3343300	ESY7_g19603_DN2_SP0_c0.t1, ESY9_g42902_DN2_SP0_c0.t1
OG0000158	Np002G0811900	ESY12_g51000_DN3_SP0_c0.t1, ESY4_g26330_DN1_SP0_c0.t1
OG0000158	Np005G2867000, Np005G2866500	ESY4_g26326_DN2_SP0_c0.t1, ESY4_g26327_DN1_SP0_c0.t1, ESY8_g59062_DN2_SP0_c0.t1
OG0000158	Np001G0700500	ESY4_g26329_DN2_SP0_c0.t1, ESY4_g26335_DN1_SP0_c0.t1, ESY4_g26332_DN3_SP0_c0.t1, ESY4_g26336_DN2_SP0_c0.t1, ESY4_g26041_DN2_SP0_c0.t1, ESY7_g18055_DN3_SP0_c0.t1
OG0000158	Np002G0811700	ESY16_g62031_DN2_SP0_c0.t1
OG0000158	Np002G0909800, Np002G0811800	ESY6_g49100_DN2_SP0_c0.t1
OG0000159	Np002G0996800	ESY5_g2337_DN3_SP0_c0.t1
OG0000160	Np007G3739600	ESY11_g54431_DN3_SP8_c0.t1
OG0000160	Np005G2740000	ESY4_g24538_DN3_SP0_c0.t1
OG0000160	Np003G1560700	ESY6_g48428_DN3_SP8_c0.t1
OG0000160	Np001G0430500	ESY19_g42179_DN3_SP8_c0.t1
OG0000160	Np002G0711700	ESY2_g36615_DN3_SP8_c6.t1
OG0000162	Np006G3577700	ESY20_g12799_DN3_SP0_c0.t1
OG0000162	Np006G3578300	ESY20_g12800_DN3_SP0_c0.t1
OG0000163	Np006G3651700, Np002G0952300, Np002G0879200, Np007G3786700, Np007G3787500, Np002G1203300, Np001G0333500, Np003G1621000, Np001G0558600, Np007G3939100	ESY8_g60272_DN2_SP0_c0.t1
OG0000163	Np003G1731400, Np002G1026100	ESY10_g14513_DN2_SP0_c0.t1
OG0000164	Np006G3571300, Np005G2985600, Np002G1034300, Np002G1025700, Np008G4279000, Np002G1069100, Np002G1006800, Np006G3497200, Np005G3087200, Np002G1058100, Np006G3500300, Np005G2972300, Np002G1034200, Np002G1015700, Np002G1101600, Np006G3500400, Np004G2245600, Np004G2245700, Np003G1707900, Np007G4010900, Np004G2250900, Np008G4276900, Np009G4319300, Np006G3505100, Np003G1679900, Np005G3087000, Np006G3688300, Np004G2138100, Np003G1793900, Np004G2250800, Np002G1058000, Np006G3450900, Np001G0316300, Np002G1011400, Np002G1016200, Np001G0433600, Np005G2941300, Np004G2582200, Np001G0316200, Np001G0316100, Np002G1011500, Np004G2239900	ESY4_g22572_DN3_SP0_c0.t1
OG0000165	Np002G1201100, Np002G1201400, Np002G1201300, Np002G1201200, Np003G1813000, Np003G1781700, Np003G1822600, Np003G1800900, Np003G1781600, Np003G1801300, Np003G1801500, Np007G4108400	ESY11_g54874_DN3_SP0_c0.t1, ESY11_g54875_DN3_SP0_c0.t1
OG0000166	Np004G1974000, Np001G0560100	ESY2_g36574_DN3_SP0_c0.t1
OG0000167	Np007G3807500, Np007G3808900, Np007G3810100, Np007G3810500, Np007G3877000, Np007G3840900, Np007G3843900	ESY2_g33553_DN2_SP0_c0.t1
OG0000169	Np004G2270300	ESY12_g51768_DN3_SP0_c0.t1
OG0000170	Np006G3240800, Np001G0660400, Np001G0667900, Np006G3241200, Np006G3241500, Np006G3241600	ESY7_g16345_DN2_SP0_c0.t1
OG0000171	Np003G1641800	ESY6_g47353_DN3_SP8_c0.t1
OG0000171	Np007G3768900	ESY11_g53876_DN3_SP8_c0.t1
OG0000171	Np003G1582900	ESY6_g48165_DN3_SP8_c0.t1
OG0000171	Np005G2770300	ESY4_g23864_DN3_SP6_c0.t1
OG0000172	Np003G1644100, Np006G3712300, Np004G1991300, Np004G1900300	ESY7_g18225_DN1_SP0_c0.t1
OG0000173	Np005G2621400	ESY4_g25629_DN2_SP0_c19.t1
OG0000173	Np001G0199900	ESY11_g54275_DN3_SP0_c0.t1, ESY4_g25827_DN2_SP0_c0.t1
OG0000174	Np004G2073400, Np002G0998200, Np004G2311300, Np004G2306100, Np005G2829600, Np005G2992600, Np003G1659900, Np003G1696800, Np003G1769800, Np002G1029900, Np004G2082700, Np004G2374700, Np004G2142500, Np007G4219300, Np005G2804000	ESY11_g53584_DN1_SP0_c0.t1, ESY3_g28899_DN2_SP0_c0.t1, ESY4_g24612_DN2_SP0_c73.t1, ESY2_g38528_DN2_SP0_c0.t1, ESY19_g41722_DN3_SP0_c0.t1, ESY11_g53147_DN2_SP0_c3.t1
OG0000177	Np002G0868200, Np007G3897800, Np002G0760200	ESY8_g59786_DN2_SP0_c0.t1
OG0000182	Np001G0465800, Np003G1776200	ESY1_g12359_DN3_SP0_c0.t1
OG0000182	Np002G0821500	ESY6_g50299_DN3_SP0_c0.t1
OG0000183	Np002G0949900, Np001G0612700, Np005G3124900	ESY2_g35240_DN3_SP8_c46.t1
OG0000183	Np001G0436300	ESY6_g49123_DN3_SP5_c0.t1
OG0000183	Np006G3615500	ESY1_g7203_DN3_SP0_c0.t1
OG0000185	Np001G0633400, Np001G0633500, Np004G2438100, Np004G2439800, Np004G2439100	ESY7_g16549_DN3_SP0_c0.t1
OG0000185	Np001G0026600, Np001G0030000, Np001G0688200	ESY12_g51008_DN3_SP0_c0.t1, ESY2_g35404_DN3_SP0_c41.t1, ESY3_g29317_DN3_SP0_c0.t1
OG0000188	Np007G4202700	ESY7_g19296_DN2_SP0_c0.t1, ESY3_g31966_DN3_SP0_c1.t1
OG0000188	Np007G4208500, Np007G4202800, Np004G1955500, Np001G0338100	ESY3_g31964_DN2_SP0_c0.t1, ESY3_g31967_DN2_SP0_c0.t1
OG0000189	Np005G2675300	ESY4_g26116_DN3_SP8_c10.t1
OG0000189	Np007G3753800	ESY11_g54143_DN3_SP3_c0.t1
OG0000189	Np007G3769000	ESY11_g53875_DN3_SP4_c0.t1
OG0000189	Np004G2354100	ESY5_g3986_DN3_SP8_c0.t1
OG0000191	Np006G3490300	ESY21_g55510_DN1_SP0_c0.t1, ESY15_g64236_DN1_SP0_c10.t1
OG0000191	Np005G3031400	ESY4_g25613_DN2_SP0_c73.t1
OG0000191	Np006G3490400	ESY13_g57929_DN1_SP0_c0.t1, ESY21_g55511_DN2_SP0_c0.t1
OG0000191	Np005G3031500	ESY2_g37100_DN3_SP0_c0.t1, ESY7_g16167_DN1_SP0_c0.t1, ESY4_g25614_DN2_SP0_c66.t1
OG0000192	Np003G1311400	ESY7_g19051_DN3_SP0_c0.t1, ESY7_g19049_DN2_SP0_c0.t1, ESY5_g2687_DN3_SP0_c0.t1, ESY5_g3215_DN2_SP0_c2.t1, ESY10_g14136_DN1_SP0_c0.t1
OG0000193	Np007G3913400	ESY3_g29926_DN2_SP0_c0.t1, ESY3_g29923_DN3_SP0_c0.t1, ESY3_g32161_DN1_SP0_c0.t1, ESY6_g50160_DN1_SP0_c0.t1, ESY7_g17699_DN2_SP0_c0.t1, ESY3_g32160_DN1_SP0_c0.t1
OG0000193	Np004G2176400	ESY11_g54357_DN1_SP0_c0.t1
OG0000194	Np002G1056600	ESY3_g28566_DN1_SP0_c0.t1
OG0000197	Np004G2439300, Np002G1112700	ESY9_g43011_DN2_SP0_c0.t1
OG0000197	Np005G2896300	ESY9_g43009_DN3_SP0_c0.t1
OG0000197	Np004G2022400	ESY9_g43010_DN3_SP0_c0.t1
OG0000198	Np005G2833600	ESY7_g18205_DN3_SP0_c0.t1, ESY7_g18208_DN3_SP0_c0.t1
OG0000199	Np007G3776000, Np007G3775100, Np006G3307800	ESY1_g12013_DN3_SP0_c0.t1, ESY1_g12014_DN3_SP0_c0.t1
OG0000199	Np004G2471000, Np004G2469700, Np004G2471600, Np004G2469900, Np004G2460000, Np005G3095000	ESY1_g12012_DN3_SP0_c0.t1
OG0000200	Np003G1654700	ESY7_g17041_DN3_SP0_c0.t1
OG0000200	Np004G2141600, Np004G2143500	ESY7_g17038_DN2_SP0_c0.t1
OG0000202	Np007G3890500	ESY17_g40199_DN1_SP0_c62.t1
OG0000202	Np007G3758700	ESY1_g12318_DN1_SP0_c13.t1
OG0000203	Np005G3179800	ESY16_g61546_DN3_SP0_c0.t1
OG0000203	Np001G0632300	ESY1_g11462_DN3_SP0_c0.t1
OG0000203	Np001G0631800	ESY1_g11463_DN3_SP0_c0.t1
OG0000205	Np009G4305400, Np002G1035400, Np010G4327900, Np004G2209100, Np007G3966500	ESY6_g47659_DN3_SP0_c30.t1
OG0000209	Np003G1366500	ESY7_g18015_DN2_SP0_c0.t1
OG0000209	Np004G2336500	ESY3_g31328_DN1_SP0_c0.t1
OG0000210	Np002G1162900	ESY6_g48926_DN3_SP0_c0.t1
OG0000211	Np007G4123300, Np007G4123400	ESY4_g25962_DN1_SP0_c27.t1, ESY15_g65094_DN1_SP0_c0.t1
OG0000215	Np007G4021500, Np002G1038000	ESY43_g13373_DN3_SP0_c65.t1, ESY1_g9596_DN1_SP0_c0.t1, ESY21_g55434_DN3_SP0_c82.t1, ESY13_g57734_DN2_SP0_c0.t1, ESY16_g62421_DN3_SP0_c70.t1
OG0000215	Np002G0864000	ESY10_g15410_DN3_SP0_c0.t1
OG0000216	Np004G2158300, Np002G1121800, Np001G0487900, Np005G3139900, Np005G3139100, Np001G0606300, Np001G0606400	ESY5_g2595_DN2_SP0_c6.t1
OG0000218	Np001G0082600, Np005G2949200, Np005G2921000, Np002G0962900, Np002G0922800	ESY13_g56948_DN3_SP0_c0.t1, ESY2_g36496_DN3_SP0_c0.t1, ESY16_g61951_DN3_SP0_c0.t1, ESY8_g59313_DN3_SP0_c0.t1, ESY2_g37688_DN2_SP0_c0.t1, ESY6_g48234_DN3_SP0_c0.t1, ESY9_g42946_DN3_SP0_c0.t1, ESY11_g53736_DN3_SP0_c0.t1, ESY21_g55677_DN3_SP0_c0.t1, ESY8_g59253_DN3_SP0_c0.t1
OG0000219	Np001G0161000	ESY2_g33496_DN3_SP0_c55.t1
OG0000222	Np003G1707700, Np003G1700600, Np009G4299200	ESY1_g7089_DN3_SP0_c0.t1
OG0000223	Np006G3366500	ESY6_g47580_DN2_SP0_c0.t1
OG0000225	Np002G0730800	ESY2_g35546_DN3_SP0_c9.t1
OG0000225	Np002G0730400	ESY2_g36146_DN3_SP0_c12.t1
OG0000226	Np005G3168600	ESY7_g19330_DN3_SP0_c0.t1, ESY7_g19335_DN1_SP0_c0.t1
OG0000226	Np005G3166700	ESY7_g19338_DN2_SP0_c0.t1
OG0000229	Np002G1043000	ESY1_g7176_DN1_SP0_c0.t1, ESY5_g764_DN1_SP0_c0.t1
OG0000233	Np003G1335200, Np003G1335300	ESY7_g18557_DN2_SP0_c0.t1
OG0000233	Np003G1335400	ESY7_g18561_DN2_SP0_c0.t1, ESY7_g18558_DN2_SP0_c0.t1, ESY7_g18562_DN2_SP0_c0.t1
OG0000233	Np003G1334700, Np003G1334800, Np003G1334900, Np005G2911800	ESY9_g43229_DN2_SP0_c0.t1
OG0000234	Np004G2055100, Np003G1316700	ESY7_g19410_DN2_SP0_c0.t1, ESY7_g19411_DN1_SP0_c0.t1
OG0000235	Np003G1445200, Np003G1886600, Np003G1804500	ESY2_g34542_DN1_SP0_c0.t1
OG0000235	Np005G3142900	ESY20_g12752_DN3_SP0_c26.t1
OG0000235	Np006G3375200	ESY3_g30522_DN2_SP0_c0.t1, ESY7_g18869_DN2_SP0_c0.t1, ESY9_g42470_DN3_SP0_c0.t1
OG0000236	Np002G0865900, Np002G0866200, Np002G0866000	ESY10_g15168_DN3_SP0_c0.t1
OG0000236	Np007G3825300, Np007G3825800	ESY3_g31656_DN3_SP0_c0.t1
OG0000236	Np007G3825000	ESY3_g28939_DN3_SP0_c0.t1
OG0000236	Np003G1773300	ESY2_g33344_DN3_SP0_c0.t1, ESY16_g62081_DN2_SP0_c0.t1, ESY7_g17849_DN3_SP0_c0.t1
OG0000237	Np006G3664800, Np005G3024700	ESY1_g12367_DN3_SP0_c0.t1
OG0000237	Np007G3835000	ESY3_g28814_DN3_SP0_c0.t1
OG0000237	Np007G3814600	ESY4_g24696_DN2_SP0_c0.t1
OG0000238	Np004G2309500	ESY2_g38077_DN3_SP0_c0.t1
OG0000239	Np006G3651400, Np004G2128000, Np005G3094300, Np007G3909100, Np004G1948500, Np005G3117700, Np003G1657100, Np003G1411900, Np005G3036700, Np001G0216500, Np001G0293200, Np001G0630400, Np004G2156900, Np007G4040900, Np004G1948600, Np006G3651300, Np004G2333400, Np001G0292400, Np003G1751800, Np006G3223900, Np001G0236500, Np001G0271900, Np005G3184500, Np007G4204900, Np003G1674300, Np001G0362700, Np001G0271800, Np003G1818900, Np002G0913500, Np007G4007300, Np001G0271700	ESY2_g35012_DN2_SP0_c0.t1
OG0000241	Np005G2864100	ESY9_g43553_DN3_SP0_c0.t1
OG0000241	Np003G1837500	ESY7_g16355_DN3_SP3_c0.t1
OG0000242	Np007G4179600	ESY19_g41982_DN3_SP0_c33.t1, ESY19_g41981_DN2_SP0_c45.t1
OG0000242	Np001G0141900	ESY15_g64561_DN3_SP0_c0.t1, ESY10_g15359_DN3_SP0_c0.t1
OG0000244	Np003G1858400, Np003G1858200, Np003G1858100, Np003G1857800, Np007G3936600, Np003G1858300, Np003G1848200, Np003G1848100	ESY7_g16503_DN3_SP0_c20.t1, ESY7_g16510_DN3_SP0_c56.t1
OG0000245	Np004G2322800, Np006G3313100, Np003G1676900, Np002G1071400, Np004G2269800	ESY2_g38315_DN3_SP0_c0.t1
OG0000246	Np001G0396200, Np006G3384400, Np006G3384100, Np003G1776100, Np005G3092400	ESY10_g15197_DN1_SP0_c67.t1
OG0000247	Np004G2545900	ESY5_g4830_DN3_SP0_c0.t1, ESY5_g4829_DN3_SP0_c0.t1
OG0000247	Np004G2538200, Np003G1780900, Np003G1801100, Np003G1791800, Np003G1778100, Np003G1777900, Np003G1786000, Np004G2175400	ESY8_g58357_DN2_SP0_c44.t1, ESY12_g51573_DN3_SP0_c0.t1, ESY5_g4744_DN3_SP0_c0.t1, ESY5_g2142_DN2_SP0_c0.t1, ESY5_g4743_DN3_SP0_c0.t1, ESY3_g30089_DN2_SP0_c0.t1, ESY11_g54658_DN3_SP0_c0.t1, ESY5_g2141_DN2_SP0_c0.t1, ESY5_g4739_DN2_SP0_c0.t1
OG0000248	Np002G0857800	ESY2_g35512_DN3_SP0_c0.t1
OG0000248	Np005G2610500	ESY6_g49201_DN3_SP0_c0.t1, ESY4_g26843_DN3_SP0_c0.t1, ESY8_g59857_DN3_SP0_c0.t1, ESY4_g26842_DN3_SP0_c0.t1, ESY4_g26844_DN2_SP0_c0.t1, ESY4_g25839_DN3_SP0_c0.t1, ESY12_g51969_DN1_SP0_c0.t1
OG0000248	Np002G0860000	ESY9_g43852_DN1_SP0_c0.t1
OG0000249	Np004G2146500, Np002G1058300, Np004G2068000, Np003G1744800, Np004G2068100, Np009G4325100, Np008G4270100, Np009G4325200, Np001G0129900, Np003G1744700, Np007G4050900, Np005G2822000	ESY2_g37281_DN2_SP0_c83.t1
OG0000250	Np003G1507100, Np003G1848500	ESY20_g12697_DN2_SP0_c0.t1
OG0000250	Np003G1647300	ESY6_g49018_DN2_SP0_c0.t1
OG0000252	Np002G0966500	ESY2_g33558_DN3_SP0_c0.t1
OG0000252	Np002G1217000, Np002G1216400, Np002G1216900, Np002G1216600	ESY2_g33557_DN3_SP0_c0.t1
OG0000252	Np002G0748600	ESY2_g34606_DN3_SP0_c0.t1, ESY2_g34607_DN3_SP0_c0.t1
OG0000254	Np005G3023700, Np005G3023600	ESY2_g38707_DN3_SP0_c0.t1
OG0000254	Np005G3024300	ESY2_g38710_DN3_SP0_c0.t1, ESY2_g38730_DN1_SP0_c0.t1, ESY2_g38699_DN3_SP0_c0.t1, ESY2_g38708_DN3_SP0_c0.t1
OG0000259	Np001G0461900	ESY4_g26655_DN3_SP0_c0.t1, ESY4_g26565_DN3_SP0_c0.t1, ESY20_g12902_DN3_SP0_c0.t1
OG0000259	Np007G3830200	ESY3_g31772_DN3_SP0_c0.t1, ESY20_g12901_DN3_SP0_c0.t1
OG0000260	Np001G0405800	ESY4_g26760_DN2_SP0_c0.t1
OG0000262	Np004G2283300	ESY2_g33425_DN2_SP0_c0.t1
OG0000262	Np002G1124100	ESY2_g33422_DN3_SP0_c0.t1
OG0000262	Np003G1635900, Np002G1139000, Np007G4037400, Np002G1236600	ESY2_g33426_DN3_SP0_c0.t1
OG0000263	Np004G2041700	ESY2_g35533_DN3_SP0_c0.t1, ESY6_g48062_DN1_SP0_c0.t1
OG0000267	Np001G0402800, Np006G3503500, Np001G0079700, Np003G1683000	ESY4_g21983_DN1_SP0_c100.t1, ESY1_g7739_DN1_SP0_c45.t1
OG0000273	Np003G1612800	ESY10_g14876_DN3_SP0_c0.t1
OG0000275	Np001G0244400	ESY6_g50261_DN3_SP0_c0.t1, ESY6_g50262_DN2_SP0_c0.t1, ESY8_g58138_DN1_SP0_c0.t1, ESY4_g25215_DN3_SP0_c0.t1, ESY6_g50264_DN2_SP0_c0.t1
OG0000275	Np005G2619800, Np004G1985300	ESY4_g24479_DN2_SP0_c49.t1
OG0000276	Np002G1070200, Np001G0402600, Np006G3457600, Np009G4313700, Np006G3415200, Np002G1079600, Np002G1026500, Np007G3963600, Np004G2391400, Np002G1180800, Np005G2842400, Np002G1001000, Np005G3185400, Np006G3594100, Np007G4034600, Np007G3963500	ESY4_g23032_DN3_SP0_c100.t1
OG0000277	Np007G3772100	ESY4_g25561_DN3_SP8_c0.t1, ESY11_g53846_DN3_SP8_c0.t1
OG0000277	Np004G2355900	ESY5_g4010_DN3_SP4_c0.t1, ESY2_g36074_DN3_SP8_c0.t1
OG0000278	Np005G3117300, Np004G2089700, Np005G3116600, Np005G3117100	ESY7_g19126_DN1_SP0_c0.t1
OG0000279	Np001G0387500	ESY7_g16712_DN3_SP0_c0.t1
OG0000279	Np002G1141200, Np003G1803300	ESY7_g16711_DN3_SP0_c0.t1
OG0000279	Np005G3095700, Np001G0385400, Np001G0386500	ESY7_g16716_DN3_SP0_c0.t1
OG0000282	Np006G3612000	ESY1_g12400_DN3_SP0_c0.t1
OG0000282	Np004G2027200, Np005G3148900, Np005G2741000	ESY5_g5275_DN1_SP0_c0.t1
OG0000283	Np005G2968000, Np003G1722900	ESY15_g65682_DN3_SP0_c0.t1, ESY15_g65681_DN3_SP0_c0.t1
OG0000283	Np006G3504200	ESY4_g23225_DN3_SP0_c20.t1, ESY14_g20576_DN3_SP0_c73.t1
OG0000284	Np005G2943000	ESY2_g37518_DN2_SP0_c0.t1
OG0000286	Np006G3225600	ESY7_g16554_DN2_SP0_c0.t1
OG0000286	Np003G1257000	ESY2_g34741_DN3_SP0_c0.t1
OG0000290	Np002G1240300, Np002G1239500, Np002G0914000, Np002G1239600, Np002G1239700, Np002G1239800	ESY2_g33314_DN2_SP0_c91.t1
OG0000291	Np002G0943700, Np007G3891200	ESY6_g50137_DN3_SP0_c0.t1
OG0000291	Np005G2987000	ESY3_g29559_DN3_SP0_c0.t1
OG0000292	Np003G1428400, Np005G3200500	ESY2_g38440_DN2_SP0_c0.t1
OG0000294	Np007G3931800, Np002G0947400	ESY7_g17419_DN1_SP0_c0.t1, ESY7_g17451_DN3_SP0_c0.t1
OG0000294	Np002G1225100	ESY7_g17421_DN2_SP0_c0.t1, ESY9_g43330_DN3_SP0_c0.t1, ESY7_g17549_DN2_SP0_c0.t1, ESY2_g33488_DN1_SP0_c0.t1
OG0000295	Np004G2036300	ESY9_g42648_DN3_SP0_c0.t1, ESY9_g42650_DN3_SP0_c0.t1, ESY12_g51324_DN3_SP0_c0.t1, ESY9_g42619_DN3_SP0_c0.t1
OG0000295	Np005G2760100	ESY2_g36837_DN3_SP0_c0.t1
OG0000295	Np004G2108200	ESY9_g42620_DN1_SP0_c0.t1, ESY9_g42649_DN1_SP0_c0.t1
OG0000297	Np003G1702400	ESY22_g41120_DN1_SP0_c0.t1, ESY6_g45791_DN1_SP0_c0.t1, ESY16_g61859_DN1_SP0_c0.t1
OG0000298	Np004G2067300	ESY2_g37650_DN3_SP0_c1.t1, ESY4_g26472_DN1_SP0_c0.t1, ESY7_g19250_DN1_SP0_c0.t1
OG0000298	Np004G2066900	ESY1_g12240_DN2_SP0_c15.t1
OG0000298	Np001G0361700, Np004G2066800, Np004G2066700	ESY1_g10421_DN3_SP0_c0.t1, ESY14_g20333_DN3_SP0_c0.t1
OG0000300	Np004G2011900, Np005G3197000	ESY6_g49846_DN3_SP0_c0.t1
OG0000300	Np004G1944000	ESY1_g10575_DN1_SP0_c0.t1, ESY10_g15500_DN1_SP0_c0.t1, ESY4_g25564_DN2_SP0_c93.t1
OG0000301	Np001G0656600	ESY12_g52037_DN1_SP0_c0.t1, ESY12_g52023_DN2_SP0_c0.t1, ESY12_g52025_DN3_SP0_c0.t1, ESY6_g50380_DN2_SP0_c0.t1, ESY12_g52134_DN3_SP0_c0.t1, ESY8_g58529_DN3_SP0_c0.t1, ESY3_g32020_DN3_SP0_c0.t1, ESY7_g18922_DN3_SP0_c0.t1, ESY7_g18921_DN3_SP0_c0.t1, ESY1_g12078_DN3_SP0_c0.t1, ESY6_g50381_DN2_SP0_c0.t1
OG0000301	Np006G3657800, Np006G3692300	ESY1_g11806_DN2_SP0_c0.t1, ESY7_g18960_DN2_SP0_c0.t1
OG0000304	Np003G1831200	ESY12_g50901_DN1_SP0_c88.t1
OG0000304	Np003G1830800	ESY12_g50903_DN3_SP0_c100.t1, ESY12_g50900_DN3_SP0_c90.t1
OG0000305	Np004G2111200	ESY10_g13911_DN3_SP0_c0.t1, ESY5_g4362_DN3_SP1_c0.t1
OG0000307	Np007G3778000, Np007G3777800, Np007G3729400, Np005G3140500, Np007G3777700	ESY3_g32555_DN1_SP0_c0.t1, ESY3_g32550_DN1_SP0_c0.t1
OG0000308	Np001G0413700	ESY20_g12865_DN2_SP3_c0.t1
OG0000309	Np005G3043100, Np003G1518900, Np005G3043300, Np004G1968600	ESY5_g4451_DN3_SP1_c0.t1, ESY5_g4452_DN3_SP0_c0.t1, ESY6_g48917_DN3_SP0_c0.t1, ESY5_g4449_DN3_SP8_c0.t1
OG0000313	Np006G3363800, Np006G3363700	ESY11_g54954_DN2_SP0_c0.t1, ESY2_g35179_DN3_SP0_c0.t1, ESY2_g35147_DN3_SP0_c0.t1
OG0000313	Np006G3319700	ESY5_g3059_DN3_SP0_c15.t1, ESY11_g54955_DN3_SP0_c0.t1
OG0000316	Np007G3795500, Np006G3425200, Np007G4052400, Np007G4052300, Np002G1064100	ESY11_g54015_DN1_SP0_c100.t1
OG0000318	Np004G2401400, Np004G2401500, Np004G2401300	ESY5_g3011_DN3_SP0_c0.t1
OG0000321	Np004G1971000	ESY2_g37547_DN3_SP1_c0.t1, ESY2_g37555_DN3_SP8_c0.t1
OG0000321	Np006G3683700	ESY8_g59648_DN3_SP0_c0.t1
OG0000321	Np003G1478600, Np003G1478700	ESY6_g49299_DN3_SP7_c0.t1
OG0000322	Np008G4268900, Np009G4291900	ESY4_g26866_DN3_SP0_c0.t1, ESY4_g26763_DN3_SP0_c0.t1, ESY4_g26867_DN3_SP0_c0.t1, ESY4_g26868_DN3_SP0_c0.t1, ESY11_g54068_DN3_SP0_c0.t1, ESY4_g25176_DN3_SP0_c0.t1, ESY4_g26736_DN3_SP0_c0.t1, ESY4_g26519_DN3_SP0_c0.t1
OG0000322	Np006G3488400, Np003G1896200, Np003G1887600, Np005G2608200, Np005G2608600, Np005G2607900	ESY4_g26890_DN3_SP0_c0.t1, ESY2_g35230_DN2_SP0_c0.t1, ESY5_g5055_DN3_SP0_c0.t1, ESY4_g26856_DN2_SP0_c0.t1
OG0000323	Np004G2384300	ESY5_g4303_DN3_SP0_c13.t1
OG0000323	Np004G2384500	ESY2_g35863_DN3_SP0_c20.t1, ESY1_g12097_DN3_SP0_c13.t1
OG0000325	Np004G2554700	ESY5_g4954_DN3_SP8_c0.t1
OG0000325	Np004G2554500	ESY5_g4953_DN3_SP7_c0.t1
OG0000326	Np006G3247600, Np004G2144700, Np005G3048100, Np002G0761200, Np007G4109700	ESY5_g5188_DN3_SP0_c9.t1
OG0000327	Np005G2955000, Np005G2949800, Np005G3168200	ESY2_g36761_DN3_SP0_c0.t1
OG0000328	Np007G3808000, Np007G3807100, Np007G3807900, Np007G3807800, Np007G3807200	ESY3_g29135_DN3_SP0_c0.t1
OG0000328	Np007G3807300, Np005G3078400	ESY1_g9683_DN3_SP0_c43.t1
OG0000329	Np005G3045800	ESY5_g5095_DN3_SP0_c0.t1
OG0000331	Np003G1874800	ESY20_g13155_DN3_SP0_c0.t1
OG0000331	Np007G3925500	ESY3_g29804_DN3_SP0_c0.t1
OG0000331	Np006G3382400	ESY9_g44587_DN1_SP0_c0.t1
OG0000334	Np002G0884600, Np002G0934800	ESY1_g10225_DN1_SP0_c0.t1
