Orthogroup	Noccaea_praecox	Arabidopsis_thaliana
OG0000390	Np004G2323900	AT1G22380.1
OG0000390	Np005G2754700	AT1G22370.2
OG0000390	Np004G2324400	AT1G22360.1
OG0000390	Np004G2323400, Np001G0608500	AT1G22400.1
OG0000391	Np005G3125100	AT3G10450.1
OG0000392	Np004G2392000	AT1G17020.1
OG0000392	Np004G2392100	AT1G17010.1
OG0000392	Np005G2809800, Np005G2809900, Np005G2809300, Np005G2809500, Np005G2809700	AT4G25300.1, AT4G25310.1
OG0000393	Np005G3148700	AT5G39130.1, AT5G39190.1, AT5G39160.1
OG0000393	Np005G3147800, Np005G3148300, Np005G3148200, Np005G3148600	AT5G39100.1, AT5G39180.1, AT5G39150.1, AT5G39120.1
OG0000394	Np004G1940300	AT1G52810.1
OG0000395	Np004G2427700	AT2G15360.1
OG0000398	Np005G2718300	AT5G17167.1
OG0000399	Np003G1871200	AT4G02080.1
OG0000399	Np002G1076800, Np002G1077300	AT1G56330.1
OG0000399	Np004G2500200	AT1G09180.1
OG0000402	Np001G0014700	AT5G66900.2
OG0000402	Np001G0014600	AT5G66890.1
OG0000403	Np003G1851700	AT4G03470.1
OG0000404	Np004G2440800, Np004G2439200	AT1G23935.1, AT1G22080.1
OG0000404	Np006G3363500	AT3G44780.1
OG0000405	Np007G3790000, Np007G3790300	AT3G14490.1
OG0000405	Np002G0846100	AT3G29410.1
OG0000406	Np001G0457400	AT1G07770.1
OG0000406	Np004G2516000	AT2G39590.1
OG0000407	Np006G3216700, Np003G1623400	AT1G03300.1, AT1G26540.1, AT2G47230.2
OG0000407	Np005G3061500	AT2G47220.1
OG0000409	Np004G2115900	AT2G27360.1
OG0000409	Np004G2115600	AT1G28580.1, AT1G28570.1
OG0000410	Np005G2853200, Np005G2853100	AT4G22485.1
OG0000411	Np006G3656700, Np001G0448300	AT3G42940.1, AT2G24285.2, AT2G24480.1, AT5G43200.1, AT3G28620.1, AT2G24460.1
OG0000412	Np003G1436800	AT5G16570.1
OG0000412	Np005G3122900	AT5G37600.1
OG0000412	Np002G0958700	AT1G66200.3
OG0000412	Np007G3931600	AT3G17820.1
OG0000413	Np007G4070900, Np007G4070700	AT3G13662.1
OG0000413	Np004G1913900, Np004G1913800, Np004G1913700	AT1G55210.1
OG0000414	Np002G1202200	AT1G62500.1
OG0000414	Np005G3114200, Np007G4006400	AT2G10940.1
OG0000414	Np005G3034800	AT4G15160.1
OG0000414	Np007G3826300	AT3G22120.2
OG0000415	Np002G1089500	AT2G19365.1
OG0000420	Np007G3781800	AT5G27510.1
OG0000421	Np003G1652600	AT5G52640.1
OG0000421	Np007G3769100, Np003G1492300, Np003G1595800, Np003G1585300	AT5G56030.2, AT5G56010.1, AT5G56000.1
OG0000423	Np004G2361600	AT1G42700.1
OG0000424	Np003G1633400	AT5G54640.1
OG0000424	Np005G2783600	AT4G27230.1
OG0000425	Np004G2267900, Np003G1323100, Np007G3879300	AT5G35190.2
OG0000428	Np004G2340900	AT1G31150.1
OG0000429	Np005G3179700	AT3G58440.1
OG0000429	Np001G0632600	AT3G58410.1
OG0000430	Np003G1835700	AT4G04620.1
OG0000430	Np002G1193600	AT1G62040.1
OG0000431	Np004G1949000	AT5G38550.1, AT5G38540.1
OG0000431	Np004G1948000	AT5G49860.1, AT1G52110.1, AT5G49850.1, AT5G49870.1
OG0000431	Np002G1177200	AT1G61230.1, AT1G57570.1
OG0000432	Np004G1989800	AT1G48820.1
OG0000432	Np004G1989900, Np004G1989600	AT1G48800.1
OG0000432	Np004G2024700	AT4G20210.1, AT3G29110.1
OG0000432	Np005G3091600	AT4G20230.2, AT1G66020.1, AT4G20200.1, AT3G29190.1
OG0000433	Np005G2784000, Np005G2784300, Np005G2784100, Np005G2784200	AT4G27170.1, AT4G27140.1, AT4G27150.1, AT4G27160.1
OG0000436	Np001G0457000	AT3G46000.2
OG0000436	Np003G1523800	AT5G59880.1
OG0000436	Np003G1523700	AT5G59890.1
OG0000436	Np001G0457100	AT3G46010.2
OG0000437	Np003G1572700	AT5G56710.1, AT4G26230.1
OG0000437	Np007G3729600	AT2G19740.1
OG0000438	Np001G0445000, Np001G0445500	AT3G44090.1, AT3G44080.1, AT3G44060.1, AT3G42770.1, AT3G44810.1
OG0000439	Np002G0832700, Np002G0832800	AT1G71880.1
OG0000439	Np003G1315100	AT5G06170.1, AT1G66570.1, AT2G14670.1, AT5G43610.1
OG0000440	Np005G3174000	AT4G39600.2
OG0000442	Np001G0093700	AT5G61310.1
OG0000442	Np005G3175400	AT5G40382.1
OG0000443	Np006G3638900	AT2G25520.1
OG0000443	Np003G1377800	AT5G11230.1
OG0000443	Np001G0128600	AT5G25400.1
OG0000444	Np006G3551300	AT2G31390.1
OG0000444	Np001G0647200	AT3G59480.1
OG0000445	Np001G0496300, Np001G0109300	AT5G23740.1
OG0000446	Np003G1508000	AT5G22730.1
OG0000446	Np003G1507900	AT5G22720.1
OG0000447	Np003G1314400, Np007G4102900	AT3G11510.1, AT2G36160.1, AT3G52580.1
OG0000448	Np002G1081700	AT3G28380.1
OG0000448	Np001G0199500, Np001G0199300, Np001G0199400	AT3G28415.2
OG0000448	Np001G0199700	AT3G28345.1
OG0000449	Np007G3893700	AT3G58950.1
OG0000449	Np001G0641900	AT3G58940.1, AT3G58930.1
OG0000449	Np007G4226700	AT3G03040.1, AT3G03030.1
OG0000451	Np005G2859600, Np006G3209400	AT1G60090.1, AT1G60270.1, AT1G60260.1, AT5G16580.1, AT1G45191.1
OG0000452	Np002G1218800	AT1G63205.1
OG0000452	Np002G1220200, Np002G1219700	AT1G63200.1
OG0000457	Np007G4205700, Np006G3460400	AT1G04480.1
OG0000457	Np004G2558500	AT2G33370.1
OG0000458	Np004G2119000	AT1G29090.1
OG0000460	Np007G4074300	AT3G13520.1
OG0000460	Np005G2794500	AT4G26320.1
OG0000463	Np004G2039200	AT1G35190.1
OG0000464	Np004G2583500, Np004G2580300	AT1G02220.1, AT3G04420.1, AT1G02250.1, AT1G02230.1
OG0000466	Np007G4165800, Np007G4185400	AT4G03570.1, AT4G03590.1, AT3G05685.1
OG0000469	Np001G0367700, Np001G0636500, Np005G2910700	AT2G42740.1
OG0000471	Np005G3069200	AT4G13820.1
OG0000472	Np002G1119500	AT1G36095.1
OG0000473	Np004G2068400, Np004G2599400	AT1G02190.1
OG0000473	Np004G2599500	AT1G02205.3
OG0000474	Np004G2559900	AT1G04300.3
OG0000474	Np001G0411400	AT5G43560.1
OG0000474	Np001G0439700	AT4G16045.1
OG0000475	Np002G1011100	AT1G44810.1, AT4G00250.1, AT4G00238.1
OG0000475	Np002G1186800	AT4G00390.1, AT1G61730.1
OG0000476	Np001G0143700, Np004G2171900, Np004G2172800, Np004G2171200	AT5G27050.1, AT5G26865.1, AT5G27090.1, AT5G27580.1, AT5G27944.1, AT5G26950.1, AT5G27070.1
OG0000477	Np001G0072300	AT5G62540.1
OG0000477	Np001G0251900	AT2G02760.1
OG0000477	Np004G2423100	AT1G14400.1
OG0000480	Np002G1173500	AT1G61070.1
OG0000480	Np001G0260600, Np001G0260800, Np002G0874600, Np001G0260900	AT2G02120.1
OG0000480	Np001G0261000	AT2G02130.1
OG0000481	Np002G1135600	AT1G58360.1
OG0000481	Np004G2489000	AT1G10010.2
OG0000483	Np001G0136200, Np001G0418700	AT5G25980.2
OG0000483	Np001G0136100	AT5G26000.1
OG0000484	Np005G2735000	AT5G48070.1
OG0000484	Np005G2734900, Np005G2734800	AT4G30280.1, AT1G65310.2
OG0000485	Np005G2838000	AT4G23350.1, AT4G23365.1, AT4G23355.1, AT4G23360.1
OG0000486	Np004G2369400	AT1G18760.1, AT3G13228.1, AT1G18770.1
OG0000491	Np001G0483800	AT3G48300.2
OG0000491	Np001G0483700	AT3G48270.1
OG0000492	Np001G0578400	AT3G54700.1
OG0000492	Np006G3574000	AT2G32830.1
OG0000492	Np006G3345900	AT2G38940.1
OG0000493	Np001G0031700, Np004G2553800	AT5G65330.1, AT4G11250.1
OG0000493	Np005G3165700	AT5G40070.1, AT5G41200.1, AT5G40220.1, AT5G40120.1, AT5G39810.1, AT5G39750.1, AT5G37415.1, AT5G38740.1
OG0000494	Np001G0546800	AT3G52510.1
OG0000495	Np001G0458400	AT3G46190.2
OG0000495	Np002G0809000, Np002G0808800, Np002G0808900	AT1G58270.1
OG0000496	Np001G0476000	AT3G47780.1
OG0000497	Np002G0820000	AT1G72730.1
OG0000497	Np004G1916400	AT1G54270.1
OG0000498	Np001G0643900	AT3G59120.1
OG0000498	Np003G1453300	AT5G17960.1
OG0000499	Np001G0092000	AT3G20380.1
OG0000500	Np002G0932400, Np005G3134700	AT1G67090.1
OG0000501	Np004G2058300	AT1G32940.1
OG0000501	Np003G1785900	AT4G10540.1
OG0000501	Np003G1785800	AT4G10510.3
OG0000501	Np003G1786100	AT4G10550.3
OG0000502	Np005G3150100	AT5G39280.1, AT5G39300.1, AT5G39270.1, AT5G39290.1
OG0000502	Np005G3150200	AT5G39310.1
OG0000506	Np003G1545600, Np003G1328500, Np006G3356700	AT2G17360.1, AT5G07090.1
OG0000509	Np005G2994800	AT4G16545.1, AT4G16555.1
OG0000510	Np005G3171300, Np005G3171200	AT5G40240.2
OG0000510	Np005G3168500	AT5G40230.1
OG0000512	Np001G0437000, Np005G2640700, Np002G0915600	AT3G43980.1, AT3G44010.1, AT4G33865.1
OG0000513	Np004G2485700	AT1G53350.1
OG0000516	Np001G0082200, Np002G0912600	AT1G67623.1
OG0000517	Np003G1443000, Np004G2494200, Np004G2495400	AT5G17100.1, AT5G17110.1
OG0000517	Np007G4223700, Np007G4222700	AT5G17090.1
OG0000518	Np003G1640600, Np003G1640900, Np003G1639400	AT5G53380.1
OG0000518	Np003G1392900	AT5G12420.1, AT5G16350.1
OG0000519	Np001G0000200	AT5G65940.1
OG0000519	Np006G3606100	AT2G30650.1, AT2G30660.1
OG0000520	Np004G2449500	AT1G12672.2
OG0000521	Np001G0036100	AT5G65080.2, AT5G65070.3
OG0000522	Np003G1268600	AT5G02610.2
OG0000522	Np001G0587800, Np006G3338600	AT2G39390.1, AT3G55170.1
OG0000522	Np007G4133500	AT3G09500.1
OG0000523	Np005G2714500	AT4G31710.2
OG0000524	Np003G1813100	AT4G11770.1, AT4G11750.1
OG0000525	Np003G1847200, Np006G3272200	AT2G43260.2
OG0000525	Np006G3261300	AT2G43270.1, AT2G43440.1, AT2G43445.1
OG0000526	Np003G1465800	AT5G18720.1
OG0000527	Np004G2330200	AT3G24465.1, AT5G36720.1, AT5G36805.1, AT5G38378.1, AT1G58242.1, AT5G34828.1, AT1G54775.1, AT1G58248.1, AT1G58245.1, AT1G34800.1, AT1G34795.1, AT1G34830.1, AT1G34810.1, AT1G34815.1, AT1G34850.1, AT1G34840.1, AT1G34820.1, AT1G34805.1, AT1G34825.1, AT1G34792.1, AT1G34930.1, AT1G34860.1, AT1G35035.1, AT1G21835.1, AT1G21928.1, AT1G21925.1
OG0000529	Np006G3553000	AT2G31540.1
OG0000529	Np006G3527600, Np006G3479500	AT2G30220.1, AT2G30310.1
OG0000530	Np003G1651600	AT5G52770.1, AT5G52760.1, AT5G52750.1
OG0000535	Np004G2312400	AT5G42500.1, AT5G42510.1
OG0000535	Np004G2312600	AT1G22900.1
OG0000535	Np001G0629100	AT1G65870.1
OG0000536	Np005G3112400	AT5G37160.1
OG0000536	Np005G3112700	AT5G37165.1
OG0000536	Np003G1829100	AT4G05540.1
OG0000537	Np007G4149500, Np007G4149100	AT3G07820.1
OG0000537	Np001G0180200	AT5G48140.1
OG0000537	Np007G4149000, Np005G3093300	AT3G07840.1
OG0000538	Np001G0187000	AT3G29635.1
OG0000538	Np006G3681400	AT3G29720.1
OG0000539	Np006G3605600	AT2G29370.1
OG0000540	Np006G3543800, Np006G3486600, Np006G3546800, Np006G3482600, Np006G3479300, Np006G3528000	AT2G31050.1, AT2G26720.1
OG0000542	Np004G2483400	AT1G10430.1
OG0000542	Np002G1149500	AT1G59830.1
OG0000542	Np002G0860700	AT1G69960.1
OG0000543	Np004G2364000	AT5G45090.1
OG0000543	Np001G0384100	AT5G45080.1
OG0000543	Np001G0384200	AT5G45070.1
OG0000546	Np003G1278800, Np003G1279200, Np003G1278400, Np003G1278700, Np003G1279100	AT5G03390.1
OG0000547	Np006G3267300	AT2G43590.1
OG0000547	Np003G1537800, Np006G3267400	AT2G43580.1
OG0000548	Np006G3669300	AT2G23550.4, AT2G23580.1
OG0000549	Np006G3576700	AT2G33050.1
OG0000552	Np001G0630800	AT3G58200.1
OG0000553	Np007G3875900	AT3G24830.1
OG0000553	Np001G0171600	AT5G48760.1
OG0000553	Np007G4159800	AT3G07110.2
OG0000554	Np003G1825900, Np003G1826000	AT4G12470.1, AT4G12480.1, AT4G12490.1, AT4G12500.1
OG0000555	Np007G3811200	AT3G21210.1
OG0000556	Np002G1196300	AT1G62225.1, AT1G62220.1, AT1G62000.1, AT1G62080.1, AT1G62060.1
OG0000557	Np006G3680100	AT2G22980.4
OG0000561	Np005G3150300	AT5G39320.1
OG0000561	Np001G0188000	AT3G29360.1
OG0000561	Np003G1424200	AT5G15490.1
OG0000562	Np006G3579300	AT2G27530.1
OG0000562	Np003G1505300	AT5G22440.1
OG0000563	Np006G3218900	AT2G47110.1
OG0000563	Np004G2302400	AT1G23410.1
OG0000564	Np006G3238900, Np001G0668600, Np001G0181600	AT5G47930.1
OG0000565	Np004G2463100	AT1G44980.1, AT1G11370.1
OG0000565	Np004G2467800	AT1G11580.2
OG0000566	Np002G1124500	AT1G57750.1
OG0000566	Np004G2036600	AT1G65340.1
OG0000567	Np005G3036500	AT4G15056.1
OG0000568	Np006G3258900	AT2G44220.1
OG0000569	Np001G0019000	AT5G67240.1
OG0000569	Np001G0512900	AT3G50100.1
OG0000569	Np001G0513000	AT3G50090.1
OG0000570	Np003G1527900, Np003G1536700, Np003G1537500	AT1G35890.1, AT3G46565.1
OG0000571	Np007G4131700, Np007G4129400	AT4G39290.1, AT4G34170.1, AT4G33900.1, AT4G23580.1, AT3G43710.1
OG0000572	Np007G3765500	AT2G16980.4, AT2G16970.2
OG0000572	Np001G0429400	AT5G42210.1
OG0000573	Np003G1846700	AT4G05130.1
OG0000573	Np003G1846600	AT4G05110.2, AT4G05120.1
OG0000579	Np007G4239400	AT3G02080.1
OG0000579	Np001G0095200	AT5G61170.1
OG0000580	Np006G3550700	AT1G06135.1, AT2G31345.1
OG0000580	Np004G2536400	AT2G31335.1, AT1G06137.1
OG0000581	Np003G1488300	AT5G20390.1
OG0000581	Np003G1486100	AT1G33220.1, AT5G20330.1, AT5G20340.1
OG0000582	Np003G1504900	AT5G22420.1
OG0000582	Np001G0441600	AT3G44540.1
OG0000582	Np001G0441800, Np001G0441900	AT3G44560.1, AT3G44550.1
OG0000583	Np004G1928600	AT1G53500.1
OG0000583	Np002G0732700	AT1G78570.1
OG0000584	Np002G1127400	AT1G61580.1
OG0000584	Np001G0426700	AT1G43170.1
OG0000585	Np001G0607200, Np001G0607300, Np001G0607000	AT3G56530.1
OG0000587	Np002G1117700, Np004G2346900	AT1G20790.1
OG0000587	Np001G0518000, Np001G0517900	AT1G57580.1, AT1G57565.1
OG0000588	Np006G3606400	AT2G29480.1, AT2G29490.1, AT2G29470.1, AT2G29460.1
OG0000589	Np003G1604100, Np003G1482400	AT5G20010.1
OG0000590	Np004G2288900	AT5G39080.1
OG0000591	Np005G2789100	AT4G26690.1
OG0000592	Np002G0732600	AT1G78580.1
OG0000592	Np004G2392300	AT1G16980.1
OG0000592	Np005G2776300	AT4G27550.1
OG0000593	Np002G0742300	AT1G77940.1
OG0000593	Np004G2044200, Np007G3857500, Np007G3949200, Np006G3310100, Np007G3821200	AT3G18740.1, AT1G36240.1
OG0000594	Np005G3046600, Np005G3135400	AT5G39560.1
OG0000595	Np002G0797100	AT1G74090.1
OG0000596	Np006G3662700	AT2G24210.1
OG0000596	Np001G0233800, Np001G0234000	AT3G25820.1, AT3G25830.1, AT3G25810.1
OG0000597	Np005G3062800, Np005G3059100	AT1G59550.1, AT4G14245.1
OG0000599	Np005G2612600, Np006G3700000	AT4G39200.1
OG0000600	Np007G4186200	AT3G05560.1
OG0000600	Np001G0147200, Np001G0145100	AT5G27770.1
OG0000601	Np002G1136200, Np002G1139900	AT1G58380.1, AT1G58684.1, AT1G59359.1, AT1G58983.1
OG0000601	Np006G3295600	AT3G57490.1
OG0000602	Np007G4166500	AT3G06710.1
OG0000604	Np005G3195800	AT5G41520.1
OG0000604	Np003G1652500	AT4G25740.1
OG0000605	Np003G1887800	AT4G01220.1
OG0000605	Np003G1873900, Np003G1873600, Np003G1873700	AT4G01750.1, AT4G01770.2
OG0000606	Np005G2677700, Np005G2677900	AT4G36140.1
OG0000609	Np007G3764000, Np007G3764100	AT2G17070.1
OG0000610	Np006G3649300	AT2G13985.1
OG0000613	Np001G0560000	AT3G53230.1
OG0000615	Np006G3587000	AT3G29255.1, AT5G36150.1
OG0000617	Np003G1310400	AT5G05870.1
OG0000617	Np003G1310500	AT5G05900.1, AT5G05880.1, AT5G05890.1
OG0000618	Np003G1251700	AT5G01750.2
OG0000618	Np007G4099500	AT3G11740.1
OG0000619	Np004G1902100	AT1G56130.2, AT1G56140.1
OG0000620	Np005G3085900	AT4G13300.1, AT4G13280.2
OG0000621	Np001G0625200	AT3G57730.1
OG0000621	Np001G0625100	AT3G57710.1
OG0000622	Np006G3377100	AT2G37190.1, AT3G53430.1
OG0000622	Np003G1515900	AT5G60670.1
OG0000623	Np007G3750500	AT2G18020.1
OG0000623	Np001G0529200	AT3G51190.1
OG0000623	Np005G2677600	AT4G36130.1
OG0000624	Np006G3265300	AT2G43730.1, AT2G43740.1
OG0000625	Np007G4077000	AT3G13350.1
OG0000625	Np004G1908000	AT1G55650.1
OG0000626	Np004G2444200	AT1G13080.1
OG0000627	Np002G1161300	AT1G60500.1
OG0000628	Np005G2640500	AT4G33830.1, AT4G33840.1
OG0000628	Np005G2640600, Np002G0915700	AT4G33860.1
OG0000629	Np003G1794600, Np003G1794800	AT1G34170.3, AT1G35540.1, AT1G35240.1, AT1G34410.1, AT1G35520.1, AT1G34390.1, AT1G34310.1, AT1G43950.1
OG0000633	Np004G2286200, Np007G4022000	AT1G27280.1, AT1G24230.1, AT1G27260.1, AT1G27270.1, AT1G24250.1, AT1G23810.1
OG0000633	Np001G0463200	AT1G27240.1
OG0000634	Np005G2727900, Np002G0762500, Np002G0763100, Np001G0284700, Np004G2188300, Np004G2195400, Np002G0765800, Np001G0284600	AT3G49130.1
OG0000635	Np003G1514000	AT5G60770.1
OG0000635	Np004G2512900	AT1G08090.1
OG0000637	Np001G0457500	AT3G46060.1
OG0000637	Np003G1525100	AT5G59840.1
OG0000638	Np003G1525400	AT5G59820.1
OG0000638	Np001G0457600	AT3G46070.1, AT3G46090.1, AT3G46080.1
OG0000639	Np001G0674800	AT3G61600.1
OG0000639	Np003G1887200	AT4G01160.2
OG0000639	Np006G3230800	AT2G46260.1
OG0000641	Np003G1573800	AT5G56600.1
OG0000641	Np005G2752400	AT4G29350.1
OG0000642	Np006G3229000	AT2G46450.1
OG0000642	Np006G3229100	AT2G46430.1
OG0000643	Np002G0869100	AT3G09680.1
OG0000643	Np007G4005600, Np007G4131200, Np005G2734700	AT5G02960.1
OG0000644	Np005G3185300	AT5G40680.1
OG0000645	Np004G2517000	AT3G57310.1
OG0000646	Np001G0562500	AT3G53420.1
OG0000649	Np004G2378100	AT1G18080.1
OG0000649	Np004G1992000	AT1G48630.1
OG0000649	Np007G3937700	AT3G18130.1
OG0000650	Np007G3955500	AT3G19020.1
OG0000650	Np007G3778800	AT2G15880.1
OG0000650	Np005G2641900	AT4G33970.1
OG0000652	Np007G4226200	AT3G03080.1
OG0000652	Np003G1441700	AT5G16990.1, AT5G16970.1, AT5G17000.1
OG0000653	Np006G3210500	AT2G47610.1
OG0000655	Np006G3420200	AT2G34480.2
OG0000655	Np007G4029400, Np007G4052900	AT3G14600.1, AT1G29965.1
OG0000656	Np001G0248300	AT2G03240.1
OG0000656	Np004G2427900	AT1G14040.1
OG0000660	Np003G1583900	AT5G56075.1
OG0000660	Np005G3141100	AT5G25030.1
OG0000661	Np006G3211200	AT2G47550.1
OG0000661	Np004G2576500	AT1G02810.1
OG0000661	Np003G1868200	AT4G02330.1
OG0000662	Np001G0602700, Np004G2269700, Np002G0718000	AT1G26890.1, AT1G22000.1
OG0000663	Np002G0798100	AT1G74050.1, AT1G74060.1
OG0000664	Np002G1227500, Np002G1227300	AT1G63550.1
OG0000664	Np002G1227200	AT1G63570.2
OG0000665	Np007G3903500, Np004G1946300	AT1G15250.1
OG0000666	Np005G2834700	AT4G23590.1, AT4G23600.1
OG0000667	Np001G0665900, Np003G1898100, Np006G3244900	AT3G60770.1, AT4G00100.1
OG0000668	Np006G3308600	AT1G67470.1, AT1G65250.1, AT1G65190.1
OG0000669	Np003G1773800, Np004G2083900	AT1G22780.1, AT1G34030.1, AT4G09800.1
OG0000670	Np001G0219300	AT3G27680.1, AT3G26860.2, AT2G24880.1, AT3G27331.1, AT3G27329.1, AT2G24870.1
OG0000671	Np003G1820800	AT4G12190.1, AT4G12220.1, AT4G12210.1, AT4G05350.1, AT4G12150.1, AT4G12140.1
OG0000674	Np007G4095600	AT4G13263.1, AT4G13261.1, AT5G35405.1, AT2G04037.1, AT2G04031.1, AT2G04041.1, AT3G11990.1, AT1G45190.1, AT1G47450.1, AT1G47470.1
OG0000676	Np003G1708700	AT1G51172.1, AT1G46696.1, AT2G15110.1, AT4G03830.1
OG0000678	Np003G1351800	AT5G08680.1
OG0000678	Np003G1351900	AT5G08670.1, AT5G08690.1
OG0000679	Np006G3560600	AT2G32060.1, AT1G15930.1
OG0000680	Np006G3426400	AT2G34250.1
OG0000680	Np004G2123800	AT1G29310.1
OG0000681	Np002G0704000	AT1G79990.1
OG0000681	Np007G3902300	AT3G15980.5
OG0000681	Np004G1944600	AT1G52360.2
OG0000682	Np006G3524900, Np006G3531800, Np006G3476300	AT2G41920.1, AT5G27790.1, AT2G34290.1, AT2G05060.1
OG0000683	Np001G0190300	AT3G29160.1
OG0000683	Np007G4241800	AT3G01090.2
OG0000684	Np006G3279800	AT2G42790.1
OG0000684	Np001G0636900	AT3G58750.1
OG0000685	Np007G4233800	AT3G02480.1
OG0000685	Np005G3141400	AT5G38760.1
OG0000685	Np003G1616700	AT5G53820.1
OG0000686	Np004G2277700	AT1G27030.1
OG0000686	Np004G2277400	AT1G27020.1
OG0000687	Np004G2029600	AT1G43910.1
OG0000690	Np005G2634100	AT4G33270.1, AT4G33260.1
OG0000691	Np003G1427800	AT5G15840.1
OG0000691	Np003G1427900	AT5G15850.1
OG0000691	Np007G4235100	AT3G02380.1
OG0000692	Np001G0523800, Np001G0539000, Np001G0538900	AT3G52020.1, AT3G56540.1, AT3G52000.1, AT3G52010.1, AT2G05850.1
OG0000693	Np006G3553600, Np002G1154500	AT2G31610.1
OG0000693	Np005G3100400	AT5G35530.1
OG0000694	Np006G3569700	AT2G32530.1, AT2G32540.1
OG0000695	Np005G2995100	AT4G16520.1
OG0000695	Np001G0664600	AT3G60640.1
OG0000695	Np006G3247100	AT2G45170.1
OG0000696	Np001G0116900	AT3G49310.1
OG0000696	Np002G1247700	AT1G64650.1
OG0000696	Np005G2773300	AT4G27720.1
OG0000697	Np003G1522000	AT5G60090.1
OG0000697	Np004G2480500	AT5G60080.1
OG0000698	Np005G2752000, Np003G1573200, Np007G3729500, Np005G2891000	AT4G29390.1, AT2G19750.1, AT5G56670.1
OG0000699	Np002G1189600	AT2G22050.1
OG0000699	Np006G3567600, Np006G3690100, Np006G3690200	AT2G22060.1
OG0000699	Np006G3303000, Np006G3303400	AT2G41360.1
OG0000700	Np004G1959700	AT1G51120.1
OG0000700	Np006G3586400, Np004G1964100	AT1G50680.1
OG0000702	Np006G3296300	AT2G41790.1
OG0000703	Np006G3328800	AT2G39890.1
OG0000703	Np006G3328700	AT2G36590.1
OG0000703	Np001G0596800	AT3G55740.1
OG0000705	Np006G3325900	AT2G40010.1
OG0000705	Np007G4136700, Np007G4106000	AT3G09200.1
OG0000706	Np006G3222800	AT2G46860.1
OG0000706	Np003G1879300	AT4G01480.1
OG0000706	Np004G2584300	AT1G01050.1
OG0000707	Np006G3259900	AT2G44120.2
OG0000707	Np001G0279700	AT2G01250.1
OG0000708	Np007G3907600	AT3G16430.1, AT3G16420.1
OG0000708	Np007G3908400	AT3G16460.1
OG0000709	Np002G0847800	AT1G42525.1
OG0000710	Np005G2747600, Np005G3083100	AT2G25150.1
OG0000713	Np003G1668700	AT2G07200.1
OG0000714	Np004G2048400, Np006G3558500, Np001G0126300, Np006G3450000, Np009G4321800, Np006G3251200, Np001G0586100, Np006G3584800	AT2G28010.1, AT2G28040.1, AT2G28030.1, AT2G28220.1, AT2G28225.1
OG0000715	Np001G0117600	AT5G24410.1
OG0000715	Np001G0503300	AT3G49360.1
OG0000716	Np004G1911000	AT1G55490.1
OG0000716	Np007G4075100	AT3G13470.1
OG0000716	Np003G1575700	AT5G56500.1
OG0000717	Np004G2424100	AT1G14320.1
OG0000717	Np004G2272100	AT1G26910.1
OG0000717	Np002G0864500	AT1G66580.1
OG0000718	Np001G0228900	AT3G26170.1, AT3G26180.1
OG0000718	Np001G0229000, Np001G0229100	AT3G26150.1, AT3G26160.1
OG0000719	Np003G1671500	AT5G51950.1
OG0000719	Np003G1652800, Np003G1529700, Np003G1529600	AT5G51930.1
OG0000720	Np002G1056400, Np001G0691500, Np006G3679800	AT3G62750.2, AT3G62740.1
OG0000721	Np001G0489800	AT1G27135.1, AT2G16225.1, AT1G10717.1, AT1G10715.1, AT1G10747.1, AT1G10745.1, AT2G41415.1
OG0000723	Np001G0257500, Np001G0256800, Np001G0257700, Np001G0257400	AT2G02310.1
OG0000723	Np005G2678300	AT2G02240.1
OG0000723	Np001G0258400	AT2G02250.1
OG0000724	Np004G2564900	AT1G65660.1
OG0000724	Np005G3056500	AT4G37120.1
OG0000726	Np003G1768000, Np005G2935900	AT5G66830.1
OG0000726	Np005G2862200, Np003G1866600	AT1G69090.1
OG0000728	Np003G1448800	AT5G17540.1
OG0000728	Np007G4220900	AT3G03480.1
OG0000729	Np006G3608100	AT2G27420.1
OG0000730	Np002G0713800	AT1G80780.3
OG0000730	Np006G3560700	AT2G32070.1
OG0000730	Np004G2403500	AT1G15920.1
OG0000731	Np004G2129100	AT1G29720.1
OG0000732	Np001G0126400, Np001G0126000	AT5G25260.1, AT5G25250.1
OG0000732	Np001G0038500	AT5G64870.1
OG0000733	Np003G1283200, Np002G1209500	AT5G64140.1
OG0000734	Np001G0074200	AT3G47370.1
OG0000736	Np002G1148900, Np002G1148300, Np004G2310000, Np003G1532100, Np003G1532000	AT5G59320.1, AT5G59310.1
OG0000737	Np003G1864500	AT4G02570.1
OG0000737	Np004G2312700, Np004G2574400	AT1G02980.1, AT1G43140.1
OG0000738	Np003G1281400	AT5G03690.1
OG0000738	Np006G3391200	AT2G36460.1
OG0000740	Np002G0735400	AT1G78300.1
OG0000740	Np004G2041100	AT1G35160.2
OG0000740	Np003G1762400	AT4G09000.2
OG0000741	Np002G0794600	AT1G74270.1
OG0000741	Np001G0596900	AT3G55750.1, AT1G41880.1
OG0000743	Np001G0673600, Np001G0676000	AT3G60980.1
