Orthogroup	Noccaea_praecox	Arabis_alpina
OG0000200	Np004G2120400	Aa_G152770.h1.t1
OG0000200	Np004G2141600, Np004G2143500	Aa_G37370.h1.t1
OG0000200	Np003G1654600	Aa_G695630.h1.t1
OG0000202	Np007G3890500	Aa_G71240.h1.t1
OG0000202	Np007G3758700	Aa_G434790.h1.t1, Aa_G716220.h1.t1
OG0000202	Np007G3791900	Aa_G99540.h1.t1, Aa_G588730.h1.t1, Aa_G191550.h1.t1
OG0000203	Np001G0632300	Aa_G526230.h1.t1
OG0000203	Np001G0631800	Aa_G526180.h1.t1
OG0000210	Np006G3250000	Aa_G175290.h1.t1
OG0000210	Np006G3639200	Aa_G77230.h1.t1, Aa_G208970.h1.t1, Aa_G208980.h1.t1
OG0000211	Np007G4123300	Aa_G947060.h1.t1, Aa_G318020.h1.t1, Aa_G980420.h1.t1, Aa_G682580.h1.t1, Aa_G1008030.h1.t1, Aa_G623540.h1.t1, Aa_G1009350.h1.t1, Aa_G897220.h1.t1, Aa_G911310.h1.t1, Aa_G739800.h1.t1, Aa_G926270.h1.t1, Aa_G771910.h2.t1, Aa_G771910.h1.t1, Aa_G224780.h1.t1, Aa_G52990.h1.t1, Aa_G499920.h1.t1, Aa_G272810.h1.t1, Aa_G135900.h1.t1, Aa_G91380.h1.t1, Aa_G285490.h1.t1
OG0000216	Np002G1121800	Aa_G57040.h1.t1
OG0000216	Np001G0606300, Np001G0606400	Aa_G373050.h1.t1
OG0000219	Np001G0161000	Aa_G974030.h1.t1, Aa_G961810.h1.t1, Aa_G631990.h1.t1
OG0000222	Np003G1707700, Np003G1700600, Np009G4299200	Aa_G878030.h1.t1
OG0000225	Np002G0730400	Aa_G5960.h1.t1, Aa_G109260.h1.t1, Aa_G458000.h1.t1, Aa_G335450.h1.t1, Aa_G335440.h1.t1
OG0000226	Np005G3166700	Aa_G456240.h1.t1
OG0000227	Np006G3524200, Np006G3524300	Aa_G216090.h1.t1, Aa_G333250.h1.t1
OG0000230	Np001G0641400	Aa_G175840.h1.t1
OG0000230	Np001G0642200	Aa_G262340.h1.t1, Aa_G175680.h1.t1, Aa_G262350.h1.t1, Aa_G175640.h1.t1
OG0000233	Np003G1335200, Np003G1335300	Aa_G471610.h1.t1
OG0000233	Np003G1335400	Aa_G529880.h1.t1, Aa_G471590.h1.t1, Aa_G471600.h1.t1
OG0000233	Np003G1335100	Aa_G471620.h1.t1
OG0000234	Np004G2055100, Np003G1316700	Aa_G685240.h1.t1
OG0000235	Np005G3142900	Aa_G278130.h1.t1, Aa_G181670.h1.t1, Aa_G191760.h1.t1
OG0000235	Np006G3375200	Aa_G291160.h1.t1, Aa_G105690.h1.t1
OG0000236	Np002G0865900, Np002G0866200, Np002G0866000	Aa_G603360.h1.t1, Aa_G342510.h1.t1, Aa_G133920.h1.t1
OG0000236	Np007G3825000	Aa_G384940.h1.t1
OG0000237	Np006G3664800, Np005G3024700	Aa_G29610.h1.t1
OG0000238	Np002G0845400	Aa_G417160.h1.t1
OG0000238	Np002G0845300	Aa_G271400.h1.t1, Aa_G412920.h1.t1
OG0000238	Np002G0844400	Aa_G412970.h1.t1
OG0000238	Np004G2308900, Np004G2309500	Aa_G367300.h1.t1, Aa_G367290.h1.t1
OG0000241	Np005G2864100	Aa_G213370.h1.t1
OG0000241	Np003G1837500	Aa_G257190.h1.t1
OG0000242	Np007G4179600	Aa_G129860.h1.t1, Aa_G129870.h1.t1, Aa_G269360.h1.t1
OG0000242	Np001G0141900	Aa_G40840.h1.t1
OG0000243	Np004G2125700, Np004G2125900, Np004G2125000	Aa_G465020.h1.t1, Aa_G465030.h1.t1, Aa_G778410.h1.t1, Aa_G465070.h1.t1, Aa_G22120.h1.t1
OG0000243	Np004G2125200	Aa_G465080.h1.t1, Aa_G465100.h1.t1, Aa_G22140.h1.t1, Aa_G465010.h1.t1, Aa_G223820.h1.t1
OG0000244	Np003G1858200, Np003G1858100, Np003G1857800	Aa_G189060.h1.t1
OG0000246	Np001G0396200, Np006G3384400	Aa_G25270.h1.t1
OG0000246	Np006G3384100, Np003G1776100	Aa_G25290.h1.t1
OG0000247	Np004G2538200, Np003G1780900, Np003G1801100, Np003G1791800, Np003G1778100, Np003G1777900, Np003G1786000, Np004G2175400	Aa_G462040.h1.t1
OG0000248	Np002G0860000	Aa_G174720.h1.t1
OG0000249	Np004G2146500	Aa_G218650.h1.t1
OG0000249	Np004G2068000	Aa_G614100.h1.t1
OG0000251	Np001G0491300, Np001G0226800, Np001G0226600	Aa_G276750.h1.t1
OG0000251	Np003G1562200	Aa_G69130.h1.t1
OG0000251	Np002G0877400, Np004G2306300	Aa_G636100.h1.t1, Aa_G346220.h1.t1, Aa_G346200.h1.t1
OG0000252	Np002G0748800	Aa_G129410.h1.t1
OG0000253	Np002G0865000	Aa_G280540.h1.t1, Aa_G162640.h1.t1, Aa_G162650.h1.t1, Aa_G85360.h1.t1
OG0000253	Np007G4088500	Aa_G40310.h1.t1
OG0000253	Np007G4134200	Aa_G403550.h1.t1
OG0000253	Np006G3304500	Aa_G40300.h1.t1
OG0000253	Np003G1267200	Aa_G85370.h1.t1
OG0000254	Np005G3024300	Aa_G355590.h1.t1
OG0000258	Np004G2182400	Aa_G560.h1.t1
OG0000259	Np007G3830200	Aa_G399280.h1.t1
OG0000262	Np003G1635900	Aa_G384670.h1.t1
OG0000269	Np003G1526500	Aa_G550740.h1.t1, Aa_G620130.h1.t1, Aa_G550750.h1.t1
OG0000269	Np001G0459000, Np001G0458900	Aa_G318700.h1.t1, Aa_G318690.h1.t1
OG0000269	Np004G2521600	Aa_G651390.h1.t1, Aa_G199710.h1.t1
OG0000270	Np002G1237700	Aa_G328350.h1.t1
OG0000270	Np006G3619100	Aa_G357180.h1.t1
OG0000273	Np003G1612800	Aa_G82400.h1.t1
OG0000274	Np004G2151900	Aa_G11550.h1.t1
OG0000276	Np002G1070200, Np001G0402600	Aa_G997690.h1.t1
OG0000277	Np002G0777200	Aa_G64840.h1.t1
OG0000277	Np004G2355900	Aa_G238260.h4.t1, Aa_G696850.h4.t1, Aa_G637510.h1.t1, Aa_G137830.h4.t1
OG0000279	Np001G0387500	Aa_G278950.h1.t1
OG0000279	Np005G3095700, Np001G0385400, Np001G0386500	Aa_G736560.h2.t1, Aa_G736560.h1.t1
OG0000282	Np005G2741000	Aa_G371080.h1.t1
OG0000283	Np005G2968000, Np003G1722900	Aa_G298720.h1.t1, Aa_G484440.h1.t1, Aa_G654900.h1.t1
OG0000284	Np005G2943000	Aa_G13620.h1.t1
OG0000285	Np005G2879700	Aa_G58940.h1.t1
OG0000286	Np003G1578100	Aa_G340620.h1.t1, Aa_G467490.h1.t1, Aa_G136990.h1.t1
OG0000286	Np005G2707100, Np005G2706600, Np005G2707500	Aa_G344370.h1.t1
OG0000286	Np003G1257000	Aa_G652770.h1.t1
OG0000290	Np002G1240300	Aa_G135610.h1.t1
OG0000290	Np002G1239600	Aa_G135600.h1.t1
OG0000290	Np002G1239700, Np002G1239800	Aa_G135630.h1.t1, Aa_G201960.h1.t1, Aa_G413420.h1.t1
OG0000291	Np002G0943700, Np007G3891200	Aa_G142370.h1.t1, Aa_G27380.h1.t1, Aa_G27360.h1.t1
OG0000291	Np005G2987000	Aa_G681660.h1.t1
OG0000291	Np007G3891100	Aa_G152480.h1.t1
OG0000294	Np007G3931800, Np002G0947400	Aa_G421160.h1.t1, Aa_G421160.h2.t1
OG0000294	Np002G1225100	Aa_G376810.h1.t1
OG0000295	Np005G2760100	Aa_G332200.h1.t1
OG0000295	Np004G2108300	Aa_G285200.h1.t1, Aa_G285210.h1.t1
OG0000296	Np003G1534000, Np007G4243900, Np003G1534400	Aa_G650690.h1.t1, Aa_G650690.h2.t1
OG0000296	Np003G1539300, Np003G1534300, Np006G3620800	Aa_G848610.h1.t1
OG0000298	Np001G0361700, Np004G2066800, Np004G2066700	Aa_G260280.h1.t1
OG0000299	Np002G1034500	Aa_G1105490.h7.t1, Aa_G1074250.h24.t1, Aa_G1105490.h1.t1, Aa_G1074250.h29.t1, Aa_G1074250.h4.t1, Aa_G1074250.h1.t1, Aa_G1074250.h5.t1, Aa_G1074250.h22.t1, Aa_G1074250.h7.t1, Aa_G1074250.h6.t1, Aa_G1074250.h33.t1, Aa_G1074250.h19.t1, Aa_G1074250.h2.t1, Aa_G1074250.h18.t1, Aa_G1074250.h31.t1, Aa_G1074250.h9.t1, Aa_G1074250.h32.t1, Aa_G1074250.h20.t1, Aa_G1074250.h16.t1, Aa_G1074250.h13.t1, Aa_G1074250.h21.t1, Aa_G1074250.h8.t1, Aa_G1074250.h17.t1, Aa_G1074250.h3.t1, Aa_G1074250.h14.t1, Aa_G1074250.h15.t1, Aa_G1074250.h26.t1, Aa_G1074250.h23.t1, Aa_G1074250.h28.t1, Aa_G1105490.h40.t1, Aa_G1074250.h25.t1, Aa_G1105490.h25.t1, Aa_G1074250.h30.t1, Aa_G1105490.h3.t1, Aa_G1074250.h11.t1, Aa_G1105490.h38.t1, Aa_G1074250.h27.t1, Aa_G1105490.h27.t1, Aa_G1074250.h10.t1, Aa_G1074250.h12.t1, Aa_G1105490.h24.t1, Aa_G1105490.h19.t1, Aa_G1105490.h29.t1, Aa_G1105490.h12.t1, Aa_G1105490.h14.t1, Aa_G1105490.h20.t1, Aa_G1105490.h30.t1, Aa_G1105490.h23.t1, Aa_G1105490.h28.t1, Aa_G1105490.h17.t1, Aa_G1105490.h2.t1, Aa_G1105490.h35.t1, Aa_G1105490.h33.t1, Aa_G1105490.h8.t1, Aa_G1105490.h6.t1, Aa_G1105490.h34.t1, Aa_G1105490.h32.t1, Aa_G1105490.h26.t1, Aa_G1105490.h37.t1, Aa_G1105490.h22.t1, Aa_G1105490.h16.t1, Aa_G1105490.h10.t1, Aa_G1105490.h4.t1, Aa_G1105490.h13.t1, Aa_G1105490.h36.t1, Aa_G1105490.h15.t1, Aa_G1105490.h11.t1, Aa_G1105490.h9.t1, Aa_G1105490.h18.t1, Aa_G1105490.h31.t1, Aa_G1105490.h39.t1, Aa_G1105490.h21.t1
OG0000301	Np001G0656600	Aa_G553550.h1.t1
OG0000304	Np003G1830800	Aa_G219570.h1.t1
OG0000307	Np007G3778000, Np007G3777800, Np007G3729400, Np005G3140500	Aa_G265760.h1.t1
OG0000307	Np007G3777700	Aa_G415030.h1.t1, Aa_G592420.h1.t1, Aa_G366320.h1.t1
OG0000309	Np005G3043100, Np003G1518900, Np005G3043300, Np004G1968600	Aa_G345290.h1.t1
OG0000313	Np002G0785500	Aa_G37350.h1.t1, Aa_G37420.h1.t1
OG0000313	Np006G3319700	Aa_G340400.h1.t1
OG0000314	Np002G1133400, Np005G3049900	Aa_G342490.h1.t1
OG0000316	Np007G4052400, Np007G4052300, Np002G1064100	Aa_G140380.h1.t1
OG0000321	Np004G1971000	Aa_G180990.h2.t1, Aa_G164530.h2.t1, Aa_G180990.h1.t1, Aa_G164530.h1.t1
OG0000321	Np006G3683700	Aa_G375080.h1.t1
OG0000322	Np008G4268900, Np009G4291900	Aa_G452090.h1.t1
OG0000322	Np006G3488400, Np003G1896200, Np003G1887600	Aa_G225020.h1.t1, Aa_G225040.h1.t1
OG0000322	Np005G2608200, Np005G2608600, Np005G2607900	Aa_G541100.h1.t1, Aa_G541110.h1.t1
OG0000323	Np004G2384500	Aa_G366540.h1.t1, Aa_G10250.h1.t1, Aa_G278440.h1.t1, Aa_G278510.h1.t1, Aa_G750500.h1.t1
OG0000325	Np004G2554700	Aa_G477760.h1.t1
OG0000325	Np004G2554500	Aa_G477770.h1.t1
OG0000326	Np006G3247600, Np004G2144700, Np005G3048100, Np002G0761200, Np007G4109700	Aa_G665880.h1.t1, Aa_G442040.h1.t1
OG0000327	Np005G2894400, Np005G2895700, Np005G2894300	Aa_G505230.h1.t1
OG0000329	Np005G3045800	Aa_G408720.h1.t1
OG0000329	Np004G2324000, Np005G3144800, Np005G3144500	Aa_G365280.h1.t1
OG0000330	Np002G0817100, Np002G0817000	Aa_G10200.h1.t1, Aa_G579240.h1.t1
OG0000330	Np002G0817200	Aa_G10210.h1.t1
OG0000331	Np003G1874800	Aa_G46660.h1.t1
OG0000331	Np007G3925500	Aa_G53610.h1.t1
OG0000331	Np006G3382400	Aa_G159770.h1.t1
OG0000332	Np002G1180900	Aa_G597960.h1.t1
OG0000335	Np007G3788800	Aa_G132690.h1.t1, Aa_G132680.h1.t1
OG0000336	Np004G2494000, Np002G1126300, Np004G2495700, Np002G1118200	Aa_G151440.h1.t1
OG0000339	Np005G2885700	Aa_G623040.h1.t1
OG0000341	Np005G3127500	Aa_G255150.h1.t1, Aa_G184290.h1.t1
OG0000341	Np005G2628800	Aa_G75970.h1.t1, Aa_G258440.h1.t1
OG0000342	Np005G3060100, Np005G3059800	Aa_G71220.h1.t1
OG0000343	Np006G3457100, Np009G4315700, Np006G3457200, Np006G3383800	Aa_G131680.h1.t1, Aa_G38580.h1.t1, Aa_G510.h1.t1, Aa_G232320.h1.t1, Aa_G60.h1.t1, Aa_G136370.h1.t1, Aa_G628120.h1.t1, Aa_G106590.h1.t1
OG0000344	Np007G3786100	Aa_G732520.h1.t1, Aa_G535390.h1.t1, Aa_G542150.h1.t1, Aa_G460480.h1.t1
OG0000345	Np001G0410500	Aa_G359940.h1.t1
OG0000345	Np003G1357300	Aa_G359930.h1.t1
OG0000345	Np004G2560200	Aa_G341210.h1.t1
OG0000346	Np001G0560600	Aa_G14260.h1.t1
OG0000346	Np004G1975800	Aa_G14220.h1.t1
OG0000347	Np006G3234300	Aa_G17010.h1.t1
OG0000347	Np005G2837600	Aa_G439790.h1.t1
OG0000347	Np004G2592100	Aa_G291140.h1.t1
OG0000349	Np003G1526900	Aa_G550840.h1.t1, Aa_G550830.h1.t1
OG0000350	Np007G3817600, Np007G3817500, Np007G3817800, Np007G3824500, Np007G3824300, Np007G3845500, Np007G3845200, Np007G3829000	Aa_G95490.h1.t1, Aa_G95470.h1.t1, Aa_G334830.h1.t1, Aa_G244000.h1.t1
OG0000351	Np007G4098900, Np005G2793500, Np005G2793600, Np007G4098800	Aa_G5620.h1.t1
OG0000355	Np003G1518500	Aa_G338300.h1.t1
OG0000356	Np006G3652400	Aa_G592710.h1.t1
OG0000356	Np006G3653600, Np006G3653700	Aa_G446810.h1.t1
OG0000357	Np004G2131300, Np004G2131200	Aa_G248920.h1.t1, Aa_G248930.h1.t1
OG0000357	Np006G3421100	Aa_G12100.h1.t1
OG0000358	Np006G3613300	Aa_G370080.h1.t1
OG0000359	Np003G1622800	Aa_G88090.h1.t1
OG0000361	Np002G0832900	Aa_G479570.h1.t1, Aa_G72180.h1.t1, Aa_G354250.h1.t1
OG0000361	Np002G1200400	Aa_G486820.h1.t1, Aa_G306760.h1.t1
OG0000362	Np004G2558000, Np005G3120800	Aa_G319750.h1.t1, Aa_G362310.h1.t1
OG0000363	Np003G1299400	Aa_G634170.h1.t1
OG0000363	Np004G1904600	Aa_G108960.h1.t1
OG0000363	Np004G2083300, Np006G3677200	Aa_G105070.h1.t1
OG0000364	Np006G3313600, Np006G3314900, Np006G3313700, Np006G3584200, Np004G2086200	Aa_G705690.h1.t1
OG0000365	Np004G2256300	Aa_G415770.h1.t1
OG0000368	Np001G0464200	Aa_G656960.h1.t1, Aa_G656960.h2.t1, Aa_G770910.h1.t1
OG0000368	Np001G0464500, Np001G0465000, Np001G0464400	Aa_G656940.h1.t1, Aa_G331480.h1.t1
OG0000369	Np007G3873300, Np007G3872900, Np007G3878000, Np003G1659100, Np006G3612900	Aa_G255530.h1.t1, Aa_G126250.h1.t1, Aa_G126240.h1.t1, Aa_G178990.h1.t1
OG0000371	Np004G2170300	Aa_G472730.h1.t1
OG0000376	Np002G1165500	Aa_G296490.h1.t1
OG0000376	Np002G1164800, Np002G0907800	Aa_G291290.h1.t1
OG0000376	Np002G1165400	Aa_G296480.h1.t1
OG0000376	Np002G1165100	Aa_G296460.h1.t1, Aa_G291300.h1.t1
OG0000377	Np005G2692900	Aa_G767760.h1.t1
OG0000377	Np005G2692500	Aa_G728130.h1.t1
OG0000377	Np005G2692700	Aa_G767750.h1.t1
OG0000379	Np001G0262000	Aa_G186470.h1.t1
OG0000379	Np001G0572200	Aa_G348540.h1.t1
OG0000379	Np001G0262300	Aa_G186480.h1.t1
OG0000380	Np003G1532600	Aa_G739110.h1.t1, Aa_G345550.h1.t1, Aa_G28270.h1.t1
OG0000380	Np003G1521100, Np003G1521000, Np001G0458000	Aa_G234720.h1.t1
OG0000381	Np002G0731800	Aa_G467340.h1.t1
OG0000381	Np001G0032900, Np006G3437800, Np006G3437400, Np002G0731900	Aa_G257320.h1.t1
OG0000382	Np003G1866800	Aa_G99630.h1.t1, Aa_G99620.h1.t1
OG0000382	Np006G3368000	Aa_G272430.h1.t1
OG0000383	Np006G3646200, Np006G3646100, Np004G2298600	Aa_G349980.h1.t1
OG0000383	Np002G0976000	Aa_G600780.h1.t1, Aa_G440370.h1.t1, Aa_G68850.h1.t1, Aa_G576610.h1.t1, Aa_G68870.h1.t1
OG0000385	Np005G2715300, Np005G2714300	Aa_G74610.h1.t1, Aa_G662460.h1.t1
OG0000386	Np004G2074600, Np004G2076900, Np004G2072700	Aa_G232520.h1.t1
OG0000389	Np003G1571700	Aa_G596710.h1.t1
OG0000389	Np005G3094800	Aa_G393090.h1.t1
OG0000390	Np004G2323900	Aa_G292720.h1.t1
OG0000390	Np005G2754700	Aa_G292710.h1.t1
OG0000391	Np005G3125100	Aa_G586940.h1.t1, Aa_G586960.h1.t1, Aa_G302900.h1.t1, Aa_G586970.h1.t1
OG0000392	Np004G2392000	Aa_G274920.h1.t1, Aa_G377760.h1.t1
OG0000392	Np005G2809300, Np005G2809500, Np005G2809700	Aa_G417850.h1.t1
OG0000393	Np005G3148700	Aa_G745430.h1.t1, Aa_G731640.h2.t1, Aa_G731640.h1.t1
OG0000394	Np004G1940300	Aa_G173550.h1.t1
OG0000394	Np007G4031600	Aa_G28170.h1.t1, Aa_G507890.h1.t1
OG0000395	Np004G2427700	Aa_G458140.h1.t1, Aa_G246740.h1.t1
OG0000399	Np003G1871200	Aa_G191340.h1.t1
OG0000399	Np002G1076800, Np002G1077300	Aa_G123200.h1.t1
OG0000402	Np001G0014700	Aa_G180800.h1.t1
OG0000402	Np001G0014600	Aa_G180790.h1.t1, Aa_G180780.h1.t1, Aa_G180770.h1.t1
OG0000404	Np006G3363500	Aa_G644570.h1.t1
OG0000405	Np007G3790000, Np007G3790300	Aa_G317660.h1.t1
OG0000405	Np007G4054000	Aa_G559430.h1.t1
OG0000405	Np001G0083200	Aa_G791070.h1.t1
OG0000407	Np006G3216700, Np003G1623400	Aa_G734680.h1.t1, Aa_G249900.h1.t1, Aa_G493010.h1.t1
OG0000407	Np006G3216600, Np006G3212800	Aa_G249890.h1.t1
OG0000409	Np004G2115900	Aa_G204960.h1.t1
OG0000410	Np005G2853200, Np005G2853100	Aa_G590640.h1.t1
OG0000410	Np003G1826700	Aa_G590600.h1.t1
OG0000412	Np003G1436800	Aa_G158100.h1.t1
OG0000412	Np005G3122900	Aa_G350120.h1.t1
OG0000412	Np002G0958700	Aa_G201270.h1.t1
OG0000412	Np007G3931600	Aa_G310220.h1.t1
OG0000413	Np004G1913900, Np004G1913800, Np004G1913700	Aa_G375510.h1.t1, Aa_G375500.h1.t1, Aa_G652550.h1.t1
OG0000414	Np002G1202200	Aa_G162430.h1.t1
OG0000414	Np005G3114200, Np007G4006400	Aa_G105570.h1.t1
OG0000414	Np005G3034800	Aa_G482170.h1.t1
OG0000414	Np007G3826300	Aa_G384910.h1.t1
OG0000415	Np005G2996800	Aa_G372300.h1.t1
OG0000421	Np003G1652600	Aa_G586300.h1.t1
OG0000421	Np007G3769100, Np003G1492300, Np003G1595800, Np003G1585300	Aa_G755840.h1.t1
OG0000423	Np004G2177300	Aa_G350680.h1.t1
OG0000423	Np004G2198400	Aa_G951240.h1.t1, Aa_G951240.h2.t1
OG0000424	Np003G1633400	Aa_G123390.h1.t1
OG0000424	Np005G2783600	Aa_G129640.h1.t1
OG0000424	Np004G1960600	Aa_G561930.h1.t1
OG0000427	Np006G3598900	Aa_G97580.h1.t1
OG0000428	Np001G0367600	Aa_G678780.h1.t1
OG0000429	Np004G2049300	Aa_G737250.h1.t1
OG0000429	Np001G0632600	Aa_G433100.h1.t1
OG0000430	Np005G2862100	Aa_G117430.h1.t1
OG0000430	Np003G1835700	Aa_G320710.h1.t1, Aa_G320710.h3.t1, Aa_G320710.h2.t1
OG0000430	Np002G1193600	Aa_G548750.h1.t1
OG0000432	Np004G1989800, Np004G1989900, Np004G1989600	Aa_G139210.h1.t1
OG0000432	Np005G3091600	Aa_G58510.h1.t1, Aa_G751420.h1.t1, Aa_G751420.h2.t1, Aa_G895020.h2.t1, Aa_G895020.h1.t1, Aa_G37700.h1.t1, Aa_G59060.h1.t1
OG0000433	Np005G2784000, Np005G2784300, Np005G2784100, Np005G2784200	Aa_G310750.h1.t1, Aa_G299420.h1.t1, Aa_G118510.h1.t1
OG0000434	Np007G3746700	Aa_G157070.h1.t1
OG0000436	Np001G0457000	Aa_G318830.h1.t1
OG0000436	Np003G1523800	Aa_G33850.h1.t1
OG0000436	Np003G1523700	Aa_G33860.h1.t1
OG0000437	Np005G2796000	Aa_G38530.h1.t1
OG0000437	Np007G3729600	Aa_G726630.h1.t1
OG0000438	Np001G0445000, Np001G0445500	Aa_G303170.h1.t1, Aa_G241010.h1.t1
OG0000440	Np007G3863000	Aa_G287210.h1.t1, Aa_G217240.h1.t1
OG0000442	Np001G0093700	Aa_G448780.h1.t1, Aa_G167720.h1.t1
OG0000442	Np006G3214200	Aa_G226140.h1.t1
OG0000442	Np005G3175400	Aa_G495380.h1.t1
OG0000443	Np006G3638900	Aa_G494160.h1.t1
OG0000443	Np003G1377800	Aa_G84570.h1.t1
OG0000443	Np001G0128600	Aa_G70670.h1.t1
OG0000444	Np006G3551300	Aa_G167480.h1.t1
OG0000444	Np001G0647200	Aa_G340530.h1.t1, Aa_G686900.h1.t1
OG0000445	Np001G0496300, Np001G0109300	Aa_G630820.h1.t1
OG0000445	Np006G3663800	Aa_G273400.h1.t1, Aa_G554010.h1.t1, Aa_G106840.h1.t1
OG0000446	Np003G1508000	Aa_G173830.h1.t1
OG0000446	Np003G1507900	Aa_G515610.h1.t1, Aa_G515580.h1.t1, Aa_G173840.h1.t1
OG0000447	Np001G0547400, Np006G3395400, Np003G1314400, Np007G4102900	Aa_G307560.h1.t1, Aa_G313390.h2.t1, Aa_G313390.h1.t1
OG0000448	Np002G1081700	Aa_G303240.h1.t1
OG0000448	Np001G0199700	Aa_G303210.h1.t1
OG0000449	Np001G0641900	Aa_G449530.h1.t1, Aa_G175720.h1.t1, Aa_G175730.h1.t1, Aa_G175740.h1.t1
OG0000449	Np007G4226700	Aa_G111830.h1.t1
OG0000451	Np005G2859600	Aa_G441580.h1.t1, Aa_G146350.h1.t1, Aa_G206250.h1.t1
OG0000451	Np006G3209400	Aa_G1010670.h1.t1, Aa_G527160.h1.t1, Aa_G12780.h1.t1, Aa_G560430.h1.t1
OG0000452	Np002G1218800	Aa_G644850.h1.t1
OG0000452	Np002G1220200, Np002G1219700	Aa_G433350.h1.t1, Aa_G433360.h1.t1
OG0000457	Np007G4205700, Np006G3460400, Np004G2558500, Np009G4310900	Aa_G38790.h1.t1
OG0000458	Np004G2119000	Aa_G366260.h1.t1
OG0000458	Np004G2166000, Np001G0151700, Np005G3065500, Np004G2118700, Np002G1143400, Np004G2118900	Aa_G109570.h1.t1
OG0000460	Np007G4074300	Aa_G463610.h1.t1
OG0000460	Np004G1912200	Aa_G231450.h1.t1
OG0000463	Np004G2039200	Aa_G455060.h1.t1
OG0000464	Np004G2583500, Np004G2580300	Aa_G211740.h1.t1, Aa_G105950.h1.t1, Aa_G105940.h1.t1, Aa_G105960.h1.t1
OG0000466	Np007G4165800, Np007G4185400	Aa_G714130.h1.t1
OG0000467	Np001G0127200	Aa_G392360.h1.t1, Aa_G70680.h1.t1
OG0000468	Np006G3277100	Aa_G454760.h1.t1
OG0000470	Np002G0795000	Aa_G155250.h1.t1, Aa_G155240.h1.t1, Aa_G148410.h1.t1
OG0000471	Np005G3067600	Aa_G754920.h1.t1, Aa_G654020.h1.t1, Aa_G653760.h1.t1
OG0000473	Np006G3368100, Np006G3368300, Np006G3368200	Aa_G272410.h1.t1
OG0000473	Np004G2068400, Np004G2599400	Aa_G106340.h1.t1
OG0000473	Np004G2599500	Aa_G106350.h1.t1
OG0000474	Np004G2559900	Aa_G341240.h1.t1
OG0000474	Np001G0411400	Aa_G359990.h1.t1
OG0000474	Np001G0439700	Aa_G314840.h1.t1
OG0000475	Np002G1011100	Aa_G402960.h1.t1
OG0000475	Np002G1186800	Aa_G400820.h1.t1, Aa_G150010.h1.t1, Aa_G320050.h1.t1, Aa_G366720.h1.t1, Aa_G48980.h1.t1
OG0000476	Np001G0143700, Np004G2171900, Np004G2172800, Np004G2171200	Aa_G309600.h1.t1
OG0000477	Np001G0072300	Aa_G13650.h1.t1
OG0000477	Np001G0251900	Aa_G146200.h1.t1
OG0000477	Np004G2423100	Aa_G117750.h1.t1
OG0000478	Np002G0789100, Np002G1211200	Aa_G208040.h1.t1
OG0000478	Np006G3325800, Np001G0244100, Np001G0243200, Np001G0243700, Np006G3325700, Np002G1233500, Np002G0789000	Aa_G186220.h1.t1
OG0000478	Np002G1233400	Aa_G278050.h1.t1
OG0000478	Np002G1243800	Aa_G740410.h1.t1
OG0000478	Np001G0052500	Aa_G710810.h1.t1
OG0000480	Np002G1173500	Aa_G323320.h1.t1, Aa_G8600.h1.t1
OG0000480	Np001G0261000	Aa_G323360.h1.t1, Aa_G323350.h1.t1
OG0000481	Np002G1135600	Aa_G202610.h1.t1
OG0000481	Np004G2489000	Aa_G171300.h1.t1
OG0000483	Np001G0136200, Np001G0418700, Np001G0136100	Aa_G113000.h1.t1
OG0000484	Np005G2735000	Aa_G156090.h1.t1
OG0000484	Np005G2734900	Aa_G156110.h1.t1
OG0000484	Np005G2734800	Aa_G156100.h1.t1
OG0000485	Np005G2838000	Aa_G494770.h1.t1
OG0000491	Np001G0483800	Aa_G390170.h1.t1
OG0000492	Np001G0578400	Aa_G331300.h1.t1
OG0000492	Np006G3345900	Aa_G216900.h1.t1
OG0000495	Np001G0458400	Aa_G887410.h1.t1
OG0000495	Np002G0808800, Np002G0808900	Aa_G203220.h1.t1, Aa_G203210.h1.t1
OG0000496	Np001G0476000	Aa_G563850.h1.t1
OG0000497	Np002G0820000	Aa_G187340.h1.t1
OG0000497	Np007G4064600	Aa_G472320.h1.t1
OG0000497	Np004G1916400	Aa_G184620.h1.t1
OG0000498	Np001G0643900	Aa_G350880.h1.t1
OG0000499	Np001G0092000	Aa_G242930.h1.t1, Aa_G71140.h1.t1, Aa_G242880.h1.t1
OG0000500	Np002G0932400, Np005G3134700	Aa_G1117480.h1.t1
OG0000501	Np003G1785800	Aa_G129040.h1.t1
OG0000501	Np003G1786100	Aa_G129060.h1.t1, Aa_G129050.h1.t1
OG0000502	Np005G3150200	Aa_G245630.h1.t1
OG0000507	Np002G1004300, Np007G4019100	Aa_G110440.h1.t1
OG0000509	Np005G2994800	Aa_G49310.h1.t1, Aa_G96340.h1.t1
OG0000510	Np005G3171300, Np005G3171200	Aa_G853130.h1.t1, Aa_G568790.h1.t1
OG0000510	Np005G3170500, Np005G3168500	Aa_G119970.h1.t1, Aa_G119960.h1.t1
