Orthogroup	Noccaea_praecox	Cardamine_glauca
OG0000328	Np007G3807700	Cg004G1277200, Cg004G1294900
OG0000330	Np002G0817100, Np002G0817000	Cg007G2499400, Cg007G2499500
OG0000330	Np002G0817200	Cg007G2499300
OG0000331	Np003G1874800	Cg014G3041700, Cg003G0713900
OG0000331	Np007G3925500	Cg004G1239000
OG0000331	Np006G3382400	Cg005G1565200
OG0000334	Np001G0128900, Np001G0128700	Cg003G0804200
OG0000335	Np001G0491000, Np001G0490700	Cg002G0427600
OG0000339	Np005G3086500	Cg001G0284600
OG0000341	Np004G1990800, Np007G3759900	Cg006G1845800, Cg006G1846000
OG0000341	Np005G3127500	Cg006G1845700, Cg006G1845600
OG0000342	Np005G3060100, Np005G3059800	Cg004G1240600
OG0000344	Np007G3786100	Cg004G1369200, Cg007G2310400, Cg008G2923600, Cg001G0384600
OG0000345	Np001G0410500	Cg008G2662100, Cg008G2933100
OG0000345	Np004G2560200	Cg006G2224300, Cg008G2662200
OG0000346	Np001G0560600	Cg002G0494100
OG0000346	Np001G0228500, Np001G0228200, Np001G0228300	Cg002G0665500
OG0000346	Np004G1975800	Cg002G0494000
OG0000347	Np006G3234300	Cg005G1469700
OG0000347	Np001G0672700	Cg002G0416000
OG0000347	Np005G2837600	Cg001G0169800
OG0000347	Np004G2592100	Cg006G2250500
OG0000347	Np003G1893600	Cg014G3053800, Cg003G0702200
OG0000348	Np001G0200000	Cg008G2938800
OG0000348	Np005G2722200, Np005G2722100, Np005G2722300	Cg005G1464600
OG0000349	Np003G1527400	Cg003G0986800, Cg003G0986900
OG0000349	Np003G1526900	Cg003G0987100, Cg003G0987200
OG0000349	Np003G1527100	Cg003G0987000
OG0000355	Np003G1518500	Cg003G0995200
OG0000355	Np007G3970700	Cg004G1262900
OG0000355	Np004G2019400	Cg005G1649200, Cg005G1649300, Cg005G1649400
OG0000357	Np004G2131300, Np004G2131200	Cg006G1975000, Cg006G1975200, Cg006G1975100, Cg005G1588800
OG0000358	Np006G3613300	Cg006G1862900, Cg006G1862800, Cg006G1862100, Cg006G1862300, Cg006G1862600, Cg006G1862700, Cg006G1862500, Cg006G1862200, Cg006G1862400, Cg006G1820200, Cg006G1820000, Cg006G1820100
OG0000359	Np003G1622800	Cg003G0926700
OG0000359	Np005G2774500, Np005G2774300	Cg001G0126400
OG0000361	Np002G0832900	Cg008G2696400, Cg001G0325800
OG0000362	Np003G1671300, Np008G4271100, Np003G1653100	Cg005G1741300, Cg005G1741400
OG0000362	Np004G2558000	Cg008G2879000
OG0000363	Np002G1079000, Np003G1299400	Cg001G0254400, Cg001G0257200
OG0000363	Np004G1904600	Cg006G1783200
OG0000363	Np004G2083300	Cg007G2555900
OG0000363	Np006G3677200	Cg005G1671900
OG0000364	Np002G1151500, Np006G3313600, Np006G3314900, Np006G3313700, Np006G3584200, Np004G2086200	Cg006G1922200, Cg001G0376100, Cg008G2746400
OG0000364	Np006G3315100	Cg005G1525600, Cg005G1524700
OG0000365	Np004G2256300	Cg006G2015100
OG0000368	Np001G0464200	Cg002G0562400
OG0000368	Np001G0464500, Np001G0465000, Np001G0464400	Cg002G0560400
OG0000369	Np007G3873300, Np007G3872900, Np007G3878000, Np003G1659100, Np006G3612900	Cg008G2838500, Cg008G2840500, Cg008G2846200, Cg008G2861000
OG0000371	Np005G2999900	Cg005G1708800
OG0000371	Np005G2999700	Cg004G1365900, Cg006G1943300, Cg007G2391700
OG0000371	Np003G1738900	Cg001G0311500
OG0000376	Np002G1165400	Cg007G2295800
OG0000376	Np002G1165100	Cg007G2295700
OG0000377	Np005G2692900	Cg001G0027900
OG0000377	Np005G2692800	Cg001G0028000
OG0000377	Np005G2692500	Cg001G0028200
OG0000377	Np005G2692700	Cg001G0028100
OG0000379	Np001G0262000	Cg002G0687400
OG0000379	Np001G0572200	Cg002G0485400
OG0000380	Np003G1532600	Cg002G0542500
OG0000381	Np002G0731800	Cg007G2557700, Cg004G1347200, Cg004G1347300
OG0000381	Np001G0032900, Np006G3437800	Cg005G1596000
OG0000382	Np003G1866800	Cg008G2911100, Cg014G3033300, Cg003G0721900, Cg014G3033400
OG0000382	Np006G3368000	Cg005G1556300
OG0000383	Np006G3646200, Np006G3646100, Np004G2298600	Cg006G2029100, Cg006G2029200, Cg006G2029000
OG0000383	Np001G0576800, Np001G0576700, Np001G0576600, Np002G0976000	Cg002G0481200
OG0000384	Np001G0337300	Cg008G2978800, Cg008G2979000
OG0000386	Np004G2070600, Np004G2073600, Np004G2070200, Np004G2070800	Cg006G1932000
OG0000386	Np004G2069400	Cg006G1932300
OG0000388	Np007G3923800, Np007G3923600, Np007G3924100, Np007G3782200	Cg002G0582500
OG0000388	Np001G0105800	Cg008G2791800
OG0000390	Np004G2324400	Cg006G2042700
OG0000390	Np004G2323400, Np001G0608500	Cg006G2042600
OG0000392	Np004G2392000	Cg006G2094500
OG0000392	Np005G2809800, Np005G2809900, Np005G2809300, Np005G2809500, Np005G2809700	Cg001G0314800, Cg001G0150700
OG0000393	Np005G3147800, Np005G3148300, Np005G3148200, Np005G3148600	Cg001G0360200, Cg001G0359400
OG0000398	Np005G2718300	Cg004G1333300
OG0000399	Np003G1871200	Cg006G2240300
OG0000399	Np002G1076800, Np002G1077300	Cg007G2336800
OG0000399	Np004G2500200	Cg006G2172500
OG0000402	Np001G0014700	Cg003G1060100
OG0000402	Np001G0014600	Cg003G1060300
OG0000405	Np007G3790000, Np007G3790300	Cg004G1207200
OG0000405	Np002G0846100	Cg008G2665000
OG0000406	Np001G0457400	Cg003G0989200, Cg006G2186200
OG0000407	Np006G3216700, Np003G1623400	Cg006G2233500, Cg006G2015800
OG0000407	Np006G3216600, Np006G3212800	Cg005G1457300
OG0000409	Np004G2115600	Cg006G1989100, Cg006G1989400
OG0000410	Np003G1826700	Cg003G0748200
OG0000411	Np006G3656700, Np001G0448300	Cg005G1743200, Cg005G1747100, Cg005G1747000, Cg005G1742800, Cg005G1746900, Cg005G1742900, Cg005G1743000, Cg005G1743300, Cg005G1743100, Cg005G1742700, Cg005G1747200
OG0000412	Np003G1436800	Cg008G2729800
OG0000412	Np005G3122900	Cg001G0336400
OG0000412	Np002G0958700	Cg007G2424400
OG0000412	Np007G3931600	Cg004G1243600
OG0000413	Np007G4070900, Np007G4070700	Cg004G1196800
OG0000413	Np004G1913900, Np004G1913800, Np004G1913700	Cg006G1789500, Cg006G1789400
OG0000414	Np002G1202200	Cg007G2278800
OG0000414	Np005G3114200, Np007G4006400	Cg004G1355800
OG0000414	Np005G3034800	Cg001G0257700
OG0000416	Np003G1820700	Cg002G0641800, Cg003G0751600
OG0000420	Np007G3781800	Cg008G2828400
OG0000421	Np003G1652600	Cg003G0909400
OG0000421	Np007G3769100, Np003G1492300, Np003G1595800, Np003G1585300	Cg003G0948500
OG0000424	Np003G1633400	Cg003G0934600
OG0000424	Np005G2783600	Cg001G0130900
OG0000424	Np004G1960600	Cg006G1824000
OG0000424	Np007G3803600	Cg004G1273900
OG0000425	Np004G2267900, Np003G1323100, Np007G3879300	Cg008G2926100
OG0000427	Np005G2981700	Cg007G2479600
OG0000428	Np004G2340900	Cg003G0991700, Cg002G0561000, Cg001G0245000, Cg005G1713000, Cg008G2856200
OG0000429	Np001G0632600	Cg002G0441000
OG0000430	Np005G2862100	Cg001G0184100
OG0000430	Np003G1835700	Cg003G0855500, Cg003G0741900
OG0000430	Np002G1193600	Cg007G2284200
OG0000430	Np007G3892700	Cg004G1345700
OG0000431	Np002G1177200	Cg007G2292300
OG0000432	Np004G1989900, Np004G1989600	Cg006G1844700
OG0000432	Np005G3091600	Cg001G0199300, Cg001G0277100
OG0000433	Np005G2784000, Np005G2784300, Np005G2784100, Np005G2784200	Cg001G0131500, Cg001G0131400, Cg001G0131300
OG0000436	Np001G0457000	Cg002G0569200
OG0000436	Np003G1523800	Cg003G0989600
OG0000436	Np003G1523700	Cg003G0989700
OG0000436	Np001G0457100	Cg002G0569300
OG0000437	Np003G1572700	Cg003G0956000
OG0000437	Np005G2796000	Cg001G0140500
OG0000437	Np007G3729600	Cg004G1434600
OG0000438	Np001G0445000, Np001G0445500	Cg002G0595900
OG0000439	Np002G0832700, Np002G0832800	Cg007G2488100
OG0000439	Np003G1315100	Cg008G2633900
OG0000440	Np007G3863000	Cg008G2863800, Cg008G2849100
OG0000442	Np001G0093700	Cg003G1003800
OG0000442	Np006G3214200, Np001G0686900, Np005G3175400	Cg002G0405900, Cg005G1455600
OG0000443	Np006G3638900	Cg005G1729000
OG0000443	Np003G1377800	Cg008G2679500
OG0000443	Np001G0128600	Cg008G2810300
OG0000444	Np006G3551300	Cg005G1618300
OG0000444	Np001G0647200	Cg002G0432100
OG0000444	Np004G2537300	Cg006G2204600
OG0000445	Np001G0496300, Np001G0109300	Cg008G2794000
OG0000446	Np003G1508000	Cg008G2784200
OG0000447	Np003G1314400, Np007G4102900	Cg002G0502200, Cg004G1174800, Cg008G2633300
OG0000448	Np001G0199700	Cg001G0291100, Cg002G0634600
OG0000449	Np007G3893700	Cg005G1709300
OG0000449	Np001G0641900	Cg002G0436700
OG0000449	Np007G4226700	Cg004G1092100
OG0000451	Np005G2859600, Np006G3209400	Cg007G2304500, Cg007G2304600, Cg005G1452000
OG0000457	Np007G4205700, Np006G3460400	Cg004G1104700
OG0000457	Np009G4310900	Cg006G2222000
OG0000458	Np004G2119000	Cg006G1986400
OG0000460	Np007G4074300	Cg004G1195400
OG0000463	Np004G2039200	Cg006G1916900
OG0000464	Np004G2583500, Np004G2580300	Cg006G2243700, Cg006G2243600
OG0000466	Np007G4165800, Np007G4185400	Cg003G0733700, Cg003G0864700, Cg004G1118900, Cg004G1119000
OG0000469	Np001G0367700, Np001G0636500, Np005G2910700	Cg001G0213700, Cg002G0438500, Cg008G2965000
OG0000470	Np005G2718900	Cg001G0249200
OG0000470	Np005G2908400, Np003G1893400	Cg001G0212600, Cg001G0228700
OG0000471	Np005G3069200	Cg001G0275900
OG0000471	Np005G3067600	Cg001G0274700
OG0000472	Np003G1623500, Np002G1119500	Cg006G1852500, Cg006G1852400
OG0000473	Np004G2068400, Np004G2599400	Cg006G2256500
OG0000473	Np004G2599500	Cg006G2256600
OG0000474	Np004G2559900	Cg006G2224000
OG0000474	Np001G0411400	Cg008G2932300
OG0000474	Np001G0439700	Cg004G1435300
OG0000475	Np002G1011100	Cg001G0281200, Cg003G0806900
OG0000475	Np002G1186800	Cg003G0872500, Cg016G3059500, Cg003G0872300, Cg016G3059300, Cg003G0874100, Cg016G3060600, Cg007G2400400, Cg007G2409000, Cg007G2400100, Cg007G2409400, Cg007G2287300
OG0000476	Np001G0143700, Np004G2171900, Np004G2172800, Np004G2171200	Cg008G2824600, Cg008G2823100
OG0000477	Np001G0072300	Cg003G1015900
OG0000477	Np001G0251900	Cg002G0683200
OG0000477	Np004G2423100	Cg006G2119800
OG0000478	Np002G0789100, Np002G1211200	Cg007G2261500, Cg007G2261300, Cg007G2261600
OG0000478	Np006G3325800, Np001G0244100, Np001G0243200, Np001G0243700, Np006G3325700, Np002G1233500, Np002G0789000	Cg007G2312300
OG0000478	Np002G1233400	Cg008G2939800
OG0000478	Np002G1243800	Cg004G1101300, Cg004G1101400
OG0000481	Np002G1135600	Cg007G2316200
OG0000481	Np004G2489000	Cg006G2163200
OG0000481	Np004G2489100	Cg006G2163300
OG0000483	Np001G0136200, Np001G0418700, Np001G0136100	Cg008G2816200, Cg008G2816300, Cg008G2816400, Cg008G2816600
OG0000484	Np005G2734900	Cg001G0099700
OG0000485	Np005G2838000	Cg001G0170200, Cg001G0170300
OG0000486	Np004G2369400	Cg006G2077700, Cg006G2077400, Cg006G2046700
OG0000492	Np001G0578400	Cg002G0480000
OG0000492	Np006G3574000	Cg005G1604600
OG0000492	Np006G3345900	Cg005G1542600
OG0000493	Np005G3165700	Cg001G0372000, Cg001G0372900, Cg001G0372700
OG0000494	Np001G0546800	Cg002G0502700
OG0000495	Np001G0458400, Np002G0809000, Np002G0808800, Np002G0808900	Cg007G2505700
OG0000496	Np001G0476000	Cg002G0549900
OG0000497	Np002G0820000	Cg007G2497600
OG0000497	Np007G4064600	Cg004G1199900
OG0000497	Np004G1916400	Cg006G1791500
OG0000500	Np002G0932400	Cg007G2437500
OG0000500	Np005G3134700	Cg001G0350900
OG0000501	Np004G2058300	Cg006G1943100
OG0000501	Np003G1785900	Cg003G0770600
OG0000502	Np005G3150100	Cg001G0361300, Cg001G0361000, Cg001G0361200
OG0000502	Np005G3150200	Cg001G0361400, Cg001G0361500
OG0000506	Np003G1545600, Np003G1328500, Np006G3356700	Cg003G0974000, Cg004G1409000, Cg005G1549700, Cg008G2642900
OG0000507	Np003G1696700, Np005G2992500, Np002G1004300, Np007G4019100	Cg008G2839700
OG0000509	Np005G2994800	Cg001G0239300, Cg006G1849600
OG0000510	Np005G3171300, Np005G3171200	Cg001G0374100
OG0000510	Np005G3168500	Cg001G0373900, Cg001G0374000
OG0000511	Np002G1113900, Np005G2776000	Cg003G0925000
OG0000514	Np008G4269900	Cg004G1365800, Cg002G0590900
OG0000517	Np007G4223700, Np007G4222700	Cg008G2735300, Cg008G2734500
OG0000518	Np003G1392900	Cg008G2691300
OG0000519	Np001G0000200	Cg007G2307700
OG0000519	Np006G3606100	Cg005G1626000, Cg005G1626100
OG0000520	Np004G2449500	Cg006G2137100
OG0000522	Np003G1268600	Cg008G2598200
OG0000522	Np001G0587800, Np006G3338600	Cg005G1538400
OG0000522	Np007G4133500	Cg004G1154500
OG0000523	Np006G3650900, Np006G3652100	Cg005G1739600
OG0000523	Np006G3651100	Cg005G1739800, Cg005G1739700, Cg005G1739300
OG0000523	Np006G3652300	Cg005G1739500
OG0000524	Np003G1813100	Cg003G0755700, Cg003G0755600, Cg003G0755500
OG0000525	Np006G3261300	Cg005G1495800, Cg005G1498900
OG0000526	Np003G1465800	Cg008G2751500
OG0000529	Np006G3553000	Cg005G1616800
OG0000529	Np006G3527600, Np006G3479500	Cg005G1629800
OG0000530	Np003G1651600	Cg003G0909800, Cg003G0909900
OG0000534	Np003G1745600, Np004G2524800	Cg006G1867500, Cg006G1867300, Cg006G1867400, Cg006G1867100, Cg006G1867800, Cg005G1727000
OG0000535	Np004G2312400	Cg006G2037200
OG0000535	Np001G0629100	Cg002G0443600, Cg002G0443700
OG0000536	Np005G3112700	Cg001G0329600
OG0000536	Np003G1829100	Cg003G0746800
OG0000537	Np007G4149500, Np007G4149100	Cg004G1142700
OG0000537	Np001G0180200	Cg008G2881500
OG0000537	Np007G4149000, Np005G3093300	Cg004G1142800
OG0000539	Np006G3605500	Cg005G1642100
OG0000540	Np006G3543800, Np006G3486600, Np006G3546800, Np006G3482600, Np006G3479300, Np006G3528000	Cg005G1622400
OG0000542	Np004G2483400	Cg006G2159400
OG0000542	Np002G1149500	Cg007G2309500
OG0000542	Np002G0860700	Cg006G2023500, Cg007G2470000
OG0000543	Np001G0384100	Cg008G2954100
OG0000543	Np004G2364100	Cg008G2953600
OG0000543	Np001G0384200	Cg008G2953900
OG0000546	Np003G1278800, Np003G1279200, Np003G1278400, Np003G1278700, Np003G1279100	Cg008G2605100
OG0000547	Np006G3267300	Cg005G1493600
OG0000547	Np003G1537800, Np006G3267400	Cg005G1493700
OG0000548	Np005G3166600	Cg006G2240000
OG0000549	Np006G3576700	Cg005G1602500
OG0000552	Np001G0630800	Cg002G0442400
OG0000553	Np007G3875900	Cg004G1319500
OG0000553	Np001G0171600	Cg008G2867400, Cg008G2851700
OG0000553	Np007G4159800	Cg004G1135200
OG0000554	Np003G1825900, Np003G1826000	Cg003G0748800, Cg003G0748900
OG0000555	Np007G3811200	Cg004G1279400
OG0000556	Np002G1196300	Cg007G2282000, Cg007G2282800, Cg007G2282200, Cg007G2282100
OG0000557	Np006G3680200	Cg005G1759500
OG0000558	Np006G3223500, Np003G1770500, Np004G2588500, Np002G0974700, Np004G2329100, Np003G1593500, Np008G4267900, Np008G4269100, Np009G4291800, Np004G2028000, Np003G1819900, Np002G0857600, Np007G4164100, Np004G2295900	Cg007G2346100
OG0000561	Np005G3150300	Cg001G0361600
OG0000561	Np001G0188000	Cg002G0623100
OG0000561	Np003G1424200	Cg008G2719500
OG0000562	Np006G3579300	Cg005G1666300
OG0000562	Np004G2510000	Cg006G2180200
OG0000562	Np003G1505300	Cg008G2782500
OG0000563	Np004G2302400	Cg006G2032000
OG0000564	Np006G3238900, Np001G0668600, Np001G0181600	Cg005G1472300
OG0000565	Np004G2467800	Cg006G2147600
OG0000566	Np002G1124500	Cg008G2922600
OG0000566	Np004G2036600	Cg008G2922700
OG0000567	Np005G3036500	Cg001G0258600, Cg001G0258700
OG0000569	Np001G0019000	Cg003G1056500
OG0000569	Np001G0513000	Cg002G0527400
OG0000570	Np003G1527900, Np003G1536700, Np003G1537500	Cg003G0982700, Cg003G0986400, Cg003G0982800
OG0000571	Np007G4131700, Np007G4129400	Cg004G1153500
OG0000572	Np001G0429400	Cg008G2913100
OG0000573	Np003G1846600	Cg003G0860600, Cg003G0737400
OG0000578	Np003G1710100	Cg008G2839600
OG0000579	Np007G4239400	Cg004G1082100
OG0000580	Np004G2536400	Cg005G1618900
OG0000581	Np003G1486100	Cg008G2768400
OG0000582	Np001G0441600	Cg002G0587100
OG0000582	Np001G0441800, Np001G0441900	Cg002G0587000
OG0000583	Np004G1928600	Cg006G1800700
OG0000583	Np004G2392200	Cg006G2094600
OG0000583	Np002G0732700	Cg007G2556600
OG0000584	Np002G1127400	Cg007G2288800
OG0000584	Np001G0426700	Cg006G1880800, Cg008G2909200
OG0000585	Np001G0607200, Np001G0607300, Np001G0607000	Cg002G0459200, Cg002G0459400, Cg002G0459000, Cg002G0458800, Cg002G0459300, Cg002G0459100, Cg002G0458900, Cg002G0459500, Cg002G0458700
OG0000587	Np002G1117700, Np004G2346900	Cg006G2059000
OG0000588	Np006G3606400	Cg005G1638900, Cg005G1639200, Cg005G1639100
OG0000590	Np004G2288900	Cg001G0358800
OG0000591	Np005G2789100	Cg001G0135900
OG0000592	Np002G0732600	Cg007G2556700
OG0000592	Np005G2776300	Cg001G0127500
OG0000593	Np002G0742300	Cg007G2550300
OG0000593	Np004G2044200, Np007G3857500, Np007G3949200, Np006G3310100, Np007G3821200	Cg006G1904600, Cg004G1253200
OG0000594	Np001G0137400	Cg001G0364600
OG0000595	Np002G1132900, Np005G3126300, Np002G1167500	Cg006G1854400, Cg006G1854500, Cg007G2297100
OG0000595	Np002G0797100	Cg007G2511900
OG0000596	Np006G3662700	Cg005G1743600
OG0000596	Np001G0233800, Np001G0234000	Cg002G0669900
OG0000597	Np005G3058600, Np005G3062900, Np005G3058700	Cg001G0269900, Cg002G0538700, Cg001G0269700
OG0000597	Np005G3062800, Np005G3059100	Cg001G0270000
OG0000598	Np007G3737900	Cg001G0049800
OG0000599	Np005G2612600, Np006G3700000	Cg001G0010300
OG0000600	Np001G0147200, Np001G0145100	Cg008G2826000
OG0000602	Np007G4166500	Cg004G1130800
OG0000604	Np005G3195800	Cg001G0387500
OG0000604	Np003G1652500	Cg001G0145900, Cg003G0909500
OG0000605	Np003G1887800	Cg003G0707100, Cg014G3048400
OG0000605	Np003G1873900, Np003G1873600, Np003G1873700	Cg014G3040700, Cg003G0714900, Cg014G3040600, Cg003G0715000
OG0000609	Np007G3764000, Np007G3764100	Cg004G1405600
OG0000613	Np001G0560000	Cg002G0494900
OG0000613	Np003G1275500	Cg008G2604600
OG0000615	Np006G3587000	Cg007G2324700
OG0000617	Np003G1310400	Cg008G2630600
OG0000617	Np003G1310500	Cg008G2630800, Cg008G2630700, Cg005G1669000
OG0000618	Np003G1251700	Cg008G2585500
OG0000618	Np007G4099500	Cg004G1177500
OG0000619	Np003G1586000	Cg006G1781400
OG0000620	Np005G3151500, Np005G3085900	Cg001G0285200
OG0000621	Np001G0625000	Cg002G0447500
OG0000621	Np001G0625200	Cg002G0447400
OG0000621	Np001G0625100	Cg002G0447700
OG0000622	Np003G1515900	Cg003G0997100
OG0000623	Np007G3750500	Cg004G1416200
OG0000623	Np001G0529200	Cg002G0516500
OG0000623	Np005G2677600	Cg001G0038700
OG0000624	Np006G3265300, Np006G3265500, Np001G0394400	Cg005G1492000
OG0000625	Np007G4077000	Cg004G1193700
OG0000625	Np004G1908000	Cg006G1785900
OG0000626	Np004G2444200	Cg006G2132700
OG0000627	Np002G1161300	Cg007G2302900, Cg007G2303100, Cg007G2303000
OG0000628	Np005G2640500	Cg008G2868500
OG0000628	Np005G2640600, Np002G0915700	Cg001G0063400, Cg001G0063500
OG0000630	Np007G3992200, Np003G1421000	Cg001G0346400
OG0000630	Np007G3992100	Cg001G0346500
OG0000635	Np003G1514000	Cg003G0998100
OG0000635	Np004G2512900	Cg006G2183300, Cg006G2183400
OG0000637	Np001G0457500	Cg002G0568900
OG0000637	Np003G1525100	Cg003G0989000
OG0000637	Np001G0564600	Cg002G0490200
OG0000638	Np003G1525400	Cg003G0988800
OG0000638	Np001G0457600	Cg002G0568800, Cg002G0568700
OG0000639	Np001G0674800	Cg002G0414400
OG0000639	Np006G3230800	Cg005G1466800
OG0000641	Np003G1573800	Cg003G0955100
OG0000641	Np005G2752400	Cg001G0108600
OG0000642	Np006G3229000	Cg005G1464800
OG0000642	Np006G3229100	Cg005G1464900
OG0000643	Np007G4005600, Np007G4131200, Np005G2734700	Cg008G2601200
OG0000646	Np001G0562500	Cg002G0492500
OG0000648	Np001G0462600, Np007G4137000, Np007G4137100	Cg004G1151100
OG0000649	Np004G2378100	Cg006G2084600
OG0000649	Np004G1992000	Cg006G1846700
OG0000649	Np007G3937700	Cg004G1246700
OG0000650	Np007G3955500	Cg004G1256000
OG0000650	Np007G3778800	Cg004G1394700
OG0000650	Np005G2641900	Cg001G0061800
OG0000652	Np007G4226200	Cg004G1092500
OG0000652	Np003G1441700	Cg008G2733700
OG0000653	Np001G0692600, Np005G2814400	Cg001G0154400
OG0000653	Np006G3210500	Cg002G0402200
OG0000655	Np007G4029400, Np007G4052900	Cg004G1208000, Cg005G1588600, Cg006G1974500
OG0000656	Np001G0248300	Cg002G0680000
OG0000656	Np004G2427900	Cg006G2123600
OG0000658	Np001G0104700, Np001G0104800	Cg008G2790800, Cg008G2790600
OG0000660	Np003G1583900	Cg003G0949100
OG0000661	Np006G3211200	Cg005G1453700
OG0000661	Np004G2576500	Cg006G2238400
OG0000661	Np003G1868200	Cg003G0720700, Cg014G3034900
OG0000662	Np002G0740500, Np002G0741200, Np002G0770500, Np002G0724400, Np002G0714700, Np002G0720200	Cg005G1467300
OG0000662	Np001G0602700	Cg008G2616700, Cg008G2616000
OG0000663	Np002G0798100	Cg007G2511500
OG0000664	Np002G1227200	Cg007G2268900, Cg007G2269000, Cg007G2269100
OG0000665	Np004G2411200	Cg006G2111100
OG0000666	Np005G2834700	Cg001G0168000, Cg001G0167900
OG0000668	Np004G2334100	Cg002G0448300
OG0000668	Np006G3308600	Cg007G2410000, Cg007G2398800
OG0000669	Np003G1773800, Np004G2083900	Cg003G0782800, Cg006G2038700, Cg006G1927100
OG0000671	Np003G1820800	Cg003G0751500
OG0000672	Np007G3770400	Cg003G0757400
OG0000673	Np004G2548400, Np004G2548200, Np004G2547900	Cg006G2213700
OG0000674	Np007G4095600	Cg004G1179700
OG0000678	Np003G1351900	Cg003G0772100, Cg003G0772000
OG0000679	Np006G3560600	Cg005G1611800, Cg006G2104400, Cg007G2570200
OG0000680	Np006G3426400	Cg005G1590300
OG0000680	Np004G2123800	Cg006G1983600
OG0000681	Np007G3902300, Np005G2821700	Cg004G1224000
OG0000681	Np004G1944600	Cg006G1811500
OG0000682	Np006G3524900, Np006G3531800, Np006G3476300	Cg005G1511000
OG0000683	Np001G0190300	Cg002G0627000
OG0000683	Np007G4241800	Cg004G1081000
OG0000684	Np006G3279800	Cg005G1502400
OG0000684	Np001G0636900	Cg002G0437900
OG0000685	Np007G4233800	Cg004G1086000
OG0000686	Np004G2277700	Cg006G2021700
OG0000686	Np004G2277400	Cg006G2021600
OG0000687	Np004G2029600	Cg006G1878700
OG0000687	Np004G2029900, Np004G2029700	Cg006G1878900
OG0000690	Np005G2634100	Cg001G0069100
OG0000691	Np003G1427800	Cg008G2722900
OG0000691	Np003G1427900	Cg008G2723000
