Orthogroup	Noccaea_praecox	Capsella_rubella
OG0000279	Np002G1141200, Np003G1803300	XP_006281784.1, XP_006294221.1, XP_006282370.1
OG0000282	Np006G3612000	XP_006306137.1, XP_006285218.1, XP_006286276.1
OG0000283	Np005G2968000, Np003G1722900	XP_023633819.1
OG0000283	Np006G3504200	XP_023644223.1
OG0000284	Np005G2943000	XP_023635719.1
OG0000285	Np005G2879700	XP_023634855.1
OG0000285	Np004G2185500	XP_006289794.2
OG0000286	Np003G1578100	XP_023637684.1, XP_023637652.1, XP_023642772.1
OG0000286	Np006G3225600	XP_023637669.1, XP_023643364.1
OG0000286	Np005G2707100, Np005G2706600, Np005G2707500	XP_023633084.1
OG0000286	Np002G0753400	XP_023636130.1
OG0000286	Np003G1257000	XP_023635611.1
OG0000290	Np002G1240300	XP_023636837.1
OG0000290	Np002G1239700, Np002G1239800	XP_023644381.1, XP_023642945.1
OG0000292	Np003G1428400, Np005G3200500, Np003G1590800, Np007G3719300, Np001G0267600, Np005G2785600	XP_023637503.1
OG0000294	Np007G3931800, Np002G0947400	XP_006289140.2, XP_023637686.1
OG0000294	Np002G1225100	XP_023637726.1
OG0000295	Np004G2036300	XP_023644521.1
OG0000295	Np004G2551000	XP_023644982.1
OG0000295	Np004G2108300	XP_023641263.1
OG0000296	Np003G1534000, Np007G4243900, Np003G1534400	XP_006280067.1, XP_006280069.1
OG0000296	Np003G1539300	XP_023640928.1, XP_023642636.1, XP_023640932.1
OG0000298	Np004G2067000	XP_006299019.1
OG0000300	Np004G1944000	XP_006292785.1
OG0000301	Np001G0656600	XP_023640002.1, XP_006296449.1, XP_006292850.2, XP_006293050.1
OG0000301	Np001G0664000	XP_023637513.1
OG0000304	Np004G2005100, Np004G2005300	XP_006281060.1, XP_023642516.1
OG0000304	Np003G1830800	XP_006294980.1
OG0000305	Np004G2040900, Np004G2390100	XP_023632628.1
OG0000307	Np007G3777700	XP_006303618.1, XP_006303691.1, XP_006305982.2, XP_006284973.1, XP_006301076.1
OG0000308	Np001G0413700	XP_006282331.1
OG0000308	Np001G0413900, Np001G0413800, Np001G0414200, Np001G0414100	XP_006281683.1
OG0000313	Np006G3363800, Np006G3363700	XP_023633408.1
OG0000313	Np006G3319700	XP_023640666.1
OG0000316	Np007G4052300	XP_006299313.1
OG0000318	Np004G2401400	XP_023642916.1
OG0000320	Np008G4290800	XP_023643366.1
OG0000320	Np008G4290700	XP_023639625.1
OG0000321	Np004G1971000	XP_006279139.1, XP_006307493.1
OG0000321	Np003G1478600, Np003G1478700	XP_006286795.1
OG0000322	Np006G3488400, Np003G1896200, Np003G1887600	XP_023637248.1, XP_006292952.1
OG0000322	Np005G2608200, Np005G2608600, Np005G2607900	XP_023636104.1, XP_006288761.1
OG0000323	Np005G3167200	XP_023635159.1, XP_006282439.1
OG0000325	Np004G2554700	XP_006304190.1
OG0000325	Np006G3577000	XP_006294968.1
OG0000325	Np004G2554500	XP_006306317.1
OG0000325	Np006G3570800	XP_006293513.1
OG0000328	Np007G3808000	XP_023642080.1, XP_023642081.1
OG0000328	Np007G3807800	XP_023642101.1
OG0000328	Np007G3807700	XP_023642461.1
OG0000330	Np002G0817100, Np002G0817000	XP_006294415.1, XP_006294246.2, XP_006302398.1, XP_006294435.1, XP_006296416.1, XP_006296260.2, XP_006294473.1, XP_023643022.1
OG0000330	Np002G0817200	XP_006300480.1
OG0000331	Np003G1874800	XP_006287904.1
OG0000331	Np007G3925500	XP_006297742.2
OG0000331	Np006G3382400	XP_006294372.1
OG0000332	Np002G1180900	XP_023643047.1
OG0000335	Np007G3788800	XP_023637070.1
OG0000335	Np001G0652400, Np001G0653300	XP_023638528.1, XP_023635714.1
OG0000335	Np001G0491000, Np001G0490700	XP_006291184.2
OG0000336	Np004G2494000, Np002G1126300, Np004G2495700, Np002G1118200	XP_006304268.1, XP_006304242.2
OG0000339	Np001G0393100	XP_006286226.1
OG0000339	Np005G3091300	XP_006289633.1, XP_006290193.1
OG0000339	Np005G3086500	XP_006285657.1
OG0000342	Np005G3060100, Np005G3059800	XP_006295871.2, XP_023639564.1
OG0000344	Np007G3786100	XP_006279039.2, XP_023633371.1, XP_006305093.1
OG0000345	Np001G0410500	XP_006289613.1, XP_006281260.2
OG0000345	Np003G1357300	XP_006289891.1
OG0000345	Np004G2560200	XP_006303184.2, XP_006288844.1
OG0000346	Np001G0560600	XP_006292361.1, XP_006292171.1
OG0000346	Np004G1975800	XP_023638827.1
OG0000346	Np001G0561000	XP_006292223.1
OG0000347	Np006G3234300	XP_006294736.1
OG0000347	Np001G0672700	XP_023639059.1
OG0000347	Np005G2837600	XP_006284249.1
OG0000347	Np004G2592100	XP_006304071.1
OG0000347	Np003G1893600	XP_006288376.1
OG0000348	Np001G0200000	XP_023638073.1
OG0000348	Np005G2722200, Np005G2722100, Np005G2722300	XP_023640428.1
OG0000349	Np003G1526900	XP_023633454.1
OG0000350	Np007G3817600, Np007G3817500, Np007G3817800, Np007G3824500, Np007G3824300, Np007G3845500, Np007G3845200, Np007G3829000	XP_006299022.1, XP_006299133.1, XP_006298980.1, XP_006299285.1, XP_006299855.1
OG0000351	Np007G4098900, Np005G2793500, Np005G2793600, Np007G4098800	XP_006299246.2
OG0000355	Np003G1518500	XP_006282294.1
OG0000356	Np006G3652400	XP_023639414.1
OG0000357	Np004G2131300, Np004G2131200	XP_006305913.1, XP_006305533.1, XP_006304391.1
OG0000358	Np006G3613300	XP_023634596.1, XP_023634983.1
OG0000359	Np003G1622800	XP_023635692.1
OG0000359	Np005G2774500, Np005G2774300	XP_006284880.1
OG0000359	Np005G2774200	XP_023635068.1, XP_023635366.1
OG0000361	Np004G1900200	XP_023644238.1, XP_023637692.1, XP_023634606.1, XP_023638025.1
OG0000363	Np003G1299400	XP_006292669.1
OG0000363	Np004G1904600	XP_023645495.1
OG0000364	Np002G1151500, Np006G3313600, Np006G3314900, Np006G3313700, Np006G3584200, Np004G2086200	XP_006300905.2, XP_023634679.1
OG0000364	Np006G3315100	XP_006296274.2, XP_006296154.2, XP_006296300.1
OG0000365	Np004G2256300	XP_023632699.1, XP_006307169.1, XP_023632865.1, XP_006303963.1
OG0000367	Np002G0859300, Np002G0859700	XP_006282948.2
OG0000367	Np002G0859800	XP_023639243.1
OG0000367	Np005G2934000	XP_023644866.1
OG0000368	Np001G0464200	XP_023639149.1, XP_023638349.1, XP_023638317.1
OG0000368	Np001G0464500, Np001G0465000, Np001G0464400	XP_006291138.1
OG0000369	Np007G3873300, Np007G3872900, Np007G3878000, Np003G1659100, Np006G3612900	XP_006281901.1
OG0000370	Np007G3881700	XP_006299592.1, XP_006297713.1
OG0000371	Np005G2999700	XP_023635543.1
OG0000371	Np004G2170300, Np003G1738900, Np005G2999800, Np004G2170200	XP_023633698.1
OG0000374	Np002G0915900, Np007G3934900, Np002G1001700	XP_023638107.1
OG0000375	Np003G1608200, Np005G2993500	XP_023644476.1, XP_023633308.1
OG0000376	Np002G1165500	XP_006302482.1
OG0000376	Np002G1165400	XP_023642863.1
OG0000376	Np002G1165100	XP_006302496.1
OG0000377	Np005G2692900	XP_006283585.1
OG0000377	Np005G2692800	XP_023643598.1, XP_006302152.1, XP_006283582.1
OG0000377	Np005G2692500	XP_006283601.1
OG0000379	Np001G0262000	XP_006292510.2
OG0000379	Np001G0572200	XP_006292488.1
OG0000379	Np001G0262300	XP_023637894.1
OG0000380	Np003G1532600	XP_006282038.1
OG0000380	Np003G1521100, Np003G1521000, Np001G0458000	XP_006282003.1, XP_006282276.1
OG0000381	Np002G0731800	XP_006300414.1
OG0000381	Np006G3437400	XP_006295834.2
OG0000382	Np003G1866800	XP_006287213.1
OG0000382	Np006G3368000	XP_006295761.1
OG0000383	Np006G3646200, Np006G3646100, Np004G2298600	XP_023633034.1
OG0000383	Np001G0576800, Np001G0576700, Np001G0576600, Np002G0976000	XP_023633577.1, XP_023633611.1, XP_023638622.1
OG0000384	Np001G0337300	XP_006281981.1, XP_006281658.1, XP_006281516.1
OG0000386	Np004G2069500	XP_006305400.1
OG0000386	Np004G2070600, Np004G2073600, Np004G2070200, Np004G2070800	XP_006306301.2
OG0000386	Np004G2069400	XP_023645984.1
OG0000388	Np007G3923800, Np007G3923600, Np007G3924100, Np007G3782200	XP_006299181.1
OG0000389	Np007G3923900	XP_006279769.1
OG0000389	Np004G2014700, Np004G2017900	XP_023633423.1
OG0000389	Np005G3094800	XP_006294348.1, XP_006294343.1
OG0000390	Np004G2323900	XP_006304665.1
OG0000390	Np005G2754700	XP_006303659.1, XP_023644768.1
OG0000390	Np004G2324400	XP_006307366.1
OG0000390	Np004G2323400, Np001G0608500	XP_006304493.1
OG0000391	Np005G3125100	XP_023642299.1, XP_023641412.1
OG0000392	Np004G2392000	XP_006305429.2
OG0000392	Np004G2392100	XP_006305827.1
OG0000392	Np005G2809800, Np005G2809900, Np005G2809300, Np005G2809500, Np005G2809700	XP_006302461.1, XP_006284329.1
OG0000393	Np005G3147700	XP_006286150.1
OG0000393	Np005G3147800, Np005G3148300, Np005G3148200, Np005G3148600	XP_006285342.2, XP_006282503.1
OG0000396	Np006G3286600	XP_023638680.1, XP_023640099.1, XP_023633445.1
OG0000399	Np003G1871200	XP_006305654.1, XP_006288715.1
OG0000399	Np002G1076800, Np002G1077300	XP_006301123.2
OG0000402	Np001G0014700	XP_006281815.1
OG0000402	Np001G0014600	XP_023644261.1
OG0000403	Np003G1851700	XP_006290210.1, XP_006289326.2
OG0000404	Np004G2440800, Np004G2439200	XP_023641265.1
OG0000404	Np006G3363500	XP_023633760.1, XP_023638892.1
OG0000405	Np007G3790000, Np007G3790300	XP_006299882.1
OG0000405	Np002G0846100	XP_006299223.1
OG0000406	Np001G0457400	XP_006303419.1, XP_006281312.1, XP_006292046.1
OG0000406	Np004G2516000	XP_006295517.1
OG0000407	Np006G3216700, Np003G1623400	XP_006303834.1, XP_006304409.1, XP_023640112.1
OG0000409	Np004G2115900	XP_023640959.1
OG0000409	Np004G2115600	XP_023644902.1, XP_023644904.1
OG0000410	Np005G2853200, Np005G2853100	XP_023634720.1
OG0000410	Np003G1826700	XP_006289684.1, XP_006289723.1
OG0000411	Np006G3656700, Np001G0448300	XP_006295889.1, XP_006296440.1
OG0000412	Np003G1436800	XP_023636500.1
OG0000412	Np005G3122900	XP_006284008.1
OG0000412	Np002G0958700	XP_006300523.1
OG0000412	Np007G3931600	XP_006298020.1
OG0000413	Np007G4070900, Np007G4070700	XP_006298652.1
OG0000413	Np004G1913900, Np004G1913800, Np004G1913700	XP_006306130.1
OG0000414	Np002G1202200	XP_023643359.1
OG0000414	Np005G3114200, Np007G4006400	XP_006298325.1
OG0000414	Np005G3034800	XP_006286225.1
OG0000414	Np007G3826300	XP_023641355.1
OG0000415	Np005G2996800, Np002G1089500	XP_023639308.1, XP_023634711.1
OG0000420	Np007G3781800	XP_006289424.1
OG0000421	Np003G1652600	XP_006280097.1
OG0000421	Np007G3769100, Np003G1492300, Np003G1595800, Np003G1585300	XP_006287183.1, XP_006280103.1, XP_006280101.1
OG0000424	Np003G1633400	XP_006281244.2
OG0000424	Np005G2783600	XP_006284751.1
OG0000424	Np004G1960600	XP_006303412.1
OG0000425	Np004G2267900, Np003G1323100, Np007G3879300	XP_006282487.2, XP_006285273.2, XP_006296466.2
OG0000428	Np004G2340900	XP_006306907.1, XP_006299894.2
OG0000429	Np005G3179700	XP_023638962.1
OG0000429	Np001G0632600	XP_023643802.1
OG0000430	Np003G1835700	XP_006288911.1
OG0000430	Np002G1193600	XP_006300332.1
OG0000430	Np007G3892700	XP_006298837.1
OG0000431	Np004G1949000	XP_006306016.2
OG0000431	Np004G1948000	XP_006306247.1, XP_023645088.1
OG0000431	Np002G1177200	XP_006301035.1
OG0000432	Np004G1989800, Np004G1989900, Np004G1989600	XP_006304837.1, XP_006304764.1
OG0000432	Np005G3091600	XP_006285692.2, XP_006286118.1
OG0000433	Np005G2784000, Np005G2784300, Np005G2784100, Np005G2784200	XP_006285843.1, XP_006286272.1, XP_006282347.1, XP_006284992.1, XP_006285601.1
OG0000436	Np001G0457000	XP_006292028.1
OG0000436	Np003G1523800	XP_006281290.1
OG0000436	Np003G1523700	XP_006281292.1
OG0000436	Np001G0457100	XP_006292022.1
OG0000437	Np003G1572700	XP_006285100.1
OG0000437	Np005G2796000	XP_023640362.1
OG0000437	Np007G3729600	XP_006298740.2
OG0000438	Np001G0445000, Np001G0445500	XP_006292827.2, XP_023639100.1, XP_006292323.1, XP_006293249.2, XP_023639227.1, XP_023639055.1, XP_006293264.2, XP_023638895.1, XP_006292168.1
OG0000439	Np002G0832700, Np002G0832800	XP_006302149.1
OG0000439	Np003G1315100	XP_006285493.1, XP_006286640.1
OG0000442	Np001G0093700	XP_023639792.1
OG0000442	Np006G3214200	XP_023639393.1
OG0000443	Np006G3638900	XP_006296156.2
OG0000443	Np003G1377800	XP_006289984.1
OG0000443	Np001G0128600	XP_006289091.1
OG0000444	Np006G3551300	XP_006294594.1
OG0000444	Np001G0647200	XP_006292538.1
OG0000445	Np001G0496300, Np001G0109300	XP_006288822.1
OG0000445	Np006G3663800	XP_006284663.1, XP_006296532.1
OG0000446	Np003G1508000	XP_023636253.1
OG0000447	Np003G1314400, Np007G4102900	XP_006299325.2, XP_006295174.1, XP_006298737.1, XP_006292003.1
OG0000448	Np001G0183300	XP_023638828.1
OG0000448	Np002G1081700	XP_023638714.1
OG0000448	Np001G0199500, Np001G0199300, Np001G0199400	XP_006292607.1, XP_006292374.1
OG0000448	Np001G0199700	XP_006290512.1
OG0000449	Np007G3893700	XP_023639082.1
OG0000449	Np001G0641900	XP_006290714.1, XP_006293285.1
OG0000449	Np007G4226700	XP_006297834.2, XP_006297586.1
OG0000451	Np005G2859600, Np006G3209400	XP_023644131.1, XP_023645318.1
OG0000452	Np002G1218800	XP_023643222.1, XP_023643220.1
OG0000452	Np002G1220200, Np002G1219700	XP_023643863.1, XP_023643224.1
OG0000457	Np007G4205700, Np006G3460400, Np004G2558500, Np009G4310900	XP_006295201.1
OG0000458	Np004G2119000	XP_006303584.1
OG0000460	Np007G4074300	XP_006300251.2
OG0000460	Np005G2794500	XP_023635326.1
OG0000463	Np004G2039200	XP_006305314.1
OG0000464	Np004G2583500, Np004G2580300	XP_006305025.2
OG0000466	Np007G4165800, Np007G4185400	XP_023636137.1, XP_006286383.2, XP_023636135.1, XP_023637346.1
OG0000470	Np005G2718900	XP_006295495.1
OG0000470	Np005G2908400, Np003G1893400	XP_006285852.1
OG0000471	Np005G3069200	XP_006283096.1, XP_023638885.1
OG0000473	Np004G2068400, Np004G2599400	XP_006306997.1, XP_023632753.1
OG0000473	Np004G2599500	XP_023633292.1
OG0000474	Np004G2559900	XP_006306324.1
OG0000474	Np004G2055200, Np001G0439700	XP_023633873.1
OG0000475	Np002G1011100	XP_006297863.1, XP_023634441.1
OG0000475	Np002G1186800	XP_006302389.1
OG0000476	Np001G0143700, Np004G2171900, Np004G2172800, Np004G2171200	XP_006290011.1, XP_006290077.2
OG0000477	Np001G0072300	XP_006281265.1
OG0000477	Np001G0251900	XP_006291992.1
OG0000477	Np004G2423100	XP_006303395.1
OG0000478	Np002G0789100, Np002G1211200	XP_006302276.1
OG0000478	Np002G1233400	XP_006293681.2
OG0000478	Np001G0052500	XP_006300484.1
OG0000480	Np002G1173500	XP_006301968.1
OG0000481	Np002G1135600	XP_006302194.1
OG0000481	Np004G2489000	XP_006306441.1
OG0000481	Np004G2489100	XP_006307429.1
OG0000483	Np001G0136100	XP_006287450.1
OG0000484	Np005G2735000	XP_006281550.1
OG0000484	Np005G2734900, Np005G2734800	XP_006285734.1, XP_006284215.2
OG0000486	Np004G2369400	XP_006303535.1, XP_006306538.1
OG0000491	Np001G0483800	XP_006292831.2
OG0000491	Np001G0483700	XP_006293015.1
OG0000492	Np001G0578400	XP_006292723.1
OG0000492	Np006G3574000	XP_023639637.1
OG0000492	Np006G3345900	XP_023640971.1
OG0000493	Np001G0031700, Np004G2553800	XP_023633447.1
OG0000493	Np005G3165700	XP_006282518.2, XP_006282935.2, XP_006299208.2, XP_023635052.1, XP_006285278.2
OG0000494	Np001G0544600, Np001G0544300	XP_006297749.1, XP_023638942.1
OG0000494	Np001G0546800	XP_023638943.1
OG0000495	Np001G0458400	XP_023638908.1, XP_023639160.1
OG0000496	Np001G0476000	XP_006290566.1
OG0000497	Np002G0820000	XP_006302320.1
OG0000497	Np007G4064600	XP_006297793.1
OG0000497	Np004G1916400	XP_006300238.1, XP_006279086.1
OG0000498	Np003G1453300	XP_023635709.1
OG0000501	Np004G2058300	XP_023644931.1
OG0000501	Np003G1785900	XP_023636909.1
OG0000501	Np003G1785800	XP_023636853.1
OG0000501	Np003G1786100	XP_023637440.1
OG0000502	Np005G3150100	XP_006282225.1, XP_006285777.2
OG0000502	Np005G3150200	XP_006284933.2
OG0000506	Np003G1545600, Np003G1328500, Np006G3356700	XP_006298349.1
OG0000509	Np005G2994800	XP_023634870.1, XP_023634869.1, XP_023634868.1, XP_023634998.1
OG0000510	Np005G3171300, Np005G3171200	XP_006283966.1
OG0000510	Np005G3168500	XP_006286126.1
OG0000511	Np002G1113900, Np005G2776000	XP_023644537.1
OG0000512	Np001G0437000, Np005G2640700, Np002G0915600	XP_023639201.1, XP_023634592.1, XP_023635605.1
OG0000513	Np004G2485700	XP_006303146.1
OG0000513	Np004G2159300	XP_006300703.1
OG0000516	Np001G0082200, Np002G0912600	XP_006301381.2
OG0000517	Np003G1443000, Np004G2494200, Np004G2495400	XP_006288616.1
OG0000517	Np007G4223700, Np007G4222700	XP_006288551.1, XP_006286773.1
OG0000518	Np003G1392900	XP_006287603.1, XP_006287621.1
OG0000519	Np001G0000200	XP_023633585.1
OG0000519	Np006G3606100	XP_023639333.1, XP_023639984.1, XP_006296089.1, XP_023640382.1
OG0000520	Np004G2449500	XP_023641021.1, XP_023633094.1
OG0000521	Np001G0036100	XP_006279830.1
OG0000522	Np003G1268600	XP_006288904.1
OG0000522	Np001G0587800, Np006G3338600	XP_006295241.1, XP_006292050.1
OG0000522	Np007G4133500	XP_006298823.1
OG0000523	Np006G3650900, Np006G3652100	XP_006296424.2
OG0000523	Np006G3652300	XP_006295556.1
OG0000524	Np003G1813100	XP_006289788.1, XP_006286408.1
OG0000525	Np003G1847200, Np006G3272200	XP_006294283.1
OG0000525	Np006G3261300	XP_023640494.1
OG0000526	Np003G1465800	XP_006290128.2, XP_006288398.1
OG0000527	Np004G2330200	XP_006301304.1, XP_006293092.1, XP_006303658.2, XP_023633217.1
OG0000529	Np006G3553000	XP_023640832.1
OG0000529	Np006G3527600, Np006G3479500	XP_006296483.1, XP_006295994.1
OG0000530	Np003G1651600	XP_006281328.1, XP_023644524.1, XP_006281300.1, XP_006281568.2, XP_006281315.1
OG0000534	Np005G3036300	XP_006285238.1
OG0000535	Np004G2312400	XP_006281178.1, XP_006281166.1
OG0000535	Np001G0629100	XP_023639310.1, XP_006292940.1, XP_023643968.1
OG0000536	Np005G3112700	XP_023635045.1
OG0000536	Np003G1829100	XP_023636124.1
OG0000537	Np007G4149500, Np007G4149100	XP_006299274.1
OG0000537	Np001G0180200	XP_006279754.1
OG0000537	Np007G4149000, Np005G3093300	XP_006299382.1
OG0000538	Np001G0187000	XP_023639004.1
OG0000539	Np006G3605600	XP_006294799.1
OG0000539	Np006G3605500	XP_006294711.2
OG0000540	Np006G3543900, Np006G3486500	XP_006296353.1, XP_006295923.1
OG0000540	Np006G3543800, Np006G3486600, Np006G3546800, Np006G3482600, Np006G3479300, Np006G3528000	XP_006296184.1, XP_006289264.1, XP_006296298.1
OG0000542	Np004G2483400	XP_006304044.1
OG0000542	Np002G1149500	XP_006302601.1
OG0000542	Np002G0860700	XP_006305436.1, XP_006302599.1
OG0000543	Np001G0384100	XP_006282208.1
OG0000543	Np001G0384200	XP_006282091.1
OG0000547	Np006G3267300	XP_006294804.1
OG0000547	Np003G1537800, Np006G3267400	XP_006294805.1
OG0000548	Np006G3669300	XP_023640696.1
OG0000549	Np006G3576700	XP_006296071.1
OG0000552	Np001G0630800	XP_006292205.1
OG0000553	Np007G3875900	XP_006298559.1
OG0000553	Np001G0171600	XP_006281111.1
OG0000553	Np007G4159800	XP_006298567.1
OG0000554	Np003G1825900, Np003G1826000	XP_006289945.1, XP_006289150.1, XP_006289892.1, XP_006289038.1, XP_006289530.1
OG0000555	Np007G3811200	XP_006297238.2
OG0000556	Np002G1196300	XP_006300373.1, XP_006301650.1, XP_006300970.1, XP_006300567.1, XP_006301518.1, XP_006301153.1, XP_023644074.1
OG0000561	Np005G3150300	XP_006283580.2
OG0000561	Np001G0188000	XP_006291015.1
OG0000561	Np007G4240200	XP_006297398.1
OG0000561	Np003G1424200	XP_006287642.1
OG0000562	Np006G3579300	XP_023640357.1, XP_023640782.1
OG0000562	Np003G1505300	XP_006288634.1
OG0000563	Np006G3218900	XP_006296217.1
OG0000563	Np004G2302400	XP_006306408.1
OG0000564	Np006G3238900, Np001G0668600, Np001G0181600	XP_006295333.1
OG0000565	Np004G2463100	XP_023634906.1, XP_006305371.2
OG0000565	Np004G2467800	XP_006307176.1
OG0000566	Np002G1124500	XP_023643825.1
OG0000567	Np005G3036500	XP_006301228.1
OG0000568	Np006G3258900	XP_006293539.1
OG0000569	Np001G0019000	XP_006282161.1
OG0000569	Np001G0512900	XP_006291526.2
OG0000569	Np001G0513000	XP_023639144.1
OG0000570	Np003G1527900, Np003G1536700, Np003G1537500	XP_023633431.1, XP_006281770.2
OG0000571	Np007G4131700, Np007G4129400	XP_023633720.1, XP_006285796.1, XP_006301026.1, XP_006301280.2
OG0000572	Np007G3765500	XP_006297712.1, XP_023641492.1, XP_006299476.1, XP_023641490.1
OG0000572	Np001G0429400	XP_023645110.1
OG0000573	Np003G1846700	XP_006286514.2
OG0000573	Np003G1846600	XP_023636527.1
OG0000579	Np007G4239400	XP_006298764.1
OG0000579	Np001G0095200	XP_006281184.2
OG0000580	Np006G3550700	XP_006304411.1, XP_006296287.1
OG0000580	Np004G2536400	XP_023640384.1, XP_006306052.2
OG0000581	Np003G1488300	XP_006286089.1
OG0000581	Np003G1486100	XP_006305248.1
OG0000581	Np003G1488200	XP_006289991.2
OG0000582	Np001G0441600	XP_006279365.1, XP_006290972.1
OG0000582	Np001G0441800, Np001G0441900	XP_006279387.1, XP_023639269.1
OG0000583	Np004G1928600	XP_006306947.1
OG0000583	Np002G0732700	XP_006301908.1
OG0000584	Np002G1182300, Np002G1127400	XP_006302364.1
OG0000584	Np001G0426700	XP_006305038.1
OG0000585	Np001G0607200, Np001G0607300, Np001G0607000	XP_006290149.1, XP_006299146.1, XP_023639070.1
OG0000587	Np001G0518000, Np001G0517900	XP_006306039.1
OG0000588	Np006G3606400	XP_006296522.1, XP_006294917.2, XP_006293402.1, XP_006294909.2
