Orthogroup	Arabidopsis_arenosa	Eutrema_salsugineum
OG0000222	jg11917	XP_024010571.1, XP_024010572.1, XP_024016386.1
OG0000224	jg11828	XP_024014699.1, XP_024015850.1, XP_024014526.1, XP_024007291.1, XP_024015924.1, XP_024010387.1, XP_024006129.1, XP_024010577.1, XP_024016336.1, XP_024013388.1, XP_024013189.1, XP_024014537.1, XP_024009478.1, XP_024004996.1, XP_024010590.1, XP_024009283.1, XP_024014719.1, XP_024016316.1, XP_024006445.1, XP_024013195.1, XP_024010314.1, XP_024016378.1, XP_024009485.1, XP_024015895.1, XP_024013324.1, XP_024016560.1, XP_024004024.1, XP_024010358.1, XP_024013052.1, XP_024010151.1, XP_024004914.1, XP_024009450.1, XP_024004960.1, XP_024015925.1, XP_024016117.1, XP_024014017.1, XP_024009398.1, XP_024004881.1, XP_024013047.1, XP_024009905.1, XP_024014513.1, XP_024010370.1, XP_024009960.1, XP_024004959.1, XP_024013953.1, XP_024015888.1, XP_024014534.1, XP_024014233.1, XP_024006534.1, XP_024013065.1, XP_024013109.1, XP_024013041.1, XP_024013933.1, XP_024013075.1, XP_024010340.1, XP_024009357.1, XP_024014273.1, XP_024013378.1, XP_024004946.1, XP_024013096.1, XP_024014372.1, XP_024010648.1, XP_024015140.1, XP_024010910.1, XP_024006499.1, XP_024010272.1, XP_024007255.1, XP_024010537.1, XP_024010393.1, XP_024010242.1, XP_024016192.1, XP_024010461.1, XP_024015870.1, XP_024010344.1, XP_024015044.1, XP_024010539.1, XP_024016115.1, XP_024005037.1, XP_024014550.1, XP_024010295.1, XP_024013934.1, XP_024015127.1, XP_024005033.1, XP_024010378.1, XP_024016365.1, XP_024010127.1, XP_024013059.1, XP_024010484.1, XP_024009481.1, XP_024011385.1, XP_024007279.1, XP_024009414.1, XP_024009426.1, XP_024013172.1, XP_024010751.1, XP_024007313.1, XP_024013987.1, XP_024010306.1, XP_024016337.1, XP_024009494.1, XP_024013192.1, XP_024010801.1, XP_024007311.1, XP_024010677.1, XP_024016871.1, XP_024014788.1, XP_024015874.1, XP_024014632.1, XP_024013193.1, XP_024016339.1, XP_024010372.1, XP_024016267.1, XP_024016870.1, XP_024013100.1, XP_024013091.1, XP_024010265.1, XP_024013051.1, XP_024014286.1, XP_024009477.1, XP_024013077.1, XP_024010322.1, XP_024009268.1, XP_024009432.1, XP_024014394.1, XP_024013396.1, XP_024009295.1, XP_024009643.1
OG0000225	jg11400	XP_024007691.1
OG0000225	jg2551	XP_024009484.1
OG0000226	jg17319	XP_024016637.1, XP_024016268.1
OG0000226	jg2101, jg2102, jg31434	XP_006398782.2, XP_006396785.1
OG0000227	jg27543, jg27540, jg27541	XP_024014358.1
OG0000229	jg23298	XP_024007588.1, XP_006407514.1
OG0000230	jg15911, jg15928	XP_024012973.1
OG0000230	jg15921	XP_024012843.1
OG0000232	jg28047	XP_024004085.1
OG0000232	jg13723	XP_024016372.1, XP_024009429.1, XP_024009258.1, XP_024006411.1
OG0000233	jg4598	XP_006399237.1, XP_006399238.1
OG0000233	jg4599	XP_024012088.1, XP_006399240.2
OG0000233	jg4597	XP_024012161.1
OG0000235	jg31240	XP_006405379.1
OG0000236	jg7281, jg7280	XP_024014734.1
OG0000237	jg26496	XP_006406140.1
OG0000237	jg26333	XP_024014985.1
OG0000238	jg2698	XP_024007098.1
OG0000241	jg10370	XP_006413726.1
OG0000241	jg10371	XP_006413727.1
OG0000241	jg7736	XP_006396664.1
OG0000241	jg7734, jg7735	XP_024010083.1
OG0000242	jg24512, jg11645, jg21432	XP_024015704.1, XP_006392079.1, XP_006392157.1
OG0000242	jg6565	XP_006394900.1
OG0000243	jg31468	XP_006415575.2
OG0000243	jg31469	XP_024008323.1, XP_006415570.1
OG0000243	jg31477	XP_006415571.1
OG0000244	jg7884, jg7885, jg7892, jg7931, jg7886, jg7883	XP_006396522.2
OG0000246	jg15247	XP_006403719.1
OG0000246	jg18819	XP_006410852.1
OG0000246	jg18816	XP_006410850.1
OG0000247	jg31833	XP_024016187.1, XP_006397124.1, XP_006396952.1, XP_024010305.1, XP_024010284.1
OG0000248	jg2614, jg2609, jg2612, jg2608, jg2620, jg2621, jg2622, jg12494, jg12493, jg2604, jg2603	XP_006390930.2
OG0000249	jg11991	XP_024011318.1, XP_024004901.1
OG0000250	jg7768	XP_006396612.1, XP_006396617.1
OG0000250	jg7876	XP_006393349.1
OG0000251	jg13318, jg13319	XP_006395570.1
OG0000251	jg13320	XP_006395568.2
OG0000251	jg22623	XP_006401223.1
OG0000251	jg13316	XP_006395572.1
OG0000252	jg9231	XP_006412567.1
OG0000252	jg3420	XP_006390080.1
OG0000253	jg24871	XP_006407676.1
OG0000253	jg3985	XP_006398709.1
OG0000254	jg11135	XP_006414472.1
OG0000255	jg1321	XP_024016305.1, XP_024015085.1
OG0000256	jg25806	XP_006414663.1, XP_006414661.2
OG0000256	jg26502	XP_006418788.1, XP_006412628.2, XP_024009328.1, XP_006402133.2
OG0000256	jg27019, jg27030, jg27031	XP_006406160.1, XP_024014950.1, XP_006400938.2, XP_024012507.1, XP_024009330.1
OG0000257	jg20723	XP_006405181.1
OG0000258	jg1478, jg27068	XP_024013657.1, XP_024016182.1, XP_024015882.1, XP_024007310.1, XP_024010920.1, XP_024010435.1, XP_024011322.1, XP_024016335.1, XP_024006198.1, XP_024004992.1
OG0000258	jg17248, jg20584	XP_024014252.1
OG0000258	jg7050	XP_024009424.1, XP_024016307.1, XP_024016195.1, XP_024005011.1, XP_024009805.1, XP_024014491.1, XP_024007319.1, XP_024014510.1, XP_024013707.1, XP_024004828.1, XP_024010235.1, XP_024010552.1, XP_024013203.1, XP_024009361.1, XP_024014262.1, XP_024006450.1, XP_024016196.1, XP_024016327.1, XP_024010286.1, XP_024013588.1, XP_024014466.1, XP_024016527.1, XP_024006541.1, XP_024010206.1, XP_024016189.1, XP_024010441.1, XP_024006610.1, XP_024006440.1, XP_024007287.1, XP_024014730.1, XP_024009814.1, XP_024016588.1, XP_024015918.1, XP_024009409.1, XP_024013122.1, XP_024013915.1, XP_024013976.1, XP_024006449.1, XP_024014245.1, XP_024014243.1, XP_024015856.1, XP_024014751.1, XP_024016145.1, XP_024011299.1, XP_024011290.1, XP_024014462.1, XP_024006544.1
OG0000259	jg16868	XP_024015022.1
OG0000259	jg32916	XP_024004170.1
OG0000260	jg9182	XP_006411750.1
OG0000260	jg12428	XP_006405350.1, XP_024014684.1
OG0000262	jg719, jg720, jg7296, jg454, jg455, jg458, jg453, jg457	XP_024013586.1, XP_024011074.1
OG0000263	jg19302, jg7194, jg21801	XP_024016526.1
OG0000263	jg17561	XP_024014473.1
OG0000266	jg22089, jg22121, jg22117, jg22103, jg22105, jg22086	XP_024011221.1, XP_006401683.1
OG0000267	jg32649	XP_024004424.1
OG0000267	jg11749, jg11798	XP_024004803.1
OG0000269	jg22908	XP_006400925.1
OG0000269	jg14405, jg14407	XP_006418933.1, XP_006418941.1
OG0000269	jg17967	XP_024003799.1
OG0000270	jg581	XP_024014551.1
OG0000273	jg22097	XP_024011222.1
OG0000273	jg22106, jg22114, jg22084	XP_024011934.1
OG0000273	jg22123, jg22124, jg22085, jg22087, jg22094	XP_024011702.1
OG0000275	jg8473	XP_024006885.1, XP_006395689.1
OG0000275	jg1129, jg6761, jg6771, jg6767, jg6769, jg6762, jg6770, jg1128	XP_024006417.1
OG0000278	jg12172, jg12224	XP_006408609.2
OG0000279	jg20630, jg20632	XP_024010978.1
OG0000282	jg10315, jg10316, jg10317, jg10273, jg10321, jg10322, jg10320, jg10266	XP_024004517.1, XP_024004516.1
OG0000283	jg20347, jg6911	XP_024007235.1
OG0000283	jg7177, jg27094, jg3156, jg6794	XP_024014716.1
OG0000284	jg5787	XP_024011107.1, XP_024006182.1
OG0000285	jg10428	XP_024005112.1
OG0000285	jg9725	XP_006413094.1
OG0000285	jg2004	XP_024007950.1, XP_006391515.2, XP_006391517.1
OG0000286	jg20757, jg20756	XP_006396333.1
OG0000286	jg25017, jg25016, jg25015	XP_024015270.1
OG0000289	jg26840, jg26924, jg26930, jg26928, jg26834, jg26931	XP_006415671.1
OG0000291	jg27066, jg27067, jg27057	XP_024009515.1
OG0000291	jg14552, jg14546	XP_006410187.1
OG0000292	jg27846	XP_024010327.1
OG0000292	jg4758	XP_024009948.1, XP_024006248.1, XP_024006116.1, XP_024009134.1
OG0000292	jg11860	XP_024014030.1, XP_024012275.1
OG0000292	jg11859	XP_024013972.1
OG0000294	jg5391, jg5390, jg31107, jg31105, jg31104	XP_006400088.2
OG0000294	jg7548, jg7545	XP_024010155.1
OG0000294	jg5315	XP_024012273.1
OG0000295	jg10939	XP_024011089.1
OG0000295	jg28831	XP_024008297.1
OG0000295	jg31317	XP_006412919.1
OG0000295	jg25083, jg31321	XP_006415705.2
OG0000296	jg22851, jg22847	XP_006400992.1
OG0000296	jg22801, jg21885, jg22800	XP_024011966.1, XP_024012425.1
OG0000296	jg22798, jg22799	XP_024012145.1
OG0000297	jg12852	XP_024014692.1
OG0000298	jg32012, jg32014, jg17396, jg32008	XP_006415076.2
OG0000300	jg21798	XP_006408678.2
OG0000300	jg15634, jg21677, jg31893, jg31895	XP_024016300.1, XP_006394334.2
OG0000300	jg15546, jg13486	XP_006403410.1
OG0000301	jg19826	XP_024006006.1, XP_024014229.1
OG0000301	jg16118	XP_024014235.1, XP_006404678.1, XP_006402565.2
OG0000303	jg14119	XP_024007779.1, XP_024013204.1, XP_024007914.1
OG0000303	jg13946	XP_024009454.1, XP_024010418.1
OG0000304	jg17079	XP_006393540.1
OG0000304	jg19307	XP_024009992.1
OG0000304	jg21390, jg21205, jg21204, jg27046	XP_006393554.2, XP_024006523.1
OG0000304	jg19308	XP_006396717.1
OG0000305	jg30239	XP_006413912.1
OG0000305	jg32496, jg19283, jg19279, jg7268	XP_006411287.1
OG0000306	jg12412	XP_006402171.2, XP_006405728.2
OG0000308	jg20895, jg20892, jg20894, jg20890, jg20896, jg20889	XP_006403249.1, XP_006403251.1, XP_006403248.1, XP_006403252.1, XP_024013277.1
OG0000313	jg13759	XP_006405091.1
OG0000313	jg9481	XP_006412828.1
OG0000314	jg17949	XP_024005553.1
OG0000314	jg21060	XP_024010526.1
OG0000315	jg16044	XP_024010346.1, XP_024014742.1, XP_024014782.1, XP_024014357.1, XP_024014741.1, XP_024014779.1, XP_024016782.1, XP_024004825.1, XP_024005179.1, XP_024005193.1, XP_024005154.1
OG0000316	jg25481	XP_006407055.1, XP_024015112.1
OG0000318	jg3658, jg27680, jg2564, jg2563, jg27679, jg32154, jg32160	XP_024010631.1
OG0000321	jg33127, jg33133	XP_006406473.1, XP_006393188.1
OG0000322	jg2988	XP_024012255.1
OG0000325	jg28796	XP_006418097.1
OG0000325	jg28797	XP_024008616.1
OG0000326	jg31005, jg13147, jg2458, jg25667	XP_006414687.1, XP_006414684.2, XP_006414683.2, XP_006414686.1
OG0000326	jg12408, jg12409, jg12410, jg22013, jg14842, jg24902, jg25139, jg24918, jg24919, jg2457, jg24602	XP_006406044.2, XP_006406046.1
OG0000327	jg3425, jg4413	XP_006405569.1
OG0000327	jg9024	XP_006413834.1, XP_006413902.1
OG0000329	jg11299	XP_006414672.1
OG0000330	jg2932, jg2931	XP_024008627.1
OG0000330	jg2930	XP_006390610.1
OG0000331	jg28558, jg8055	XP_006418333.1
OG0000331	jg25844	XP_006406736.1
OG0000331	jg18827	XP_006410860.1
OG0000332	jg815, jg820, jg826, jg816, jg817, jg823, jg821, jg818, jg806	XP_006391998.1
OG0000334	jg27468, jg29921	XP_024016332.1
OG0000334	jg13498, jg18867, jg21058, jg13113, jg12230, jg11080, jg14024, jg13959, jg21899, jg21901, jg1165, jg14183, jg8025	XP_024016213.1
OG0000334	jg12492	XP_024004039.1
OG0000335	jg16010	XP_006402644.2
OG0000335	jg16058	XP_006402608.1, XP_006390902.2
OG0000336	jg29325	XP_006417558.1, XP_006417548.1
OG0000339	jg11537, jg11540	XP_024004976.1
OG0000341	jg29043	XP_006417866.1
OG0000341	jg32635, jg32647	XP_024006296.1
OG0000341	jg32948, jg32949	XP_006392846.1, XP_006393515.2
OG0000342	jg16938	XP_024015029.1, XP_024014866.1
OG0000343	jg13708, jg17445, jg26926, jg6756, jg6755	XP_024004090.1
OG0000344	jg29545, jg29543, jg29550, jg33257	XP_024007719.1
OG0000344	jg364	XP_024007179.1
OG0000345	jg4766, jg20849	XP_024013255.1
OG0000345	jg4765	XP_006399428.2
OG0000345	jg4767	XP_006399431.1
OG0000346	jg13305	XP_006395576.1
OG0000346	jg13304	XP_006395577.1
OG0000346	jg15261	XP_024013545.1, XP_006403706.1
OG0000347	jg19995	XP_006397781.1
OG0000347	jg10163	XP_006413559.1
OG0000347	jg8201	XP_006396241.1
OG0000348	jg14665	XP_006405817.2
OG0000348	jg20048	XP_024010856.1
OG0000348	jg26730	XP_024007895.1, XP_024007894.1
OG0000349	jg22904	XP_006400931.1
OG0000349	jg22900	XP_024011593.1
OG0000350	jg13712, jg26397, jg26398, jg26400, jg26399, jg26396, jg26395	XP_024014973.1, XP_024014974.1
OG0000351	jg26743, jg27595	XP_006407408.1, XP_006413962.1, XP_006407409.2
OG0000355	jg22984	XP_024013315.1, XP_024013316.1, XP_006400849.1
OG0000356	jg16973	XP_024014118.1
OG0000356	jg16971, jg16970	XP_024014113.1
OG0000356	jg16967	XP_024014112.1
OG0000356	jg16968	XP_024013952.1
OG0000357	jg31533, jg31532	XP_006415534.1, XP_006415536.1, XP_006415537.1
OG0000358	jg10334	XP_024006233.1, XP_006393112.2
OG0000359	jg9679	XP_006413047.1
OG0000363	jg11189, jg13745	XP_024003896.1
OG0000363	jg11188	XP_024013752.1
OG0000363	jg33778	XP_006395553.1
OG0000364	jg24355	XP_006396845.1, XP_006396574.1
OG0000364	jg19314, jg19320, jg12453, jg19325	XP_024003638.1, XP_006409746.1
OG0000365	jg31120	XP_006415920.1
OG0000365	jg10496, jg10495	XP_006413856.1, XP_006413854.1
OG0000365	jg31122, jg31118, jg31119, jg31117	XP_006415921.1
OG0000367	jg11956, jg7206	XP_024008863.1
OG0000367	jg31010	XP_024008020.1
OG0000368	jg14453, jg14450	XP_006418874.2, XP_024009622.1, XP_006418873.1
OG0000368	jg14457	XP_006418870.1
OG0000369	jg11313	XP_006397046.1, XP_006396824.1, XP_006396884.1
OG0000370	jg7721	XP_024013818.1
OG0000370	jg26720, jg26718, jg26719	XP_024009974.1
OG0000371	jg13947	XP_024006424.1
OG0000376	jg918	XP_006392126.1
OG0000376	jg916	XP_006392127.1
OG0000377	jg2119, jg8598, jg8599	XP_024004487.1
OG0000377	jg8601	XP_006393642.1
OG0000377	jg8600	XP_006411900.1, XP_006411901.1
OG0000379	jg13018	XP_006395818.1
OG0000379	jg15354	XP_006403613.1
OG0000379	jg13016	XP_024006961.1
OG0000379	jg13017, jg716	XP_024016059.1
OG0000380	jg22859, jg22857, jg30710	XP_024012512.1, XP_024012532.1, XP_006400936.1
OG0000380	jg22963, jg22951	XP_006400881.1, XP_024012520.1, XP_024012521.1, XP_006393432.1
OG0000381	jg21076, jg18471, jg13731, jg18472, jg3544, jg3543	XP_024016547.1
OG0000382	jg7975, jg7974, jg7976	XP_006396450.1
OG0000382	jg18934	XP_006410963.1
OG0000384	jg20367, jg20365, jg20368	XP_006398389.1
OG0000385	jg9230	XP_024004600.1
OG0000388	jg25857	XP_024016650.1
OG0000388	jg22210	XP_006397366.1, XP_006401605.1, XP_006401607.2
OG0000388	jg27023, jg26105, jg26106	XP_006406482.1, XP_006406481.1
OG0000389	jg22999	XP_024012476.1
OG0000389	jg22549, jg22552, jg22553, jg12732, jg22551, jg22550	XP_006409792.2
OG0000389	jg17521	XP_024014146.1
OG0000390	jg30800	XP_006416204.1, XP_006416205.1
OG0000390	jg30802, jg27191	XP_024008649.1
OG0000391	jg2971, jg2970	XP_006390568.1
OG0000391	jg24982	XP_024015047.1
OG0000392	jg30223	XP_006416751.1
OG0000392	jg9939, jg9938	XP_006413319.1
OG0000393	jg12479	XP_006405658.1
OG0000393	jg12478	XP_006405663.1, XP_006414433.1
OG0000393	jg12475	XP_024014651.1
OG0000394	jg33475	XP_006392866.1
OG0000395	jg29880	XP_006417058.1
OG0000395	jg27565	XP_006409559.1
OG0000395	jg29879	XP_006417060.1
OG0000397	jg2134	XP_024015686.1
OG0000399	jg28568	XP_006418323.1
OG0000399	jg16322	XP_006402369.1
OG0000399	jg29276	XP_006417597.1
OG0000402	jg23698	XP_024007630.1
OG0000402	jg23699	XP_024006781.1
OG0000402	jg23697	XP_006406006.1, XP_024006782.1
OG0000403	jg7844	XP_024004870.1
OG0000403	jg7841	XP_006396576.1
OG0000403	jg7840	XP_024009935.1
OG0000403	jg7766, jg11334, jg11332, jg11331	XP_024009575.1, XP_006418804.2
OG0000404	jg27776	XP_006405084.2, XP_024014917.1
OG0000404	jg9479	XP_024004453.1
OG0000405	jg25469, jg25468	XP_024012331.1
OG0000407	jg28645, jg31101, jg20131	XP_006397915.1, XP_024015422.1
OG0000407	jg29567	XP_024004900.1
OG0000409	jg17641	XP_024008673.1
OG0000409	jg31386	XP_024008361.1
OG0000411	jg17003, jg16987, jg17292, jg17291, jg16929, jg16931, jg16935, jg20923, jg16934	XP_006419063.1
OG0000412	jg5485	XP_006400196.1
OG0000412	jg12214	XP_006405853.1
OG0000412	jg2061	XP_006391364.1
OG0000412	jg25896	XP_006406687.1
OG0000413	jg25354	XP_006415181.1, XP_006407188.1, XP_006407189.1
OG0000413	jg33681	XP_006392671.1
OG0000413	jg25353	XP_006407190.1
OG0000414	jg673	XP_006391857.1
OG0000414	jg27345	XP_006409711.1
OG0000414	jg11210	XP_006414560.1
OG0000416	jg7623	XP_024015960.1
OG0000419	jg18645, jg18647	XP_006410685.1
OG0000420	jg5048	XP_006399726.2
OG0000421	jg21967	XP_006401798.1
OG0000421	jg9794	XP_006413166.1
OG0000421	jg22448, jg22447	XP_006401391.1
OG0000423	jg11745, jg1287	XP_024011343.1, XP_024011135.1, XP_024013366.1, XP_024015908.1
OG0000424	jg22288	XP_006401550.1
OG0000424	jg9732	XP_006413100.1
OG0000426	jg27618	XP_006409386.2, XP_024010333.1
OG0000428	jg1641, jg31721, jg6752, jg1927, jg12019	XP_024013624.1, XP_024010341.1, XP_024007943.1, XP_024010451.1, XP_024004969.1, XP_024007771.1, XP_024013942.1, XP_024004070.1, XP_024011239.1, XP_024010255.1, XP_024013393.1, XP_024007315.1, XP_024010656.1, XP_024011264.1, XP_024014459.1, XP_024004964.1, XP_024013614.1, XP_024013943.1, XP_024015946.1, XP_024006517.1, XP_024006431.1, XP_024004956.1, XP_024011298.1, XP_024014046.1, XP_024014722.1, XP_024010397.1, XP_024014767.1, XP_024009489.1, XP_024016205.1, XP_024010338.1, XP_024013686.1, XP_024014011.1, XP_024013390.1
OG0000429	jg1359, jg15868	XP_024012759.1
OG0000430	jg10342	XP_006413700.1
OG0000430	jg731	XP_006391930.1
OG0000432	jg10548	XP_024005371.1
OG0000434	jg12377	XP_006405769.1
OG0000434	jg32516	XP_006396361.1
OG0000434	jg19077	XP_006419002.1, XP_006419029.1
OG0000436	jg14380	XP_006418977.1
OG0000436	jg22927, jg22928	XP_006400899.1
OG0000436	jg14381	XP_006418975.1
OG0000437	jg22554, jg9831	XP_006413212.1
OG0000437	jg28169	XP_006408890.2
OG0000438	jg14103, jg14100, jg14110, jg14105, jg14108, jg14098, jg20919, jg14109, jg14106, jg14233, jg14232	XP_024004195.1
OG0000439	jg2123, jg4379, jg27491, jg2122	XP_006392340.1, XP_006399085.1
OG0000443	jg9154	XP_006412480.1
OG0000443	jg17131	XP_006405188.1
OG0000443	jg6415	XP_006394790.1
OG0000444	jg18200	XP_006410273.1
OG0000444	jg15993	XP_006402684.1
OG0000445	jg6224	XP_006394638.1, XP_006404202.1
OG0000445	jg16878	XP_006404910.2
OG0000446	jg6094, jg7081	XP_024011431.1
OG0000446	jg13483	XP_024012621.1
OG0000446	jg6075	XP_024012500.1
OG0000448	jg13609, jg13604	XP_024007562.1
OG0000448	jg13602	XP_006395369.1
OG0000449	jg15925, jg15924, jg15929	XP_006396702.1, XP_024012746.1
OG0000449	jg24132, jg24131	XP_024015302.1
OG0000450	jg11999, jg20839, jg20841	XP_006409777.2
OG0000451	jg10331	XP_024005434.1
OG0000451	jg990, jg976, jg5486, jg32699	XP_006395622.1
OG0000452	jg561, jg560	XP_006391769.2
OG0000452	jg566, jg565	XP_006391768.1
OG0000457	jg24317, jg28766	XP_006408189.1
OG0000458	jg31419	XP_006415613.1
OG0000459	jg10503	XP_006413864.1, XP_006395915.1
OG0000459	jg22903	XP_006418911.2
OG0000460	jg25335	XP_024015449.1
OG0000460	jg22533	XP_024012323.1
OG0000463	jg32175	XP_006397433.1
OG0000463	jg14431	XP_006418893.1
OG0000469	jg15897, jg19591, jg10715, jg20504	XP_006414065.1, XP_006398262.1, XP_006402758.1
OG0000471	jg11429	XP_006414852.1
OG0000471	jg11421, jg11417, jg11415, jg11432, jg11422	XP_024004360.1
OG0000472	jg14011, jg17123, jg21902, jg3815, jg21009, jg7126, jg7131, jg7107	XP_024011329.1
OG0000473	jg28396	XP_006418508.2
OG0000473	jg28395	XP_024008949.1
OG0000474	jg28747	XP_006418142.1
OG0000474	jg20853	XP_024013128.1
OG0000475	jg775	XP_006391972.1
OG0000476	jg6712, jg6710, jg6600, jg6598	XP_006419039.1, XP_006394913.1, XP_024006833.1
OG0000477	jg23206	XP_006394381.1
OG0000477	jg13074	XP_006395760.1
OG0000480	jg868	XP_006392063.1
OG0000481	jg1153	XP_006392303.1
OG0000481	jg29378	XP_006417504.1
OG0000481	jg29377	XP_006417505.1
OG0000482	jg2864	XP_006390679.1
OG0000483	jg6493	XP_006418706.1, XP_006394848.1, XP_024007503.1, XP_024011021.1
OG0000484	jg21310	XP_006412725.1
OG0000484	jg9383, jg1872	XP_006412724.1, XP_006412723.2
OG0000485	jg10165	XP_024004627.1
OG0000485	jg10170, jg10168, jg10169	XP_024008934.1
OG0000485	jg10166, jg10167	XP_024004630.1
OG0000485	jg28227, jg10164, jg12984	XP_024004631.1
OG0000486	jg30401, jg30400, jg30403, jg25301	XP_006404136.1, XP_006416568.1
OG0000491	jg14643, jg14645	XP_024013467.1
OG0000491	jg14644	XP_006404277.1
OG0000492	jg15405	XP_024013791.1
OG0000492	jg18363	XP_006410416.1
OG0000492	jg19076	XP_006411118.1
OG0000493	jg23546	XP_006394046.1
OG0000493	jg12611, jg12549, jg12556	XP_024014450.1, XP_024014365.1, XP_024014589.1
OG0000494	jg15143	XP_024010482.1, XP_006391489.2
OG0000495	jg14399	XP_024009377.1
OG0000496	jg14579, jg14580	XP_024013422.1
OG0000496	jg14578	XP_024013574.1
OG0000496	jg14581	XP_006404341.1
OG0000497	jg2908	XP_006390626.1
OG0000498	jg25277	XP_006398366.1
OG0000498	jg9327	XP_024012352.1
OG0000499	jg26191	XP_006406393.2
OG0000499	jg17672	XP_006406390.2
OG0000499	jg26193	XP_006406313.1
OG0000501	jg31946	XP_006415136.1
OG0000501	jg7403	XP_006397047.2
OG0000501	jg7404	XP_006397045.1
OG0000502	jg12486	XP_006405645.2
OG0000502	jg12489	XP_006405642.1
OG0000506	jg4536, jg27864	XP_006409322.1, XP_024004213.1, XP_006411040.1
OG0000506	jg22754	XP_024011731.1
OG0000507	jg6528	XP_024016322.1
OG0000508	jg33662	XP_024006077.1
OG0000509	jg10982, jg10978	XP_006414334.2, XP_024005837.1
OG0000509	jg10981, jg10977, jg10980, jg10975	XP_006414335.1
OG0000510	jg12627	XP_006405518.1
OG0000510	jg12626	XP_024014648.1, XP_006405529.2
OG0000512	jg8980	XP_006397457.1, XP_006412305.1, XP_006404524.1, XP_006404523.1
OG0000514	jg17303, jg17304, jg21135, jg11876	XP_024005418.1, XP_024006587.1, XP_024010187.1
OG0000516	jg2299	XP_024004711.1
OG0000516	jg3139	XP_006390380.1
OG0000517	jg5539	XP_024011579.1
OG0000518	jg22059	XP_006401714.1
OG0000519	jg23802	XP_024006693.1
OG0000519	jg18112, jg18116	XP_006409992.2, XP_006391376.1
OG0000520	jg29717	XP_006409424.1
OG0000520	jg29720	XP_006417207.2
OG0000521	jg23516, jg23515	XP_024007049.1
