Orthogroup	Arabidopsis_arenosa	Noccaea_praecox
OG0000267	jg17411, jg17413, jg32346	Np001G0079700
OG0000267	jg32649	Np003G1683000
OG0000269	jg22908	Np003G1526500
OG0000269	jg14405, jg14407	Np001G0459000, Np001G0458900
OG0000269	jg14408, jg1015, jg17967	Np004G2521600
OG0000270	jg581	Np006G3619100
OG0000274	jg27362	Np002G1028400
OG0000274	jg13700	Np004G2151900
OG0000274	jg2060	Np002G1089600, Np007G4175900
OG0000275	jg8473	Np001G0244400
OG0000275	jg1129, jg6761, jg6771, jg6767, jg6769, jg6762, jg6770, jg1128	Np004G1985300
OG0000277	jg8879	Np007G3772100
OG0000277	jg30517	Np002G0777200
OG0000277	jg3222	Np004G2355900
OG0000278	jg12188, jg12186, jg12174, jg10987, jg10984, jg12178, jg12175	Np005G3117100
OG0000279	jg20637, jg17236	Np002G1141200, Np003G1803300
OG0000279	jg20630, jg20632	Np001G0386500
OG0000282	jg33448, jg10319, jg10323	Np006G3612000
OG0000282	jg10266	Np005G2741000
OG0000283	jg20347, jg6911	Np005G2968000, Np003G1722900
OG0000284	jg5787	Np005G2943000
OG0000285	jg10428	Np005G2879700
OG0000285	jg14971	Np004G2185500
OG0000286	jg20757, jg20756, jg11068, jg25017, jg25016, jg25015	Np003G1578100
OG0000286	jg28841	Np005G2707100, Np005G2706600, Np005G2707500
OG0000286	jg7751	Np002G0753400
OG0000290	jg33120	Np002G1240300
OG0000290	jg419	Np002G1239500, Np002G0914000
OG0000290	jg416, jg418	Np002G1239600
OG0000290	jg415, jg413	Np002G1239700, Np002G1239800
OG0000291	jg14552, jg14546	Np005G2987000
OG0000292	jg17325, jg10075	Np003G1428400, Np005G3200500
OG0000292	jg11860	Np003G1590800
OG0000292	jg13668	Np001G0267600
OG0000292	jg28282, jg27759	Np005G2785600
OG0000294	jg7548, jg7545	Np007G3931800, Np002G0947400
OG0000294	jg5315	Np002G1225100
OG0000295	jg32824	Np004G2036300
OG0000295	jg28831	Np004G2551000
OG0000295	jg31317	Np005G2760100
OG0000295	jg25084, jg7397	Np004G2108200
OG0000295	jg25085, jg7398, jg25082, jg26786	Np004G2108300
OG0000296	jg22851, jg22847	Np003G1534000, Np007G4243900, Np003G1534400
OG0000296	jg22801, jg21885, jg22800	Np003G1539300
OG0000296	jg22798, jg22799	Np003G1534300
OG0000298	jg32011	Np004G2067300
OG0000298	jg32008	Np001G0361700, Np004G2066800, Np004G2066700
OG0000299	jg17441	Np002G1034500
OG0000300	jg21798	Np004G2011900
OG0000300	jg15635, jg15546, jg13486, jg26991, jg21853	Np004G1944000
OG0000301	jg19826	Np001G0656600
OG0000301	jg16118	Np006G3657800, Np006G3692300, Np001G0664000
OG0000303	jg21610	Np002G0762300
OG0000304	jg17079	Np003G1831200
OG0000304	jg21390, jg21205, jg21204, jg27046	Np004G2005100, Np004G2005300
OG0000304	jg19308	Np003G1830800
OG0000305	jg30239	Np004G2040900, Np004G2390100
OG0000307	jg33267	Np007G3777700
OG0000309	jg22981	Np005G3043400
OG0000312	jg6753	Np002G1029400
OG0000312	jg1649	Np001G0253500
OG0000313	jg28285	Np006G3363800, Np006G3363700
OG0000314	jg17949	Np003G1725200
OG0000314	jg16768	Np001G0349500
OG0000314	jg21060	Np002G0900000
OG0000316	jg25481	Np007G4052400, Np007G4052300, Np002G1064100
OG0000318	jg32160	Np004G2401400
OG0000321	jg33127, jg33133	Np004G1971000
OG0000321	jg5838, jg5839	Np003G1478700
OG0000323	jg12614	Np005G3167200
OG0000323	jg2919, jg2926, jg1474, jg20698	Np004G2384500
OG0000325	jg28796	Np004G2554700
OG0000325	jg28797	Np004G2554500
OG0000326	jg31005, jg13147, jg2458, jg25667	Np006G3247600, Np004G2144700, Np005G3048100
OG0000327	jg3425	Np005G3168200
OG0000328	jg26279, jg26278, jg26277	Np007G3808000
OG0000328	jg26271	Np007G3807900
OG0000328	jg26276	Np007G3807800
OG0000328	jg26274	Np007G3807200
OG0000328	jg26275	Np007G3807400
OG0000328	jg26272, jg26273	Np007G3807700
OG0000329	jg11299	Np005G3045800
OG0000330	jg2932, jg2931	Np002G0817100, Np002G0817000
OG0000330	jg2930	Np002G0817200
OG0000331	jg25844	Np007G3925500
OG0000331	jg18827	Np006G3382400
OG0000332	jg805, jg807, jg814	Np002G1180900
OG0000334	jg27468, jg29921	Np008G4277100
OG0000334	jg13498, jg18867, jg21058, jg13113, jg12230, jg11080, jg14024, jg13959, jg21899, jg21901, jg1165, jg14183, jg8025	Np001G0128900, Np001G0128700
OG0000334	jg4267, jg10505, jg1845	Np002G0988300
OG0000334	jg12492	Np002G1103700
OG0000334	jg13854	Np006G3520700
OG0000334	jg11603	Np002G0884600
OG0000334	jg25251, jg32583, jg32326, jg14085	Np002G0934800
OG0000335	jg16034	Np007G3788800
OG0000335	jg16010	Np001G0652400, Np001G0653300
OG0000335	jg16059	Np001G0491000, Np001G0490700
OG0000339	jg10545	Np001G0393100
OG0000339	jg11537, jg11540	Np005G3086500
OG0000341	jg32950	Np004G1990800, Np007G3759900
OG0000341	jg32635, jg32647	Np005G3127500
OG0000342	jg16938	Np005G3060100, Np005G3059800
OG0000343	jg30677	Np005G2719800, Np003G1331500, Np007G4007500, Np001G0312600, Np002G0955000, Np003G1807800, Np006G3571500, Np003G1663500, Np003G1480000, Np003G1620800, Np007G3966900, Np003G1635000, Np002G1079200, Np007G3966600, Np003G1814300, Np007G4002600
OG0000343	jg13708, jg17445, jg26926, jg6756, jg6755	Np006G3457100, Np009G4315700, Np006G3457200, Np006G3383800
OG0000344	jg29636, jg29549, jg29545, jg29543, jg29550, jg33257, jg364, jg12227, jg29834, jg21571	Np007G3786100
OG0000345	jg4766, jg20849	Np001G0410500
OG0000345	jg4765	Np003G1357300
OG0000345	jg28744	Np003G1357400
OG0000346	jg15260	Np001G0560600
OG0000346	jg13305	Np001G0228500, Np001G0228200, Np001G0228300
OG0000346	jg15261	Np004G1975800
OG0000346	jg15262	Np001G0561000
OG0000347	jg19995	Np006G3234300
OG0000347	jg28483, jg16199	Np001G0672700
OG0000347	jg10163	Np005G2837600
OG0000347	jg28458	Np004G2592100
OG0000347	jg8201	Np003G1893600
OG0000348	jg14665	Np003G1858900
OG0000348	jg20048, jg26730	Np005G2722200, Np005G2722100, Np005G2722300
OG0000349	jg22904	Np003G1527100
OG0000350	jg13712, jg26397, jg26398, jg26400, jg26399, jg26396, jg26395	Np007G3817600, Np007G3817500, Np007G3817800, Np007G3824500, Np007G3824300, Np007G3845500, Np007G3845200, Np007G3829000
OG0000351	jg26743, jg27595	Np007G4098900, Np005G2793500, Np005G2793600, Np007G4098800
OG0000355	jg22984	Np003G1518500
OG0000356	jg16968	Np006G3653600, Np006G3653700
OG0000357	jg31533, jg31532	Np004G2131300, Np004G2131200
OG0000358	jg10334	Np006G3613300
OG0000359	jg9679	Np005G2774500, Np005G2774300
OG0000361	jg17741, jg13739, jg17397	Np002G1200400
OG0000361	jg17742, jg33715, jg16229, jg17720, jg2108, jg12203, jg2107, jg13084, jg16745	Np004G1900200
OG0000363	jg11188	Np002G1079000, Np003G1299400
OG0000363	jg33778	Np004G1904600
OG0000363	jg3528	Np004G2083300
OG0000364	jg24355	Np002G1151500, Np006G3313600, Np006G3314900, Np006G3313700, Np006G3584200, Np004G2086200
OG0000364	jg19314, jg19320, jg12453, jg19325	Np006G3315100
OG0000365	jg31122, jg31118, jg31119, jg31117	Np004G2256300
OG0000367	jg11956, jg7206	Np002G0859300, Np002G0859700
OG0000367	jg30998, jg31000, jg27187, jg27188, jg31008	Np005G2934000
OG0000368	jg14450	Np001G0464200
OG0000368	jg14457	Np001G0464500, Np001G0465000, Np001G0464400
OG0000369	jg21600, jg21583, jg21561, jg21534, jg21584, jg21558	Np007G3873300, Np007G3872900, Np007G3878000, Np003G1659100, Np006G3612900
OG0000369	jg11313	Np004G2010000
OG0000370	jg26720, jg26718, jg26719	Np007G3881700
OG0000371	jg1972	Np005G2999700
OG0000371	jg1971	Np003G1738900
OG0000371	jg13947	Np005G2999800
OG0000371	jg17116, jg27205	Np004G2170200
OG0000374	jg2022	Np002G0915900, Np007G3934900, Np002G1001700
OG0000375	jg6729, jg12392, jg7062	Np003G1608200, Np005G2993500
OG0000376	jg918	Np002G1165400
OG0000376	jg916	Np002G1165100
OG0000377	jg2119, jg8598, jg8599	Np005G2692800
OG0000377	jg8601	Np005G2692500
OG0000377	jg8600	Np005G2692700
OG0000379	jg13018	Np001G0262000
OG0000379	jg15354	Np001G0572200
OG0000379	jg13016	Np001G0262300
OG0000380	jg22859, jg22857, jg30710	Np003G1532600
OG0000380	jg22963, jg22951	Np003G1521100, Np003G1521000, Np001G0458000
OG0000381	jg3545	Np002G0731800
OG0000381	jg21076, jg18471, jg13731	Np001G0032900, Np006G3437800
OG0000381	jg18472	Np006G3437400
OG0000381	jg3544, jg3543	Np002G0731900
OG0000382	jg7975, jg7974, jg7976	Np003G1866800
OG0000382	jg18934	Np006G3368000
OG0000383	jg30941	Np006G3646200, Np006G3646100, Np004G2298600
OG0000383	jg13626, jg13629, jg15391, jg15393	Np001G0576800, Np001G0576700, Np001G0576600, Np002G0976000
OG0000384	jg20367, jg20365, jg20368	Np001G0337300
OG0000386	jg32051	Np004G2074600, Np004G2076900, Np004G2072700
OG0000386	jg32049	Np004G2078600, Np004G2071200
OG0000386	jg32057	Np004G2074700
OG0000386	jg32058	Np004G2078500, Np004G2079300, Np004G2073500, Np004G2071300, Np004G2074900
OG0000388	jg25857	Np007G3923800, Np007G3923600, Np007G3924100, Np007G3782200
OG0000388	jg22210	Np003G1624100, Np003G1624300
OG0000388	jg6196	Np001G0105800
OG0000388	jg27023, jg26105, jg26106	Np007G3969000, Np007G3969100
OG0000389	jg22549	Np003G1571700
OG0000389	jg22552	Np007G3923900
OG0000389	jg22553, jg12732, jg22551, jg22550	Np004G2014700, Np004G2017900
OG0000389	jg17521	Np005G3094800
OG0000390	jg30801	Np004G2323900
OG0000390	jg30800	Np005G2754700
OG0000390	jg30802, jg27191	Np004G2323400, Np001G0608500
OG0000391	jg24982	Np005G3125100
OG0000392	jg30223	Np004G2392000
OG0000392	jg30222	Np004G2392100
OG0000392	jg9939, jg9938	Np005G2809800, Np005G2809900, Np005G2809300, Np005G2809500, Np005G2809700
OG0000393	jg12479	Np005G3148700
OG0000393	jg12478	Np005G3147700
OG0000393	jg12475	Np005G3147800, Np005G3148300, Np005G3148200, Np005G3148600
OG0000394	jg33475	Np004G1940300
OG0000399	jg28568, jg8018	Np003G1871200
OG0000399	jg1426	Np002G1076800, Np002G1077300
OG0000399	jg29276	Np004G2500200
OG0000402	jg23698	Np001G0014700
OG0000402	jg23699	Np001G0014600
OG0000403	jg7841	Np003G1851700
OG0000403	jg7840	Np003G1852000
OG0000404	jg12681	Np001G0030300
OG0000404	jg31726, jg31724	Np004G2440800, Np004G2439200
OG0000404	jg27776, jg9479, jg17226, jg19138	Np006G3363500
OG0000405	jg25463	Np007G3790000, Np007G3790300
OG0000405	jg23093	Np001G0083200
OG0000405	jg25469, jg25468	Np002G0846100
OG0000406	jg19181	Np004G2516000
OG0000406	jg22923, jg29135, jg14384	Np003G1524900
OG0000407	jg28645, jg31101, jg20131	Np006G3216700, Np003G1623400
OG0000409	jg17641	Np004G2115900
OG0000409	jg31386	Np004G2115600
OG0000410	jg10285	Np005G2853200, Np005G2853100
OG0000411	jg17003, jg16987, jg17292, jg17291, jg16929, jg16931, jg16935, jg20923, jg16934	Np006G3656700, Np001G0448300
OG0000412	jg5485	Np003G1436800
OG0000412	jg12214	Np005G3122900
OG0000412	jg2061	Np002G0958700
OG0000412	jg25896	Np007G3931600
OG0000413	jg25354	Np007G4070900, Np007G4070700
OG0000413	jg33681	Np004G1913900, Np004G1913800, Np004G1913700
OG0000414	jg673	Np002G1202200
OG0000414	jg27345	Np005G3114200, Np007G4006400
OG0000414	jg11210	Np005G3034800
OG0000414	jg26431	Np007G3826300
OG0000416	jg7623	Np003G1820700
OG0000420	jg6651	Np007G3781800
OG0000421	jg21967	Np003G1652600
OG0000421	jg22448, jg22447	Np007G3769100, Np003G1492300, Np003G1595800, Np003G1585300
OG0000423	jg2096, jg1876, jg1796, jg1235, jg12316, jg2904	Np004G2332100, Np003G1694800, Np006G3508100
OG0000424	jg22288	Np003G1633400
OG0000424	jg9732	Np005G2783600
OG0000425	jg21524	Np004G2267900, Np003G1323100, Np007G3879300
OG0000427	jg32210	Np005G2952500
OG0000428	jg1641, jg31721, jg6752, jg1927, jg12019	Np004G2340900
OG0000429	jg15870	Np005G3179700
OG0000429	jg1359, jg15868	Np001G0632600
OG0000430	jg731	Np002G1193600
OG0000430	jg27082	Np007G3892700
OG0000431	jg12387	Np004G1949000
OG0000431	jg21633, jg21636	Np004G1948000
OG0000431	jg844, jg846	Np002G1177200
OG0000432	jg32966	Np004G1989900, Np004G1989600
OG0000432	jg11324	Np004G2024700
OG0000432	jg10548, jg10546	Np005G3091600
OG0000433	jg9737, jg9736, jg9735	Np005G2784000, Np005G2784300, Np005G2784100, Np005G2784200
OG0000434	jg32516	Np007G3746700
OG0000436	jg14380	Np001G0457000
OG0000436	jg22927, jg22928	Np003G1523800
OG0000436	jg22929	Np003G1523700
OG0000436	jg14381	Np001G0457100
OG0000437	jg22554, jg9831	Np005G2796000
OG0000437	jg28169	Np007G3729600
OG0000438	jg14103, jg14100, jg14110, jg14105, jg14108, jg14098, jg20919, jg14109, jg14106, jg14233, jg14232	Np001G0445000, Np001G0445500
OG0000439	jg2816	Np002G0832700, Np002G0832800
OG0000439	jg2123, jg4379, jg27491, jg2122	Np003G1315100
OG0000443	jg17131	Np006G3638900
OG0000443	jg6415	Np001G0128600
OG0000444	jg18200	Np006G3551300
OG0000444	jg15993	Np001G0647200
OG0000445	jg6224	Np001G0496300, Np001G0109300
OG0000445	jg16878	Np006G3663800
OG0000446	jg6094, jg7081	Np003G1508000
OG0000446	jg6090	Np003G1507900
OG0000447	jg15180, jg25103, jg18747	Np003G1314400, Np007G4102900
OG0000448	jg13894	Np001G0183300
OG0000448	jg13602	Np001G0199700
OG0000449	jg17321, jg17317, jg17322	Np007G3893700
OG0000449	jg15925, jg15924, jg15929	Np001G0641900
OG0000449	jg24132, jg24131	Np007G4226700
OG0000451	jg990, jg976, jg5486, jg32699	Np005G2859600, Np006G3209400
OG0000452	jg561, jg560	Np002G1218800
OG0000452	jg562	Np002G1220200, Np002G1219700
OG0000457	jg24317	Np007G4205700, Np006G3460400
OG0000457	jg28766	Np009G4310900
OG0000458	jg31419	Np004G2119000
OG0000460	jg25335	Np007G4074300
OG0000463	jg32175	Np004G2039200
OG0000463	jg14430	Np001G0461800
OG0000464	jg28529, jg28530	Np004G2583500, Np004G2580300
OG0000466	jg7833, jg7828, jg7826, jg7830, jg7831, jg24484, jg24486, jg24485	Np007G4165800, Np007G4185400
OG0000469	jg15897, jg19591, jg10715, jg20504	Np001G0367700, Np001G0636500, Np005G2910700
OG0000470	jg22231, jg22229, jg1931	Np004G2290500
OG0000470	jg5117, jg5119	Np002G0795000
OG0000470	jg10877	Np005G2908400, Np003G1893400
OG0000471	jg11429	Np005G3069200
OG0000471	jg11432, jg11422	Np005G3067600
OG0000472	jg14011, jg17123, jg21902, jg3815, jg21009	Np002G1119500
OG0000473	jg28396	Np004G2068400, Np004G2599400
OG0000473	jg28395	Np004G2599500
OG0000474	jg28747	Np004G2559900
OG0000474	jg20853	Np001G0411400
OG0000474	jg11064	Np001G0439700
OG0000475	jg11478, jg28172	Np002G1011100
OG0000475	jg775	Np002G1186800
OG0000476	jg6712, jg6710, jg6600, jg6598	Np001G0143700, Np004G2171900, Np004G2172800, Np004G2171200
OG0000477	jg23206	Np001G0072300
OG0000477	jg13074	Np001G0251900
OG0000478	jg26681, jg382, jg4760, jg4696	Np002G1243800
OG0000478	jg384, jg386	Np001G0052500
OG0000480	jg868	Np002G1173500
OG0000480	jg13027	Np001G0260600, Np001G0260800, Np002G0874600, Np001G0260900
OG0000480	jg13028	Np001G0261000
OG0000481	jg1153	Np002G1135600
OG0000481	jg29378	Np004G2489000
OG0000481	jg29377	Np004G2489100
OG0000483	jg6491, jg6492	Np001G0136200, Np001G0418700
OG0000483	jg6493	Np001G0136100
OG0000484	jg21310	Np005G2735000
OG0000484	jg9383, jg1872	Np005G2734900, Np005G2734800
OG0000485	jg10170, jg10168, jg10169	Np005G2838000
OG0000486	jg30401, jg30400, jg30403, jg25301	Np004G2369400
OG0000491	jg14644	Np001G0483800
OG0000491	jg14641	Np001G0483700
OG0000492	jg15405	Np001G0578400
OG0000492	jg18363	Np006G3574000
OG0000492	jg19076	Np006G3345900
OG0000493	jg23546	Np001G0031700, Np004G2553800
OG0000493	jg12611, jg12549, jg12556	Np005G3165700
OG0000494	jg26556, jg15148	Np001G0544600, Np001G0544300
OG0000494	jg12046	Np001G0546800
OG0000495	jg14399	Np001G0458400
OG0000496	jg14581	Np001G0476000
OG0000497	jg2908	Np002G0820000
OG0000498	jg25277	Np007G4081100
OG0000498	jg15953	Np001G0643900
OG0000498	jg9327	Np003G1453300
OG0000499	jg17672, jg26193	Np001G0092000
OG0000500	jg2227	Np002G0932400, Np005G3134700
OG0000501	jg31946	Np004G2058300
OG0000501	jg7403	Np003G1785900
OG0000501	jg7401	Np003G1785800
OG0000501	jg7404	Np003G1786100
OG0000502	jg12488, jg12487	Np005G3150100
OG0000502	jg12489	Np005G3150200
OG0000506	jg4536, jg27864	Np003G1545600, Np003G1328500, Np006G3356700
OG0000507	jg6528	Np003G1696700, Np005G2992500
OG0000507	jg14865	Np002G1004300, Np007G4019100
OG0000509	jg10981, jg10977, jg10980, jg10975	Np005G2994800
OG0000510	jg12627	Np005G3171300, Np005G3171200
OG0000510	jg12626	Np005G3168500
OG0000511	jg22180	Np002G1113900, Np005G2776000
OG0000512	jg8980	Np001G0437000, Np005G2640700, Np002G0915600
OG0000513	jg33545	Np004G2485700
OG0000513	jg26959, jg26956	Np004G2159300
OG0000514	jg32479	Np008G4269900
OG0000516	jg2299	Np001G0082200, Np002G0912600
OG0000517	jg5539	Np003G1443000, Np004G2494200, Np004G2495400
OG0000518	jg22059	Np003G1640600, Np003G1640900, Np003G1639400
OG0000518	jg5458, jg5460, jg5083	Np003G1392900
OG0000519	jg23802	Np001G0000200
OG0000519	jg18112, jg18116	Np006G3606100
OG0000520	jg29720	Np004G2449500
OG0000521	jg23516, jg23515	Np001G0036100
OG0000522	jg3998	Np003G1268600
OG0000522	jg19114, jg15455	Np001G0587800, Np006G3338600
OG0000522	jg24877	Np007G4133500
OG0000523	jg16981	Np006G3652300
OG0000524	jg10575, jg10586	Np005G2847800
OG0000524	jg7573, jg7576, jg7572, jg7574	Np003G1813100
OG0000525	jg19656	Np003G1847200, Np006G3272200
OG0000525	jg18888, jg19658, jg19678	Np006G3261300
OG0000526	jg5720, jg5722, jg5723	Np003G1465800
OG0000527	jg17607	Np004G2330200
OG0000529	jg18217	Np006G3553000
OG0000529	jg18062, jg18072	Np006G3527600, Np006G3479500
OG0000530	jg21979, jg21978	Np003G1651600
OG0000534	jg11230	Np005G3036300
OG0000535	jg21075	Np004G2312400
OG0000535	jg30849	Np004G2312600
OG0000535	jg15829, jg15828	Np001G0629100
OG0000536	jg12138	Np005G3112700
OG0000536	jg7674	Np003G1829100
OG0000537	jg24739	Np007G4149500, Np007G4149100
OG0000537	jg21346	Np001G0180200
OG0000538	jg13818	Np001G0187000
OG0000538	jg13822	Np006G3681400
OG0000539	jg17943	Np006G3605600
OG0000540	jg18166	Np006G3543900, Np006G3486500
OG0000540	jg17982, jg18157	Np006G3543800, Np006G3486600, Np006G3546800, Np006G3482600, Np006G3479300, Np006G3528000
OG0000542	jg29431	Np004G2483400
OG0000542	jg1019	Np002G1149500
OG0000542	jg2597	Np002G0860700
OG0000543	jg20611	Np004G2364000
OG0000543	jg20612	Np001G0384100
OG0000543	jg20613	Np001G0384200
OG0000546	jg4077	Np003G1278800, Np003G1279200, Np003G1278400, Np003G1278700, Np003G1279100
OG0000547	jg19699	Np006G3267300
OG0000547	jg19698	Np003G1537800, Np006G3267400
OG0000548	jg16816, jg16819	Np006G3669300
OG0000549	jg18389	Np006G3576700
OG0000552	jg15840	Np001G0630800
OG0000553	jg26824	Np007G3875900
OG0000553	jg21449, jg21453	Np001G0171600
OG0000553	jg24663	Np007G4159800
OG0000554	jg7650, jg7651, jg7652, jg7653	Np003G1825900, Np003G1826000
OG0000555	jg26302	Np007G3811200
OG0000556	jg708, jg713, jg712, jg742, jg710, jg741	Np002G1196300
OG0000557	jg16737	Np006G3680200
OG0000558	jg6962, jg11818	Np006G3223500, Np003G1770500, Np004G2588500, Np002G0974700, Np004G2329100, Np003G1593500, Np008G4267900, Np008G4269100, Np009G4291800, Np004G2028000, Np003G1819900, Np002G0857600, Np007G4164100, Np004G2295900
OG0000558	jg11931	Np009G4317800
OG0000561	jg12491	Np005G3150300
OG0000561	jg13777	Np001G0188000
OG0000561	jg24008	Np007G4240200
OG0000561	jg5374	Np003G1424200
OG0000562	jg17669	Np006G3579300
OG0000562	jg6054	Np003G1505300
OG0000563	jg20120	Np006G3218900
OG0000563	jg30914, jg32005	Np004G2302400
OG0000564	jg21281	Np006G3238900, Np001G0668600, Np001G0181600
OG0000565	jg29593	Np004G2467800
OG0000566	jg1283	Np002G1124500
OG0000566	jg1883, jg1879	Np004G2036600
OG0000568	jg19773	Np006G3258900
OG0000569	jg23657	Np001G0019000
OG0000569	jg14877	Np001G0512900
OG0000569	jg14876	Np001G0513000
OG0000570	jg22830, jg21106	Np003G1527900, Np003G1536700, Np003G1537500
OG0000571	jg8399, jg10402, jg8978, jg24864, jg2553, jg30719, jg9105	Np007G4131700, Np007G4129400
OG0000572	jg27796, jg27797	Np007G3765500
OG0000572	jg21166	Np001G0429400
OG0000573	jg7776	Np003G1846700
OG0000573	jg7774, jg7775	Np003G1846600
OG0000579	jg24012	Np007G4239400
OG0000579	jg23059	Np001G0095200
OG0000580	jg28960, jg18195	Np006G3550700
OG0000580	jg28961	Np004G2536400
OG0000581	jg26863	Np003G1488300
OG0000581	jg31971, jg5898, jg5899	Np003G1486100
OG0000581	jg5920	Np003G1488200
OG0000582	jg14167	Np001G0441600
OG0000582	jg14172, jg14169	Np001G0441800, Np001G0441900
OG0000583	jg33557	Np004G1928600
OG0000584	jg1218	Np002G1182300
OG0000584	jg32499	Np001G0426700
OG0000587	jg30622	Np002G1117700, Np004G2346900
OG0000587	jg1339, jg1338, jg14903	Np001G0518000, Np001G0517900
OG0000588	jg17964, jg17962, jg17961	Np006G3606400
OG0000589	jg5865	Np003G1604100, Np003G1482400
OG0000590	jg12468	Np004G2288900
OG0000591	jg9780	Np005G2789100
OG0000592	jg3537	Np002G0732600
OG0000592	jg30221	Np004G2392300
OG0000592	jg9695	Np005G2776300
OG0000593	jg3467	Np002G0742300
OG0000593	jg32279, jg11908, jg26006	Np004G2044200, Np007G3857500, Np007G3949200, Np006G3310100, Np007G3821200
OG0000594	jg9498	Np001G0137400
OG0000594	jg12521, jg12524, jg12523, jg12522, jg12526, jg12528, jg12525	Np005G3046600, Np005G3135400
