Orthogroup	Arabidopsis_arenosa	Cardamine_glauca
OG0000321	jg1712	Cg007G2375700
OG0000322	jg22743, jg22742, jg22822	Cg003G0970300
OG0000323	jg2919	Cg007G2498700
OG0000323	jg2926	Cg007G2499000
OG0000325	jg28796	Cg006G2219100
OG0000325	jg28797	Cg006G2219000
OG0000325	jg18396	Cg005G1602100
OG0000327	jg3425	Cg004G1211800
OG0000328	jg26279	Cg004G1277600
OG0000328	jg26278, jg26277	Cg004G1277500
OG0000328	jg26271	Cg004G1277100, Cg007G2310000
OG0000328	jg26276	Cg004G1277400
OG0000328	jg26274	Cg004G1294800
OG0000328	jg26275	Cg004G1277300
OG0000328	jg26272, jg26273	Cg004G1277200, Cg004G1294900
OG0000329	jg12435	Cg001G0357000, Cg001G0356900, Cg001G0356800, Cg001G0356700, Cg001G0356200, Cg001G0356300
OG0000330	jg2930	Cg007G2499300
OG0000330	jg30287	Cg006G2088700
OG0000331	jg28558, jg8055	Cg006G2241100
OG0000331	jg25844	Cg004G1239000
OG0000332	jg815, jg820, jg826, jg816	Cg007G2289700
OG0000332	jg823, jg821, jg818	Cg007G2289800
OG0000332	jg806	Cg007G2289200
OG0000334	jg21920	Cg005G1737400
OG0000334	jg13498, jg18867, jg21058, jg13113, jg12230, jg11080, jg14024, jg13959, jg21899, jg21901, jg1165, jg14183, jg8025	Cg003G0804200
OG0000335	jg16059	Cg002G0427600
OG0000339	jg11537, jg11540	Cg001G0284600
OG0000341	jg32950	Cg006G1845800, Cg006G1846000
OG0000341	jg32635, jg32647	Cg006G1845700, Cg006G1845600
OG0000341	jg32949	Cg006G1845900
OG0000342	jg16938, jg25856	Cg004G1240600
OG0000342	jg26804	Cg003G0793700, Cg003G0794400
OG0000345	jg4766	Cg008G2662100
OG0000345	jg20849	Cg008G2933100
OG0000346	jg15260	Cg002G0494100
OG0000346	jg14140	Cg002G0591900
OG0000346	jg13305	Cg002G0665500
OG0000346	jg13304	Cg002G0665600
OG0000346	jg15261	Cg002G0494000
OG0000347	jg19995	Cg005G1469700
OG0000347	jg28483, jg16199	Cg002G0416000
OG0000347	jg10163	Cg001G0169800
OG0000347	jg28458	Cg006G2250500
OG0000347	jg8201	Cg014G3053800, Cg003G0702200
OG0000348	jg14665	Cg004G1340700
OG0000348	jg20048	Cg005G1464600
OG0000349	jg22904	Cg003G0987000
OG0000351	jg26744	Cg007G2414500, Cg007G2416200, Cg007G2414300, Cg007G2414100, Cg007G2415600, Cg007G2413700
OG0000351	jg12750, jg19271, jg17533	Cg004G1178000, Cg007G2394900, Cg007G2394800, Cg007G2394700, Cg007G2395000, Cg007G2395200, Cg007G2395300, Cg007G2395100, Cg007G2395400, Cg007G2394500, Cg007G2415000, Cg007G2415100, Cg007G2415400, Cg007G2394400, Cg007G2415700, Cg007G2413800, Cg007G2414400, Cg007G2414600, Cg007G2414200, Cg007G2415200, Cg007G2414900, Cg007G2415500, Cg007G2414700, Cg007G2394600, Cg007G2415300, Cg007G2414000, Cg007G2413900, Cg007G2414800, Cg007G2394300, Cg007G2394200, Cg007G2416100
OG0000355	jg22984	Cg003G0995200
OG0000355	jg8679	Cg001G0035500
OG0000357	jg31533, jg31532	Cg006G1975000, Cg006G1975200, Cg006G1975100, Cg005G1588800
OG0000357	jg18545	Cg005G1588700
OG0000358	jg10334	Cg006G1862900, Cg006G1862800, Cg006G1862100, Cg006G1862300, Cg006G1862600, Cg006G1862700, Cg006G1862500, Cg006G1862200, Cg006G1862400, Cg006G1820200, Cg006G1820000, Cg006G1820100
OG0000359	jg9679	Cg001G0126400
OG0000363	jg11189	Cg001G0257100
OG0000363	jg13745	Cg002G0644500
OG0000363	jg11188	Cg001G0254400, Cg001G0257200
OG0000363	jg33778	Cg006G1783200
OG0000363	jg3528	Cg007G2555900
OG0000364	jg24355	Cg006G1922200, Cg001G0376100, Cg008G2746400
OG0000364	jg19314, jg19320, jg12453, jg19325	Cg005G1525600, Cg005G1524700
OG0000365	jg31120	Cg006G2014900
OG0000365	jg31117	Cg006G2015100
OG0000368	jg14453	Cg002G0561600
OG0000368	jg14450	Cg002G0562400
OG0000368	jg14457	Cg002G0560400
OG0000369	jg21600, jg21583, jg21561, jg21534, jg21584, jg21558	Cg008G2838500, Cg008G2840500, Cg008G2846200, Cg008G2861000
OG0000371	jg1972	Cg004G1365900, Cg006G1943300, Cg007G2391700
OG0000371	jg1971	Cg001G0311500
OG0000376	jg918	Cg007G2295400, Cg007G2295800
OG0000376	jg916	Cg007G2295700
OG0000377	jg8598, jg8599	Cg001G0028000
OG0000377	jg8601	Cg001G0028200
OG0000377	jg8600	Cg001G0028100
OG0000379	jg13018	Cg002G0687400
OG0000379	jg15354	Cg002G0485400
OG0000379	jg716	Cg007G2283000
OG0000380	jg30710	Cg002G0542500
OG0000381	jg3545	Cg007G2557700, Cg004G1347200, Cg004G1347300
OG0000381	jg21076, jg18471, jg13731	Cg005G1596000
OG0000382	jg7975, jg7974	Cg008G2911100, Cg014G3033300
OG0000382	jg7976	Cg003G0721900, Cg014G3033400
OG0000382	jg18934	Cg005G1556300
OG0000383	jg30941	Cg006G2029100, Cg006G2029200, Cg006G2029000
OG0000383	jg13626, jg13629, jg15391, jg15393	Cg002G0481200
OG0000384	jg20367	Cg008G2978800
OG0000384	jg20365	Cg008G2979000
OG0000384	jg20366	Cg008G2978900, Cg002G0581400
OG0000388	jg25857	Cg002G0582500
OG0000388	jg6196	Cg008G2791800
OG0000390	jg30797	Cg006G2042900
OG0000390	jg27191	Cg006G2042600
OG0000391	jg2971	Cg007G2503200
OG0000392	jg30223	Cg006G2094500
OG0000392	jg9939, jg9938	Cg001G0314800, Cg001G0150700
OG0000393	jg12332, jg12477, jg12476, jg12475	Cg001G0360200, Cg001G0359400
OG0000394	jg33477	Cg006G1807100
OG0000395	jg29880	Cg006G2123300
OG0000395	jg27567	Cg004G1381000, Cg004G1386500, Cg004G1386300, Cg004G1381400, Cg004G1386400, Cg004G1381300
OG0000395	jg29879	Cg006G2123400
OG0000397	jg2134	Cg004G1242500
OG0000397	jg27860, jg27859	Cg004G1408400, Cg004G1407400
OG0000399	jg28568	Cg006G2240300
OG0000399	jg1426	Cg007G2336800
OG0000399	jg29276	Cg006G2172500
OG0000402	jg23698	Cg003G1060100
OG0000402	jg23699	Cg003G1060300
OG0000402	jg23697	Cg003G1060200
OG0000403	jg7845	Cg005G1704900
OG0000403	jg7844	Cg005G1705000
OG0000405	jg25463	Cg004G1207200
OG0000405	jg32033, jg32027, jg6347	Cg006G1933600
OG0000405	jg25469, jg25468	Cg008G2665000
OG0000405	jg25462	Cg004G1207300
OG0000407	jg28645	Cg006G2233500
OG0000407	jg31101	Cg006G2015800
OG0000409	jg31780, jg31388	Cg006G1989000
OG0000409	jg31386	Cg006G1989100, Cg006G1989400
OG0000411	jg17003, jg16987, jg17292, jg17291, jg16929, jg16931	Cg005G1743200, Cg005G1747100, Cg005G1747000, Cg005G1742800
OG0000411	jg16935, jg20923, jg16934	Cg005G1746900, Cg005G1742900, Cg005G1743000, Cg005G1743300, Cg005G1743100, Cg005G1742700, Cg005G1747200
OG0000412	jg5485	Cg008G2729800
OG0000412	jg12214	Cg001G0336400
OG0000412	jg2061	Cg007G2424400
OG0000412	jg25896	Cg004G1243600
OG0000413	jg25354	Cg004G1196800
OG0000413	jg33681	Cg006G1789400
OG0000413	jg25353	Cg004G1196700
OG0000413	jg21510	Cg008G2862700, Cg008G2848300
OG0000414	jg673	Cg007G2278800
OG0000414	jg27345	Cg004G1355800
OG0000414	jg11210	Cg001G0257700
OG0000416	jg7623	Cg003G0751600
OG0000419	jg18645, jg18647	Cg005G1580600
OG0000420	jg19571	Cg005G1505100
OG0000420	jg6651	Cg008G2828400
OG0000420	jg5048	Cg008G2687800
OG0000421	jg21967	Cg003G0909400
OG0000421	jg9794	Cg001G0137300
OG0000421	jg22448, jg22447	Cg003G0948500
OG0000424	jg22288	Cg003G0934600
OG0000424	jg9732	Cg001G0130900
OG0000425	jg21524	Cg008G2926100
OG0000428	jg1641	Cg003G0991700, Cg002G0561000
OG0000429	jg1359	Cg002G0441000
OG0000430	jg10342	Cg001G0184100
OG0000430	jg731	Cg007G2284200
OG0000430	jg27082	Cg004G1345700
OG0000431	jg846	Cg007G2292300
OG0000432	jg32966, jg32963	Cg006G1844700
OG0000432	jg10548	Cg001G0199300
OG0000432	jg10546	Cg001G0277100
OG0000433	jg9737, jg9736, jg9735	Cg001G0131500, Cg001G0131400, Cg001G0131300
OG0000434	jg19077	Cg006G1918600
OG0000436	jg14380	Cg002G0569200
OG0000436	jg22927, jg22928	Cg003G0989600
OG0000436	jg22929	Cg003G0989700
OG0000436	jg14381	Cg002G0569300
OG0000437	jg22554, jg9831	Cg001G0140500
OG0000437	jg28169	Cg004G1434600
OG0000438	jg14103, jg14100, jg14110, jg14105, jg14108, jg14098, jg20919, jg14109, jg14106, jg14233, jg14232	Cg002G0595900
OG0000439	jg2816	Cg007G2488100
OG0000439	jg2123, jg4379, jg27491, jg2122	Cg008G2633900
OG0000440	jg21485, jg21490	Cg008G2848800, Cg008G2863700, Cg008G2848900
OG0000442	jg20150	Cg002G0405900, Cg005G1455600
OG0000443	jg9154	Cg001G0079100
OG0000443	jg17131	Cg005G1729000
OG0000443	jg6415	Cg008G2810300
OG0000444	jg18200	Cg005G1618300
OG0000444	jg15993	Cg002G0432100
OG0000445	jg6224	Cg008G2794000
OG0000445	jg9330	Cg002G0538400
OG0000446	jg6094, jg7081	Cg008G2784200
OG0000448	jg13605, jg13608	Cg002G0634900
OG0000448	jg13604	Cg002G0634800
OG0000448	jg13602	Cg001G0291100, Cg002G0634600
OG0000449	jg17321, jg17317, jg17322	Cg005G1709300
OG0000449	jg15924	Cg002G0436700
OG0000449	jg24132, jg24131	Cg004G1092100
OG0000450	jg11999, jg20839, jg20841	Cg008G2934300
OG0000451	jg10331	Cg001G0182900
OG0000451	jg990, jg976	Cg007G2304500, Cg007G2304600
OG0000451	jg32699	Cg005G1452000
OG0000457	jg24317	Cg004G1104700
OG0000457	jg28766	Cg006G2222000
OG0000458	jg31419	Cg006G1986400
OG0000458	jg31424	Cg006G1986200
OG0000458	jg31418	Cg006G1986600, Cg006G1986700, Cg006G1986500
OG0000459	jg33046, jg33350	Cg006G1816800
OG0000460	jg25335	Cg004G1195400
OG0000460	jg22533	Cg003G0954600
OG0000463	jg32175	Cg006G1916900
OG0000464	jg28529	Cg006G2243700
OG0000466	jg7833, jg7828, jg7826, jg7830	Cg003G0733700, Cg003G0864700
OG0000466	jg24485	Cg004G1118900, Cg004G1119000
OG0000467	jg6422	Cg008G2809700, Cg008G2810500
OG0000468	jg26267, jg18103, jg17563	Cg005G1559000
OG0000468	jg18411	Cg005G1571200
OG0000469	jg19591, jg10715	Cg002G0438500
OG0000469	jg20504	Cg008G2965000
OG0000470	jg10684, jg10877	Cg001G0212600, Cg001G0228700
OG0000471	jg11429	Cg001G0275900
OG0000471	jg11421, jg11417, jg11415, jg11432, jg11422	Cg001G0274700
OG0000472	jg14011, jg17123, jg21902, jg3815, jg21009, jg7126, jg7131, jg7107	Cg006G1852500, Cg006G1852400
OG0000473	jg28396	Cg006G2256500
OG0000473	jg28395	Cg006G2256600
OG0000473	jg18932	Cg005G1556400
OG0000474	jg28747	Cg006G2224000
OG0000474	jg20853	Cg008G2932300
OG0000474	jg11064	Cg004G1435300
OG0000475	jg11478, jg28172	Cg001G0281200, Cg003G0806900
OG0000475	jg775	Cg003G0872500, Cg016G3059500, Cg003G0872300, Cg016G3059300, Cg003G0874100, Cg016G3060600, Cg007G2400400, Cg007G2409000, Cg007G2400100, Cg007G2409400, Cg007G2287300
OG0000476	jg6712, jg6710, jg6600, jg6598	Cg008G2824600, Cg008G2823100
OG0000477	jg23206	Cg003G1015900
OG0000477	jg13074	Cg002G0683200
OG0000478	jg26681	Cg004G1101300, Cg004G1101400
OG0000480	jg13026	Cg002G0686500
OG0000481	jg1153	Cg007G2316200
OG0000481	jg29378	Cg006G2163200
OG0000481	jg29377	Cg006G2163300
OG0000482	jg2864	Cg007G2492700, Cg007G2492600
OG0000483	jg21371	Cg008G2838300, Cg008G2881400
OG0000483	jg6491, jg6492, jg6493	Cg008G2816200, Cg008G2816300, Cg008G2816400, Cg008G2816600
OG0000484	jg9382	Cg001G0099600
OG0000484	jg9383, jg1872	Cg001G0099700
OG0000485	jg10165	Cg001G0170000
OG0000485	jg10170, jg10168, jg10169	Cg001G0170200, Cg001G0170300
OG0000485	jg10166, jg10167	Cg001G0170100
OG0000485	jg28227	Cg002G0629300
OG0000485	jg10164, jg12984	Cg001G0169900
OG0000486	jg30401, jg30400	Cg006G2077700, Cg006G2077400
OG0000492	jg15405	Cg002G0480000
OG0000492	jg18363	Cg005G1604600
OG0000492	jg19076	Cg005G1542600
OG0000493	jg12611, jg12549, jg12556	Cg001G0372000, Cg001G0372900, Cg001G0372700
OG0000494	jg15141	Cg002G0505000
OG0000494	jg15169	Cg002G0503300
OG0000494	jg15173, jg12046	Cg002G0502700
OG0000494	jg15174	Cg002G0502600
OG0000495	jg14399, jg16645, jg3001, jg12455, jg1175	Cg007G2505700
OG0000496	jg14580	Cg002G0550000, Cg002G0550200
OG0000496	jg14578	Cg002G0550400
OG0000496	jg14581	Cg002G0549900
OG0000497	jg2908	Cg007G2497600
OG0000499	jg31173	Cg006G2009700
OG0000499	jg26192	Cg004G1270900
OG0000500	jg2227	Cg007G2437500, Cg001G0350900
OG0000501	jg31946	Cg006G1943100
OG0000501	jg31947, jg31949	Cg006G1943000
OG0000501	jg7403	Cg003G0770600
OG0000502	jg12488, jg12487	Cg001G0361300, Cg001G0361000, Cg001G0361200
OG0000502	jg12489	Cg001G0361400, Cg001G0361500
OG0000506	jg4536, jg27864	Cg003G0974000, Cg004G1409000, Cg005G1549700
OG0000507	jg6528, jg14865	Cg008G2839700
OG0000509	jg10982, jg10978	Cg001G0239400
OG0000509	jg10981	Cg001G0239300
OG0000509	jg10977, jg10980, jg10975	Cg006G1849600
OG0000510	jg12627	Cg001G0374100
OG0000510	jg12626	Cg001G0373900, Cg001G0374000
OG0000511	jg22180	Cg003G0925000
OG0000514	jg17303, jg17304, jg21135, jg11876	Cg003G0885900
OG0000514	jg32479, jg17937	Cg004G1365800, Cg002G0590900
OG0000517	jg5538	Cg008G2734600
OG0000519	jg23802	Cg007G2307700
OG0000520	jg29718	Cg006G2137200
OG0000520	jg29720	Cg006G2137100
OG0000521	jg23514, jg23512, jg3374	Cg003G0877500, Cg003G0829700
OG0000522	jg3998	Cg008G2598200
OG0000522	jg15455	Cg005G1538400
OG0000522	jg24877	Cg004G1154500
OG0000523	jg16981	Cg005G1739500
OG0000524	jg7573, jg7576	Cg003G0755700
OG0000524	jg7572, jg7574	Cg003G0755600, Cg003G0755500
OG0000525	jg19678	Cg005G1498900
OG0000526	jg5724	Cg008G2751600
OG0000526	jg5720	Cg008G2751500
OG0000529	jg1138	Cg007G2309800
OG0000529	jg18217	Cg005G1616800
OG0000529	jg18062, jg18072	Cg005G1629800
OG0000531	jg6390	Cg008G2807300, Cg008G2806900
OG0000534	jg2265, jg2266, jg3524	Cg006G1867500, Cg006G1867300, Cg006G1867400, Cg006G1867100, Cg006G1867800, Cg005G1727000
OG0000535	jg21075	Cg006G2037200
OG0000535	jg15829	Cg002G0443600
OG0000535	jg15828	Cg002G0443700
OG0000536	jg13820, jg12134	Cg007G2348700, Cg001G0329500
OG0000536	jg12138	Cg001G0329600
OG0000536	jg7674	Cg003G0746800
OG0000537	jg24739	Cg004G1142700
OG0000537	jg21346	Cg008G2881500
OG0000540	jg18157	Cg005G1622400
OG0000542	jg29431	Cg006G2159400
OG0000542	jg1019	Cg007G2309500
OG0000542	jg2597	Cg007G2470000
OG0000543	jg20612	Cg008G2954100
OG0000543	jg20613	Cg008G2953900
OG0000546	jg4077	Cg008G2605100
OG0000547	jg19699	Cg005G1493600
OG0000547	jg19696	Cg005G1493900
OG0000547	jg19698	Cg005G1493700
OG0000548	jg16818	Cg005G1754100
OG0000549	jg18391	Cg005G1602400
OG0000549	jg18389	Cg005G1602500
OG0000552	jg15840	Cg002G0442400
OG0000553	jg26824	Cg004G1319500
OG0000553	jg21449, jg21453	Cg008G2867400, Cg008G2851700
OG0000553	jg24663	Cg004G1135200
OG0000554	jg7651, jg7652, jg7653	Cg003G0748800, Cg003G0748900
OG0000555	jg26302	Cg004G1279400
OG0000556	jg708	Cg007G2282000
OG0000556	jg713, jg712, jg742, jg710, jg741	Cg007G2282800, Cg007G2282200, Cg007G2282100
OG0000557	jg16741	Cg005G1759000
OG0000557	jg16737	Cg005G1759500
OG0000557	jg16738	Cg005G1759100
OG0000558	jg6962	Cg007G2346100
OG0000561	jg12491	Cg001G0361600
OG0000561	jg13777	Cg002G0623100
OG0000561	jg5374	Cg008G2719500
OG0000562	jg17669	Cg005G1666300
OG0000562	jg6054	Cg008G2782500
OG0000563	jg16295	Cg005G1622000, Cg002G0407100
OG0000563	jg30914, jg32005	Cg006G2032000
OG0000564	jg16160	Cg009G2987700, Cg008G2887400
OG0000564	jg21281	Cg005G1472300
OG0000565	jg29593	Cg006G2147600
OG0000566	jg1283	Cg008G2922600
OG0000566	jg1883	Cg008G2922700
OG0000569	jg23657	Cg003G1056500
OG0000569	jg14876	Cg002G0527400
OG0000569	jg4310	Cg008G2627200
OG0000570	jg22830	Cg003G0982700, Cg003G0986400, Cg003G0982800
OG0000571	jg2553	Cg004G1153500
OG0000572	jg21166	Cg008G2913100
OG0000573	jg7774, jg7775	Cg003G0860600, Cg003G0737400
OG0000578	jg1494, jg20876	Cg008G2839600
OG0000579	jg24012	Cg004G1082100
OG0000581	jg5921	Cg008G2770000
OG0000581	jg31971, jg5898, jg5899	Cg008G2768400
OG0000582	jg14167	Cg002G0587100
OG0000582	jg14172, jg14169	Cg002G0587000
OG0000583	jg33557	Cg006G1800700
OG0000583	jg25495	Cg004G1209700
OG0000584	jg32499	Cg006G1880800, Cg008G2909200
OG0000587	jg30624	Cg006G2058800
OG0000587	jg30622	Cg006G2059000
OG0000588	jg17964, jg17962	Cg005G1638900
OG0000588	jg17961	Cg005G1639200, Cg005G1639100
OG0000589	jg22346	Cg003G0940500
OG0000589	jg5866	Cg008G2765300
OG0000590	jg12470	Cg001G0359300
OG0000590	jg12468	Cg001G0358800
OG0000590	jg12467	Cg001G0358700
OG0000591	jg2201	Cg007G2435900
OG0000591	jg9780	Cg001G0135900
OG0000591	jg22380	Cg003G0943100
OG0000592	jg3537	Cg007G2556700
OG0000592	jg9695	Cg001G0127500
OG0000593	jg3467	Cg007G2550300
OG0000593	jg26006	Cg006G1904600, Cg004G1253200
OG0000594	jg9498	Cg001G0364600
OG0000595	jg890	Cg006G1854400, Cg006G1854500
OG0000595	jg3061	Cg007G2511900
OG0000596	jg16893	Cg005G1743600
OG0000596	jg13248, jg13245	Cg002G0669900
OG0000597	jg11357	Cg001G0269900, Cg002G0538700, Cg001G0269700
OG0000598	jg8841	Cg001G0049800
OG0000598	jg8843, jg8844	Cg003G0786400
OG0000599	jg8390	Cg001G0010300
OG0000600	jg28594	Cg006G2238000
OG0000600	jg6614	Cg008G2826000
OG0000601	jg19478	Cg007G2313300
OG0000601	jg15760	Cg005G1511900, Cg006G2162600
OG0000602	jg24615	Cg004G1130800
OG0000602	jg9122	Cg001G0075300
OG0000603	jg11143, jg11144	Cg001G0250900
OG0000604	jg12774	Cg001G0387500
OG0000604	jg9891	Cg001G0145900, Cg003G0909500
OG0000605	jg8112	Cg003G0707100, Cg014G3048400
OG0000605	jg8062, jg8061	Cg014G3040700, Cg003G0714900, Cg014G3040600, Cg003G0715000
OG0000606	jg20575	Cg008G2957800
OG0000609	jg27824	Cg004G1405600
OG0000609	jg27825	Cg004G1405800
OG0000609	jg27811	Cg004G1405300
OG0000613	jg24911	Cg004G1157600
OG0000613	jg4065	Cg008G2604600
OG0000615	jg11615, jg11187	Cg001G0254900
OG0000615	jg13746, jg13710	Cg007G2324700
OG0000616	jg30467	Cg006G2071400
OG0000617	jg4344	Cg008G2630600
OG0000617	jg4345	Cg008G2630800
OG0000618	jg3840	Cg008G2585500
OG0000618	jg25127	Cg004G1177500
OG0000620	jg11545, jg11539	Cg001G0285200
OG0000621	jg15788	Cg002G0447700
OG0000621	jg15793	Cg002G0447300
OG0000622	jg23007	Cg003G0997100
OG0000623	jg27944	Cg004G1416200
OG0000623	jg15003	Cg002G0516500
OG0000623	jg8720	Cg001G0038700
OG0000624	jg19719, jg19295, jg19721	Cg005G1492000
OG0000624	jg19720	Cg005G1492100
OG0000625	jg25314	Cg004G1193700
OG0000626	jg29767	Cg006G2132700
OG0000627	jg947	Cg007G2302900
OG0000627	jg949	Cg007G2303100, Cg007G2303000
OG0000628	jg8987, jg8986	Cg008G2868500
OG0000628	jg8985	Cg001G0063400, Cg001G0063500
OG0000630	jg13943	Cg008G2854100, Cg001G0346500, Cg008G2869900, Cg008G2854200
OG0000635	jg23018	Cg003G0998100
OG0000635	jg29172	Cg006G2183300, Cg006G2183400
OG0000636	jg22922	Cg003G0989100
OG0000636	jg13625, jg13628, jg29456	Cg001G0278600
OG0000637	jg14385	Cg002G0568900
OG0000637	jg22921	Cg003G0989000
OG0000637	jg15295	Cg002G0490200
OG0000638	jg22919	Cg003G0988800
OG0000638	jg14386	Cg002G0568800
OG0000638	jg14387	Cg002G0568700
OG0000639	jg16216	Cg002G0414400
OG0000639	jg20027	Cg005G1466800
OG0000640	jg17301, jg16638, jg7235, jg7239, jg9506	Cg001G0109100
OG0000641	jg22542	Cg003G0955100
OG0000641	jg9501	Cg001G0108600
OG0000641	jg28170	Cg004G1435200
OG0000642	jg20045	Cg005G1464800
OG0000642	jg20044	Cg005G1464900
OG0000643	jg4029	Cg008G2601200
OG0000646	jg15274	Cg002G0492500
OG0000646	jg18863	Cg005G1562100
OG0000648	jg24833	Cg004G1151100
OG0000649	jg30331	Cg006G2084600
OG0000649	jg32943	Cg006G1846700
OG0000650	jg26039	Cg004G1256000
OG0000650	jg27622	Cg004G1394700
OG0000650	jg8969	Cg001G0061800
OG0000652	jg24137	Cg004G1092500
OG0000652	jg5528, jg5527, jg5529	Cg008G2733700
OG0000653	jg9978	Cg001G0154400
OG0000655	jg25476	Cg004G1208000, Cg005G1588600, Cg006G1974500
OG0000656	jg13121	Cg002G0680000
OG0000656	jg29875	Cg006G2123600
OG0000658	jg6184, jg6183, jg6185	Cg008G2790800, Cg008G2790600
OG0000660	jg22455	Cg003G0949100
OG0000660	jg22454	Cg003G0948900
OG0000660	jg2339, jg1451	Cg003G0949000
OG0000661	jg20170	Cg005G1453700
OG0000661	jg28590	Cg006G2238400
OG0000661	jg7985	Cg003G0720700, Cg014G3034900
OG0000662	jg20023	Cg005G1467300
OG0000662	jg31068, jg31060, jg32001, jg31999, jg31063, jg31071, jg31062, jg31070	Cg008G2616700, Cg008G2616000
OG0000663	jg30377	Cg006G2080200
OG0000663	jg3057, jg3055	Cg007G2511500
OG0000664	jg519	Cg007G2268800
OG0000664	jg518	Cg007G2269100
OG0000665	jg25652	Cg004G1225100
OG0000666	jg10136	Cg001G0168000
OG0000666	jg10135	Cg001G0167900
OG0000668	jg15776, jg26182	Cg002G0448300
OG0000668	jg1856, jg22753, jg1843, jg1862, jg1861, jg1873	Cg007G2410000, Cg007G2398800
OG0000669	jg7297, jg32073	Cg003G0782800, Cg006G2038700, Cg006G1927100
OG0000671	jg29414, jg7625, jg7626, jg7624, jg1372, jg1387, jg1385, jg1383, jg1384, jg1386, jg1382	Cg003G0751500
OG0000672	jg23378, jg7542, jg7541, jg7544, jg7546, jg7543	Cg003G0757400
OG0000673	jg28860, jg28859	Cg006G2213600
OG0000674	jg32794, jg11554, jg13202, jg13204, jg13203, jg13205, jg25151	Cg004G1179700
OG0000678	jg4724, jg4726	Cg003G0772100, Cg003G0772000
OG0000679	jg18279	Cg005G1611800
OG0000679	jg3680	Cg007G2570200
OG0000680	jg31455	Cg006G1983600
OG0000681	jg25639, jg27276	Cg004G1224000
OG0000681	jg33426	Cg006G1811500
OG0000682	jg19487	Cg005G1511200, Cg005G1507500, Cg005G1511100
OG0000682	jg17449, jg19488	Cg005G1511000
OG0000683	jg13733	Cg002G0627000
OG0000683	jg23996	Cg004G1081000
OG0000683	jg12511, jg12510	Cg001G0362700
OG0000684	jg19597	Cg005G1502400
OG0000684	jg15901	Cg002G0438100, Cg002G0438000
OG0000684	jg15902	Cg002G0437900
OG0000685	jg24063	Cg004G1086000
OG0000686	jg31035	Cg006G2021800
OG0000686	jg31036, jg32202	Cg006G2021700
OG0000687	jg32585	Cg006G1878700
OG0000687	jg26936, jg26935	Cg006G1878900
OG0000689	jg12127	Cg001G0312100, Cg001G0283600
OG0000690	jg9057	Cg001G0069100
OG0000690	jg14246, jg17356	Cg002G0580500
OG0000690	jg6713	Cg008G2760300
OG0000691	jg5409	Cg008G2722900
OG0000691	jg5411	Cg008G2723000
OG0000691	jg24052	Cg004G1085100
OG0000692	jg15107, jg15108, jg15109, jg15104	Cg008G2872000, Cg008G2897300, Cg002G0508700
OG0000693	jg15323, jg18223, jg11941	Cg005G1616400
OG0000694	jg18323, jg18324, jg18325	Cg005G1607700
OG0000694	jg18332	Cg005G1607100
OG0000695	jg10990	Cg001G0239600
OG0000695	jg19905	Cg005G1477800
OG0000696	jg14771	Cg002G0534900
OG0000696	jg365	Cg007G2257500
OG0000696	jg9671	Cg001G0125500
OG0000697	jg7014, jg22948	Cg003G0792400, Cg003G0992000
OG0000699	jg16630	Cg005G1768200
OG0000700	jg33255	Cg006G1823200
OG0000700	jg33205	Cg006G1827000
OG0000702	jg19469	Cg005G1512500
OG0000702	jg15758	Cg002G0449700
OG0000703	jg19220	Cg005G1533100
OG0000703	jg15530	Cg002G0467800
OG0000705	jg19236	Cg005G1531700
OG0000705	jg25072	Cg004G1172600, Cg004G1151500
OG0000706	jg20091	Cg005G1460600
OG0000706	jg8090	Cg014G3038400, Cg003G0717200
OG0000706	jg28523	Cg006G2244600
OG0000707	jg19759	Cg005G1488500
OG0000707	jg12915	Cg002G0695400
OG0000707	jg25341	Cg004G1196100
OG0000708	jg25697, jg25696	Cg004G1229100
OG0000708	jg25701	Cg004G1229400
OG0000710	jg16811	Cg005G1754500
