Orthogroup	Arabidopsis_arenosa	Arabidopsis_lyrata_Rawat
OG0000151	jg19118	AL4G36690
OG0000151	jg15447	AL5G36210
OG0000151	jg15282	AL5G34430
OG0000151	jg18884	AL4G33730
OG0000151	jg5170	AL6G24190
OG0000152	jg22974	AL4G16410, AL1G54360, AL3G43620
OG0000152	jg18640	AL8G22640, AL7G43390, AL5G12070, AL7G43490
OG0000153	jg17928	AL4G23840
OG0000153	jg17935	AL4G23880
OG0000153	jg18114	AL4G25560
OG0000153	jg17940	AL4G23900
OG0000153	jg17932	AL4G23860
OG0000153	jg29098	AL1G17600
OG0000154	jg33217	AL1G58520
OG0000154	jg5696	AL6G29770
OG0000154	jg5697	AL6G29780
OG0000154	jg33216	AL1G58510
OG0000154	jg33212	AL1G66290, AL1G58490
OG0000157	jg31598	AL1G44470
OG0000157	jg31650	AL1G44960
OG0000157	jg12097	AL8G27960, AL1G29270
OG0000157	jg31643	AL1G44920, AL1G44890
OG0000157	jg31636, jg31639	AL1G44860
OG0000157	jg31784	AL1G49450
OG0000158	jg8688	AL7G14590
OG0000158	jg10511	AL7G32560, AL7G30180, AL7G33450
OG0000158	jg16699	AL4G12250
OG0000158	jg28264	AL6G25220
OG0000158	jg7562, jg7551	AL6G46400
OG0000158	jg11407	AL1G67080, AL7G42520
OG0000160	jg28078	AL3G52950
OG0000160	jg9392	AL7G22000
OG0000160	jg22635	AL8G33330
OG0000160	jg27288	AL3G44180
OG0000160	jg13954	AL5G20850
OG0000160	jg3697	AL2G40780
OG0000160	jg16942	AL4G15040
OG0000161	jg6881	AL1G16160
OG0000161	jg12949, jg10772, jg12951	AL2G19110
OG0000162	jg18405	AL4G28780
OG0000162	jg20943	AL8G17590
OG0000162	jg18404	nbis-gene-1071
OG0000162	jg13159, jg13157	nbis-gene-1198
OG0000162	jg5057	AL6G22950
OG0000162	jg13161	AL5G13340
OG0000162	jg13158	nbis-gene-1199
OG0000162	jg13160	AL5G13350
OG0000162	jg12338	AL7G52550
OG0000162	jg12339	AL7G52570
OG0000162	jg26999	AL3G42400
OG0000162	jg27001	AL3G42420
OG0000162	jg18412, jg18409	AL4G28810
OG0000162	jg18408	AL4G28800
OG0000163	jg27445	AL3G45620
OG0000165	jg12066	AL7G45500
OG0000166	jg1552	AL1G64890
OG0000166	jg17119	AL4G16880
OG0000167	jg26894	AL3G41620
OG0000167	jg26893	AL3G41610
OG0000167	jg26896	nbis-gene-792
OG0000167	jg26901	AL3G41660
OG0000167	jg7365	nbis-gene-1622
OG0000167	jg26298, jg26296	AL3G35150
OG0000167	jg14328, jg14329	AL5G24180
OG0000167	jg26288	AL3G35070
OG0000167	jg26294	nbis-gene-744, AL3G35120
OG0000167	jg26576, jg26577	nbis-gene-789
OG0000169	jg11594, jg11592	AL9U10990
OG0000169	jg27598	AL3G47440, AL3G52270
OG0000169	jg13088	AL5G12470
OG0000169	jg13092	AL5G12490
OG0000169	jg13087	AL5G12460
OG0000169	jg13090	AL5G12480
OG0000169	jg16764	AL4G13020
OG0000169	jg32764	AL1G53500
OG0000169	jg32767	AL1G53540
OG0000169	jg32765	AL1G53520
OG0000170	jg19952	AL4G44750
OG0000170	jg16151	AL5G43250
OG0000170	jg19951	AL4G44740
OG0000170	jg19948	AL4G44730
OG0000171	jg22050	AL8G28000
OG0000171	jg12793	AL7G47650
OG0000171	jg27769	AL3G49460
OG0000171	jg22463	AL8G31780
OG0000171	jg24782	AL3G19690
OG0000173	jg8430	AL7G11730
OG0000173	jg8491	AL7G12140
OG0000173	jg8629	AL7G13810
OG0000173	jg8611, jg8545	AL7G12760
OG0000173	jg8547	AL7G12790
OG0000174	jg21576	AL5G24470
OG0000174	jg27974	AL6G38890
OG0000174	jg7024	AL3G40990, AL6G49470
OG0000174	jg13725	AL4G18060, AL1G56990
OG0000174	jg1495	AL1G41050
OG0000175	jg29462, jg30921, jg955	AL2G16210
OG0000175	jg5289	AL6G25440
OG0000175	jg20125	AL4G46720
OG0000175	jg16299	AL5G45050, AL2G23510
OG0000176	jg24440	AL3G15890
OG0000176	jg32422	AL1G47960
OG0000176	jg27213	AL3G43940
OG0000176	jg32007	AL4G14280, AL57U10030
OG0000176	jg2771	AL2G31050
OG0000176	jg2769	AL2G31040
OG0000176	jg2773	AL2G31060, AL158U10020
OG0000177	jg30666	AL1G34320
OG0000177	jg30667	AL1G34330
OG0000177	jg30668	AL1G34340
OG0000177	jg30665	AL1G34310
OG0000177	jg26900	AL3G41650
OG0000177	jg8064	AL6G51590
OG0000177	jg3362	AL1G34280
OG0000178	jg7702	AL6G47960
OG0000178	jg7704	AL6G47980
OG0000178	jg7703	AL6G47970
OG0000178	jg7707	AL6G48020
OG0000178	jg7705	AL6G47990
OG0000178	jg32186	AL1G49990
OG0000179	jg1148	AL2G17830
OG0000179	jg1096	AL1G65670
OG0000179	jg1145	AL2G17810
OG0000179	jg1072	AL2G17250
OG0000179	jg1022	AL2G16980
OG0000182	jg16158	AL5G43310
OG0000182	jg16157	AL5G43300
OG0000182	jg15782, jg15779	AL7G51710, AL5G39240
OG0000182	jg32711	AL1G52920
OG0000182	jg15778	AL5G39230
OG0000182	jg15781	AL5G39260
OG0000182	jg15559	AL5G20620, AL5G20610
OG0000183	jg2098	AL7G46650
OG0000183	jg15712	AL5G38180
OG0000183	jg14060	AL5G21780
OG0000183	jg5984	AL6G32820
OG0000183	jg17567	AL4G20560
OG0000184	jg26410	AL3G36200
OG0000184	jg26411	AL3G36210
OG0000184	jg26423	AL3G36220
OG0000184	jg26417, jg26418	nbis-gene-767
OG0000185	jg26094	AL3G32940
OG0000185	jg29773	AL2G22820
OG0000185	jg30591	AL1G11240
OG0000185	jg31725, jg31727	AL1G49370
OG0000185	jg31723	AL1G49380
OG0000185	jg19265	AL108U10030
OG0000185	jg23338	AL8G40780
OG0000185	jg30960	AL1G37710, AL1G37720, AL1G37670
OG0000185	jg31379, jg31377	AL1G42110
OG0000186	jg21587	AL6G11580
OG0000186	jg22415	AL77U10060
OG0000186	jg22417, jg22418	AL8G31350
OG0000186	jg13067	AL5G11890
OG0000186	jg760	AL2G14230
OG0000187	jg16584	nbis-gene-932
OG0000187	jg30474	AL1G32210
OG0000187	jg18001	AL4G24590
OG0000187	jg17979, jg17999	AL4G24560
OG0000187	jg17980	AL4G24330
OG0000187	jg18002	AL4G24610
OG0000187	jg17981	AL4G24350
OG0000187	jg17978	AL4G24320
OG0000188	jg5008, jg5007	AL6G22480
OG0000188	jg5020	AL6G22490
OG0000188	jg5022, jg5021	AL6G22600
OG0000188	jg24303	AL3G14200
OG0000188	jg9421	nbis-gene-688
OG0000188	jg24346, jg24347	AL3G14700
OG0000188	jg24349	AL3G14720
OG0000188	jg24348	AL3G14710
OG0000189	jg15013	AL5G31720
OG0000189	jg8854	AL7G16200
OG0000189	jg3242	AL2G35850
OG0000189	jg30537	AL1G32900
OG0000192	jg647	AL2G13220
OG0000192	jg29805	AL1G25180
OG0000192	jg9826	AL7G26670
OG0000193	jg32771	AL1G53620
OG0000193	jg25724	AL3G29460
OG0000193	jg27497	AL3G46410
OG0000193	jg27499, jg27501	AL3G46450
OG0000193	jg21538	AL8G22710
OG0000193	jg25725	AL3G29470
OG0000193	jg32770	AL1G53610
OG0000193	jg31894	AL1G46640
OG0000193	jg31896	AL1G46660, AL1G46620
OG0000195	jg14467	AL5G25820
OG0000195	jg12215	AL7G46380
OG0000195	jg28161	AL3G48580
OG0000195	jg22932	AL8G36490
OG0000196	jg12711	AL7G48650, AL7G48660
OG0000196	jg12812, jg12806, jg12803, jg12809	AL7G47590, AL7G47570
OG0000196	jg12800	AL7G47600
OG0000196	jg12817, jg12816, jg17734	AL4G22240
OG0000196	jg12779	AL7G47850
OG0000196	jg12778	AL7G47540, AL7G48670, AL7G47550, AL7G47890, AL7G47870
OG0000197	jg10625	AL7G34540
OG0000197	jg12243	AL7G34550
OG0000197	jg10623	AL7G34520
OG0000197	jg10624	AL7G34530
OG0000197	jg10621	AL7G34500
OG0000197	jg10622	AL7G34510
OG0000197	jg10620	AL7G34490
OG0000198	jg12942	AL5G13150, AL5G10520
OG0000198	jg11388	AL7G42370
OG0000198	jg29982	AL1G27020
OG0000198	jg31686	AL1G45410
OG0000198	jg29979	AL1G26980
OG0000198	jg29981	AL1G27010
OG0000198	jg13337	AL5G15240
OG0000199	jg33326	AL1G59580
OG0000199	jg32894	AL1G54760
OG0000199	jg9442	AL7G22480
OG0000199	jg5645	AL6G29250
OG0000199	jg5642	AL6G29230
OG0000199	jg9443	AL7G22490
OG0000199	jg9444	AL7G22500
OG0000200	jg28892	AL1G15400
OG0000200	jg31432	AL1G42930
OG0000200	jg28891	AL1G15390
OG0000200	jg31559	AL1G44070
OG0000200	jg31560	AL1G44060
OG0000200	jg31558	AL1G44080
OG0000201	jg32554	AL3G45630
OG0000201	jg1869	AL3G36230
OG0000202	jg7284	AL6G43330
OG0000202	jg8001	AL6G50960
OG0000202	jg7538	AL6G45800
OG0000202	jg7531	AL2G21130
OG0000202	jg7999	AL6G47610
OG0000202	jg2493	AL2G28240
OG0000202	jg7249	AL6G51540
OG0000203	jg15846	AL5G39960
OG0000203	jg15851	AL5G39980, AL5G40000
OG0000203	jg15863	AL5G40120
OG0000203	jg15862	AL5G40110
OG0000203	jg15865	AL5G40140
OG0000203	jg15861	AL5G40100
OG0000205	jg11810, jg11812	AL6G41170, AL7G33750, AL2G20320, AL2G20330
OG0000205	jg11730	AL3G54100, AL3G45590
OG0000206	jg23550, jg6893	AL4G21300
OG0000208	jg21410	AL4G19750
OG0000208	jg32157	AL6G38580
OG0000208	jg21192	AL7G43560
OG0000208	jg32818, jg12460, jg71, jg13677, jg27335, jg1616, jg20827, jg23855, jg27196, jg32317	AL7G51990, AL8G15360, AL3G41540
OG0000208	jg32048	AL4G19070
OG0000208	jg1612	AL2G18810
OG0000208	jg27113, jg11473	AL3G43060
OG0000208	jg27114, jg11472, jg11622	AL6G42480, AL8G21750
OG0000208	jg11691	AL9U12130, AL6G41070
OG0000208	jg25739	AL8G20340, AL2G15790, AL3G39650
OG0000209	jg29335	AL1G20200
OG0000209	jg14429	AL5G25310
OG0000209	jg4863	AL6G20830
OG0000210	jg19859	AL4G44040
OG0000210	jg2236	AL2G25640
OG0000210	jg2036	AL2G23580
OG0000211	jg23304	AL7G52630
OG0000214	jg33290	AL1G51730
OG0000215	jg12459, jg1615, jg32047, jg27336, jg20828	AL4G18700, AL6G38570
OG0000215	jg32156	AL4G16420, AL2G18820
OG0000216	jg7641	AL6G47240
OG0000216	jg7640	AL6G47230
OG0000216	jg7420	AL6G43900, AL6G44750
OG0000216	jg1267	AL2G18850
OG0000216	jg15619	AL5G37800
OG0000218	jg1481, jg1902, jg7083, jg15996, jg14689, jg6981	AL4G42280
OG0000219	jg12176	AL7G46090
OG0000219	jg12633	AL7G49700
OG0000219	jg12636	AL7G49110, AL7G49680
OG0000219	jg14708	AL5G28350
OG0000219	jg15293, jg14696	AL5G28190
OG0000219	jg12743	AL7G43790
OG0000219	jg12179	AL7G46120
OG0000219	jg12792	AL7G47660
OG0000219	jg12608	AL7G49950
OG0000219	jg12682	AL7G48800, AL7G49150
OG0000219	jg28098	AL3G52780
OG0000222	jg11917	AL6G40720
OG0000225	jg3556	AL2G39150
OG0000225	jg17554	AL4G20460
OG0000225	jg3554	AL2G39120
OG0000225	jg2551	AL2G28790
OG0000226	jg13732	AL5G19060
OG0000226	jg17810	AL4G21560
OG0000226	jg3914	AL383U10020
OG0000226	jg14255	AL5G23490
OG0000226	jg7405	AL6G44610
OG0000226	jg732	AL2G13880
OG0000227	jg24479	AL3G16300
OG0000227	jg24480	AL3G16310
OG0000227	jg25056	AL3G22620
OG0000227	jg6481, jg6484	AL6G37850
OG0000227	jg27543	AL3G46870
OG0000229	jg17464, jg1772	AL4G17660, AL4G17920, AL4G17900
OG0000229	jg32293	AL1G65810, AL5G20810
OG0000230	jg15911	AL5G40610
OG0000230	jg15928	AL5G40780
OG0000230	jg12362	AL7G52200
OG0000230	jg12363	AL7G52190
OG0000230	jg12361	AL7G52210
OG0000230	jg15934	AL5G40830
OG0000230	jg15921	AL5G40710
OG0000232	jg28047	AL3G48740
OG0000232	jg13723	AL9U10240, AL5G17720, AL8G21610, AL7G48830, AL3G31430, AL4G15240, AL8G25040
OG0000233	jg4598	AL6G17860
OG0000233	jg4599	AL6G17870
OG0000233	jg4597	AL6G17850
OG0000233	jg4604	AL6G17910
OG0000233	jg4594	AL6G17830
OG0000234	jg4031	AL6G12270
OG0000234	jg4033	AL6G12280
OG0000234	jg4035	AL6G12310
OG0000234	jg27620	AL3G47640
OG0000234	jg33336	AL1G59710
OG0000234	jg33337	AL1G59720
OG0000234	jg4034	AL6G12300
OG0000235	jg19164	AL4G35970, AL463U10040, AL4G36830
OG0000235	jg31240	AL1G40550
OG0000235	jg28105	AL3G52720, AL3G49080
OG0000235	jg15723, jg15658	AL5G38700
OG0000235	jg11688	AL9U11920
OG0000236	jg2555	AL2G28820
OG0000236	jg7281	AL6G43290
OG0000237	jg15213	AL5G33670
OG0000237	jg26333	AL3G35490
OG0000238	jg2708	AL173U10020, AL2G30290
OG0000238	jg2702	AL2G30310
OG0000238	jg6718	AL6G40180
OG0000238	jg6720	AL6G40330
OG0000238	jg2707	AL2G30370
OG0000239	jg11713, jg23119	AL8G17620
OG0000241	jg10370	AL7G32050
OG0000241	jg10371	AL7G32060
OG0000241	jg10373	AL7G32080
OG0000241	jg10374	AL7G32090
OG0000241	jg10372	AL7G32070
OG0000241	jg7736	AL6G48330
OG0000241	jg7734	AL6G48300
OG0000241	jg7735	AL6G48310
OG0000242	jg24512, jg11645, jg21432	AL3G16620
OG0000243	jg31478, jg31472	AL1G43270
OG0000243	jg31469	AL1G43240
OG0000243	jg31477	nbis-gene-176
OG0000243	jg31471	AL1G43260
OG0000244	jg7793	AL6G49330, AL6G48870
OG0000244	jg7787	AL6G48830
OG0000244	jg7884, jg7885	AL6G49970
OG0000244	jg7931	AL6G49560
OG0000244	jg7893	AL6G49960
OG0000245	jg21089	nbis-gene-137
OG0000246	jg15247	AL5G34040
OG0000246	jg18819	AL4G32990
OG0000246	jg18816	AL4G32970
OG0000246	jg18818	AL4G32980
OG0000247	jg12382	AL7G52080
OG0000247	jg9719	AL7G25460
OG0000247	jg14818	AL8G22470, AL5G29460
OG0000247	jg26794	AL3G40220
OG0000247	jg26858	AL3G40940
OG0000247	jg26826	AL3G40610
OG0000247	jg31833	AL1G46070
OG0000248	jg2614	AL2G29310
OG0000248	jg2621	nbis-gene-575
OG0000248	jg2604	nbis-gene-574
OG0000248	jg2603	nbis-gene-573
OG0000249	jg11991	AL1G48110, AL2G10350
OG0000250	jg7768	AL6G50030
OG0000250	jg7876	AL6G48930
OG0000250	jg12020, jg33663	AL1G63060
OG0000251	jg13318	AL5G15050, AL5G15060
OG0000251	jg13319	AL5G15070
OG0000251	jg13320	AL5G15090
OG0000251	jg22623	AL8G33230
OG0000251	jg13315	AL5G15010
OG0000251	jg13316	AL5G15040
OG0000252	jg9231	AL7G20350
OG0000252	jg571	AL2G12370
OG0000252	jg570	AL2G12360
OG0000252	jg3420	AL2G37720
OG0000252	jg3422	AL2G37740
OG0000253	jg3984	AL6G11730
OG0000253	jg1415	AL1G66060
OG0000253	jg25213	AL3G24230
OG0000253	jg24871	AL3G20620
OG0000253	jg3985	AL6G11740
OG0000254	jg11135	AL7G39750
OG0000254	jg11136, jg11137	AL7G39770
OG0000254	jg11133, jg11132	AL7G39730
OG0000256	jg25806	AL3G30180
OG0000256	jg26504	AL3G37020
OG0000256	jg26502	AL3G42640
OG0000256	jg26501	AL3G37010
OG0000256	jg26503, jg26506, jg26505	AL3G37040
OG0000256	jg26463	AL3G36630
OG0000256	jg27878	AL3G50390
OG0000256	jg27013	AL3G42550
OG0000256	jg27015	nbis-gene-800
OG0000256	jg27030	nbis-gene-802
OG0000256	jg27031	AL3G42750
OG0000257	jg3241	AL2G35830
OG0000257	jg967, jg812	AL2G35840
OG0000258	jg12130	AL5G20640, AL6G41050
OG0000259	jg28872	AL1G15160
OG0000259	jg1303	AL1G67360
OG0000259	jg26917	AL3G41860
OG0000259	jg17665	AL4G21500
OG0000259	jg16978	AL4G15410
OG0000260	jg8417	AL7G11500
OG0000260	jg9182	AL7G19690
OG0000260	jg8418	AL7G11510
OG0000260	jg21871	AL8G26210, AL311U10010
OG0000260	jg32803	AL1G53980
OG0000260	jg32805	AL1G53990
OG0000262	jg543	AL2G11960
OG0000262	jg719, jg720	AL2G13760
OG0000262	jg7296	AL6G43420
OG0000262	jg458, jg453	AL2G11060
OG0000262	jg451	AL2G11030
OG0000265	jg18105	AL1G50970
OG0000266	jg22116, jg22112, jg22104, jg22110	AL8G28510
OG0000266	jg22092, jg22111	AL8G28520
OG0000266	jg22090	AL211U10010
OG0000266	jg22117, jg22103, jg22105, jg22086	AL8G28530, AL8G28470, AL8G28350
OG0000267	jg17411, jg17413	AL5G21550
OG0000267	jg32356, jg32339, jg32391, jg32338	AL8G19760
OG0000269	jg22908	AL8G36240
OG0000269	jg33561	AL1G62090
OG0000269	jg14405	AL5G25090
OG0000269	jg14407	AL5G25020
OG0000269	jg1015	AL2G16910
OG0000269	jg17967	AL4G24200
OG0000270	jg443	AL2G12510
OG0000270	jg581	AL2G12790
OG0000270	jg498	AL2G12380
OG0000273	jg22109	AL8G28500
OG0000273	jg22093, jg22108	AL8G28490
OG0000273	jg1528	nbis-gene-319
OG0000273	jg22123	AL8G28580
OG0000273	jg22124	AL8G28590
OG0000273	jg22085	AL8G28380
OG0000273	jg22087, jg22094	AL8G28370
OG0000273	jg22099, jg22100, jg26722, jg27041	AL3G39560
OG0000275	jg8473	AL7G11970
OG0000275	jg1129	nbis-gene-421, AL2G17720
OG0000275	jg6761	AL6G40420
OG0000275	jg6771	AL6G40440
OG0000275	jg6767, jg6769, jg6762	AL6G40430
OG0000275	jg1128	AL2G17690
OG0000275	jg8472	AL7G11960
OG0000277	jg8879	AL7G10820
OG0000277	jg30517	AL1G32640
OG0000278	jg12172	AL7G46030
OG0000278	jg12224	AL7G46410
OG0000278	jg12188	AL7G46160
OG0000278	jg12186	AL7G46150
OG0000278	jg12174	AL7G46040
OG0000278	jg10987, jg10984	AL7G38390, AL7G38360
OG0000278	jg12175	AL7G46050
OG0000279	jg17236	AL4G18170
OG0000279	jg20630, jg20632	AL8G14470
OG0000279	jg20634	AL8G14510
OG0000279	jg20631	AL8G14480
OG0000282	jg33448	nbis-gene-292
OG0000282	jg10319	AL7G31500, AL7G30780
OG0000282	jg10323	AL7G31520
OG0000282	jg10315	nbis-gene-1800
OG0000282	jg10316	AL7G31480
OG0000282	jg10317	AL7G31490
OG0000282	jg10321, jg10322, jg10320	AL7G31510
OG0000283	jg20347, jg6911	AL5G34600
OG0000283	jg6794	AL1G65210, AL7G42660
OG0000284	jg19783, jg14127	AL7G14390
OG0000285	jg10428	AL7G32710
OG0000285	jg14971	AL113U10030, AL5G31320, AL113U10010
OG0000285	jg9725	AL7G25530
OG0000285	jg2004	AL2G23090
OG0000286	jg20757, jg20756	AL8G15660
OG0000286	jg25017	AL3G22250
OG0000286	jg25016, jg25015	AL3G22230
OG0000286	jg28841	AL1G14840
OG0000287	jg11888	AL6G42510
OG0000287	jg27384, jg6900, jg11889	AL4G19950, AL6G45550
OG0000287	jg1606	AL4G14310
OG0000287	jg32453	AL8G23080, AL8G33480
OG0000287	jg32382	AL8G10170
OG0000287	jg28325	AL8G16590
OG0000288	jg10773, jg16953, jg32309, jg32082, jg21200, jg6957	AL5G20680, nbis-gene-832
OG0000288	jg1836	AL6G37470
OG0000288	jg1038, jg17280	AL3G45890
OG0000288	jg1037	AL4G20200
OG0000288	jg17281	AL3G44720
OG0000288	jg6903, jg6876	AL1G53800
OG0000288	jg11725	AL4G20220
OG0000288	jg1045	AL4G17620
OG0000288	jg1568, jg6895	AL9U11160
OG0000288	jg1838	AL6G37460, AL4G18080
OG0000288	jg30211, jg21080	AL8G29350
OG0000288	jg31791, jg32749	AL4G30830
OG0000288	jg10121	AL59U10070, AL7G49430
OG0000289	jg26840, jg26924	AL3G40730, AL3G40650
OG0000289	jg26930, jg26928	AL3G41940
OG0000289	jg26834, jg26931	AL3G40700
OG0000289	jg17113	AL4G16860
OG0000290	jg33120	AL1G57470
OG0000290	jg416, jg418	AL2G10720
OG0000290	jg415	AL2G10710
OG0000290	jg413	AL2G10700
OG0000290	jg12862	AL7G47070
OG0000290	jg12794	AL7G47630
OG0000290	jg21564	AL8G22950
OG0000291	jg27067	AL3G42940, AL3G43030
OG0000291	jg27057	AL3G42930
OG0000291	jg27048	AL3G42860
OG0000291	jg27072	AL3G42960
OG0000291	jg27071	AL3G42950
OG0000292	jg725	AL2G13810
OG0000292	jg13668	AL2G32690
OG0000292	jg28282, jg27759	AL3G52050
OG0000294	jg5390	nbis-gene-1522
OG0000294	jg31107	AL1G39230
OG0000294	jg31105, jg31104	AL1G39220
OG0000294	jg5315	AL6G25720
OG0000295	jg10939	nbis-gene-1835
OG0000295	jg32824	AL1G54220, AL1G54230
OG0000295	jg28831	AL1G14750
OG0000295	jg25084, jg7397	nbis-gene-691
OG0000295	jg31321	nbis-gene-162
OG0000295	jg25082	nbis-gene-690
OG0000295	jg26786	AL3G40150
OG0000296	jg22848	nbis-gene-2181
OG0000296	jg22851	AL48U10010
OG0000296	jg22847	nbis-gene-2180
OG0000296	jg22801	nbis-gene-2178
OG0000296	jg21885	AL8G34670, AL8G26340, nbis-gene-2176
OG0000296	jg22800	nbis-gene-2177
OG0000296	jg22798, jg22799	nbis-gene-2175
OG0000297	jg12852	AL7G47150
OG0000298	jg32011	AL1G47990
OG0000298	jg17396	AL4G19020
OG0000298	jg32008	AL1G47970
OG0000300	jg15634	AL1G46650
OG0000300	jg31893, jg31895	AL1G46630
OG0000300	jg15635	nbis-gene-1380
OG0000300	jg15546, jg13486	AL164U10010, AL5G16820
OG0000300	jg21853	AL247U10040, AL8G26030
OG0000301	jg19826	AL4G43730
OG0000301	jg16118	AL5G42900
OG0000303	jg32810	AL6G42410
OG0000304	jg17079	AL4G16550, AL4G16530, AL4G16510
OG0000304	jg19307	AL4G38280
OG0000304	jg21390, jg21205, jg21204	AL8G21380, nbis-gene-2062
OG0000304	jg27046	AL3G42840
OG0000304	jg19308	AL4G38290
OG0000305	jg30239	AL1G29380
OG0000305	jg32496	AL1G51540
OG0000305	jg19279	AL4G38060
OG0000305	jg7268	AL4G38120, AL6G43180
OG0000306	jg12412	AL7G51760
OG0000307	jg33267	AL1G59050
OG0000309	jg29153	AL8G37000
OG0000313	jg21955	AL8G27040
OG0000313	jg13759	AL2G40670
OG0000313	jg18134	AL4G25770
OG0000313	jg9481	AL7G22850
OG0000313	jg9478	AL7G22830
OG0000313	jg9474	AL7G22800
OG0000313	jg28285	nbis-gene-910
OG0000314	jg17443, jg21060	AL7G44460
OG0000315	jg16044	AL5G42110
OG0000316	jg25486	AL3G27000
OG0000318	jg27680	AL3G52410, AL3G52440
OG0000318	jg2564, jg2563	AL2G28900
OG0000318	jg30100	AL1G28250
OG0000321	jg33127, jg33133	AL8G15650, AL1G57580
OG0000321	jg5838, jg5839	AL6G31290
OG0000321	jg1712	nbis-gene-443
OG0000322	jg22743	AL8G34510
OG0000322	jg22742	AL8G34460
OG0000323	jg12614	AL7G49910
OG0000323	jg30285	AL1G29920
OG0000323	jg2919	AL2G32530
OG0000323	jg2926	AL2G32570
OG0000325	jg28796	AL1G14460
OG0000325	jg18340	AL4G28090
OG0000325	jg28797	AL1G14470
OG0000325	jg18397	AL4G28680
OG0000326	jg31005	AL1G38150
OG0000326	jg13147	nbis-gene-1197
OG0000326	jg2458, jg25667	nbis-gene-1364, AL3G28900, AL4G24660
OG0000326	jg12408	AL7G51870
OG0000326	jg12409	AL7G51860
OG0000326	jg22013	AL8G27500
OG0000326	jg14842	AL5G29830
OG0000326	jg24902, jg25139	AL3G23410
OG0000326	jg24918	AL3G21160
OG0000326	jg24919	AL3G21170
OG0000326	jg24602	AL3G17610
OG0000327	jg4413	AL6G16450, AL2G39740, AL2G39770
OG0000327	jg9024	AL7G18840
OG0000328	jg26278	AL3G34990
OG0000328	jg26277	AL3G34970
OG0000328	jg26271	AL3G34950
OG0000328	jg26276	AL249U10030
OG0000328	jg26275	AL249U10040
OG0000328	jg26272	AL3G34960
OG0000328	jg26273	AL249U10050
OG0000329	jg11299	AL7G41460
OG0000329	jg12449	AL7G51460
OG0000329	jg12448	AL7G51480
OG0000329	jg12436	AL7G51490
OG0000329	jg12435	AL7G51500
OG0000330	jg2932	AL2G32680
OG0000330	jg2931	AL2G32660
OG0000330	jg2930	AL2G32630
OG0000330	jg30287	AL1G29940
OG0000331	jg28558, jg8055	AL1G11840
OG0000331	jg25844	AL3G30460
OG0000331	jg18827	AL4G33090
OG0000332	jg805, jg807	AL2G14760
OG0000332	jg814	AL2G14800
OG0000332	jg815	nbis-gene-400
OG0000332	jg826	AL2G14930
OG0000332	jg816	nbis-gene-402
OG0000332	jg821	AL2G14910
OG0000332	jg818	AL2G14860
OG0000332	jg806	AL2G14750
OG0000334	jg21920	AL3G45130
OG0000335	jg16034	AL5G41960
OG0000335	jg16010	AL5G41630, AL5G41650
OG0000335	jg16057	AL5G42220
OG0000335	jg16059	AL5G42230
OG0000336	jg1242	AL2G18590
OG0000336	jg1313	AL1G67290
OG0000336	jg29339	AL1G20120
OG0000339	jg18123	AL4G25660
OG0000339	jg18125	AL4G25680
OG0000339	jg6369, jg6371	nbis-gene-1569
OG0000339	jg11540	AL9U10390
OG0000341	jg32647	AL1G52480
OG0000341	jg32948	AL1G55350
OG0000342	jg16938	AL4G15010
OG0000342	jg25856	AL3G30600
OG0000342	jg26804	AL3G30310
OG0000344	jg29636	AL1G23150
OG0000344	jg29545, jg29543	AL1G22300
OG0000344	jg29550	nbis-gene-69
OG0000344	jg33257	AL1G58940
OG0000344	jg12227	AL7G46450
OG0000344	jg29834, jg21571	AL8G23030
OG0000345	jg4766	AL6G19900
OG0000345	jg20849	AL390U10020
OG0000345	jg4765	AL6G19890
OG0000345	jg4767	AL6G19910
OG0000346	jg15260	AL5G34190
OG0000346	jg14140	AL5G22370
OG0000346	jg13305	AL5G14950
OG0000346	jg13304	AL5G14940
OG0000346	jg15261	AL5G34200
OG0000347	jg19995	AL4G45180
OG0000347	jg16199	AL5G43730
OG0000347	jg10163	AL7G30060
OG0000347	jg28458	AL1G10760
OG0000347	jg8201	AL6G53040
OG0000348	jg13595	AL5G17850
OG0000348	jg21499, jg21484	AL34U10080, AL8G22320
OG0000348	jg21493	AL8G22310, nbis-gene-633
OG0000348	jg13594	AL5G17810, AL5G17830
OG0000348	jg20048	AL4G45790
OG0000349	jg22904	AL8G36200
OG0000349	jg22898	AL8G36140
OG0000349	jg22900	AL8G36160, AL8G36170
OG0000350	jg13712	AL5G18930
OG0000350	jg26397	AL3G36110
OG0000350	jg26398	nbis-gene-754
OG0000350	jg26399	AL3G36150
OG0000350	jg26396	AL3G36100
OG0000350	jg26395	AL3G36090
OG0000351	jg26743	AL3G39810
OG0000355	jg22984	AL8G37040
OG0000355	jg8679	AL7G14480
OG0000356	jg16971	AL4G15360
OG0000356	jg16970	AL4G15350
OG0000356	jg16975	AL4G15400
OG0000356	jg16967	AL4G15330
OG0000357	jg31533, jg31532	AL1G43760, AL1G43770
OG0000357	jg18544	AL4G30390
OG0000357	jg18545	AL4G30400
OG0000358	jg33307	AL1G59380
OG0000358	jg33246	AL1G58830
OG0000358	jg33306, jg33305, jg33298, jg33297, jg33303, jg33299, jg33304, jg33300, jg33302, jg33301	AL1G59360, AL1G52250
