Orthogroup	Arabidopsis_arenosa	Brassica_rapa
OG0000182	jg15782, jg15779, jg32711, jg15778, jg16268, jg15781	XP_009122203.1
OG0000183	jg2098, jg12245	XP_009105204.1
OG0000183	jg5984, jg17567	XP_009140755.1
OG0000184	jg26417, jg26418	XP_009136545.2, XP_009136566.1, XP_018508379.1, XP_009143886.1, XP_009143893.1
OG0000185	jg29773	XP_009122447.1
OG0000185	jg23338	XP_009129754.1
OG0000185	jg30960	XP_033131216.1, XP_018508547.1
OG0000186	jg760, jg19241	XP_009133030.1, XP_033142532.1
OG0000188	jg5008, jg5007, jg5020, jg5022, jg5021, jg24303	XP_033136263.1, XP_033135940.1
OG0000188	jg24346, jg24347	XP_033134665.1, XP_033135894.1, XP_009124984.2, XP_033137619.1, XP_033136539.1
OG0000188	jg24349, jg24348	XP_033147068.1, XP_033147041.1
OG0000189	jg8854	XP_009136330.1
OG0000189	jg30537	XP_009110241.1
OG0000192	jg647	XP_009105445.1, XP_009110577.1, XP_009105059.1
OG0000192	jg9826	XP_009142142.1
OG0000192	jg14270	XP_009124814.1
OG0000193	jg32770	XP_033134338.1, XP_033147866.1
OG0000193	jg31894, jg31896	XP_033147857.1
OG0000196	jg12776	XP_033131243.1
OG0000196	jg12812, jg12806, jg12803, jg12809, jg12800, jg12817, jg12816, jg17734, jg12804, jg12810, jg12779	XP_033141524.1
OG0000197	jg10625, jg12243, jg10623	XP_033133256.1
OG0000197	jg12242	XP_009108433.1
OG0000197	jg10624	XP_033138466.1
OG0000197	jg10621, jg10622, jg23232, jg10620	XP_033133253.1
OG0000198	jg11388	XP_009101339.1, XP_009114232.1, XP_009129226.1
OG0000198	jg29982, jg31686	XP_009148880.1
OG0000198	jg29981	XP_009117861.2
OG0000198	jg13337	XP_009137379.1
OG0000199	jg9442, jg5645, jg5642, jg9443, jg9444	XP_009127652.1, XP_009108973.2, XP_009102300.2, XP_009108976.2
OG0000200	jg28892	XP_009119144.1, XP_009111048.2
OG0000200	jg31430	XP_033133539.1
OG0000200	jg28891	XP_009111047.1, XP_009119146.1
OG0000200	jg31559	XP_009109613.1
OG0000200	jg31560, jg31558	XP_009109611.1
OG0000201	jg32554	XP_033138765.1, XP_033147942.1, XP_033130023.1
OG0000203	jg15851	XP_033131129.1
OG0000203	jg15863	XP_033136042.1, XP_009116516.1, XP_033136014.1
OG0000203	jg15862	XP_009138966.1, XP_009138965.1
OG0000203	jg15861	XP_009104131.1
OG0000205	jg11810, jg11812, jg11730	XP_033131805.1, XP_033131844.1, XP_033128516.1, XP_033138985.1
OG0000209	jg21051, jg1344	XP_033134010.1
OG0000209	jg4863, jg4865	XP_018509924.1, XP_033135419.1
OG0000210	jg19859	XP_009143082.1
OG0000210	jg16104, jg16105	XP_009138832.1, XP_033145512.1, XP_009138923.1
OG0000214	jg33290	XP_033133961.1
OG0000215	jg12459, jg1615, jg32047, jg27336, jg20828, jg32156, jg32318	XP_009144753.2, XP_033143272.1, XP_018514409.1, XP_033139809.1, XP_033144986.1, XP_033139775.1, XP_033142243.1
OG0000216	jg7640	XP_033134839.1, XP_009144491.1
OG0000216	jg7421, jg7420	XP_033142073.1, XP_033142074.1
OG0000216	jg1267	XP_009102525.1
OG0000216	jg15619	XP_009116349.1
OG0000218	jg1481, jg1902, jg7083, jg15996, jg14689, jg6981	XP_033140908.1, XP_033128986.1, XP_033128341.1, XP_033145478.1, XP_033132830.1, XP_033147130.1, XP_033135381.1, XP_033143910.1, XP_033128841.1, XP_033142916.1, XP_033140507.1, XP_033141210.1, XP_033132481.1, XP_033145416.1, XP_033144814.1, XP_033144660.1, XP_033134845.1, XP_033139777.1, XP_033143756.1, XP_033129757.1, XP_033132550.1, XP_033133825.1, XP_033136890.1, XP_033130804.1, XP_033138912.1, XP_033139114.1
OG0000219	jg12176, jg12633, jg12636	XP_033144576.1, XP_009145945.1
OG0000219	jg28098	XP_033141548.1
OG0000224	jg11828	XP_033139208.1
OG0000225	jg2551	XP_009106592.3
OG0000225	jg3555	XP_033132165.1, XP_033128822.1, XP_033129411.1, XP_033129810.1, XP_009151530.2, XP_033128821.1, XP_009106589.1
OG0000227	jg24480	XP_009140710.1
OG0000227	jg25056	XP_018508728.1, XP_033145018.1, XP_009122402.1, XP_009135147.2
OG0000227	jg27540	XP_009136266.2, XP_033138822.1
OG0000229	jg17464, jg1772	XP_009151331.2, XP_033145123.1, XP_033134005.1, XP_033141396.1
OG0000229	jg23298	XP_009124766.1
OG0000229	jg32293	XP_009113706.2
OG0000230	jg15922	XP_009116566.1
OG0000232	jg13723	XP_033134326.1, XP_033132318.1, XP_033141154.1, XP_033141153.1, XP_033143783.1, XP_033128225.1, XP_033135982.1, XP_033132193.1, XP_033130867.1
OG0000233	jg4598	XP_009122326.1, XP_033144505.1
OG0000233	jg4599	XP_018511882.1, XP_009125692.3, XP_033144506.1, NP_001288906.1
OG0000233	jg4597	XP_033141823.1, XP_009122327.1
OG0000233	jg4604, jg4594	XP_009122331.1, XP_009110375.3, XP_033139819.1
OG0000234	jg4032, jg4031, jg4036, jg4033, jg4035, jg27620, jg33336, jg33337, jg33335, jg4034	XP_009110744.2
OG0000235	jg31240	XP_009115349.1
OG0000236	jg26494	XP_033148569.1, XP_033144988.1
OG0000237	jg26496	XP_009135819.1
OG0000237	jg26333	XP_033144214.1
OG0000238	jg2698	XP_033141574.1, XP_009127833.1
OG0000238	jg6720	XP_009103193.1
OG0000239	jg17673	XP_033147475.1
OG0000241	jg10370	XP_009137217.1, XP_009135314.1
OG0000241	jg10371	XP_009108531.1
OG0000241	jg7734, jg7735	XP_009134322.1
OG0000242	jg24512, jg11645, jg21432	XP_009144622.1, XP_009114607.1
OG0000242	jg6565	XP_009151152.2, XP_033140482.1
OG0000243	jg31478, jg31472	XP_009109660.1, XP_009115233.1
OG0000243	jg31468	XP_009115238.1
OG0000243	jg31469	XP_009109661.1
OG0000244	jg7787	XP_009114492.1, XP_009108752.1
OG0000244	jg7884, jg7885, jg7892, jg7931, jg7886, jg7883	XP_009111247.1
OG0000246	jg15247	XP_009116009.2
OG0000246	jg18819	XP_009133099.1
OG0000246	jg18816	XP_009114411.2, XP_009141608.1
OG0000246	jg18818, jg18817	XP_009133097.2, XP_009143554.2, XP_009143555.1
OG0000247	jg12382, jg9719, jg14818	XP_009119459.1
OG0000247	jg31833	XP_033136267.1
OG0000248	jg2609, jg2612, jg2608	XP_009105678.1, XP_009105679.1
OG0000248	jg2620, jg2621, jg2622	XP_033140079.1
OG0000249	jg27200	XP_033128555.1
OG0000249	jg11991	XP_033147169.1, XP_033129329.1
OG0000249	jg6559	XP_009103624.1
OG0000250	jg7768	XP_033138066.1, XP_009150698.2
OG0000250	jg6298	XP_009122723.1
OG0000251	jg13318, jg13319	XP_009123566.1
OG0000251	jg13320	XP_009123565.1
OG0000251	jg13321	XP_018515176.2
OG0000251	jg22623	XP_009132141.2
OG0000251	jg13315	XP_009121576.1
OG0000251	jg13316	XP_009152065.1
OG0000252	jg9231	XP_009126727.1, XP_009108914.1
OG0000252	jg3420	XP_009128234.1, XP_009101726.1
OG0000253	jg25213	XP_009135236.2, XP_009120551.1
OG0000254	jg11135	XP_033146251.1, XP_009146815.1
OG0000255	jg1321	XP_033131806.1, XP_033140618.1, XP_033145196.1
OG0000256	jg27019, jg27030, jg27031	XP_033132006.1, XP_009116005.2, XP_033144213.1
OG0000257	jg967, jg812	XP_009128139.1
OG0000258	jg17248, jg20584	XP_033130780.1
OG0000258	jg7050	XP_033147153.1, XP_033146805.1, XP_009123708.1
OG0000259	jg32916, jg17665, jg16978	XP_033148595.1, XP_009146121.1, XP_009145915.1, XP_009146127.3, XP_033147082.1, XP_033148591.1, XP_009145913.2
OG0000260	jg9182	XP_009101866.1, XP_009101865.1
OG0000260	jg8418	XP_009123569.1
OG0000260	jg32803, jg32805, jg32800	XP_009128105.1, XP_009101867.1
OG0000262	jg719, jg720, jg7296, jg454, jg455, jg458, jg453, jg457	XP_033135357.1
OG0000262	jg451	XP_009112794.2
OG0000263	jg7194	XP_033131928.1
OG0000263	jg17561	XP_033129480.1, XP_033143337.1, XP_009102113.2, XP_009102169.1, XP_018511108.1
OG0000266	jg22091, jg22101	XP_018510979.1
OG0000267	jg17411, jg17413, jg32346	XP_033146692.1, XP_033146625.1
OG0000269	jg22908	XP_009131977.2, XP_009120488.1
OG0000269	jg14405, jg14407	XP_009149982.1
OG0000269	jg1015, jg17967	XP_009144371.1, XP_009118237.2
OG0000270	jg29673	XP_033133811.1
OG0000270	jg581	XP_033136803.1
OG0000273	jg22106, jg22114, jg22084	XP_033143602.1
OG0000273	jg22123, jg22124, jg22085, jg22087, jg22094	XP_009127150.1
OG0000273	jg22098	XP_033147472.1
OG0000273	jg22088, jg22099, jg22100, jg26722, jg27041	XP_033138272.1
OG0000274	jg27538	XP_018510874.2
OG0000274	jg27177, jg12283	XP_033135245.1, XP_033136915.1, XP_033145291.1, XP_033148623.1, XP_018511618.2
OG0000274	jg2060	XP_033137037.1
OG0000275	jg8473	XP_033128791.1, XP_009152161.2, XP_009152162.1, XP_009114077.2
OG0000275	jg1130	XP_018509849.2
OG0000279	jg20630, jg20632, jg20634, jg20628, jg20633, jg20631, jg20635	XP_009101629.1, XP_033136859.1
OG0000282	jg10318	XP_009134112.1, XP_009140336.2
OG0000282	jg33448, jg10319, jg10323	XP_009135671.1
OG0000282	jg10315, jg10316, jg10317, jg10273, jg10321, jg10322, jg10320, jg10266	XP_033143298.1, XP_009126213.1
OG0000283	jg20347	XP_033143433.1, XP_033143395.1, XP_033143408.1
OG0000284	jg5787	XP_033134375.1, XP_009119449.1, XP_018509889.1
OG0000285	jg10428	XP_009134691.2
OG0000285	jg9725	XP_009137650.1, XP_009143289.2
OG0000285	jg2004	XP_009133539.2, XP_033130819.1, XP_018508817.2, XP_033130815.1
OG0000286	jg20757, jg20756	XP_009137794.1
OG0000286	jg25017, jg25016, jg25015	XP_033147875.1, XP_009146809.1, XP_033148625.1, XP_009147163.1, XP_033147883.1, XP_033147863.1
OG0000289	jg18393, jg18428	XP_009141457.2, XP_009141190.2, XP_033145495.1
OG0000289	jg18386	XP_033145492.1, XP_033145493.1, XP_009140620.3, XP_009141264.2, XP_033146271.1, XP_009141384.2, XP_009141265.2
OG0000289	jg18343	XP_009133159.1
OG0000289	jg27121, jg26837	XP_009143948.1
OG0000289	jg17113	XP_033146269.1
OG0000290	jg33120, jg7741	XP_018509758.1
OG0000290	jg416, jg418	XP_009112818.1
OG0000291	jg14552, jg14546	XP_009141111.1
OG0000292	jg17325, jg10075, jg27846	XP_009141463.1, XP_033129381.1, XP_009151736.1, XP_009121368.1, XP_009151538.1, XP_018510873.1, XP_009113118.1
OG0000292	jg11859	XP_009121367.1
OG0000294	jg5391, jg5390, jg31107, jg31105, jg31104	XP_033137553.1
OG0000295	jg31317	XP_033142331.1
OG0000295	jg25084, jg7397	XP_033135955.1
OG0000295	jg25083	XP_033136554.1
OG0000295	jg25085, jg7398, jg25082, jg26786	XP_033142265.1
OG0000296	jg22851, jg22847	XP_009120430.1, XP_033142716.1
OG0000296	jg22801, jg21885, jg22800	XP_009126729.2, XP_033141242.1, XP_009126731.2, XP_009145270.2, XP_033141241.1, XP_033141237.1
OG0000297	jg12852	XP_033138935.1, XP_033134305.1, XP_033138851.1, XP_033143947.1, XP_033138738.1, XP_033144126.1
OG0000297	jg17414	XP_033139365.1, XP_033143414.1, XP_009124810.2, XP_033133917.1, XP_033139180.1, XP_033148272.1, XP_033139128.1, XP_033143391.1, XP_033134302.1, XP_033138901.1, XP_033143394.1, XP_033139071.1, XP_033139264.1, XP_033139331.1, XP_033138900.1, XP_033131794.1, XP_033129362.1, XP_033138991.1, XP_033137951.1
OG0000298	jg32008	XP_009114790.1
OG0000300	jg21798	XP_018514145.1, XP_033145274.1
OG0000300	jg26991	XP_009103998.1
OG0000301	jg19826	XP_009117672.2, XP_009117388.2, XP_009117355.1, XP_009140859.2, XP_018513864.2, XP_033132454.1, XP_009140683.1, XP_009111443.1
OG0000301	jg16118	XP_033131536.1
OG0000303	jg28919	XP_009112969.1
OG0000303	jg14119	XP_033133972.1, XP_033132652.1, XP_033141989.1
OG0000303	jg13946	XP_009149939.1, XP_033143633.1, XP_033137787.1, XP_033136332.1
OG0000303	jg1955	XP_033134348.1
OG0000303	jg31869	XP_033135947.1
OG0000304	jg21390, jg21205, jg21204, jg27046	XP_009144755.2
OG0000304	jg19308	XP_033145283.1, XP_033146439.1, XP_009141126.1, XP_033146438.1
OG0000308	jg20897, jg20895, jg20892, jg20894, jg20890, jg20896, jg20889	XP_033136273.1, XP_009123893.1, XP_009123946.2
OG0000313	jg9481, jg9478, jg9474	XP_009128603.1, XP_009128597.1
OG0000313	jg28285	XP_033141694.1, XP_009126942.2
OG0000314	jg17443	XP_018511257.1
OG0000314	jg21060	XP_033134239.1
OG0000314	jg5864, jg17174, jg18126, jg27798	XP_033135931.1
OG0000315	jg16044	XP_009124096.2, XP_033145238.1
OG0000316	jg25481	XP_009146335.1, XP_018513576.2, XP_009135394.2, XP_033128440.1, XP_009146333.1, XP_009116688.2, XP_033142335.1
OG0000318	jg27680	XP_009104507.1
OG0000318	jg2564, jg2563	XP_009106691.2
OG0000318	jg27679, jg32154	XP_009134636.2
OG0000321	jg5838, jg5839	XP_009120857.1
OG0000321	jg1712	XP_033141348.1, XP_009126388.2
OG0000323	jg30285	XP_033137191.1
OG0000323	jg2919	XP_033131924.1
OG0000325	jg28796	XP_009111083.2, XP_009119258.1, XP_009118621.1
OG0000325	jg18397	XP_009141288.1
OG0000326	jg12408, jg12409, jg12410, jg22013, jg14842, jg24902, jg25139, jg24918, jg24919, jg2457, jg24602	XP_009108045.2
OG0000327	jg3425	XP_009140412.1
OG0000327	jg9024	XP_009132950.1
OG0000328	jg26278, jg26277	XP_009135722.1
OG0000328	jg26275	XP_033147151.1
OG0000329	jg11299	XP_009107789.1
OG0000330	jg2932, jg2931	XP_009106486.2, XP_009105952.1
OG0000330	jg2930	XP_009104838.1, XP_009104837.1, XP_009105951.1, XP_009127959.1
OG0000330	jg30287	XP_009149213.1
OG0000331	jg25844	XP_009135526.2, XP_009114068.1
OG0000331	jg18827	XP_033146981.1
OG0000332	jg805, jg807, jg814	XP_018510130.1, XP_009104693.1
OG0000332	jg815, jg820, jg826, jg816, jg817, jg823, jg821, jg818, jg806	XP_033133452.1, XP_018510244.1
OG0000335	jg16034	XP_018510062.1
OG0000335	jg16057	XP_033144842.1
OG0000336	jg1242, jg1313, jg29339, jg29325	XP_009113354.1
OG0000338	jg19287, jg11883	XP_033138756.1, XP_033143321.1, XP_033129432.1, XP_033134178.1
OG0000339	jg18123, jg18125	XP_009132752.1
OG0000339	jg10545	XP_009133566.2
OG0000341	jg29043, jg32950	XP_009133284.1
OG0000341	jg32635, jg32647	XP_009120003.1, XP_009113338.1
OG0000341	jg32948, jg32949	XP_009124897.1
OG0000342	jg16938	XP_018514306.1, XP_033145144.1
OG0000342	jg25856	XP_033146876.1, XP_033132405.1, XP_009123139.3
OG0000343	jg13708, jg17445, jg26926, jg6756, jg6755	XP_033132197.1, XP_033145228.1, XP_033131509.1, XP_033139158.1, XP_033139159.1, XP_033141072.1, XP_033141142.1, XP_009123420.1
OG0000344	jg29545, jg29543	XP_009129136.1, XP_033142692.1
OG0000344	jg364	XP_018509673.2, XP_033134684.1, XP_018510505.2
OG0000345	jg4766, jg20849	XP_009131113.1, XP_009125366.1
OG0000346	jg15260	XP_009103856.1
OG0000346	jg13305	XP_009129561.1, XP_009152070.1
OG0000346	jg13304	XP_009152071.1
OG0000346	jg15261	XP_009116024.1
OG0000346	jg15262	XP_009116022.1
OG0000347	jg19995	XP_009133759.2, XP_009142386.2
OG0000347	jg28483, jg16199	XP_009138772.2, XP_009116806.2
OG0000347	jg28458	XP_033134760.1, XP_009119712.2
OG0000347	jg8201	XP_009134562.1
OG0000348	jg14665	XP_033136583.1, XP_009137351.1, XP_033136582.1, XP_033130378.1, XP_033145908.1
OG0000348	jg13595	XP_033140778.1, XP_033140777.1, XP_018512154.2
OG0000349	jg22904	XP_009126683.1
OG0000349	jg22898, jg22900	XP_018510745.1
OG0000350	jg13712, jg26397, jg26398, jg26400, jg26399, jg26396, jg26395	XP_009132499.1, XP_009145438.1, XP_009145263.1, XP_009145440.1, XP_009145439.2, XP_009109255.2, XP_009109273.1
OG0000351	jg26743, jg27595	XP_018514239.1
OG0000355	jg22984	XP_009120577.1, XP_033140106.1, XP_033140107.1, XP_009126602.1
OG0000356	jg16973	XP_033145333.1, XP_009140573.2
OG0000356	jg16975	XP_033136684.1
OG0000358	jg10334	XP_033133366.1, XP_033133367.1, XP_033133363.1
OG0000358	jg33246, jg33306, jg33305, jg33298, jg33297, jg33303, jg33299, jg33304, jg33300, jg33302, jg33301	XP_009144939.2, XP_033148500.1, XP_033148501.1, XP_033148499.1
OG0000359	jg9679	XP_009109130.1, XP_009137679.1
OG0000361	jg2107, jg13084, jg16745	XP_033138767.1
OG0000363	jg11188	XP_009130868.1, XP_009125591.2
OG0000364	jg24355	XP_009123612.3, XP_009101647.1, XP_009114073.1, XP_009113904.3
OG0000365	jg31120	XP_033137302.1
OG0000365	jg10496, jg10495	XP_009133978.1
OG0000365	jg31122, jg31118, jg31119, jg31117	XP_009115359.1
OG0000367	jg11956, jg7206	XP_033141073.1, XP_033141074.1, XP_018512136.1
OG0000367	jg30998, jg31000, jg27187, jg27188, jg31008, jg31010	XP_009103131.2
OG0000368	jg14457	XP_009149970.1
OG0000369	jg21600, jg21583, jg21561, jg21534, jg21584, jg21558	XP_033133710.1, XP_009107578.2, XP_033128024.1
OG0000369	jg11313	XP_009151512.2, XP_033129712.1
OG0000370	jg26720, jg26718, jg26719	XP_009102534.1
OG0000371	jg13947	XP_033129344.1, XP_033136329.1, XP_033143630.1, XP_033135938.1, XP_033141127.1, XP_033128075.1
OG0000371	jg17116, jg27205	XP_033140461.1
OG0000375	jg6729, jg12392, jg7062	XP_033142881.1, XP_033148143.1, XP_033133623.1, XP_033142880.1, XP_033134555.1, XP_033137750.1, XP_033133622.1, XP_033134554.1, XP_033136126.1, XP_033144383.1, XP_033132564.1
OG0000376	jg915, jg921	XP_009113189.1
OG0000377	jg2119, jg8598, jg8599	XP_009136876.1
OG0000377	jg8600	XP_009138490.1, XP_009136992.1
OG0000379	jg13018	XP_009101283.1, XP_009114212.1
OG0000379	jg15354	XP_018514158.2
OG0000379	jg13016	XP_009129179.1
OG0000380	jg22859, jg22857, jg30710	XP_009121314.2, XP_009121239.3
OG0000380	jg22963, jg22951	XP_033137987.1, XP_033138021.1, XP_033133201.1, XP_033142420.1, XP_033142421.1, XP_009120537.2
OG0000381	jg18472	XP_033147715.1, XP_033144101.1
OG0000382	jg7975, jg7974, jg7976	XP_009144569.1, XP_009134433.1, XP_009134432.1
OG0000382	jg18934	XP_009143456.1, XP_009133202.2
OG0000383	jg30941	XP_033132527.1, XP_033136218.1
OG0000383	jg13626, jg13629, jg15391, jg15393	XP_033145569.1, XP_033146020.1, XP_033136302.1, XP_033131973.1
OG0000384	jg20367, jg20365, jg20368	XP_033141447.1
OG0000384	jg20366	XP_009128918.1, XP_033141448.1, XP_009128915.1, XP_033141010.1, XP_033141449.1
OG0000388	jg25857	XP_009145769.1
OG0000388	jg27023, jg26105, jg26106	XP_018514444.2, XP_009111665.1
OG0000389	jg22999, jg22549, jg22552, jg22553, jg12732, jg22551, jg22550	XP_009127252.1
OG0000389	jg17521	XP_033145581.1, XP_009140623.1
OG0000390	jg30796, jg30797	XP_009145349.1
OG0000390	jg30801	XP_009103242.1
OG0000390	jg30800	XP_009110142.2, XP_009145344.1
OG0000390	jg30802, jg27191	XP_009103240.1
OG0000391	jg2971, jg2970	XP_009105992.1, XP_033131151.1, XP_033131152.1
OG0000391	jg24982	XP_009146838.2
OG0000392	jg30223	XP_009117729.1
OG0000392	jg30222	XP_009117731.1, XP_009149139.1
OG0000392	jg9939, jg9938	XP_009137512.1, XP_009139101.2, XP_018508332.1, XP_009109218.1, XP_009109221.2, XP_009109219.2
OG0000393	jg12479	XP_009129904.1, XP_009140209.1
OG0000393	jg12478	XP_009139822.1
OG0000393	jg12475	XP_009125150.1
OG0000394	jg33475	XP_009107019.1, XP_009147659.1
OG0000395	jg29880	XP_009110562.1, XP_009117938.1
OG0000395	jg27565	XP_009119414.1, XP_009123234.1
OG0000397	jg2134	XP_033147260.1, XP_009135546.1, XP_033144428.1
OG0000399	jg28568, jg8018	XP_009111320.1, XP_009134447.1
OG0000399	jg1426	XP_009122984.1, XP_009113390.1
OG0000399	jg29276	XP_009110844.1, XP_009148170.1
OG0000402	jg23698	XP_033136095.1
OG0000402	jg23699	XP_018508882.1
OG0000402	jg23697	XP_018508139.1, XP_018508140.1
OG0000403	jg7844	XP_009121808.2
OG0000403	jg7840	XP_009134347.1
OG0000404	jg27776	XP_018512240.1
OG0000404	jg9479	XP_033128395.1
OG0000404	jg17226	XP_033143511.1
OG0000405	jg25463	XP_009135388.1
OG0000405	jg12225	XP_033142298.1
OG0000405	jg25469, jg25468	XP_033128163.1, XP_009116816.1, XP_009116847.1
OG0000406	jg19181, jg22923, jg29135, jg14384	XP_009148016.2, NP_001288842.1, XP_009126644.1, XP_009110929.1, XP_009131965.1
OG0000407	jg28645, jg31101, jg20131	XP_009129664.1
OG0000407	jg29567	XP_033133931.1
OG0000409	jg17641	XP_009113642.2
OG0000409	jg31386	XP_009102895.1, XP_009102892.1
OG0000411	jg17003, jg16987, jg17292, jg17291, jg16929, jg16931, jg16935, jg20923, jg16934	XP_009117228.1, XP_009140655.2, XP_033145771.1, XP_033145769.1
OG0000412	jg5485	XP_009121474.1, XP_009126124.1
OG0000412	jg12214	XP_009139734.1
OG0000412	jg2061	XP_009127474.2
OG0000412	jg25896	XP_009113719.2, XP_009145973.2, XP_009135551.1
OG0000413	jg25354	XP_009117592.1
OG0000413	jg33681	XP_009107087.1
OG0000413	jg25353	XP_009117606.1, XP_009117615.1
OG0000414	jg673	XP_009113073.1
OG0000414	jg27345	XP_009112260.2
OG0000414	jg11210	XP_009107833.1, XP_009147527.2, XP_009144715.2
OG0000419	jg18645, jg18647	XP_009141477.1, XP_009141476.1
OG0000420	jg19571	XP_018514613.1
OG0000421	jg21967	XP_009119805.1
OG0000421	jg22448, jg22447	XP_009132345.2, XP_009132342.2, XP_009132299.2, XP_033139627.1, XP_009126978.2
OG0000423	jg11745, jg1287	XP_033143710.1
OG0000424	jg22288	XP_009119993.1
OG0000424	jg9732	XP_009143223.1
OG0000425	jg21524	XP_018512945.2, XP_033144162.1, XP_033144134.1
OG0000426	jg32903	XP_009110785.1, XP_009128566.1, XP_018511948.2, XP_009107627.2
OG0000426	jg27618	XP_009120084.1
OG0000429	jg15870	XP_009138961.1, XP_009105539.1
OG0000429	jg1359, jg15868	XP_009138964.1
OG0000429	jg15858	XP_018509646.2, XP_033136040.1
OG0000430	jg10342	XP_009135506.1
OG0000430	jg27082	XP_009136176.1
OG0000431	jg21633, jg21636	XP_009147713.1
OG0000431	jg846	XP_009113233.1
OG0000432	jg32966, jg32963	XP_009113858.2
OG0000432	jg11324	XP_033137499.1
OG0000432	jg10548	XP_033142746.1
OG0000432	jg10546	XP_009137041.2
OG0000434	jg12377	XP_033145964.1, XP_033131420.1
OG0000434	jg32516	XP_033145741.1
OG0000434	jg19077	XP_009130772.1, XP_009130770.1
OG0000436	jg22927, jg22928	XP_009120511.2, XP_018512380.1, XP_018513341.2
OG0000436	jg22929	XP_009126640.1, XP_009131961.1
OG0000437	jg28169	XP_009117525.1, XP_009112624.1
OG0000439	jg2123, jg4379, jg27491, jg2122	XP_009122220.1, XP_033145038.1
OG0000440	jg21485, jg21490, jg21492, jg21483, jg21497, jg21498, jg21491, jg28254, jg21482, jg21489, jg21496	XP_033147225.1
OG0000443	jg9154	XP_009126072.2
OG0000443	jg17131	XP_009140677.1, XP_009117057.1
OG0000443	jg6415	XP_033129927.1, XP_009129964.1
OG0000444	jg18200	XP_009132781.2, XP_009144211.1
OG0000444	jg15993	XP_009116612.1, XP_009138911.1, XP_009104208.2
