Orthogroup	Arabidopsis_arenosa	Brassica_oleracea
OG0000151	jg5170	XP_013611475.1
OG0000152	jg18640	XP_013617684.1
OG0000153	jg17928, jg17934, jg17935	XP_013633570.1
OG0000153	jg18114	XP_013634388.1, XP_013633705.1, XP_013632650.1, XP_013634362.1
OG0000153	jg17932	XP_013625223.1, XP_013631616.1
OG0000153	jg17933	XP_013622088.1
OG0000153	jg29098	XP_013599857.1
OG0000154	jg33219, jg33312	XP_013590343.1
OG0000154	jg33213	XP_013614710.1
OG0000154	jg1392, jg1393, jg33212	XP_013614709.1
OG0000157	jg31645, jg31650	XP_013595924.1
OG0000157	jg12097	XP_013596266.1, XP_013616758.1, XP_013608393.1, XP_013622453.1, XP_013623924.1, XP_013637516.1, XP_013585230.1, XP_013587143.1, XP_013620927.1
OG0000158	jg8688	XP_013624637.1
OG0000158	jg28264	XP_013603971.1
OG0000159	jg6891	XP_013624677.1, XP_013631036.1, XP_013633354.1, XP_013635354.1, XP_013627323.1, XP_013589606.1, XP_013601241.1, XP_013608144.1, XP_013589335.1, XP_013617109.1, XP_013589370.1, XP_013594660.1
OG0000160	jg28078	XP_013611416.1, XP_013597841.1
OG0000160	jg9392	XP_013593694.1, XP_013594020.1, XP_013596307.1
OG0000160	jg22635	XP_013620594.1
OG0000160	jg27288	XP_013623185.1
OG0000160	jg13954	XP_013622891.1
OG0000160	jg3697	XP_013588689.1
OG0000160	jg16942	XP_013605622.1
OG0000161	jg12949, jg10772, jg12951	XP_013627570.1, XP_013603224.1, XP_013617805.1, XP_013594696.1, XP_013583368.1, XP_013585516.1, XP_013585404.1, XP_013595479.1, XP_013604163.1, XP_013600898.1, XP_013601527.1, XP_013610632.1, XP_013607945.1, XP_013626459.1, XP_013608455.1, XP_013607573.1, XP_013633426.1, XP_013595063.1, XP_013631266.1, XP_013635056.1, XP_013588975.1, XP_013603863.1
OG0000162	jg18405, jg20943	XP_013622310.1
OG0000162	jg18404	XP_013632580.1
OG0000164	jg6848, jg11792, jg7487, jg11793	XP_013631898.1
OG0000164	jg27251, jg26448, jg6518, jg6519, jg27250	XP_013632773.1, XP_013624770.1, XP_013633111.1, XP_013632835.1
OG0000164	jg6850	XP_013601300.1, XP_013631642.1, XP_013632921.1, XP_013601351.1, XP_013632922.1
OG0000165	jg12066	XP_013626959.1
OG0000166	jg17505	XP_013629197.1
OG0000166	jg3072, jg21554	XP_013617261.1
OG0000166	jg3073	XP_013617262.1
OG0000166	jg3068, jg3074, jg3070	XP_013590790.1
OG0000167	jg26298, jg26296, jg26297	XP_013624265.1
OG0000167	jg26576, jg26577	XP_013596046.1
OG0000169	jg11594, jg11592, jg27660, jg27597, jg27661, jg27598, jg16530, jg13088, jg13092, jg13087, jg13090, jg16527, jg27591, jg16764	XP_013601108.1, XP_013588901.1
OG0000170	jg16151	XP_013634565.1
OG0000170	jg19951	XP_013635993.1
OG0000171	jg22050	XP_013613316.1
OG0000171	jg27769	XP_013599341.1
OG0000171	jg22463	XP_013622226.1, XP_013621604.1, XP_013606619.1
OG0000171	jg24782	XP_013617767.1, XP_013622635.1, XP_013638468.1
OG0000173	jg8629	XP_013597272.1, XP_013639133.1
OG0000173	jg8611, jg8545	XP_013594067.1
OG0000174	jg21576, jg27974, jg7024, jg9836, jg1719, jg13725	XP_013612859.1
OG0000174	jg20878	XP_013617082.1, XP_013633329.1
OG0000175	jg5289	XP_013606531.1
OG0000175	jg20125	XP_013637399.1, XP_013614377.1, XP_013622329.1
OG0000176	jg24440	XP_013593181.1
OG0000176	jg32007	XP_013639459.1
OG0000176	jg2769	XP_013619769.1, XP_013590800.1, XP_013590659.1
OG0000177	jg26900, jg30833	XP_013596163.1
OG0000177	jg3362	XP_013594710.1
OG0000178	jg7702	XP_013606260.1, XP_013606263.1
OG0000178	jg7704	XP_013626923.1
OG0000178	jg7703	XP_013624075.1
OG0000178	jg7707	XP_013627503.1
OG0000178	jg7705	XP_013618562.1
OG0000178	jg32186	XP_013610263.1, XP_013610612.1
OG0000179	jg1096	XP_013606916.1
OG0000179	jg1022	XP_013626388.1
OG0000182	jg31826, jg16158, jg16157	XP_013601717.1
OG0000182	jg15782, jg15779, jg32711, jg15778, jg16268, jg15781	XP_013621200.1
OG0000182	jg15780	XP_013632992.1
OG0000182	jg19013	XP_013617645.1, XP_013617121.1
OG0000183	jg2098, jg12245	XP_013591852.1
OG0000183	jg5984, jg17567	XP_013631799.1
OG0000184	jg26417, jg26418	XP_013635093.1, XP_013589077.1, XP_013614749.1, XP_013614750.1, XP_013614748.1, XP_013635188.1, XP_013635027.1, XP_013635145.1, XP_013635212.1
OG0000185	jg29773	XP_013608685.1, XP_013635085.1
OG0000185	jg23338	XP_013617945.1, XP_013619324.1, XP_013620145.1
OG0000185	jg30960	XP_013597874.1, XP_013597872.1
OG0000188	jg5008, jg5007, jg5020, jg5022, jg5021, jg24303	XP_013610704.1
OG0000188	jg24346, jg24347	XP_013615621.1, XP_013639409.1, XP_013584998.1, XP_013592108.1, XP_013610533.1
OG0000188	jg24349, jg24348	XP_013635235.1, XP_013594335.1
OG0000192	jg647	XP_013590640.1, XP_013602583.1, XP_013590873.1
OG0000192	jg9826	XP_013589486.1
OG0000192	jg14270	XP_013597957.1
OG0000193	jg32770	XP_013585027.1
OG0000193	jg31894, jg31896	XP_013583418.1
OG0000195	jg12215	XP_013596123.1
OG0000196	jg12776	XP_013590778.1
OG0000196	jg12778	XP_013595078.1
OG0000197	jg12242	XP_013614095.1
OG0000197	jg10624	XP_013591070.1
OG0000197	jg10621, jg10622, jg23232, jg10620	XP_013614096.1
OG0000198	jg11388	XP_013593772.1, XP_013609824.1, XP_013616568.1
OG0000198	jg29981	XP_013601824.1
OG0000199	jg9442, jg5645, jg5642, jg9443, jg9444	XP_013601305.1, XP_013628081.1
OG0000200	jg28892	XP_013587517.1, XP_013639109.1, XP_013603884.1, XP_013600986.1
OG0000200	jg31430	XP_013627439.1
OG0000200	jg31432	XP_013595737.1
OG0000200	jg28891	XP_013603075.1, XP_013587514.1, XP_013584831.1
OG0000200	jg31559	XP_013625101.1
OG0000200	jg31560, jg31558	XP_013639491.1, XP_013626397.1
OG0000201	jg32554	XP_013617778.1
OG0000201	jg1346, jg24835	XP_013617196.1
OG0000203	jg15851	XP_013588854.1
OG0000203	jg15863	XP_013603307.1, XP_013600272.1, XP_013604009.1
OG0000203	jg15862	XP_013591322.1, XP_013632132.1, XP_013632130.1
OG0000203	jg15861	XP_013615611.1, XP_013589365.1, XP_013589367.1
OG0000205	jg11810, jg11812, jg11730	XP_013624495.1, XP_013601133.1, XP_013615628.1, XP_013594966.1, XP_013632040.1, XP_013631066.1, XP_013617851.1, XP_013608335.1, XP_013617782.1, XP_013617509.1, XP_013613471.1, XP_013615485.1, XP_013628376.1, XP_013633176.1, XP_013614762.1, XP_013633240.1, XP_013632486.1, XP_013624014.1, XP_013613857.1, XP_013628317.1, XP_013614970.1, XP_013632966.1, XP_013639350.1, XP_013639489.1, XP_013633174.1
OG0000206	jg6893	XP_013601901.1
OG0000209	jg14429	XP_013594256.1
OG0000209	jg4863, jg4865	XP_013584290.1
OG0000210	jg19859	XP_013632427.1
OG0000210	jg2036	XP_013616918.1
OG0000210	jg16104, jg16105	XP_013636352.1
OG0000211	jg23304	XP_013638238.1
OG0000214	jg33290	XP_013607478.1
OG0000215	jg12459, jg1615, jg32047, jg27336, jg20828, jg32156, jg32318	XP_013601780.1, XP_013632432.1, XP_013601781.1, XP_013633063.1, XP_013617585.1, XP_013603973.1, XP_013583293.1, XP_013615035.1
OG0000216	jg7640	XP_013617487.1
OG0000216	jg7421, jg7420	XP_013624066.1, XP_013624067.1
OG0000216	jg1267	XP_013620094.1
OG0000216	jg15619	XP_013601679.1
OG0000218	jg1481, jg1902, jg7083, jg15996, jg14689, jg6981	XP_013635598.1, XP_013594871.1, XP_013619322.1, XP_013596043.1, XP_013594182.1, XP_013590775.1, XP_013632526.1, XP_013623802.1, XP_013617409.1, XP_013614232.1, XP_013622871.1, XP_013585340.1, XP_013614805.1, XP_013614000.1, XP_013589410.1, XP_013624015.1
OG0000219	jg12176, jg12633, jg12636	XP_013638627.1, XP_013584165.1, XP_013633401.1, XP_013639375.1
OG0000219	jg17925, jg12743	XP_013601505.1
OG0000219	jg28098	XP_013614338.1
OG0000221	jg11581	XP_013617371.1
OG0000221	jg11559	XP_013614169.1, XP_013594803.1, XP_013639454.1
OG0000224	jg11828	XP_013628304.1
OG0000225	jg3555	XP_013589445.1, XP_013614962.1, XP_013601687.1, XP_013614963.1, XP_013589713.1, XP_013589712.1, XP_013589714.1
OG0000226	jg17319, jg2101, jg2102, jg31434, jg4069	XP_013632872.1
OG0000226	jg4068	XP_013632871.1
OG0000227	jg24480	XP_013635901.1
OG0000227	jg25056	XP_013626403.1, XP_013628173.1, XP_013627330.1
OG0000227	jg25050, jg6481, jg6484	XP_013632738.1
OG0000227	jg27540	XP_013622779.1
OG0000229	jg17464, jg1772	XP_013603547.1
OG0000229	jg23298	XP_013629088.1
OG0000229	jg32293	XP_013617888.1
OG0000230	jg15922	XP_013604629.1
OG0000232	jg28047	XP_013639400.1
OG0000232	jg13723	XP_013594831.1, XP_013594515.1, XP_013601383.1, XP_013639425.1, XP_013616731.1
OG0000233	jg4598	XP_013610418.1
OG0000233	jg4599	XP_013619195.1, XP_013616049.1, XP_013627166.1, XP_013626870.1
OG0000233	jg4597	XP_013616047.1, XP_013610081.1
OG0000233	jg4604, jg4594	XP_013609768.1, XP_013603711.1, XP_013619712.1
OG0000234	jg19739	XP_013590850.1
OG0000234	jg4032, jg4031, jg4036, jg4033, jg4035, jg27620, jg33336, jg33337, jg33335, jg4034	XP_013601559.1
OG0000235	jg31240	XP_013588197.1
OG0000237	jg26496	XP_013627485.1
OG0000238	jg2698	XP_013620218.1
OG0000239	jg17673	XP_013588995.1, XP_013615546.1, XP_013617220.1, XP_013624255.1, XP_013632905.1, XP_013617434.1, XP_013594837.1, XP_013632465.1
OG0000241	jg10370	XP_013593118.1, XP_013611429.1
OG0000241	jg7734, jg7735	XP_013626139.1
OG0000242	jg24512, jg11645, jg21432	XP_013610078.1
OG0000242	jg6565	XP_013597142.1, XP_013619903.1
OG0000243	jg31478, jg31472	XP_013638073.1
OG0000243	jg31468	XP_013587120.1
OG0000244	jg7787	XP_013610574.1, XP_013627706.1
OG0000244	jg7884, jg7885, jg7892, jg7931, jg7886, jg7883	XP_013607462.1
OG0000246	jg15247	XP_013602866.1
OG0000246	jg18819	XP_013623426.1
OG0000246	jg18816	XP_013631718.1, XP_013631294.1
OG0000246	jg18818, jg18817	XP_013632346.1, XP_013634416.1
OG0000247	jg12382, jg9719, jg14818	XP_013639107.1
OG0000247	jg31833	XP_013585184.1
OG0000248	jg2609, jg2612, jg2608	XP_013589631.1, XP_013589630.1
OG0000248	jg2620, jg2621, jg2622	XP_013617187.1
OG0000248	jg12494, jg12493, jg2604, jg2603	XP_013589629.1
OG0000249	jg11991	XP_013589198.1, XP_013615150.1, XP_013619823.1
OG0000249	jg6559	XP_013624620.1
OG0000250	jg7768	XP_013608826.1
OG0000250	jg7876	XP_013628057.1
OG0000250	jg6298	XP_013611497.1
OG0000251	jg13318, jg13319	XP_013614897.1
OG0000251	jg13320	XP_013618605.1
OG0000251	jg13321	XP_013614872.1
OG0000251	jg22623	XP_013627194.1
OG0000251	jg13315	XP_013612265.1
OG0000251	jg13316	XP_013599442.1
OG0000252	jg9231	XP_013610505.1
OG0000252	jg3420	XP_013616477.1, XP_013618016.1, XP_013593877.1, XP_013593879.1
OG0000253	jg25213	XP_013628965.1, XP_013611399.1
OG0000253	jg24871	XP_013616125.1
OG0000255	jg1321	XP_013624613.1, XP_013614867.1, XP_013608463.1, XP_013633112.1, XP_013594728.1
OG0000256	jg27019, jg27030, jg27031	XP_013589655.1, XP_013639719.1
OG0000257	jg967, jg812	XP_013619391.1
OG0000258	jg7050	XP_013601159.1, XP_013632859.1
OG0000259	jg33082, jg33080, jg7439, jg28872, jg19336	XP_013632446.1
OG0000259	jg32916, jg17665, jg16978	XP_013613953.1, XP_013615249.1
OG0000260	jg9182	XP_013598774.1
OG0000260	jg8418	XP_013639488.1
OG0000260	jg32803, jg32805, jg32800	XP_013620992.1, XP_013596438.1
OG0000262	jg719, jg720, jg7296, jg454, jg455, jg458, jg453, jg457	XP_013610529.1, XP_013610227.1
OG0000262	jg451	XP_013610735.1
OG0000263	jg7194	XP_013639440.1, XP_013617110.1, XP_013624297.1
OG0000263	jg17561	XP_013624798.1, XP_013624417.1, XP_013624116.1, XP_013595119.1, XP_013624706.1
OG0000266	jg22091, jg22101	XP_013610430.1
OG0000267	jg32346	XP_013594484.1, XP_013615625.1, XP_013588806.1, XP_013600967.1, XP_013624836.1, XP_013617484.1, XP_013615775.1, XP_013600966.1
OG0000267	jg11749, jg11798	XP_013584525.1
OG0000269	jg22908	XP_013625891.1
OG0000269	jg14405, jg14407	XP_013629589.1
OG0000269	jg1015, jg17967	XP_013634861.1, XP_013637342.1, XP_013637340.1
OG0000270	jg29673	XP_013601842.1
OG0000270	jg443, jg25842	XP_013633244.1
OG0000270	jg581	XP_013624992.1, XP_013611661.1
OG0000273	jg22097, jg22109, jg22093, jg22108, jg22106, jg22114, jg22084, jg1528	XP_013610647.1
OG0000273	jg22123, jg22124, jg22085, jg22087, jg22094	XP_013619636.1
OG0000273	jg22098	XP_013639748.1
OG0000273	jg22088, jg22099, jg22100, jg26722, jg27041	XP_013610886.1
OG0000274	jg27538	XP_013639566.1, XP_013624163.1
OG0000274	jg27177, jg12283	XP_013589184.1, XP_013632546.1
OG0000274	jg2060	XP_013613646.1, XP_013632530.1, XP_013627239.1, XP_013590108.1, XP_013623886.1
OG0000275	jg8473	XP_013607799.1
OG0000277	jg3222	XP_013600559.1
OG0000278	jg12188, jg12186, jg12174, jg10987, jg10984, jg12178, jg12175	XP_013628027.1
OG0000279	jg20630, jg20632, jg20634, jg20628, jg20633, jg20631, jg20635	XP_013594138.1, XP_013593806.1
OG0000282	jg10318	XP_013624072.1, XP_013615177.1, XP_013624726.1
OG0000283	jg20347	XP_013627872.1
OG0000284	jg5787	XP_013624961.1, XP_013594877.1, XP_013594874.1, XP_013639524.1, XP_013608291.1, XP_013594763.1, XP_013608168.1, XP_013639681.1, XP_013617496.1, XP_013617018.1, XP_013632826.1
OG0000285	jg10428	XP_013598049.1
OG0000285	jg14971	XP_013583450.1
OG0000285	jg9725	XP_013598493.1, XP_013604992.1
OG0000285	jg2004	XP_013629080.1, XP_013591327.1, XP_013591329.1, XP_013631137.1
OG0000286	jg25017, jg25016, jg25015	XP_013583416.1, XP_013586481.1, XP_013583423.1
OG0000289	jg18393, jg18428	XP_013635361.1
OG0000289	jg18386	XP_013631997.1, XP_013632220.1, XP_013635809.1, XP_013637224.1, XP_013633369.1, XP_013631673.1
OG0000289	jg26837	XP_013632591.1
OG0000289	jg17113	XP_013635810.1
OG0000290	jg33120, jg7741	XP_013607661.1, XP_013599293.1
OG0000290	jg21564, jg12797	XP_013633180.1
OG0000291	jg14552, jg14546	XP_013635937.1
OG0000292	jg17325, jg10075, jg27846	XP_013624333.1, XP_013639386.1, XP_013632606.1, XP_013639423.1, XP_013639539.1, XP_013594984.1, XP_013589072.1, XP_013594814.1, XP_013601216.1, XP_013625423.1, XP_013601608.1, XP_013624244.1, XP_013608022.1
OG0000292	jg4758	XP_013601436.1, XP_013607736.1, XP_013624462.1, XP_013624898.1, XP_013594881.1
OG0000292	jg11859	XP_013624665.1, XP_013607495.1
OG0000294	jg5391, jg5390, jg31107, jg31105, jg31104	XP_013610492.1, XP_013610778.1
OG0000294	jg7548, jg7545	XP_013616802.1, XP_013619747.1
OG0000295	jg31317	XP_013592539.1
OG0000295	jg25084, jg7397	XP_013607804.1
OG0000295	jg25083, jg31321	XP_013613563.1
OG0000295	jg25085, jg7398, jg25082, jg26786	XP_013628407.1
OG0000296	jg22851, jg22847	XP_013609630.1
OG0000296	jg22801, jg21885, jg22800	XP_013620395.1, XP_013620391.1, XP_013618644.1, XP_013620392.1, XP_013620394.1
OG0000297	jg17414	XP_013639414.1, XP_013613702.1, XP_013617507.1, XP_013624819.1, XP_013615471.1, XP_013624710.1, XP_013639197.1, XP_013639389.1, XP_013601593.1, XP_013615252.1, XP_013607656.1, XP_013583299.1, XP_013607914.1, XP_013624632.1, XP_013624571.1, XP_013617604.1, XP_013614058.1, XP_013624307.1, XP_013639165.1, XP_013614060.1, XP_013632510.1, XP_013594470.1, XP_013624384.1, XP_013614083.1, XP_013589075.1
OG0000298	jg32011	XP_013615661.1
OG0000298	jg32008	XP_013592782.1, XP_013592451.1
OG0000301	jg19826	XP_013602649.1, XP_013603566.1, XP_013602650.1, XP_013635448.1, XP_013635214.1, XP_013610690.1
OG0000301	jg16118	XP_013592257.1
OG0000303	jg28919, jg21610	XP_013624856.1
OG0000303	jg14119	XP_013583448.1
OG0000303	jg13946	XP_013601315.1
OG0000304	jg17079	XP_013632374.1
OG0000304	jg19307, jg13826	XP_013633331.1
OG0000304	jg19308	XP_013636622.1
OG0000305	jg30239	XP_013596992.1
OG0000308	jg20897, jg20895, jg20892, jg20894, jg20890, jg20896, jg20889	XP_013595949.1, XP_013619444.1
OG0000313	jg9481, jg9478, jg9474	XP_013588264.1, XP_013616005.1
OG0000313	jg28285	XP_013595726.1
OG0000314	jg17949	XP_013625516.1, XP_013624823.1
OG0000314	jg16768	XP_013585256.1
OG0000314	jg17443	XP_013627633.1, XP_013634254.1
OG0000314	jg21060	XP_013624782.1, XP_013624853.1, XP_013601162.1, XP_013594951.1
OG0000314	jg5864, jg17174, jg18126, jg27798	XP_013624554.1
OG0000315	jg16044	XP_013595457.1, XP_013593698.1, XP_013595413.1, XP_013595402.1, XP_013630957.1, XP_013630944.1, XP_013635690.1, XP_013610791.1, XP_013610887.1, XP_013610650.1
OG0000316	jg25481	XP_013637964.1, XP_013628842.1, XP_013628844.1, XP_013628845.1, XP_013628846.1, XP_013588112.1, XP_013587370.1
OG0000318	jg27680	XP_013589432.1, XP_013588845.1
OG0000318	jg2564, jg2563	XP_013588656.1
OG0000318	jg27679, jg32154	XP_013584529.1
OG0000321	jg33127, jg33133	XP_013628373.1
OG0000321	jg1712	XP_013621196.1
OG0000323	jg12614	XP_013633152.1
OG0000323	jg30285	XP_013601801.1, XP_013600888.1
OG0000323	jg2919	XP_013588752.1, XP_013587884.1
OG0000323	jg2926	XP_013592591.1
OG0000325	jg28796	XP_013638562.1, XP_013605539.1, XP_013603309.1
OG0000325	jg18397	XP_013634895.1
OG0000326	jg12408, jg12409, jg12410, jg22013, jg14842, jg24902, jg25139, jg24918, jg24919, jg2457, jg24602	XP_013610372.1
OG0000328	jg26278, jg26277	XP_013630581.1
OG0000329	jg11299	XP_013605281.1, XP_013605279.1
OG0000330	jg2932, jg2931	XP_013590898.1, XP_013590516.1
OG0000330	jg2930	XP_013588250.1, XP_013589502.1, XP_013590614.1, XP_013590374.1, XP_013590664.1, XP_013618931.1
OG0000330	jg30287	XP_013585022.1
OG0000331	jg25844	XP_013629139.1, XP_013613847.1
OG0000331	jg18827	XP_013636480.1
OG0000332	jg805, jg807, jg814	XP_013607236.1, XP_013606280.1
OG0000332	jg815, jg820, jg826, jg816, jg817, jg823, jg821, jg818, jg806	XP_013606253.1, XP_013607362.1
OG0000334	jg27468, jg29921	XP_013589398.1, XP_013601140.1
OG0000334	jg13498, jg18867, jg21058, jg13113, jg12230, jg11080, jg14024, jg13959, jg21899, jg21901, jg1165, jg14183, jg8025	XP_013624887.1, XP_013583336.1, XP_013608346.1, XP_013624321.1, XP_013601519.1, XP_013639093.1, XP_013616941.1, XP_013589256.1
OG0000334	jg4267, jg10505, jg1845	XP_013588890.1, XP_013632594.1
OG0000335	jg16010	XP_013588585.1
OG0000335	jg16057	XP_013624325.1
OG0000335	jg16058	XP_013592452.1
OG0000336	jg1242, jg1313, jg29339, jg29325	XP_013608922.1
OG0000338	jg19287, jg11883	XP_013601166.1
OG0000339	jg18123, jg18125	XP_013622863.1
OG0000341	jg32635, jg32647	XP_013610407.1, XP_013609445.1
OG0000341	jg32948, jg32949	XP_013590838.1
OG0000342	jg25856	XP_013630161.1, XP_013630378.1, XP_013624990.1
OG0000343	jg13708, jg17445, jg26926, jg6756, jg6755	XP_013624416.1, XP_013632357.1, XP_013628397.1, XP_013594965.1, XP_013607748.1, XP_013632809.1, XP_013617024.1, XP_013632029.1, XP_013594432.1, XP_013601134.1, XP_013624538.1, XP_013589484.1, XP_013615549.1, XP_013607830.1, XP_013601207.1, XP_013608425.1, XP_013624791.1, XP_013624420.1, XP_013624666.1
OG0000344	jg29545, jg29543	XP_013615023.1
OG0000345	jg4766, jg20849	XP_013625024.1, XP_013619486.1
OG0000345	jg4765	XP_013619714.1
OG0000346	jg15260	XP_013590573.1
OG0000346	jg13305	XP_013613384.1, XP_013598778.1
OG0000346	jg13304	XP_013596386.1
OG0000346	jg15261	XP_013600603.1
OG0000347	jg28458	XP_013600562.1, XP_013587671.1
OG0000347	jg8201	XP_013612790.1, XP_013630573.1
OG0000348	jg14665	XP_013610709.1, XP_013635424.1
OG0000348	jg13595	XP_013620031.1
OG0000349	jg22904	XP_013618276.1
OG0000349	jg22900	XP_013618860.1
OG0000350	jg13712, jg26397, jg26398, jg26400, jg26399, jg26396, jg26395	XP_013626949.1, XP_013584917.1, XP_013584915.1, XP_013584959.1, XP_013584919.1, XP_013584886.1, XP_013584707.1, XP_013589790.1, XP_013591347.1
OG0000351	jg26743, jg27595	XP_013585077.1
OG0000355	jg22984	XP_013610714.1, XP_013619932.1, XP_013621272.1, XP_013619937.1
OG0000356	jg16973	XP_013632078.1, XP_013633252.1, XP_013632081.1
OG0000356	jg16975	XP_013603506.1
OG0000356	jg16967, jg16968	XP_013604125.1
OG0000357	jg18545	XP_013635658.1
OG0000358	jg33246, jg33306, jg33305, jg33298, jg33297, jg33303, jg33299, jg33304, jg33300, jg33302, jg33301	XP_013584584.1
OG0000359	jg9679	XP_013602977.1, XP_013596321.1
OG0000361	jg2107, jg13084, jg16745	XP_013632657.1, XP_013601537.1, XP_013589372.1
OG0000364	jg24355	XP_013617644.1, XP_013613593.1, XP_013613595.1, XP_013632686.1
OG0000365	jg31120	XP_013584210.1
OG0000365	jg10496, jg10495	XP_013614801.1
OG0000365	jg31122, jg31118, jg31119, jg31117	XP_013638892.1
OG0000367	jg11956, jg7206	XP_013617185.1
OG0000367	jg30998, jg31000, jg27187, jg27188, jg31008, jg31010	XP_013597383.1
OG0000368	jg14450	XP_013603521.1
OG0000368	jg14457	XP_013622965.1
OG0000369	jg21600, jg21583, jg21561, jg21534, jg21584, jg21558	XP_013601023.1, XP_013601021.1, XP_013588993.1, XP_013588958.1, XP_013588961.1
OG0000369	jg11313	XP_013594963.1, XP_013596955.1
OG0000370	jg26720, jg26718, jg26719	XP_013593030.1
OG0000371	jg1954, jg27204, jg32262, jg17116, jg27205	XP_013633022.1
OG0000374	jg2022	XP_013632467.1, XP_013639775.1
OG0000375	jg6729, jg12392, jg7062	XP_013594547.1, XP_013627360.1, XP_013608266.1, XP_013617708.1, XP_013594350.1
OG0000376	jg918	XP_013610000.1
OG0000377	jg2119, jg8598, jg8599	XP_013605587.1
OG0000377	jg8601	XP_013593941.1
OG0000377	jg8600	XP_013599452.1, XP_013590187.1
OG0000379	jg13018	XP_013597635.1, XP_013607868.1
OG0000379	jg15354	XP_013637011.1
OG0000379	jg13016	XP_013618006.1
OG0000379	jg716	XP_013613808.1
OG0000380	jg22859, jg22857, jg30710	XP_013610573.1, XP_013612483.1
OG0000380	jg22963, jg22951	XP_013613287.1, XP_013628418.1, XP_013610830.1, XP_013616929.1
OG0000381	jg18472	XP_013637242.1, XP_013622576.1
OG0000382	jg7975, jg7974, jg7976	XP_013619489.1, XP_013627154.1, XP_013610941.1
OG0000382	jg18934	XP_013636573.1, XP_013630416.1
OG0000383	jg30941	XP_013600654.1
