Orthogroup	Cardamine_amara	Alyssum_gmelinii
OG0000252	evm.model.RL_4.3241, evm.model.RL_4.3240, evm.model.RL_4.3242, evm.model.RL_5.3777, evm.model.RL_1.1880, evm.model.RL_1.1879, evm.model.RL_1.1878, evm.model.RL_3.263	Ag006G494350, Ag006G494360, Ag006G494380, Ag006G494310, Ag006G494330, Ag006G493940, Ag006G493990, Ag002G166430, Ag006G493980, Ag006G494000, Ag003G272030, Ag006G493970, Ag006G493890, Ag006G493910, Ag006G493930, Ag006G493870, Ag006G493900, Ag002G186120, Ag002G186270, Ag002G186250, Ag002G186210, Ag002G186260, Ag002G186220, Ag002G186130, Ag002G186150, Ag002G186160, Ag002G186240
OG0000256	evm.model.RL_8.503, evm.model.RL_8.501, evm.model.RL_8.502, evm.model.RL_8.500	Ag002G186750, Ag002G186710, Ag002G186740
OG0000256	evm.model.RL_2.275	Ag002G182840, Ag002G182690, Ag002G182780
OG0000256	evm.model.RL_6.2167, evm.model.RL_4.439	Ag002G187030, Ag002G187040, Ag002G187060, Ag002G187050, Ag008G691560
OG0000258	evm.model.RL_7.2389	Ag002G175550
OG0000258	evm.model.RL_7.2388	Ag004G336180
OG0000260	evm.model.RL_8.722	Ag006G496380
OG0000264	evm.model.RL_8.411, evm.model.RL_8.323	Ag002G129660
OG0000264	evm.model.RL_8.324	Ag007G599430
OG0000265	evm.model.RL_3.112	Ag005G403960
OG0000265	evm.model.RL_6.1068	Ag001G064340, Ag005G418610, Ag003G279450, Ag007G623720, Ag003G229640, Ag002G180170
OG0000266	evm.model.RL_8.1428, evm.model.RL_4.734, evm.model.RL_7.884, evm.model.RL_7.1153, evm.model.RL_7.1139.1.687c84b8	Ag001G078180, Ag001G077260
OG0000266	evm.model.RL_7.312, evm.model.RL_7.607, evm.model.RL_7.609, evm.model.RL_4.61, evm.model.RL_7.608	Ag007G619580
OG0000268	evm.model.RL_7.2613	Ag008G659990
OG0000268	evm.model.RL_3.272	Ag007G590690, Ag006G555210, Ag004G378430
OG0000268	evm.model.RL_4.3350	Ag006G492050
OG0000268	evm.model.RL_7.967	Ag001G074460
OG0000271	evm.model.RL_4.3215	Ag001G022460, Ag001G022490
OG0000271	evm.model.RL_4.3212	Ag004G372550, Ag004G382230
OG0000273	evm.model.RL_5.2635	Ag001G024480, Ag001G025220, Ag007G591170, Ag004G336120, Ag003G275520, Ag001G025260, Ag004G312170
OG0000274	evm.model.RL_8.2049	Ag001G037550, Ag008G709540, Ag008G709790
OG0000274	evm.model.RL_6.1051	Ag007G593920, Ag007G593930, Ag007G593900
OG0000278	evm.model.RL_8.184, evm.model.RL_8.181	Ag008G707160, Ag008G707170, Ag008G718330, Ag008G718700, Ag008G718650, Ag008G702890, Ag008G704070
OG0000282	evm.model.RL_4.226, evm.model.RL_4.2794	Ag007G599590
OG0000284	evm.model.RL_4.1106, evm.model.RL_4.1105	Ag001G030880, Ag001G029500, Ag007G629010
OG0000285	evm.model.RL_7.689, evm.model.RL_5.1783	Ag007G645850, Ag005G415910
OG0000287	evm.model.RL_1.2024	Ag005G444110
OG0000287	evm.model.RL_1.2023	Ag003G212550, Ag005G444070, Ag005G442850, Ag005G442860, Ag003G212560
OG0000287	evm.model.RL_1.2027, evm.model.RL_1.2026	Ag005G442830, Ag005G444040
OG0000288	evm.model.RL_6.93	Ag005G478600
OG0000288	evm.model.RL_1.2504	Ag003G214960, Ag005G478520, Ag005G476300, Ag003G214920, Ag003G214930, Ag003G214970, Ag005G479220
OG0000290	evm.model.RL_1.1777	Ag005G447400, Ag001G064900, Ag005G450080, Ag005G453470, Ag005G453460
OG0000290	evm.model.RL_2.319, evm.model.RL_2.317, evm.model.RL_2.323, evm.model.RL_2.321, evm.model.RL_2.862	Ag008G713350, Ag008G713310
OG0000293	evm.model.RL_1.1303, evm.model.RL_6.763	Ag007G619660, Ag003G284910, Ag001G083740
OG0000294	evm.model.RL_1.1662	Ag005G458030
OG0000294	evm.model.RL_6.1779	Ag002G169270
OG0000294	evm.model.RL_8.188	Ag006G513280
OG0000294	evm.model.RL_5.103	Ag004G299490, Ag004G299500
OG0000295	evm.model.RL_3.944	Ag005G465340, Ag005G465350, Ag005G465370
OG0000297	evm.model.RL_4.356	Ag003G261170, Ag003G289210, Ag002G173860, Ag002G174020, Ag003G288940
OG0000297	evm.model.RL_8.2112	Ag008G711840, Ag008G711790, Ag001G072030, Ag007G611180, Ag003G272910, Ag005G402300, Ag005G402290, Ag008G711950, Ag004G378870, Ag008G711910, Ag008G711870, Ag008G711810, Ag008G711970
OG0000297	evm.model.RL_1.1874	Ag005G448670
OG0000299	evm.model.RL_3.177	Ag006G499850
OG0000300	evm.model.RL_1.2518	Ag003G259820
OG0000300	evm.model.RL_1.2516, evm.model.RL_1.2511	Ag002G137460, Ag002G140980
OG0000301	evm.model.RL_2.117, evm.model.RL_2.122, evm.model.RL_5.985, evm.model.RL_1.1569	Ag002G147210, Ag008G664500, Ag007G613760, Ag007G635580, Ag007G584880, Ag005G446360, Ag003G248110, Ag004G361030, Ag004G354370, Ag006G541230, Ag001G058420, Ag004G374750, Ag007G610080, Ag007G607650
OG0000303	evm.model.RL_5.1701	Ag006G557420, Ag007G639160, Ag006G535310, Ag006G537950
OG0000304	evm.model.RL_6.1687	Ag002G102400
OG0000308	evm.model.RL_6.451	Ag004G327900
OG0000308	evm.model.RL_2.215	Ag004G327720
OG0000310	evm.model.RL_4.895, evm.model.RL_5.2036, evm.model.RL_8.2096	Ag008G711030
OG0000311	evm.model.RL_4.1982	Ag007G622820
OG0000311	evm.model.RL_5.2161	Ag001G024940
OG0000313	evm.model.RL_3.1012, evm.model.RL_1.2839	Ag006G560010, Ag005G411080
OG0000314	evm.model.RL_5.327	Ag004G302930
OG0000314	evm.model.RL_5.328	Ag004G302940
OG0000315	evm.model.RL_1.1077	Ag002G193880, Ag006G566290
OG0000316	evm.model.RL_6.434	Ag002G187300
OG0000316	evm.model.RL_6.2182, evm.model.RL_6.2173	Ag002G185950, Ag002G185990
OG0000319	evm.model.RL_8.2110	Ag008G711750
OG0000321	evm.model.RL_2.498	Ag002G166480, Ag002G166840, Ag006G571830
OG0000322	evm.model.RL_3.2239, evm.model.RL_3.2238	Ag003G214240, Ag005G440770, Ag003G214260
OG0000323	evm.model.RL_2.2281	Ag004G374930, Ag004G375010
OG0000323	evm.model.RL_2.2280	Ag004G374940, Ag004G374900
OG0000324	evm.model.RL_5.115, evm.model.RL_7.1914, evm.model.RL_8.923, evm.model.RL_5.476, evm.model.RL_4.668	Ag001G050420, Ag001G067070, Ag001G043590, Ag001G045980, Ag007G621190
OG0000328	evm.model.RL_2.315	Ag003G276770, Ag003G276860, Ag003G276790, Ag003G276850, Ag003G276800, Ag003G276810
OG0000329	evm.model.RL_2.90	Ag001G078090
OG0000329	evm.model.RL_1.1997	Ag001G077310, Ag001G078150
OG0000330	evm.model.RL_7.370, evm.model.RL_7.371	Ag001G092050, Ag004G355350, Ag001G093260
OG0000330	evm.model.RL_7.377	Ag001G082790, Ag001G082750, Ag001G082850
OG0000330	evm.model.RL_7.397	Ag001G093240
OG0000332	evm.model.RL_1.1873	Ag001G016590, Ag001G016660
OG0000334	evm.model.RL_7.998	Ag001G073280
OG0000335	evm.model.RL_2.1239	Ag006G552370, Ag006G552350
OG0000335	evm.model.RL_1.1041, evm.model.RL_1.1040, evm.model.RL_1.2360	Ag005G473330, Ag005G473370
OG0000335	evm.model.RL_5.3094	Ag007G583790
OG0000336	evm.model.RL_3.1689_evm.model.RL_3.1692, evm.model.RL_3.1695, evm.model.RL_3.1694, evm.model.RL_3.1693, evm.model.RL_3.1696	Ag003G238210, Ag003G238250
OG0000336	evm.model.RL_5.1597	Ag004G327930
OG0000336	evm.model.RL_3.1688	Ag003G238280
OG0000338	evm.model.RL_3.604, evm.model.RL_5.818, evm.model.RL_5.827, evm.model.RL_3.628	Ag004G367200, Ag004G310510, Ag004G310410
OG0000339	evm.model.RL_2.1855.1.687c86e4	Ag006G548660, Ag006G545860
OG0000339	evm.model.RL_8.2868	Ag006G517430
OG0000339	evm.model.RL_6.2741	Ag002G202770
OG0000339	evm.model.RL_7.229	Ag001G094740
OG0000341	evm.model.RL_6.571, evm.model.RL_8.906	Ag002G159280
OG0000345	evm.model.RL_5.1127	Ag004G316330
OG0000345	evm.model.RL_5.1126	Ag004G316310
OG0000347	evm.model.RL_1.1092, evm.model.RL_3.905	Ag008G704910, Ag008G704900, Ag008G704890, Ag008G704940, Ag008G704920, Ag008G704930, Ag008G704970, Ag008G704820, Ag008G704810, Ag008G704960, Ag008G704870, Ag008G704860, Ag008G704950, Ag008G704880, Ag008G704650, Ag008G704740, Ag008G704690, Ag005G472160, Ag005G472170
OG0000348	evm.model.RL_8.988	Ag007G649350
OG0000349	evm.model.RL_2.3096	Ag003G286530, Ag008G692030
OG0000349	evm.model.RL_6.1047	Ag003G286490, Ag003G286480
OG0000350	evm.model.RL_5.2955	Ag001G069780
OG0000355	evm.model.RL_3.2369	Ag003G210200
OG0000356	evm.model.RL_4.1089, evm.model.RL_4.1075, evm.model.RL_4.842	Ag002G144860, Ag005G416750, Ag001G055590, Ag003G238730
OG0000358	evm.model.RL_5.756, evm.model.RL_5.280	Ag007G587570, Ag004G302250
OG0000358	evm.model.RL_4.2636	Ag007G587560, Ag007G587550
OG0000359	evm.model.RL_5.2921	Ag007G581430, Ag007G581460
OG0000359	evm.model.RL_6.1531	Ag003G211770
OG0000360	evm.model.RL_8.2767	Ag008G734820, Ag007G625370
OG0000361	evm.model.RL_1.1054	Ag007G587740, Ag005G473000
OG0000362	evm.model.RL_3.917	Ag004G395330
OG0000362	evm.model.RL_5.2675	Ag004G303110
OG0000362	evm.model.RL_5.1461	Ag004G324530
OG0000363	evm.model.RL_4.583, evm.model.RL_5.2689	Ag002G184600
OG0000368	evm.model.RL_2.3252	Ag003G291040
OG0000368	evm.model.RL_2.3251.1.687c86e8	Ag003G291010
OG0000368	evm.model.RL_2.3254	Ag003G291060
OG0000370	evm.model.RL_5.1545	Ag004G326160
OG0000370	evm.model.RL_5.1544	Ag004G326130, Ag004G326140, Ag004G326120
OG0000370	evm.model.RL_2.604, evm.model.RL_2.2043	Ag007G583890
OG0000371	evm.model.RL_5.3286, evm.model.RL_6.2874	Ag007G648580, Ag005G446940, Ag002G205020, Ag005G477210, Ag002G204950, Ag002G203170, Ag002G204960
OG0000371	evm.model.RL_6.2873	Ag002G203160, Ag007G611950, Ag003G209200, Ag002G107130, Ag008G670390, Ag002G204970
OG0000371	evm.model.RL_6.2875	Ag002G205030
OG0000372	evm.model.RL_2.2230, evm.model.RL_2.2229, evm.model.RL_7.2224, evm.model.RL_7.2208, evm.model.RL_2.2232, evm.model.RL_2.2231, evm.model.RL_2.490, evm.model.RL_2.491	Ag001G092900, Ag001G081980
OG0000374	evm.model.RL_8.878	Ag001G012930
OG0000377	evm.model.RL_3.379	Ag004G372070, Ag004G372680
OG0000377	evm.model.RL_5.946	Ag004G312650
OG0000379	evm.model.RL_6.752	Ag003G256740
OG0000382	evm.model.RL_3.698	Ag004G366380
OG0000382	evm.model.RL_5.778	Ag004G309460
OG0000383	evm.model.RL_5.3041	Ag007G582890, Ag007G582900, Ag007G582910
OG0000383	evm.model.RL_5.3040	Ag007G582920
OG0000383	evm.model.RL_5.3045, evm.model.RL_5.3042	Ag007G582940, Ag007G582930
OG0000387	evm.model.RL_6.2462	Ag002G196940
OG0000387	evm.model.RL_6.2791, evm.model.RL_6.2463	Ag002G197080, Ag002G174250
OG0000389	evm.model.RL_7.524	Ag001G073460, Ag001G087520, Ag005G444560, Ag001G086850, Ag001G086790, Ag001G086680, Ag001G087690, Ag001G087570
OG0000390	evm.model.RL_4.1377	Ag008G723890
OG0000390	evm.model.RL_8.1517	Ag006G570350
OG0000390	evm.model.RL_1.1863	Ag005G448950, Ag005G448970, Ag005G448460, Ag005G448900
OG0000390	evm.model.RL_1.1673, evm.model.RL_7.1867	Ag005G457610
OG0000391	evm.model.RL_5.3525_evm.model.RL_5.3526.2.687c9b5d	Ag004G339360
OG0000391	evm.model.RL_5.3528	Ag003G277260
OG0000391	evm.model.RL_5.3527	Ag004G339210, Ag004G339290, Ag004G339300
OG0000392	evm.model.RL_7.1360	Ag001G060770
OG0000392	evm.model.RL_7.1363	Ag001G060820
OG0000392	evm.model.RL_2.416	Ag007G602140
OG0000396	evm.model.RL_7.2206	Ag005G437820
OG0000398	evm.model.RL_1.1275	Ag005G468730
OG0000398	evm.model.RL_1.1274	Ag005G468570
OG0000398	evm.model.RL_5.3907, evm.model.RL_5.3908	Ag001G002660, Ag001G002600
OG0000401	evm.model.RL_8.2356	Ag008G728550
OG0000403	evm.model.RL_3.472, evm.model.RL_3.471	Ag004G371510
OG0000404	evm.model.RL_7.1127.1.687c84b8, evm.model.RL_6.1709, evm.model.RL_4.2932, evm.model.RL_1.1057	Ag002G166070, Ag006G502990, Ag001G069190, Ag005G472870
OG0000405	evm.model.RL_6.1772	Ag003G222690
OG0000406	evm.model.RL_4.1943	Ag007G624170
OG0000406	evm.model.RL_7.379	Ag001G091560
OG0000406	evm.model.RL_1.230	Ag005G488120
OG0000408	evm.model.RL_6.363	Ag005G479770, Ag005G479790, Ag007G590640, Ag005G479800
OG0000411	evm.model.RL_3.280.1.687c84ba	Ag008G662490
OG0000411	evm.model.RL_8.468	Ag002G139790
OG0000411	evm.model.RL_2.1704	Ag006G555710
OG0000412	evm.model.RL_8.1550	Ag008G693370
OG0000412	evm.model.RL_1.1990	Ag005G444730
OG0000413	evm.model.RL_1.1261	Ag005G469030
OG0000413	evm.model.RL_8.1728	Ag008G699570
OG0000414	evm.model.RL_5.3277	Ag003G245470
OG0000415	evm.model.RL_4.2375, evm.model.RL_4.2377	Ag007G617980, Ag007G617850, Ag007G617950
OG0000415	evm.model.RL_4.1043	Ag007G636980
OG0000415	evm.model.RL_6.2381	Ag004G373490, Ag004G372040
OG0000416	evm.model.RL_6.1277	Ag007G590790
OG0000421	evm.model.RL_2.302	Ag002G119830, Ag002G119330, Ag006G539650, Ag001G005030, Ag001G005040, Ag006G537180, Ag007G634570, Ag003G213010
OG0000422	evm.model.RL_5.809	Ag004G310220, Ag004G310190
OG0000422	evm.model.RL_5.810	Ag004G310270
OG0000422	evm.model.RL_5.808.1.687c88af	Ag004G310180
OG0000423	evm.model.RL_3.1665	Ag003G238920
OG0000423	evm.model.RL_5.3889	Ag001G003430
OG0000423	evm.model.RL_1.1311	Ag005G467980, Ag004G353410, Ag008G684560
OG0000425	evm.model.RL_5.3756	Ag001G007200
OG0000427	evm.model.RL_2.1164, evm.model.RL_3.2261	Ag003G213380, Ag003G213390, Ag003G213400, Ag006G511050, Ag003G277620
OG0000429	evm.model.RL_4.1204	Ag008G720860
OG0000429	evm.model.RL_4.2465	Ag007G606940
OG0000429	evm.model.RL_2.2744	Ag003G279370
OG0000430	evm.model.RL_1.2834	Ag005G417810
OG0000430	evm.model.RL_6.22, evm.model.RL_2.3452	Ag003G296480
OG0000431	evm.model.RL_3.561	Ag004G368850
OG0000431	evm.model.RL_5.862_evm.model.RL_5.863	Ag004G311050
OG0000432	evm.model.RL_8.1360, evm.model.RL_8.1364	Ag008G683530
OG0000432	evm.model.RL_8.1680	Ag008G697030, Ag008G697000
OG0000433	evm.model.RL_4.595	Ag007G610280, Ag007G610270, Ag003G294740, Ag003G294550, Ag003G294730
OG0000436	evm.model.RL_8.1743	Ag008G699920, Ag003G261400
OG0000436	evm.model.RL_2.2461	Ag003G257820
OG0000436	evm.model.RL_1.3151	Ag005G405190
OG0000437	evm.model.RL_5.2608	Ag006G537060, Ag006G539630
OG0000438	evm.model.RL_8.525, evm.model.RL_2.1752, evm.model.RL_2.1751	Ag006G552460
OG0000439	evm.model.RL_7.411	Ag001G090720
OG0000439	evm.model.RL_6.1235	Ag007G591220
OG0000440	evm.model.RL_4.1896	Ag006G496750, Ag007G625540
OG0000440	evm.model.RL_1.259	Ag005G487680, Ag005G487710, Ag004G392020
OG0000440	evm.model.RL_1.260	Ag005G487640
OG0000441	evm.model.RL_1.1577	Ag005G461190
OG0000441	evm.model.RL_1.1576	Ag005G461230
OG0000442	evm.model.RL_7.1601	Ag007G606320
OG0000446	evm.model.RL_8.2324	Ag008G727860
OG0000446	evm.model.RL_5.1283	Ag004G320600
OG0000447	evm.model.RL_1.1423	Ag005G464520
OG0000447	evm.model.RL_8.2153	Ag008G724720
OG0000448	evm.model.RL_4.100	Ag002G115820, Ag002G120630
OG0000448	evm.model.RL_4.101	Ag002G120530
OG0000448	evm.model.RL_4.102	Ag002G115810, Ag002G120640
OG0000449	evm.model.RL_8.2067	Ag007G656240
OG0000449	evm.model.RL_7.1767, evm.model.RL_8.2066	Ag008G710230
OG0000450	evm.model.RL_6.2784	Ag002G145510, Ag005G402920, Ag003G223450, Ag002G192110, Ag005G417180, Ag002G168230
OG0000450	evm.model.RL_2.603, evm.model.RL_4.971	Ag002G129050, Ag004G368200, Ag006G520010
OG0000453	evm.model.RL_6.1003	Ag006G570450, Ag003G229890
OG0000453	evm.model.RL_8.2046, evm.model.RL_8.2045	Ag008G709400, Ag008G709430
OG0000454	evm.model.RL_8.1369	Ag001G017100, Ag004G393880, Ag004G388930, Ag004G388950, Ag004G389000, Ag004G388990, Ag004G388880, Ag004G388980, Ag004G393870, Ag004G393840, Ag004G393860, Ag008G730520, Ag008G730490, Ag008G683650
OG0000457	evm.model.RL_4.2343	Ag007G609510, Ag007G609520
OG0000460	evm.model.RL_6.2924	Ag004G371960
OG0000461	evm.model.RL_8.2928, evm.model.RL_5.1023, evm.model.RL_5.2911	Ag004G297280
OG0000461	evm.model.RL_8.2929, evm.model.RL_5.2910	Ag004G297270
OG0000466	evm.model.RL_1.2178	Ag002G200890
OG0000468	evm.model.RL_7.908	Ag001G076000
OG0000468	evm.model.RL_6.1370	Ag007G588820
OG0000468	evm.model.RL_6.2006	Ag002G178980, Ag002G178970
OG0000471	evm.model.RL_5.3017	Ag007G582470
OG0000471	evm.model.RL_5.3021, evm.model.RL_4.228, evm.model.RL_5.3020, evm.model.RL_5.3018, evm.model.RL_5.3019	Ag007G582540
OG0000472	evm.model.RL_2.9	Ag007G651090
OG0000472	evm.model.RL_2.8	Ag001G035310, Ag001G035280, Ag007G651110
OG0000474	evm.model.RL_4.1353	Ag008G691340
OG0000474	evm.model.RL_7.1494, evm.model.RL_2.2587, evm.model.RL_6.296	Ag008G723500, Ag003G266780
OG0000475	evm.model.RL_3.170	Ag004G384440, Ag007G642180
OG0000475	evm.model.RL_3.171	Ag004G384580
OG0000480	evm.model.RL_8.1001, evm.model.RL_3.892, evm.model.RL_2.705	Ag002G123160
OG0000482	evm.model.RL_3.1086, evm.model.RL_2.377	Ag004G356890
OG0000483	evm.model.RL_8.1626	Ag008G695540
OG0000483	evm.model.RL_8.1628, evm.model.RL_8.1627	Ag008G695570
OG0000484	evm.model.RL_2.3144	Ag007G655100
OG0000486	evm.model.RL_6.86, evm.model.RL_7.1009, evm.model.RL_5.341	Ag001G022480, Ag001G022450
OG0000486	evm.model.RL_7.1029, evm.model.RL_7.1008, evm.model.RL_6.88, evm.model.RL_5.342	Ag005G472640, Ag005G472560, Ag005G472630
OG0000487	evm.model.RL_1.357	Ag004G302520
OG0000489	evm.model.RL_1.499	Ag005G483110, Ag005G483100
OG0000490	evm.model.RL_5.76	Ag004G299130, Ag004G298920, Ag004G299000
OG0000492	evm.model.RL_8.1742	Ag008G699990, Ag008G700020, Ag008G691300
OG0000493	evm.model.RL_4.773, evm.model.RL_8.1075, evm.model.RL_2.642, evm.model.RL_4.2806	Ag008G691820
OG0000495	evm.model.RL_2.2495	Ag003G258890
OG0000498	evm.model.RL_8.1435	Ag002G118970, Ag002G118740, Ag008G686150
OG0000498	evm.model.RL_5.3097	Ag004G388660, Ag004G393670, Ag004G388490, Ag004G388330, Ag002G166740, Ag002G129930, Ag002G115480, Ag002G133670, Ag002G135230, Ag001G018830, Ag002G135060, Ag002G136310, Ag002G115500, Ag002G120880, Ag002G115510, Ag002G120860, Ag003G252900
OG0000499	evm.model.RL_2.1390.1.687c86e2	Ag006G575170
OG0000499	evm.model.RL_3.2236, evm.model.RL_5.1890	Ag003G214300, Ag005G465770, Ag001G005200
OG0000500	evm.model.RL_4.348	Ag005G449140
OG0000501	evm.model.RL_5.2509	Ag006G535430, Ag003G279520
OG0000504	evm.model.RL_4.3277	Ag006G493540, Ag002G181080
OG0000504	evm.model.RL_1.857	Ag005G476980
OG0000506	evm.model.RL_4.2927	Ag004G341890
OG0000507	evm.model.RL_3.536	Ag002G123770
OG0000507	evm.model.RL_3.86, evm.model.RL_6.2843	Ag004G401200
OG0000507	evm.model.RL_3.47, evm.model.RL_3.45, evm.model.RL_3.43	Ag004G399780
OG0000507	evm.model.RL_6.1857	Ag001G093180, Ag002G123780
OG0000508	evm.model.RL_6.1844, evm.model.RL_3.268	Ag002G172000, Ag002G137860
OG0000509	evm.model.RL_2.485, evm.model.RL_5.3768, evm.model.RL_2.1208	Ag001G038070, Ag001G038080
OG0000510	evm.model.RL_3.457	Ag004G371880, Ag004G372380
OG0000510	evm.model.RL_3.451, evm.model.RL_3.458	Ag004G371890
OG0000511	evm.model.RL_2.1043	Ag001G034330
OG0000511	evm.model.RL_3.238	Ag004G379930
OG0000512	evm.model.RL_2.1853, evm.model.RL_2.1854, evm.model.RL_7.2237	Ag006G545750
OG0000513	evm.model.RL_1.901.1.687c87eb, evm.model.RL_7.1023.3.687c84b7	Ag002G172390
OG0000513	evm.model.RL_7.1762	Ag001G051420
OG0000513	evm.model.RL_8.2062	Ag008G710120
OG0000514	evm.model.RL_1.1957	Ag005G446210
OG0000515	evm.model.RL_5.3833	Ag005G435400, Ag001G000250, Ag004G371560
OG0000515	evm.model.RL_5.3999	Ag001G000240, Ag001G000230
OG0000520	evm.model.RL_4.754	Ag002G202200
OG0000520	evm.model.RL_7.262	Ag002G202190
OG0000521	evm.model.RL_8.860	Ag002G154960, Ag002G149740
OG0000523	evm.model.RL_5.3093	Ag007G583780
OG0000523	evm.model.RL_7.199	Ag001G095450, Ag001G095480
OG0000524	evm.model.RL_1.735	Ag005G479160, Ag005G479170
OG0000524	evm.model.RL_1.734, evm.model.RL_4.768	Ag005G479180
OG0000525	evm.model.RL_3.2252	Ag003G213550
OG0000525	evm.model.RL_5.1541	Ag004G326110
OG0000525	evm.model.RL_1.1399	Ag005G465120
OG0000525	evm.model.RL_5.3805	Ag001G006140
OG0000526	evm.model.RL_7.1608	Ag001G054010, Ag001G054190
OG0000526	evm.model.RL_7.1613	Ag001G054200
OG0000529	evm.model.RL_4.1462	Ag008G714630
OG0000532	evm.model.RL_6.324, evm.model.RL_6.71	Ag005G479210
OG0000532	evm.model.RL_2.3383	Ag003G284610
OG0000533	evm.model.RL_2.3413, evm.model.RL_6.67	Ag003G295150
OG0000533	evm.model.RL_2.2982, evm.model.RL_1.2814	Ag003G282140
OG0000537	evm.model.RL_8.362	Ag007G598950
OG0000539	evm.model.RL_3.492	Ag001G099110
OG0000540	evm.model.RL_6.1049	Ag007G593940
OG0000540	evm.model.RL_6.1046	Ag007G593980
OG0000540	evm.model.RL_6.1042, evm.model.RL_6.1043, evm.model.RL_6.1044	Ag007G593990
OG0000542	evm.model.RL_4.2027.1.687c86d7	Ag007G621160
OG0000542	evm.model.RL_5.2133	Ag001G024160, Ag003G260040
OG0000542	evm.model.RL_1.173	Ag005G489130, Ag005G448090, Ag002G119610
OG0000543	evm.model.RL_6.338, evm.model.RL_6.344, evm.model.RL_6.339	Ag002G139310, Ag002G139430, Ag002G139170, Ag002G139210
OG0000544	evm.model.RL_5.382, evm.model.RL_5.384	Ag004G303770, Ag004G303690
OG0000544	evm.model.RL_5.383	Ag004G303720, Ag004G303730, Ag004G303740
OG0000545	evm.model.RL_3.1918	Ag003G227690, Ag003G227810
OG0000545	evm.model.RL_3.1916_evm.model.RL_3.1917	Ag003G227850
OG0000550	evm.model.RL_7.1126	Ag001G069200, Ag002G166090
OG0000550	evm.model.RL_6.1710	Ag005G455070
OG0000551	evm.model.RL_8.2558	Ag008G731770
OG0000551	evm.model.RL_2.3398	Ag003G295060
OG0000551	evm.model.RL_4.2595.1.687c86da	Ag007G603420
OG0000552	evm.model.RL_5.3425	Ag002G204680
OG0000552	evm.model.RL_7.139, evm.model.RL_6.1199	Ag001G096850
OG0000554	evm.model.RL_3.335	Ag002G169930, Ag004G376310
OG0000556	evm.model.RL_1.2383	Ag005G427890, Ag005G448010
OG0000557	evm.model.RL_7.337	Ag001G092650
OG0000558	evm.model.RL_3.444, evm.model.RL_6.2355	Ag002G166500, Ag002G166380, Ag002G166570, Ag002G164810
OG0000558	evm.model.RL_3.443	Ag002G193520, Ag004G379460
OG0000559	evm.model.RL_4.3249	Ag006G494200
OG0000559	evm.model.RL_4.3262	Ag006G494130, Ag006G494150
OG0000560	evm.model.RL_8.2034, evm.model.RL_8.2035	Ag008G709130
OG0000561	evm.model.RL_8.2590.1.687c8562	Ag008G732290, Ag008G732280, Ag005G451780, Ag005G451720
OG0000561	evm.model.RL_8.2591	Ag008G732390, Ag005G451700, Ag005G451760, Ag008G732340
OG0000562	evm.model.RL_1.516.4.687c87ea	Ag005G482800
OG0000562	evm.model.RL_4.2164	Ag007G614680
OG0000562	evm.model.RL_4.1100	Ag007G634950
OG0000563	evm.model.RL_2.457	Ag002G173190
OG0000564	evm.model.RL_6.369	Ag001G007070
OG0000565	evm.model.RL_3.1396	Ag004G346500, Ag004G346490
OG0000566	evm.model.RL_4.1597	Ag008G717740
OG0000570	evm.model.RL_1.121	Ag005G490020
OG0000571	evm.model.RL_8.2145	Ag008G712960
OG0000573	evm.model.RL_3.359.1.687c84ba	Ag004G375100
OG0000575	evm.model.RL_7.1987	Ag006G553500, Ag003G274140
OG0000578	evm.model.RL_5.908	Ag004G311890
OG0000578	evm.model.RL_3.507	Ag004G369890
OG0000578	evm.model.RL_3.1392	Ag004G347080, Ag004G346890
OG0000580	evm.model.RL_6.2547	Ag002G198870
OG0000580	evm.model.RL_6.2550	Ag002G198930, Ag002G198970, Ag002G198920, Ag002G198900
OG0000580	evm.model.RL_6.2549	Ag002G199050
OG0000582	evm.model.RL_7.1671, evm.model.RL_4.1470	Ag004G308430
OG0000582	evm.model.RL_5.694.2.687c88ae, evm.model.RL_6.839	Ag007G596900
