Orthogroup	Arabidopsis_arenosa	Euclidium_syriacum
OG0000127	jg1120	ESY3_g30859_DN3_SP0_c0.t1, ESY3_g28268_DN3_SP0_c0.t1
OG0000127	jg24836	ESY3_g28267_DN3_SP0_c0.t1, ESY3_g30868_DN3_SP0_c0.t1
OG0000127	jg29525	ESY5_g3603_DN3_SP0_c0.t1
OG0000127	jg29526, jg29071	ESY5_g3611_DN3_SP0_c0.t1, ESY5_g3610_DN3_SP0_c0.t1
OG0000131	jg16945, jg14091, jg6734, jg10774, jg12947, jg16952, jg6956, jg21201, jg32081, jg32308, jg21203, jg10179, jg13973	ESY1_g8019_DN3_SP0_c0.t1, ESY1_g9122_DN3_SP0_c0.t1, ESY1_g6559_DN2_SP0_c10.t1, ESY3_g29866_DN2_SP0_c0.t1
OG0000132	jg16608, jg16609	ESY13_g57117_DN3_SP0_c0.t1
OG0000132	jg6813, jg6561	ESY17_g39177_DN3_SP0_c0.t1, ESY2_g38543_DN3_SP0_c0.t1, ESY13_g57384_DN2_SP0_c0.t1, ESY9_g43004_DN2_SP0_c0.t1
OG0000132	jg32193	ESY11_g53666_DN2_SP0_c0.t1
OG0000132	jg27190	ESY8_g59869_DN2_SP0_c0.t1, ESY6_g46511_DN2_SP0_c13.t1
OG0000133	jg7039	ESY9_g44960_DN3_SP0_c0.t1, ESY3_g27428_DN3_SP0_c0.t1
OG0000136	jg2128, jg2129, jg2126, jg2127	ESY2_g35232_DN2_SP0_c0.t1
OG0000136	jg12281	ESY9_g43340_DN2_SP0_c0.t1, ESY9_g43341_DN3_SP0_c0.t1, ESY7_g19367_DN1_SP0_c0.t1, ESY7_g19406_DN2_SP0_c0.t1, ESY7_g19368_DN2_SP0_c0.t1
OG0000136	jg12270	ESY10_g14582_DN1_SP0_c0.t1
OG0000136	jg12276, jg12265	ESY8_g59458_DN3_SP0_c0.t1
OG0000138	jg13824	ESY6_g49113_DN1_SP0_c0.t1
OG0000138	jg12474	ESY1_g12082_DN3_SP0_c0.t1
OG0000138	jg23058	ESY2_g35116_DN3_SP0_c0.t1
OG0000138	jg13822	ESY6_g49114_DN1_SP0_c0.t1
OG0000138	jg13819	ESY2_g35114_DN2_SP0_c0.t1
OG0000138	jg13817, jg13821	ESY2_g35115_DN3_SP0_c0.t1
OG0000139	jg6519, jg6518, jg27250, jg27251, jg26448	ESY22_g41120_DN1_SP0_c0.t1
OG0000140	jg14472, jg14471, jg14475, jg22850, jg22845, jg22800, jg21885, jg22801, jg22798, jg22799, jg22848, jg22851, jg22847	ESY1_g8242_DN3_SP0_c10.t1
OG0000142	jg17934, jg17935, jg17928, jg17940, jg17932, jg17933, jg17936, jg18114, jg18115	ESY18_g63267_DN3_SP0_c0.t1
OG0000144	jg32527	ESY2_g38412_DN3_SP0_c73.t1
OG0000144	jg6805	ESY13_g57735_DN2_SP0_c0.t1, ESY16_g62422_DN1_SP0_c0.t1, ESY43_g13372_DN2_SP0_c91.t1, ESY6_g46861_DN2_SP0_c63.t1, ESY16_g62423_DN1_SP0_c0.t1
OG0000147	jg28078	ESY11_g54431_DN3_SP8_c0.t1
OG0000147	jg9392	ESY4_g24538_DN3_SP0_c0.t1
OG0000147	jg22635	ESY6_g48428_DN3_SP8_c0.t1
OG0000147	jg3697	ESY2_g36615_DN3_SP8_c6.t1
OG0000147	jg13954	ESY19_g42179_DN3_SP8_c0.t1
OG0000147	jg16942	ESY8_g59421_DN3_SP7_c0.t1
OG0000149	jg14423	ESY2_g37243_DN3_SP0_c7.t1
OG0000150	jg22960	ESY6_g48890_DN2_SP0_c0.t1
OG0000150	jg14319	ESY2_g33918_DN3_SP0_c1.t1
OG0000150	jg22962	ESY1_g12226_DN2_SP0_c73.t1, ESY3_g32436_DN2_SP0_c0.t1, ESY1_g12231_DN2_SP0_c61.t1, ESY6_g48892_DN3_SP0_c5.t1
OG0000150	jg14327	ESY1_g9438_DN3_SP0_c57.t1, ESY4_g24785_DN3_SP0_c0.t1
OG0000151	jg22050	ESY6_g47353_DN3_SP8_c0.t1
OG0000151	jg24782	ESY3_g30785_DN3_SP8_c0.t1, ESY3_g30787_DN3_SP0_c0.t1
OG0000151	jg27769	ESY11_g53876_DN3_SP8_c0.t1
OG0000151	jg22463	ESY6_g48165_DN3_SP8_c0.t1
OG0000151	jg12793	ESY8_g60049_DN3_SP6_c0.t1
OG0000155	jg9725	ESY16_g62270_DN3_SP0_c0.t1
OG0000155	jg25152, jg7743	ESY9_g43517_DN2_SP0_c81.t1
OG0000156	jg19952, jg16151, jg19951, jg19948, jg16152	ESY7_g16345_DN2_SP0_c0.t1
OG0000157	jg7233	ESY3_g32353_DN1_SP0_c0.t1
OG0000157	jg24305	ESY5_g3656_DN2_SP0_c0.t1, ESY2_g34375_DN2_SP0_c0.t1, ESY5_g4943_DN1_SP0_c0.t1, ESY5_g4942_DN3_SP0_c0.t1
OG0000157	jg24182	ESY11_g54074_DN3_SP0_c0.t1
OG0000157	jg2031, jg2038, jg2030, jg2028, jg7426	ESY3_g32358_DN3_SP0_c0.t1
OG0000157	jg19043, jg19019	ESY3_g32354_DN2_SP0_c0.t1
OG0000158	jg8688, jg8430	ESY8_g59062_DN2_SP0_c0.t1
OG0000161	jg23140, jg23141, jg33435, jg33436, jg21823, jg17685, jg17683, jg17687	ESY6_g49428_DN3_SP0_c0.t1
OG0000161	jg31502, jg1832, jg31503	ESY7_g19438_DN2_SP0_c0.t1, ESY7_g19441_DN3_SP0_c0.t1
OG0000161	jg1821	ESY2_g34340_DN2_SP0_c0.t1
OG0000162	jg15299	ESY1_g12170_DN3_SP0_c0.t1, ESY1_g12160_DN3_SP0_c0.t1, ESY1_g12161_DN3_SP0_c0.t1, ESY1_g12165_DN3_SP0_c0.t1, ESY1_g12162_DN3_SP0_c0.t1, ESY1_g12166_DN3_SP0_c0.t1
OG0000162	jg19860	ESY1_g12088_DN2_SP0_c6.t1, ESY1_g12083_DN3_SP0_c23.t1, ESY1_g12081_DN2_SP0_c0.t1, ESY1_g12076_DN1_SP0_c0.t1
OG0000162	jg16104	ESY1_g12080_DN3_SP0_c20.t1
OG0000162	jg2236	ESY2_g33577_DN3_SP0_c0.t1
OG0000162	jg2036	ESY6_g48926_DN3_SP0_c0.t1
OG0000164	jg1128, jg1129, jg6771, jg6767, jg6769, jg6762, jg6770, jg6761, jg1130, jg8472	ESY4_g24479_DN2_SP0_c49.t1
OG0000165	jg11573	ESY6_g48190_DN1_SP0_c0.t1, ESY2_g33736_DN1_SP0_c0.t1, ESY3_g30556_DN1_SP0_c0.t1, ESY5_g588_DN3_SP0_c0.t1
OG0000165	jg13270	ESY18_g63061_DN1_SP0_c0.t1, ESY5_g587_DN1_SP0_c0.t1
OG0000166	jg11859	ESY4_g26280_DN2_SP0_c0.t1
OG0000166	jg10075, jg17325	ESY2_g38440_DN2_SP0_c0.t1
OG0000166	jg27846	ESY9_g45514_DN1_SP0_c0.t1, ESY15_g64431_DN2_SP0_c0.t1
OG0000167	jg12243	ESY9_g43011_DN2_SP0_c0.t1
OG0000167	jg10624	ESY9_g43010_DN3_SP0_c0.t1
OG0000167	jg12242	ESY9_g43009_DN3_SP0_c0.t1
OG0000168	jg19451	ESY6_g48209_DN3_SP0_c0.t1
OG0000169	jg21553	ESY5_g5232_DN3_SP0_c0.t1, ESY6_g49239_DN3_SP0_c66.t1, ESY5_g5230_DN1_SP0_c0.t1, ESY2_g34940_DN2_SP0_c11.t1
OG0000172	jg16316	ESY11_g54288_DN3_SP0_c0.t1
OG0000172	jg16315	ESY3_g32116_DN2_SP0_c0.t1
OG0000172	jg15917	ESY1_g12477_DN3_SP0_c0.t1
OG0000174	jg11812, jg11810, jg11730	ESY6_g47659_DN3_SP0_c30.t1
OG0000175	jg30537	ESY5_g3986_DN3_SP8_c0.t1
OG0000175	jg8854	ESY4_g25500_DN3_SP8_c0.t1, ESY11_g53875_DN3_SP4_c0.t1
OG0000176	jg31636, jg31639	ESY9_g42903_DN1_SP0_c0.t1, ESY3_g31914_DN1_SP0_c0.t1
OG0000176	jg31784, jg32028, jg31916	ESY16_g62073_DN3_SP0_c0.t1
OG0000176	jg31640	ESY6_g50353_DN1_SP0_c0.t1
OG0000176	jg31645, jg31650	ESY7_g18190_DN2_SP0_c0.t1
OG0000178	jg33537	ESY4_g23863_DN2_SP0_c100.t1
OG0000183	jg14745, jg7532, jg14541, jg27683, jg1699	ESY6_g48062_DN1_SP0_c0.t1
OG0000183	jg19302	ESY7_g17328_DN3_SP0_c0.t1
OG0000185	jg1441, jg14078, jg1761, jg12153, jg21116, jg13897, jg17372, jg8836, jg32189, jg13730, jg11305, jg33822, jg7346, jg6686, jg13729, jg14412	ESY10_g15894_DN2_SP0_c0.t1
OG0000187	jg9234, jg9235	ESY4_g24964_DN3_SP0_c0.t1
OG0000189	jg8491	ESY4_g25629_DN2_SP0_c19.t1
OG0000189	jg8629	ESY3_g31617_DN3_SP0_c0.t1
OG0000189	jg8611	ESY11_g54275_DN3_SP0_c0.t1
OG0000191	jg25728	ESY7_g17124_DN1_SP0_c0.t1
OG0000191	jg27860, jg27859, jg25713, jg25714, jg25718, jg25676, jg25675, jg25673	ESY3_g29940_DN3_SP0_c0.t1, ESY3_g29943_DN3_SP0_c0.t1
OG0000192	jg30670	ESY1_g11445_DN3_SP0_c0.t1
OG0000192	jg3362	ESY8_g59786_DN2_SP0_c0.t1
OG0000193	jg26901, jg26894, jg26896, jg26893, jg26576, jg26577, jg26294, jg26297, jg26298, jg26296, jg26288, jg26290, jg26289, jg14328, jg14329, jg7365	ESY2_g33553_DN2_SP0_c0.t1
OG0000195	jg19387, jg15712, jg15648	ESY12_g51047_DN3_SP8_c0.t1
OG0000195	jg2098, jg12245	ESY2_g35240_DN3_SP8_c46.t1
OG0000195	jg14060	ESY8_g59101_DN3_SP5_c0.t1
OG0000196	jg31558, jg31560	ESY7_g17038_DN2_SP0_c0.t1, ESY7_g17890_DN2_SP0_c0.t1
OG0000196	jg31559	ESY7_g17041_DN3_SP0_c0.t1
OG0000197	jg12743, jg12179	ESY5_g4909_DN2_SP0_c59.t1
OG0000200	jg28943	ESY5_g4739_DN2_SP0_c0.t1
OG0000200	jg14818	ESY11_g52422_DN2_SP0_c0.t1, ESY5_g4830_DN3_SP0_c0.t1, ESY5_g4829_DN3_SP0_c0.t1, ESY5_g2141_DN2_SP0_c0.t1, ESY5_g4744_DN3_SP0_c0.t1, ESY5_g2142_DN2_SP0_c0.t1, ESY5_g4743_DN3_SP0_c0.t1, ESY3_g30089_DN2_SP0_c0.t1, ESY11_g54658_DN3_SP0_c0.t1, ESY12_g51573_DN3_SP0_c0.t1, ESY8_g58357_DN2_SP0_c44.t1
OG0000201	jg26412, jg26411, jg26410	ESY11_g54784_DN2_SP0_c100.t1, ESY11_g54783_DN3_SP0_c100.t1
OG0000201	jg26413, jg26414	ESY3_g29455_DN1_SP0_c0.t1
OG0000202	jg7315	ESY3_g29794_DN3_SP0_c0.t1
OG0000202	jg26502	ESY5_g2747_DN2_SP0_c0.t1, ESY7_g18296_DN1_SP0_c0.t1, ESY4_g23387_DN1_SP0_c0.t1
OG0000203	jg24349, jg24348, jg24346, jg24347, jg9421, jg9422, jg24303, jg5021, jg5008, jg5007, jg5020, jg5022	ESY3_g31967_DN2_SP0_c0.t1, ESY3_g31964_DN2_SP0_c0.t1
OG0000204	jg15213	ESY1_g12368_DN3_SP0_c0.t1, ESY1_g12367_DN3_SP0_c0.t1
OG0000204	jg26333	ESY4_g24696_DN2_SP0_c0.t1
OG0000205	jg16530	ESY12_g51764_DN2_SP0_c0.t1
OG0000205	jg16764	ESY12_g51769_DN2_SP0_c0.t1
OG0000206	jg33290	ESY26_g42374_DN2_SP0_c0.t1, ESY3_g31880_DN1_SP0_c86.t1, ESY5_g2296_DN2_SP0_c32.t1, ESY8_g60621_DN1_SP0_c100.t1
OG0000207	jg2551	ESY2_g36146_DN3_SP0_c12.t1
OG0000207	jg3556, jg2081, jg1979, jg2083, jg12504, jg2076, jg17554, jg2082, jg2084	ESY2_g36116_DN3_SP0_c10.t1, ESY10_g15866_DN3_SP0_c0.t1, ESY7_g18882_DN2_SP0_c0.t1
OG0000207	jg3554	ESY2_g35546_DN3_SP0_c9.t1
OG0000207	jg16693	ESY7_g17384_DN2_SP0_c0.t1
OG0000208	jg32803, jg32805, jg32800	ESY4_g26309_DN3_SP0_c0.t1, ESY4_g26755_DN3_SP0_c0.t1
OG0000208	jg8417, jg9182	ESY12_g51407_DN3_SP0_c0.t1
OG0000208	jg8418	ESY1_g8953_DN3_SP0_c0.t1
OG0000209	jg413	ESY2_g33314_DN2_SP0_c91.t1
OG0000209	jg12797	ESY8_g60042_DN3_SP0_c0.t1
OG0000210	jg18412, jg18409, jg18408	ESY20_g12800_DN3_SP0_c0.t1
OG0000210	jg18404	ESY20_g12795_DN3_SP0_c0.t1
OG0000210	jg18405, jg20943	ESY20_g12799_DN3_SP0_c0.t1
OG0000213	jg2970, jg2971	ESY2_g35919_DN3_SP0_c12.t1
OG0000213	jg24982	ESY3_g31092_DN3_SP0_c0.t1, ESY3_g31094_DN3_SP0_c32.t1, ESY3_g31090_DN3_SP0_c3.t1
OG0000214	jg2493	ESY1_g12318_DN1_SP0_c13.t1
OG0000214	jg7999	ESY17_g40199_DN1_SP0_c62.t1
OG0000216	jg10317	ESY6_g50684_DN3_SP0_c0.t1
OG0000216	jg33448, jg10319, jg10323	ESY1_g12400_DN3_SP0_c0.t1
OG0000216	jg10266	ESY5_g5275_DN1_SP0_c0.t1
OG0000217	jg1353, jg1150, jg1143, jg1140, jg1148, jg1145	ESY2_g34089_DN3_SP0_c0.t1
OG0000217	jg7386, jg1031	ESY2_g34090_DN2_SP0_c0.t1
OG0000217	jg1022	ESY16_g61889_DN3_SP0_c12.t1, ESY2_g34066_DN3_SP0_c38.t1, ESY2_g34050_DN2_SP0_c7.t1
OG0000218	jg13337	ESY7_g18208_DN3_SP0_c0.t1, ESY7_g18205_DN3_SP0_c0.t1
OG0000218	jg12942	ESY10_g14610_DN3_SP8_c0.t1
OG0000219	jg2178, jg2182, jg2180, jg2179	ESY3_g31957_DN3_SP0_c0.t1
OG0000219	jg23294, jg23293	ESY6_g49711_DN1_SP0_c0.t1
OG0000220	jg21587	ESY7_g19507_DN2_SP0_c13.t1, ESY7_g19498_DN1_SP0_c8.t1
OG0000220	jg3970	ESY7_g19500_DN1_SP0_c13.t1, ESY7_g19499_DN1_SP0_c39.t1, ESY7_g19452_DN1_SP0_c2.t1, ESY7_g19461_DN3_SP0_c48.t1, ESY7_g19501_DN1_SP0_c11.t1
OG0000221	jg23304	ESY4_g25962_DN1_SP0_c27.t1, ESY15_g65094_DN1_SP0_c0.t1, ESY3_g29249_DN1_SP0_c0.t1
OG0000222	jg11713, jg23119, jg17673	ESY2_g35012_DN2_SP0_c0.t1
OG0000224	jg3422, jg3420	ESY2_g34607_DN3_SP0_c0.t1, ESY2_g34606_DN3_SP0_c0.t1
OG0000224	jg9231	ESY4_g24972_DN3_SP0_c33.t1, ESY4_g24982_DN3_SP0_c27.t1
OG0000225	jg31470, jg31479, jg31471, jg31469, jg31473, jg31478, jg31472, jg31468, jg31477	ESY3_g29916_DN2_SP0_c0.t1, ESY3_g29914_DN2_SP0_c0.t1
OG0000226	jg19265	ESY12_g51008_DN3_SP0_c0.t1
OG0000226	jg29773	ESY7_g16549_DN3_SP0_c0.t1
OG0000228	jg6720, jg6718	ESY11_g54171_DN1_SP0_c9.t1, ESY2_g38077_DN3_SP0_c0.t1
OG0000228	jg2708	ESY2_g35612_DN2_SP0_c0.t1
OG0000229	jg9443, jg9444, jg5645, jg5642, jg9442	ESY1_g12012_DN3_SP0_c0.t1
OG0000229	jg32894, jg33326	ESY1_g12014_DN3_SP0_c0.t1, ESY1_g12013_DN3_SP0_c0.t1
OG0000231	jg12412	ESY14_g21093_DN2_SP0_c0.t1, ESY8_g60999_DN3_SP0_c0.t1, ESY3_g29895_DN3_SP0_c0.t1, ESY8_g61000_DN3_SP0_c0.t1
OG0000231	jg2322, jg11881, jg2248	ESY10_g14245_DN3_SP0_c0.t1
OG0000233	jg24835, jg1346	ESY6_g47463_DN1_SP0_c0.t1
OG0000234	jg15451, jg15449, jg15448, jg15447, jg19118, jg5170	ESY1_g10786_DN3_SP0_c0.t1, ESY1_g10749_DN1_SP0_c6.t1
OG0000235	jg32771, jg25724	ESY10_g14792_DN3_SP0_c0.t1
OG0000236	jg26494	ESY3_g31656_DN3_SP0_c0.t1
OG0000236	jg26426	ESY8_g59913_DN3_SP0_c0.t1
OG0000236	jg17608	ESY7_g17849_DN3_SP0_c0.t1
OG0000238	jg11559	ESY21_g55792_DN2_SP0_c0.t1
OG0000238	jg11581	ESY8_g60512_DN2_SP0_c69.t1
OG0000240	jg32293	ESY5_g764_DN1_SP0_c0.t1, ESY1_g7176_DN1_SP0_c0.t1
OG0000240	jg17464, jg1772	ESY18_g63659_DN3_SP0_c28.t1, ESY1_g5643_DN2_SP0_c0.t1, ESY11_g53264_DN1_SP0_c0.t1
OG0000242	jg27565	ESY33_g12623_DN3_SP0_c0.t1
OG0000242	jg27567	ESY4_g25388_DN3_SP0_c0.t1
OG0000242	jg29880	ESY5_g2745_DN3_SP0_c0.t1
OG0000242	jg29882	ESY5_g2746_DN3_SP0_c0.t1
OG0000242	jg29883	ESY5_g2748_DN3_SP0_c0.t1
OG0000242	jg29879	ESY5_g2744_DN3_SP0_c0.t1
OG0000244	jg10370	ESY9_g43553_DN3_SP0_c0.t1
OG0000244	jg7736	ESY7_g16356_DN3_SP0_c0.t1
OG0000244	jg10371	ESY9_g43563_DN3_SP0_c0.t1, ESY9_g43568_DN3_SP0_c0.t1
OG0000244	jg7734, jg7735	ESY7_g16355_DN3_SP3_c0.t1
OG0000247	jg12066	ESY11_g54875_DN3_SP0_c0.t1, ESY11_g54874_DN3_SP0_c0.t1
OG0000248	jg7641, jg7640, jg7420, jg7421, jg7418, jg1267, jg15619	ESY5_g2595_DN2_SP0_c6.t1
OG0000249	jg18816, jg18819, jg18817, jg18818, jg15247	ESY10_g15197_DN1_SP0_c67.t1
OG0000250	jg2612, jg2609, jg2608	ESY2_g35510_DN3_SP0_c0.t1, ESY2_g35523_DN2_SP0_c0.t1
OG0000250	jg2620, jg2621, jg2622	ESY2_g35512_DN3_SP0_c0.t1
OG0000250	jg12494, jg12493	ESY9_g43852_DN1_SP0_c0.t1
OG0000252	jg19739	ESY7_g19409_DN2_SP0_c0.t1
OG0000252	jg4033, jg27620, jg4035, jg33335, jg33336, jg33337, jg4032, jg4031, jg4036, jg4034	ESY7_g19411_DN1_SP0_c0.t1, ESY7_g19410_DN2_SP0_c0.t1
OG0000253	jg17414, jg6861	ESY4_g22351_DN2_SP0_c0.t1
OG0000254	jg16978, jg17665	ESY20_g12901_DN3_SP0_c0.t1
OG0000254	jg1307	ESY3_g31772_DN3_SP0_c0.t1
OG0000254	jg7439	ESY4_g26655_DN3_SP0_c0.t1
OG0000255	jg1563, jg13939, jg17382, jg6971, jg16425, jg1491, jg17104, jg27818, jg11851, jg13938	ESY15_g64442_DN3_SP0_c100.t1, ESY1_g8096_DN3_SP0_c100.t1
OG0000256	jg19308	ESY12_g50900_DN3_SP0_c90.t1, ESY12_g50903_DN3_SP0_c100.t1
OG0000257	jg33267, jg24983, jg8499	ESY3_g32555_DN1_SP0_c0.t1, ESY3_g32550_DN1_SP0_c0.t1
OG0000258	jg13315, jg13316, jg13318, jg13319, jg22623, jg13321, jg13320	ESY11_g54020_DN2_SP0_c65.t1
OG0000260	jg13732	ESY7_g19242_DN1_SP0_c0.t1
OG0000260	jg4068	ESY7_g19335_DN1_SP0_c0.t1, ESY7_g19330_DN3_SP0_c0.t1
OG0000260	jg17320	ESY7_g19310_DN1_SP0_c0.t1, ESY7_g19308_DN1_SP0_c0.t1
OG0000260	jg14255	ESY7_g19332_DN2_SP0_c0.t1, ESY7_g19328_DN3_SP0_c0.t1, ESY7_g19231_DN1_SP0_c0.t1, ESY7_g19247_DN1_SP0_c0.t1, ESY7_g19227_DN3_SP0_c0.t1, ESY7_g19248_DN2_SP0_c0.t1, ESY7_g19244_DN2_SP0_c0.t1, ESY7_g19229_DN2_SP0_c0.t1, ESY7_g19307_DN2_SP0_c0.t1, ESY7_g19306_DN3_SP0_c0.t1, ESY7_g19359_DN1_SP0_c0.t1, ESY7_g19361_DN2_SP0_c0.t1, ESY7_g19360_DN1_SP0_c0.t1, ESY9_g43639_DN3_SP0_c0.t1, ESY7_g17050_DN2_SP0_c0.t1, ESY1_g12119_DN1_SP0_c0.t1, ESY7_g19337_DN3_SP0_c0.t1, ESY7_g19338_DN2_SP0_c0.t1
OG0000260	jg4069	ESY7_g19246_DN1_SP0_c0.t1, ESY7_g19230_DN3_SP0_c0.t1, ESY7_g19228_DN2_SP0_c0.t1, ESY7_g19329_DN2_SP0_c0.t1
OG0000264	jg7788, jg7791, jg7787, jg7882, jg7793, jg7883, jg7885, jg7884, jg7892, jg7931, jg7886, jg7893	ESY7_g16510_DN3_SP0_c56.t1, ESY7_g16503_DN3_SP0_c20.t1
OG0000265	jg14127, jg5787, jg10834, jg19783	ESY2_g37518_DN2_SP0_c0.t1
OG0000265	jg20789	ESY7_g16163_DN2_SP0_c0.t1
OG0000266	jg16158, jg16157, jg15780	ESY6_g49192_DN2_SP0_c0.t1
OG0000266	jg31826	ESY16_g62167_DN2_SP0_c0.t1, ESY1_g12359_DN3_SP0_c0.t1
OG0000269	jg27200, jg6559, jg11991, jg11990	ESY2_g37281_DN2_SP0_c83.t1
OG0000270	jg8879	ESY11_g53846_DN3_SP8_c0.t1
OG0000270	jg8360	ESY4_g25561_DN3_SP8_c0.t1
OG0000270	jg3222	ESY2_g36074_DN3_SP8_c0.t1
OG0000271	jg7768	ESY7_g16511_DN3_SP0_c0.t1
OG0000271	jg6298	ESY11_g54017_DN3_SP0_c0.t1
OG0000271	jg7876	ESY20_g12697_DN2_SP0_c0.t1
OG0000272	jg13269, jg11601, jg159	ESY7_g17164_DN1_SP0_c0.t1
OG0000273	jg29043, jg32950, jg32635, jg32647, jg32948, jg32949	ESY1_g10436_DN3_SP0_c58.t1
OG0000275	jg26401	ESY3_g28956_DN2_SP0_c92.t1
OG0000276	jg11537, jg11540	ESY2_g37679_DN3_SP0_c17.t1
OG0000276	jg20724	ESY9_g43263_DN2_SP0_c0.t1, ESY19_g41828_DN2_SP0_c0.t1, ESY9_g43265_DN2_SP0_c0.t1
OG0000276	jg18125, jg18123	ESY8_g58576_DN3_SP0_c0.t1
OG0000278	jg2988	ESY5_g5055_DN3_SP0_c0.t1, ESY2_g35230_DN2_SP0_c0.t1, ESY4_g26890_DN3_SP0_c0.t1, ESY4_g26856_DN2_SP0_c0.t1, ESY4_g26866_DN3_SP0_c0.t1, ESY4_g26763_DN3_SP0_c0.t1, ESY4_g26867_DN3_SP0_c0.t1, ESY4_g26868_DN3_SP0_c0.t1, ESY4_g26736_DN3_SP0_c0.t1, ESY4_g25176_DN3_SP0_c0.t1, ESY11_g54068_DN3_SP0_c0.t1, ESY4_g26519_DN3_SP0_c0.t1
OG0000280	jg32523	ESY1_g6464_DN1_SP0_c52.t1
OG0000281	jg1290, jg1284	ESY12_g51524_DN1_SP0_c0.t1, ESY1_g10338_DN1_SP0_c0.t1
OG0000281	jg13278	ESY9_g43439_DN3_SP0_c0.t1, ESY9_g43430_DN1_SP0_c0.t1, ESY1_g10337_DN1_SP0_c0.t1, ESY9_g43434_DN2_SP0_c0.t1
OG0000282	jg4604, jg4594, jg4597, jg4596	ESY9_g43229_DN2_SP0_c0.t1
OG0000282	jg4598	ESY7_g18557_DN2_SP0_c0.t1
OG0000282	jg4599	ESY7_g18558_DN2_SP0_c0.t1, ESY7_g18561_DN2_SP0_c0.t1, ESY7_g18562_DN2_SP0_c0.t1
OG0000284	jg6565	ESY10_g15359_DN3_SP0_c0.t1, ESY15_g64561_DN3_SP0_c0.t1
OG0000284	jg24512, jg11645, jg21432	ESY19_g41982_DN3_SP0_c33.t1, ESY19_g41981_DN2_SP0_c45.t1
OG0000284	jg1878	ESY15_g64559_DN2_SP0_c0.t1
OG0000285	jg27336, jg12459, jg1615, jg32047, jg20828, jg32156, jg32318	ESY10_g15410_DN3_SP0_c0.t1
OG0000286	jg33280, jg22118, jg22119, jg22086, jg22103, jg22105, jg22117, jg22089	ESY6_g49860_DN3_SP0_c0.t1, ESY4_g26231_DN3_SP0_c0.t1, ESY3_g30995_DN3_SP0_c0.t1, ESY4_g26232_DN3_SP0_c0.t1, ESY4_g26234_DN3_SP0_c0.t1, ESY4_g26236_DN3_SP0_c0.t1, ESY3_g28381_DN1_SP0_c0.t1, ESY4_g26237_DN3_SP0_c0.t1, ESY4_g25428_DN3_SP0_c0.t1
OG0000286	jg22091	ESY15_g64433_DN1_SP0_c0.t1
OG0000287	jg26273, jg26272, jg26275	ESY3_g29135_DN3_SP0_c0.t1
OG0000288	jg31005, jg2458, jg25667, jg13147, jg24902, jg25139, jg2457, jg24919, jg24918, jg24602, jg22013, jg14842, jg12408, jg12410, jg12409	ESY5_g5188_DN3_SP0_c9.t1
OG0000290	jg25996	ESY3_g29637_DN2_SP0_c0.t1
OG0000290	jg23546, jg12611, jg12549, jg12556	ESY8_g60315_DN2_SP0_c0.t1
OG0000293	jg16745	ESY4_g22426_DN2_SP0_c0.t1
OG0000293	jg2108, jg17742, jg16229, jg17720, jg33715, jg13084, jg2107, jg12203, jg8476, jg7941, jg7460	ESY10_g14000_DN2_SP0_c0.t1, ESY10_g13827_DN3_SP0_c0.t1, ESY7_g19224_DN2_SP0_c0.t1
OG0000294	jg25844	ESY3_g29804_DN3_SP0_c0.t1
OG0000295	jg25484, jg25486, jg25482, jg25485, jg25483, jg25481	ESY11_g54015_DN1_SP0_c100.t1
OG0000296	jg28105, jg28076, jg2205	ESY7_g18868_DN1_SP0_c0.t1, ESY9_g42470_DN3_SP0_c0.t1, ESY7_g18869_DN2_SP0_c0.t1, ESY3_g30522_DN2_SP0_c0.t1
OG0000296	jg19164	ESY2_g34542_DN1_SP0_c0.t1
OG0000297	jg8679	ESY21_g55414_DN2_SP0_c0.t1, ESY4_g26254_DN1_SP0_c0.t1
OG0000297	jg22984	ESY6_g48934_DN2_SP0_c0.t1, ESY6_g48920_DN2_SP0_c0.t1, ESY6_g48921_DN2_SP0_c0.t1, ESY6_g48677_DN2_SP0_c0.t1, ESY13_g56623_DN2_SP0_c0.t1
OG0000298	jg4413, jg3425	ESY2_g36761_DN3_SP0_c0.t1
OG0000298	jg9024	ESY2_g34543_DN1_SP0_c0.t1
OG0000298	jg27999	ESY9_g42893_DN3_SP0_c28.t1
OG0000299	jg11188	ESY7_g18962_DN3_SP0_c0.t1, ESY7_g18964_DN3_SP0_c0.t1
OG0000299	jg574	ESY7_g18963_DN3_SP0_c0.t1
OG0000299	jg33778	ESY2_g36388_DN3_SP0_c0.t1
OG0000300	jg27072, jg27071	ESY11_g52574_DN3_SP0_c0.t1
OG0000300	jg14552, jg14546	ESY3_g29559_DN3_SP0_c0.t1
OG0000304	jg17236	ESY7_g16711_DN3_SP0_c0.t1
OG0000308	jg20698	ESY1_g12097_DN3_SP0_c13.t1
OG0000310	jg22857, jg22859	ESY6_g48700_DN2_SP0_c0.t1, ESY6_g48750_DN3_SP0_c0.t1, ESY6_g48753_DN3_SP0_c0.t1
OG0000310	jg30710	ESY6_g48837_DN2_SP0_c0.t1
OG0000310	jg22951, jg22963	ESY6_g48838_DN3_SP0_c0.t1, ESY6_g48839_DN1_SP0_c0.t1, ESY6_g48872_DN3_SP0_c0.t1, ESY6_g48889_DN2_SP0_c0.t1
