Orthogroup	Arabidopsis_arenosa	Conringia_planisiliqua
OG0000116	jg1481, jg15996, jg6981, jg14689, jg7083, jg1902	CP3_g15993_DN3_SP0_c.t1, CP3_g15786_DN3_SP0_c.t1, CP3_g16109_DN3_SP0_c.t1, CP14_g22737_DN3_SP0_c.t1, CP2_g50064_DN3_SP0_c.t1, CP9_g28240_DN3_SP0_c.t1, CP14_g23591_DN3_SP0_c.t1, CP14_g22728_DN3_SP0_c.t1, CP13_g20622_DN3_SP0_c.t1, CP31_g46658_DN2_SP0_c.t1, CP4_g26901_DN3_SP0_c.t1, CP31_g46599_DN3_SP0_c.t1, CP3_g15720_DN3_SP0_c.t1, CP14_g23090_DN3_SP0_c.t1, CP20_g4127_DN3_SP0_c.t1, CP28_g33960_DN2_SP0_c.t1, CP1_g40743_DN2_SP0_c.t1, CP1_g40732_DN2_SP0_c.t1, CP21_g10505_DN2_SP0_c.t1, CP25_g55830_DN3_SP0_c.t1, CP44_g20957_DN3_SP0_c.t1, CP14_g23169_DN1_SP0_c.t1, CP6_g9453_DN3_SP0_c.t1, CP15_g35512_DN3_SP0_c.t1, CP28_g33977_DN3_SP0_c.t1
OG0000118	jg13696, jg13697, jg13695	CP5_g1908_DN2_SP0_c.t1, CP5_g1919_DN2_SP0_c.t1, CP5_g1915_DN1_SP0_c.t1, CP5_g1912_DN2_SP0_c.t1, CP5_g1886_DN2_SP0_c.t1, CP5_g1935_DN3_SP0_c.t1, CP94_g6400_DN3_SP0_c.t1, CP5_g1897_DN2_SP0_c.t1, CP5_g1895_DN2_SP0_c.t1, CP5_g1905_DN3_SP0_c.t1
OG0000118	jg7195, jg7197, jg7196, jg7198	CP6_g7513_DN2_SP0_c.t1, CP3_g14874_DN2_SP0_c.t1
OG0000120	jg893, jg889	CP2_g49217_DN3_SP0_c.t1, CP2_g49209_DN1_SP0_c.t1
OG0000120	jg21600, jg21583, jg21561, jg21534, jg21584, jg21558	CP6_g8949_DN3_SP0_c.t1, CP20_g4168_DN3_SP0_c.t1, CP20_g4172_DN3_SP0_c.t1
OG0000122	jg22485, jg21685	CP8_g53628_DN3_SP0_c.t1
OG0000122	jg32166	CP8_g53619_DN3_SP0_c.t1
OG0000122	jg22487, jg22488	CP8_g53621_DN3_SP0_c.t1, CP8_g53620_DN3_SP0_c.t1
OG0000123	jg31338	CP7_g45076_DN3_SP0_c.t1
OG0000123	jg9826	CP19_g18011_DN3_SP0_c.t1
OG0000123	jg29805	CP1_g37644_DN3_SP0_c.t1
OG0000124	jg25904	CP127_g12823_DN1_SP0_c.t1
OG0000124	jg20179	CP2_g49700_DN3_SP0_c.t1
OG0000124	jg11471	CP8_g54335_DN2_SP0_c.t1
OG0000125	jg24874	CP11_g33621_DN2_SP0_c.t1
OG0000125	jg6123	CP8_g54114_DN3_SP0_c.t1
OG0000125	jg22931	CP8_g54018_DN3_SP0_c.t1
OG0000125	jg14383	CP3_g14833_DN3_SP0_c.t1
OG0000125	jg17851	CP4_g25869_DN3_SP0_c.t1
OG0000126	jg21202, jg10180, jg32086, jg12955, jg6735, jg10767	CP13_g20755_DN2_SP0_c.t1, CP8_g52207_DN3_SP0_c.t1, CP1_g40798_DN1_SP0_c.t1, CP18_g12086_DN1_SP0_c.t1, CP12_g30973_DN2_SP0_c.t1, CP6_g8636_DN1_SP0_c.t1, CP13_g20554_DN1_SP0_c.t1, CP1_g40799_DN1_SP0_c.t1, CP2_g50773_DN2_SP0_c.t1, CP36_g50966_DN3_SP0_c.t1, CP1_g39950_DN3_SP0_c.t1, CP14_g23196_DN3_SP0_c.t1, CP5_g2510_DN1_SP0_c.t1, CP18_g12085_DN2_SP0_c.t1, CP15_g35845_DN3_SP0_c.t1, CP95_g12688_DN3_SP0_c.t1, CP18_g11788_DN2_SP0_c.t1
OG0000126	jg13974	CP95_g12689_DN3_SP0_c.t1, CP18_g12087_DN3_SP0_c.t1, CP3_g14120_DN3_SP0_c.t1, CP13_g20555_DN3_SP0_c.t1, CP9_g27971_DN3_SP0_c.t1, CP6_g8634_DN3_SP0_c.t1
OG0000127	jg11550	CP10_g42882_DN3_SP0_c.t1
OG0000127	jg24833	CP3_g14752_DN3_SP0_c.t1, CP17_g6016_DN3_SP0_c.t1
OG0000127	jg24836	CP16_g55518_DN3_SP0_c.t1, CP9_g28628_DN3_SP0_c.t1
OG0000127	jg29526, jg29071	CP6_g7448_DN3_SP0_c.t1, CP12_g30884_DN3_SP0_c.t1, CP12_g30885_DN3_SP0_c.t1
OG0000131	jg16945, jg14091, jg6734, jg10774, jg12947	CP13_g20753_DN3_SP0_c.t1, CP22_g17669_DN1_SP0_c.t1, CP74_g56236_DN3_SP0_c.t1, CP95_g12691_DN3_SP0_c.t1, CP3_g14115_DN3_SP0_c.t1, CP1_g40795_DN2_SP0_c.t1, CP22_g17668_DN1_SP0_c.t1, CP8_g52209_DN3_SP0_c.t1, CP17_g6028_DN3_SP0_c.t1, CP20_g4238_DN3_SP0_c.t1, CP8_g52212_DN3_SP0_c.t1, CP7_g44474_DN2_SP0_c.t1, CP9_g27817_DN2_SP0_c.t1, CP7_g44473_DN2_SP0_c.t1, CP1_g39948_DN1_SP0_c.t1
OG0000131	jg6733	CP18_g11868_DN3_SP0_c.t1, CP9_g27995_DN3_SP0_c.t1, CP75_g34149_DN3_SP0_c.t1, CP9_g27996_DN3_SP0_c.t1, CP9_g27968_DN2_SP0_c.t1, CP9_g28014_DN3_SP0_c.t1, CP9_g27949_DN3_SP0_c.t1, CP13_g20558_DN3_SP0_c.t1, CP22_g17667_DN2_SP0_c.t1, CP12_g30983_DN3_SP0_c.t1, CP8_g52210_DN3_SP0_c.t1, CP5_g2512_DN3_SP0_c.t1, CP14_g23380_DN2_SP0_c.t1, CP18_g12093_DN3_SP0_c.t1
OG0000132	jg16608, jg16609	CP18_g12569_DN3_SP0_c.t1, CP59_g6663_DN3_SP0_c.t1, CP44_g20908_DN3_SP0_c.t1
OG0000132	jg6560	CP2_g50670_DN2_SP0_c.t1
OG0000132	jg32193	CP59_g6664_DN1_SP0_c.t1
OG0000133	jg7039	CP8_g52981_DN3_SP0_c.t1, CP46_g6624_DN3_SP0_c.t1, CP1_g40026_DN2_SP0_c.t1, CP18_g11985_DN2_SP0_c.t1, CP23_g21574_DN1_SP0_c.t1, CP1_g38892_DN3_SP0_c.t1, CP30_g10024_DN3_SP0_c.t1, CP10_g43905_DN3_SP0_c.t1, CP18_g11530_DN3_SP0_c.t1, CP27_g41687_DN2_SP0_c.t1, CP7_g44181_DN1_SP0_c.t1, CP36_g51006_DN1_SP0_c.t1, CP31_g46836_DN3_SP0_c.t1, CP96_g34206_DN3_SP0_c.t1
OG0000133	jg6891	CP10_g44074_DN3_SP0_c.t1, CP21_g10968_DN3_SP0_c.t1, CP6_g8815_DN3_SP0_c.t1
OG0000135	jg27483	CP17_g5860_DN2_SP0_c.t1
OG0000135	jg27127	CP8_g52524_DN1_SP0_c.t1, CP5_g2026_DN1_SP0_c.t1, CP21_g11066_DN3_SP0_c.t1
OG0000136	jg12276, jg12265	CP29_g21947_DN3_SP0_c.t1
OG0000137	jg27681	CP14_g23406_DN1_SP0_c.t1, CP6_g8263_DN1_SP0_c.t1
OG0000138	jg13824	CP16_g55313_DN2_SP0_c.t1
OG0000138	jg23058	CP16_g55443_DN2_SP0_c.t1
OG0000138	jg13818	CP2_g48870_DN2_SP0_c.t1
OG0000138	jg13819	CP2_g48869_DN3_SP0_c.t1
OG0000138	jg13817, jg13821	CP2_g48868_DN3_SP0_c.t1
OG0000139	jg6519, jg6518, jg27250	CP17_g5684_DN1_SP0_c.t1
OG0000139	jg27251	CP15_g35652_DN2_SP0_c.t1, CP35_g52064_DN1_SP0_c.t1
OG0000139	jg6848, jg7487, jg11793	CP35_g52063_DN2_SP0_c.t1, CP5_g3147_DN2_SP0_c.t1, CP5_g3037_DN1_SP0_c.t1
OG0000140	jg22800, jg21885, jg22801	CP17_g5869_DN3_SP0_c.t1
OG0000144	jg32527	CP50_g6557_DN2_SP0_c.t1
OG0000144	jg4342	CP20_g3893_DN1_SP0_c.t1, CP1_g39554_DN1_SP0_c.t1
OG0000144	jg1809	CP2_g50476_DN3_SP0_c.t1
OG0000144	jg6805	CP35_g52082_DN2_SP0_c.t1
OG0000146	jg32125, jg32130	CP29_g22095_DN2_SP0_c.t1
OG0000147	jg28078	CP10_g43624_DN3_SP8_c.t1
OG0000147	jg9392	CP5_g984_DN3_SP8_c.t1
OG0000147	jg22635	CP8_g53733_DN3_SP8_c.t1
OG0000147	jg3697	CP9_g29643_DN3_SP8_c.t1
OG0000147	jg27288	CP17_g5850_DN3_SP8_c.t1
OG0000147	jg16942	CP16_g55126_DN3_SP8_c.t1
OG0000149	jg14423	CP3_g14788_DN3_SP0_c.t1
OG0000149	jg14421	CP3_g14786_DN3_SP0_c.t1
OG0000151	jg22050	CP8_g53294_DN3_SP8_c.t1
OG0000151	jg24782	CP10_g42832_DN3_SP8_c.t1
OG0000151	jg27769	CP10_g43893_DN3_SP8_c.t1
OG0000151	jg22463	CP8_g53599_DN3_SP8_c.t1
OG0000151	jg12793	CP19_g17855_DN3_SP6_c.t1
OG0000152	jg21089	CP1_g41212_DN2_SP0_c.t1, CP6_g7472_DN3_SP0_c.t1, CP18_g11471_DN3_SP0_c.t1, CP22_g17632_DN2_SP0_c.t1
OG0000152	jg13815	CP16_g55422_DN1_SP0_c.t1
OG0000155	jg14971	CP11_g32106_DN3_SP0_c.t1
OG0000155	jg12562, jg12564	CP11_g32105_DN1_SP0_c.t1
OG0000157	jg7233	CP7_g45449_DN2_SP0_c.t1
OG0000158	jg5270, jg28263	CP4_g24795_DN1_SP0_c.t1
OG0000161	jg21823, jg17685, jg17683, jg17687	CP2_g48114_DN3_SP0_c.t1
OG0000161	jg1847	CP10_g43808_DN3_SP0_c.t1, CP9_g27597_DN3_SP0_c.t1
OG0000161	jg1820, jg1821, jg1704	CP10_g42426_DN3_SP0_c.t1
OG0000162	jg2591	CP16_g55105_DN3_SP0_c.t1
OG0000162	jg2236, jg2036	CP8_g54067_DN2_SP0_c.t1
OG0000164	jg9497, jg31608	CP5_g1063_DN3_SP0_c.t1
OG0000165	jg11573	CP6_g9735_DN1_SP0_c.t1
OG0000165	jg13270	CP6_g8038_DN2_SP0_c.t1
OG0000166	jg10075, jg17325	CP9_g28808_DN2_SP0_c.t1
OG0000166	jg27846	CP8_g54681_DN2_SP0_c.t1
OG0000167	jg12243, jg10625	CP6_g6857_DN3_SP0_c.t1
OG0000167	jg10624	CP1_g38820_DN1_SP0_c.t1, CP1_g38769_DN2_SP0_c.t1, CP1_g38811_DN2_SP0_c.t1
OG0000167	jg12242	CP6_g6856_DN2_SP0_c.t1
OG0000168	jg19451	CP14_g23759_DN1_SP0_c.t1
OG0000169	jg21554	CP16_g55347_DN1_SP0_c.t1
OG0000169	jg21553	CP16_g55346_DN3_SP0_c.t1
OG0000171	jg5289	CP11_g32500_DN3_SP8_c.t1
OG0000172	jg16315	CP4_g26545_DN2_SP0_c.t1
OG0000172	jg15917	CP3_g15231_DN3_SP0_c.t1
OG0000175	jg15013	CP10_g43741_DN3_SP4_c.t1
OG0000175	jg3242	CP9_g29229_DN3_SP8_c.t1
OG0000175	jg30537	CP7_g45756_DN3_SP8_c.t1
OG0000175	jg8854	CP5_g509_DN3_SP8_c.t1, CP10_g43894_DN3_SP5_c.t1
OG0000176	jg31645	CP7_g44859_DN3_SP0_c.t1
OG0000178	jg33537	CP14_g22990_DN1_SP0_c.t1, CP5_g1995_DN2_SP0_c.t1
OG0000181	jg28047	CP2_g49663_DN1_SP0_c.t1
OG0000183	jg14745, jg7532, jg14541, jg27683, jg1699	CP8_g53976_DN2_SP0_c.t1
OG0000183	jg19302	CP9_g27698_DN1_SP0_c.t1, CP2_g49982_DN2_SP0_c.t1, CP3_g14204_DN3_SP0_c.t1, CP16_g55288_DN2_SP0_c.t1, CP1_g41159_DN1_SP0_c.t1
OG0000185	jg12153	CP2_g49134_DN3_SP0_c.t1, CP14_g23074_DN2_SP0_c.t1, CP5_g2106_DN1_SP0_c.t1
OG0000185	jg32189	CP12_g31008_DN1_SP0_c.t1
OG0000185	jg13730	CP12_g31264_DN1_SP0_c.t1
OG0000186	jg17588	CP4_g26270_DN2_SP0_c.t1
OG0000187	jg9234, jg9235	CP1_g38275_DN3_SP0_c.t1
OG0000187	jg9230	CP5_g831_DN3_SP0_c.t1
OG0000189	jg3298	CP5_g175_DN2_SP0_c.t1
OG0000190	jg7707	CP11_g31843_DN3_SP0_c.t1
OG0000191	jg2134	CP12_g30107_DN3_SP0_c.t1
OG0000192	jg30670	CP7_g45651_DN3_SP1_c.t1
OG0000192	jg8064, jg3362	CP9_g29342_DN3_SP0_c.t1
OG0000193	jg26576, jg26577	CP12_g30688_DN2_SP0_c.t1
OG0000195	jg17567	CP4_g26440_DN3_SP8_c.t1
OG0000195	jg19387, jg15712, jg15648	CP3_g13675_DN3_SP8_c.t1
OG0000195	jg2098	CP5_g1726_DN3_SP8_c.t1
OG0000201	jg26418, jg26417	CP12_g30564_DN3_SP0_c.t1
OG0000201	jg26416, jg26419	CP12_g30563_DN1_SP0_c.t1
OG0000202	jg25806	CP6_g7458_DN2_SP0_c.t1
OG0000202	jg26463, jg27878, jg26503, jg26506, jg26505, jg26501, jg26502	CP12_g30613_DN1_SP0_c.t1
OG0000204	jg26496	CP12_g30628_DN3_SP0_c.t1
OG0000204	jg26333	CP12_g30499_DN2_SP0_c.t1
OG0000206	jg33290	CP29_g22119_DN2_SP0_c.t1, CP18_g11616_DN1_SP0_c.t1, CP28_g33935_DN3_SP0_c.t1
OG0000207	jg11400	CP7_g44570_DN3_SP0_c.t1
OG0000207	jg16693	CP9_g29509_DN3_SP0_c.t1
OG0000208	jg32803, jg32805, jg32800	CP1_g38019_DN3_SP0_c.t1
OG0000208	jg12428	CP2_g49600_DN2_SP0_c.t1
OG0000208	jg8417, jg9182	CP15_g34929_DN1_SP0_c.t1
OG0000210	jg18404	CP4_g25434_DN2_SP0_c.t1
OG0000210	jg18405, jg20943	CP4_g25433_DN2_SP0_c.t1
OG0000213	jg2970, jg2971	CP9_g28965_DN3_SP0_c.t1, CP9_g28963_DN3_SP0_c.t1
OG0000213	jg24982	CP10_g43006_DN3_SP1_c.t1
OG0000213	jg16737	CP5_g1624_DN3_SP0_c.t1
OG0000213	jg16741	CP16_g54934_DN3_SP1_c.t1
OG0000217	jg7386, jg1031	CP8_g52792_DN1_SP0_c.t1
OG0000217	jg1086	CP2_g49350_DN3_SP0_c.t1, CP8_g52789_DN3_SP0_c.t1
OG0000217	jg1096	CP2_g49379_DN3_SP0_c.t1
OG0000217	jg1072	CP2_g49352_DN3_SP0_c.t1
OG0000217	jg1022	CP2_g49361_DN3_SP0_c.t1, CP2_g49380_DN3_SP0_c.t1, CP2_g49359_DN3_SP0_c.t1
OG0000218	jg29981	CP1_g37802_DN3_SP1_c.t1
OG0000218	jg29982	CP1_g37803_DN3_SP1_c.t1
OG0000218	jg13337	CP19_g18287_DN3_SP0_c.t1
OG0000218	jg11388	CP13_g19663_DN3_SP3_c.t1, CP13_g19662_DN3_SP0_c.t1
OG0000218	jg12942	CP13_g19661_DN2_SP8_c.t1
OG0000219	jg23294, jg23293	CP2_g47984_DN2_SP0_c.t1
OG0000219	jg22095, jg22096	CP2_g47983_DN3_SP0_c.t1
OG0000222	jg11713, jg23119	CP9_g27595_DN1_SP0_c.t1, CP3_g16631_DN1_SP0_c.t1, CP18_g12252_DN1_SP0_c.t1, CP12_g30938_DN2_SP0_c.t1, CP1_g39710_DN1_SP0_c.t1, CP27_g41971_DN1_SP0_c.t1
OG0000224	jg3420	CP9_g29395_DN3_SP1_c.t1
OG0000225	jg31470, jg31479, jg31471, jg31469	CP7_g44968_DN2_SP0_c.t1
OG0000225	jg31477	CP7_g44969_DN2_SP0_c.t1, CP7_g44961_DN2_SP0_c.t1, CP7_g44967_DN2_SP0_c.t1
OG0000228	jg6720, jg6718	CP7_g45473_DN3_SP2_c.t1
OG0000228	jg2708	CP9_g28716_DN2_SP0_c.t1, CP9_g28712_DN3_SP0_c.t1
OG0000228	jg2698	CP9_g28708_DN2_SP0_c.t1
OG0000229	jg9443, jg9444, jg5645, jg5642, jg9442	CP5_g930_DN3_SP0_c.t1
OG0000230	jg967, jg812	CP9_g29228_DN3_SP3_c.t1
OG0000231	jg12412	CP1_g38847_DN3_SP0_c.t1, CP46_g6641_DN3_SP0_c.t1, CP100_g56185_DN3_SP0_c.t1, CP46_g6645_DN3_SP0_c.t1, CP15_g34757_DN3_SP0_c.t1, CP1_g39749_DN3_SP0_c.t1, CP1_g38772_DN3_SP0_c.t1, CP1_g39081_DN3_SP0_c.t1, CP1_g38830_DN3_SP0_c.t1, CP291_g50944_DN3_SP0_c.t1, CP100_g56192_DN3_SP0_c.t1, CP100_g56188_DN3_SP0_c.t1, CP1_g38794_DN3_SP0_c.t1, CP1_g38624_DN3_SP0_c.t1, CP1_g38813_DN3_SP0_c.t1, CP5_g1545_DN3_SP0_c.t1, CP5_g1552_DN3_SP0_c.t1, CP5_g1701_DN3_SP0_c.t1, CP46_g6643_DN1_SP0_c.t1, CP1_g38829_DN3_SP0_c.t1, CP18_g11849_DN3_SP0_c.t1, CP1_g39090_DN3_SP0_c.t1, CP1_g39092_DN3_SP0_c.t1, CP234_g41541_DN3_SP0_p.t1, CP46_g6649_DN1_SP0_c.t1, CP1_g38877_DN1_SP0_c.t1, CP100_g56191_DN1_SP0_c.t1, CP386_g3773_DN3_SP0_c.t1, CP100_g56183_DN3_SP0_c.t1, CP46_g6647_DN2_SP0_c.t1, CP100_g56189_DN2_SP0_c.t1, CP1_g38822_DN3_SP0_c.t1, CP1_g38765_DN3_SP0_c.t1, CP16_g55342_DN3_SP0_c.t1, CP5_g1548_DN3_SP0_c.t1, CP5_g1699_DN3_SP0_c.t1, CP5_g1693_DN3_SP0_c.t1, CP5_g1696_DN3_SP0_c.t1, CP5_g1550_DN3_SP0_c.t1, CP15_g34756_DN3_SP0_c.t1, CP1_g39086_DN3_SP0_c.t1, CP1_g38878_DN3_SP0_c.t1, CP234_g41533_DN3_SP0_p.t1, CP1_g38833_DN3_SP0_c.t1, CP1_g38779_DN3_SP0_c.t1, CP1_g38849_DN3_SP0_c.t1, CP1_g38796_DN3_SP0_c.t1, CP234_g41540_DN3_SP0_c.t1, CP1_g38775_DN3_SP0_c.t1, CP1_g38760_DN3_SP0_c.t1, CP1_g38808_DN3_SP0_c.t1, CP3_g15219_DN3_SP0_c.t1, CP1_g38626_DN2_SP0_c.t1, CP291_g50945_DN3_SP0_p.t1, CP1_g38628_DN3_SP0_c.t1, CP1_g39091_DN2_SP0_c.t1, CP46_g6642_DN3_SP0_c.t1, CP1_g38414_DN3_SP0_c.t1, CP1_g38812_DN3_SP0_c.t1, CP1_g38771_DN3_SP0_c.t1, CP1_g38627_DN3_SP0_c.t1, CP1_g38413_DN3_SP0_c.t1, CP5_g1691_DN3_SP0_c.t1, CP5_g1551_DN3_SP0_c.t1, CP100_g56190_DN3_SP0_c.t1, CP46_g6650_DN3_SP0_c.t1, CP100_g56184_DN3_SP0_c.t1, CP46_g6646_DN3_SP0_c.t1, CP1_g38795_DN2_SP0_c.t1, CP1_g38848_DN3_SP0_c.t1, CP1_g38827_DN3_SP0_c.t1, CP1_g38858_DN3_SP0_c.t1, CP1_g39750_DN3_SP0_c.t1, CP3_g15508_DN3_SP0_c.t1, CP1_g38797_DN3_SP0_c.t1, CP1_g38411_DN3_SP0_c.t1, CP1_g40623_DN3_SP0_c.t1, CP1_g38759_DN3_SP0_c.t1, CP1_g38807_DN3_SP0_c.t1, CP1_g39087_DN3_SP0_c.t1, CP1_g38304_DN3_SP0_c.t1
OG0000236	jg26494	CP12_g30567_DN3_SP0_c.t1
OG0000238	jg11581	CP4_g26156_DN2_SP0_c.t1, CP4_g26389_DN2_SP0_c.t1
OG0000240	jg32293	CP1_g39490_DN3_SP0_c.t1, CP4_g26411_DN2_SP0_c.t1
OG0000240	jg17464, jg1772	CP12_g31395_DN3_SP0_c.t1, CP12_g31368_DN3_SP0_c.t1, CP1_g38526_DN2_SP0_c.t1
OG0000242	jg27565	CP10_g44098_DN3_SP0_c.t1
OG0000242	jg29880	CP1_g37709_DN3_SP1_c.t1
OG0000242	jg29882	CP1_g37710_DN2_SP0_c.t1
OG0000242	jg29883	CP1_g37712_DN3_SP0_c.t1
OG0000242	jg29879	CP1_g37708_DN3_SP1_c.t1
OG0000244	jg10370	CP19_g18502_DN3_SP0_c.t1
OG0000244	jg10371	CP19_g18503_DN3_SP1_c.t1
OG0000244	jg7734, jg7735	CP11_g31874_DN3_SP3_c.t1
OG0000248	jg7641, jg7640, jg7420, jg7421, jg7418, jg1267, jg15619	CP16_g55066_DN2_SP0_c.t1
OG0000251	jg28919, jg21610, jg17509, jg14119	CP7_g44188_DN1_SP0_c.t1
OG0000253	jg17414	CP6_g8885_DN1_SP0_c.t1, CP15_g36030_DN1_SP0_c.t1, CP15_g35083_DN2_SP0_c.t1
OG0000254	jg33080, jg33082	CP4_g26542_DN3_SP0_c.t1, CP4_g26507_DN3_SP0_c.t1
OG0000256	jg17079	CP4_g24672_DN3_SP0_c.t1
OG0000257	jg24983, jg8499	CP10_g43007_DN1_SP0_c.t1
OG0000258	jg22623	CP8_g53723_DN3_SP1_c.t1
OG0000260	jg13732, jg4068	CP1_g38711_DN2_SP0_c.t1
OG0000260	jg17320	CP4_g25900_DN2_SP0_c.t1
OG0000264	jg7787	CP11_g32001_DN3_SP0_c.t1
OG0000265	jg20789	CP24_g46939_DN1_SP0_c.t1
OG0000266	jg16158, jg16157	CP2_g49579_DN2_SP0_c.t1
OG0000266	jg15780	CP3_g13758_DN3_SP0_c.t1
OG0000267	jg17980, jg18002, jg17981, jg17978, jg18001, jg17979, jg17999	CP7_g44449_DN3_SP0_c.t1
OG0000267	jg16584	CP16_g54873_DN2_SP0_c.t1, CP16_g54796_DN2_SP0_c.t1, CP16_g54798_DN3_SP0_c.t1
OG0000268	jg716	CP13_g19604_DN3_SP0_c.t1, CP13_g19606_DN2_SP0_c.t1
OG0000269	jg27200, jg6559, jg11991	CP1_g38977_DN2_SP0_c.t1
OG0000270	jg8879	CP5_g536_DN3_SP7_c.t1
OG0000270	jg8360	CP10_g43930_DN3_SP8_c.t1
OG0000270	jg3222	CP9_g29204_DN3_SP8_c.t1
OG0000271	jg7768	CP11_g33683_DN3_SP0_c.t1
OG0000271	jg4053, jg6298	CP6_g7930_DN3_SP0_c.t1
OG0000271	jg7876	CP3_g13893_DN3_SP0_c.t1
OG0000272	jg11601	CP6_g9733_DN1_SP0_c.t1, CP20_g3889_DN1_SP0_c.t1
OG0000272	jg159	CP3_g15024_DN1_SP0_c.t1
OG0000276	jg10545	CP6_g6806_DN3_SP1_c.t1
OG0000276	jg20724	CP4_g25684_DN3_SP0_c.t1
OG0000277	jg11133, jg11132	CP6_g7322_DN2_SP0_c.t1
OG0000277	jg11135	CP6_g7324_DN3_SP0_c.t1, CP6_g7323_DN3_SP0_c.t1
OG0000278	jg22742, jg22822, jg22743	CP5_g67_DN3_SP0_c.t1
OG0000281	jg33130, jg33131	CP1_g38106_DN2_SP0_c.t1
OG0000282	jg4597	CP11_g33139_DN2_SP0_c.t1
OG0000282	jg4598	CP11_g33138_DN1_SP1_c.t1, CP11_g33137_DN2_SP1_c.t1
OG0000282	jg4599	CP11_g33136_DN2_SP0_c.t1
OG0000284	jg24512, jg11645, jg21432	CP11_g31795_DN3_SP0_c.t1
OG0000286	jg22121	CP8_g53329_DN3_SP0_c.t1
OG0000287	jg26274	CP13_g20527_DN2_SP0_c.t1, CP22_g17720_DN1_SP0_c.t1
OG0000287	jg26279	CP22_g17724_DN2_SP0_c.t1
OG0000290	jg25996	CP12_g30202_DN3_SP0_c.t1
OG0000290	jg23546	CP2_g47763_DN3_SP0_c.t1
OG0000293	jg2108	CP5_g3081_DN2_SP0_c.t1
OG0000293	jg13084, jg2107, jg12203	CP2_g50574_DN1_SP0_c.t1, CP36_g50970_DN2_SP0_c.t1, CP9_g28188_DN1_SP0_c.t1, CP24_g47340_DN3_SP0_c.t1, CP18_g12239_DN1_SP0_c.t1, CP5_g2028_DN3_SP0_c.t1
OG0000294	jg25844	CP12_g30079_DN2_SP0_c.t1
OG0000294	jg28558, jg8055	CP1_g36812_DN3_SP0_c.t1
OG0000297	jg22984	CP8_g54064_DN3_SP0_c.t1, CP26_g51182_DN2_SP0_c.t1, CP8_g54065_DN2_SP0_c.t1
OG0000297	jg21254, jg21265, jg26115	CP12_g30313_DN1_SP0_c.t1
OG0000298	jg27999	CP19_g17867_DN3_SP0_c.t1
OG0000299	jg3528, jg3526	CP16_g54939_DN3_SP0_c.t1
OG0000299	jg574	CP11_g33380_DN2_SP0_c.t1
OG0000299	jg33778	CP7_g46446_DN3_SP1_c.t1
OG0000300	jg27072, jg27071	CP12_g31598_DN3_SP0_c.t1
OG0000300	jg27067, jg27057, jg27066	CP12_g31575_DN3_SP0_c.t1
OG0000301	jg1040, jg31936, jg18105, jg33104, jg20960, jg32961, jg25811	CP12_g31752_DN3_SP0_c.t1, CP14_g22415_DN3_SP0_c.t1
OG0000308	jg2926	CP9_g28921_DN3_SP0_c.t1
OG0000309	jg11828	CP33_g3633_DN2_SP0_c.t1, CP33_g3660_DN1_SP0_c.t1, CP18_g12119_DN2_SP0_c.t1
OG0000310	jg22951, jg22963	CP8_g54035_DN2_SP0_c.t1, CP8_g53999_DN2_SP0_c.t1, CP8_g54042_DN3_SP0_c.t1, CP8_g54034_DN3_SP0_c.t1
OG0000311	jg5485	CP11_g32313_DN3_SP8_c.t1
OG0000311	jg25896	CP12_g30117_DN3_SP8_c.t1
OG0000311	jg12214	CP5_g1783_DN3_SP8_c.t1
OG0000311	jg2061	CP9_g28164_DN3_SP8_c.t1
OG0000313	jg10546	CP6_g6805_DN3_SP1_c.t1, CP6_g7305_DN3_SP1_c.t1
OG0000314	jg28796	CP1_g36601_DN3_SP8_c.t1
OG0000314	jg28797	CP1_g36600_DN3_SP7_c.t1
OG0000314	jg18397	CP4_g25440_DN3_SP0_c.t1
OG0000316	jg24355	CP3_g14581_DN1_SP0_c.t1, CP3_g14582_DN3_SP0_c.t1, CP13_g20114_DN3_SP0_c.t1
OG0000316	jg19320, jg19314, jg19325, jg12453	CP4_g24666_DN2_SP0_c.t1
OG0000320	jg13861	CP4_g26932_DN1_SP0_c.t1, CP6_g9312_DN3_SP0_c.t1, CP6_g8242_DN2_SP0_c.t1
OG0000322	jg3516	CP9_g29478_DN3_SP0_c.t1
OG0000322	jg19279, jg7268, jg32496, jg19283	CP8_g53634_DN3_SP1_c.t1, CP4_g24689_DN3_SP1_c.t1, CP10_g43906_DN3_SP0_c.t1
OG0000323	jg9679	CP5_g1241_DN3_SP0_c.t1
OG0000324	jg30211, jg21080, jg17280, jg1038, jg1037, jg17281, jg1836, jg6895, jg1045, jg1568, jg11725, jg300, jg7168, jg6903, jg6876, jg1838, jg12948, jg10768, jg10773, jg21200, jg32082, jg16953, jg32309, jg6957	CP16_g55647_DN2_SP0_c.t1
OG0000327	jg30941	CP7_g45415_DN1_SP0_c.t1, CP7_g45413_DN2_SP0_c.t1, CP7_g45411_DN1_SP0_c.t1, CP7_g45414_DN2_SP0_c.t1
OG0000327	jg13629, jg13626, jg15393, jg15391	CP3_g13901_DN3_SP0_c.t1, CP3_g13909_DN2_SP0_c.t1, CP3_g13899_DN2_SP0_c.t1, CP3_g13900_DN3_SP0_c.t1
OG0000328	jg11299	CP6_g7476_DN3_SP2_c.t1
OG0000329	jg19826	CP16_g55479_DN2_SP0_c.t1
