Orthogroup	Arabidopsis_arenosa	Arabidopsis_lyrata_NCBI
OG0000111	jg7388	XP_020877053.1
OG0000111	jg15428	XP_020880888.1
OG0000112	jg29450	XP_020868841.1
OG0000112	jg23040	XP_020882864.1
OG0000112	jg16607	XP_002878578.1
OG0000112	jg17599	XP_002879068.2
OG0000112	jg27950, jg23041	XP_002864712.1
OG0000112	jg20712	XP_002863574.1, XP_002863573.2
OG0000112	jg21770	XP_002864096.1
OG0000113	jg14194, jg14191	XP_020886025.1, XP_020870827.1, XP_020868736.1
OG0000114	jg20995	XP_020879441.1, XP_020875295.1, XP_002863119.2
OG0000114	jg20998	XP_020875315.1
OG0000114	jg4953	XP_002873501.1
OG0000114	jg17682	XP_020883481.1
OG0000114	jg20706	XP_020882189.1
OG0000114	jg1320, jg1319, jg1317	XP_020866269.1
OG0000114	jg2013	XP_020865886.1
OG0000114	jg12354	XP_020880962.1, XP_020874571.1, XP_020874573.1, XP_020874575.1, XP_020874585.1, XP_020874574.1
OG0000115	jg6881	XP_002892325.1
OG0000116	jg1481, jg15996, jg6981, jg14689, jg7083, jg1902	XP_020882165.1, XP_020881105.1, XP_020872551.1, XP_020877744.1
OG0000118	jg13696, jg13697, jg13695	XP_002875482.1
OG0000118	jg7195, jg7197, jg7196	XP_002874511.1, XP_002874510.1
OG0000118	jg7198	XP_002874975.1, XP_002862418.1, XP_002862417.1, XP_002874973.1
OG0000118	jg26895	XP_002876201.1
OG0000118	jg3144	XP_020865753.1
OG0000119	jg12954	XP_020876483.1
OG0000119	jg13725	XP_020866195.1
OG0000119	jg21576	XP_002877435.1
OG0000119	jg27974	XP_020876203.1
OG0000119	jg7024	XP_002885691.1, XP_020877212.1
OG0000120	jg893	XP_002888121.2
OG0000120	jg889	XP_002886576.1
OG0000120	jg21583	XP_020871775.1
OG0000120	jg21534	XP_020872669.1, XP_020877424.1
OG0000120	jg21584	XP_020890208.1
OG0000120	jg21558	XP_020877244.1, XP_020881008.1, XP_020890264.1
OG0000120	jg13317	XP_020879779.1
OG0000120	jg4214	XP_020879307.1
OG0000120	jg2215	XP_020891752.1
OG0000120	jg14374	XP_020880012.1
OG0000122	jg22485	XP_002864448.2
OG0000122	jg22507	XP_020881529.1
OG0000122	jg32166	XP_020868799.1
OG0000122	jg22509	XP_020866883.1
OG0000122	jg22487	XP_020879776.1
OG0000123	jg31338	XP_002890763.1
OG0000123	jg14270	XP_002877382.2
OG0000123	jg9826	XP_020873611.1
OG0000123	jg29805	XP_020869616.1
OG0000124	jg27275	XP_020866161.1
OG0000124	jg32651, jg20179	XP_002878891.2
OG0000125	jg24874	XP_020887259.1
OG0000125	jg3993	XP_002873061.1
OG0000125	jg21256	XP_020880339.1
OG0000125	jg6123	XP_002874101.1
OG0000125	jg29136	XP_020868538.1
OG0000125	jg14378	XP_020880863.1
OG0000125	jg22931	XP_002864658.2, XP_020872447.1
OG0000125	jg14383	XP_002877451.1
OG0000125	jg17851	XP_002879182.1
OG0000127	jg3916	XP_020879234.1
OG0000127	jg3915	XP_020878838.1
OG0000127	jg20918	XP_020869141.1
OG0000127	jg3920	XP_002873028.1
OG0000127	jg11550	XP_020888516.1
OG0000127	jg24833	XP_020875867.1
OG0000127	jg24836	XP_002884715.2
OG0000127	jg29525	XP_020869187.1
OG0000127	jg29526	XP_020869185.1, XP_020869194.1
OG0000127	jg29071	XP_020870924.1, XP_002862359.2
OG0000128	jg32874	XP_020865849.1
OG0000131	jg16945, jg14091	XP_020885335.1
OG0000131	jg16952, jg6956, jg21201, jg32081, jg32308	XP_020881794.1
OG0000131	jg13973	XP_020882022.1
OG0000133	jg7039	XP_020877519.1
OG0000136	jg2128	XP_020889890.1
OG0000136	jg2129	XP_020889891.1
OG0000136	jg2126, jg2127	XP_020865653.1
OG0000136	jg12266, jg12277	XP_020874198.1
OG0000136	jg12273, jg12262	XP_002870581.1
OG0000136	jg23234	XP_002864819.1
OG0000136	jg12270	XP_020872358.1, XP_002868822.1, XP_002868821.2
OG0000136	jg12260	XP_002870579.2
OG0000136	jg12276, jg12265	XP_002868577.1
OG0000137	jg12674	XP_020875630.1
OG0000138	jg23058	XP_020871353.1
OG0000138	jg13819	XP_002877196.1
OG0000138	jg13817	XP_020882530.1
OG0000138	jg13821	XP_002875524.1
OG0000140	jg14472	XP_002875806.1
OG0000140	jg14471	XP_002875805.1
OG0000140	jg22850	XP_002864617.1
OG0000140	jg22845	XP_002863036.1, XP_020869408.1
OG0000140	jg22800	XP_020879394.1
OG0000140	jg21885	XP_020870866.1
OG0000140	jg22801	XP_020871535.1
OG0000140	jg22798, jg22799	XP_020869658.1
OG0000140	jg22848	XP_002864615.1
OG0000140	jg22851	XP_020874639.1
OG0000140	jg22847	XP_002864614.1
OG0000142	jg17935	XP_020885350.1
OG0000142	jg17928	XP_020885355.1
OG0000142	jg17940	XP_020885353.1
OG0000142	jg17936	XP_020885473.1, XP_020885474.1
OG0000142	jg18114, jg18115	XP_002881123.1
OG0000144	jg32528	XP_020877678.1
OG0000144	jg21692	XP_020889856.1
OG0000144	jg1809	XP_020866216.1, XP_020885819.1
OG0000144	jg6805	XP_020875848.1
OG0000146	jg22363	XP_020872008.1
OG0000146	jg21872	XP_020871354.1
OG0000146	jg22366	XP_020870474.1
OG0000146	jg22364	XP_002866092.1
OG0000146	jg22362	XP_020872009.1
OG0000146	jg32125, jg32130	XP_002891107.2
OG0000146	jg22361	XP_020872432.1, XP_020871893.1
OG0000147	jg28078	XP_020888881.1
OG0000147	jg9392	XP_020872380.1
OG0000147	jg22635	XP_020870964.1
OG0000147	jg3697	XP_020890865.1
OG0000147	jg13954	XP_020882578.1
OG0000147	jg27288	XP_020889051.1
OG0000147	jg16942	XP_020885195.1
OG0000149	jg14423	XP_002875779.1
OG0000149	jg14421	XP_002875778.1
OG0000149	jg22904	XP_020871256.1
OG0000149	jg22900	XP_020871260.1, XP_020871262.1
OG0000149	jg14420	XP_002877482.1
OG0000150	jg14326	XP_020881738.1
OG0000150	jg14314	XP_020881735.1
OG0000150	jg14055	XP_002875622.2
OG0000150	jg4290	XP_020876007.1
OG0000150	jg14331	XP_020881834.1
OG0000150	jg17260	XP_002878927.2
OG0000150	jg17259	XP_020885607.1
OG0000150	jg17257	XP_002878925.2
OG0000150	jg14325	XP_020881724.1
OG0000150	jg14324	XP_020881725.1
OG0000150	jg14316	XP_020881729.1
OG0000150	jg14315	XP_002877410.2
OG0000150	jg14313	XP_020881747.1
OG0000150	jg14327	XP_020881737.1
OG0000151	jg22050	XP_002865968.1
OG0000151	jg24782	XP_020888570.1
OG0000151	jg27769	XP_020888018.1
OG0000151	jg22463	XP_020891046.1
OG0000151	jg12793	XP_020874812.1
OG0000152	jg21089	XP_020869985.1
OG0000154	jg1415	XP_002891955.2
OG0000154	jg30094	XP_020867554.1
OG0000154	jg25213	XP_002884912.1
OG0000154	jg24871	XP_002884737.1
OG0000154	jg3985	XP_002873056.1
OG0000154	jg3984	XP_002873055.1
OG0000155	jg9725	XP_020873274.1
OG0000155	jg14971	XP_020881884.1, XP_020873335.1, XP_020873355.1
OG0000155	jg10429	XP_002869890.1
OG0000155	jg2004	XP_002886975.2
OG0000155	jg10428	XP_002867852.2
OG0000155	jg25152	XP_020888268.1
OG0000155	jg7743	XP_020876400.1
OG0000156	jg19952	XP_002882022.1
OG0000156	jg16151	XP_002878356.2
OG0000156	jg19951	XP_002882021.1
OG0000156	jg19948	XP_002882020.2
OG0000156	jg16152	XP_020882337.1
OG0000157	jg26631	XP_020888654.1
OG0000157	jg26627	XP_002885586.1
OG0000157	jg7233	XP_020887711.1
OG0000157	jg24305	XP_020886515.1
OG0000157	jg26523	XP_020886930.1
OG0000157	jg24182	XP_020888665.1
OG0000157	jg2031	XP_002888470.1
OG0000157	jg7426	XP_020877537.1
OG0000157	jg12773	XP_020875172.1
OG0000157	jg19021	XP_020882847.1
OG0000157	jg19020	XP_020885096.1
OG0000157	jg19023	XP_020882845.1
OG0000157	jg19043	XP_020882923.1
OG0000157	jg19019	XP_002881592.1
OG0000158	jg10511	XP_020873567.1, XP_020873647.1, XP_002869930.1
OG0000158	jg8653	XP_002869017.2
OG0000158	jg8688	XP_020873114.1
OG0000158	jg8430	XP_002868919.2
OG0000158	jg11407	XP_002894673.1, XP_002868325.2
OG0000158	jg28264	XP_020883421.1
OG0000158	jg7562, jg7551	XP_020877947.1
OG0000161	jg23140	XP_020871006.1
OG0000161	jg23141	XP_002864761.1
OG0000161	jg33435, jg33436	XP_020867988.1
OG0000161	jg21823	XP_020889363.1
OG0000161	jg17685, jg17683	XP_020885823.1
OG0000161	jg17687	XP_002879145.1
OG0000161	jg1847	XP_020890883.1
OG0000161	jg1705, jg1715, jg1822	XP_020890886.1
OG0000161	jg1819	XP_020890885.1
OG0000161	jg1820	XP_020890882.1
OG0000162	jg15299	XP_020879924.1
OG0000162	jg16104	XP_020881913.1
OG0000162	jg2236	XP_020865963.1
OG0000162	jg2036	XP_020891301.1
OG0000162	jg19859	XP_020884580.1
OG0000164	jg9497	XP_002869435.1
OG0000164	jg8473	XP_002866883.1
OG0000164	jg10651	XP_020874446.1
OG0000164	jg1129	XP_002886688.1
OG0000164	jg6771	XP_020879009.1
OG0000164	jg6767, jg6769, jg6762	XP_020879174.1
OG0000164	jg6770, jg6761	XP_002872307.1
OG0000164	jg8472	XP_020872235.1
OG0000166	jg725	XP_020890626.1
OG0000167	jg10625	XP_020872595.1
OG0000167	jg10621	XP_020875194.1
OG0000167	jg10622	XP_020875186.1
OG0000167	jg10624	XP_002869981.2
OG0000167	jg12242	XP_020872359.1
OG0000167	jg23232	XP_020865995.1
OG0000167	jg10620	XP_020875268.1
OG0000167	jg10623	XP_020872593.1
OG0000169	jg3073	XP_020865592.1
OG0000169	jg3070	XP_020890617.1
OG0000169	jg3071	XP_020890616.1
OG0000169	jg3068	XP_020890605.1
OG0000169	jg21554	XP_020878232.1
OG0000169	jg17119	XP_020882873.1
OG0000169	jg1552	XP_020866560.1
OG0000169	jg21553	XP_020865750.1
OG0000169	jg1192	XP_020890783.1
OG0000171	jg20125	XP_020883923.1
OG0000171	jg5289	XP_002871626.1
OG0000172	jg5387	XP_020876585.1
OG0000172	jg15356	XP_002876243.1
OG0000172	jg16316	XP_020880319.1
OG0000172	jg16317	XP_020880953.1, XP_020865702.1
OG0000172	jg15918	XP_020880563.1
OG0000172	jg15926	XP_020880529.1
OG0000172	jg15937	XP_020880551.1
OG0000172	jg15939	XP_020880592.1
OG0000172	jg15932	XP_020881910.1, XP_020880545.1
OG0000172	jg15930	XP_020880550.1
OG0000173	jg7106, jg7127, jg7132, jg17518, jg1807, jg14356	XP_020879516.1
OG0000175	jg15013	XP_002876081.1
OG0000175	jg3242	XP_002887616.1
OG0000175	jg30537	XP_020870471.1
OG0000175	jg8854	XP_002869113.1
OG0000176	jg31636, jg31639	XP_020866682.1
OG0000176	jg31784	XP_020870907.1
OG0000176	jg32028, jg31916	XP_002893779.1
OG0000176	jg31643	XP_020869575.1, XP_020870755.1
OG0000176	jg12097	XP_020889806.1
OG0000176	jg31598	XP_020869751.1
OG0000180	jg16351	XP_020880445.1
OG0000183	jg17561	XP_020880631.1
OG0000183	jg21801, jg7194, jg19302	XP_020887788.1
OG0000185	jg1441, jg14078, jg1761	XP_020890722.1
OG0000185	jg14412	XP_020890690.1
OG0000186	jg32822	XP_020872581.1
OG0000186	jg17588	XP_020885553.1
OG0000186	jg1403, jg17368	XP_020866698.1, XP_020866699.1, XP_020889780.1
OG0000186	jg10477, jg10194	XP_020875868.1, XP_020871413.1
OG0000187	jg9230	XP_002867283.1
OG0000189	jg8491	XP_002868934.1
OG0000189	jg8545	XP_002866926.1
OG0000189	jg8547	XP_020874945.1
OG0000190	jg7702	XP_002874799.1
OG0000190	jg7704	XP_002872696.1
OG0000190	jg7703	XP_020877648.1
OG0000190	jg7707	XP_020877653.1
OG0000190	jg7705	XP_002872697.1
OG0000190	jg32186	XP_002893865.1
OG0000191	jg29662	XP_002892679.1
OG0000191	jg25728	XP_002885155.2
OG0000191	jg2134	XP_020865892.1
OG0000191	jg25878	XP_002883081.1
OG0000191	jg25882	XP_020889162.1, XP_020865891.1
OG0000191	jg27859	XP_020888360.1
OG0000191	jg25714, jg25718	XP_020889179.1
OG0000191	jg25675, jg25673	XP_002882989.2, XP_002882991.2
OG0000192	jg30670	XP_020869473.1
OG0000192	jg8064	XP_020877970.1
OG0000192	jg3362	XP_020869475.1
OG0000192	jg26900	XP_020889073.1
OG0000192	jg30665	XP_002890432.1
OG0000192	jg30667	XP_020869469.1
OG0000192	jg30662, jg30666	XP_020869470.1
OG0000192	jg30668	XP_020869472.1
OG0000193	jg26901	XP_002883624.2
OG0000193	jg26894	XP_002883620.2
OG0000193	jg26893	XP_020887739.1
OG0000193	jg26576, jg26577	XP_020889511.1
OG0000193	jg26294	XP_020886745.1
OG0000193	jg26297	XP_020886753.1
OG0000193	jg26298	XP_020888465.1
OG0000193	jg26296	XP_020886358.1
OG0000193	jg26288	XP_020886948.1
OG0000193	jg26290	XP_020886949.1
OG0000193	jg7365	XP_020876857.1
OG0000195	jg17567	XP_002879035.1
OG0000195	jg19387, jg15712, jg15648	XP_002879909.1
OG0000195	jg2098, jg12245	XP_002870564.1, XP_002888498.1
OG0000195	jg5984	XP_020877395.1
OG0000195	jg14060	XP_020880310.1
OG0000196	jg31558	XP_020870365.1
OG0000196	jg31560	XP_020870362.1
OG0000196	jg28891	XP_020870343.1
OG0000196	jg31432	XP_020867608.1
OG0000196	jg31559	XP_020870363.1
OG0000196	jg28892	XP_020870342.1
OG0000197	jg12743	XP_020875545.1
OG0000197	jg12179	XP_020872035.1
OG0000197	jg12176	XP_020873116.1
OG0000197	jg14708	XP_020880783.1
OG0000197	jg14696, jg15293	XP_020880728.1
OG0000197	jg12792	XP_020874450.1
OG0000197	jg28098	XP_020887839.1
OG0000197	jg12682	XP_020873037.1, XP_020875518.1
OG0000197	jg12608	XP_020874171.1
OG0000197	jg12633	XP_020873172.1
OG0000197	jg12636	XP_020873179.1
OG0000200	jg31833	XP_020869614.1
OG0000200	jg28943	XP_002889578.1
OG0000200	jg14818	XP_002877687.1, XP_020871709.1
OG0000200	jg9719	XP_002867509.1
OG0000200	jg12382	XP_002868770.2
OG0000200	jg12383	XP_002868769.1
OG0000200	jg26794	XP_002883538.1
OG0000200	jg26858	XP_002883579.1
OG0000200	jg26826	XP_020887089.1
OG0000201	jg26411	XP_020886141.1
OG0000201	jg26410	XP_020885996.1
OG0000201	jg26423	XP_020886142.1
OG0000202	jg25806	XP_002885190.1
OG0000202	jg25880	XP_002885224.2
OG0000202	jg27030	XP_002885791.1
OG0000202	jg27031	XP_002885792.1
OG0000202	jg27015, jg27014, jg27013	XP_020886222.1
OG0000202	jg26463	XP_002883357.2
OG0000202	jg26503, jg26506, jg26505	XP_020886708.1
OG0000202	jg26501	XP_002885520.2
OG0000202	jg26502	XP_020886139.1
OG0000202	jg26504	XP_020886707.1
OG0000202	jg26509	XP_020886709.1
OG0000203	jg24349	XP_002882369.2
OG0000203	jg24348	XP_002882368.1
OG0000203	jg24346, jg24347	XP_020888830.1
OG0000203	jg24303	XP_002884435.1
OG0000203	jg5021	XP_002873533.1
OG0000203	jg5008, jg5007	XP_020879451.1
OG0000203	jg5020	XP_020879478.1
OG0000204	jg15213	XP_020881383.1
OG0000204	jg26333	XP_002885438.2
OG0000205	jg16530	XP_002877168.1
OG0000205	jg27661	XP_020883925.1
OG0000205	jg27598	XP_020887101.1
OG0000205	jg13088	XP_002876846.1
OG0000205	jg13092	XP_020879732.1
OG0000205	jg13087	XP_002876845.1
OG0000205	jg13090	XP_002876847.2
OG0000205	jg27660, jg27597	XP_020888594.1
OG0000205	jg32764	XP_002894039.2
OG0000205	jg32767	XP_020868436.1
OG0000205	jg32765	XP_002894040.2
OG0000206	jg33290	XP_020881772.1, XP_020868240.1, XP_020878601.1, XP_020882872.1
OG0000207	jg2551	XP_020889768.1
OG0000207	jg3555	XP_020890453.1
OG0000207	jg3556	XP_002889207.2
OG0000207	jg2081	XP_020891517.1
OG0000207	jg1979, jg2083	XP_020891568.1
OG0000207	jg12504, jg2076	XP_020891546.1
OG0000207	jg17554	XP_020885070.1
OG0000207	jg2082	XP_020891565.1
OG0000207	jg2084	XP_020889907.1
OG0000207	jg11400	XP_020874829.1
OG0000207	jg3554	XP_020890466.1
OG0000207	jg30217	XP_020867452.1
OG0000208	jg32803	XP_002894061.1
OG0000208	jg32805	XP_002894062.1
OG0000208	jg8417	XP_020872427.1
OG0000208	jg9182	XP_002869292.1
OG0000208	jg8418	XP_020872429.1
OG0000208	jg21871	XP_020881315.1, XP_002862576.1
OG0000209	jg416, jg418	XP_020890821.1
OG0000209	jg415	XP_020890819.1
OG0000209	jg413	XP_020890820.1
OG0000209	jg414	XP_020890824.1
OG0000209	jg33120	XP_020866701.1
OG0000209	jg7741	XP_020878865.1
OG0000209	jg12794, jg12796	XP_020874287.1
OG0000209	jg12862	XP_020874916.1
OG0000209	jg12797	XP_020874288.1
OG0000210	jg13164	XP_020881030.1
OG0000210	jg26999	XP_002883663.1
OG0000210	jg27001	XP_020887605.1
OG0000210	jg13160	XP_002875217.1
OG0000210	jg13161	XP_020881771.1
OG0000210	jg12338	XP_020874590.1
OG0000210	jg12339	XP_020875337.1
OG0000210	jg5057	XP_002873553.1
OG0000210	jg13159, jg13157	XP_020880682.1
OG0000210	jg18412, jg18409	XP_002879439.1
OG0000210	jg18408	XP_002879438.1
OG0000210	jg18404	XP_002879435.1
OG0000210	jg18405	XP_002879436.2
OG0000210	jg20943	XP_002863691.1
OG0000213	jg2970	XP_020890374.1
OG0000213	jg24982	XP_020887377.1
OG0000213	jg16738	XP_020884041.1
OG0000213	jg16741	XP_002878651.1
OG0000213	jg16740	XP_020884047.1
OG0000214	jg2493	XP_020891504.1
OG0000214	jg8000	XP_020879031.1
OG0000214	jg7284	XP_020876166.1
OG0000214	jg7538	XP_020876211.1
OG0000214	jg7531	XP_020889753.1
OG0000214	jg7506	XP_020877177.1
OG0000214	jg7999	XP_020877218.1
OG0000216	jg10317	XP_002869836.1
OG0000216	jg10273	XP_020873595.1
OG0000216	jg10321, jg10322, jg10320	XP_020873496.1
OG0000216	jg10319	XP_020873572.1, XP_020873565.1
OG0000216	jg10316	XP_002869835.1
OG0000216	jg10315	XP_020873528.1
OG0000217	jg1148	XP_020891727.1
OG0000217	jg1145	XP_002886692.2
OG0000217	jg1096	XP_020890287.1
OG0000217	jg1072	XP_020890288.1
OG0000217	jg1027	XP_020890332.1
OG0000217	jg1032	XP_020872357.1
OG0000217	jg1047, jg7385	XP_020890282.1
OG0000218	jg29979	XP_002892838.1
OG0000218	jg29981	XP_020869449.1
OG0000218	jg29982	XP_020869542.1
OG0000218	jg13337	XP_020882067.1
OG0000218	jg11388	XP_002870338.1
OG0000218	jg12942	XP_002875203.1, XP_002875076.1
OG0000219	jg2178	XP_002888551.1
OG0000219	jg2182	XP_002888554.1
OG0000219	jg2180	XP_002888553.1
OG0000219	jg2179	XP_002887077.1, XP_020891385.1
OG0000219	jg23294	XP_020877374.1, XP_002862247.1
OG0000219	jg23293	XP_020871092.1
OG0000219	jg22095	XP_002864257.1
OG0000219	jg22096	XP_002864258.1
OG0000220	jg760	XP_020891309.1
OG0000220	jg19245	XP_020882765.1
OG0000220	jg19241	XP_020884619.1
OG0000220	jg22418, jg22417	XP_020881811.1
OG0000220	jg22413	XP_020882021.1
OG0000220	jg21587	XP_020879077.1
OG0000224	jg3422	XP_020891652.1
OG0000224	jg3420	XP_002887689.1
OG0000224	jg571	XP_002887975.1
OG0000224	jg570	XP_002887974.1
OG0000225	jg31470	XP_020867501.1
OG0000225	jg31471	XP_020867503.1
OG0000225	jg31469	XP_020867504.1
OG0000225	jg31473	XP_020867502.1
OG0000226	jg30591	XP_020870626.1
OG0000226	jg31723	XP_002891130.1
OG0000226	jg31727, jg31725	XP_002891127.1
OG0000226	jg19265	XP_002862875.1
OG0000226	jg23338	XP_020869863.1
OG0000226	jg26094	XP_020886010.1
OG0000226	jg30960	XP_020871016.1, XP_020867770.1
OG0000226	jg31379, jg31377	XP_002890779.1
OG0000226	jg29773	XP_002886961.1
OG0000228	jg2702	XP_002888800.1
OG0000228	jg2707	XP_020891768.1
OG0000228	jg6720	XP_002874413.1
OG0000228	jg6718	XP_002872296.1
OG0000228	jg2698	XP_020872592.1, XP_002888798.1
OG0000229	jg9443	XP_020874322.1
OG0000229	jg9444	XP_020874320.1
OG0000229	jg5645	XP_020877798.1
OG0000229	jg5642	XP_002871796.1
OG0000229	jg9442	XP_020874321.1
OG0000229	jg32894	XP_020868387.1
OG0000229	jg33326	XP_002891651.2
OG0000230	jg1462	XP_002891933.1
OG0000230	jg3241	XP_002887614.1
OG0000230	jg20723	XP_020871178.1
OG0000230	jg1401	XP_002891964.1
OG0000230	jg967, jg812	XP_020891373.1
OG0000231	jg12412	XP_020873122.1
OG0000231	jg2322	XP_020889985.1
OG0000231	jg11881	XP_020872464.1
OG0000231	jg2248	XP_020891116.1
OG0000232	jg24479	XP_020886550.1
OG0000232	jg24480	XP_020887062.1
OG0000232	jg25056	XP_020888212.1
OG0000232	jg27540	XP_020888528.1
OG0000232	jg27543	XP_020888649.1
OG0000232	jg6484, jg6481	XP_020877841.1
OG0000232	jg25050	XP_020886582.1
OG0000233	jg32629	XP_020884701.1
OG0000234	jg15451	XP_002878020.1
OG0000234	jg15449	XP_020881605.1
OG0000234	jg15448	XP_002878017.1
OG0000234	jg15447	XP_002878016.1
OG0000234	jg19118	XP_002881649.1
OG0000234	jg5170	XP_002871574.1
OG0000235	jg31894	XP_020866445.1
OG0000235	jg31896	XP_020869780.1, XP_020869845.1
OG0000235	jg32770	XP_002891353.1
OG0000235	jg27497	XP_020888709.1
OG0000235	jg27499, jg27501	XP_020887386.1
OG0000235	jg25725	XP_002885153.1
OG0000235	jg21538	XP_002865715.1
OG0000235	jg32771	XP_002891354.1
OG0000235	jg25724	XP_002885152.1
OG0000236	jg26426	XP_002885480.1
OG0000236	jg17600, jg17601, jg17602	XP_020884669.1
OG0000236	jg7281	XP_020878466.1
OG0000236	jg2556	XP_002888729.2
OG0000236	jg2555	XP_020865841.1
OG0000239	jg26931	XP_020886437.1
OG0000239	jg26840, jg26924	XP_020889388.1, XP_020886439.1
OG0000239	jg26930, jg26928	XP_020887166.1
OG0000239	jg18342	XP_020872389.1
OG0000239	jg17113	XP_020885124.1
OG0000240	jg23298	XP_002877248.2
OG0000240	jg17464, jg1772	XP_020884846.1, XP_002878902.1, XP_020884852.1
OG0000242	jg27565	XP_002885958.1
OG0000242	jg27567	XP_002885959.1
OG0000242	jg29880	XP_020870862.1
OG0000242	jg29882	XP_020866788.1
OG0000242	jg29883	XP_002890039.2
OG0000242	jg29879	XP_020869724.1
OG0000244	jg10370	XP_020873759.1
OG0000244	jg7736	XP_002872712.1
OG0000244	jg10373	XP_020873797.1
OG0000244	jg10374	XP_002867824.2
OG0000244	jg10372	XP_002867822.1
OG0000244	jg10371	XP_002867821.1
OG0000244	jg7734	XP_020876628.1
OG0000244	jg7735	XP_002872711.1
OG0000247	jg12066	XP_002870492.1
OG0000248	jg7641	XP_020877703.1
OG0000248	jg7640	XP_002872655.2
OG0000248	jg7420, jg7421	XP_002874641.2
OG0000248	jg7418	XP_020877170.1
OG0000248	jg1267	XP_020865893.1
OG0000248	jg15619	XP_002876368.2
OG0000249	jg18816	XP_020884151.1
OG0000249	jg18819	XP_002881469.1
OG0000249	jg18818	XP_002881468.1
OG0000249	jg15247	XP_002877904.2
OG0000250	jg2612	XP_002887273.1
OG0000250	jg2609	XP_002887270.1
OG0000250	jg2608	XP_002887269.1
OG0000250	jg2621	XP_002887278.1
OG0000250	jg2622	XP_020865738.1
OG0000250	jg12494, jg12493	XP_020872989.1
OG0000250	jg2603	XP_002887265.1
OG0000251	jg2400	XP_020874356.1, XP_020866181.1, XP_020888619.1
OG0000251	jg13946	XP_020872958.1
OG0000251	jg31869	XP_020866599.1
OG0000251	jg32810	XP_020883607.1
OG0000252	jg4033	XP_020876636.1
OG0000252	jg27620	XP_002883924.1
OG0000252	jg4035	XP_020879255.1
OG0000252	jg33337	XP_002891659.1
OG0000252	jg4031	XP_002871005.2
OG0000252	jg4036	XP_020879259.1
OG0000252	jg4034	XP_002871008.2
OG0000254	jg16978	XP_002880609.1
OG0000254	jg17665	XP_002880923.2
OG0000254	jg26917	XP_020887741.1
OG0000254	jg33080, jg33082	XP_020866712.1
OG0000254	jg7439	XP_020877605.1
OG0000254	jg19336	XP_020883633.1
OG0000254	jg28872	XP_002889545.2
OG0000255	jg1563, jg13939, jg17382, jg6971, jg16425, jg1491, jg17104, jg27818, jg11851, jg13938	XP_020885456.1
OG0000256	jg19307	XP_002881722.1
OG0000256	jg21390, jg21205, jg21204	XP_002863900.1, XP_002865643.1
OG0000256	jg27046	XP_002885797.1
OG0000256	jg19308	XP_002881723.1
