Orthogroup	Arabidopsis_arenosa	Noccaea_praecox
OG0000264	jg7883	Np007G393650, Np003G185820
OG0000264	jg7885, jg7884, jg7892, jg7931, jg7886	Np003G185810, Np003G185770, Np003G185800
OG0000265	jg10834	Np005G294290
OG0000265	jg20789	Np001G068970
OG0000266	jg16158, jg16157	Np003G177610, Np001G046580
OG0000266	jg15562, jg15586, jg15559	Np001G053260, Np001G053250
OG0000266	jg16268	Np006G336470
OG0000266	jg15778, jg32711, jg15782, jg15779	Np002G082150
OG0000268	jg13018	Np001G026200
OG0000268	jg13016	Np001G026230
OG0000268	jg3910	Np003G125800
OG0000268	jg15354	Np001G057220
OG0000269	jg27200, jg6559	Np005G282190, Np007G405090
OG0000269	jg11990	Np002G105820
OG0000270	jg8879, jg27707	Np005G265330
OG0000270	jg8360	Np007G377200
OG0000270	jg30517	Np002G077720
OG0000270	jg3222	Np004G235580
OG0000272	jg11601	Np001G020070, Np006G367610
OG0000273	jg32950	Np007G375980, Np004G199070
OG0000273	jg32635, jg32647	Np005G312740
OG0000274	jg22908	Np003G152640
OG0000274	jg14405, jg14407	Np001G045890, Np001G045900
OG0000274	jg1015	Np004G252150
OG0000275	jg26396, jg13712, jg26398, jg26400, jg26399, jg26397, jg26395	Np007G384510, Np007G381770, Np007G381750, Np007G381740, Np007G382440, Np007G382420, Np007G384540, Np007G382890
OG0000276	jg11537, jg11540	Np005G308640
OG0000276	jg10545	Np001G039310
OG0000277	jg11135	Np005G302360
OG0000278	jg22742, jg22822, jg22743	Np005G260810, Np005G260780, Np005G260850
OG0000278	jg2988	Np008G426890, Np009G429180
OG0000279	jg32173	Np004G200390
OG0000281	jg1290, jg1284	Np001G056160, Np001G056190
OG0000281	jg13278	Np002G078840, Np003G147970
OG0000282	jg4597	Np003G133500
OG0000282	jg4598	Np003G133510, Np003G133520
OG0000282	jg4599	Np003G133530
OG0000283	jg20896, jg20889, jg20890, jg20895, jg20892, jg20894	Np001G041380, Np001G041420, Np001G041390, Np001G041410
OG0000284	jg6565	Np001G014190
OG0000284	jg24512, jg11645, jg21432	Np007G417960
OG0000285	jg27336, jg12459, jg1615, jg32047, jg20828, jg32156, jg32318	Np002G086400
OG0000286	jg22091	Np003G186400
OG0000287	jg26271	Np004G226800, Np004G226820, Np004G226810, Np004G226830
OG0000287	jg26270, jg26269	Np007G380700
OG0000287	jg26275	Np007G380730
OG0000287	jg26274	Np007G380710
OG0000287	jg26279	Np007G380790
OG0000288	jg31005, jg2458, jg25667, jg13147	Np006G324750
OG0000288	jg22013, jg14842, jg12408, jg12410, jg12409	Np004G214460, Np005G304800
OG0000290	jg25996	Np007G394710
OG0000290	jg23546	Np001G003170, Np004G255370
OG0000293	jg13739, jg17397, jg17741	Np002G120030
OG0000293	jg2108, jg17742, jg16229, jg17720, jg33715, jg13084, jg2107, jg12203	Np004G190010
OG0000293	jg8476, jg7941, jg7460	Np002G085880, Np002G076910, Np005G279570, Np005G316960, Np005G306070, Np006G342490, Np001G016080, Np001G018530, Np004G229290, Np002G120040, Np002G091530, Np004G249640, Np001G044040, Np002G109460, Np006G325310, Np005G313800, Np002G083290
OG0000294	jg25844	Np007G392540
OG0000294	jg18827	Np006G338230
OG0000295	jg25482, jg25485, jg25483	Np007G379540, Np006G342510
OG0000296	jg28105, jg28076, jg2205	Np006G337510
OG0000296	jg31240	Np005G319160, Np005G319110
OG0000297	jg22984	Np003G151840
OG0000297	jg21254, jg21265, jg26115	Np007G397060
OG0000298	jg3425	Np005G316810
OG0000298	jg27999	Np005G289560, Np005G289430, Np005G289420
OG0000299	jg11188	Np003G129930, Np002G107890
OG0000299	jg3528	Np004G208320
OG0000299	jg33778	Np004G190450
OG0000300	jg14552, jg14546	Np005G298690
OG0000300	jg27067, jg27057, jg27066	Np007G388090
OG0000301	jg1040, jg31936, jg18105, jg33104, jg20960, jg32961, jg25811	Np004G225550, Np006G356740, Np004G197240, Np002G077850, Np007G412040, Np002G074480, Np003G156020, Np005G314010, Np001G031450
OG0000304	jg20632, jg20630	Np001G038650
OG0000308	jg12613, jg12614, jg30285	Np005G316710
OG0000309	jg11828	Np002G120790, Np002G096530, Np009G429300, Np002G104210, Np004G218210
OG0000310	jg22951, jg22963	Np003G152090, Np001G045800, Np003G152100
OG0000311	jg5485	Np003G143670
OG0000311	jg25896	Np007G393150
OG0000311	jg12214	Np005G312280
OG0000311	jg2061	Np002G095870
OG0000313	jg10546, jg16779, jg11100	Np005G309150
OG0000313	jg32966	Np004G198950, Np004G198980
OG0000314	jg28796	Np004G255460
OG0000314	jg28797	Np004G255440
OG0000316	jg24355	Np002G115140, Np006G331480, Np006G331350, Np006G331360, Np006G358410, Np004G208610
OG0000316	jg19320, jg19314, jg19325, jg12453	Np006G331500
OG0000319	jg29154, jg29153, jg22981	Np003G151880, Np005G304320, Np004G196850, Np005G304300
OG0000320	jg13861	Np002G092510
OG0000321	jg12172	Np004G208960
OG0000321	jg12173	Np005G311720
OG0000322	jg3516	Np002G073460
OG0000322	jg30239	Np004G239000, Np004G204080
OG0000322	jg19279, jg7268, jg32496, jg19283	Np006G331820, Np002G082860
OG0000323	jg9679	Np005G277420, Np005G277440
OG0000325	jg17653, jg27101, jg16718, jg13947	Np005G299970
OG0000325	jg1972	Np005G299960
OG0000325	jg17116, jg27205	Np004G217010
OG0000327	jg30941	Np006G364610, Np006G364600
OG0000327	jg13629, jg13626, jg15393, jg15391	Np002G097600, Np001G057660, Np001G057680, Np001G057670
OG0000328	jg11299	Np005G304570
OG0000329	jg19826	Np001G065660
OG0000329	jg16118	Np006G369220, Np006G365770
OG0000330	jg16034	Np001G065240, Np001G065330
OG0000330	jg16059	Np001G049070, Np001G049100
OG0000332	jg5838	Np003G147860
OG0000332	jg33127	Np004G197090
OG0000334	jg15317	Np001G056660
OG0000334	jg18934	Np006G336790
OG0000335	jg31317	Np005G276000
OG0000335	jg28831	Np004G255090
OG0000335	jg10939, jg32824	Np004G203620
OG0000335	jg25084, jg7397	Np004G210810
OG0000336	jg2931, jg2932	Np002G081700, Np002G081710
OG0000336	jg2930	Np002G081720
OG0000338	jg1313, jg1242	Np002G112620, Np002G111810, Np004G249560, Np004G249390
OG0000339	jg10163	Np005G283750
OG0000339	jg19995	Np006G323420
OG0000340	jg2171, jg19687	Np006G326900
OG0000340	jg19688	Np006G326830, Np006G326880
OG0000340	jg19689	Np006G326810
OG0000341	jg1478, jg27068	Np004G218220
OG0000341	jg17248, jg20584	Np004G218230
OG0000341	jg7050	Np002G108910, Np004G219510
OG0000342	jg12778	Np007G416180
OG0000344	jg6493	Np001G013610
OG0000344	jg6491, jg6492	Np001G013620, Np001G041870
OG0000345	jg29716	Np004G244950, Np004G245040
OG0000347	jg27595, jg26743, jg27016, jg12750, jg19271, jg17533	Np005G279340, Np007G409890, Np005G279350, Np007G409880
OG0000348	jg3156, jg6911, jg20347, jg6794	Np006G350410
OG0000349	jg8767	Np005G267200
OG0000349	jg1986, jg1993, jg1995, jg1992, jg1988, jg1991, jg1994, jg1987, jg1996, jg27902, jg25535	Np006G364070
OG0000350	jg31515	Np004G212930
OG0000351	jg25463	Np007G379020, Np007G378990
OG0000351	jg32030, jg32031, jg32032, jg25465, jg25470	Np007G388910
OG0000351	jg23092	Np001G008310
OG0000351	jg25469, jg25468	Np002G084610
OG0000352	jg30216	Np004G239260
OG0000352	jg911, jg964, jg968, jg811, jg963	Np002G116100
OG0000353	jg19949, jg4268, jg10506	Np002G098820
OG0000355	jg11230	Np005G303620
OG0000355	jg3052, jg3682	Np002G071340
OG0000355	jg3802	Np002G071660
OG0000355	jg2266, jg2265	Np004G252470, Np003G174550
OG0000356	jg6712, jg6600, jg6710, jg6598	Np001G014370, Np004G217270, Np004G217180, Np004G217110
OG0000357	jg12446	Np007G400750, Np001G031260, Np003G133140, Np005G271970, Np006G357140, Np003G180770, Np003G166340, Np003G147990, Np003G181420, Np002G095500, Np007G396680, Np003G162070, Np002G107910, Np003G163490, Np007G396650
OG0000357	jg17445, jg13708, jg26926, jg6755, jg6756	Np006G338370, Np006G345710, Np006G345700, Np009G431560
OG0000358	jg28744	Np004G256010
OG0000358	jg4765	Np003G135720
OG0000360	jg23699	Np001G001460
OG0000360	jg23698	Np001G001470
OG0000361	jg25100	Np007G410320
OG0000361	jg4188	Np003G128970
OG0000362	jg27678	Np002G098770
OG0000363	jg14011	Np005G261020
OG0000363	jg21009, jg3815, jg21902	Np002G111940
OG0000368	jg8600	Np005G269260
OG0000368	jg8601	Np005G269240
OG0000368	jg2119, jg8599, jg8598	Np005G269270
OG0000369	jg19181	Np003G152480, Np004G251590
OG0000370	jg30223	Np004G239190
OG0000370	jg30222	Np004G239200
OG0000370	jg9938, jg9939	Np005G280980, Np005G280970, Np005G280960, Np005G280940, Np005G280920
OG0000371	jg31101, jg20131	Np006G321660, Np003G162330
OG0000371	jg29567	Np005G306140
OG0000372	jg9737, jg9736, jg9735	Np005G278400, Np005G278420, Np005G278410, Np005G278390
OG0000374	jg10334	Np006G361320
OG0000377	jg916	Np002G116500
OG0000378	jg12392, jg6729, jg7062	Np005G299340
OG0000379	jg31721, jg1927, jg6752, jg12019	Np004G234080
OG0000380	jg29673, jg581	Np006G361900
OG0000381	jg28979, jg31827, jg15319	Np009G432050, Np007G383350
OG0000382	jg1426	Np002G107670, Np002G107720
OG0000383	jg17641	Np004G211580
OG0000383	jg31386	Np004G211550
OG0000384	jg33475	Np004G194020
OG0000386	jg15260	Np001G056060
OG0000386	jg13305	Np001G022850, Np001G022830, Np001G022820
OG0000386	jg15261	Np004G197570
OG0000386	jg15262	Np001G056100
OG0000387	jg19656	Np006G327210
OG0000387	jg10836	Np003G184710
OG0000387	jg19673, jg19682	Np006G326120
OG0000389	jg15868	Np001G063260
OG0000390	jg6196	Np001G010580
OG0000390	jg22210	Np003G162420, Np003G162400
OG0000390	jg27023, jg26105, jg26106	Np007G396900, Np007G396890
OG0000390	jg25857	Np007G392350, Np007G392370, Np007G392400, Np007G378210
OG0000391	jg30802	Np004G232330
OG0000391	jg27191	Np001G060850
OG0000391	jg30801	Np004G232380
OG0000392	jg14890	Np001G051590, Np001G051560
OG0000396	jg13894	Np001G018330
OG0000396	jg13602	Np001G019970
OG0000398	jg33681	Np004G191370, Np004G191380, Np004G191360
OG0000400	jg20048	Np005G272210, Np005G272200, Np005G272220
OG0000401	jg21798	Np004G201180
OG0000401	jg28077	Np001G007130
OG0000402	jg17326	Np003G142810
OG0000403	jg978	Np002G115780
OG0000403	jg974, jg991, jg972, jg971, jg973	Np003G137600
OG0000404	jg18747, jg25103, jg15180	Np006G339530, Np001G054740, Np003G131430, Np007G410290
OG0000406	jg5527, jg5528, jg5529	Np003G144160
OG0000406	jg16033	Np002G105970, Np002G112240
OG0000406	jg12288, jg12293, jg12284	Np005G312730
OG0000406	jg24137	Np007G422620
OG0000407	jg7548, jg7545	Np007G393170, Np002G094740
OG0000409	jg12681	Np001G003030
OG0000409	jg31726, jg31724	Np004G243910, Np004G244070
OG0000409	jg667	Np005G319770, Np004G196970, Np005G317730, Np003G189450, Np003G144910, Np003G138790, Np003G144420, Np005G315030
OG0000409	jg27776, jg17226, jg9479	Np006G336340
OG0000410	jg814, jg805, jg807	Np002G118080
OG0000411	jg731	Np002G119350
OG0000411	jg27082	Np007G389260
OG0000411	jg10342	Np005G286200
OG0000412	jg22288	Np003G163330
OG0000412	jg9732	Np005G278350
OG0000413	jg25335	Np007G407430
OG0000414	jg31118, jg31122, jg31119, jg31117	Np004G225620
OG0000415	jg5048	Np004G202110
OG0000415	jg6651	Np007G378170
OG0000416	jg18234, jg18250	Np006G355480, Np006G355650, Np006G355470, Np006G355660
OG0000421	jg12475, jg12477, jg12476, jg12332	Np005G314770, Np005G314820, Np005G314810, Np005G314850
OG0000421	jg12479	Np005G314860
OG0000421	jg12478	Np005G314760
OG0000422	jg29314	Np004G249670, Np001G044100
OG0000423	jg2908	Np002G082000
OG0000423	jg25396	Np007G406460
OG0000424	jg7841	Np003G185160
OG0000424	jg7840	Np003G185190
OG0000425	jg33495, jg33493	Np004G193780
OG0000425	jg11554, jg13203, jg13205, jg13204, jg13202, jg32794, jg25151	Np007G409560
OG0000426	jg1649	Np002G102930
OG0000427	jg21076, jg18471, jg13731	Np006G343770, Np001G003290
OG0000427	jg18472	Np006G343730
OG0000427	jg3544, jg3543	Np002G073190
OG0000429	jg6415	Np001G012860
OG0000429	jg17131	Np006G363880
OG0000430	jg27751	Np007G377070
OG0000430	jg26661	Np005G270150
OG0000430	jg16516	Np006G371120
OG0000431	jg1153	Np002G113550
OG0000431	jg29378	Np004G248890
OG0000431	jg29377	Np004G248900
OG0000432	jg21967	Np003G165250
OG0000433	jg21925	Np004G203650
OG0000433	jg1283	Np002G112440
OG0000436	jg9831, jg22554	Np003G157260
OG0000436	jg28169	Np007G372950
OG0000437	jg32012, jg32014	Np004G206690
OG0000437	jg32008	Np004G206660, Np004G206670, Np001G036170
OG0000438	jg10285	Np005G285310, Np005G285300
OG0000439	jg15993	Np001G064720
OG0000439	jg18200	Np006G355120
OG0000440	jg24181	Np007G422200
OG0000440	jg24183	Np004G198320
OG0000441	jg25701	Np007G390830
OG0000441	jg25697, jg25696, jg25698	Np007G390750
OG0000442	jg8354	Np005G260740
OG0000446	jg23206	Np001G007230
OG0000446	jg13074	Np001G025190
OG0000447	jg25527	Np007G404710
OG0000447	jg18497	Np006G343160
OG0000447	jg31384	Np004G211530
OG0000448	jg20367	Np001G033730
OG0000449	jg14381	Np001G045710
OG0000449	jg22929	Np003G152360
OG0000449	jg14380	Np001G045700
OG0000449	jg22927, jg22928	Np003G152370
OG0000450	jg1796, jg1235, jg12316, jg2904	Np004G233200, Np006G350800, Np003G169470
OG0000450	jg11745, jg1287	Np004G217720
OG0000452	jg21310	Np005G273490
OG0000452	jg9383, jg1872	Np005G273480
OG0000453	jg33350	Np001G046100
OG0000454	jg21978, jg21979, jg21980	Np003G165150
OG0000456	jg21524	Np007G387920, Np004G226780, Np003G132300
OG0000457	jg22059	Np003G163930, Np003G164080, Np003G164050
OG0000459	jg10462, jg10471, jg26914, jg10468	Np005G287320, Np005G287280
OG0000461	jg28396	Np004G206830, Np004G259930
OG0000461	jg28395	Np004G259940
OG0000462	jg32516	Np007G374660
OG0000463	jg14457	Np001G046500, Np001G046440, Np001G046450
OG0000463	jg14450, jg14453	Np001G046420
OG0000466	jg4077	Np003G127910, Np003G127830, Np003G127870, Np003G127860, Np003G127900
OG0000466	jg2479	Np006G324960
OG0000468	jg15405	Np001G057840
OG0000468	jg18363	Np006G357390
OG0000468	jg19076	Np006G334580
OG0000471	jg31419	Np004G211890
OG0000472	jg12627	Np005G317120, Np005G317110, Np005G317080, Np005G317060
OG0000472	jg12626	Np005G317040, Np005G316840
OG0000474	jg6224	Np001G010930, Np001G049630
OG0000474	jg14718, jg9330, jg16878	Np006G366370
OG0000475	jg561, jg560	Np002G121870
OG0000475	jg562, jg565, jg566	Np002G122010
OG0000476	jg6422	Np001G012720
OG0000476	jg6424	Np001G013200, Np001G012730
OG0000477	jg4536, jg27864	Np003G154550, Np003G132840, Np006G335660
OG0000480	jg17441	Np002G103440
OG0000481	jg775	Np002G118670
OG0000481	jg11478, jg28172	Np002G101110
OG0000482	jg2227	Np002G093240, Np005G313460
OG0000483	jg22371	Np003G159730, Np003G159870
OG0000483	jg22372, jg12274, jg22376, jg12263	Np003G159720, Np003G159710
OG0000484	jg8715	Np005G267780
OG0000486	jg15503, jg28823, jg28822	Np001G066700, Np001G066070, Np001G068030, Np001G065890, Np001G065930
OG0000486	jg16097, jg16171	Np006G323370, Np006G336630
OG0000486	jg29358, jg28821	Np001G065990, Np001G065910, Np001G065960
OG0000487	jg28766	Np004G255840, Np006G346030
OG0000487	jg24317	Np009G431080
OG0000488	jg12046	Np001G054680
OG0000488	jg15148	Np001G054460, Np001G054430
OG0000489	jg7831, jg24484, jg24486, jg24485	Np007G416580, Np007G418540
OG0000490	jg28529, jg28530	Np004G258020, Np004G258340
OG0000491	jg6094, jg7081	Np003G150790
OG0000492	jg17521	Np005G309470
OG0000492	jg22549	Np004G201460, Np004G201780
OG0000492	jg22552	Np007G392380
OG0000495	jg17057, jg17059	Np005G308300, Np005G274750
OG0000496	jg17937, jg11820, jg32479	Np008G426990
OG0000497	jg13943	Np007G381080
OG0000498	jg22061	Np003G163900
OG0000499	jg10760	Np005G291890
OG0000500	jg20611	Np004G236390
OG0000500	jg20612	Np001G038410
OG0000500	jg20613	Np004G236400, Np001G038420
OG0000501	jg32175	Np004G203910
OG0000503	jg12687	Np002G115090, Np005G318520
OG0000504	jg3998	Np003G126850
OG0000504	jg24877	Np007G413350
OG0000506	jg27491, jg2122, jg2123, jg4379	Np003G131500
OG0000506	jg2816	Np002G083270, Np002G083280
OG0000507	jg26681	Np002G078910, Np002G121110
OG0000507	jg382	Np002G124370
OG0000507	jg384, jg386	Np002G124190
OG0000509	jg10981	Np005G299470
OG0000510	jg948, jg949, jg945, jg947, jg944	Np002G116120
OG0000511	jg26431	Np007G382620
OG0000511	jg11210	Np005G303470
OG0000511	jg26433, jg673	Np002G120210
OG0000512	jg10170, jg10168, jg10169	Np005G283790
OG0000513	jg15295	Np001G056460
OG0000513	jg14385	Np001G045750
OG0000513	jg22921	Np003G152500
OG0000515	jg33807, jg33806	Np004G190200
OG0000516	jg12521, jg12524, jg12523, jg12525, jg12528, jg12526, jg12522	Np005G304650, Np005G313530
OG0000516	jg9498, jg12529	Np001G013740
OG0000520	jg16159	Np006G323880, Np001G018160, Np001G066860
OG0000521	jg32168	Np004G204100
OG0000521	jg7215	Np003G176230
OG0000521	jg3506	Np004G232310, Np002G073540
OG0000522	jg31946	Np004G205820
OG0000522	jg7403	Np003G178580
OG0000522	jg7401	Np003G178570
OG0000522	jg7404	Np003G178600
OG0000523	jg20055	Np006G322790
OG0000523	jg16235	Np001G067720
OG0000524	jg24739	Np007G414910, Np007G414950
OG0000524	jg21346	Np001G018020
OG0000525	jg33557	Np004G192850
OG0000526	jg14581	Np001G047600
OG0000527	jg11429	Np005G306910
OG0000527	jg11421, jg11417, jg11432, jg11422, jg11415	Np005G306770, Np005G305770, Np005G306900
OG0000529	jg6065	Np003G150630
OG0000530	jg5539	Np004G249530, Np004G249410, Np003G144290
OG0000531	jg21177	Np002G107580
OG0000533	jg8390	Np005G261250, Np006G369990
OG0000534	jg708, jg713, jg712, jg742, jg710, jg741, jg709	Np002G119620
OG0000535	jg868	Np002G087460, Np001G026080, Np001G026060, Np001G026090, Np002G117340
OG0000535	jg13028	Np001G026100
OG0000537	jg7925	Np003G185370
OG0000537	jg11657	Np005G307590
OG0000538	jg19698	Np006G326730, Np003G153770
OG0000539	jg23802	Np001G000020
OG0000539	jg18112, jg18116, jg18113	Np006G360600
OG0000540	jg17961	Np006G360630
OG0000541	jg17910, jg17941, jg17929	Np006G360540
OG0000542	jg32967	Np004G198940
OG0000542	jg24075	Np007G423250
OG0000543	jg16929, jg16931, jg17291, jg17003, jg16987, jg17292, jg16935, jg20923, jg16934	Np006G365660, Np001G044830
OG0000545	jg3158	Np002G078500
OG0000545	jg3155, jg3157	Np002G078560
OG0000546	jg27823	Np007G376380
OG0000547	jg7573, jg7576, jg7572, jg7574	Np003G181300
OG0000547	jg10575, jg10586	Np005G284770
OG0000547	jg21284	Np004G218780, Np004G219500
OG0000550	jg15181, jg18748	Np001G054750
OG0000550	jg33622	Np003G166830, Np004G192230
OG0000551	jg23481	Np001G004080
OG0000551	jg8404	Np005G261440
OG0000551	jg4806	Np003G136120
OG0000552	jg30914, jg32005	Np004G230230
OG0000552	jg16295	Np006G321880
OG0000553	jg32049	Np004G207850, Np004G207110
OG0000553	jg32058	Np004G207840, Np004G207340, Np004G207920, Np004G207120, Np004G207480
OG0000553	jg32057	Np004G207460
OG0000553	jg32051	Np004G207260, Np004G207680
OG0000554	jg32499	Np002G112730
OG0000554	jg1218	Np002G118220
OG0000555	jg7626, jg7624, jg1372, jg1387, jg1382, jg1384, jg1385, jg1383, jg1386, jg7625	Np003G182070
OG0000555	jg29414	Np004G255160
OG0000556	jg24663	Np007G415980
OG0000556	jg21449, jg21453	Np001G017160
OG0000556	jg26824	Np007G387580
OG0000557	jg16084	Np001G065760
OG0000557	jg16085	Np001G065770
OG0000557	jg19839	Np006G325260
OG0000558	jg17449, jg19488, jg27025	Np006G347620, Np006G353170, Np006G352480
OG0000559	jg4024	Np003G127110
OG0000559	jg4012	Np007G378410
OG0000560	jg22886, jg22887	Np003G152880
OG0000561	jg23516, jg23515	Np001G003610
OG0000562	jg24508	Np007G418000
OG0000562	jg5286	Np003G141560
OG0000562	jg6572	Np001G014270
OG0000564	jg16982, jg16980	Np006G365200, Np006G365080, Np006G365220
OG0000565	jg2605	Np002G085990
OG0000565	jg11956	Np002G085930, Np002G085970
OG0000565	jg30995, jg2333	Np002G085980
OG0000566	jg5898, jg5899, jg31971	Np003G148600
OG0000566	jg26863	Np003G148820
OG0000566	jg5920	Np003G148810
OG0000570	jg24012	Np007G423940
OG0000570	jg23059	Np001G009520
OG0000571	jg23018	Np003G151390
OG0000571	jg29172	Np004G251280
OG0000571	jg29173	Np004G251270
OG0000572	jg14399	Np001G045840
OG0000572	jg3001	Np002G080890, Np002G080880
OG0000573	jg21636, jg21633	Np004G194860, Np004G194790
OG0000573	jg12387	Np004G194890
OG0000574	jg7027, jg32621, jg13872	Np005G297640, Np005G297620
OG0000575	jg8980	Np001G043700, Np005G264060, Np002G091560
OG0000578	jg29431	Np004G248330
OG0000578	jg1019	Np002G114940
OG0000578	jg2597	Np002G086070
OG0000579	jg12774	Np005G319570
OG0000580	jg19773	Np006G325880
OG0000582	jg6054	Np003G150520
OG0000582	jg17669	Np006G357920
