Orthogroup	Arabidopsis_arenosa	Arabis_alpina
OG0000213	jg16737	Aa_G317530.h1.t1, Aa_G278650.h1.t1
OG0000214	jg2493	Aa_G716220.h1.t1
OG0000214	jg7249	Aa_G191550.h1.t1, Aa_G588730.h1.t1
OG0000214	jg7284	Aa_G354950.h1.t1, Aa_G527690.h1.t1
OG0000214	jg7999	Aa_G71240.h1.t1
OG0000214	jg8001	Aa_G296350.h1.t1, Aa_G180050.h1.t1, Aa_G99550.h1.t1, Aa_G191580.h1.t1, Aa_G53200.h1.t1, Aa_G53180.h2.t1, Aa_G53180.h1.t1, Aa_G53180.h3.t1, Aa_G77280.h1.t1
OG0000216	jg10266	Aa_G371080.h1.t1
OG0000217	jg1353, jg1150, jg1143, jg1140, jg1148, jg1145	Aa_G323330.h1.t1
OG0000218	jg29979	Aa_G328840.h1.t1
OG0000218	jg29981	Aa_G272200.h1.t1
OG0000218	jg13337	Aa_G238450.h1.t1, Aa_G222140.h1.t1
OG0000218	jg11388	Aa_G278170.h1.t1, Aa_G509930.h1.t1
OG0000218	jg12942	Aa_G509920.h1.t1
OG0000220	jg760	Aa_G218170.h1.t1
OG0000220	jg3970	Aa_G151570.h1.t1
OG0000220	jg13066	Aa_G344900.h1.t1
OG0000221	jg23304	Aa_G147740.h1.t1
OG0000224	jg3420	Aa_G129390.h1.t1
OG0000224	jg9231	Aa_G145140.h1.t1, Aa_G74580.h1.t1
OG0000224	jg571, jg570	Aa_G95380.h1.t1
OG0000225	jg31470, jg31479, jg31471, jg31469	Aa_G465030.h1.t1, Aa_G778410.h1.t1, Aa_G465020.h1.t1, Aa_G22120.h1.t1, Aa_G465070.h1.t1
OG0000225	jg31478, jg31472	Aa_G465010.h1.t1, Aa_G223820.h1.t1, Aa_G22140.h1.t1
OG0000226	jg31723, jg31727, jg31725	Aa_G424840.h1.t1
OG0000226	jg19265	Aa_G328640.h2.t1, Aa_G328640.h1.t1
OG0000226	jg30960, jg31379, jg31377	Aa_G464550.h1.t1, Aa_G464540.h1.t1
OG0000228	jg6720, jg6718	Aa_G367290.h1.t1, Aa_G367300.h1.t1
OG0000228	jg2698	Aa_G412920.h1.t1
OG0000229	jg9443, jg9444, jg5645, jg5642, jg9442	Aa_G284830.h1.t1, Aa_G191220.h1.t1, Aa_G123140.h1.t1
OG0000230	jg3241, jg20723	Aa_G465990.h1.t1
OG0000231	jg12412	Aa_G682460.h2.t1, Aa_G682460.h1.t1, Aa_G109980.h1.t1
OG0000232	jg25056	Aa_G333250.h1.t1
OG0000233	jg24835, jg1346	Aa_G202080.h1.t1
OG0000234	jg15449	Aa_G566620.h1.t1, Aa_G329140.h1.t1
OG0000234	jg15448	Aa_G729400.h1.t1
OG0000234	jg15447, jg19118	Aa_G351750.h1.t1, Aa_G351740.h1.t1, Aa_G351730.h1.t1, Aa_G351720.h1.t1
OG0000234	jg5170	Aa_G388320.h1.t1
OG0000236	jg2556, jg2555	Aa_G133930.h1.t1, Aa_G826850.h1.t1, Aa_G792760.h1.t1
OG0000239	jg18393, jg18428	Aa_G258130.h1.t1
OG0000239	jg26836, jg26839, jg26931, jg26840, jg26924, jg26930, jg26928, jg26834, jg26837	Aa_G518570.h1.t1
OG0000239	jg27121, jg18342	Aa_G197360.h1.t1, Aa_G201880.h1.t1, Aa_G201860.h1.t1
OG0000242	jg29880	Aa_G458130.h1.t1
OG0000244	jg10370	Aa_G213370.h1.t1
OG0000244	jg7736	Aa_G257170.h1.t1
OG0000244	jg10373, jg10374, jg10376	Aa_G213290.h1.t1, Aa_G213300.h1.t1
OG0000244	jg10371	Aa_G213310.h1.t1, Aa_G213330.h1.t1, Aa_G213320.h1.t1, Aa_G213340.h1.t1, Aa_G213350.h1.t1
OG0000244	jg7735	Aa_G257190.h1.t1
OG0000247	jg12066	Aa_G169270.h1.t1, Aa_G322280.h1.t1, Aa_G78940.h1.t1, Aa_G49720.h1.t1, Aa_G78930.h1.t1
OG0000248	jg7640	Aa_G389410.h1.t1
OG0000248	jg1267	Aa_G57040.h1.t1
OG0000248	jg15619	Aa_G373050.h1.t1
OG0000249	jg18816	Aa_G25260.h1.t1
OG0000249	jg18819	Aa_G25290.h1.t1
OG0000249	jg18817, jg18818	Aa_G25280.h1.t1
OG0000250	jg2603, jg2604	Aa_G174720.h1.t1
OG0000254	jg16978, jg17665	Aa_G316340.h1.t1, Aa_G494560.h1.t1
OG0000254	jg1307	Aa_G399280.h1.t1
OG0000256	jg19308	Aa_G219570.h1.t1, Aa_G728720.h1.t1
OG0000256	jg17079	Aa_G222500.h1.t1
OG0000257	jg8499	Aa_G486280.h1.t1
OG0000258	jg22623	Aa_G69130.h1.t1
OG0000258	jg13320	Aa_G276750.h1.t1
OG0000260	jg13732	Aa_G519980.h1.t1
OG0000260	jg14255	Aa_G456240.h1.t1
OG0000264	jg7885, jg7884, jg7892, jg7931, jg7886	Aa_G189060.h1.t1
OG0000265	jg19783	Aa_G13620.h1.t1
OG0000266	jg16158, jg16157	Aa_G394610.h1.t1, Aa_G394570.h1.t1, Aa_G77300.h1.t1, Aa_G299160.h1.t1
OG0000266	jg31826	Aa_G398660.h1.t1
OG0000266	jg15562, jg15586, jg15559	Aa_G143210.h1.t1
OG0000266	jg15778, jg32711, jg15782, jg15779	Aa_G167450.h1.t1, Aa_G22640.h1.t1
OG0000267	jg17980, jg18002, jg17981, jg17978, jg18001, jg17979, jg17999	Aa_G279220.h1.t1, Aa_G773360.h1.t1, Aa_G279150.h1.t1
OG0000267	jg16584	Aa_G279240.h1.t1, Aa_G279230.h1.t1
OG0000268	jg13018	Aa_G186470.h1.t1
OG0000268	jg13016	Aa_G186480.h1.t1
OG0000268	jg3910	Aa_G443020.h1.t1
OG0000268	jg15354	Aa_G348540.h1.t1
OG0000269	jg11990	Aa_G218650.h1.t1
OG0000270	jg30517	Aa_G64840.h1.t1
OG0000270	jg3222	Aa_G696850.h4.t1, Aa_G137830.h4.t1, Aa_G637510.h1.t1, Aa_G238260.h4.t1
OG0000271	jg7768	Aa_G41880.h2.t1, Aa_G41880.h1.t1
OG0000271	jg1884	Aa_G41880.h5.t1
OG0000271	jg6298	Aa_G221240.h1.t1
OG0000272	jg159	Aa_G15110.h1.t1
OG0000273	jg32635, jg32647	Aa_G184290.h1.t1, Aa_G255150.h1.t1
OG0000274	jg22908	Aa_G620130.h1.t1, Aa_G550740.h1.t1, Aa_G550750.h1.t1
OG0000274	jg17166, jg14405, jg14407, jg33561	Aa_G318690.h1.t1, Aa_G318700.h1.t1
OG0000274	jg1015	Aa_G651390.h1.t1
OG0000274	jg17967	Aa_G199710.h1.t1
OG0000276	jg20724	Aa_G623030.h1.t1
OG0000276	jg18125, jg18123	Aa_G310980.h1.t1
OG0000277	jg11133, jg11132	Aa_G355590.h1.t1, Aa_G355560.h1.t1
OG0000278	jg22742, jg22822, jg22743	Aa_G541110.h1.t1, Aa_G541100.h1.t1
OG0000278	jg2988	Aa_G452090.h1.t1
OG0000281	jg14807, jg33130, jg33131	Aa_G46120.h1.t1, Aa_G656550.h1.t1, Aa_G180970.h1.t1
OG0000281	jg13278	Aa_G455050.h1.t1, Aa_G418960.h1.t1, Aa_G283780.h1.t1
OG0000282	jg4597	Aa_G471620.h1.t1
OG0000282	jg4596	Aa_G471630.h1.t1, Aa_G471640.h1.t1
OG0000282	jg4598	Aa_G471610.h1.t1
OG0000282	jg4599	Aa_G471600.h1.t1, Aa_G471590.h1.t1, Aa_G529880.h1.t1
OG0000283	jg20896, jg20889	Aa_G520320.h1.t1, Aa_G520310.h1.t1
OG0000284	jg6565	Aa_G40840.h1.t1
OG0000284	jg24512, jg11645, jg21432	Aa_G129870.h1.t1, Aa_G129860.h1.t1, Aa_G269360.h1.t1
OG0000288	jg31005, jg2458, jg25667, jg13147, jg24902, jg25139, jg2457, jg24919, jg24918, jg24602, jg22013, jg14842, jg12408, jg12410, jg12409	Aa_G219050.h1.t1
OG0000290	jg25996	Aa_G104630.h1.t1
OG0000293	jg17741	Aa_G486820.h1.t1
OG0000293	jg8476, jg7941, jg7460	Aa_G547460.h1.t1, Aa_G121630.h1.t1, Aa_G72180.h1.t1, Aa_G479570.h1.t1, Aa_G354250.h1.t1, Aa_G206550.h1.t1, Aa_G128470.h1.t1, Aa_G533740.h1.t1, Aa_G348100.h1.t1, Aa_G706510.h1.t1, Aa_G494590.h1.t1
OG0000294	jg25844	Aa_G53610.h1.t1
OG0000296	jg28105, jg28076, jg2205	Aa_G105690.h1.t1, Aa_G291160.h1.t1
OG0000296	jg19164	Aa_G278130.h1.t1
OG0000297	jg22984	Aa_G338300.h1.t1
OG0000298	jg10613	Aa_G541690.h1.t1
OG0000299	jg11188	Aa_G634170.h1.t1
OG0000299	jg33778	Aa_G108960.h1.t1
OG0000300	jg27072, jg27071	Aa_G152480.h1.t1
OG0000308	jg20698, jg1474	Aa_G278440.h1.t1
OG0000308	jg2927	Aa_G10240.h1.t1
OG0000308	jg2926	Aa_G10250.h1.t1
OG0000308	jg2919	Aa_G366540.h1.t1
OG0000310	jg22857, jg22859	Aa_G345550.h1.t1, Aa_G739110.h1.t1, Aa_G28270.h1.t1
OG0000310	jg30710	Aa_G234660.h1.t1
OG0000310	jg22951, jg22963	Aa_G234720.h1.t1
OG0000311	jg5485	Aa_G158100.h1.t1
OG0000311	jg25896	Aa_G310220.h1.t1
OG0000311	jg12214	Aa_G350120.h1.t1
OG0000311	jg2061	Aa_G201270.h1.t1
OG0000313	jg10546	Aa_G37700.h1.t1, Aa_G59060.h1.t1
OG0000313	jg16779, jg11100	Aa_G58510.h1.t1, Aa_G895020.h2.t1, Aa_G895020.h1.t1
OG0000314	jg28796	Aa_G477760.h1.t1
OG0000314	jg28797	Aa_G477770.h1.t1
OG0000314	jg18397	Aa_G183670.h1.t1
OG0000316	jg24355	Aa_G705690.h1.t1
OG0000319	jg29154, jg29153, jg22981	Aa_G362130.h2.t1, Aa_G362130.h1.t1, Aa_G461520.h3.t1, Aa_G6660.h2.t1, Aa_G461520.h1.t1, Aa_G362130.h3.t1, Aa_G461520.h4.t1, Aa_G6660.h4.t1, Aa_G345330.h3.t1, Aa_G6660.h1.t1, Aa_G345330.h4.t1, Aa_G6660.h3.t1, Aa_G461520.h2.t1, Aa_G345330.h1.t1, Aa_G362130.h4.t1, Aa_G345330.h2.t1
OG0000321	jg12173	Aa_G213080.h1.t1
OG0000325	jg17653, jg27101, jg16718, jg13947, jg1971, jg1972, jg23552, jg17116, jg27205, jg32262, jg27204, jg1954	Aa_G472730.h1.t1
OG0000327	jg30941	Aa_G349980.h1.t1
OG0000327	jg13629, jg13626, jg15393, jg15391	Aa_G576610.h1.t1, Aa_G68870.h1.t1, Aa_G68850.h1.t1, Aa_G440370.h1.t1, Aa_G600780.h1.t1
OG0000328	jg11299	Aa_G408720.h1.t1
OG0000331	jg32361, jg11759, jg1612, jg11473, jg32818, jg12460, jg71, jg13677, jg1616, jg27335, jg20827, jg23855, jg27196, jg32317, jg32048, jg21192, jg32157, jg11691, jg25739, jg21410, jg11762, jg17188, jg8263, jg13887, jg6904, jg11621, jg27113, jg16962	Aa_G350.h1.t1
OG0000332	jg33133, jg33127	Aa_G164530.h1.t1, Aa_G180990.h2.t1, Aa_G180990.h1.t1, Aa_G164530.h2.t1
OG0000334	jg15317	Aa_G297410.h1.t1
OG0000334	jg18934	Aa_G272430.h1.t1
OG0000335	jg31317	Aa_G332200.h1.t1
OG0000335	jg25083	Aa_G285210.h1.t1
OG0000335	jg7398, jg25085, jg25082, jg26786	Aa_G285200.h1.t1
OG0000336	jg30287	Aa_G278470.h1.t1
OG0000336	jg2930	Aa_G10210.h1.t1
OG0000338	jg29339	Aa_G57030.h1.t1, Aa_G160960.h2.t1, Aa_G160960.h3.t1, Aa_G57030.h2.t1, Aa_G516410.h3.t1, Aa_G516410.h1.t1, Aa_G57030.h3.t1, Aa_G516410.h2.t1, Aa_G160960.h1.t1
OG0000338	jg1313, jg1242	Aa_G151440.h1.t1
OG0000339	jg28458	Aa_G291140.h1.t1
OG0000339	jg10163	Aa_G439790.h1.t1
OG0000339	jg19995	Aa_G17010.h1.t1
OG0000340	jg2171, jg19687	Aa_G581260.h1.t1, Aa_G761680.h1.t1, Aa_G761680.h2.t1
OG0000340	jg32784	Aa_G581310.h1.t1, Aa_G581290.h1.t1, Aa_G581300.h1.t1, Aa_G581280.h1.t1
OG0000340	jg19689	Aa_G761690.h1.t1
OG0000341	jg17248, jg20584	Aa_G560.h1.t1
OG0000342	jg12806, jg12812, jg12809, jg12803, jg12800, jg12817, jg17734, jg12816, jg12804, jg12810, jg12779	Aa_G84820.h1.t1
OG0000342	jg12778	Aa_G185160.h1.t1
OG0000344	jg21371	Aa_G113000.h1.t1
OG0000345	jg29718, jg29720	Aa_G328300.h1.t1, Aa_G328310.h1.t1
OG0000346	jg22093, jg22108, jg22109	Aa_G195000.h1.t1
OG0000347	jg27595, jg26743, jg27016, jg12750, jg19271, jg17533	Aa_G5620.h1.t1
OG0000348	jg6911, jg20347	Aa_G654900.h1.t1
OG0000349	jg1986, jg1993, jg1995, jg1992, jg1988, jg1991, jg1994, jg1987, jg1996, jg27902, jg25535	Aa_G329630.h1.t1
OG0000349	jg1228	Aa_G32170.h1.t1
OG0000351	jg25463	Aa_G317660.h1.t1
OG0000351	jg25465, jg25470	Aa_G191190.h1.t1
OG0000351	jg32033, jg6347, jg32027	Aa_G559420.h1.t1
OG0000351	jg25468	Aa_G317650.h1.t1
OG0000351	jg23093, jg25467	Aa_G791070.h1.t1
OG0000352	jg30216	Aa_G647850.h1.t1
OG0000355	jg3802	Aa_G293660.h1.t1
OG0000356	jg6712, jg6600, jg6710, jg6598	Aa_G309600.h1.t1
OG0000358	jg4765	Aa_G359930.h1.t1
OG0000359	jg31532, jg31533	Aa_G248930.h1.t1, Aa_G248920.h1.t1
OG0000359	jg18545	Aa_G336950.h1.t1, Aa_G12110.h1.t1
OG0000360	jg23698	Aa_G180800.h1.t1
OG0000361	jg4188	Aa_G73050.h1.t1
OG0000368	jg8600	Aa_G767750.h1.t1
OG0000368	jg8601	Aa_G728130.h1.t1
OG0000370	jg30223	Aa_G274920.h1.t1, Aa_G377760.h1.t1
OG0000370	jg9938, jg9939	Aa_G417850.h1.t1
OG0000371	jg31101, jg20131	Aa_G493010.h1.t1, Aa_G249900.h1.t1, Aa_G734680.h1.t1
OG0000372	jg9737, jg9736, jg9735	Aa_G299420.h1.t1, Aa_G310750.h1.t1, Aa_G118510.h1.t1
OG0000374	jg10334	Aa_G370080.h1.t1
OG0000377	jg915, jg916	Aa_G296460.h1.t1
OG0000377	jg921, jg918	Aa_G291300.h1.t1
OG0000380	jg443	Aa_G298260.h1.t1, Aa_G895240.h1.t1
OG0000381	jg28637, jg28569, jg1652, jg26489, jg28151, jg28153, jg29046, jg28835, jg28979, jg31827, jg15319, jg19473, jg3712, jg8185	Aa_G723430.h1.t1
OG0000382	jg16322, jg28568, jg8018	Aa_G191340.h1.t1
OG0000382	jg1426	Aa_G123200.h1.t1
OG0000383	jg17641	Aa_G204960.h1.t1
OG0000384	jg31322	Aa_G507890.h1.t1
OG0000384	jg33477	Aa_G173540.h1.t1
OG0000384	jg33475	Aa_G173550.h1.t1
OG0000386	jg15260	Aa_G14260.h1.t1
OG0000386	jg15261	Aa_G14220.h1.t1
OG0000387	jg19658	Aa_G27170.h1.t1
OG0000387	jg19673, jg19682	Aa_G125360.h1.t1
OG0000389	jg15868	Aa_G433100.h1.t1
OG0000389	jg15858	Aa_G526170.h1.t1
OG0000391	jg30802, jg27191	Aa_G549800.h1.t1
OG0000391	jg30797, jg30796	Aa_G292720.h1.t1, Aa_G292700.h1.t1
OG0000391	jg30800	Aa_G292710.h1.t1
OG0000392	jg12313	Aa_G682470.h2.t1, Aa_G682470.h1.t1
OG0000392	jg14893	Aa_G379460.h1.t1, Aa_G320960.h1.t1
OG0000393	jg16938, jg25856	Aa_G71220.h1.t1, Aa_G522720.h1.t1
OG0000396	jg13602	Aa_G303210.h1.t1
OG0000396	jg13605, jg13608	Aa_G734010.h1.t1, Aa_G626840.h1.t1, Aa_G303250.h1.t1
OG0000398	jg25354	Aa_G535010.h1.t1
OG0000398	jg33681	Aa_G375510.h1.t1, Aa_G375500.h1.t1, Aa_G652550.h1.t1
OG0000403	jg974, jg991, jg972, jg971, jg973	Aa_G564650.h1.t1
OG0000404	jg18747, jg25103, jg15180	Aa_G307560.h1.t1, Aa_G313390.h2.t1, Aa_G313390.h1.t1
OG0000406	jg5527, jg5528, jg5529	Aa_G499380.h1.t1, Aa_G162150.h1.t1
OG0000406	jg16033	Aa_G132700.h1.t1, Aa_G132710.h1.t1
OG0000406	jg12288, jg12293, jg12284	Aa_G111740.h1.t1
OG0000406	jg24137	Aa_G111750.h1.t1
OG0000407	jg7548, jg7545	Aa_G421160.h1.t1, Aa_G421160.h2.t1
OG0000408	jg16973	Aa_G446750.h1.t1, Aa_G623160.h1.t1
OG0000408	jg16971, jg16970	Aa_G446760.h1.t1, Aa_G446780.h1.t1
OG0000409	jg12681, jg31726, jg31724, jg596, jg667	Aa_G96320.h1.t1
OG0000410	jg805, jg807	Aa_G639680.h1.t1
OG0000410	jg821, jg823, jg818	Aa_G283790.h1.t1, Aa_G545620.h1.t1
OG0000411	jg731	Aa_G548750.h1.t1
OG0000411	jg10342	Aa_G117430.h1.t1
OG0000412	jg22288	Aa_G123390.h1.t1
OG0000412	jg9732	Aa_G129640.h1.t1
OG0000412	jg26230	Aa_G133350.h1.t1
OG0000413	jg25335	Aa_G463610.h1.t1
OG0000413	jg22533	Aa_G232850.h1.t1
OG0000414	jg31120	Aa_G415750.h1.t1
OG0000414	jg31118, jg31122, jg31119, jg31117	Aa_G415770.h1.t1
OG0000414	jg10496, jg10495	Aa_G422670.h1.t1, Aa_G422680.h1.t1, Aa_G422690.h1.t1
OG0000415	jg5048	Aa_G122230.h1.t1, Aa_G502240.h1.t1
OG0000416	jg18234, jg18250	Aa_G481870.h1.t1, Aa_G445760.h1.t1, Aa_G637640.h1.t1, Aa_G460430.h1.t1, Aa_G154770.h1.t1, Aa_G445750.h1.t1
OG0000417	jg7721, jg7722, jg7726, jg7304	Aa_G514020.h1.t1
OG0000420	jg9481	Aa_G195760.h1.t1
OG0000420	jg10557	Aa_G673450.h1.t1
OG0000421	jg12478	Aa_G745430.h1.t1, Aa_G731640.h1.t1, Aa_G731640.h2.t1, Aa_G671850.h1.t1
OG0000422	jg29314	Aa_G73530.h1.t1, Aa_G73570.h1.t1
OG0000423	jg2908	Aa_G187340.h1.t1
OG0000423	jg25396	Aa_G472320.h1.t1
OG0000424	jg7844	Aa_G133020.h1.t1
OG0000424	jg7845	Aa_G384340.h1.t1
OG0000425	jg11554, jg13203, jg13205, jg13204, jg13202, jg32794, jg25151	Aa_G906250.h1.t1
OG0000427	jg3545	Aa_G257320.h1.t1
OG0000429	jg6415	Aa_G70670.h1.t1
OG0000429	jg9154	Aa_G542010.h1.t1
OG0000429	jg17131	Aa_G494160.h1.t1
OG0000430	jg27751	Aa_G313530.h1.t1
OG0000430	jg26661, jg26367	Aa_G262500.h1.t1, Aa_G195720.h1.t1
OG0000430	jg16516, jg8342	Aa_G137980.h1.t1
OG0000431	jg1153	Aa_G202610.h1.t1
OG0000431	jg29378	Aa_G171300.h1.t1
OG0000432	jg21967	Aa_G586300.h1.t1
OG0000432	jg9794	Aa_G249540.h1.t1, Aa_G69750.h1.t1, Aa_G447890.h1.t1
OG0000432	jg22448, jg22447	Aa_G755840.h1.t1, Aa_G40290.h1.t1
OG0000433	jg1883, jg1879	Aa_G597100.h1.t1, Aa_G205210.h1.t1, Aa_G642950.h1.t1, Aa_G352210.h1.t1
OG0000436	jg9831, jg22554	Aa_G22060.h1.t1
OG0000436	jg28169	Aa_G726630.h1.t1
OG0000437	jg32008	Aa_G260280.h1.t1
OG0000438	jg10285	Aa_G590640.h1.t1, Aa_G590600.h1.t1
OG0000439	jg15993	Aa_G686900.h1.t1, Aa_G340530.h1.t1
OG0000439	jg18200	Aa_G167480.h1.t1
OG0000440	jg32381	Aa_G105270.h1.t1, Aa_G192740.h1.t1, Aa_G584880.h1.t1
OG0000441	jg25701	Aa_G367450.h1.t1, Aa_G417670.h1.t1
OG0000441	jg25697, jg25696	Aa_G417660.h1.t1
OG0000446	jg23206	Aa_G13650.h1.t1
OG0000446	jg13074	Aa_G146200.h1.t1
OG0000447	jg23026	Aa_G165620.h1.t1
OG0000447	jg18497	Aa_G305730.h1.t1
OG0000447	jg31384	Aa_G650850.h1.t1
OG0000449	jg22929	Aa_G33860.h1.t1
OG0000449	jg14380	Aa_G318830.h1.t1
OG0000449	jg22927, jg22928	Aa_G33850.h1.t1
OG0000450	jg1876, jg1796, jg1235, jg12316, jg2904	Aa_G210180.h1.t1, Aa_G443340.h1.t1
OG0000450	jg2096	Aa_G350680.h1.t1
OG0000450	jg1849	Aa_G951240.h2.t1, Aa_G951240.h1.t1
OG0000450	jg11745, jg1287	Aa_G293380.h1.t1
OG0000452	jg21310	Aa_G156090.h1.t1, Aa_G156120.h1.t1
OG0000452	jg9383, jg1872	Aa_G156100.h1.t1, Aa_G156110.h1.t1
OG0000453	jg33350, jg17330, jg22903	Aa_G108500.h1.t1
OG0000454	jg21978, jg21979, jg21980	Aa_G263760.h1.t1, Aa_G238120.h1.t1, Aa_G263750.h1.t1, Aa_G263770.h1.t1
OG0000455	jg17607	Aa_G272210.h1.t1
OG0000456	jg27650, jg4447, jg4448	Aa_G475960.h1.t1, Aa_G411850.h1.t1, Aa_G102480.h1.t1, Aa_G420780.h1.t1
OG0000456	jg11913	Aa_G797910.h1.t1
OG0000457	jg12580	Aa_G151530.h1.t1
OG0000459	jg10462, jg10471, jg26914, jg10468	Aa_G297810.h1.t1
OG0000460	jg5486	Aa_G1010670.h1.t1
OG0000460	jg32699	Aa_G560430.h1.t1, Aa_G12780.h1.t1, Aa_G527160.h1.t1
OG0000461	jg28396	Aa_G106340.h1.t1
OG0000461	jg28395	Aa_G106350.h1.t1
OG0000462	jg32516	Aa_G157070.h1.t1
OG0000463	jg14453	Aa_G656960.h2.t1, Aa_G656960.h1.t1, Aa_G770910.h1.t1
OG0000466	jg4077	Aa_G682590.h2.t1, Aa_G682590.h1.t1, Aa_G610920.h1.t1, Aa_G170050.h1.t1, Aa_G702830.h1.t1, Aa_G702830.h2.t1, Aa_G242270.h1.t1, Aa_G702840.h1.t1, Aa_G702840.h2.t1, Aa_G625640.h1.t1, Aa_G610900.h1.t1, Aa_G754450.h1.t1, Aa_G1017160.h4.t1, Aa_G1017160.h3.t1, Aa_G1017160.h2.t1, Aa_G1017160.h1.t1
OG0000468	jg15405	Aa_G331300.h1.t1
OG0000468	jg19076	Aa_G216900.h1.t1
OG0000471	jg31419	Aa_G366260.h1.t1
OG0000471	jg31418, jg31424	Aa_G109570.h1.t1
OG0000472	jg12627	Aa_G568800.h1.t1, Aa_G853130.h1.t1
OG0000472	jg12626	Aa_G119960.h1.t1, Aa_G119970.h1.t1
OG0000474	jg6224	Aa_G630820.h1.t1
OG0000474	jg14718, jg9330, jg16878	Aa_G106840.h1.t1, Aa_G554010.h1.t1, Aa_G273400.h1.t1
OG0000475	jg562, jg565, jg566	Aa_G433350.h1.t1, Aa_G433360.h1.t1
OG0000477	jg22754	Aa_G244360.h1.t1, Aa_G93710.h1.t1, Aa_G471910.h1.t1
OG0000480	jg17441	Aa_G1105490.h24.t1, Aa_G800.h1.t1, Aa_G590.h1.t1, Aa_G1020460.h1.t1, Aa_G680670.h1.t1, Aa_G500.h1.t1, Aa_G1098890.h1.t1, Aa_G1111760.h1.t1, Aa_G1095480.h1.t1, Aa_G1106260.h2.t1, Aa_G1106260.h8.t1, Aa_G1106260.h5.t1, Aa_G1106260.h11.t1, Aa_G1106260.h1.t1, Aa_G1106260.h9.t1, Aa_G1106260.h4.t1, Aa_G1106260.h3.t1, Aa_G1106260.h7.t1, Aa_G1106260.h6.t1, Aa_G1074250.h14.t1, Aa_G1074250.h16.t1, Aa_G1074250.h7.t1, Aa_G1074250.h4.t1, Aa_G1074250.h2.t1, Aa_G1074250.h15.t1, Aa_G1074250.h3.t1, Aa_G1074250.h33.t1, Aa_G1074250.h19.t1, Aa_G1074250.h5.t1, Aa_G1074250.h22.t1, Aa_G1074250.h8.t1, Aa_G1074250.h18.t1, Aa_G1074250.h31.t1, Aa_G1074250.h13.t1, Aa_G1074250.h20.t1, Aa_G1074250.h21.t1, Aa_G1074250.h9.t1, Aa_G1074250.h17.t1, Aa_G1074250.h6.t1, Aa_G1074250.h1.t1, Aa_G1074250.h32.t1, Aa_G1074250.h29.t1, Aa_G1074250.h30.t1, Aa_G1074250.h27.t1, Aa_G1074250.h24.t1, Aa_G1105490.h39.t1, Aa_G1105490.h20.t1, Aa_G1074250.h23.t1, Aa_G1105490.h22.t1, Aa_G1074250.h25.t1, Aa_G1074250.h28.t1, Aa_G1105490.h21.t1, Aa_G1074250.h12.t1, Aa_G1105490.h25.t1, Aa_G1074250.h10.t1, Aa_G1105490.h27.t1, Aa_G1074250.h26.t1, Aa_G1105490.h10.t1, Aa_G1105490.h3.t1, Aa_G1074250.h11.t1, Aa_G1105490.h29.t1, Aa_G1105490.h23.t1, Aa_G1105490.h16.t1, Aa_G1105490.h6.t1, Aa_G1105490.h31.t1, Aa_G1105490.h1.t1, Aa_G1105490.h8.t1, Aa_G1105490.h13.t1, Aa_G1105490.h14.t1, Aa_G1105490.h5.t1, Aa_G1105490.h32.t1, Aa_G1105490.h12.t1, Aa_G1105490.h28.t1, Aa_G1105490.h2.t1, Aa_G1105490.h9.t1, Aa_G1105490.h35.t1, Aa_G1105490.h34.t1, Aa_G1105490.h26.t1, Aa_G1105490.h33.t1, Aa_G1105490.h18.t1, Aa_G1105490.h30.t1, Aa_G1105490.h40.t1, Aa_G1105490.h37.t1, Aa_G1105490.h4.t1, Aa_G1105490.h11.t1, Aa_G1105490.h17.t1, Aa_G1105490.h7.t1, Aa_G1105490.h15.t1, Aa_G1105490.h36.t1, Aa_G1105490.h19.t1, Aa_G1105490.h38.t1
OG0000481	jg775	Aa_G366720.h1.t1, Aa_G48980.h1.t1, Aa_G400820.h1.t1, Aa_G150010.h1.t1, Aa_G320050.h1.t1
OG0000481	jg11478, jg28172	Aa_G402960.h1.t1
OG0000482	jg12372, jg12374, jg12373	Aa_G253980.h1.t1
OG0000482	jg2227	Aa_G1117480.h1.t1
OG0000483	jg22371	Aa_G48300.h1.t1
OG0000483	jg22372, jg12274, jg22376, jg12263	Aa_G408490.h1.t1, Aa_G48330.h1.t1, Aa_G48310.h1.t1, Aa_G48320.h1.t1
OG0000484	jg8715	Aa_G270430.h1.t1, Aa_G453250.h1.t1, Aa_G453270.h1.t1, Aa_G453270.h2.t1
OG0000484	jg20575	Aa_G488000.h1.t1, Aa_G636220.h1.t1, Aa_G519310.h1.t1
OG0000486	jg15503, jg28823, jg28822	Aa_G710680.h1.t1
OG0000486	jg29358, jg28821	Aa_G511440.h1.t1, Aa_G236630.h1.t1
OG0000486	jg26047	Aa_G609050.h1.t1
OG0000487	jg28766, jg24317	Aa_G38790.h3.t1
OG0000489	jg7830	Aa_G714130.h1.t1
OG0000490	jg28529, jg28530	Aa_G105960.h1.t1, Aa_G105950.h1.t1, Aa_G105940.h1.t1, Aa_G211740.h1.t1
OG0000491	jg6094, jg7081	Aa_G173830.h1.t1
OG0000492	jg17521	Aa_G393090.h1.t1
OG0000492	jg22549	Aa_G10900.h1.t1, Aa_G270660.h1.t1
