Orthogroup	Arabidopsis_arenosa	Brassica_oleracea
OG0000147	jg16942	XP_013605622.1
OG0000149	jg14421	XP_013591815.1, XP_013624654.1
OG0000149	jg22904	XP_013618276.1
OG0000149	jg22900	XP_013618860.1
OG0000150	jg14002	XP_013608442.1
OG0000150	jg14325	XP_013617735.1
OG0000150	jg14324, jg14316, jg14315, jg14313	XP_013633270.1
OG0000150	jg14327	XP_013608409.1, XP_013608411.1
OG0000151	jg22050	XP_013613316.1
OG0000151	jg24782	XP_013622635.1, XP_013617767.1, XP_013638468.1
OG0000151	jg27769	XP_013625767.1, XP_013599341.1
OG0000151	jg22463	XP_013621604.1, XP_013606619.1, XP_013622226.1
OG0000152	jg21089, jg13815	XP_013594572.1, XP_013589287.1, XP_013594961.1, XP_013632593.1, XP_013616911.1, XP_013624658.1, XP_013591103.1, XP_013634271.1, XP_013589388.1, XP_013632999.1, XP_013633457.1, XP_013626333.1, XP_013583325.1, XP_013617114.1, XP_013628023.1
OG0000154	jg30094	XP_013603183.1, XP_013586550.1
OG0000154	jg25213	XP_013611399.1
OG0000154	jg24871	XP_013616125.1
OG0000154	jg3985	XP_013586681.1, XP_013628594.1
OG0000154	jg3984	XP_013610798.1, XP_013636193.1
OG0000155	jg9725	XP_013604992.1, XP_013598493.1
OG0000155	jg14971	XP_013583450.1
OG0000155	jg12562, jg12564	XP_013633420.1
OG0000155	jg10429	XP_013595378.1
OG0000155	jg2004	XP_013629080.1, XP_013591327.1, XP_013591329.1
OG0000155	jg10428	XP_013598049.1
OG0000155	jg25152	XP_013628486.1
OG0000155	jg7743	XP_013589793.1, XP_013623534.1
OG0000156	jg16151	XP_013634565.1
OG0000156	jg19951	XP_013635993.1
OG0000157	jg7233	XP_013624158.1
OG0000157	jg12773, jg19021, jg19020, jg19023, jg19043, jg19019	XP_013615575.1
OG0000158	jg28264	XP_013584343.1, XP_013603971.1
OG0000161	jg21823, jg17685, jg17683, jg17687	XP_013618060.1, XP_013620235.1
OG0000161	jg1847	XP_013617087.1
OG0000161	jg1820, jg1821, jg1704	XP_013584094.1
OG0000162	jg16105	XP_013636352.1
OG0000162	jg19860	XP_013603186.1
OG0000162	jg2591	XP_013589389.1
OG0000162	jg2036	XP_013616918.1
OG0000162	jg19859	XP_013632427.1
OG0000164	jg9497, jg31608	XP_013596962.1
OG0000164	jg8472	XP_013627922.1
OG0000165	jg11573	XP_013608284.1, XP_013624937.1
OG0000166	jg11859	XP_013624665.1
OG0000166	jg27846	XP_013583472.1, XP_013624660.1
OG0000167	jg10624	XP_013591070.1
OG0000167	jg12242	XP_013614095.1
OG0000169	jg3073	XP_013617262.1
OG0000169	jg3070, jg3071, jg3068	XP_013590790.1
OG0000169	jg3072	XP_013617261.1
OG0000169	jg17505	XP_013629197.1
OG0000169	jg17119	XP_013635870.1
OG0000169	jg1192	XP_013595006.1
OG0000171	jg20125	XP_013622329.1, XP_013614377.1, XP_013637399.1
OG0000171	jg5289	XP_013606531.1
OG0000172	jg16315	XP_013591142.1
OG0000172	jg15932	XP_013627674.1
OG0000173	jg26673	XP_013607846.1
OG0000173	jg14356	XP_013632624.1, XP_013632688.1
OG0000174	jg11812, jg11810, jg11730	XP_013632966.1, XP_013639350.1, XP_013628317.1, XP_013613857.1, XP_013633174.1, XP_013614970.1, XP_013615628.1, XP_013594966.1, XP_013632040.1, XP_013639489.1, XP_013624703.1, XP_013632910.1, XP_013608335.1, XP_013632486.1, XP_013624014.1, XP_013633240.1, XP_013614762.1, XP_013633176.1, XP_013617509.1, XP_013628376.1, XP_013615485.1, XP_013617782.1, XP_013613471.1, XP_013617851.1
OG0000175	jg27917	XP_013596555.1
OG0000175	jg8854	XP_013611367.1
OG0000176	jg31784, jg32028, jg31916	XP_013594520.1
OG0000176	jg31650	XP_013595924.1
OG0000183	jg7194	XP_013617110.1, XP_013639440.1
OG0000185	jg7346, jg6686	XP_013633408.1
OG0000185	jg13729, jg14412	XP_013626157.1, XP_013607733.1
OG0000186	jg1158, jg1156	XP_013594845.1
OG0000186	jg27209	XP_013614845.1
OG0000186	jg10477, jg10194	XP_013639654.1, XP_013617859.1, XP_013617857.1
OG0000187	jg9230	XP_013598969.1, XP_013623119.1
OG0000188	jg33027	XP_013627402.1
OG0000189	jg8629	XP_013597272.1, XP_013639133.1
OG0000189	jg8545	XP_013608204.1, XP_013612750.1
OG0000190	jg7702	XP_013606260.1
OG0000190	jg7704	XP_013626923.1
OG0000190	jg7703	XP_013624075.1
OG0000190	jg7707	XP_013627503.1
OG0000190	jg7705	XP_013618562.1
OG0000190	jg32186	XP_013610612.1, XP_013610263.1
OG0000191	jg2134	XP_013623581.1, XP_013627454.1, XP_013638341.1
OG0000192	jg30670	XP_013638957.1
OG0000192	jg3362	XP_013594710.1
OG0000192	jg30833, jg26900	XP_013596163.1
OG0000193	jg26576, jg26577	XP_013594699.1, XP_013585251.1, XP_013623345.1, XP_013596046.1
OG0000193	jg26297	XP_013624265.1
OG0000195	jg17567	XP_013631799.1
OG0000195	jg19387, jg15712, jg15648	XP_013637527.1
OG0000195	jg5984	XP_013631163.1
OG0000196	jg31558, jg31560	XP_013639491.1, XP_013626397.1
OG0000196	jg28891	XP_013603075.1, XP_013584831.1, XP_013587514.1
OG0000196	jg31432	XP_013595737.1
OG0000196	jg31559	XP_013625101.1
OG0000196	jg31430	XP_013596117.1, XP_013627439.1
OG0000196	jg28892	XP_013587517.1, XP_013639109.1, XP_013600986.1, XP_013603884.1
OG0000197	jg12743	XP_013601505.1
OG0000197	jg28098	XP_013614338.1
OG0000200	jg31833	XP_013585184.1
OG0000200	jg28943	XP_013607726.1, XP_013624376.1
OG0000200	jg14818	XP_013639107.1
OG0000201	jg26418, jg26417	XP_013635093.1, XP_013614748.1, XP_013589077.1, XP_013614749.1, XP_013614750.1, XP_013635188.1, XP_013635027.1, XP_013635212.1, XP_013635145.1
OG0000202	jg7315	XP_013635749.1, XP_013585366.1, XP_013591042.1
OG0000202	jg25880	XP_013628108.1
OG0000202	jg26463, jg27878, jg26503, jg26506, jg26505, jg26501, jg26502	XP_013589655.1
OG0000203	jg24349, jg24348	XP_013594335.1, XP_013635235.1
OG0000203	jg24346, jg24347	XP_013584998.1, XP_013615621.1, XP_013639409.1, XP_013592108.1, XP_013610533.1
OG0000203	jg24303, jg5021, jg5008, jg5007, jg5020, jg5022	XP_013610704.1
OG0000204	jg26496	XP_013627485.1
OG0000205	jg16530, jg27661, jg27598, jg13088, jg13092, jg13087, jg13090, jg16527, jg27591, jg27660, jg27597, jg16764, jg32764, jg11592, jg11594	XP_013588901.1, XP_013601108.1
OG0000206	jg33290	XP_013607519.1, XP_013639631.1, XP_013614041.1, XP_013629122.1, XP_013617050.1, XP_013583366.1, XP_013617394.1, XP_013639754.1, XP_013601348.1, XP_013632827.1, XP_013615493.1, XP_013632466.1, XP_013617307.1, XP_013639328.1, XP_013594941.1, XP_013589529.1, XP_013614046.1, XP_013639465.1, XP_013614954.1, XP_013607478.1, XP_013601200.1, XP_013594438.1
OG0000207	jg3555	XP_013589445.1, XP_013589713.1, XP_013589712.1, XP_013614963.1, XP_013614962.1, XP_013601687.1, XP_013589714.1
OG0000207	jg16693	XP_013617344.1
OG0000207	jg30217	XP_013602994.1
OG0000208	jg32803, jg32805, jg32800	XP_013596438.1
OG0000208	jg8417, jg9182	XP_013598774.1
OG0000209	jg7741	XP_013607661.1, XP_013599293.1
OG0000209	jg12794, jg12796, jg12862, jg12797, jg21564	XP_013633180.1
OG0000210	jg18404	XP_013632580.1
OG0000210	jg18405, jg20943	XP_013622310.1
OG0000213	jg2970, jg2971	XP_013589963.1, XP_013591638.1, XP_013591683.1
OG0000213	jg24982	XP_013587607.1
OG0000213	jg16741	XP_013604409.1, XP_013630249.1
OG0000214	jg2493	XP_013614654.1, XP_013623755.1, XP_013623785.1
OG0000214	jg8000, jg7249, jg7284, jg7534, jg7536, jg7538, jg7531, jg7506, jg7999, jg8001	XP_013610986.1
OG0000216	jg10317	XP_013627856.1, XP_013603933.1
OG0000216	jg10318	XP_013615177.1, XP_013624726.1, XP_013624072.1
OG0000216	jg10266	XP_013606736.1
OG0000217	jg1086	XP_013618066.1
OG0000217	jg1022	XP_013626388.1
OG0000218	jg29981	XP_013601824.1
OG0000218	jg13337	XP_013596521.1
OG0000218	jg11388	XP_013609824.1, XP_013593772.1
OG0000218	jg12942	XP_013616568.1
OG0000219	jg2178, jg2182, jg2180, jg2179	XP_013624366.1
OG0000219	jg23294, jg23293	XP_013627992.1
OG0000220	jg19245, jg19241	XP_013632549.1, XP_013637228.1
OG0000222	jg17673	XP_013632905.1, XP_013617434.1, XP_013594837.1, XP_013624255.1, XP_013632465.1, XP_013617220.1, XP_013615546.1, XP_013588995.1, XP_013632415.1, XP_013617298.1, XP_013624436.1, XP_013617630.1, XP_013624221.1, XP_013601211.1, XP_013607619.1, XP_013626577.1, XP_013632667.1
OG0000224	jg3420	XP_013616477.1, XP_013618016.1, XP_013593879.1, XP_013593877.1
OG0000224	jg9231	XP_013610505.1
OG0000224	jg571, jg570	XP_013613905.1
OG0000225	jg31470, jg31479, jg31471, jg31469	XP_013587120.1
OG0000225	jg31477	XP_013626468.1, XP_013584622.1
OG0000226	jg30960	XP_013597874.1, XP_013597872.1
OG0000226	jg29773	XP_013635085.1
OG0000228	jg6720, jg6718	XP_013603021.1
OG0000228	jg2698	XP_013620218.1
OG0000229	jg9443, jg9444, jg5645, jg5642, jg9442	XP_013628081.1, XP_013601305.1
OG0000230	jg1462	XP_013616704.1
OG0000230	jg967, jg812	XP_013619391.1, XP_013590720.1, XP_013591589.1
OG0000231	jg12412	XP_013629410.1, XP_013589249.1, XP_013614382.1, XP_013613717.1
OG0000231	jg2322, jg11881, jg2248	XP_013618673.1, XP_013589939.1
OG0000232	jg24480	XP_013635901.1
OG0000232	jg27540	XP_013622779.1
OG0000233	jg32554	XP_013617515.1
OG0000233	jg24835, jg1346	XP_013639250.1, XP_013614648.1
OG0000234	jg15449	XP_013634847.1, XP_013604669.1, XP_013588671.1
OG0000234	jg15448	XP_013635814.1
OG0000234	jg15447	XP_013635718.1
OG0000234	jg19118	XP_013636124.1
OG0000234	jg5170	XP_013611475.1
OG0000235	jg31894, jg31896	XP_013583418.1
OG0000237	jg12894	XP_013594372.1, XP_013613872.1, XP_013588940.1
OG0000237	jg1321	XP_013594728.1, XP_013633112.1, XP_013633483.1, XP_013624613.1, XP_013614867.1, XP_013608463.1
OG0000238	jg11581	XP_013617371.1
OG0000239	jg18393, jg18428	XP_013635361.1
OG0000239	jg17113	XP_013635810.1
OG0000240	jg23298	XP_013629088.1, XP_013601402.1
OG0000240	jg17464, jg1772	XP_013603547.1
OG0000242	jg27565	XP_013610262.1, XP_013596468.1
OG0000242	jg29880	XP_013584929.1, XP_013600895.1, XP_013603142.1
OG0000242	jg29882	XP_013602247.1, XP_013638672.1
OG0000242	jg29883	XP_013603225.1, XP_013601473.1, XP_013603505.1
OG0000242	jg29879	XP_013584474.1
OG0000244	jg10370	XP_013593118.1, XP_013611429.1
OG0000244	jg7734, jg7735	XP_013626139.1
OG0000247	jg12066	XP_013626959.1
OG0000248	jg7640	XP_013617487.1
OG0000248	jg7420, jg7421	XP_013624066.1, XP_013624067.1
OG0000248	jg1267	XP_013620094.1
OG0000248	jg15619	XP_013601679.1
OG0000249	jg18816	XP_013631294.1, XP_013631718.1
OG0000249	jg18819	XP_013636148.1, XP_013636145.1, XP_013623426.1
OG0000249	jg18817, jg18818	XP_013632346.1, XP_013634416.1
OG0000249	jg15247	XP_013602866.1
OG0000250	jg2612, jg2609, jg2608	XP_013589630.1, XP_013589631.1
OG0000250	jg2620, jg2621, jg2622	XP_013617187.1
OG0000250	jg12494, jg12493	XP_013589629.1
OG0000251	jg13946	XP_013601315.1
OG0000251	jg17509	XP_013583448.1
OG0000252	jg4033, jg27620, jg4035, jg33335, jg33336, jg33337, jg4032, jg4031, jg4036, jg4034	XP_013601559.1
OG0000253	jg17414	XP_013617604.1, XP_013614060.1, XP_013632510.1, XP_013594470.1, XP_013624384.1, XP_013614083.1, XP_013589075.1, XP_013614058.1, XP_013624307.1, XP_013639165.1, XP_013624571.1, XP_013607914.1, XP_013613702.1, XP_013639414.1, XP_013624710.1, XP_013630991.1, XP_013639197.1, XP_013639389.1, XP_013617507.1, XP_013624819.1, XP_013615471.1, XP_013601593.1, XP_013607656.1, XP_013615252.1, XP_013583299.1
OG0000254	jg1307	XP_013613953.1
OG0000254	jg33080, jg33082, jg7439, jg19336, jg28872, jg16868	XP_013632446.1
OG0000256	jg19308	XP_013627237.1, XP_013626278.1
OG0000256	jg17079	XP_013632374.1
OG0000257	jg24983, jg8499	XP_013607543.1
OG0000258	jg13315	XP_013612265.1
OG0000258	jg13318, jg13319	XP_013614897.1
OG0000258	jg22623	XP_013627194.1
OG0000258	jg13320	XP_013618605.1
OG0000264	jg7787	XP_013610658.1, XP_013610574.1, XP_013627706.1
OG0000264	jg7885, jg7884, jg7892, jg7931, jg7886	XP_013607462.1
OG0000265	jg5787	XP_013632826.1
OG0000265	jg10834	XP_013633451.1, XP_013594877.1, XP_013594874.1, XP_013639524.1, XP_013608291.1, XP_013608168.1, XP_013594763.1, XP_013589327.1, XP_013624961.1, XP_013639681.1, XP_013617496.1, XP_013617018.1
OG0000265	jg20789	XP_013588953.1
OG0000266	jg16158, jg16157	XP_013601717.1
OG0000266	jg15562, jg15586, jg15559	XP_013617645.1, XP_013617121.1
OG0000267	jg16584	XP_013603467.1, XP_013601653.1, XP_013635451.1, XP_013633209.1
OG0000268	jg13018	XP_013597635.1, XP_013607868.1
OG0000268	jg3910	XP_013609173.1
OG0000268	jg15354	XP_013603280.1, XP_013637011.1
OG0000269	jg27200, jg6559	XP_013624620.1
OG0000271	jg7768	XP_013608826.1
OG0000271	jg6298	XP_013611497.1
OG0000271	jg7876	XP_013628057.1
OG0000273	jg32635, jg32647	XP_013609445.1, XP_013610407.1
OG0000273	jg32949	XP_013590838.1
OG0000274	jg22908	XP_013625891.1
OG0000274	jg17967	XP_013634861.1, XP_013637340.1, XP_013637342.1
OG0000275	jg26396, jg13712, jg26398, jg26400, jg26399, jg26397, jg26395	XP_013589790.1, XP_013591347.1
OG0000276	jg20724	XP_013592005.1
OG0000276	jg18125, jg18123	XP_013622863.1
OG0000277	jg11136, jg11137	XP_013615250.1, XP_013588223.1
OG0000278	jg22742, jg22822, jg22743	XP_013624759.1
OG0000278	jg2988	XP_013632490.1, XP_013636529.1, XP_013636538.1, XP_013636533.1, XP_013636536.1, XP_013616452.1, XP_013583839.1, XP_013597326.1
OG0000279	jg14913, jg32174	XP_013624318.1
OG0000279	jg32173	XP_013639768.1
OG0000281	jg33130, jg33131	XP_013588149.1
OG0000281	jg13278	XP_013610490.1, XP_013609278.1, XP_013609201.1, XP_013616884.1
OG0000282	jg4597	XP_013610081.1
OG0000282	jg4598	XP_013610418.1
OG0000282	jg4599	XP_013626870.1, XP_013627166.1, XP_013616049.1, XP_013619195.1
OG0000284	jg6565	XP_013619903.1, XP_013597142.1
OG0000284	jg24512, jg11645, jg21432	XP_013610078.1
OG0000286	jg22121	XP_013627602.1, XP_013627484.1
OG0000286	jg22091	XP_013610430.1
OG0000288	jg31005, jg2458, jg25667, jg13147	XP_013610372.1
OG0000290	jg25996	XP_013583243.1, XP_013592561.1, XP_013624242.1
OG0000290	jg23546	XP_013613614.1
OG0000293	jg13084, jg2107, jg12203	XP_013624011.1, XP_013601537.1, XP_013589372.1, XP_013632657.1
OG0000294	jg25844	XP_013613847.1, XP_013629139.1
OG0000294	jg18827	XP_013636480.1
OG0000296	jg31240	XP_013588197.1
OG0000297	jg22984	XP_013619937.1, XP_013619932.1, XP_013621272.1, XP_013610714.1
OG0000297	jg21254, jg21265, jg26115	XP_013639809.1
OG0000298	jg27999	XP_013624421.1
OG0000299	jg3528, jg3526	XP_013603401.1
OG0000299	jg574	XP_013623753.1
OG0000300	jg27072, jg27071	XP_013630824.1
OG0000300	jg14552, jg14546	XP_013635937.1
OG0000300	jg27067, jg27057, jg27066	XP_013615102.1
OG0000301	jg1040, jg31936, jg18105, jg33104, jg20960, jg32961, jg25811	XP_013629230.1, XP_013639635.1, XP_013632585.1, XP_013639156.1, XP_013614113.1, XP_013594550.1, XP_013594818.1
OG0000308	jg2926	XP_013592591.1
OG0000308	jg30285	XP_013600888.1
OG0000308	jg2919	XP_013588752.1, XP_013587884.1
OG0000310	jg22951, jg22963	XP_013610830.1, XP_013628418.1, XP_013616929.1, XP_013613287.1
OG0000311	jg5485	XP_013606449.1, XP_013614286.1
OG0000311	jg25896	XP_013636878.1, XP_013587377.1, XP_013622724.1
OG0000311	jg12214	XP_013637496.1
OG0000311	jg2061	XP_013621636.1
OG0000314	jg28796	XP_013638562.1, XP_013605539.1, XP_013603309.1
OG0000314	jg28797	XP_013634837.1, XP_013627258.1, XP_013634788.1
OG0000314	jg18397	XP_013634895.1
OG0000316	jg24355	XP_013617644.1, XP_013613593.1, XP_013613595.1, XP_013632686.1
OG0000319	jg29154, jg29153, jg22981	XP_013604074.1, XP_013586115.1, XP_013636551.1, XP_013628786.1, XP_013620255.1, XP_013620256.1, XP_013611417.1
OG0000320	jg13861	XP_013632668.1
OG0000321	jg12172	XP_013624691.1
OG0000322	jg3516	XP_013591147.1
OG0000322	jg30239	XP_013596992.1
OG0000322	jg19279, jg7268, jg32496, jg19283	XP_013633430.1, XP_013627590.1, XP_013591032.1, XP_013627611.1, XP_013627424.1
OG0000323	jg9679	XP_013596321.1, XP_013602977.1
OG0000327	jg13629, jg13626, jg15393, jg15391	XP_013601648.1, XP_013587907.1, XP_013636627.1, XP_013633031.1, XP_013635126.1
OG0000328	jg11299	XP_013605281.1, XP_013605279.1
OG0000330	jg16034	XP_013588585.1
OG0000330	jg16058	XP_013592452.1
OG0000330	jg16057	XP_013624325.1
OG0000332	jg5839, jg5838	XP_013628524.1
OG0000332	jg33133, jg33127	XP_013591750.1, XP_013628373.1
OG0000334	jg15317	XP_013599508.1
OG0000334	jg18934	XP_013630416.1, XP_013636573.1
OG0000335	jg31317	XP_013592539.1
OG0000335	jg25083	XP_013624172.1
OG0000335	jg7398, jg25085, jg25082, jg26786	XP_013628407.1, XP_013624173.1
OG0000335	jg25084, jg7397	XP_013607804.1
OG0000335	jg31321	XP_013613563.1
OG0000336	jg30287	XP_013585022.1
OG0000336	jg2930	XP_013618931.1, XP_013590664.1, XP_013590374.1, XP_013589502.1, XP_013590614.1, XP_013588250.1
OG0000338	jg29339, jg29325, jg1313, jg1242	XP_013608922.1
OG0000340	jg2171, jg19687	XP_013634954.1, XP_013634959.1
OG0000340	jg19688	XP_013627764.1
OG0000340	jg19689	XP_013632019.1, XP_013635185.1
OG0000341	jg1478, jg27068	XP_013608223.1, XP_013614288.1, XP_013629652.1, XP_013624610.1
OG0000341	jg7050	XP_013632859.1, XP_013601159.1
OG0000342	jg12776	XP_013590778.1
OG0000342	jg12778	XP_013632231.1
OG0000344	jg6493	XP_013602611.1, XP_013603475.1, XP_013612895.1, XP_013620174.1, XP_013603159.1
OG0000345	jg29716	XP_013604090.1, XP_013603949.1
OG0000346	jg22123, jg22124	XP_013619636.1
OG0000346	jg22085, jg22087, jg22094, jg27041, jg26722, jg22099, jg22100, jg22088, jg6471	XP_013610647.1
OG0000348	jg20347	XP_013627872.1
OG0000349	jg8767	XP_013627316.1
OG0000350	jg31515	XP_013594614.1, XP_013598179.1
OG0000351	jg25463	XP_013627720.1
OG0000351	jg32033, jg6347, jg32027	XP_013617000.1
OG0000351	jg12225	XP_013627608.1
OG0000351	jg25469, jg25468	XP_013637868.1
OG0000352	jg3720, jg1222	XP_013603724.1
OG0000355	jg11230	XP_013591087.1
OG0000355	jg3802	XP_013626040.1, XP_013587285.1
OG0000355	jg2266, jg2265	XP_013585442.1
OG0000356	jg6712, jg6600, jg6710, jg6598	XP_013615815.1, XP_013591122.1, XP_013592109.1, XP_013591162.1, XP_013605329.1, XP_013589556.1, XP_013588208.1
OG0000357	jg17445, jg13708, jg26926, jg6755, jg6756	XP_013608425.1, XP_013624666.1, XP_013624420.1, XP_013624791.1, XP_013601207.1, XP_013607830.1, XP_013615549.1, XP_013589484.1, XP_013624538.1, XP_013594965.1, XP_013632809.1, XP_013594432.1, XP_013601134.1, XP_013632029.1, XP_013607748.1, XP_013617024.1, XP_013624416.1, XP_013632357.1, XP_013628397.1, XP_013631066.1
OG0000358	jg28744	XP_013600499.1, XP_013587167.1, XP_013602022.1
OG0000358	jg20849, jg4766	XP_013625024.1, XP_013619486.1
OG0000358	jg4765	XP_013619714.1
OG0000359	jg18545	XP_013635658.1
OG0000360	jg23699	XP_013611365.1, XP_013607432.1
OG0000360	jg23698	XP_013621115.1, XP_013611362.1
OG0000361	jg25100	XP_013623278.1
OG0000361	jg4188	XP_013626484.1
OG0000362	jg27680	XP_013588845.1, XP_013589432.1, XP_013588656.1
OG0000363	jg14011	XP_013587610.1, XP_013601432.1
OG0000368	jg8600	XP_013590187.1, XP_013599452.1
OG0000368	jg8601	XP_013593941.1
OG0000368	jg2119, jg8599, jg8598	XP_013605587.1
OG0000369	jg29135, jg22923, jg14384, jg19181	XP_013623048.1, XP_013603088.1, XP_013608778.1, XP_013638648.1
OG0000370	jg30223	XP_013602876.1
OG0000370	jg30222	XP_013604246.1, XP_013585331.1
OG0000370	jg9938, jg9939	XP_013593167.1, XP_013593168.1, XP_013599700.1, XP_013599691.1, XP_013599541.1
OG0000371	jg31101, jg20131	XP_013634586.1, XP_013635073.1, XP_013583454.1, XP_013639040.1
OG0000371	jg29567	XP_013603282.1
OG0000372	jg9737, jg9736, jg9735	XP_013621452.1, XP_013589349.1, XP_013592507.1, XP_013623354.1, XP_013588759.1, XP_013596148.1
OG0000374	jg33246, jg33303, jg33298, jg33305, jg33297, jg33302, jg33300, jg33301, jg33299, jg33306, jg33304, jg33307	XP_013584584.1
OG0000378	jg12392, jg6729, jg7062	XP_013594350.1, XP_013608266.1, XP_013617708.1, XP_013627360.1
OG0000379	jg31721, jg1927, jg6752, jg12019	XP_013624625.1, XP_013588979.1, XP_013594405.1, XP_013639392.1, XP_013627267.1, XP_013624198.1, XP_013594944.1, XP_013627948.1, XP_013631393.1
OG0000380	jg498	XP_013625149.1
OG0000380	jg29673	XP_013601842.1
OG0000382	jg16322, jg28568, jg8018	XP_013606142.1, XP_013622500.1
OG0000382	jg1426	XP_013635241.1, XP_013613576.1
OG0000382	jg29276	XP_013605289.1, XP_013587547.1
OG0000383	jg31386	XP_013598010.1, XP_013638650.1
OG0000384	jg33475	XP_013590817.1, XP_013627893.1
OG0000386	jg15260	XP_013590573.1
OG0000386	jg14140	XP_013603249.1
OG0000386	jg13305	XP_013613384.1, XP_013598778.1
OG0000386	jg13304	XP_013596386.1
OG0000386	jg15261	XP_013600603.1
OG0000387	jg18888	XP_013638823.1
OG0000387	jg19656	XP_013631964.1, XP_013631846.1
OG0000387	jg10836	XP_013598248.1
OG0000389	jg1359, jg15858	XP_013600273.1
OG0000390	jg27023, jg26105, jg26106	XP_013593763.1, XP_013639835.1, XP_013638305.1
OG0000391	jg30802	XP_013598821.1
OG0000391	jg30801	XP_013593456.1
OG0000391	jg30800	XP_013600140.1
OG0000392	jg12312	XP_013634825.1
OG0000392	jg12313	XP_013634595.1
OG0000393	jg16938	XP_013630161.1, XP_013630378.1
OG0000396	jg13894	XP_013614469.1, XP_013597239.1
OG0000396	jg13602	XP_013598575.1, XP_013616436.1
OG0000398	jg25354	XP_013583404.1
OG0000398	jg25353	XP_013591843.1
OG0000398	jg21510	XP_013591005.1
OG0000398	jg33681	XP_013630779.1, XP_013630777.1, XP_013589867.1
OG0000399	jg16044	XP_013630957.1, XP_013630944.1, XP_013593698.1, XP_013595402.1, XP_013595413.1, XP_013595457.1, XP_013635690.1, XP_013610887.1, XP_013610791.1, XP_013610650.1
OG0000400	jg13595	XP_013620031.1
OG0000401	jg15635	XP_013633140.1
OG0000403	jg978	XP_013630765.1, XP_013624280.1
OG0000403	jg974, jg991, jg972, jg971, jg973	XP_013610671.1, XP_013608221.1, XP_013594418.1
