Orthogroup	Arabidopsis_arenosa	Cardamine_glauca
OG0000299	jg11188	Cg001G026230, Cg001G026550
OG0000299	jg3528	Cg007G279160
OG0000299	jg33778	Cg006G194370
OG0000300	jg27048	Cg004G145450
OG0000300	jg27072, jg27071	Cg004G145480, Cg004G145490
OG0000308	jg2926	Cg007G273340
OG0000308	jg12614	Cg001G040650
OG0000308	jg2919	Cg007G273310
OG0000311	jg5485	Cg008G296830
OG0000311	jg25896	Cg004G134370
OG0000311	jg12214	Cg001G036380
OG0000311	jg2061	Cg007G265360
OG0000313	jg10548	Cg001G020530
OG0000313	jg10546	Cg001G028860
OG0000313	jg16779, jg11100	Cg001G020560
OG0000313	jg32966, jg32963	Cg006G200970
OG0000314	jg28796	Cg006G241650
OG0000314	jg28797	Cg006G241640
OG0000316	jg24355	Cg006G210390, Cg008G298570, Cg001G041080
OG0000316	jg19320, jg19314, jg19325, jg12453	Cg005G165580, Cg005G165480
OG0000321	jg12224	Cg001G036410
OG0000321	jg10987, jg10984, jg12178, jg12174, jg12175	Cg001G036490, Cg001G035900
OG0000321	jg12188, jg12186	Cg001G035950, Cg001G035910, Cg001G035940
OG0000322	jg3516	Cg007G279100
OG0000322	jg30239	Cg006G228800
OG0000322	jg19279, jg7268	Cg005G165820
OG0000323	jg9679	Cg001G013020
OG0000324	jg10121, jg31791, jg32749	Cg008G317460, Cg001G031330, Cg007G263750
OG0000325	jg17653, jg27101, jg16718, jg13947, jg1971	Cg001G033350
OG0000325	jg1972	Cg007G261500, Cg004G148160
OG0000327	jg30941	Cg006G222130, Cg006G222140, Cg006G222120
OG0000327	jg13629, jg13626, jg15393, jg15391	Cg002G052000
OG0000328	jg12435	Cg001G038720, Cg001G038710
OG0000328	jg12439	Cg001G038790, Cg001G038780, Cg001G038770, Cg001G038760
OG0000330	jg16059	Cg002G046560
OG0000332	jg1712	Cg007G259450
OG0000332	jg5838	Cg008G300270
OG0000332	jg33133	Cg006G199650
OG0000332	jg33127	Cg004G136440
OG0000334	jg15317	Cg002G052730
OG0000334	jg18934	Cg005G168750
OG0000334	jg7974, jg7975	Cg008G316780, Cg003G078420, Cg014G331200
OG0000334	jg7976	Cg014G331210, Cg003G078410
OG0000335	jg32824	Cg006G205050
OG0000335	jg7398	Cg004G142530, Cg004G127070
OG0000335	jg31321	Cg006G218670
OG0000336	jg30287	Cg006G228370
OG0000336	jg2930	Cg007G273370
OG0000339	jg10163	Cg001G017490
OG0000339	jg8201	Cg014G333260, Cg003G076340
OG0000339	jg19995	Cg005G159770
OG0000339	jg16199	Cg002G045310
OG0000340	jg2171, jg19687	Cg005G162340
OG0000340	jg19688	Cg005G162320
OG0000340	jg32784	Cg005G162330
OG0000341	jg1478, jg27068	Cg002G068310
OG0000341	jg17248, jg20584	Cg001G030730
OG0000342	jg12806, jg12812, jg12809, jg12803, jg12800, jg12817, jg17734, jg12816, jg12804, jg12810, jg12779	Cg001G042360, Cg001G042380
OG0000342	jg12778	Cg001G042630
OG0000344	jg6493, jg6491, jg6492	Cg008G305710, Cg008G305700
OG0000345	jg29718	Cg006G233280
OG0000345	jg29716	Cg006G233290
OG0000346	jg22093, jg22108, jg22109	Cg003G100610, Cg003G097510
OG0000347	jg27595, jg26743, jg27016, jg12750, jg19271, jg17533	Cg004G127590
OG0000347	jg26744	Cg007G264130
OG0000348	jg3156	Cg006G244770, Cg001G023970, Cg005G168250, Cg001G030910, Cg002G068730
OG0000348	jg20347	Cg004G146340, Cg007G271550
OG0000349	jg8767	Cg001G004450
OG0000349	jg17263, jg13237, jg8768, jg32599	Cg005G177460
OG0000351	jg25463	Cg004G130650
OG0000351	jg32030, jg32031, jg32032, jg25465, jg25470, jg25466, jg23092	Cg003G086090
OG0000351	jg32033, jg6347, jg32027	Cg006G211780
OG0000351	jg25468	Cg008G290210
OG0000351	jg25462	Cg004G130660
OG0000352	jg30216	Cg006G229000
OG0000352	jg911, jg964, jg968, jg811, jg963	Cg007G250610
OG0000353	jg19949, jg4268, jg10506	Cg001G022220, Cg002G056550, Cg008G295330
OG0000355	jg3802	Cg007G280400
OG0000355	jg2266, jg2265, jg3524	Cg005G187890
OG0000356	jg6712, jg6600, jg6710, jg6598	Cg008G306390, Cg008G306550
OG0000358	jg20849	Cg008G319440
OG0000358	jg4766	Cg008G289890
OG0000358	jg4765	Cg008G289880
OG0000359	jg31532, jg31533	Cg006G216530, Cg006G216520, Cg006G216510
OG0000359	jg18545	Cg005G172170
OG0000360	jg23699	Cg003G114870
OG0000361	jg25100	Cg004G127210
OG0000361	jg4188	Cg008G285160
OG0000362	jg2564, jg2563	Cg007G270120
OG0000362	jg3658	Cg007G280330
OG0000363	jg14011	Cg006G201850
OG0000363	jg17123, jg7107, jg7126, jg7131, jg21009, jg3815, jg21902	Cg006G201860
OG0000368	jg8600	Cg001G002850
OG0000368	jg8601	Cg001G002860
OG0000368	jg8599, jg8598	Cg001G002840
OG0000370	jg30223	Cg006G228950
OG0000370	jg9938, jg9939	Cg001G015500
OG0000371	jg31101	Cg006G220780
OG0000371	jg20131	Cg005G158480
OG0000371	jg28645	Cg006G243100
OG0000372	jg9737, jg9736, jg9735	Cg001G013540, Cg001G013550, Cg001G013560
OG0000374	jg10334	Cg006G203210, Cg006G203180, Cg006G203200, Cg006G203220, Cg006G203250, Cg006G203260, Cg006G203240, Cg006G203230, Cg006G203190, Cg006G198280, Cg006G198270, Cg006G198290
OG0000377	jg915, jg916	Cg007G249720
OG0000381	jg28637	Cg006G239330, Cg006G239310, Cg006G240450
OG0000381	jg19473	Cg006G225170, Cg006G239510, Cg006G240680
OG0000382	jg28568	Cg006G243790
OG0000382	jg1426	Cg007G254420
OG0000382	jg29276	Cg006G236900
OG0000383	jg31388, jg31780	Cg006G217970
OG0000383	jg31386	Cg006G218010, Cg006G217980
OG0000384	jg33477	Cg006G196900
OG0000386	jg15260	Cg002G053290
OG0000386	jg14140	Cg002G063780
OG0000386	jg13305	Cg002G072490
OG0000386	jg13304	Cg002G072500
OG0000386	jg15261	Cg002G053280
OG0000387	jg19656, jg10836, jg19678, jg19658	Cg005G162800
OG0000390	jg6196	Cg008G303200
OG0000390	jg25857	Cg002G062740
OG0000391	jg30802	Cg006G223560, Cg006G223590
OG0000391	jg30797, jg30796	Cg006G223610
OG0000392	jg14890	Cg002G056610
OG0000392	jg12313	Cg001G037860, Cg001G037810
OG0000392	jg14893	Cg002G056570
OG0000393	jg16938	Cg004G134070
OG0000393	jg26804, jg25826	Cg003G086190, Cg003G086120
OG0000396	jg13602	Cg001G030810, Cg002G069030
OG0000396	jg13605, jg13608	Cg002G069060
OG0000398	jg25354	Cg004G129520
OG0000398	jg25353	Cg004G129510
OG0000398	jg21510	Cg008G309090
OG0000398	jg33681	Cg006G195010
OG0000400	jg26730, jg20048	Cg005G159260
OG0000400	jg14665, jg13595	Cg004G145190
OG0000401	jg28077	Cg003G110400
OG0000401	jg21853	Cg003G098280
OG0000403	jg978	Cg007G250680
OG0000403	jg974, jg991, jg972, jg971, jg973	Cg007G250640
OG0000406	jg5528	Cg008G297220
OG0000406	jg16033	Cg002G046730
OG0000406	jg24137	Cg004G118250
OG0000407	jg5391, jg5390, jg31104, jg31105, jg31107	Cg008G295960
OG0000407	jg5315	Cg008G295160
OG0000408	jg16967, jg16973, jg16975, jg16971, jg16970	Cg005G189700
OG0000410	jg806	Cg007G249030
OG0000410	jg816	Cg007G249090
OG0000410	jg815, jg820, jg826	Cg007G249110
OG0000411	jg731	Cg007G248450
OG0000411	jg27082	Cg004G145680
OG0000411	jg10342	Cg001G019000
OG0000412	jg22288	Cg003G101880
OG0000412	jg9732	Cg001G013500
OG0000413	jg25335	Cg004G129370
OG0000413	jg22533	Cg003G104010
OG0000414	jg31117	Cg006G220700
OG0000415	jg5048	Cg008G292540
OG0000415	jg6651	Cg008G306950
OG0000416	jg18234, jg18250	Cg005G174990, Cg005G174850
OG0000416	jg28902	Cg006G240670
OG0000417	jg7721, jg7722, jg7726, jg7304	Cg003G109700
OG0000419	jg21490, jg21485, jg21492, jg21497, jg21483, jg21498, jg21491, jg28254, jg21489, jg21482, jg21496	Cg008G309140, Cg008G310840, Cg008G309150
OG0000421	jg12475, jg12477, jg12476, jg12332	Cg001G039140, Cg001G039040
OG0000422	jg29314	Cg001G020210, Cg006G236580
OG0000422	jg29316	Cg006G236570, Cg006G236560
OG0000423	jg2908	Cg007G273210
OG0000423	jg25396	Cg004G129870
OG0000424	jg7845	Cg005G185110
OG0000425	jg33495, jg33493	Cg006G196760, Cg004G145250, Cg004G145230, Cg004G145240
OG0000425	jg11554, jg13203, jg13205, jg13204, jg13202, jg32794, jg25151	Cg004G127770
OG0000426	jg1649	Cg006G207870, Cg001G036330
OG0000427	jg21076, jg18471, jg13731	Cg005G172930
OG0000429	jg6415	Cg008G305090
OG0000429	jg9154	Cg001G008100
OG0000429	jg17131	Cg005G188170
OG0000430	jg27751	Cg004G152450
OG0000430	jg16516	Cg005G193810
OG0000430	jg8342	Cg001G000600
OG0000431	jg1153	Cg007G251970
OG0000431	jg29378	Cg006G235970
OG0000431	jg29377	Cg006G235980
OG0000432	jg21967	Cg003G099400
OG0000432	jg9794	Cg001G014130
OG0000432	jg22448, jg22447	Cg003G103300
OG0000433	jg1883	Cg008G318280
OG0000435	jg30401, jg30400	Cg006G227220, Cg006G227250
OG0000436	jg28169	Cg004G156050
OG0000437	jg32010	Cg006G211920, Cg006G211880
OG0000437	jg32012	Cg006G211900
OG0000437	jg32008	Cg006G211940
OG0000439	jg15993	Cg002G047030
OG0000439	jg18200	Cg005G175260
OG0000440	jg18749, jg5580	Cg008G297760
OG0000440	jg24181	Cg004G118560
OG0000440	jg24183	Cg004G118570
OG0000441	jg25701	Cg004G132880
OG0000441	jg25697, jg25696	Cg004G132850
OG0000441	jg25699	Cg004G132860
OG0000442	jg8354	Cg001G027430, Cg002G071920
OG0000442	jg16617, jg16614	Cg005G192980
OG0000442	jg16613, jg16615, jg16616, jg16612	Cg007G247910
OG0000443	jg2864	Cg007G272740, Cg007G272730
OG0000446	jg23206	Cg003G110320
OG0000446	jg13074	Cg002G074360
OG0000447	jg25527	Cg004G131200
OG0000447	jg23026	Cg003G108540
OG0000447	jg18497	Cg005G172640
OG0000447	jg31384	Cg006G218040
OG0000448	jg20366	Cg008G324500
OG0000448	jg20367	Cg008G324490
OG0000448	jg20365	Cg008G324510
OG0000449	jg14381	Cg002G061250
OG0000449	jg22929	Cg003G107590
OG0000449	jg14380	Cg002G061240
OG0000449	jg22927, jg22928	Cg003G107580
OG0000452	jg9382	Cg001G010190
OG0000452	jg9383, jg1872	Cg001G010200
OG0000453	jg33046	Cg006G197950
OG0000454	jg21978, jg21979, jg21980	Cg003G099450
OG0000456	jg27650, jg4447, jg4448	Cg008G287450
OG0000456	jg11408, jg11521	Cg002G056050, Cg002G056060, Cg005G187000
OG0000457	jg5458, jg5460, jg5083	Cg008G292890
OG0000457	jg12580	Cg001G040480
OG0000458	jg17636	Cg003G099750, Cg003G099730
OG0000460	jg990, jg976	Cg007G250660, Cg007G250670
OG0000460	jg10331	Cg001G018880
OG0000460	jg32699	Cg005G157890
OG0000461	jg18932	Cg005G168760
OG0000461	jg28396	Cg006G245460
OG0000461	jg28395	Cg006G245470
OG0000462	jg19077, jg12377, jg32516	Cg006G210000
OG0000463	jg14457	Cg002G060360
OG0000463	jg14450	Cg002G060570
OG0000463	jg14453	Cg002G060480
OG0000466	jg4077	Cg008G284120
OG0000467	jg10715, jg19591	Cg008G322950, Cg002G047650
OG0000468	jg15405	Cg002G051880
OG0000468	jg18363	Cg005G173840
OG0000468	jg19076	Cg005G167330
OG0000471	jg31419	Cg006G217710
OG0000471	jg31418	Cg006G217740, Cg006G217720, Cg006G217730
OG0000471	jg31424	Cg006G217690
OG0000472	jg12627	Cg001G040820
OG0000472	jg12626	Cg001G040810, Cg001G040800
OG0000474	jg6224	Cg008G303420
OG0000474	jg14718	Cg002G057990
OG0000476	jg6422	Cg008G305110, Cg008G305030
OG0000477	jg4536, jg27864	Cg003G105990, Cg004G153320, Cg005G168060
OG0000481	jg11478, jg28172	Cg001G029300, Cg003G087600
OG0000482	jg2227	Cg007G266950, Cg001G038090
OG0000483	jg22371	Cg003G102670
OG0000483	jg22372, jg12274, jg22376, jg12263	Cg003G102690, Cg003G102680
OG0000484	jg20575	Cg008G322230
OG0000487	jg28766	Cg004G120040, Cg005G173270, Cg006G241950
OG0000488	jg15169	Cg002G054290
OG0000488	jg12046, jg15173	Cg002G054230
OG0000488	jg15143	Cg002G054460
OG0000488	jg15174	Cg002G054220
OG0000489	jg24485	Cg004G121500, Cg004G121510
OG0000489	jg7833, jg7828, jg7826, jg7830	Cg003G094350, Cg003G079680
OG0000490	jg28529	Cg006G244130
OG0000490	jg28530	Cg006G244120
OG0000491	jg6094, jg7081	Cg008G302450
OG0000492	jg22550	Cg003G103830
OG0000495	jg17057, jg17059	Cg003G101210
OG0000495	jg16811	Cg005G191210
OG0000496	jg11876	Cg004G148140
OG0000496	jg17937	Cg002G063650, Cg004G148150
OG0000496	jg11820	Cg008G318740, Cg001G021720
OG0000497	jg13943	Cg008G309770
OG0000498	jg22061	Cg003G100300
OG0000498	jg9651	Cg001G012780, Cg006G218710
OG0000499	jg10760	Cg001G022510
OG0000499	jg3514	Cg007G279080
OG0000500	jg20612	Cg008G321790
OG0000500	jg20613	Cg008G321770
OG0000501	jg32175	Cg006G209830
OG0000501	jg14430	Cg004G151200, Cg002G060780
OG0000502	jg21036, jg11862, jg6575, jg587, jg3185, jg1933, jg6818, jg17576, jg9337, jg20836, jg17475, jg33136, jg30061, jg27527, jg1779, jg1784, jg5332, jg11874, jg13952, jg11838, jg32696, jg3175, jg24141, jg15366, jg1716, jg6817	Cg008G316630
OG0000504	jg3998	Cg008G283420
OG0000504	jg15455	Cg005G166880
OG0000504	jg24877	Cg004G125100
OG0000506	jg27491, jg2122, jg2123, jg4379	Cg008G286990
OG0000506	jg2816	Cg007G272280
OG0000508	jg18411	Cg005G170330
OG0000508	jg18103, jg17563, jg26267	Cg005G169030
OG0000509	jg10975	Cg006G201540
OG0000509	jg10982	Cg001G024650
OG0000509	jg10981	Cg001G024640
OG0000510	jg948, jg949	Cg007G250480, Cg007G250500
OG0000510	jg947	Cg007G250460
OG0000511	jg11210	Cg001G026600
OG0000511	jg673	Cg007G247860
OG0000512	jg10170, jg10168, jg10169	Cg001G017530
OG0000512	jg10167, jg10166	Cg001G017520
OG0000512	jg28227	Cg002G068470
OG0000512	jg10164, jg12984	Cg001G017500
OG0000512	jg10165	Cg001G017510
OG0000513	jg15295	Cg002G052890
OG0000513	jg14385	Cg002G061210
OG0000513	jg22921	Cg003G107510
OG0000514	jg26192	Cg004G137240
OG0000514	jg31173	Cg006G220140
OG0000515	jg33804, jg33803	Cg006G194180
OG0000516	jg9498, jg12529	Cg001G039660
OG0000520	jg21281	Cg005G160050
OG0000520	jg16160	Cg009G325440, Cg008G313690
OG0000521	jg32168	Cg006G209950
OG0000521	jg7215	Cg003G085930
OG0000521	jg3506	Cg007G278940
OG0000522	jg31946	Cg006G212940
OG0000522	jg31949	Cg006G212930
OG0000522	jg31947	Cg003G083650
OG0000522	jg7403	Cg003G083570
OG0000523	jg20053, jg20054	Cg005G159230
OG0000523	jg31323	Cg006G218660
OG0000524	jg21346	Cg008G312990
OG0000525	jg25495	Cg004G130910
OG0000525	jg33557	Cg006G196190
OG0000526	jg14581	Cg002G059250
OG0000526	jg14578	Cg002G059300
OG0000526	jg14579	Cg002G059290
OG0000526	jg14580	Cg002G059280, Cg002G059260
OG0000527	jg11429	Cg001G028730
OG0000527	jg11421, jg11417, jg11432, jg11422, jg11415	Cg001G028570
OG0000530	jg5538	Cg008G297330, Cg008G297350
OG0000533	jg8390	Cg001G001030
OG0000533	jg16575	Cg005G193250
OG0000534	jg708	Cg007G248240
OG0000534	jg713, jg712, jg742, jg710, jg741	Cg007G248260, Cg007G248310, Cg007G248250
OG0000535	jg13026	Cg002G074720
OG0000535	jg868	Cg002G074700, Cg002G074680, Cg007G250270
OG0000535	jg13027	Cg002G074710
OG0000537	jg7925	Cg003G094580, Cg003G079430
OG0000537	jg24704	Cg004G123580
OG0000538	jg19699	Cg005G162220
OG0000538	jg19696	Cg005G162250
OG0000538	jg19698	Cg005G162230
OG0000539	jg23802	Cg007G251010
OG0000539	jg18113	Cg005G176040
OG0000540	jg17964	Cg005G177450
OG0000540	jg17962	Cg005G177480
OG0000540	jg17961	Cg005G177500, Cg005G177490
OG0000542	jg32967	Cg006G200890
OG0000542	jg24075	Cg004G117700
OG0000543	jg16929, jg16931, jg17291, jg17003, jg16987, jg17292, jg16935, jg20923, jg16934	Cg005G190410, Cg005G189960, Cg005G190420, Cg005G190000
OG0000544	jg28859, jg28860	Cg006G241100
OG0000545	jg3158	Cg007G275530
OG0000545	jg3155, jg3157	Cg007G275520, Cg007G275510
OG0000545	jg3154	Cg007G275490
OG0000546	jg27825	Cg004G152970
OG0000546	jg27824	Cg004G152950
OG0000546	jg27811	Cg004G152920
OG0000546	jg27820, jg27810, jg27823	Cg004G152930, Cg004G152960, Cg004G152940
OG0000547	jg7573, jg7576, jg7572, jg7574	Cg003G081950, Cg003G081930
OG0000551	jg23481	Cg003G112680
OG0000551	jg8404	Cg001G001200
OG0000551	jg4806	Cg008G290260
OG0000552	jg30914, jg32005	Cg006G222430
OG0000552	jg16295	Cg005G175630, Cg002G044370
OG0000553	jg32427	Cg006G211460
OG0000555	jg7626, jg7624, jg1372, jg1387, jg1382, jg1384, jg1385, jg1383, jg1386, jg7625	Cg003G081530
OG0000556	jg24663	Cg004G123180
OG0000556	jg21449, jg21453	Cg008G311260, Cg008G309430
OG0000556	jg26824	Cg004G142770
OG0000557	jg16084	Cg002G046330
OG0000557	jg19839	Cg005G161030
OG0000557	jg19838	Cg005G161040
OG0000558	jg19487	Cg005G164050, Cg005G163680
OG0000558	jg17449, jg19488	Cg005G164030
OG0000558	jg27025	Cg004G144890
OG0000559	jg4024	Cg008G283670
OG0000559	jg4025	Cg008G283680
OG0000559	jg4012	Cg008G284340
OG0000560	jg22886	Cg003G107170
OG0000560	jg28751	Cg006G242130
OG0000562	jg24508	Cg004G121670
OG0000562	jg5286	Cg008G294850
OG0000562	jg6572	Cg008G306290
OG0000563	jg20841, jg11999, jg20839	Cg008G319600
OG0000564	jg16981	Cg005G189590
OG0000564	jg16982, jg16980	Cg005G189640, Cg005G189660
OG0000565	jg2605	Cg007G270450
OG0000566	jg5898, jg5899, jg31971	Cg008G300820
OG0000566	jg5921, jg26863	Cg008G300980
OG0000567	jg5046	Cg008G292520
OG0000568	jg1489, jg16423, jg13936, jg6973, jg17102, jg27816	Cg004G134820, Cg004G152730, Cg003G087790, Cg007G255630
OG0000569	jg18645, jg18647	Cg005G171340
OG0000570	jg24012	Cg004G117190
OG0000571	jg23018	Cg003G108460
OG0000571	jg29172	Cg006G237990, Cg006G238000
OG0000572	jg3001	Cg007G274000
OG0000573	jg846	Cg007G249330
OG0000574	jg7027, jg32621, jg13872	Cg007G257570
OG0000575	jg8980	Cg002G064200
OG0000578	jg29431	Cg006G235600
OG0000578	jg1019	Cg007G251220
OG0000578	jg2597	Cg007G270390
OG0000579	jg12774	Cg001G042350
OG0000581	jg24849	Cg004G124880, Cg004G124890
OG0000582	jg6054	Cg008G302230
OG0000582	jg17669	Cg005G180390
OG0000584	jg9581	Cg001G012010
OG0000585	jg25476	Cg004G130730, Cg005G172160, Cg006G216450
OG0000586	jg21166	Cg008G317030
OG0000587	jg8090	Cg014G331710, Cg003G077950
OG0000587	jg20091	Cg005G158850
OG0000587	jg28523	Cg006G244220
OG0000588	jg25511	Cg004G131080
OG0000588	jg19576	Cg005G163370
OG0000588	jg33536	Cg006G196360
OG0000589	jg22919	Cg003G107490
OG0000589	jg14387	Cg002G061190
OG0000589	jg14386	Cg002G061200
OG0000590	jg6614	Cg008G306680
OG0000590	jg28594	Cg006G243560
OG0000591	jg30467	Cg002G057870
OG0000592	jg32943	Cg006G201250
OG0000592	jg30331	Cg006G227950
OG0000593	jg3529	Cg001G026500
OG0000593	jg11187, jg11615	Cg001G026300
OG0000593	jg13710, jg13746	Cg007G253070
OG0000595	jg14169	Cg002G063250
OG0000595	jg14167	Cg002G063260
OG0000596	jg5866	Cg008G300510
OG0000596	jg22346	Cg003G102460
OG0000596	jg22332	Cg003G102400
OG0000597	jg18157, jg17982	Cg005G175670
OG0000598	jg10593, jg10592	Cg001G020860
OG0000600	jg22542	Cg003G104060
OG0000600	jg28170	Cg004G156080
OG0000600	jg9501	Cg001G011170
OG0000601	jg5374	Cg008G295790
OG0000601	jg12491	Cg001G039300
OG0000601	jg13777	Cg002G067730
OG0000602	jg4065	Cg008G284060
OG0000602	jg24911	Cg004G125440
OG0000604	jg9978	Cg001G015890
OG0000605	jg3048	Cg007G274490
OG0000605	jg3047	Cg007G274500
OG0000606	jg25639	Cg004G132340
OG0000606	jg3771	Cg007G281550
OG0000606	jg27276, jg33426	Cg006G197370
OG0000607	jg26039	Cg004G135710
OG0000607	jg27622	Cg004G151620
OG0000607	jg8969	Cg001G006330
OG0000608	jg15793	Cg002G048580
OG0000608	jg15788	Cg002G048620
OG0000609	jg8841	Cg001G005110
OG0000609	jg8843, jg8844	Cg003G085350
OG0000612	jg1116, jg1151	Cg007G251640
OG0000613	jg24063	Cg004G117600
OG0000613	jg12418	Cg001G038460
OG0000614	jg4726, jg4724	Cg003G083720, Cg003G083730
OG0000615	jg27944	Cg004G154140
OG0000615	jg8720	Cg001G003930
OG0000615	jg15003	Cg002G055630
OG0000616	jg23007	Cg003G108360
OG0000617	jg8061, jg8062	Cg014G331930, Cg003G077690, Cg014G331920, Cg003G077700
OG0000617	jg8112	Cg014G332730, Cg003G076870
OG0000618	jg3537	Cg007G279240
OG0000618	jg9695	Cg001G013140
OG0000619	jg18863	Cg005G169350
OG0000619	jg15274	Cg002G053130
OG0000620	jg30377	Cg006G227500
OG0000620	jg3057, jg3055	Cg007G274540
OG0000621	jg7674	Cg003G080980
OG0000621	jg13820, jg12134	Cg001G035510, Cg007G255970
OG0000622	jg16630	Cg005G192750
OG0000626	jg518	Cg007G246760, Cg007G246730, Cg007G246740
OG0000626	jg516	Cg007G246710
OG0000626	jg519	Cg007G246720
OG0000627	jg2201	Cg007G266770
OG0000627	jg22380	Cg003G102720
OG0000628	jg3467	Cg007G278590
OG0000628	jg26006	Cg004G135400, Cg006G208420
OG0000630	jg12315	Cg001G037880, Cg001G037840
OG0000633	jg30016	Cg006G230570
OG0000633	jg13948	Cg002G066750
OG0000633	jg3768	Cg007G281520
OG0000634	jg22863	Cg003G106960, Cg003G106970
OG0000634	jg22865	Cg003G106980
OG0000635	jg18072	Cg005G176520
OG0000635	jg18217, jg1138	Cg007G251250
OG0000636	jg4344	Cg008G286670
OG0000636	jg4345	Cg008G286690
OG0000639	jg10684	Cg001G021660
OG0000640	jg30624	Cg006G225210
OG0000640	jg30622	Cg006G225230
OG0000641	jg26381	Cg004G138830
OG0000641	jg26384	Cg004G138850
OG0000641	jg26382	Cg004G138840
OG0000642	jg12488, jg12487	Cg001G039230, Cg001G039250, Cg001G039260
OG0000642	jg12489	Cg001G039280, Cg001G039290
OG0000645	jg11358	Cg001G028030
OG0000646	jg13733	Cg002G068200
OG0000646	jg23996	Cg004G117060
OG0000646	jg12510, jg12511	Cg001G039450
OG0000648	jg28245, jg14836	Cg007G250430, Cg002G043950
OG0000649	jg32443	Cg006G207250
OG0000649	jg17606, jg30737	Cg006G224150
OG0000649	jg3275	Cg007G276770
OG0000650	jg20468	Cg008G323240
OG0000650	jg20467	Cg008G323250
OG0000651	jg22932	Cg003G085490
OG0000652	jg6184, jg6183, jg6185	Cg008G303080, Cg008G303060, Cg008G303090
OG0000653	jg5952	Cg008G301300
OG0000654	jg21106, jg22830	Cg003G106900, Cg003G106910, Cg003G107260
OG0000658	jg6629	Cg008G306770, Cg002G052670, Cg002G070930
OG0000660	jg14470	Cg002G060220
OG0000661	jg11941, jg15323, jg18223	Cg005G175080
OG0000662	jg5409	Cg008G296140
OG0000662	jg24052	Cg004G117510
OG0000662	jg5411	Cg008G296150
OG0000663	jg31209	Cg006G219810
OG0000667	jg14233, jg14232, jg14106	Cg002G064320
OG0000669	jg19759	Cg005G161680
OG0000669	jg25341	Cg004G129440
OG0000669	jg12915	Cg002G075620
OG0000670	jg10136	Cg001G017310
OG0000670	jg10135	Cg001G017300
OG0000671	jg12467	Cg001G038980
OG0000671	jg12468	Cg001G038990
OG0000672	jg31455	Cg006G217430
OG0000673	jg13248, jg13245	Cg002G072930
OG0000674	jg28590	Cg006G243600
OG0000674	jg20170	Cg005G158060
OG0000674	jg7985	Cg014G331360, Cg003G078290
OG0000675	jg3680	Cg007G280540
OG0000675	jg18279	Cg005G174600
OG0000676	jg3081	Cg007G274730
OG0000677	jg31035	Cg006G221400, Cg006G221380, Cg006G221390, Cg006G221370
OG0000677	jg31038, jg31036, jg32202	Cg006G221350
OG0000678	jg31763, jg31760, jg31765, jg31762	Cg006G214830, Cg006G214880, Cg006G214860, Cg006G214850
OG0000679	jg1084, jg26966, jg17014, jg21402, jg1076, jg26084	Cg003G087780
