Orthogroup	Arabidopsis_arenosa	Alyssum_gmelinii
OG0000193	jg7365	Ag005G442650, Ag005G443800, Ag005G442630
OG0000195	jg19387, jg15712, jg15648	Ag001G082920
OG0000195	jg2098, jg12245	Ag007G646090
OG0000196	jg31558, jg31560, jg28891	Ag004G304260, Ag004G304230
OG0000196	jg31559	Ag004G304250
OG0000196	jg28892	Ag004G304270, Ag004G304220, Ag004G304240
OG0000197	jg12179	Ag006G545700
OG0000197	jg28098	Ag004G326930
OG0000201	jg26412, jg26411, jg26410	Ag005G439850
OG0000201	jg26422	Ag005G439760
OG0000201	jg26418, jg26417	Ag005G439610
OG0000202	jg25806	Ag005G458980
OG0000202	jg25880	Ag003G215780, Ag005G457800
OG0000203	jg24349, jg24348, jg24346, jg24347	Ag006G519280, Ag005G485370, Ag005G485380
OG0000203	jg24303, jg5021, jg5008, jg5007, jg5020, jg5022	Ag004G387230, Ag004G392530, Ag005G485880
OG0000204	jg15213	Ag003G216930, Ag003G216910, Ag003G216390, Ag003G216940, Ag003G216920, Ag003G216970, Ag003G216980
OG0000204	jg26496	Ag005G437650
OG0000205	jg16530, jg27661, jg27598, jg13088, jg13092, jg13087, jg13090, jg16527, jg27591, jg27660, jg27597, jg16764, jg32764, jg11592, jg11594	Ag005G439370
OG0000207	jg2551	Ag002G183650
OG0000207	jg3555	Ag003G219800, Ag003G215860, Ag003G215900
OG0000207	jg3554	Ag003G212790
OG0000208	jg12428	Ag003G275160
OG0000208	jg8417, jg9182	Ag008G723930, Ag003G294620, Ag003G284900, Ag003G294610
OG0000208	jg21871	Ag003G275170, Ag003G294530, Ag003G294570, Ag003G294700, Ag003G294540
OG0000209	jg416, jg418	Ag004G398980, Ag004G398780, Ag004G398970
OG0000209	jg413	Ag004G399460, Ag004G398960
OG0000209	jg414, jg7742, jg33120, jg7741	Ag004G398990, Ag004G398790, Ag002G138750
OG0000209	jg12797	Ag004G312510, Ag004G312520
OG0000210	jg13160, jg13155, jg13158, jg13161, jg12338, jg12339, jg5057, jg13159, jg13157	Ag003G280570, Ag003G273400
OG0000210	jg18412, jg18409, jg18408	Ag007G588470
OG0000210	jg18405, jg20943	Ag007G588480
OG0000213	jg2970, jg2971	Ag003G236750, Ag003G236500, Ag003G236780, Ag003G236530
OG0000213	jg16737, jg16738, jg16741, jg16740	Ag003G288980
OG0000214	jg2493	Ag007G604980
OG0000214	jg7249	Ag006G510950, Ag003G222050
OG0000214	jg7534, jg7536, jg7538, jg7531, jg7506, jg7999, jg8001	Ag006G510210
OG0000216	jg10266	Ag006G554100, Ag006G554110
OG0000216	jg10316, jg10315	Ag006G554130
OG0000218	jg29979, jg29981	Ag004G322150
OG0000218	jg29982	Ag004G322240, Ag004G322160, Ag004G322180, Ag004G322280, Ag004G322290
OG0000218	jg13337	Ag004G318250, Ag006G542090, Ag006G547060
OG0000218	jg11388	Ag005G439660, Ag008G718790
OG0000219	jg2178, jg2182, jg2180, jg2179	Ag004G357760
OG0000219	jg23294, jg23293	Ag006G565670
OG0000219	jg22095, jg22096	Ag008G724120
OG0000220	jg760	Ag002G172490
OG0000220	jg22418, jg22417, jg22415, jg22413, jg22416, jg21587, jg3970, jg13066, jg13067	Ag002G179690
OG0000221	jg23304	Ag004G396450
OG0000224	jg3422, jg3420	Ag003G217560, Ag003G217550, Ag001G013260, Ag003G217250, Ag003G217260, Ag003G217440, Ag003G217450
OG0000224	jg9231	Ag003G270550
OG0000224	jg571, jg570	Ag004G383650
OG0000225	jg31468	Ag007G582050, Ag007G581990
OG0000225	jg31477	Ag007G581980, Ag007G582060
OG0000226	jg30960, jg31379, jg31377	Ag001G000690, Ag004G337830, Ag005G429260, Ag005G429270, Ag001G000670
OG0000228	jg6720, jg6718	Ag004G341460
OG0000228	jg2708	Ag004G344170
OG0000229	jg32894, jg33326	Ag003G260760
OG0000231	jg12412	Ag001G058920
OG0000232	jg25056	Ag001G011980, Ag001G025350, Ag005G473990, Ag005G474010, Ag005G474060, Ag006G511920, Ag005G474020, Ag005G473970, Ag001G083150
OG0000233	jg1868	Ag004G382390
OG0000233	jg1869	Ag003G243370
OG0000234	jg15449	Ag001G076970
OG0000234	jg15448	Ag001G076940
OG0000234	jg15447	Ag001G076930
OG0000234	jg5170	Ag007G612020
OG0000235	jg31894, jg31896	Ag005G452990, Ag005G453010, Ag005G460460
OG0000235	jg32770	Ag004G314680
OG0000235	jg32771, jg25724	Ag005G460880
OG0000236	jg17600, jg17601, jg17602, jg17608, jg7281, jg7280	Ag008G716730, Ag008G716740, Ag008G716760
OG0000239	jg18393, jg18428	Ag007G588290, Ag002G178990
OG0000239	jg27121, jg18342	Ag001G025650
OG0000240	jg23298	Ag007G599880
OG0000240	jg17464, jg1772	Ag001G089960
OG0000242	jg27565	Ag005G419410
OG0000242	jg29880	Ag004G319220
OG0000242	jg29883	Ag004G319640
OG0000242	jg29879	Ag004G319270
OG0000244	jg10370	Ag006G567480
OG0000244	jg7736	Ag002G138400, Ag002G137710
OG0000244	jg10371	Ag006G567460, Ag006G567470
OG0000244	jg7735	Ag002G137640, Ag002G138410
OG0000248	jg7640	Ag002G142990
OG0000248	jg7420, jg7421	Ag002G142870, Ag002G142960, Ag002G142950, Ag002G142860
OG0000248	jg1267	Ag004G367480
OG0000248	jg15619	Ag001G081600
OG0000249	jg18816	Ag002G168370
OG0000249	jg18819	Ag002G168420, Ag002G179380
OG0000249	jg18817, jg18818	Ag002G168380
OG0000249	jg15247	Ag001G071720
OG0000250	jg2612, jg2609, jg2608, jg2614, jg2620, jg2621, jg2622	Ag003G292650
OG0000250	jg2603, jg2604	Ag004G328080
OG0000251	jg28919	Ag003G266640
OG0000251	jg17509	Ag005G466710
OG0000251	jg14119	Ag002G169640
OG0000251	jg17847, jg27513, jg17243	Ag006G549990
OG0000252	jg4033, jg27620, jg4035, jg33335, jg33336, jg33337, jg4032, jg4031, jg4036, jg4034	Ag006G494350, Ag006G494360, Ag006G494380, Ag006G494310, Ag006G494330, Ag006G493940, Ag006G493990, Ag002G166430, Ag006G493980, Ag006G494000, Ag003G272030, Ag006G493970, Ag006G493890, Ag006G493910, Ag006G493930, Ag006G493870, Ag006G493900, Ag002G186120, Ag002G186270, Ag002G186250, Ag002G186210, Ag002G186260, Ag002G186220, Ag002G186130, Ag002G186150, Ag002G186160, Ag002G186240
OG0000254	jg16978, jg17665	Ag002G185430
OG0000254	jg7439	Ag002G185420
OG0000256	jg13826, jg19307	Ag002G186760, Ag002G186720
OG0000256	jg21390, jg21205, jg21204, jg27046	Ag002G182840, Ag002G182690, Ag002G182780
OG0000256	jg19308	Ag002G187030, Ag002G187040, Ag002G187060, Ag002G187050, Ag008G691560
OG0000257	jg33267	Ag001G011470, Ag008G698480, Ag001G011500, Ag001G010720, Ag004G331430, Ag008G697590, Ag003G211470, Ag003G211370, Ag003G220650, Ag003G228410, Ag003G212030, Ag003G212020, Ag001G012300, Ag003G233340
OG0000257	jg24983	Ag005G475480, Ag005G476080, Ag005G425180, Ag005G475490, Ag005G476060, Ag005G476070, Ag005G475200
OG0000258	jg13318, jg13319	Ag002G175550
OG0000258	jg22623	Ag008G702170
OG0000258	jg13321	Ag002G191840, Ag001G079880
OG0000258	jg13320	Ag004G336180
OG0000260	jg4068	Ag006G496380
OG0000260	jg31434	Ag003G219630, Ag006G495360
OG0000260	jg17319	Ag006G495440
OG0000260	jg4069	Ag006G496100
OG0000264	jg7787	Ag002G129660
OG0000264	jg7882	Ag002G129760, Ag002G129810
OG0000264	jg7883, jg7885, jg7884, jg7892, jg7931, jg7886	Ag007G599430
OG0000265	jg20789	Ag001G064340, Ag005G418610, Ag003G279450, Ag007G623720, Ag003G229640, Ag002G180170
OG0000266	jg31826, jg15562, jg15586, jg15559	Ag001G078180, Ag001G077260
OG0000266	jg15778, jg32711, jg15782, jg15779	Ag007G619580
OG0000267	jg17980, jg18002, jg17981, jg17978, jg18001, jg17979, jg17999	Ag004G311330
OG0000268	jg13018	Ag008G659990
OG0000268	jg716	Ag007G590690, Ag006G555210, Ag004G378430
OG0000268	jg13016	Ag006G555200
OG0000268	jg3910	Ag006G492050
OG0000268	jg15354	Ag001G074460
OG0000269	jg27200, jg6559	Ag002G157110
OG0000269	jg11991	Ag007G634850, Ag001G009880
OG0000269	jg11990	Ag001G009900
OG0000270	jg8879, jg27707	Ag003G282610
OG0000270	jg3222	Ag004G333220
OG0000271	jg6298	Ag001G022460, Ag001G022490
OG0000273	jg32950	Ag001G024480, Ag001G025220, Ag007G591170, Ag004G336120
OG0000274	jg22908	Ag001G037550, Ag008G709540, Ag008G709790
OG0000274	jg14405, jg14407	Ag002G131930
OG0000274	jg17967	Ag007G593920, Ag007G593930, Ag007G593900
OG0000275	jg26401	Ag005G439960
OG0000276	jg10545	Ag006G560660
OG0000276	jg20724	Ag006G560650
OG0000277	jg11133, jg11132	Ag001G032920
OG0000281	jg33130, jg33131	Ag001G016930, Ag001G016850
OG0000282	jg4596	Ag007G599590
OG0000282	jg4598	Ag007G599660
OG0000284	jg6565	Ag001G030880, Ag001G029500, Ag007G629010
OG0000284	jg1878	Ag006G554760
OG0000286	jg22121	Ag002G169720, Ag005G413850, Ag004G367060, Ag006G550120, Ag006G541770, Ag003G254170, Ag003G265930, Ag006G506430, Ag004G381260, Ag002G169570, Ag002G162620, Ag002G131130, Ag002G114870, Ag001G043760, Ag001G031000, Ag002G176140, Ag006G566470, Ag006G566360, Ag006G566350
OG0000286	jg22101	Ag006G557000, Ag006G556900
OG0000286	jg22091	Ag008G734600
OG0000287	jg26271	Ag005G444110
OG0000287	jg26275	Ag005G444010, Ag005G442790
OG0000287	jg26274	Ag005G444160
OG0000287	jg26279, jg26277, jg26278	Ag005G442830, Ag005G444040
OG0000288	jg31005, jg2458, jg25667, jg13147	Ag003G214960, Ag005G478520, Ag005G476300, Ag003G214920, Ag003G214930, Ag003G214970, Ag005G479220
OG0000290	jg25996	Ag005G447400, Ag001G064900, Ag005G450080, Ag005G453470, Ag005G453460
OG0000290	jg23546	Ag008G713350, Ag008G713310
OG0000293	jg8476, jg7941, jg7460	Ag005G454520, Ag002G114590, Ag007G619660, Ag003G284910, Ag001G083740
OG0000294	jg25844	Ag005G458030
OG0000294	jg28558, jg8055	Ag004G299490, Ag004G299500
OG0000297	jg8679	Ag003G261170, Ag003G289210, Ag002G173860, Ag002G174020, Ag003G288940
OG0000297	jg22984	Ag008G711840, Ag008G711790, Ag001G072030, Ag007G611180, Ag003G272910, Ag005G402300, Ag005G402290, Ag008G711950, Ag004G378870, Ag008G711910, Ag008G711870, Ag008G711810, Ag008G711970
OG0000297	jg21254, jg21265, jg26115	Ag005G448670
OG0000298	jg4413	Ag007G612030, Ag007G612070
OG0000298	jg27999	Ag007G639970
OG0000299	jg11188	Ag006G499870, Ag006G499900, Ag006G499860
OG0000299	jg3528	Ag003G213780, Ag003G220100
OG0000299	jg3526	Ag003G213850, Ag003G213810, Ag003G212830, Ag003G213770, Ag003G220090
OG0000299	jg574	Ag006G499850
OG0000300	jg27072, jg27071	Ag003G259820
OG0000300	jg27067, jg27057, jg27066	Ag002G137460, Ag002G140980
OG0000301	jg1040, jg31936, jg18105, jg33104, jg20960, jg32961, jg25811	Ag002G147210, Ag008G664500, Ag007G613760, Ag007G635580, Ag007G584880, Ag005G446360, Ag003G248110, Ag004G361030, Ag004G354370, Ag006G541230, Ag001G058420, Ag004G374750, Ag007G610080, Ag007G607650
OG0000308	jg1474	Ag004G327900
OG0000308	jg2926	Ag003G238370
OG0000308	jg12613, jg12614, jg30285	Ag004G327720
OG0000308	jg2110	Ag004G327700
OG0000310	jg22857, jg22859	Ag008G709240
OG0000310	jg22951, jg22963	Ag008G711030
OG0000311	jg5485	Ag007G622820
OG0000311	jg25896	Ag005G457020
OG0000313	jg11324	Ag006G560010, Ag005G411080
OG0000313	jg10546	Ag006G560670, Ag006G560940, Ag006G560690
OG0000313	jg16779, jg11100	Ag002G171170
OG0000314	jg28796	Ag004G302930
OG0000314	jg28797	Ag004G302940
OG0000314	jg18397	Ag007G588550
OG0000316	jg24355	Ag006G542900, Ag002G187300
OG0000316	jg19320, jg19314, jg19325, jg12453	Ag002G187160, Ag002G187230, Ag002G185950, Ag002G185990
OG0000319	jg29154, jg29153, jg22981	Ag008G711750
OG0000321	jg10987, jg10984, jg12178, jg12174, jg12175, jg12188, jg12186	Ag002G166480, Ag002G166840, Ag006G571830
OG0000322	jg3516	Ag003G214240, Ag005G440770, Ag003G214260
OG0000322	jg19279, jg7268, jg32496, jg19283	Ag006G548230, Ag006G548240, Ag006G546460, Ag002G179620
OG0000323	jg9679	Ag004G374940, Ag004G374900
OG0000324	jg10121, jg31791, jg32749, jg10120, jg31792, jg32750	Ag001G050420, Ag001G067070, Ag001G043590, Ag001G045980, Ag007G621190
OG0000327	jg30941	Ag001G075570, Ag001G075560
OG0000327	jg13629, jg13626, jg15393, jg15391	Ag001G075710, Ag001G075680, Ag006G560580, Ag006G561400, Ag001G080110, Ag001G080070, Ag001G075500
OG0000328	jg11299	Ag001G036310
OG0000329	jg19826	Ag001G078090
OG0000330	jg16034	Ag001G082790, Ag001G082750, Ag001G082850
OG0000330	jg16010	Ag001G093240
OG0000330	jg16059, jg13825, jg16058	Ag007G612380, Ag001G092100
OG0000330	jg16057	Ag001G093380
OG0000332	jg33127	Ag001G016590, Ag001G016660
OG0000334	jg15317	Ag001G073280
OG0000334	jg18934	Ag002G173720
OG0000335	jg31317	Ag002G158380
OG0000335	jg10939	Ag006G552370, Ag006G552350
OG0000335	jg7398, jg25085, jg25082, jg26786	Ag005G473330, Ag005G473370
OG0000335	jg31321	Ag007G583790
OG0000336	jg30287	Ag004G327930
OG0000336	jg2930	Ag003G238280
OG0000338	jg29339, jg29325, jg1313, jg1242	Ag004G367200, Ag004G310510, Ag004G310410
OG0000339	jg28458, jg10163	Ag006G548660, Ag006G545860
OG0000339	jg19995	Ag002G202770
OG0000339	jg16199	Ag001G094740
OG0000340	jg2171, jg19687	Ag002G197210
OG0000340	jg19688	Ag002G197290, Ag002G197280
OG0000341	jg17248, jg20584	Ag002G159280
OG0000342	jg12776	Ag007G614390
OG0000345	jg29718, jg29720	Ag004G316330
OG0000345	jg29716	Ag004G316310
OG0000345	jg29717	Ag007G592460
OG0000347	jg27595, jg26743, jg27016, jg12750, jg19271, jg17533, jg26744	Ag008G704910, Ag008G704900, Ag008G704890, Ag008G704940, Ag008G704920, Ag008G704930, Ag008G704970, Ag008G704820, Ag008G704810, Ag008G704960, Ag008G704870, Ag008G704860, Ag008G704950, Ag008G704880, Ag008G704650, Ag008G704740, Ag008G704690, Ag005G472160, Ag005G472170
OG0000348	jg6911, jg20347, jg6794	Ag007G649350
OG0000349	jg8767	Ag003G286530, Ag008G692030
OG0000349	jg1986, jg1993, jg1995, jg1992, jg1988, jg1991, jg1994, jg1987, jg1996	Ag002G114050, Ag002G121670
OG0000349	jg17263, jg13237, jg8768, jg32599	Ag003G286490, Ag003G286480
OG0000350	jg31515	Ag001G069780
OG0000351	jg25469, jg25468	Ag005G465630
OG0000351	jg25467	Ag008G726000
OG0000352	jg30216	Ag004G325890
OG0000352	jg3720, jg1222	Ag002G117270
OG0000353	jg10506	Ag004G381780
OG0000355	jg3052, jg3682	Ag002G163850, Ag002G163800, Ag002G163860
OG0000355	jg3802	Ag003G210200
OG0000356	jg6712, jg6600, jg6710, jg6598	Ag002G144860, Ag005G416750, Ag001G055590, Ag003G238730
OG0000357	jg12446	Ag002G137740
OG0000358	jg4765	Ag007G587560, Ag007G587550
OG0000359	jg31532, jg31533	Ag007G581430, Ag007G581460
OG0000359	jg18545	Ag003G211770
OG0000360	jg23699	Ag008G734820, Ag007G625370
OG0000360	jg23698	Ag008G734800
OG0000360	jg23697	Ag008G734810
OG0000361	jg25100	Ag007G587740, Ag005G473000
OG0000362	jg27680	Ag003G220950, Ag003G220700, Ag003G220970
OG0000362	jg27678	Ag003G267940, Ag004G303110
OG0000363	jg14011	Ag006G517120
OG0000363	jg7107, jg7126, jg7131	Ag006G517110, Ag007G645790
OG0000363	jg21009, jg3815, jg21902	Ag005G450280
OG0000368	jg8600	Ag003G291040
OG0000368	jg8601	Ag003G291010
OG0000370	jg30223	Ag004G326160
OG0000370	jg30222	Ag004G326130, Ag004G326140, Ag004G326120
OG0000370	jg9938, jg9939	Ag007G583890
OG0000371	jg31101, jg20131	Ag007G648580, Ag005G446940, Ag002G205020, Ag005G477210, Ag002G204950, Ag002G203170, Ag002G204960
OG0000372	jg9737, jg9736, jg9735	Ag001G092900, Ag001G081980
OG0000374	jg10334	Ag001G012930
OG0000377	jg916	Ag004G372070, Ag004G372680
OG0000378	jg12392, jg6729, jg7062	Ag003G280940, Ag005G438980, Ag003G207240, Ag007G654760
OG0000382	jg1426	Ag004G366380
OG0000382	jg29276	Ag004G309460
OG0000383	jg31388, jg31780	Ag007G582890, Ag007G582900, Ag007G582910
OG0000383	jg17641	Ag007G582920
OG0000383	jg31386	Ag007G582940, Ag007G582930
OG0000384	jg31322	Ag005G463250
OG0000384	jg33477	Ag001G007560
OG0000384	jg33476	Ag001G007570, Ag001G007540
OG0000387	jg19658	Ag002G196770
OG0000387	jg19673, jg19682	Ag002G197080, Ag002G174250
OG0000389	jg15868	Ag001G087840
OG0000390	jg6196	Ag008G723890
OG0000390	jg22210, jg30557	Ag006G570350
OG0000390	jg27023, jg26105, jg26106	Ag005G448950, Ag005G448970, Ag005G448460, Ag005G448900
OG0000390	jg25857	Ag005G457610
OG0000391	jg30802, jg27191	Ag004G339360
OG0000391	jg30797, jg30796	Ag003G277260
OG0000391	jg30801	Ag004G339340
OG0000391	jg30800	Ag004G339210, Ag004G339290, Ag004G339300
OG0000392	jg14890	Ag001G060820
OG0000392	jg12313	Ag007G602140
OG0000392	jg14893	Ag001G060790
OG0000393	jg26804	Ag005G458500, Ag005G458510, Ag004G381460, Ag006G511860
OG0000396	jg13894	Ag007G643830
OG0000396	jg13602	Ag005G437820
OG0000396	jg13605, jg13608	Ag005G414520
OG0000398	jg25353	Ag005G468570
OG0000398	jg33681	Ag001G002660, Ag001G002600
OG0000399	jg16044	Ag001G091730
OG0000400	jg13595	Ag003G262920, Ag003G264110
OG0000401	jg28077	Ag008G728060, Ag008G728070
OG0000401	jg15546, jg13486	Ag006G577070
OG0000403	jg974, jg991, jg972, jg971, jg973	Ag004G371510
OG0000404	jg18747, jg25103, jg15180	Ag002G166070, Ag006G502990, Ag001G069190, Ag005G472870
OG0000406	jg5527, jg5528, jg5529	Ag007G624170
OG0000406	jg16033	Ag001G091560
OG0000406	jg12288, jg12293, jg12284	Ag001G037190
OG0000406	jg24137	Ag005G488120
OG0000407	jg5315	Ag007G616520
OG0000410	jg814, jg805, jg807	Ag004G376100, Ag004G376130
OG0000410	jg821, jg823, jg818	Ag004G375870, Ag004G375330
OG0000411	jg731	Ag004G378270
OG0000411	jg10342	Ag006G555710
OG0000412	jg22288	Ag008G693370
OG0000412	jg33249	Ag001G011950
OG0000413	jg25335	Ag005G469030
OG0000413	jg22533	Ag008G699570
OG0000414	jg31118, jg31122, jg31119, jg31117	Ag003G245470
OG0000414	jg10496, jg10495	Ag006G561850, Ag006G561890, Ag006G561750, Ag006G561840, Ag006G561820, Ag006G561670
OG0000415	jg5048	Ag007G617980, Ag007G617850, Ag007G617950
OG0000415	jg6651	Ag007G636980
OG0000415	jg19571	Ag004G373490, Ag004G372040
OG0000416	jg18234, jg18250	Ag007G590790
OG0000417	jg26720, jg26719, jg26718	Ag003G269090
OG0000417	jg30053	Ag004G323540
OG0000420	jg9481	Ag003G258420, Ag003G258400
OG0000420	jg28285	Ag006G501890
OG0000421	jg12475, jg12477, jg12476, jg12332, jg12479, jg12478	Ag002G119830, Ag002G119330, Ag006G539650, Ag001G005030, Ag001G005040, Ag006G537180, Ag007G634570, Ag003G213010
OG0000422	jg29314	Ag004G310220, Ag004G310190
OG0000422	jg29316	Ag004G310270
OG0000423	jg2908	Ag003G238920
OG0000423	jg25396	Ag005G467980
OG0000424	jg7844	Ag001G001190, Ag001G002510, Ag004G326330, Ag001G015790
OG0000424	jg7841	Ag007G586510
OG0000424	jg7766, jg11332, jg11331, jg11334	Ag007G586930, Ag007G586920, Ag007G614300
OG0000425	jg33495, jg33493	Ag001G007200
OG0000425	jg11554, jg13203, jg13205, jg13204, jg13202, jg32794, jg25151	Ag001G007210
OG0000429	jg6415	Ag008G720860
OG0000429	jg9154	Ag003G279370
OG0000430	jg27751	Ag005G417810
OG0000430	jg26661, jg26367, jg16516, jg8342	Ag003G296480
OG0000431	jg1153	Ag004G368850
OG0000431	jg29378	Ag004G311050
OG0000431	jg29377	Ag004G311020
OG0000432	jg21967	Ag008G683530
OG0000432	jg22448, jg22447	Ag008G697030, Ag008G697000
OG0000433	jg1883, jg1879	Ag007G610280, Ag007G610270, Ag003G294740, Ag003G294550, Ag003G294730
OG0000436	jg28169	Ag005G405190
OG0000437	jg32008	Ag006G537060, Ag006G539630
OG0000438	jg10285	Ag006G552460
OG0000439	jg15993	Ag001G090720
OG0000439	jg18200	Ag007G591220
OG0000440	jg5580	Ag007G625540
OG0000440	jg24181	Ag005G487680, Ag005G487710, Ag004G392020
OG0000440	jg24183	Ag005G487640
OG0000441	jg25701	Ag005G461190
OG0000441	jg25697, jg25696	Ag005G461260
OG0000441	jg25700, jg25699	Ag005G461230
OG0000442	jg8354	Ag007G606320
OG0000442	jg16617, jg16614, jg16613, jg16615, jg16616, jg16612	Ag002G199760, Ag002G199730
OG0000442	jg28309	Ag006G516480, Ag002G199750, Ag002G199700, Ag002G199290, Ag006G516470
OG0000443	jg2864	Ag004G401510, Ag004G401520, Ag004G401480, Ag004G401460, Ag004G401470, Ag004G401560
OG0000446	jg23206	Ag008G727860
OG0000447	jg25527	Ag005G464520
OG0000447	jg23026	Ag008G724720
OG0000447	jg31384	Ag007G583000
OG0000448	jg20366	Ag002G115820, Ag002G120630
OG0000448	jg20367	Ag002G120530
OG0000448	jg20368, jg20365	Ag002G115810, Ag002G120640
OG0000449	jg22929	Ag007G656240
OG0000449	jg14380, jg22927, jg22928	Ag008G710230
OG0000450	jg2096	Ag005G417180
OG0000450	jg1849	Ag002G168230
OG0000450	jg11745, jg1287	Ag002G129050, Ag004G368200, Ag006G520010
OG0000452	jg21310	Ag003G261540, Ag007G616630, Ag003G261610, Ag003G261710, Ag007G622270, Ag003G262360, Ag003G262070
OG0000453	jg33350, jg17330, jg22903	Ag006G570450, Ag003G229890
OG0000453	jg33353	Ag001G010250
OG0000453	jg17880	Ag007G594820
OG0000453	jg14424	Ag001G051690
OG0000454	jg21980	Ag001G017100, Ag004G393880, Ag004G388930, Ag004G388950, Ag004G389000, Ag004G388990, Ag004G388880, Ag004G388980, Ag004G393870, Ag004G393840, Ag004G393860, Ag008G730520, Ag008G730490, Ag008G683650
OG0000456	jg11408, jg11521	Ag004G388500, Ag004G388340, Ag004G393490
OG0000456	jg21524	Ag006G505030, Ag006G505060, Ag002G184890, Ag002G135830, Ag002G134180
OG0000457	jg5458, jg5460, jg5083	Ag007G609520
OG0000457	jg22059	Ag001G007140
OG0000460	jg10331	Ag004G401160, Ag002G206250
OG0000460	jg32699	Ag004G371960
OG0000461	jg28396	Ag004G297280
OG0000461	jg28395	Ag004G297270
OG0000468	jg15405	Ag001G076000
OG0000468	jg18363	Ag007G588820
OG0000468	jg19076	Ag002G178980, Ag002G178970
OG0000471	jg31419	Ag007G582470
OG0000471	jg31418	Ag007G582540
OG0000472	jg12627	Ag007G651090
OG0000472	jg12626	Ag001G035310, Ag001G035280, Ag007G651110
OG0000474	jg6224	Ag008G691340
OG0000474	jg14718, jg9330, jg16878	Ag008G723500, Ag003G266780
OG0000475	jg559	Ag007G642180
OG0000475	jg561, jg560	Ag004G383930, Ag004G384220
OG0000475	jg565, jg566	Ag004G384580
OG0000477	jg22754	Ag008G705870, Ag006G506260
OG0000478	jg27618	Ag001G017980
OG0000480	jg17441	Ag002G123160
OG0000481	jg775	Ag004G377160
OG0000482	jg2227	Ag004G356890
OG0000483	jg22371	Ag008G695540
OG0000483	jg22372, jg12274, jg22376, jg12263	Ag008G695570
OG0000484	jg8715	Ag003G287960, Ag003G288180
OG0000486	jg15503, jg28823, jg28822	Ag001G022480, Ag001G022450
OG0000486	jg16097, jg16171	Ag001G097510
OG0000486	jg15501, jg15502, jg29358, jg28821	Ag005G472640, Ag005G472560, Ag005G472630
OG0000487	jg28766	Ag004G302520
OG0000488	jg15143, jg15141, jg15137	Ag008G708780, Ag008G708410
OG0000488	jg15148	Ag001G068380
OG0000489	jg24484, jg24486, jg24485	Ag005G483110, Ag005G483100
OG0000490	jg28531	Ag004G299130, Ag004G298920, Ag004G299000
