Orthogroup	Arabidopsis_arenosa	Eutrema_salsugineum
OG0000202	jg25880	XP_006403304.1
OG0000202	jg26463, jg27878, jg26503, jg26506, jg26505, jg26501, jg26502	XP_006406160.1, XP_024014950.1
OG0000203	jg24349, jg24348, jg24346, jg24347	XP_006408167.1
OG0000203	jg24303, jg5021, jg5008, jg5007, jg5020, jg5022	XP_006403294.1, XP_006413270.2
OG0000204	jg26496	XP_006406140.1
OG0000204	jg26333	XP_024014985.1
OG0000205	jg32768, jg32767, jg32765	XP_024006540.1, XP_024006299.1, XP_024006462.1
OG0000206	jg33290	XP_024006507.1, XP_024005273.1, XP_024006442.1, XP_024006834.1, XP_024003977.1, XP_024006206.1, XP_024006280.1
OG0000207	jg2551	XP_024009484.1
OG0000207	jg3555	XP_024011254.1
OG0000207	jg11400	XP_024007691.1
OG0000207	jg30217	XP_024009108.1
OG0000208	jg32803, jg32805, jg32800	XP_006405350.1, XP_024014684.1
OG0000208	jg8417, jg9182	XP_006411750.1
OG0000210	jg13164, jg26999, jg27000, jg27001	XP_024015969.1
OG0000210	jg18412, jg18409, jg18408	XP_024004125.1
OG0000210	jg18405, jg20943	XP_006410456.1
OG0000213	jg2970, jg2971	XP_006390568.1
OG0000213	jg24982	XP_024015047.1
OG0000213	jg16741	XP_024013862.1
OG0000214	jg2493	XP_006398075.1
OG0000214	jg7999	XP_024009918.1
OG0000216	jg10317	XP_024009180.1
OG0000216	jg33448, jg10319, jg10323, jg10318	XP_024004517.1, XP_024004516.1
OG0000217	jg1086	XP_024013955.1
OG0000217	jg1022	XP_006392266.1
OG0000218	jg13337	XP_006413529.1
OG0000218	jg11388	XP_006395887.1
OG0000218	jg12942	XP_006395885.1, XP_006395886.1
OG0000219	jg2178, jg2182, jg2180, jg2179	XP_006391444.1
OG0000219	jg23294, jg23293	XP_006394298.1
OG0000219	jg22095, jg22096	XP_006394299.1
OG0000220	jg22418, jg22417, jg22415, jg22413, jg22416	XP_006402068.1
OG0000220	jg3970	XP_006392123.1
OG0000220	jg13066, jg13067	XP_024006671.1
OG0000221	jg23304	XP_024005026.1
OG0000222	jg11713, jg23119	XP_024010605.1
OG0000224	jg3420	XP_006390080.1
OG0000224	jg9231	XP_006412567.1
OG0000225	jg31470, jg31479, jg31471, jg31469	XP_006415575.2
OG0000225	jg31473	XP_006415569.1
OG0000225	jg31477	XP_024008688.1, XP_006415571.1
OG0000226	jg30960	XP_024008728.1
OG0000228	jg2698	XP_024007098.1
OG0000229	jg9443, jg9444, jg5645, jg5642, jg9442	XP_006413298.1, XP_006412791.2
OG0000230	jg3241	XP_006390972.1, XP_006405181.1
OG0000230	jg967, jg812	XP_024007004.1
OG0000231	jg12412	XP_006402171.2, XP_006405728.2
OG0000231	jg2322, jg11881, jg2248	XP_006391509.1
OG0000233	jg32554	XP_024016558.1, XP_024013534.1, XP_024004135.1, XP_024014514.1
OG0000233	jg24835, jg1346	XP_024010264.1, XP_024010263.1
OG0000234	jg15449	XP_006403491.1
OG0000234	jg15448	XP_006403492.1
OG0000234	jg15447	XP_006403493.1
OG0000234	jg19118	XP_006411161.1
OG0000234	jg5170	XP_006399852.1
OG0000235	jg31894, jg31896	XP_024007938.1
OG0000236	jg26426	XP_024014965.1
OG0000236	jg17600, jg17601, jg17602, jg17608, jg7281, jg7280	XP_024014734.1
OG0000237	jg12894	XP_024011339.1
OG0000237	jg1321	XP_024015085.1, XP_024016305.1
OG0000238	jg11581	XP_024014198.1
OG0000239	jg26837	XP_006415671.1
OG0000240	jg23298	XP_024007588.1, XP_006407514.1
OG0000242	jg29880	XP_006417058.1
OG0000242	jg29883	XP_024008759.1
OG0000242	jg29879	XP_006417061.1
OG0000244	jg10370	XP_006413726.1
OG0000244	jg7736	XP_006396664.1
OG0000244	jg10371	XP_006413727.1
OG0000244	jg7734, jg7735	XP_024010083.1
OG0000247	jg12066	XP_006418673.2
OG0000248	jg1267	XP_024016821.1
OG0000248	jg15619	XP_006389699.2, XP_024014433.1, XP_006405717.2
OG0000249	jg18816	XP_006410850.1
OG0000249	jg18819	XP_006410852.1
OG0000249	jg15247	XP_006403719.1
OG0000250	jg2612, jg2609, jg2608, jg2614, jg2620, jg2621, jg2622, jg8483, jg12494, jg12493, jg2603, jg2604	XP_006390930.2
OG0000251	jg13946	XP_024009454.1, XP_024010418.1
OG0000254	jg16978, jg17665	XP_024004170.1
OG0000254	jg33080, jg33082	XP_006412559.1
OG0000254	jg16868	XP_024015022.1
OG0000256	jg21390, jg21205, jg21204, jg27046	XP_006393554.2
OG0000256	jg19308	XP_024004174.1
OG0000257	jg33267	XP_006414877.1
OG0000258	jg13318, jg13319	XP_006395570.1
OG0000258	jg22623	XP_006401223.1
OG0000258	jg13321	XP_006395567.1
OG0000258	jg13320	XP_006395568.2
OG0000260	jg2101, jg2102, jg31434	XP_006396785.1, XP_006398782.2
OG0000260	jg17319	XP_024016637.1, XP_024016268.1
OG0000264	jg7885, jg7884, jg7892, jg7931, jg7886	XP_006396522.2
OG0000265	jg5787	XP_024011107.1
OG0000265	jg10834	XP_024013466.1, XP_024006182.1
OG0000266	jg16158, jg16157	XP_006402522.1, XP_006405778.1
OG0000266	jg15562, jg15586	XP_006390108.2
OG0000266	jg16268	XP_006414422.1
OG0000266	jg15778, jg32711, jg15782, jg15779	XP_006418087.2
OG0000267	jg17980, jg18002, jg17981, jg17978, jg18001, jg17979, jg17999	XP_024009084.1, XP_006396044.1
OG0000267	jg16584	XP_024014209.1, XP_006404623.2, XP_006393105.1, XP_024014238.1, XP_024014208.1
OG0000268	jg13018	XP_006395818.1
OG0000268	jg716, jg13017	XP_024016059.1
OG0000268	jg3910	XP_006398647.1
OG0000268	jg15354	XP_006403613.1
OG0000271	jg7768	XP_006396612.1, XP_006396617.1
OG0000271	jg7876	XP_006393349.1
OG0000272	jg11601	XP_024014272.1, XP_024010038.1
OG0000273	jg32635, jg32647	XP_024006296.1
OG0000273	jg32949	XP_006393515.2, XP_006392846.1
OG0000274	jg22908	XP_006400925.1
OG0000274	jg17166, jg14405, jg14407, jg33561	XP_006418933.1, XP_006418941.1
OG0000274	jg17967	XP_024003799.1
OG0000275	jg26396, jg13712, jg26398, jg26400, jg26399, jg26397, jg26395	XP_024014973.1, XP_024014974.1
OG0000276	jg11537, jg11540	XP_024004976.1
OG0000277	jg11135	XP_006414472.1
OG0000278	jg22742, jg22822, jg22743	XP_024008930.1
OG0000278	jg2988	XP_024012255.1
OG0000279	jg24031, jg14913, jg32174	XP_024009984.1
OG0000281	jg33130, jg33131	XP_006393194.1
OG0000281	jg1290, jg1284	XP_006413618.1
OG0000281	jg13278	XP_024012370.1
OG0000282	jg4597	XP_024012161.1
OG0000282	jg4596	XP_006399236.1
OG0000282	jg4598	XP_006399237.1, XP_006399238.1
OG0000282	jg4599	XP_024012088.1, XP_006399240.2
OG0000284	jg6565	XP_006394900.1
OG0000284	jg24512, jg11645, jg21432	XP_024015704.1, XP_006392079.1, XP_006392157.1
OG0000285	jg27336, jg12459, jg1615, jg32047, jg20828, jg32156, jg32318	XP_024006539.1
OG0000286	jg22121	XP_006409554.2
OG0000286	jg33280, jg22118, jg22119, jg22086, jg22103, jg22105, jg22117, jg22089	XP_006401683.1, XP_024011221.1
OG0000287	jg26270, jg26269	XP_024014997.1
OG0000288	jg31005, jg2458, jg25667, jg13147	XP_006406044.2, XP_006406046.1
OG0000288	jg22013, jg14842, jg12408, jg12410, jg12409	XP_006414686.1, XP_006414687.1, XP_006414684.2, XP_006414683.2
OG0000290	jg25996	XP_006406581.1
OG0000290	jg23546	XP_006394046.1
OG0000294	jg25844	XP_006406736.1
OG0000294	jg18827	XP_006410860.1
OG0000294	jg28558, jg8055	XP_006418333.1
OG0000295	jg25486	XP_006407057.2
OG0000296	jg28105, jg28076, jg2205	XP_006405376.2
OG0000296	jg31240	XP_006405379.1
OG0000297	jg8679	XP_006411985.1
OG0000297	jg22984	XP_024013316.1, XP_024013315.1, XP_006400849.1
OG0000297	jg21254, jg21265, jg26115	XP_006406472.1
OG0000298	jg9024	XP_006413834.1, XP_006413902.1
OG0000299	jg11189, jg13745	XP_024003896.1
OG0000299	jg11188	XP_024013752.1
OG0000299	jg574	XP_006395553.1
OG0000300	jg27072, jg27071	XP_024009522.1
OG0000300	jg14552, jg14546	XP_006410187.1
OG0000304	jg20632, jg20630	XP_024010978.1
OG0000309	jg11828	XP_024010306.1, XP_024010387.1, XP_024015850.1, XP_024014526.1, XP_024007291.1, XP_024014699.1, XP_024015924.1, XP_024016316.1, XP_024016378.1, XP_024009485.1, XP_024010314.1, XP_024006445.1, XP_024013195.1, XP_024009478.1, XP_024013189.1, XP_024014537.1, XP_024004996.1, XP_024009283.1, XP_024010590.1, XP_024014719.1, XP_024014273.1, XP_024013378.1, XP_024013041.1, XP_024013065.1, XP_024014233.1, XP_024006534.1, XP_024013109.1, XP_024014534.1, XP_024013075.1, XP_024013933.1, XP_024010340.1, XP_024009414.1, XP_024013934.1, XP_024016115.1, XP_024010295.1, XP_024005037.1, XP_024014550.1, XP_024009481.1, XP_024010127.1, XP_024013059.1, XP_024010378.1, XP_024005033.1, XP_024015127.1, XP_024010484.1, XP_024016365.1, XP_024006129.1, XP_024010577.1, XP_024016336.1, XP_024013388.1, XP_024011385.1, XP_024007279.1, XP_024010539.1, XP_024016192.1, XP_024010151.1, XP_024013953.1, XP_024013987.1, XP_024013172.1, XP_024010751.1, XP_024007313.1, XP_024004914.1, XP_024013047.1, XP_024014513.1, XP_024010370.1, XP_024009905.1, XP_024009960.1, XP_024004959.1, XP_024013052.1, XP_024004960.1, XP_024009450.1, XP_024009398.1, XP_024014017.1, XP_024004881.1, XP_024004024.1, XP_024013324.1, XP_024016560.1, XP_024015925.1, XP_024016117.1, XP_024009426.1, XP_024015044.1, XP_024010242.1, XP_024010393.1, XP_024010537.1, XP_024015870.1, XP_024010461.1, XP_024010344.1, XP_024009357.1, XP_024015888.1, XP_024015895.1, XP_024010358.1, XP_024006499.1, XP_024010272.1, XP_024007255.1, XP_024010910.1, XP_024015140.1, XP_024004946.1, XP_024013096.1, XP_024014372.1, XP_024010648.1, XP_024009268.1, XP_024009432.1, XP_024014394.1, XP_024010322.1, XP_024013396.1, XP_024013193.1, XP_024015874.1, XP_024014632.1, XP_024016267.1, XP_024010372.1, XP_024016339.1, XP_024016870.1, XP_024013100.1, XP_024013091.1, XP_024010265.1, XP_024014286.1, XP_024009477.1, XP_024013051.1, XP_024013077.1, XP_024009643.1, XP_024009295.1, XP_024014788.1, XP_024013192.1, XP_024016871.1, XP_024010677.1, XP_024010801.1, XP_024007311.1, XP_024016337.1, XP_024009494.1
OG0000310	jg22951, jg22963	XP_024012521.1, XP_024012520.1, XP_006400881.1, XP_006393432.1
OG0000311	jg5485	XP_006400196.1
OG0000311	jg25896	XP_006406687.1
OG0000311	jg12214	XP_006405853.1
OG0000311	jg2061	XP_006391364.1
OG0000313	jg10546, jg16779, jg11100	XP_024010224.1
OG0000314	jg28796	XP_006418097.1
OG0000314	jg28797	XP_024008616.1
OG0000316	jg24355	XP_006396845.1, XP_006396574.1
OG0000316	jg19320, jg19314, jg19325, jg12453	XP_024003638.1, XP_006409746.1
OG0000319	jg29154, jg29153, jg22981	XP_006417745.1, XP_006417749.1, XP_006400853.1, XP_006417751.1
OG0000321	jg12224	XP_006408609.2
OG0000322	jg3516	XP_006389987.1
OG0000322	jg19279, jg7268, jg32496, jg19283	XP_006411287.1
OG0000323	jg9679	XP_006413047.1
OG0000325	jg17653, jg27101, jg16718, jg13947	XP_024006424.1
OG0000328	jg11299	XP_006414672.1
OG0000329	jg16118	XP_024014235.1, XP_006404678.1
OG0000330	jg16034	XP_006402644.2
OG0000330	jg16058	XP_006402607.1
OG0000331	jg16962	XP_024013235.1
OG0000332	jg33133, jg33127	XP_006406473.1, XP_006393188.1
OG0000334	jg15317	XP_006403652.1
OG0000334	jg18934	XP_006410963.1
OG0000335	jg31317	XP_006412919.1
OG0000335	jg28831	XP_024008297.1
OG0000335	jg10939, jg32824	XP_024011089.1
OG0000335	jg31321	XP_006415705.2
OG0000336	jg2930	XP_006390610.1
OG0000338	jg29325	XP_006417548.1, XP_006417558.1
OG0000338	jg1313, jg1242	XP_006392360.1, XP_006392391.1
OG0000339	jg10163	XP_006413559.1
OG0000339	jg19995	XP_006397781.1
OG0000340	jg2171, jg19687	XP_024010704.1, XP_006397521.2
OG0000340	jg19688	XP_006397523.1
OG0000341	jg1478, jg27068	XP_024005011.1, XP_024006610.1, XP_024006440.1, XP_024007287.1, XP_024010441.1, XP_024016189.1, XP_024009361.1, XP_024016527.1, XP_024006450.1, XP_024016196.1, XP_024016327.1, XP_024010286.1, XP_024013588.1, XP_024014466.1, XP_024014262.1, XP_024006541.1, XP_024010206.1, XP_024013203.1, XP_024014730.1, XP_024009814.1, XP_024010552.1, XP_024013707.1, XP_024004828.1, XP_024010235.1, XP_024009424.1, XP_024009805.1, XP_024007319.1, XP_024014510.1, XP_024014491.1, XP_024016588.1, XP_024015918.1, XP_024009409.1, XP_024013122.1, XP_024013976.1, XP_024014243.1, XP_024015856.1, XP_024006544.1, XP_024014462.1, XP_024011290.1, XP_024011299.1, XP_024016145.1, XP_024014751.1, XP_024014245.1, XP_024006449.1, XP_024010920.1, XP_024007310.1, XP_024013915.1, XP_024006198.1, XP_024010435.1, XP_024015882.1, XP_024013657.1, XP_024011322.1, XP_024016182.1, XP_024016335.1, XP_024004992.1
OG0000341	jg17248, jg20584	XP_024014252.1
OG0000342	jg12711, jg12776	XP_006391246.2
OG0000342	jg12778	XP_006405313.2
OG0000344	jg6493	XP_024011021.1, XP_024007503.1, XP_006394848.1, XP_006418706.1
OG0000345	jg29718, jg29720	XP_006417207.2
OG0000345	jg29717	XP_006409424.1
OG0000346	jg22123, jg22124	XP_024011702.1
OG0000346	jg22093, jg22108, jg22109	XP_006405005.2, XP_006401681.1
OG0000346	jg22106, jg22114	XP_024011934.1
OG0000346	jg22097	XP_024011222.1
OG0000347	jg27595, jg26743, jg27016, jg12750, jg19271, jg17533	XP_006407408.1, XP_006413962.1
OG0000348	jg3156	XP_024014716.1
OG0000349	jg8767	XP_006412067.1
OG0000349	jg1986, jg1993, jg1995, jg1992, jg1988, jg1991, jg1994, jg1987, jg1996, jg27902, jg25535	XP_006409265.1
OG0000349	jg1228	XP_006409262.1, XP_024016559.1
OG0000350	jg31515	XP_024008636.1
OG0000351	jg25469, jg25468	XP_024012331.1
OG0000352	jg30216	XP_006398470.1
OG0000352	jg911, jg964, jg968, jg811, jg963	XP_006392158.2
OG0000355	jg11230	XP_006396035.1, XP_024004822.1, XP_024004849.1, XP_006414573.2, XP_024009770.1
OG0000355	jg3802	XP_006389856.2
OG0000355	jg2266, jg2265	XP_006417837.2
OG0000356	jg6712, jg6600, jg6710, jg6598	XP_006419039.1, XP_024006833.1, XP_006394913.1
OG0000357	jg17445, jg13708, jg26926, jg6755, jg6756	XP_024004090.1
OG0000358	jg4767	XP_006399431.1
OG0000358	jg20849, jg4766	XP_024013255.1
OG0000358	jg4765	XP_006399428.2
OG0000360	jg23699	XP_024006781.1
OG0000360	jg23698	XP_024007630.1
OG0000361	jg25100	XP_024015571.1
OG0000361	jg4188	XP_024011858.1
OG0000363	jg17123, jg7107, jg7126, jg7131, jg21009, jg3815, jg21902	XP_024011329.1
OG0000368	jg8600	XP_006411900.1, XP_006411901.1
OG0000368	jg8601	XP_006393642.1
OG0000368	jg2119, jg8599, jg8598	XP_024004487.1
OG0000370	jg30223	XP_006416751.1
OG0000370	jg9938, jg9939	XP_006413319.1
OG0000371	jg31101, jg20131	XP_006397915.1, XP_024015422.1
OG0000371	jg29567	XP_024004900.1
OG0000372	jg9737, jg9736, jg9735	XP_024004324.1, XP_006413103.1
OG0000374	jg10334	XP_024006233.1, XP_006393112.2
OG0000377	jg916	XP_006392127.1
OG0000379	jg31721, jg1927, jg6752, jg12019	XP_024007943.1, XP_024013624.1, XP_024010341.1, XP_024010451.1, XP_024004070.1, XP_024010255.1, XP_024014459.1, XP_024011264.1, XP_024010338.1, XP_024010397.1, XP_024014767.1, XP_024006431.1, XP_024004964.1, XP_024013943.1, XP_024013614.1, XP_024015946.1, XP_024006517.1, XP_024009489.1, XP_024004956.1, XP_024014722.1, XP_024014046.1, XP_024011298.1, XP_024016205.1, XP_024013686.1, XP_024014011.1, XP_024013390.1, XP_024010656.1, XP_024013393.1, XP_024013942.1, XP_024007771.1, XP_024007315.1, XP_024011239.1, XP_024004969.1
OG0000380	jg29673	XP_024014551.1
OG0000382	jg16322	XP_006402369.1
OG0000382	jg28568	XP_006418323.1
OG0000382	jg1426	XP_024015516.1, XP_006392444.1
OG0000382	jg29276	XP_006417597.1
OG0000383	jg17641	XP_024008673.1
OG0000383	jg31386	XP_024008361.1
OG0000384	jg33475	XP_006392866.1
OG0000386	jg14140	XP_006403709.1, XP_006403707.1
OG0000386	jg13305	XP_006395576.1
OG0000386	jg13304	XP_006395577.1
OG0000386	jg15261	XP_006403706.1, XP_024013545.1
OG0000390	jg22210	XP_006401605.1, XP_006397366.1, XP_006401607.2
OG0000390	jg27023, jg26105, jg26106	XP_006406481.1, XP_006406482.1
OG0000390	jg25857	XP_024016650.1
OG0000391	jg30802	XP_024008649.1
OG0000391	jg30800	XP_006416205.1, XP_006416204.1
OG0000392	jg14890	XP_006404046.2
OG0000392	jg12313	XP_006405800.2
OG0000396	jg13602	XP_006395369.1
OG0000398	jg25353	XP_006407190.1
OG0000398	jg33681	XP_006392671.1
OG0000399	jg16044	XP_024010346.1, XP_024014742.1, XP_024014782.1, XP_024014357.1, XP_024014741.1, XP_024014779.1, XP_024016782.1, XP_024004825.1, XP_024005179.1, XP_024005193.1, XP_024005154.1
OG0000400	jg20048	XP_024007895.1, XP_024007894.1
OG0000400	jg13594, jg21499, jg21484, jg21493, jg14665, jg13595	XP_006405817.2
OG0000401	jg21798	XP_006408678.2
OG0000401	jg15546, jg13486	XP_006403410.1
OG0000403	jg978	XP_006392175.1
OG0000404	jg18747, jg25103, jg15180	XP_006403789.1, XP_006410788.1, XP_006407441.1, XP_006399080.1
OG0000406	jg5527, jg5528, jg5529	XP_006400239.1
OG0000406	jg16033	XP_006402646.2
OG0000406	jg24137	XP_006408345.1
OG0000407	jg7548, jg7545	XP_024010155.1
OG0000407	jg5391, jg5390, jg31104, jg31105, jg31107	XP_006400088.2
OG0000407	jg5315	XP_024012273.1
OG0000408	jg16967	XP_024014112.1
OG0000408	jg16971, jg16970	XP_024014113.1
OG0000409	jg27776	XP_006405084.2, XP_024014917.1
OG0000409	jg9479	XP_024004453.1
OG0000410	jg821, jg823, jg818	XP_006391998.1
OG0000411	jg731	XP_006391930.1
OG0000411	jg10342	XP_006413700.1
OG0000412	jg22288	XP_006401550.1
OG0000412	jg9732	XP_006413100.1
OG0000413	jg25335	XP_024015449.1
OG0000413	jg22533	XP_024012323.1
OG0000414	jg31120	XP_006415920.1
OG0000414	jg31118, jg31122, jg31119, jg31117	XP_006415921.1
OG0000414	jg10496, jg10495	XP_006413857.1
OG0000415	jg5048	XP_006401986.1, XP_024010536.1, XP_024006594.1, XP_006404926.1, XP_006414753.1, XP_006393688.1, XP_006393690.1, XP_024006365.1
OG0000417	jg7721	XP_024013818.1
OG0000420	jg9481	XP_006412828.1
OG0000421	jg12475, jg12477, jg12476, jg12332	XP_024014651.1
OG0000421	jg12479	XP_006405658.1
OG0000421	jg12478	XP_006405663.1, XP_006414433.1
OG0000422	jg29314	XP_006417567.1
OG0000423	jg2908	XP_006390626.1
OG0000423	jg25396	XP_024015180.1
OG0000424	jg7840	XP_024009935.1
OG0000424	jg7766, jg11332, jg11331, jg11334	XP_024009575.1, XP_006418804.2
OG0000425	jg33495, jg33493	XP_006392849.1
OG0000425	jg11554, jg13203, jg13205, jg13204, jg13202, jg32794, jg25151	XP_006407383.1
OG0000427	jg3545	XP_006405752.1, XP_006408057.1
OG0000427	jg21076, jg18471, jg13731, jg18472, jg3544, jg3543	XP_024016547.1
OG0000429	jg6415	XP_006394790.1
OG0000429	jg9154	XP_006412480.1
OG0000429	jg17131	XP_006405188.1
OG0000430	jg27751	XP_006409418.1
OG0000430	jg26661, jg26367	XP_006406344.2
OG0000430	jg16516	XP_006404551.1
OG0000430	jg8342	XP_006411664.1
OG0000431	jg1153	XP_006392303.1
OG0000431	jg29378	XP_006417504.1
OG0000431	jg29377	XP_006417505.1
OG0000432	jg21967	XP_006401798.1
OG0000432	jg9794	XP_006413591.1, XP_006413166.1
OG0000433	jg1283	XP_006392374.1, XP_006392376.1
OG0000436	jg9831, jg22554	XP_006401294.1
OG0000436	jg28169	XP_006408890.2
OG0000437	jg32012, jg32014	XP_006415074.1, XP_006415068.1, XP_006415075.2
OG0000437	jg32008	XP_006415076.2
OG0000439	jg15993	XP_006402684.1
OG0000439	jg18200	XP_006410273.1
OG0000440	jg5580	XP_006418718.1, XP_006398844.1
OG0000440	jg24181	XP_006408308.2
OG0000440	jg24183	XP_006393265.2
OG0000441	jg25701	XP_006406833.1
OG0000441	jg25698	XP_006406836.1
OG0000441	jg25700, jg25699	XP_024014827.1
OG0000442	jg16617, jg16614, jg16613, jg16615, jg16616, jg16612, jg28309	XP_006404833.1
OG0000443	jg2863, jg2864	XP_006390679.1
OG0000446	jg23206	XP_006394381.1
OG0000446	jg13074	XP_006395760.1
OG0000447	jg25527	XP_024015143.1
OG0000447	jg23026	XP_024007423.1
OG0000447	jg18497	XP_006410540.1
OG0000447	jg31384	XP_006415639.1
OG0000448	jg20367	XP_006398389.1
OG0000449	jg14381	XP_006418975.1
OG0000449	jg14380	XP_006418977.1
OG0000449	jg22927, jg22928	XP_006400899.1
OG0000450	jg1876, jg1796, jg1235, jg12316, jg2904, jg2096, jg1849	XP_024011135.1, XP_024013366.1, XP_024011343.1, XP_024015908.1
OG0000452	jg21310	XP_006412725.1
OG0000452	jg9383, jg1872	XP_006412724.1
OG0000453	jg33350, jg17330, jg22903	XP_006418911.2
OG0000454	jg21978, jg21979, jg21980	XP_006401786.1
OG0000455	jg17607	XP_006416259.1, XP_006416257.1
OG0000457	jg22059	XP_006401713.1
OG0000457	jg12580	XP_006401714.1
OG0000458	jg17636	XP_024012579.1, XP_006397187.1, XP_006394267.1
OG0000459	jg10462, jg10471, jg26914, jg10468	XP_006413831.1, XP_006413832.1, XP_006414786.1, XP_006405058.1, XP_024014295.1, XP_024014294.1, XP_006405062.2, XP_006405063.2, XP_024014299.1, XP_024004521.1, XP_024004735.1, XP_006408692.1
OG0000460	jg10331	XP_024005434.1
OG0000461	jg28396	XP_006418508.2
OG0000461	jg28395	XP_024008949.1
OG0000462	jg12377	XP_006405769.1
OG0000462	jg32516	XP_006396361.1
OG0000463	jg14457	XP_006418870.1
OG0000466	jg4077	XP_006398788.1
OG0000466	jg2479	XP_024012555.1
OG0000467	jg15897, jg10715, jg19591, jg20504	XP_006414065.1
OG0000468	jg15405	XP_024013791.1
OG0000468	jg18363	XP_006410416.1
OG0000468	jg19076	XP_006411118.1
OG0000471	jg31419	XP_006415613.1
OG0000472	jg12627	XP_006405518.1
OG0000472	jg12626	XP_006405526.1, XP_006405529.2, XP_024014648.1
OG0000474	jg6224	XP_006394638.1, XP_006404202.1
OG0000474	jg14718, jg9330, jg16878	XP_006404910.2
OG0000475	jg561, jg560	XP_006391769.2
OG0000476	jg6422	XP_024007583.1
OG0000477	jg22754	XP_024011731.1
OG0000477	jg4536, jg27864	XP_006411040.1, XP_006409322.1, XP_024004213.1
OG0000478	jg27618, jg27779	XP_006409386.2, XP_024010333.1
OG0000481	jg775	XP_006391972.1
OG0000481	jg11478, jg28172	XP_024005890.1
OG0000482	jg2227	XP_006405770.1, XP_006391472.1, XP_006391132.1
OG0000483	jg22371	XP_006401457.2
OG0000483	jg22372, jg12274, jg22376, jg12263	XP_006401456.1, XP_006414126.1
OG0000484	jg20575	XP_006398189.2
OG0000486	jg15503, jg28823, jg28822	XP_024013553.1
OG0000487	jg28766, jg24317	XP_006418124.1
OG0000488	jg15143	XP_024010482.1, XP_024010477.1
OG0000491	jg13483	XP_024012621.1
OG0000491	jg6076, jg6081, jg6082, jg6075	XP_024012500.1
OG0000491	jg6094, jg7081	XP_024011431.1
OG0000492	jg17521	XP_024014146.1
OG0000492	jg22549, jg22552, jg22553, jg12732, jg22551, jg22550, jg22999	XP_006409792.2
