Orthogroup	Arabidopsis_arenosa	Cardamine_hirsuta
OG0000218	jg29979	CARHR015470
OG0000218	jg29981	CARHR015480
OG0000218	jg13337	CARHR147290
OG0000218	jg12942	CARHR144080
OG0000219	jg2178, jg2182, jg2180, jg2179	CARHR058980
OG0000219	jg23294	CARHR277080
OG0000219	jg22095, jg22096	CARHR266750
OG0000220	jg19245, jg19241	CARHR050630, CARHR113370
OG0000220	jg22418, jg22417	CARHR147550, CARHR269160
OG0000220	jg22415, jg22413, jg22416	CARHR269100
OG0000220	jg3970	CARHR211050
OG0000220	jg13066	CARHR145120
OG0000220	jg13067	CARHR145130
OG0000222	jg11713, jg23119	CARHR063680, CARHR117110, CARHR113140
OG0000222	jg17673	CARHR218360
OG0000224	jg3422	CARHR071060, CARHR071050
OG0000224	jg3420	CARHR071040
OG0000224	jg9231	CARHR230420
OG0000224	jg571, jg570	CARHR048360, CARHR048350, CARHR048370
OG0000225	jg31470	CARHR028880, CARHR028810
OG0000225	jg31473	CARHR028830
OG0000225	jg31468	CARHR028760
OG0000226	jg23338	CARHR279920
OG0000226	jg31379, jg31377	CARHR028040
OG0000228	jg2702	CARHR064140
OG0000228	jg6720, jg6718	CARHR185670
OG0000228	jg2698	CARHR064110
OG0000229	jg9443, jg9444, jg5645, jg5642, jg9442	CARHR215270, CARHR251110
OG0000229	jg32894, jg33326	CARHR163030
OG0000230	jg1462	CARHR069290, CARHR069250
OG0000230	jg3241	CARHR069270
OG0000230	jg20723	CARHR069280, CARHR069310, CARHR069260
OG0000230	jg967, jg812	CARHR069370
OG0000231	jg12412	CARHR056350, CARHR213950, CARHR041780, CARHR214130, CARHR214120, CARHR262590
OG0000231	jg11881	CARHR056340, CARHR220460
OG0000231	jg2248	CARHR059750
OG0000232	jg24479	CARHR080100
OG0000232	jg27540	CARHR105520
OG0000232	jg27543	CARHR105540
OG0000232	jg6484, jg6481	CARHR039350
OG0000234	jg15449	CARHR165130
OG0000234	jg15448	CARHR165120
OG0000234	jg15447	CARHR165110
OG0000234	jg19118	CARHR134140
OG0000234	jg5170	CARHR199860
OG0000235	jg31894, jg31896	CARHR031880
OG0000235	jg32770	CARHR036380, CARHR036970
OG0000235	jg25725	CARHR091790
OG0000236	jg26426	CARHR097940
OG0000236	jg7281, jg7280	CARHR260580
OG0000239	jg26837	CARHR175550
OG0000239	jg18343	CARHR126990, CARHR127010, CARHR253920
OG0000239	jg18386	CARHR126570
OG0000239	jg27121, jg18342	CARHR116010, CARHR127060, CARHR127040
OG0000239	jg18387	CARHR127090
OG0000240	jg17464, jg1772	CARHR062190
OG0000242	jg27567	CARHR105760, CARHR105770, CARHR105730
OG0000242	jg29880	CARHR014460
OG0000242	jg29882	CARHR014480, CARHR036430
OG0000242	jg29883	CARHR014490
OG0000244	jg10370	CARHR228610
OG0000244	jg7735	CARHR107520
OG0000247	jg12066	CARHR180370, CARHR180470, CARHR180400, CARHR085700, CARHR085710
OG0000248	jg7641	CARHR253860, CARHR253820, CARHR253850
OG0000248	jg7640	CARHR253870
OG0000248	jg1267	CARHR054340
OG0000248	jg15619	CARHR166590
OG0000249	jg18816	CARHR131110
OG0000249	jg18819	CARHR131180, CARHR131170
OG0000249	jg18817, jg18818	CARHR131140, CARHR131130, CARHR131160, CARHR131150
OG0000250	jg2612, jg2609, jg2608	CARHR063130, CARHR063150
OG0000250	jg2614	CARHR063140
OG0000250	jg12494, jg12493	CARHR263070
OG0000252	jg19739	CARHR139700
OG0000252	jg4035	CARHR100570, CARHR100650
OG0000252	jg4032	CARHR095200
OG0000252	jg4031	CARHR095190
OG0000253	jg17414	CARHR115150
OG0000254	jg16978, jg17665	CARHR093470, CARHR093450
OG0000254	jg19336, jg28872	CARHR135220
OG0000254	jg16868	CARHR117790
OG0000256	jg19308	CARHR135560
OG0000257	jg33267	CARHR041320
OG0000258	jg13318, jg13319	CARHR147300
OG0000258	jg22623	CARHR271060
OG0000258	jg13321	CARHR147340
OG0000258	jg13320	CARHR147330
OG0000260	jg4068	CARHR209980
OG0000260	jg7405	CARHR256020
OG0000260	jg4074, jg21365	CARHR029480
OG0000260	jg14255	CARHR176630, CARHR118070, CARHR209970
OG0000260	jg4069	CARHR058450
OG0000264	jg7787	CARHR252330, CARHR252290, CARHR251320
OG0000264	jg7793	CARHR252280, CARHR252320, CARHR252310
OG0000264	jg7885, jg7884, jg7892, jg7931, jg7886	CARHR251330
OG0000265	jg19783	CARHR217290, CARHR259300, CARHR035000, CARHR108240, CARHR256080
OG0000266	jg16158, jg16157, jg15780	CARHR265190
OG0000266	jg31826, jg15562, jg15586, jg15559	CARHR119130
OG0000266	jg15782, jg15779	CARHR167770
OG0000267	jg30474	CARHR020040
OG0000267	jg16584	CARHR112680, CARHR112670
OG0000268	jg13018	CARHR144670
OG0000268	jg716, jg13017	CARHR049930
OG0000268	jg3910	CARHR211500
OG0000268	jg15354	CARHR164050
OG0000269	jg27200, jg6559	CARHR029720
OG0000269	jg11990	CARHR219480
OG0000270	jg8879	CARHR243020, CARHR106740
OG0000270	jg8360	CARHR247840
OG0000270	jg30517	CARHR020400
OG0000273	jg29043, jg32950	CARHR038710, CARHR038690, CARHR038330
OG0000273	jg32635, jg32647	CARHR038610
OG0000274	jg22908	CARHR273300
OG0000274	jg1015	CARHR053220
OG0000274	jg17967	CARHR122830
OG0000275	jg26396, jg13712, jg26398, jg26400, jg26399, jg26397, jg26395	CARHR097870
OG0000276	jg11537, jg11540	CARHR218850
OG0000276	jg6371	CARHR188490
OG0000276	jg6369	CARHR188470
OG0000277	jg11136, jg11137	CARHR290060
OG0000281	jg33130, jg33131	CARHR040090
OG0000281	jg1290, jg1284	CARHR025250
OG0000281	jg13278	CARHR290770, CARHR147000
OG0000282	jg4596	CARHR205620
OG0000282	jg4598	CARHR205610
OG0000282	jg4599	CARHR205590, CARHR205580, CARHR205600
OG0000283	jg20896, jg20889	CARHR180280
OG0000284	jg24512, jg11645, jg21432	CARHR119540, CARHR119080, CARHR102130, CARHR101660, CARHR102230, CARHR102520, CARHR264270, CARHR180810
OG0000284	jg1878	CARHR175670
OG0000286	jg22121	CARHR257990, CARHR224090, CARHR266780, CARHR036480
OG0000286	jg33280, jg22118, jg22119, jg22086, jg22103, jg22105, jg22117, jg22089, jg22116, jg22112, jg22104, jg22110, jg22111, jg22092, jg22090	CARHR266790, CARHR284840
OG0000288	jg2458, jg25667, jg13147	CARHR112590
OG0000288	jg2457, jg24919, jg24918, jg24602	CARHR083130
OG0000290	jg25996	CARHR157630, CARHR283740, CARHR094030, CARHR112470
OG0000290	jg23546	CARHR279290, CARHR058360
OG0000294	jg25844	CARHR092710
OG0000294	jg28558, jg8055	CARHR001810
OG0000295	jg25482, jg25485, jg25483	CARHR089620, CARHR089630
OG0000296	jg28105, jg28076, jg2205	CARHR073970
OG0000296	jg15723, jg15658	CARHR170750
OG0000297	jg8679	CARHR118860, CARHR244920, CARHR244890
OG0000297	jg22984	CARHR274100
OG0000297	jg21254, jg21265, jg26115	CARHR095150
OG0000298	jg3425	CARHR089970
OG0000298	jg9024	CARHR226470
OG0000299	jg3528	CARHR071990
OG0000299	jg574	CARHR152230
OG0000299	jg33778	CARHR045650
OG0000300	jg27048	CARHR103210
OG0000300	jg27072, jg27071	CARHR103220
OG0000301	jg1040, jg31936, jg18105, jg33104, jg20960, jg32961, jg25811	CARHR263710, CARHR257150, CARHR113850, CARHR159730
OG0000304	jg20635, jg20633, jg20631, jg20628	CARHR180680
OG0000304	jg17236	CARHR094510
OG0000308	jg2927	CARHR065850, CARHR065800
OG0000308	jg12614	CARHR262010
OG0000308	jg30285	CARHR018200
OG0000310	jg22951, jg22963	CARHR036840, CARHR183820, CARHR273750, CARHR273860, CARHR118680, CARHR285940
OG0000311	jg5485	CARHR196640
OG0000311	jg25896	CARHR093170
OG0000311	jg12214	CARHR215260
OG0000311	jg2061	CARHR292180
OG0000313	jg10548	CARHR227030
OG0000313	jg32966	CARHR038820
OG0000314	jg28796	CARHR004130
OG0000314	jg28797	CARHR004140
OG0000314	jg18340	CARHR126540
OG0000316	jg19320, jg19314, jg19325, jg12453	CARHR135700
OG0000319	jg22981	CARHR204750, CARHR007730
OG0000321	jg12172	CARHR215670
OG0000321	jg12224	CARHR215220
OG0000321	jg10987, jg10984, jg12178, jg12174, jg12175	CARHR215200, CARHR215650, CARHR215620, CARHR215640
OG0000321	jg12188, jg12186	CARHR215560, CARHR215610, CARHR215570
OG0000322	jg3516	CARHR071920
OG0000322	jg30239	CARHR017730
OG0000322	jg19279, jg7268	CARHR260510, CARHR135390
OG0000323	jg9679	CARHR235360
OG0000324	jg30211, jg21080, jg17280, jg1038, jg1037, jg17281, jg1836, jg6895, jg1045, jg1568, jg11725, jg300, jg7168, jg6903, jg6876, jg1838, jg12948, jg10768, jg10773, jg21200, jg32082, jg16953, jg32309, jg6957, jg10121, jg31791, jg32749, jg10120, jg31792, jg32750, jg30212, jg26083	CARHR116560
OG0000325	jg1972	CARHR102540
OG0000327	jg13629, jg13626, jg15393, jg15391	CARHR164480, CARHR164490
OG0000328	jg11299	CARHR220880
OG0000328	jg12445, jg12437, jg12449, jg12448, jg12438, jg12436	CARHR263580
OG0000328	jg12435	CARHR263590
OG0000330	jg16010	CARHR170010
OG0000330	jg16059	CARHR170350
OG0000331	jg32361, jg11759, jg1612, jg11473, jg32818, jg12460, jg71, jg13677, jg1616, jg27335, jg20827, jg23855, jg27196, jg32317, jg32048, jg21192, jg32157, jg11691, jg25739, jg21410, jg11762, jg17188, jg8263, jg13887, jg6904, jg11621, jg27113, jg16962	CARHR057780
OG0000332	jg1712	CARHR055410
OG0000332	jg5838	CARHR193130, CARHR193110
OG0000332	jg33133	CARHR095140, CARHR040120
OG0000334	jg15317	CARHR163740
OG0000334	jg18934	CARHR131810
OG0000334	jg7974, jg7975	CARHR250680
OG0000334	jg7976	CARHR250610
OG0000335	jg28831	CARHR004430
OG0000335	jg10939	CARHR223360
OG0000335	jg32824	CARHR035800
OG0000335	jg26786	CARHR100860
OG0000335	jg25084, jg7397	CARHR027470
OG0000335	jg31321	CARHR027480
OG0000336	jg2930	CARHR065880
OG0000338	jg1313, jg1242	CARHR183900
OG0000339	jg10163	CARHR230740
OG0000339	jg8201	CARHR248520
OG0000339	jg19995	CARHR141230
OG0000339	jg16199	CARHR171770
OG0000340	jg2171, jg19687	CARHR138610
OG0000340	jg19688	CARHR138630
OG0000340	jg32784	CARHR138620
OG0000342	jg12806, jg12812, jg12809, jg12803, jg12800, jg12817, jg17734, jg12816, jg12804, jg12810, jg12779	CARHR287600, CARHR272900, CARHR213580, CARHR212840, CARHR289150, CARHR287570, CARHR272910
OG0000343	jg26953, jg20954, jg15509, jg1608, jg21146, jg12089	CARHR118560, CARHR181090, CARHR035710, CARHR184520, CARHR115630, CARHR053560, CARHR105800, CARHR153510, CARHR181790, CARHR150680
OG0000343	jg32453, jg32382, jg28325, jg6900, jg27384, jg11889, jg1606, jg27317, jg12081, jg11888, jg21326	CARHR216600, CARHR174650, CARHR218210, CARHR104300
OG0000344	jg6493, jg6491, jg6492	CARHR187250, CARHR187260
OG0000345	jg29716	CARHR012970
OG0000345	jg29717	CARHR035990, CARHR012950, CARHR182820
OG0000346	jg22088	CARHR258000
OG0000346	jg22106	CARHR266740
OG0000347	jg27595, jg26743, jg27016, jg12750, jg19271, jg17533	CARHR086360
OG0000349	jg8767	CARHR244070
OG0000349	jg1986, jg1993, jg1995, jg1992, jg1988, jg1991, jg1994, jg1987, jg1996	CARHR291770
OG0000349	jg27902, jg25535	CARHR107950
OG0000349	jg17263, jg13237, jg8768, jg32599	CARHR112570, CARHR037360, CARHR122800, CARHR122780
OG0000350	jg31511, jg31508	CARHR029070
OG0000350	jg31515	CARHR029110
OG0000351	jg25463	CARHR089280
OG0000351	jg32030, jg32031, jg32032, jg25465, jg25470, jg25466, jg23092	CARHR033160
OG0000351	jg32033, jg6347, jg32027	CARHR033140
OG0000351	jg12225	CARHR089240
OG0000351	jg25468	CARHR203560
OG0000351	jg23093, jg25467	CARHR033150
OG0000351	jg25462	CARHR089260
OG0000352	jg30216	CARHR017440
OG0000352	jg911, jg964, jg968, jg811, jg963	CARHR052660, CARHR053720
OG0000352	jg3720, jg1222	CARHR073990
OG0000352	jg969, jg3721	CARHR251910
OG0000355	jg3802	CARHR073530, CARHR073430
OG0000356	jg6712, jg6600, jg6710, jg6598	CARHR186490, CARHR186690
OG0000358	jg20849	CARHR006290
OG0000358	jg4766	CARHR203880
OG0000358	jg4765	CARHR203890
OG0000359	jg31532, jg31533	CARHR029510
OG0000359	jg18544	CARHR128500
OG0000360	jg23699	CARHR289020
OG0000361	jg25100	CARHR086030
OG0000362	jg3658	CARHR073450
OG0000362	jg27678	CARHR062750
OG0000363	jg14011	CARHR288410
OG0000368	jg8600	CARHR245730
OG0000368	jg8601	CARHR245720
OG0000368	jg2119	CARHR058590, CARHR058530, CARHR058550
OG0000368	jg8599, jg8598	CARHR245740
OG0000369	jg29135, jg22923, jg14384, jg19181	CARHR154410, CARHR123820
OG0000370	jg30223	CARHR017550
OG0000370	jg30222	CARHR017540
OG0000370	jg9938, jg9939	CARHR232710
OG0000371	jg31101	CARHR025430
OG0000371	jg20131	CARHR142610
OG0000371	jg28645	CARHR002610, CARHR005930
OG0000371	jg29567	CARHR011690
OG0000372	jg9737, jg9736, jg9735	CARHR058020, CARHR234800, CARHR234790, CARHR289410, CARHR289420
OG0000374	jg33246, jg33303, jg33298, jg33305, jg33297, jg33302, jg33300, jg33301, jg33299, jg33306, jg33304, jg33307	CARHR041640
OG0000374	jg10334	CARHR041650, CARHR259760
OG0000377	jg915, jg916	CARHR051700
OG0000379	jg31721, jg1927, jg6752, jg12019, jg1641	CARHR292240
OG0000380	jg443	CARHR012890, CARHR052820, CARHR051010
OG0000380	jg537	CARHR048230, CARHR055280
OG0000380	jg498	CARHR048250
OG0000380	jg29673	CARHR048090
OG0000380	jg581	CARHR048540
OG0000381	jg26489	CARHR005970, CARHR007830
OG0000381	jg29046	CARHR249280, CARHR000960, CARHR012810
OG0000381	jg28835	CARHR002680, CARHR003300
OG0000382	jg28568	CARHR001910
OG0000382	jg29276	CARHR009120
OG0000383	jg31388, jg31780	CARHR028090
OG0000383	jg31386	CARHR028050, CARHR028080
OG0000384	jg33475	CARHR043000
OG0000384	jg33476	CARHR043010
OG0000386	jg15260	CARHR163180
OG0000386	jg13305	CARHR147230
OG0000386	jg13304	CARHR147220
OG0000386	jg15261	CARHR163190
OG0000387	jg19656	CARHR138330
OG0000387	jg10836	CARHR224500
OG0000387	jg19673, jg19682	CARHR138350
OG0000389	jg15868, jg1359, jg15858	CARHR168790
OG0000390	jg6196	CARHR153480, CARHR190050, CARHR179180
OG0000390	jg22210, jg30557	CARHR267450
OG0000390	jg27023, jg26105, jg26106	CARHR095050
OG0000390	jg25857	CARHR092870, CARHR151230
OG0000391	jg30802	CARHR022750
OG0000391	jg30797, jg30796	CARHR022710
OG0000391	jg30801	CARHR022740
OG0000391	jg30800	CARHR022730
OG0000392	jg14890	CARHR159630, CARHR159620
OG0000392	jg12312	CARHR214620
OG0000392	jg12313	CARHR214610
OG0000392	jg14893	CARHR159770
OG0000393	jg16938	CARHR092860
OG0000393	jg26804, jg25826	CARHR101190, CARHR092590
OG0000396	jg13602	CARHR292620
OG0000396	jg13604	CARHR292580
OG0000398	jg25354	CARHR088350, CARHR088360
OG0000398	jg25353	CARHR088340
OG0000398	jg21510	CARHR182690
OG0000398	jg33681	CARHR044870
OG0000400	jg20048	CARHR100730
OG0000400	jg21499, jg21484, jg21493	CARHR286050
OG0000401	jg21677, jg31893, jg31895	CARHR258400
OG0000401	jg15546, jg13486	CARHR166000
OG0000401	jg21853	CARHR264620, CARHR264630
OG0000401	jg15634	CARHR166780
OG0000403	jg978	CARHR052710, CARHR052720
OG0000403	jg974, jg991, jg972, jg971, jg973	CARHR052680
OG0000406	jg5528	CARHR196180
OG0000406	jg16033	CARHR170190
OG0000407	jg5391, jg5390, jg31104, jg31105, jg31107	CARHR197660
OG0000407	jg5315	CARHR198380
OG0000408	jg16967	CARHR117270
OG0000408	jg16973	CARHR178010, CARHR117170
OG0000408	jg16971, jg16970	CARHR117180
OG0000409	jg667	CARHR170770
OG0000409	jg27776, jg17226, jg9479, jg19138	CARHR235030
OG0000410	jg806	CARHR050860
OG0000410	jg814	CARHR050950, CARHR050960
OG0000410	jg805, jg807	CARHR050930
OG0000410	jg815, jg820, jg826	CARHR051060, CARHR050990, CARHR051100, CARHR051090, CARHR051110, CARHR051120
OG0000411	jg731	CARHR050150
OG0000411	jg27082	CARHR103290
OG0000411	jg10342	CARHR228790
OG0000412	jg22288	CARHR267950
OG0000412	jg9732	CARHR234870
OG0000413	jg25335	CARHR088190
OG0000413	jg22533	CARHR270190
OG0000414	jg31120	CARHR025550
OG0000414	jg31118, jg31122, jg31119	CARHR025540
OG0000414	jg31117	CARHR025530
OG0000414	jg10496, jg10495	CARHR227340
OG0000415	jg5048	CARHR196770, CARHR201040
OG0000415	jg6651	CARHR186080
OG0000415	jg19571	CARHR137680
OG0000416	jg18234, jg18250	CARHR125400, CARHR125380
OG0000416	jg28902	CARHR005050
OG0000417	jg26719	CARHR288600, CARHR033590, CARHR288590, CARHR100310, CARHR288580
OG0000419	jg21490, jg21485, jg21492, jg21497, jg21483, jg21498, jg21491, jg28254, jg21489, jg21482, jg21496	CARHR286080, CARHR286070, CARHR286060, CARHR286140, CARHR286040, CARHR085380
OG0000420	jg28285	CARHR111260
OG0000421	jg12478	CARHR263220
OG0000422	jg29314	CARHR009470
OG0000422	jg29316	CARHR009480
OG0000423	jg2908	CARHR065650
OG0000423	jg25396	CARHR088730
OG0000424	jg7841	CARHR251850
OG0000424	jg7840, jg7766, jg11332, jg11331, jg11334	CARHR251840
OG0000425	jg33495, jg33493	CARHR043170, CARHR103140
OG0000425	jg11554, jg13203, jg13205, jg13204, jg13202, jg32794, jg25151	CARHR086550, CARHR179580
OG0000426	jg1649	CARHR284410
OG0000427	jg3545	CARHR072160
OG0000429	jg6415	CARHR188110
OG0000429	jg9154	CARHR240310
OG0000429	jg17131	CARHR115900
OG0000430	jg27751	CARHR106810
OG0000430	jg16516	CARHR111960
OG0000430	jg8342	CARHR294440
OG0000431	jg1153	CARHR284150
OG0000431	jg29378	CARHR010120
OG0000431	jg29377	CARHR010110
OG0000432	jg21967	CARHR265630
OG0000433	jg1883	CARHR292650, CARHR181100, CARHR181080
OG0000435	jg30401, jg30400	CARHR019430, CARHR019400, CARHR189080, CARHR019410
OG0000436	jg9831, jg22554	CARHR270460
OG0000436	jg28169	CARHR110190
OG0000437	jg32010	CARHR033100
OG0000437	jg32014	CARHR033080
OG0000437	jg32008	CARHR033050
OG0000438	jg10285	CARHR229370
OG0000439	jg15993	CARHR169860
OG0000439	jg18200	CARHR125020
OG0000440	jg18749, jg5580	CARHR195730
OG0000440	jg24181	CARHR077420
OG0000440	jg24183	CARHR077430
OG0000441	jg25701	CARHR091670
OG0000441	jg25697, jg25696	CARHR091630
OG0000441	jg25698	CARHR091640
OG0000441	jg25699	CARHR091650
OG0000442	jg8354	CARHR147790, CARHR156510, CARHR220790, CARHR147780
OG0000442	jg16617, jg16614	CARHR186290
OG0000442	jg16613, jg16615, jg16616, jg16612	CARHR049440
OG0000442	jg28309	CARHR112980
OG0000443	jg2864	CARHR065170, CARHR065180
OG0000446	jg23206	CARHR276320
OG0000446	jg13074	CARHR145200
OG0000447	jg25527	CARHR090020
OG0000447	jg23026	CARHR274540
OG0000447	jg18497	CARHR128030
OG0000447	jg31384	CARHR028030
OG0000448	jg20366	CARHR174490
OG0000448	jg20367	CARHR174500
OG0000448	jg20368	CARHR174510
OG0000448	jg20365	CARHR174480
OG0000449	jg14381	CARHR154370
OG0000449	jg22929	CARHR273500
OG0000449	jg14380	CARHR154360
OG0000449	jg22927, jg22928	CARHR273490
OG0000452	jg9382	CARHR238200
OG0000452	jg9383, jg1872	CARHR238190
OG0000453	jg17882	CARHR122180
OG0000453	jg17880	CARHR122220
OG0000453	jg14424	CARHR219840
OG0000454	jg21980	CARHR265690
OG0000455	jg17607	CARHR031850
OG0000456	jg11408, jg11521	CARHR031380, CARHR160320, CARHR160300
OG0000456	jg21524	CARHR180690, CARHR206570
OG0000457	jg5458, jg5460, jg5083	CARHR200680
OG0000457	jg22059	CARHR266510
OG0000458	jg17636	CARHR119910, CARHR265940, CARHR265960, CARHR266380
OG0000459	jg10462, jg10471, jg26914, jg10468	CARHR254770, CARHR227580, CARHR221090, CARHR227590, CARHR227570, CARHR227620
OG0000460	jg990, jg976	CARHR052700
OG0000460	jg10331	CARHR228900
OG0000461	jg18932	CARHR131820
OG0000461	jg28396	CARHR000130
OG0000461	jg28395	CARHR000120
OG0000462	jg32516	CARHR209710, CARHR209720
OG0000463	jg14457	CARHR154970
OG0000463	jg14453	CARHR155070
OG0000466	jg2479	CARHR140230
OG0000467	jg15897, jg10715, jg19591	CARHR169080
OG0000467	jg20504	CARHR225580
OG0000468	jg15405	CARHR164620
OG0000468	jg18363	CARHR126780
OG0000468	jg19076	CARHR133660
OG0000471	jg31419	CARHR028400
OG0000471	jg31418	CARHR286910, CARHR028390, CARHR028370
OG0000471	jg31424	CARHR028420
OG0000472	jg12627	CARHR261860, CARHR261870
OG0000472	jg12626	CARHR261880, CARHR261890
OG0000474	jg6224	CARHR189790
OG0000474	jg14718	CARHR157730
OG0000475	jg559	CARHR048280
OG0000475	jg562, jg565, jg566	CARHR048290, CARHR048270
OG0000476	jg6422	CARHR188130
OG0000476	jg6424	CARHR187930
OG0000477	jg4536, jg27864	CARHR132920, CARHR272250, CARHR107490
OG0000478	jg27618, jg27779	CARHR182090
OG0000481	jg775	CARHR050610
OG0000481	jg11478, jg28172	CARHR219220
OG0000482	jg2227	CARHR059540, CARHR214170
OG0000483	jg22371	CARHR268750
OG0000483	jg22372, jg12274, jg22376, jg12263	CARHR268770, CARHR268760
OG0000484	jg20575	CARHR177100, CARHR177030, CARHR177640, CARHR177140, CARHR177000
OG0000486	jg16097	CARHR166240, CARHR166160
OG0000487	jg28766	CARHR003820, CARHR127370
OG0000488	jg15143	CARHR162100
OG0000489	jg24485	CARHR284350
OG0000490	jg28529	CARHR001520, CARHR000930
OG0000490	jg28530	CARHR001530
OG0000491	jg13483	CARHR148780
OG0000491	jg6090	CARHR107640, CARHR189230
OG0000491	jg6094, jg7081	CARHR190870, CARHR190860
OG0000492	jg22550	CARHR270450
OG0000492	jg22999	CARHR274280, CARHR179630, CARHR179650, CARHR274270
OG0000493	jg7117	CARHR287390
OG0000495	jg17057, jg17059	CARHR267230
OG0000496	jg17937	CARHR052930, CARHR216890, CARHR154020, CARHR104360, CARHR121700
OG0000496	jg11820	CARHR216860
OG0000498	jg22061	CARHR266530
OG0000498	jg9651	CARHR235590, CARHR027440
OG0000499	jg10760	CARHR225130
OG0000499	jg3514	CARHR071890
OG0000500	jg20611	CARHR177600, CARHR177550
OG0000500	jg20613	CARHR177610, CARHR177580
OG0000501	jg32175	CARHR287270
OG0000501	jg14430	CARHR155350, CARHR105900, CARHR155330, CARHR155320
OG0000503	jg12687	CARHR220240, CARHR220250, CARHR220260
OG0000504	jg3998	CARHR210740
OG0000504	jg19114	CARHR134240
OG0000504	jg24877	CARHR083900
OG0000506	jg27491, jg2122, jg2123, jg4379	CARHR179040, CARHR206880
OG0000506	jg2816	CARHR064690
OG0000507	jg26681	CARHR052650
OG0000508	jg18411	CARHR130490
OG0000509	jg10975	CARHR223020
OG0000509	jg10978	CARHR215530
OG0000510	jg949	CARHR288780, CARHR052490
OG0000510	jg947	CARHR288930
OG0000511	jg26431	CARHR097980
OG0000511	jg11210	CARHR221890
OG0000511	jg673	CARHR049420
OG0000512	jg10170, jg10168, jg10169	CARHR230700
