Orthogroup	Arabidopsis_arenosa	Cochlearia_excelsa
OG0000253	jg17414	g30425, g30424, g30421, g30418, g21279, g20461
OG0000253	jg6861	g33206
OG0000254	jg16978, jg17665	g6897
OG0000254	jg33080, jg33082, jg7439, jg19336, jg28872, jg16868	g1607
OG0000256	jg21390, jg21205, jg21204, jg27046	g51896, g51897
OG0000256	jg17079	g51887
OG0000257	jg24983, jg8499	g48005
OG0000258	jg22623	g39309
OG0000258	jg13321, jg13320	g16641
OG0000260	jg13732	g35947
OG0000260	jg17320	g45350
OG0000260	jg14255	g46771
OG0000260	jg4069	g25934
OG0000264	jg7787	g25493
OG0000264	jg7883	g39627
OG0000264	jg7893	g40712
OG0000266	jg16158, jg16157	g27624
OG0000266	jg15559	g11014, g40790
OG0000267	jg16584	g17092
OG0000268	jg13018	g1514
OG0000268	jg3910	g45297
OG0000268	jg15354	g19165
OG0000270	jg8879	g18216
OG0000270	jg27707	g18323
OG0000270	jg30517	g27445, g31888, g50111
OG0000271	jg7768	g6508, g45178
OG0000271	jg7876	g25541
OG0000271	jg5927	g5749
OG0000272	jg159	g24804
OG0000273	jg29043	g31035, g53570
OG0000274	jg22908	g28758
OG0000274	jg17967	g39974
OG0000276	jg20724	g41552
OG0000277	jg11133, jg11132	g47115
OG0000277	jg11135	g17643
OG0000278	jg22742, jg22822, jg22743	g10751, g26081, g26058
OG0000278	jg2988	g27505, g27502
OG0000279	jg14913, jg32174	g53522
OG0000279	jg32173	g53521
OG0000280	jg32523	g43238
OG0000281	jg14807, jg33130, jg33131	g36419
OG0000282	jg4596	g5538
OG0000282	jg4598	g45483
OG0000282	jg4599	g29622
OG0000283	jg20896, jg20889, jg20890, jg20895, jg20892, jg20894	g11114, g11113, g39732
OG0000284	jg6565	g10112
OG0000284	jg24512, jg11645, jg21432	g12521
OG0000284	jg1878	g7689
OG0000286	jg22101	g28434, g45026
OG0000287	jg26273, jg26272, jg26275	g13375
OG0000287	jg26279	g13376
OG0000290	jg25996	g11997
OG0000290	jg23546	g16860
OG0000294	jg25844	g6947
OG0000294	jg28558, jg8055	g26892
OG0000295	jg25486	g12173, g12193, g12167, g12172
OG0000297	jg22984	g41326
OG0000298	jg27999	g34492
OG0000299	jg11188	g53411, g29745
OG0000299	jg3528	g27806
OG0000299	jg574	g29744, g53412
OG0000300	jg27072, jg27071	g13574, g6349
OG0000300	jg14552, jg14546	g51227
OG0000300	jg27067, jg27057, jg27066	g53214, g52576, g53200, g11641
OG0000301	jg1040, jg31936, jg18105, jg33104, jg20960, jg32961, jg25811	g14672, g43509, g3110, g32825, g11542, g25301, g30948, g40323
OG0000304	jg17236	g40529, g40528, g40527
OG0000308	jg2926	g44591
OG0000310	jg22857, jg22859, jg30710	g19547, g28753
OG0000310	jg22951, jg22963	g41320, g28797, g28774, g28802, g859
OG0000311	jg5485	g45737
OG0000311	jg25896	g6918, g13293
OG0000311	jg12214	g46788
OG0000311	jg2061	g45009
OG0000313	jg10546	g17626
OG0000314	jg28796	g26947, g49462
OG0000314	jg28797	g30904
OG0000314	jg18396	g37954
OG0000316	jg24355	g37360, g37362, g37913, g17870
OG0000319	jg22981	g28817
OG0000321	jg12172	g32189
OG0000321	jg12224	g14307
OG0000321	jg10987, jg10984, jg12178, jg12174, jg12175, jg12188, jg12186	g46809
OG0000322	jg3516	g46450
OG0000322	jg19279, jg7268, jg32496, jg19283	g51878, g53520
OG0000324	jg26083	g24937
OG0000325	jg17653, jg27101, jg16718	g11614
OG0000327	jg13629, jg13626, jg15393, jg15391	g11293, g11292, g11294
OG0000328	jg11299	g24521, g24516, g24520
OG0000330	jg16059, jg13825, jg16058, jg16057	g1956
OG0000331	jg21410, jg11762	g33150
OG0000332	jg5839, jg5838	g41419
OG0000332	jg33133, jg33127	g54159
OG0000334	jg15317	g2329
OG0000334	jg18934	g37230
OG0000334	jg7976	g16596
OG0000335	jg31317	g37063
OG0000335	jg25084, jg7397	g27709
OG0000336	jg2931, jg2932	g17997, g17998
OG0000336	jg30287	g31719
OG0000336	jg2930	g44587
OG0000338	jg29339, jg29325, jg1313, jg1242	g31209, g27091, g31190, g27095
OG0000339	jg19995	g52289
OG0000340	jg2171, jg19687	g38215
OG0000340	jg19688	g37505
OG0000342	jg12776	g43821, g43806
OG0000344	jg6493	g10089
OG0000344	jg6491, jg6492	g10092, g10980
OG0000345	jg29716	g27193
OG0000345	jg29717	g51206
OG0000347	jg27595, jg26743, jg27016, jg12750, jg19271, jg17533	g12309
OG0000347	jg26744	g36126
OG0000348	jg7177, jg27094	g24671, g43329, g4284, g43830
OG0000349	jg8767	g18231
OG0000349	jg1986, jg1993, jg1995, jg1992, jg1988, jg1991, jg1994, jg1987, jg1996, jg27902, jg25535	g13748, g13750
OG0000350	jg31515	g32411
OG0000351	jg25467	g45238
OG0000352	jg30216, jg911, jg964, jg968, jg811, jg963, jg3720, jg1222, jg969, jg3721	g31677
OG0000353	jg10506	g32289
OG0000355	jg11230	g24488, g24484, g24489, g47089, g47088, g38275
OG0000355	jg2266, jg2265	g38274
OG0000356	jg6712, jg6600, jg6710, jg6598	g35508, g18523, g37782, g4812, g4800, g4814
OG0000358	jg28744	g49447, g30863, g26927
OG0000358	jg20849, jg4766	g29557, g39719
OG0000358	jg4765	g45514
OG0000360	jg23698	g9658
OG0000361	jg25100	g7378
OG0000368	jg8600	g22842
OG0000368	jg8601	g16342
OG0000368	jg2119, jg8599, jg8598	g47982
OG0000369	jg29135, jg22923	g1291
OG0000369	jg14384	g2920
OG0000370	jg30222	g23768
OG0000370	jg9938, jg9939	g47536
OG0000371	jg31101, jg20131	g7650, g11474
OG0000372	jg9737, jg9736, jg9735	g17100, g17096, g17097, g17099
OG0000374	jg33246, jg33303, jg33298, jg33305, jg33297, jg33302, jg33300, jg33301, jg33299, jg33306, jg33304, jg33307	g11643
OG0000374	jg10334	g36851, g36855, g36853, g36852, g36854, g54187
OG0000377	jg916	g41000
OG0000379	jg31721, jg1927, jg6752, jg12019, jg1641	g41816
OG0000380	jg443	g41044
OG0000382	jg8018	g25452
OG0000382	jg1426	g41120
OG0000382	jg29276	g31165
OG0000383	jg17641	g32362, g32361
OG0000383	jg31386	g50490
OG0000384	jg31322	g24279
OG0000386	jg15260, jg14140	g2365
OG0000386	jg13305	g10579
OG0000387	jg18888	g52116
OG0000387	jg19656, jg10836, jg19678, jg19658	g37493, g37492
OG0000390	jg22210, jg30557	g35026, g34348, g34350, g28458, g28439, g35303
OG0000390	jg27023, jg26105, jg26106	g6787
OG0000390	jg25857	g13288
OG0000391	jg30800	g50242
OG0000392	jg12313	g11310
OG0000392	jg14893	g11364
OG0000396	jg13602	g10425
OG0000396	jg13605, jg13608	g4323
OG0000398	jg25353, jg21510, jg33681	g27985, g54333
OG0000400	jg26730, jg20048, jg13594, jg21499, jg21484, jg21493, jg14665, jg13595	g50668
OG0000402	jg17326	g478, g43406, g12782
OG0000403	jg978	g44123
OG0000403	jg974, jg991, jg972, jg971, jg973	g44131, g44135, g17396
OG0000404	jg18747, jg25103, jg15180	g51571
OG0000406	jg5527, jg5528, jg5529	g5012, g5008
OG0000406	jg24137	g12661
OG0000408	jg16967	g50999
OG0000409	jg12681, jg31726, jg31724	g49864
OG0000409	jg27776	g23221
OG0000410	jg821, jg823, jg818	g1733, g24568, g44176
OG0000411	jg27082	g13575
OG0000411	jg10342	g23976, g17311
OG0000412	jg22288	g28489
OG0000412	jg9732	g47623
OG0000413	jg22533	g12238
OG0000414	jg31120	g27592
OG0000414	jg31118, jg31122, jg31119, jg31117	g50367
OG0000414	jg10496, jg10495	g47348
OG0000415	jg5048	g4813, g4802
OG0000416	jg18234, jg18250	g37911
OG0000416	jg28902, jg16969	g49506, g50636
OG0000420	jg9474, jg9478, jg9481, jg10557, jg28285	g13846
OG0000421	jg12479	g46706
OG0000421	jg12478	g53730, g46707
OG0000422	jg29314	g49629, g49628
OG0000423	jg2908	g12212
OG0000423	jg25396	g27989, g54339
OG0000425	jg33495, jg33493	g36594, g54279
OG0000425	jg11554, jg13203, jg13205, jg13204, jg13202, jg32794, jg25151	g13131
OG0000427	jg3545	g23603
OG0000429	jg6415	g598
OG0000429	jg9154	g23276
OG0000430	jg27751	g6127
OG0000431	jg1153	g44045
OG0000431	jg29378	g27100
OG0000431	jg29377	g31232
OG0000432	jg21967	g39358
OG0000432	jg9794	g47588, g17129, g23688
OG0000433	jg21925, jg1883, jg1879	g18132, g16748
OG0000433	jg1283	g44024, g44018
OG0000436	jg9831	g39339, g1080
OG0000437	jg32010	g16334
OG0000437	jg32014	g16330
OG0000437	jg32008	g32687
OG0000437	jg32009	g41665
OG0000437	jg17396	g50713
OG0000438	jg10285	g23955
OG0000439	jg15993	g2023
OG0000439	jg18200	g51246
OG0000440	jg24181	g12773
OG0000440	jg24183	g36390
OG0000441	jg25701	g12084, g12086, g12087, g12083
OG0000441	jg25698	g12089
OG0000446	jg23206	g353
OG0000447	jg25527	g7121
OG0000447	jg31384	g50489, g32357
OG0000448	jg20366	g40670
OG0000448	jg20367	g10911
OG0000449	jg14381	g19571
OG0000449	jg22929	g1293, g28780, g41309
OG0000449	jg14380	g19572
OG0000449	jg22927, jg22928	g41304
OG0000450	jg2096	g6331, g6330, g40449
OG0000450	jg1849	g21393
OG0000452	jg21310	g47740
OG0000452	jg9383, jg1872	g47741, g47742, g23417
OG0000453	jg33350	g54240
OG0000453	jg33353	g54231, g33385
OG0000454	jg21978, jg21979, jg21980	g890
OG0000456	jg11408, jg11521	g5590
OG0000457	jg5458, jg5460	g16865
OG0000457	jg22059	g28419
OG0000457	jg12580	g28417, g28418
OG0000459	jg10462, jg10471, jg26914, jg10468	g24037
OG0000461	jg18932	g51663
OG0000461	jg28396	g49273
OG0000461	jg28395	g30720, g1438
OG0000462	jg32516	g6231
OG0000463	jg14457	g11422
OG0000466	jg2479	g12390
OG0000468	jg15405	g19139, g11288
OG0000468	jg19076	g37303
OG0000471	jg31419	g50497
OG0000471	jg31418, jg31424	g50496
OG0000472	jg12627	g46683, g46681
OG0000472	jg12626	g18100
OG0000474	jg6224	g502, g2678, g19454, g19442, g9989
OG0000475	jg559, jg561, jg560, jg562, jg565, jg566	g45250
OG0000476	jg6424	g10073
OG0000478	jg27618, jg27779	g40973, g23602
OG0000481	jg775	g40945
OG0000481	jg11478, jg28172	g24644
OG0000482	jg12372, jg12374, jg12373	g46747, g18097, g18041, g44922, g44926, g41800
OG0000483	jg22371	g39375
OG0000487	jg28766, jg24317	g12606, g30872, g12810, g7774, g7765
OG0000488	jg15148	g11331
OG0000489	jg7831, jg24484, jg24486, jg24485	g31982, g32989
OG0000489	jg7830	g25938, g25526
OG0000492	jg17521, jg22549, jg22552, jg22553, jg12732, jg22551, jg22550, jg22999	g1343, g1338, g43635
OG0000493	jg17477	g41962
OG0000497	jg13943	g1698, g52938
OG0000498	jg22061	g28420, g918
OG0000498	jg9651	g23591
OG0000499	jg10760	g24192
OG0000501	jg32175	g32899
OG0000501	jg14430	g2874
OG0000503	jg12687	g17492
OG0000504	jg3998, jg19114	g37317
OG0000504	jg24877	g13045, g12397, g7487
OG0000505	jg6390, jg6386, jg6385	g10041
OG0000506	jg27491, jg2122, jg2123, jg4379	g29695
OG0000506	jg2817	g13576
OG0000506	jg2816	g44625, g16494, g45982
OG0000507	jg26681	g16066, g16061
OG0000508	jg18411	g37276
OG0000509	jg10982	g24336
OG0000510	jg948, jg949	g44132, g41019, g41018
OG0000510	jg945, jg947	g44133
OG0000511	jg11210	g17679
OG0000511	jg673	g40900
OG0000512	jg10170, jg10168, jg10169	g17267
OG0000512	jg10167, jg10166	g23904
OG0000512	jg28227	g24586, g23899, g23901
OG0000512	jg10165	g23902
OG0000513	jg15295	g19186
OG0000513	jg14385	g2921
OG0000514	jg26191	g6742
OG0000515	jg33807, jg33806	g54384
OG0000516	jg9499	g50705
OG0000516	jg12529	g43009
OG0000520	jg16159	g52272
OG0000521	jg32168	g32883, g27873
OG0000521	jg7215	g40242
OG0000522	jg31946	g50671, g32646
OG0000522	jg31949	g50679
OG0000522	jg7404	g40318
OG0000523	jg31323	g32310, g32311, g32309
OG0000523	jg16235	g1822
OG0000524	jg24739	g12430
OG0000525	jg33557	g36635
OG0000526	jg14581	g2744
OG0000526	jg14578	g19502
OG0000526	jg14579	g2743
OG0000529	jg6065	g802, g14403
OG0000530	jg5540	g29147, g29150, g29148
OG0000531	jg21177	g52035, g25499, g2998, g24849, g45108, g31196, g43423, g23795, g3319, g31195, g7090, g16387, g24976, g24629, g47577, g52034, g43168, g22415, g45892, g24977, g15524, g2395, g23794, g31197, g15905, g53221, g42185, g26798, g32854, g42065, g6487, g25497, g49767, g45891, g15606, g28876, g11627, g28037, g45464, g25498, g14584, g3320, g22990, g28936, g43169, g32395, g36363, g24412, g18829, g26168, g41069, g15888, g2738, g19920, g16313, g42161, g42133, g3572, g10347, g19047, g42998, g43936, g34859, g25684, g43540, g49521, g50231, g42151, g26330, g26327, g25212, g1895, g36541, g24329, g25447
OG0000532	jg20354	g12455
OG0000532	jg32684	g46524
OG0000533	jg8390	g18305
OG0000535	jg868	g40981
OG0000535	jg13027	g10730
OG0000536	jg7064, jg12390, jg32655	g3462
OG0000537	jg7925	g45190
OG0000537	jg11657	g26286, g46950
OG0000537	jg24704	g12972
OG0000538	jg19699	g52123
OG0000539	jg23802	g8
OG0000540	jg17962	g37885
OG0000540	jg17961	g51161, g51163
OG0000543	jg16929, jg16931, jg17291, jg17003, jg16987, jg17292, jg16935, jg20923, jg16934	g50674, g6257, g6276, g3083, g6273, g6259, g38385
OG0000545	jg3158	g44484
OG0000546	jg27825, jg27824, jg27811, jg27820, jg27810, jg27823	g6101
OG0000547	jg7573, jg7576, jg7572, jg7574	g45202, g45181
OG0000547	jg10575, jg10586, jg21284	g32583
OG0000550	jg15181, jg18748	g19237
OG0000551	jg23481	g206
OG0000551	jg4806	g5442
OG0000552	jg30914, jg32005	g2664, g24348, g37712, g50813
OG0000553	jg32059, jg32066	g32710
OG0000553	jg32058, jg32057, jg32051, jg32065	g32707
OG0000554	jg32499	g44179
OG0000554	jg1218	g40964
OG0000555	jg7626, jg7624, jg1372, jg1387, jg1382, jg1384, jg1385, jg1383, jg1386, jg7625	g25667
OG0000556	jg26824	g11687
OG0000557	jg16084	g1926
OG0000557	jg16085	g18838
OG0000557	jg19839	g52194
OG0000557	jg19838	g16296
OG0000558	jg17449, jg19488, jg27025	g45137, g6394, g37094, g37077, g37420
OG0000559	jg4024	g5764
OG0000559	jg4012	g45334
OG0000560	jg22886, jg22887	g28744, g39227
OG0000561	jg3374, jg23514, jg23512	g9727
OG0000561	jg23516, jg23515	g186, g185
OG0000562	jg24508	g12524, g12903
OG0000562	jg5286	g29300, g5178
OG0000562	jg6572	g4833
OG0000563	jg30082	g2642
OG0000564	jg16982, jg16980	g51022, g51021
OG0000566	jg5898, jg5899, jg31971	g41560
OG0000566	jg5921, jg26863	g41399
OG0000566	jg5920	g720
OG0000567	jg25775, jg5046, jg25789	g13274
OG0000570	jg24012	g7906
OG0000570	jg23059	g9919
OG0000571	jg23018	g830
OG0000571	jg29172, jg29173	g31103, g31105
OG0000572	jg16645	g45954, g44613
OG0000572	jg14399	g17535
OG0000572	jg3001	g53091
OG0000573	jg21636, jg21633	g28017
OG0000574	jg7027, jg32621, jg13872	g21420, g15759
OG0000578	jg29431	g31250
OG0000578	jg1019	g44098
OG0000579	jg21968	g28384
OG0000579	jg12774	g23738
OG0000581	jg24849	g13025, g2527, g7507
OG0000582	jg6054	g797
OG0000582	jg17669	g40099
OG0000583	jg28960, jg18195	g39847
OG0000584	jg20779	g11067
OG0000584	jg9581	g23547
OG0000586	jg21166	g18462
OG0000587	jg8090	g45222
OG0000587	jg20091	g50800
OG0000588	jg25511	g12159
OG0000588	jg19576	g51276, g52074
OG0000588	jg33536	g54285
OG0000589	jg22919	g1289, g41302
OG0000589	jg14387, jg14386	g2922
OG0000590	jg28594	g12549
OG0000591	jg30467	g31850
OG0000592	jg30331	g50029, g27399, g31749
OG0000593	jg28016, jg3525	g25928
OG0000593	jg3529	g25927
OG0000593	jg13710, jg13746	g13347
OG0000594	jg14641	g41553, g11391
OG0000594	jg14644	g19467
OG0000595	jg14167	g19605
OG0000596	jg5865	g28961
OG0000596	jg22346	g39380
OG0000597	jg18166	g39867
OG0000600	jg9501	g17007, g23476
OG0000601	jg5374	g5112, g45694
OG0000601	jg24008	g7907
OG0000601	jg12491	g16898
OG0000602	jg4065	g5741
OG0000602	jg24911	g12391, g7465, g13062
OG0000604	jg20176	g18739
OG0000605	jg3048	g44550
OG0000605	jg3046	g46113
OG0000605	jg3047	g46114, g44551
OG0000606	jg33426	g54263, g36563
OG0000607	jg26039	g6843
OG0000607	jg8969	g23142
OG0000608	jg20346	g2125
OG0000613	jg24063	g12753
OG0000613	jg12418	g18086
OG0000614	jg4726, jg4724	g5483, g5477, g5478, g5481
OG0000615	jg8720	g47953, g22949, g18248
OG0000616	jg18864	g37198, g19196
OG0000617	jg8112	g39480
OG0000618	jg3537	g46462
OG0000618	jg9695	g23624
OG0000619	jg18862, jg18863	g38064
OG0000619	jg15274	g19197, g2358
OG0000620	jg30377	g27410, g50047
OG0000620	jg3057, jg3055	g44549, g46124
OG0000621	jg7674	g25662
OG0000621	jg13820, jg12134	g46832
OG0000621	jg12138	g46831
OG0000622	jg19418	g51991
OG0000626	jg516	g44259
OG0000627	jg2207, jg2201, jg9780	g23678
OG0000628	jg3467	g46398
OG0000628	jg26006	g11992, g13318
OG0000630	jg15742	g31077
OG0000631	jg14865	g13616, g18068, g53847, g43154, g43139, g9322, g43155, g13701
OG0000631	jg6528	g24850, g36336, g22861, g18639, g51671, g39956, g22859, g13024, g27067, g22860, g3111, g12541
OG0000633	jg30016	g31589
OG0000634	jg22863	g50687, g39240
OG0000635	jg18072	g51197, g37897
OG0000635	jg18062	g39933
OG0000635	jg16950	g51257, g39835
OG0000636	jg4344	g45438
OG0000636	jg4345	g29704
OG0000637	jg2447, jg14026, jg14027	g24626, g6994
OG0000639	jg9275	g17411, g17424
OG0000640	jg30624	g44684, g44686
OG0000640	jg14903, jg1339, jg1338	g2580
OG0000641	jg26381	g13399
OG0000641	jg26382	g11856, g11857
OG0000642	jg12488, jg12487	g46703, g46704
OG0000642	jg12489	g37779
OG0000645	jg11357	g16321, g17740
OG0000645	jg11358	g24549, g47041
OG0000646	jg13733	g10368
OG0000646	jg23996	g12697
OG0000648	jg28245, jg14836	g18725, g18726, g18727, g18724
OG0000649	jg32443	g53982
OG0000649	jg3275	g46253
OG0000650	jg20467	g43973
OG0000652	jg6184, jg6183, jg6185	g484, g485, g9960
OG0000653	jg5952	g740
OG0000653	jg1701	g53264, g23562, g42175, g16340
OG0000658	jg6629	g10133, g4789
OG0000660	jg29094	g31060
OG0000660	jg14470	g2820, g11418
OG0000661	jg15323	g51258, g51261, g39834
OG0000662	jg5409	g5081
OG0000662	jg24052	g6216, g7879
OG0000663	jg31209	g32229
OG0000664	jg12034	g6058, g6063, g6054
OG0000669	jg19759	g52160, g37530
OG0000669	jg25341	g13190
OG0000669	jg12915	g10812
OG0000671	jg12467, jg12468, jg12470	g28292, g22608, g22602, g46709
OG0000672	jg31455	g32394
OG0000673	jg16893	g38393
OG0000674	jg28590	g30793
OG0000674	jg20170	g50833, g37733
OG0000674	jg7985	g39558
OG0000677	jg31038	g50338
OG0000678	jg31763, jg31760, jg31765, jg31762	g1972
OG0000679	jg1084, jg26966, jg17014, jg21402, jg1076	g14391, g53443
OG0000679	jg26084	g24935
OG0000685	jg9487	g47697
OG0000685	jg9833	g23710
OG0000686	jg8985	g47857
OG0000687	jg10990	g17578
OG0000687	jg19905	g37589
OG0000687	jg16123	g18804
OG0000688	jg13041, jg13040	g1520, g1518
OG0000689	jg32073	g40273, g32732
OG0000692	jg15901	g18931
OG0000692	jg15902	g1998
OG0000693	jg15530	g19066, g19065
OG0000693	jg19220	g37337
OG0000694	jg16966	g50998
OG0000695	jg890	g41726, g6247, g40992
OG0000696	jg30012	g36560, g13252, g28014, g54257
OG0000697	jg5696, jg5697, jg33217, jg33218	g36466, g36467
OG0000698	jg24864, jg2553	g47464
OG0000699	jg19654, jg19082	g25848
OG0000699	jg12157	g37307, g38113
OG0000700	jg17906	g37868, g37867, g37860
OG0000702	jg5269	g45660, g29306
OG0000702	jg13510	g10477
OG0000702	jg23933	g7936
OG0000703	jg4113	g29827
OG0000703	jg15218	g2392
OG0000704	jg10608	g17405, g24115
OG0000704	jg20606	g11011
OG0000704	jg20605	g11010
OG0000706	jg6398, jg6397	g587
OG0000706	jg23494	g9735
OG0000708	jg29593	g27159
OG0000710	jg29845	g31477
OG0000714	jg12325	g46750
OG0000714	jg2184	g41820
OG0000715	jg7653, jg7652, jg7651	g25621, g25619, g25607, g25625, g25606, g25629, g25632, g25605
OG0000716	jg12148, jg12146	g19482
OG0000716	jg12150	g46826, g46814
OG0000718	jg25127	g7358
OG0000719	jg22922	g28768
OG0000719	jg29456, jg13625, jg13628	g49733, g14247
OG0000720	jg16333	g1754
OG0000720	jg8009	g39542
OG0000721	jg25749	g6993
OG0000722	jg2566	g45812
OG0000722	jg29905	g31518
OG0000723	jg26920	g18529
OG0000723	jg6538, jg6537	g4864
OG0000724	jg27921	g19102, g2219
OG0000727	jg33545	g27109
OG0000728	jg5720	g29070
OG0000728	jg5721	g29071
OG0000730	jg13121	g10673
OG0000730	jg29875	g31492
OG0000732	jg15206	g11321
OG0000733	jg13883	g48909
OG0000733	jg32285	g26796
OG0000734	jg14522	g41169, g1326, g28342
OG0000735	jg2339, jg1451	g28539
OG0000735	jg22454	g28538
OG0000736	jg4856	g45529, g29507
OG0000736	jg8490	g22748
OG0000737	jg8415, jg8416	g48007
OG0000737	jg16766	g38444
OG0000738	jg18389	g51327
OG0000738	jg18427	g39784
OG0000739	jg1966	g30842, g49434
OG0000749	jg29796, jg29795	g10608
OG0000749	jg31164	g32196
OG0000750	jg12798, jg409, jg407, jg411	g40831
OG0000751	jg4130	g5711, g29815, g45374
OG0000752	jg6373	g18564
OG0000752	jg4905	g29481
OG0000753	jg26936, jg26935, jg32585	g53790
OG0000754	jg32553	g28181
OG0000754	jg27368	g42706
OG0000754	jg21141	g42720, g42742
OG0000755	jg7774, jg7775	g25545
OG0000755	jg7776	g40463
OG0000756	jg20650	g18411
