Orthogroup	Arabidopsis_arenosa	Brassica_rapa
OG0000164	jg8472	XP_009109447.1
OG0000165	jg11573	XP_033143356.1
OG0000166	jg27846	XP_009121367.1
OG0000167	jg12243, jg10625	XP_033133256.1
OG0000167	jg10624	XP_033138466.1
OG0000167	jg12242	XP_009108433.1
OG0000169	jg3073	XP_033141673.1
OG0000169	jg3074	XP_033128100.1, XP_033128105.1
OG0000169	jg21554	XP_009140600.1
OG0000169	jg3072	XP_033131489.1, XP_033141680.1
OG0000171	jg20125	XP_009118871.2, XP_009142560.1
OG0000171	jg5289	XP_033137829.1
OG0000172	jg16315	XP_009140021.1
OG0000172	jg15937	XP_018514807.1
OG0000172	jg15932	XP_033146362.1
OG0000172	jg15930	XP_018514555.2
OG0000173	jg26673	XP_033143949.1, XP_009137270.1, XP_033143950.1
OG0000173	jg7184, jg21355	XP_033132217.1
OG0000173	jg2228, jg26653, jg14013	XP_033136537.1
OG0000174	jg11812, jg11810, jg11730	XP_033131805.1, XP_033128516.1, XP_033138985.1
OG0000175	jg30537	XP_009110241.1
OG0000175	jg8854	XP_009107160.1, XP_009121201.1
OG0000176	jg31784, jg32028, jg31916	XP_033130592.1, XP_009102427.1, XP_033131848.1
OG0000183	jg14745, jg7532, jg14541, jg27683, jg1699	XP_033129480.1
OG0000183	jg19302	XP_033131928.1
OG0000185	jg32189, jg13730	XP_009114858.1
OG0000185	jg7346, jg6686	XP_018513794.1, XP_009111975.1
OG0000186	jg1158, jg1156	XP_033141534.1
OG0000186	jg27209, jg10477, jg10194	XP_033148158.1
OG0000187	jg9230	XP_009138031.1, XP_009108912.2
OG0000189	jg3298	XP_009109432.1
OG0000189	jg8545	XP_009110381.2, XP_009120076.1
OG0000190	jg7704	XP_009134310.1
OG0000190	jg7703	XP_009134313.1
OG0000190	jg7707	XP_009134304.1, XP_009114346.2, XP_033142043.1, XP_009134308.2, XP_033136829.1, XP_033142131.1
OG0000190	jg7705	XP_033141427.1, XP_009144510.1
OG0000190	jg32186	XP_009114566.2, XP_009144506.1, XP_009144502.1
OG0000191	jg29662	XP_009118106.2
OG0000191	jg2134	XP_009135546.1, XP_033144428.1, XP_033147260.1
OG0000191	jg27860, jg27859	XP_033136630.1
OG0000192	jg30670	XP_009103301.1
OG0000192	jg30833, jg26900	XP_033132885.1
OG0000192	jg30668	XP_009149600.1
OG0000193	jg26576, jg26577	XP_009108226.2, XP_033142187.1, XP_009146097.1, XP_009146095.2, XP_033131842.1
OG0000195	jg17567	XP_009140755.1
OG0000195	jg19387, jg15712, jg15648	XP_009139073.1
OG0000195	jg2098, jg12245	XP_009105204.1
OG0000196	jg31558, jg31560	XP_009109611.1
OG0000196	jg28891	XP_009111047.1, XP_009119146.1
OG0000196	jg31559	XP_009109613.1
OG0000196	jg31430	XP_033133539.1
OG0000196	jg28892	XP_009119144.1, XP_009111048.2
OG0000197	jg28098	XP_033141548.1
OG0000200	jg31833	XP_033136267.1
OG0000200	jg28943	XP_033134513.1
OG0000200	jg14818	XP_009119459.1
OG0000201	jg26418, jg26417	XP_018508379.1, XP_009136545.2, XP_009136566.1, XP_009143886.1, XP_009143893.1
OG0000202	jg7315	XP_033145936.1, XP_009146009.2, XP_009106475.2
OG0000202	jg26463, jg27878, jg26503, jg26506, jg26505, jg26501, jg26502	XP_033136198.1, XP_033143482.1, XP_033132006.1
OG0000203	jg24349, jg24348	XP_033147068.1, XP_033147041.1
OG0000203	jg24346, jg24347	XP_033134665.1, XP_033135894.1, XP_009124984.2, XP_033137619.1, XP_033136539.1
OG0000203	jg24303, jg5021, jg5008, jg5007, jg5020, jg5022	XP_033136263.1, XP_033135940.1
OG0000204	jg26496	XP_009135819.1
OG0000204	jg26333	XP_033144214.1
OG0000205	jg16530, jg27661, jg27598, jg13088, jg13092, jg13087, jg13090, jg16527, jg27591, jg27660, jg27597, jg16764, jg32764, jg11592, jg11594	XP_033132763.1
OG0000206	jg33290	XP_033133961.1, XP_033129639.1, XP_033134336.1, XP_033146631.1, XP_033146217.1, XP_033134369.1, XP_018514436.2, XP_033148612.1, XP_033142562.1
OG0000207	jg2551	XP_009106592.3
OG0000207	jg3555	XP_033132165.1, XP_033128821.1, XP_033129810.1, XP_009151530.2, XP_033129411.1, XP_033128822.1, XP_009106589.1
OG0000207	jg30217	XP_033136142.1
OG0000208	jg32803, jg32805, jg32800	XP_009101867.1
OG0000208	jg8417, jg9182	XP_009101865.1, XP_009101866.1
OG0000209	jg416, jg418	XP_009112818.1
OG0000209	jg7741	XP_018509758.1
OG0000210	jg18404	XP_009143883.1
OG0000210	jg18405, jg20943	XP_009132915.1
OG0000213	jg2970, jg2971	XP_009105992.1, XP_033131152.1, XP_033131151.1
OG0000213	jg24982	XP_009146838.2
OG0000213	jg16741	XP_033136677.1, XP_033130301.1, XP_009133997.1
OG0000214	jg2493	XP_033128644.1
OG0000214	jg8000, jg7249, jg7284, jg7534, jg7536, jg7538, jg7531, jg7506, jg7999, jg8001	XP_018510493.2, XP_033136786.1, XP_033136787.1, XP_033139302.1, XP_033136790.1, XP_033139304.1, XP_033136797.1, XP_033139309.1, XP_033136798.1, XP_033139307.1, XP_009111284.2
OG0000216	jg10317	XP_009131272.2, XP_033142480.1, XP_033133167.1
OG0000216	jg33448, jg10319, jg10323	XP_009135671.1
OG0000216	jg10318	XP_009140336.2, XP_009134112.1
OG0000217	jg1086	XP_009113276.1, XP_033137182.1
OG0000217	jg1022	XP_033143525.1
OG0000218	jg29981	XP_009117861.2
OG0000218	jg29982	XP_009148880.1
OG0000218	jg11388	XP_009114232.1, XP_009101339.1
OG0000218	jg12942	XP_009129226.1
OG0000219	jg2178, jg2182, jg2180, jg2179	XP_033129569.1
OG0000219	jg23294, jg23293	XP_009150384.1
OG0000220	jg760	XP_033142532.1, XP_009133030.1
OG0000220	jg19245, jg19241	XP_009143662.1, XP_033146950.1
OG0000222	jg17673	XP_033147475.1, XP_033147181.1, XP_018512190.2
OG0000224	jg3420	XP_009128234.1, XP_009101726.1
OG0000224	jg9231	XP_009126727.1, XP_009108914.1
OG0000224	jg571, jg570	XP_009112729.1
OG0000225	jg31470, jg31479, jg31471, jg31469	XP_009115238.1
OG0000225	jg31477	XP_009109662.1, XP_033137288.1
OG0000226	jg30960	XP_033131216.1, XP_018508547.1
OG0000226	jg29773	XP_009122447.1
OG0000228	jg6720, jg6718	XP_009110123.1
OG0000228	jg2698	XP_033141574.1, XP_009127833.1
OG0000229	jg9443, jg9444, jg5645, jg5642, jg9442	XP_009108973.2, XP_009108976.2, XP_009102300.2, XP_009127652.1
OG0000230	jg3241, jg20723	XP_009106237.1
OG0000230	jg1401	XP_009106238.1
OG0000230	jg967, jg812	XP_009128139.1, XP_009104696.2
OG0000231	jg12412	XP_033137004.1, XP_033137966.1, XP_033131398.1, XP_033131015.1
OG0000231	jg2322, jg11881, jg2248	XP_009127540.1, XP_009105266.1
OG0000232	jg24480	XP_009140710.1
OG0000232	jg27540	XP_009136266.2, XP_033138822.1
OG0000234	jg15449	XP_033146519.1, XP_009116212.1, XP_009103951.1
OG0000234	jg15448	XP_009139199.2
OG0000234	jg15447	XP_009139200.1
OG0000234	jg19118	XP_033148760.1
OG0000234	jg5170	XP_009121752.1
OG0000235	jg31894, jg31896	XP_033147857.1
OG0000236	jg26494	XP_033144988.1, XP_033148569.1
OG0000237	jg12894	XP_033138965.1, XP_033139265.1, XP_033139531.1, XP_033138898.1, XP_033139125.1, XP_033139379.1, XP_033139165.1, XP_033139278.1, XP_033139030.1
OG0000237	jg1321	XP_033140973.1, XP_033131806.1, XP_033145196.1, XP_033140618.1
OG0000239	jg18343	XP_009133159.1
OG0000239	jg18342	XP_033145504.1
OG0000239	jg17113	XP_033146269.1
OG0000240	jg23298	XP_009124766.1, XP_033129354.1
OG0000240	jg17464, jg1772	XP_033134005.1, XP_033145123.1, XP_033141396.1, XP_009151331.2
OG0000242	jg27565	XP_009123234.1, XP_009119414.1
OG0000242	jg29880	XP_009117938.1, XP_009110562.1
OG0000242	jg29882	XP_009118142.1
OG0000242	jg29883	XP_009110559.1, XP_009110560.1
OG0000242	jg29879	XP_009117939.2, XP_009148687.1
OG0000244	jg10370	XP_009137217.1, XP_009135314.1
OG0000244	jg10371	XP_009108531.1
OG0000244	jg7734, jg7735	XP_009134322.1
OG0000247	jg12066	XP_009135150.1
OG0000248	jg7640	XP_033134839.1, XP_009144491.1
OG0000248	jg7420, jg7421	XP_033142073.1, XP_033142074.1
OG0000248	jg1267	XP_009102525.1
OG0000248	jg15619	XP_009116349.1
OG0000249	jg18816	XP_009141608.1, XP_009114411.2
OG0000249	jg18819	XP_009143556.1, XP_009143557.1, XP_009133099.1
OG0000249	jg18817, jg18818	XP_009133097.2, XP_009143554.2, XP_009143555.1
OG0000249	jg15247	XP_009116009.2
OG0000250	jg2612, jg2609, jg2608	XP_009105679.1, XP_009105678.1
OG0000250	jg2620, jg2621, jg2622	XP_033140079.1
OG0000251	jg2400	XP_033132345.1, XP_033131777.1
OG0000251	jg1955	XP_033134348.1
OG0000251	jg13946	XP_009149939.1, XP_033143633.1, XP_033137787.1, XP_033136332.1
OG0000251	jg28919	XP_009112969.1
OG0000251	jg17509	XP_033133972.1
OG0000251	jg32810	XP_033135947.1
OG0000252	jg4033, jg27620, jg4035, jg33335, jg33336, jg33337, jg4032, jg4031, jg4036, jg4034	XP_009110744.2
OG0000253	jg17414	XP_033129362.1, XP_033138900.1, XP_033139331.1, XP_033139264.1, XP_033131794.1, XP_033139071.1, XP_033138991.1, XP_033138901.1, XP_033134302.1, XP_033143391.1, XP_033143394.1, XP_033137951.1, XP_033139365.1, XP_033143414.1, XP_033133917.1, XP_033139180.1, XP_033148272.1
OG0000254	jg1307	XP_009145913.2, XP_033148591.1, XP_033148595.1, XP_009145915.1, XP_033147082.1, XP_009146127.3, XP_033148596.1
OG0000255	jg1563, jg13939, jg17382, jg6971, jg16425, jg1491, jg17104, jg27818, jg11851, jg13938	XP_033145202.1, XP_033131576.1, XP_033134177.1, XP_033138169.1, XP_033143413.1, XP_033134176.1, XP_033131921.1, XP_033145816.1, XP_033133667.1, XP_033138468.1, XP_033144122.1, XP_033148749.1, XP_033144508.1, XP_033147542.1, XP_033139283.1, XP_033143398.1, XP_033134248.1, XP_033143401.1, XP_033131791.1, XP_033134298.1, XP_033132003.1, XP_033138236.1, XP_033131334.1
OG0000256	jg21390, jg21205, jg21204, jg27046	XP_009144755.2
OG0000256	jg19308	XP_009133433.2
OG0000257	jg33267	XP_033136642.1
OG0000258	jg13315	XP_009121576.1
OG0000258	jg13318, jg13319	XP_009123566.1
OG0000258	jg22623	XP_009132141.2
OG0000258	jg13321	XP_009121542.3
OG0000258	jg13320	XP_009123565.1
OG0000264	jg7787	XP_009111248.1, XP_009114492.1, XP_009108752.1
OG0000264	jg7885, jg7884, jg7892, jg7931, jg7886	XP_009111247.1
OG0000265	jg10834	XP_009119449.1, XP_018509889.1, XP_033134375.1
OG0000265	jg20789	XP_009121260.1
OG0000266	jg16158, jg16157	XP_009116717.1
OG0000267	jg16584	XP_009117373.1, XP_018509959.2, XP_009140423.1, XP_033145257.1
OG0000268	jg13018	XP_009101283.1, XP_009114212.1
OG0000268	jg3910	XP_033137560.1
OG0000268	jg15354	XP_009116102.1, XP_018514158.2
OG0000269	jg27200, jg6559	XP_009103624.1
OG0000271	jg7768	XP_033138066.1, XP_009150698.2
OG0000271	jg6298	XP_009122723.1
OG0000273	jg32635, jg32647	XP_009113338.1, XP_009120003.1
OG0000273	jg32949	XP_009124897.1
OG0000274	jg22908	XP_009131977.2, XP_009120488.1
OG0000274	jg17967	XP_009118237.2, XP_009144371.1
OG0000275	jg26396, jg13712, jg26398, jg26400, jg26399, jg26397, jg26395	XP_009109255.2, XP_009109273.1
OG0000276	jg10545	XP_009133566.2
OG0000276	jg20724	XP_009150993.1
OG0000276	jg18125, jg18123	XP_009132752.1
OG0000277	jg11135	XP_033146251.1, XP_009146815.1
OG0000277	jg11136, jg11137	XP_033146239.1
OG0000278	jg22742, jg22822, jg22743	XP_009109521.1
OG0000278	jg2988	XP_009143396.1, XP_009126872.2, XP_009115170.1, XP_033144288.1
OG0000279	jg14913, jg32174	XP_033144959.1
OG0000279	jg32173	XP_033134301.1, XP_033134300.1, XP_033141155.1, XP_033140527.1, XP_033147239.1, XP_009151548.2
OG0000281	jg33130, jg33131	XP_009147860.1
OG0000281	jg13278	XP_009120646.1, XP_009120752.1, XP_033138612.1, XP_033129707.1, XP_033140082.1
OG0000281	jg10479	XP_009134178.1
OG0000282	jg4597	XP_009122327.1
OG0000282	jg4598	XP_009122326.1, XP_033144505.1
OG0000282	jg4599	NP_001288906.1, XP_033144506.1, XP_009125692.3, XP_018511882.1
OG0000284	jg6565	XP_033140482.1, XP_009151152.2
OG0000284	jg24512, jg11645, jg21432	XP_009144622.1, XP_009114607.1
OG0000286	jg22121	XP_033143114.1
OG0000286	jg22091	XP_018510979.1
OG0000287	jg26275	XP_033147151.1
OG0000288	jg31005, jg2458, jg25667, jg13147	XP_009108045.2
OG0000290	jg25996	XP_009146116.1, XP_009112576.1
OG0000290	jg23546	XP_033141781.1
OG0000293	jg16745	XP_033138767.1
OG0000293	jg13084, jg2107, jg12203	XP_033145275.1, XP_009107815.1
OG0000294	jg25844	XP_009114068.1, XP_009135526.2
OG0000294	jg18827	XP_033146981.1
OG0000295	jg25486	XP_009146334.1
OG0000296	jg28105, jg28076, jg2205	XP_033143279.1
OG0000296	jg31240	XP_009115349.1
OG0000297	jg22984	XP_009126602.1, XP_033140106.1, XP_033140107.1, XP_009120577.1
OG0000297	jg21254, jg21265, jg26115	XP_033147125.1
OG0000298	jg9024	XP_009132950.1
OG0000298	jg27999	XP_009120089.1, XP_033129769.1, XP_018512721.1, XP_009132988.2
OG0000299	jg11188	XP_009125591.2, XP_009130868.1
OG0000299	jg3528, jg3526	XP_009117327.1
OG0000300	jg27072, jg27071	XP_009136172.2
OG0000300	jg14552, jg14546	XP_009141111.1
OG0000300	jg27067, jg27057, jg27066	XP_033130781.1, XP_009124421.2, XP_033130784.1
OG0000301	jg1040, jg31936, jg18105, jg33104, jg20960, jg32961, jg25811	XP_033129398.1, XP_033143235.1, XP_033136496.1, XP_009114824.2, XP_009108249.1, XP_033134266.1
OG0000308	jg30285	XP_033137191.1
OG0000308	jg2919	XP_033131924.1
OG0000309	jg11828	XP_033139208.1
OG0000310	jg22951, jg22963	XP_009120537.2, XP_033142420.1, XP_033133201.1, XP_033142421.1, XP_033137987.1, XP_033138021.1
OG0000311	jg5485	XP_009121474.1, XP_009126124.1
OG0000311	jg25896	XP_009113719.2, XP_009145973.2, XP_009135551.1
OG0000311	jg12214	XP_009139734.1
OG0000311	jg2061	XP_009127474.2
OG0000313	jg10546	XP_009137041.2
OG0000313	jg16779, jg11100	XP_018510982.1
OG0000314	jg28796	XP_009119258.1, XP_009118621.1, XP_009111083.2
OG0000314	jg28797	XP_018514131.2, XP_033145296.1, XP_009132860.1, XP_009143949.1
OG0000314	jg18397	XP_009141288.1
OG0000316	jg24355	XP_009123612.3, XP_009101647.1, XP_009113904.3, XP_009114073.1
OG0000319	jg29154, jg29153, jg22981	XP_009110915.1, XP_009131916.2, XP_033135868.1, XP_009144204.2, XP_009126609.2, XP_009126611.2, XP_009148045.1, XP_009120571.1, XP_033135867.1
OG0000321	jg12172	XP_033133683.1
OG0000322	jg3516	XP_009106547.1
OG0000322	jg19279, jg7268, jg32496, jg19283	XP_009141884.1, XP_018513450.2, XP_009139173.1, XP_009105613.2, XP_009133429.2, XP_009134090.2
OG0000323	jg9679	XP_009137679.1, XP_009109130.1
OG0000325	jg17653, jg27101, jg16718, jg13947	XP_033143630.1, XP_033136329.1, XP_033135938.1, XP_033129344.1
OG0000325	jg17116, jg27205	XP_033140461.1
OG0000327	jg30941	XP_033136218.1
OG0000327	jg13629, jg13626, jg15393, jg15391	XP_033136302.1, XP_033131973.1, XP_033146020.1, XP_033145569.1
OG0000328	jg11299	XP_009107789.1
OG0000330	jg16057	XP_033144842.1
OG0000332	jg33133, jg33127	XP_009147859.2
OG0000334	jg15317	XP_009116078.1
OG0000334	jg18934	XP_009133202.2, XP_009143456.1
OG0000335	jg31317	XP_033142331.1
OG0000335	jg7398, jg25085, jg25082, jg26786	XP_033142265.1
OG0000335	jg25084, jg7397	XP_033135955.1
OG0000335	jg31321	XP_033136554.1
OG0000336	jg30287	XP_009149213.1
OG0000336	jg2930	XP_009127959.1, XP_009105951.1, XP_009104837.1, XP_009104838.1
OG0000338	jg29339, jg29325, jg1313, jg1242	XP_009113354.1
OG0000339	jg19995	XP_009133759.2, XP_009142386.2
OG0000340	jg2171, jg19687	XP_009142948.1
OG0000340	jg19688	XP_009133612.1, XP_009133607.1, XP_033142840.1, XP_033142841.1
OG0000340	jg19689	XP_009142200.1, XP_033146480.1, XP_018513669.1
OG0000341	jg7050	XP_033146805.1, XP_033147153.1, XP_009123708.1, XP_009124439.1, XP_033130780.1
OG0000342	jg12776	XP_033131243.1
OG0000342	jg12778	XP_009140116.1
OG0000344	jg6493	XP_009107810.2, XP_009108971.2, XP_033133704.1, XP_033133703.1, XP_009123220.1, XP_009123219.1, XP_033134125.1, XP_033137260.1, XP_033142048.1, XP_033140392.1, XP_033140388.1, XP_033140393.1, XP_009105016.2, XP_009110511.1
OG0000345	jg29720	XP_009118065.2
OG0000345	jg29716	XP_018515337.1, XP_009118067.2
OG0000346	jg22123, jg22124	XP_009127150.1
OG0000346	jg22085, jg22087, jg22094, jg27041, jg26722, jg22099, jg22100, jg22088, jg6471	XP_033138273.1
OG0000346	jg22106, jg22114	XP_033143602.1
OG0000348	jg3156	XP_033137181.1
OG0000348	jg20347	XP_033143395.1, XP_033143433.1
OG0000349	jg8767	XP_033133066.1
OG0000350	jg31511, jg31508	XP_033132857.1
OG0000350	jg31515	XP_033131852.1, XP_009102807.1, XP_033130718.1
OG0000351	jg25463	XP_009135388.1
OG0000351	jg12225	XP_033142298.1
OG0000351	jg25469, jg25468	XP_009116847.1, XP_009116816.1, XP_033128163.1
OG0000352	jg30216	XP_033145369.1
OG0000352	jg3720, jg1222	XP_009117135.1
OG0000353	jg10506	XP_033134003.1
OG0000355	jg11230	XP_009128298.1, XP_009106556.1
OG0000355	jg3802	XP_009134356.1, XP_033138192.1
OG0000355	jg2266, jg2265	XP_009118991.2, XP_033137924.1
OG0000356	jg6712, jg6600, jg6710, jg6598	XP_009147930.3, XP_033134039.1, XP_009148218.2, XP_033134477.1, XP_033134406.1, XP_033134327.1, XP_009105602.1
OG0000357	jg17445, jg13708, jg26926, jg6755, jg6756	XP_009123420.1, XP_033141142.1, XP_033141072.1, XP_033139159.1, XP_033139158.1, XP_033131509.1, XP_033131844.1, XP_033132197.1, XP_033145228.1
OG0000358	jg28744	XP_009118657.1, XP_009111117.2, XP_009119322.1
OG0000358	jg20849, jg4766	XP_009131113.1, XP_009125366.1
OG0000360	jg23698	XP_033129614.1, XP_033136095.1
OG0000361	jg25100	XP_033148393.1, XP_018514318.2, XP_009135166.1
OG0000361	jg4188	XP_033145076.1
OG0000362	jg27680	XP_009104507.1, XP_009106691.2
OG0000363	jg14011	XP_033134322.1, XP_009150352.3, XP_009110508.1
OG0000363	jg7107, jg7126, jg7131	XP_033130005.1
OG0000368	jg8600	XP_009136992.1, XP_009138490.1
OG0000368	jg2119, jg8599, jg8598	XP_009136876.1
OG0000369	jg29135, jg22923, jg14384, jg19181	XP_009126644.1, XP_009131965.1, XP_009148016.2, XP_009110929.1, NP_001288842.1
OG0000370	jg30223	XP_009117729.1
OG0000370	jg30222	XP_009117731.1, XP_009149139.1
OG0000370	jg9938, jg9939	XP_009109218.1, XP_009137512.1, XP_009139101.2, XP_018508332.1, XP_009109221.2, XP_009109219.2
OG0000371	jg31101, jg20131	XP_033147193.1, XP_009129664.1
OG0000371	jg29567	XP_033133931.1
OG0000372	jg9737, jg9736, jg9735	XP_033133133.1, XP_009143159.1, XP_009143171.2, XP_009145761.1, XP_009143149.2, XP_009143139.1, XP_009143128.1, XP_009131634.2, XP_009137640.1, XP_009137643.1
OG0000374	jg33246, jg33303, jg33298, jg33305, jg33297, jg33302, jg33300, jg33301, jg33299, jg33306, jg33304, jg33307	XP_009144939.2, XP_033148500.1, XP_033148501.1, XP_033148499.1, XP_033148498.1
OG0000374	jg10334	XP_033133363.1, XP_033133367.1, XP_033133366.1
OG0000378	jg12392, jg6729, jg7062	XP_033148143.1, XP_033133623.1, XP_033134555.1, XP_033144383.1, XP_033132564.1, XP_033133622.1, XP_033142880.1, XP_033134554.1, XP_033137750.1, XP_033136126.1, XP_033142881.1
OG0000379	jg31721, jg1927, jg6752, jg12019	XP_033134334.1, XP_033143351.1, XP_033134293.1, XP_033129985.1
OG0000382	jg16322, jg28568, jg8018	XP_009111320.1, XP_009134447.1
OG0000382	jg1426	XP_009113390.1, XP_009122984.1
OG0000382	jg29276	XP_009110844.1, XP_009148170.1
OG0000383	jg17641	XP_009113642.2
OG0000383	jg31386	XP_009102895.1, XP_009102892.1
OG0000384	jg33475	XP_009107019.1, XP_009147659.1
OG0000386	jg15260	XP_009103856.1
OG0000386	jg14140	XP_009116021.1
OG0000386	jg13305	XP_009129561.1, XP_009152070.1
OG0000386	jg13304	XP_009152071.1
OG0000386	jg15261	XP_009116024.1
OG0000386	jg15262	XP_009116022.1
OG0000387	jg19656	XP_009142924.1
OG0000387	jg10836	XP_033142012.1
OG0000387	jg19673, jg19682	XP_033145318.1
OG0000389	jg1359, jg15858	XP_018509646.2, XP_033136040.1
OG0000390	jg27023, jg26105, jg26106	XP_009111665.1, XP_018514444.2, XP_009145769.1
OG0000391	jg30802	XP_009103240.1
OG0000391	jg30797, jg30796	XP_009145349.1
OG0000391	jg30801	XP_009103242.1
OG0000391	jg30800	XP_009110142.2
OG0000392	jg14890	XP_009115699.1, XP_009101733.1
OG0000392	jg12312	XP_009139772.1
OG0000393	jg16938	XP_009123139.3, XP_033132405.1, XP_033146876.1
OG0000396	jg13894	XP_033129586.1
OG0000396	jg13602	XP_009151889.2, XP_033140725.1
OG0000398	jg25354	XP_009117592.1
OG0000398	jg25353	XP_009117606.1
OG0000398	jg21510	XP_009117615.1
OG0000398	jg33681	XP_009147520.1, XP_009106894.1, XP_009106896.1, XP_009147519.1, XP_009147518.2, XP_009107087.1
OG0000399	jg16044	XP_009124096.2, XP_033145238.1
OG0000400	jg13595	XP_018512154.2, XP_033140777.1, XP_033140778.1
OG0000401	jg21798	XP_033145274.1, XP_018514145.1
OG0000401	jg15634	XP_009103998.1
OG0000401	jg15635	XP_033145980.1
OG0000403	jg978	XP_009105503.2
OG0000403	jg974, jg991, jg972, jg971, jg973	XP_033138716.1, XP_009120122.2, XP_009121285.1, XP_018513207.2
OG0000404	jg18747, jg25103, jg15180	XP_009122218.1, XP_033143081.1, XP_009133065.1, XP_009143612.1, XP_009141564.1, XP_033144021.1, XP_033143082.1, XP_009115956.1, XP_009146712.2, XP_018511274.2
OG0000406	jg5527, jg5528, jg5529	XP_009121423.1, XP_009131573.1
OG0000406	jg16033	XP_009116654.1
OG0000406	jg24137	XP_009130330.1
OG0000407	jg5391, jg5390, jg31104, jg31105, jg31107	XP_033137553.1
OG0000408	jg16971, jg16970	XP_033136684.1
OG0000409	jg31726, jg31724	XP_033132220.1
OG0000409	jg27776	XP_018512240.1
OG0000409	jg17226	XP_033143511.1
OG0000409	jg9479	XP_033128395.1
OG0000410	jg805, jg807	XP_009104693.1, XP_018510130.1
OG0000410	jg821, jg823, jg818	XP_033128113.1, XP_033133452.1, XP_018510244.1
OG0000411	jg27082	XP_009136176.1
OG0000411	jg10342	XP_009135506.1, XP_009137234.1
OG0000412	jg22288	XP_009119993.1
OG0000412	jg9732	XP_009143223.1
OG0000413	jg25335	XP_009124752.1
OG0000413	jg22533	XP_009126933.1
OG0000414	jg31120	XP_033137302.1, XP_033133670.1
OG0000414	jg31118, jg31122, jg31119, jg31117	XP_009115359.1
OG0000414	jg10496, jg10495	XP_009133966.1
OG0000415	jg5048	XP_033133709.1, XP_033133839.1, XP_033132765.1, XP_033137613.1, XP_033132502.1
