Orthogroup	Capsella_rubella	Cochlearia_excelsa
OG0000262	XP_006301668.1, XP_023637514.1, XP_006301980.1, XP_006299358.1, XP_006301961.2, XP_023637360.1, XP_023637436.1	g24889
OG0000266	XP_006279750.2	g28434, g45026
OG0000267	XP_023636243.1	g15120
OG0000269	XP_006281238.1	g28758
OG0000269	XP_006291980.1	g2910, g2936
OG0000269	XP_006295138.1	g39974
OG0000270	XP_006302017.1, XP_023642980.1, XP_006300875.1, XP_023644130.1, XP_006300878.1	g40880
OG0000277	XP_023644770.1, XP_006302919.1	g50111, g27445, g31888
OG0000278	XP_006285871.1, XP_023634323.1	g14307
OG0000278	XP_006282573.1, XP_006286231.1, XP_006285685.1, XP_006283651.2, XP_006282490.1	g46809, g46812, g46827
OG0000279	XP_006294221.1	g40527, g40528, g40529
OG0000282	XP_006306137.1, XP_006285218.1, XP_006286276.1	g47412
OG0000282	XP_006285624.1, XP_006285202.1	g53736
OG0000283	XP_023633819.1	g22201, g30263, g20011, g19891, g2550, g43075, g53035, g26096, g3992, g52989, g16553, g53516
OG0000283	XP_023644223.1	g18434, g15621, g48271, g41887, g15633
OG0000283	XP_006279286.2	g43830, g43329, g4284, g24671
OG0000285	XP_023634855.1	g47372
OG0000285	XP_006286160.1	g23645
OG0000285	XP_023643783.1	g42046
OG0000286	XP_023642772.1	g44985, g44982, g44984
OG0000286	XP_023637669.1, XP_023643364.1	g52037
OG0000286	XP_023635611.1	g49458
OG0000290	XP_023644381.1, XP_023642945.1	g40830
OG0000290	XP_023633580.1	g32745
OG0000290	XP_023633339.1	g32744
OG0000291	XP_023641055.1, XP_023642219.1	g11641, g53214, g52576, g53200
OG0000291	XP_006298781.1	g6349, g13574
OG0000292	XP_023637503.1	g32988, g18507, g30203, g20814, g438, g12785, g49225, g30202, g473, g12784, g27889, g9642
OG0000294	XP_023637726.1	g25697
OG0000296	XP_006280067.1, XP_006280069.1	g1252, g28701, g28702
OG0000296	XP_023640928.1, XP_023642636.1, XP_023640932.1	g28714
OG0000297	XP_023634332.1, XP_023633969.1	g25175
OG0000298	XP_006307387.1	g41665
OG0000298	XP_006305835.1	g18485, g18491
OG0000298	XP_006300098.1	g50713
OG0000304	XP_006295453.1, XP_006295599.1, XP_006295455.1	g51887
OG0000304	XP_006281060.1, XP_023642516.1	g51897
OG0000305	XP_006295765.1, XP_006301907.1	g53520, g51878
OG0000306	XP_006283372.1	g13807, g46733
OG0000307	XP_006303618.1, XP_006303691.1, XP_006305982.2	g36491
OG0000308	XP_006282074.1, XP_006282173.1	g39732
OG0000308	XP_006281683.1	g11113, g11114
OG0000311	XP_023633383.1	g20487
OG0000313	XP_023640666.1	g23784
OG0000316	XP_006300449.1	g12167, g12172
OG0000316	XP_006299313.1	g12171
OG0000318	XP_006297043.2, XP_006301027.2, XP_006300756.1, XP_023642916.1	g43847
OG0000320	XP_023643366.1	g11616, g38570
OG0000320	XP_023639625.1	g11617
OG0000321	XP_006279139.1, XP_006307493.1	g54159
OG0000321	XP_006286795.1	g28972, g41419
OG0000321	XP_006301274.1	g666
OG0000322	XP_006280995.1	g10751
OG0000322	XP_023636104.1, XP_006288761.1	g26081, g26058
OG0000325	XP_006304190.1	g26947, g49462
OG0000325	XP_006294968.1	g51329
OG0000325	XP_006306317.1	g30904
OG0000325	XP_006293513.1	g51309
OG0000328	XP_023642080.1, XP_023642081.1	g13376
OG0000330	XP_006294415.1, XP_006294246.2, XP_006302398.1	g17997, g17998
OG0000330	XP_006300480.1	g44587
OG0000330	XP_006305103.1	g31719
OG0000331	XP_006287904.1	g25429, g39522
OG0000331	XP_006305011.1	g26892
OG0000331	XP_006297742.2	g6947
OG0000332	XP_023643047.1, XP_023644075.1, XP_006300306.1, XP_023643049.1, XP_023643050.1, XP_023642947.1	g24568, g44176
OG0000334	XP_023640809.1	g43888, g43360
OG0000335	XP_006291046.1, XP_023637070.1, XP_023638528.1, XP_023635714.1, XP_023638925.1	g1956
OG0000336	XP_006302924.1, XP_006302921.1, XP_006304268.1, XP_006304242.2	g31190, g27091, g27095, g31209
OG0000338	XP_023643347.1	g3976, g53104, g4369, g3826
OG0000339	XP_006286226.1	g17631
OG0000339	XP_006289633.1	g17712, g53651
OG0000344	XP_023633371.1	g36278
OG0000345	XP_006289613.1, XP_006281260.2	g29557, g39719
OG0000345	XP_006289891.1	g45514
OG0000345	XP_006303184.2, XP_006288844.1	g26927, g49447, g30863
OG0000346	XP_006292361.1, XP_006292171.1	g2365
OG0000347	XP_006294736.1	g52289
OG0000348	XP_023639193.1, XP_006293162.2, XP_023637783.1, XP_023638074.1	g50668
OG0000349	XP_023638620.1	g1278
OG0000349	XP_023639042.1	g28755, g1676
OG0000350	XP_006299022.1, XP_006299133.1, XP_006298980.1, XP_006299285.1, XP_006299855.1	g13403, g13402
OG0000351	XP_006299246.2	g12309
OG0000351	XP_023640356.1	g36126
OG0000356	XP_023639414.1	g51011
OG0000356	XP_023639406.1	g50999
OG0000357	XP_006305913.1, XP_006305533.1, XP_006304391.1	g32419, g32420, g50521
OG0000358	XP_023633697.1	g36851, g36853, g36855, g36852, g36854
OG0000358	XP_023634596.1, XP_023634983.1	g54187
OG0000358	XP_006303728.1, XP_023643844.1	g11643
OG0000363	XP_006292669.1	g53411, g29745
OG0000364	XP_006300905.2, XP_023634679.1	g37360, g37362, g37913, g17870
OG0000365	XP_006307227.1	g27592
OG0000365	XP_006285161.1, XP_006285030.1	g24049
OG0000365	XP_023632699.1, XP_006307169.1, XP_023632865.1, XP_006303963.1	g50367
OG0000367	XP_006282948.2	g18012
OG0000368	XP_006292340.1	g11421
OG0000369	XP_006281901.1	g4675, g4768, g6892, g51876
OG0000370	XP_006299592.1, XP_006297713.1	g6467
OG0000371	XP_023633698.1	g11614
OG0000374	XP_023634363.1, XP_023644211.1	g7992, g10426, g47443, g1577, g48059, g53145, g36249, g41525, g50024
OG0000375	XP_023644476.1, XP_023633308.1	g24614, g4053, g42670, g42662, g25030, g4718, g35252, g22259, g19614, g24704, g25123, g26727, g11473, g34270, g3460, g26000, g26728, g48279, g35564, g42661, g14340, g53194, g35740, g25090, g26814, g49158, g24703, g25124, g34269, g53637, g22260, g48278, g25031, g26729, g4719, g35251, g24668, g42660, g42669
OG0000376	XP_006302496.1	g41000
OG0000377	XP_006283585.1	g47983
OG0000377	XP_023643598.1, XP_006302152.1, XP_006283582.1	g47982
OG0000377	XP_023634749.1	g16342
OG0000379	XP_006292510.2	g1514
OG0000379	XP_006292488.1	g19165
OG0000380	XP_006282038.1	g19547, g28753
OG0000380	XP_006282003.1, XP_006282276.1	g28797, g28774, g28802
OG0000381	XP_006300414.1	g43972, g18058, g26185
OG0000381	XP_006295834.2	g23603
OG0000382	XP_006287213.1	g44023
OG0000382	XP_006295761.1	g37230
OG0000383	XP_023633577.1, XP_023633611.1, XP_023638622.1	g11293, g11292, g11294
OG0000384	XP_006281981.1, XP_006281658.1, XP_006281516.1	g10911
OG0000386	XP_006305400.1	g50718
OG0000386	XP_006305849.2	g32707
OG0000386	XP_006305315.1	g32710
OG0000388	XP_006299181.1	g13288
OG0000388	XP_023645413.1	g34348, g35026, g34350, g28458, g28439, g35303
OG0000389	XP_006279769.1, XP_023633423.1	g43635, g1338, g1343
OG0000390	XP_006303659.1, XP_023644768.1	g50242
OG0000390	XP_006307366.1	g27516
OG0000391	XP_006301868.2	g46059, g46056
OG0000391	XP_023642299.1, XP_023641412.1	g7432
OG0000392	XP_006302461.1, XP_006284329.1	g47536
OG0000393	XP_006286150.1	g46707, g53730
OG0000394	XP_006304019.1	g27880
OG0000394	XP_006305900.1	g24279
OG0000395	XP_023645571.1	g31494
OG0000395	XP_006300202.1	g6162, g14272
OG0000395	XP_006307178.2	g49902
OG0000396	XP_023638680.1, XP_023640099.1, XP_023633445.1	g16098
OG0000397	XP_006299361.1, XP_006299977.2, XP_006299373.1	g36029, g3758, g12040
OG0000399	XP_006288715.1	g25452
OG0000399	XP_006301123.2	g41120
OG0000402	XP_006281815.1	g9658
OG0000402	XP_023644261.1	g9656
OG0000403	XP_023641048.1	g39649
OG0000404	XP_023641265.1	g11863
OG0000407	XP_006303834.1, XP_006304409.1, XP_023640112.1	g36060, g14938, g43281, g11474, g7650
OG0000409	XP_023640959.1	g32362, g32361
OG0000409	XP_023645696.1, XP_023646002.1, XP_023632684.1, XP_023637173.1, XP_023644905.1	g27666
OG0000409	XP_023644902.1, XP_023644904.1	g50490
OG0000410	XP_006289684.1, XP_006289723.1	g40411
OG0000411	XP_006295889.1, XP_006296440.1	g50674, g6276, g3083, g6257, g6259, g6273, g38385
OG0000412	XP_023636500.1	g45737
OG0000412	XP_006284008.1	g46788
OG0000412	XP_006300523.1	g45009
OG0000412	XP_006298020.1	g6918, g13293
OG0000413	XP_006298652.1	g12223, g12228
OG0000413	XP_006306130.1	g27985
OG0000414	XP_023643359.1	g40900
OG0000414	XP_006298325.1	g13659
OG0000414	XP_006286225.1	g47091
OG0000414	XP_023641355.1	g13408
OG0000415	XP_023639308.1, XP_023634711.1	g20406, g21339, g26299
OG0000419	XP_023640366.1	g51508
OG0000420	XP_023637706.1	g4802, g4813
OG0000421	XP_006280097.1	g39358
OG0000424	XP_006281244.2	g28489
OG0000424	XP_006284751.1	g47623
OG0000424	XP_006303412.1	g36484
OG0000426	XP_023645496.1	g3013, g7095
OG0000426	XP_006297631.1, XP_023641943.1	g40973, g23602
OG0000429	XP_023638962.1	g18956
OG0000429	XP_023643802.1, XP_023639062.1	g2032
OG0000430	XP_023633999.1	g23976, g17311
OG0000430	XP_006298837.1	g13575
OG0000431	XP_006301332.2	g1437
OG0000431	XP_006306016.2	g6194
OG0000432	XP_006304837.1, XP_006304764.1	g555
OG0000432	XP_006285692.2	g24067
OG0000432	XP_006286118.1	g17626
OG0000433	XP_006285843.1, XP_006286272.1, XP_006282347.1, XP_006284992.1, XP_006285601.1	g17099, g17097, g17100, g17096
OG0000434	XP_006285966.1, XP_006285952.1, XP_006285494.1	g36218, g36226, g36221
OG0000436	XP_006292028.1	g19572
OG0000436	XP_006281290.1	g41304
OG0000436	XP_006281292.1	g1293
OG0000436	XP_006292022.1	g19571
OG0000437	XP_023640362.1	g39339, g1080, g28563
OG0000439	XP_006302149.1	g45982, g16494, g44625
OG0000439	XP_006301807.1	g13576
OG0000439	XP_006285493.1, XP_006286640.1	g29695
OG0000442	XP_023639393.1	g37725
OG0000443	XP_006289984.1	g45564
OG0000443	XP_006289091.1	g598
OG0000444	XP_006294594.1	g51246
OG0000444	XP_006292538.1	g2023
OG0000444	XP_006304792.1	g49529
OG0000445	XP_006288822.1	g502, g2678, g19442, g19454, g9989
OG0000446	XP_023637323.1	g1408
OG0000447	XP_006299325.2, XP_006295174.1, XP_006298737.1, XP_006292003.1	g51571
OG0000448	XP_023638075.1, XP_023638714.1, XP_006292607.1, XP_006292374.1	g4323
OG0000448	XP_006290512.1	g10425
OG0000451	XP_023644131.1, XP_023645318.1	g50836
OG0000452	XP_023643863.1, XP_023643224.1	g45250
OG0000457	XP_006295201.1	g7774, g12606, g30872, g12810, g7765
OG0000458	XP_006303584.1	g50497
OG0000460	XP_006279506.2, XP_023635326.1, XP_023645893.1	g12238
OG0000463	XP_006305314.1	g32899
OG0000463	XP_023638910.1	g2874
OG0000466	XP_023637346.1	g25525, g44791, g44879, g17389
OG0000473	XP_006306997.1, XP_023632753.1	g49273
OG0000473	XP_023633292.1	g30720, g1438
OG0000473	XP_023640613.1	g51663
OG0000474	XP_006306324.1	g49450
OG0000474	XP_023633873.1	g50694
OG0000474	XP_006282137.1	g50021
OG0000475	XP_006302389.1	g40945
OG0000476	XP_006290011.1, XP_006290077.2	g37782, g4812, g4800, g4814
OG0000477	XP_006281265.1	g353
OG0000477	XP_006303395.1	g27266
OG0000478	XP_006302276.1	g16066, g16061
OG0000480	XP_006301968.1	g40981
OG0000480	XP_006292781.1	g10730
OG0000481	XP_006302194.1	g44045
OG0000481	XP_006306441.1	g27100
OG0000481	XP_006307429.1	g31232
OG0000483	XP_006287450.1	g10089
OG0000484	XP_006281550.1	g47740
OG0000484	XP_006285734.1, XP_006284215.2	g47741, g47742, g23417
OG0000485	XP_006285535.1	g23902
OG0000485	XP_006283872.2	g23904
OG0000485	XP_006299949.1	g24586, g23899, g23901
OG0000486	XP_006303535.1, XP_006306538.1	g46992, g26157, g46989
OG0000491	XP_006292831.2	g19467
OG0000491	XP_006293015.1	g41553, g11391
OG0000492	XP_006292723.1	g19139, g11288
OG0000492	XP_023640971.1	g37303
OG0000493	XP_006282518.2, XP_006282935.2, XP_006299208.2, XP_023635052.1, XP_006285278.2	g16860
OG0000494	XP_006297749.1, XP_023638942.1	g11331
OG0000495	XP_023638908.1, XP_023639160.1	g17535
OG0000496	XP_023638299.1	g2743
OG0000496	XP_006290566.1	g2744
OG0000497	XP_006302320.1	g12212
OG0000497	XP_006297793.1, XP_006307670.1, XP_006300238.1, XP_006279086.1	g27989
OG0000498	XP_006299720.2, XP_023641948.1	g6058
OG0000498	XP_023643278.1	g6054
OG0000498	XP_006300189.2	g6063
OG0000499	XP_006299969.1	g6742
OG0000500	XP_006302885.1	g46747, g18097, g41800, g18041, g44922, g44926
OG0000501	XP_023644931.1	g50671, g32646
OG0000501	XP_023644929.1	g50679
OG0000501	XP_023637440.1	g40318
OG0000502	XP_006282225.1, XP_006285777.2	g46703, g46704
OG0000502	XP_006284933.2	g37779
OG0000503	XP_023641511.1	g27839, g24639, g23229
OG0000506	XP_006298349.1	g29645, g45471, g28728, g1183, g39280
OG0000509	XP_023634870.1, XP_023634869.1, XP_023634868.1, XP_023634998.1	g24334, g24335
OG0000510	XP_006283966.1	g46683, g46681
OG0000510	XP_006286126.1	g18100
OG0000511	XP_023644537.1	g36452
OG0000513	XP_006303146.1	g27109
OG0000516	XP_006301381.2	g44889, g42659, g42668, g4054, g53638, g3459, g26813
OG0000518	XP_006287603.1, XP_006287621.1	g5308
OG0000519	XP_023633585.1	g8
OG0000520	XP_006304658.2	g51206
OG0000521	XP_006279830.1	g185, g186
OG0000521	XP_006302848.1, XP_023638609.1	g9727
OG0000522	XP_006295241.1	g37317
OG0000522	XP_006298823.1	g13045, g12397, g7487
OG0000523	XP_006295556.1	g51022, g51021
OG0000524	XP_006289788.1, XP_006286408.1	g45181, g45202
OG0000525	XP_006294283.1	g37492, g37493
OG0000525	XP_023640494.1	g52116
OG0000526	XP_006289134.2, XP_006290101.2, XP_006290128.2, XP_006288398.1	g29070
OG0000526	XP_006289643.1	g29071
OG0000529	XP_006296483.1, XP_006295994.1	g51197, g37897
OG0000530	XP_006281328.1, XP_023644524.1, XP_006281300.1, XP_006281568.2, XP_006281315.1	g41237, g890
OG0000533	XP_006304528.2	g14003
OG0000534	XP_006304953.1	g17931
OG0000534	XP_006285238.1	g38275
OG0000535	XP_023639310.1, XP_006292940.1, XP_023643968.1	g2040
OG0000536	XP_023635045.1	g46831
OG0000537	XP_006299274.1	g12430
OG0000537	XP_006299382.1	g37940, g37932, g12429
OG0000538	XP_023639004.1	g10345
OG0000539	XP_006294711.2	g51136
OG0000539	XP_006295594.1	g46875
OG0000540	XP_006296353.1, XP_006295923.1	g39867
OG0000542	XP_006304044.1	g31250
OG0000542	XP_006302601.1	g44098
OG0000542	XP_006305436.1, XP_006302599.1	g49727
OG0000546	XP_006299219.1	g12390
OG0000547	XP_006294804.1	g52123, g37511
OG0000549	XP_006296071.1	g51327
OG0000553	XP_006298559.1	g11687
OG0000554	XP_006289945.1, XP_006289150.1, XP_006289892.1, XP_006289038.1, XP_006289530.1	g14052, g40408, g25607, g25625, g25606, g25632, g25629, g25605, g25619, g25621
OG0000557	XP_006295774.1	g38464
OG0000561	XP_006283580.2	g16898
OG0000561	XP_006297398.1	g7907
OG0000561	XP_006287642.1	g5112, g45694
OG0000562	XP_023640357.1, XP_023640782.1	g40099
OG0000562	XP_006288634.1	g797
OG0000563	XP_006296217.1, XP_006293091.1, XP_006306408.1	g24348, g2664, g37712, g50813
OG0000564	XP_006295333.1	g52272
OG0000565	XP_006295807.2, XP_006289989.2	g33057, g33090, g33065
OG0000565	XP_006307176.1	g27159
OG0000566	XP_023643825.1, XP_006301857.1, XP_006301880.2	g44024, g44018
OG0000567	XP_006301228.1, XP_006286067.1, XP_006282638.2, XP_006285892.1, XP_006285617.1, XP_023639438.1, XP_006289804.2, XP_006286275.2, XP_006295616.1	g32338
OG0000568	XP_006294336.1	g37536
OG0000569	XP_006282161.1	g10717, g18677, g76
OG0000569	XP_006287683.1	g47779
OG0000572	XP_023645110.1	g18462
OG0000573	XP_006286514.2	g40463
OG0000573	XP_023636527.1	g25545
OG0000579	XP_006298764.1	g7906
OG0000579	XP_006281184.2	g9919
OG0000580	XP_006304411.1, XP_006296287.1	g39847
OG0000581	XP_006286089.1	g41399
OG0000581	XP_006289991.2	g720
OG0000582	XP_006279365.1, XP_006290972.1	g19605
OG0000582	XP_006279379.2	g19604
OG0000583	XP_006306947.1	g36635
OG0000583	XP_006301908.1	g46461
OG0000584	XP_006302364.1	g40964
OG0000584	XP_006305038.1	g44179
OG0000587	XP_006306039.1	g2580
OG0000588	XP_006296522.1	g51164
OG0000588	XP_006293402.1	g37885
OG0000588	XP_006294909.2	g51163
OG0000589	XP_006281068.1	g39380
OG0000589	XP_006286565.1, XP_006288511.2	g28509
OG0000591	XP_006283180.1	g23678
OG0000592	XP_006300599.1	g46462
OG0000592	XP_006306306.1	g49988
OG0000592	XP_006283149.1	g23624
OG0000593	XP_006303021.1	g46398
OG0000593	XP_023641172.1, XP_023641173.1	g13318, g11992
OG0000594	XP_006285487.1	g50705
OG0000595	XP_006300900.1, XP_006301531.2, XP_006301074.2, XP_006291424.1	g41726, g40992, g6247
OG0000595	XP_006302485.1	g17988
OG0000596	XP_006293887.1, XP_006293874.1	g38393
OG0000597	XP_023634247.1	g17740, g16321
OG0000598	XP_006297788.1	g27801
OG0000599	XP_006284805.1	g18305
OG0000601	XP_006291534.2, XP_006303259.1	g37413
OG0000602	XP_023635091.1	g12937
OG0000604	XP_006281071.2	g28384
OG0000604	XP_006282715.2	g23738
OG0000605	XP_006288016.1	g39480
OG0000605	XP_006288028.1	g25435
OG0000607	XP_006306249.1, XP_006295583.1, XP_023639536.1, XP_023640368.1, XP_006285625.2, XP_006295988.1, XP_006296342.1, XP_023640378.1, XP_006296312.1, XP_006296286.1, XP_006281980.1, XP_006303281.1, XP_006304569.1, XP_023633310.1	g50152
OG0000609	XP_006299159.1	g6101
OG0000610	XP_006293928.2	g50998
OG0000613	XP_023638663.1	g19206
OG0000613	XP_006297006.1	g12391, g7465, g13062
OG0000613	XP_006287085.1	g5741
OG0000615	XP_006290636.1	g13347
OG0000616	XP_006282852.1	g16963
OG0000616	XP_006304509.1	g31850
OG0000617	XP_006287716.1	g45438
OG0000617	XP_023636468.1, XP_006289527.2	g29704
OG0000618	XP_006288633.1	g5854
OG0000618	XP_006299992.1	g7358
OG0000619	XP_006303851.2	g54384
OG0000620	XP_006281703.2, XP_006279816.1, XP_006279831.1, XP_006282404.2, XP_006281945.1	g40503, g46686
OG0000622	XP_006296028.1	g19196, g37198
OG0000622	XP_006291953.1	g2352
OG0000623	XP_006284367.1	g22949, g47953, g18248
OG0000625	XP_006298063.2	g7245
OG0000625	XP_023644511.1, XP_006285516.1, XP_006305841.2, XP_006301562.1, XP_006303103.2	g54314
OG0000626	XP_006307305.1	g31431
OG0000627	XP_006300628.2	g44133
OG0000628	XP_023633722.1, XP_023635373.1	g23152
OG0000628	XP_006285227.2	g47857
OG0000630	XP_023644444.1	g36932, g52937, g16337
OG0000630	XP_006305364.1	g32582, g35860, g43698, g53738, g13548, g23500, g11659, g1698, g52938
OG0000633	XP_023632827.1, XP_023632831.1	g50324
OG0000635	XP_006282092.1	g830
OG0000636	XP_006281389.1	g28768, g1290
OG0000636	XP_023639231.1, XP_023634554.1, XP_006306379.1, XP_006301929.1, XP_006301392.1	g49733, g14247
OG0000637	XP_006291822.1	g2921
OG0000637	XP_006291831.1	g19186
OG0000638	XP_023640155.1	g1289
OG0000638	XP_006292540.1, XP_006291954.1	g2922
OG0000639	XP_006290834.1	g1837
OG0000639	XP_006293934.1	g52299, g37652
OG0000640	XP_006285219.1, XP_006285056.1, XP_023635259.1	g17009
OG0000641	XP_006284576.2	g23476, g17007
OG0000642	XP_023640852.1	g37665, g37664
OG0000642	XP_006293455.1	g38249
OG0000643	XP_023635831.1, XP_006299411.2	g7477, g12395, g29845
OG0000644	XP_006286222.2	g17492
OG0000645	XP_006292190.1	g31077
OG0000645	XP_006286025.1, XP_006282777.1	g34398
OG0000646	XP_006291609.1	g19197, g2358
OG0000647	XP_006296839.2	g26908
OG0000649	XP_006305339.1	g27399, g31749, g50029
OG0000649	XP_006297909.2	g6901
OG0000650	XP_006300262.2	g6843
OG0000650	XP_006285576.1	g23142
OG0000652	XP_006300073.1	g12661
OG0000652	XP_023637148.1, XP_023637147.1, XP_006289583.1	g5008, g5012
OG0000653	XP_023640451.1	g11148, g37743
OG0000655	XP_006295085.1	g51449, g37082, g7149
OG0000655	XP_006298665.1, XP_023645207.1	g32425
OG0000656	XP_006290597.1	g10673
OG0000656	XP_006305938.1	g31492
OG0000658	XP_006289159.2	g9960
OG0000658	XP_006288708.1, XP_006289654.2	g485, g484
OG0000661	XP_006293931.1	g37733, g50833
OG0000661	XP_006306147.1	g30793
OG0000661	XP_006287360.1	g39558
OG0000663	XP_006294924.1, XP_006303329.1	g27410
OG0000663	XP_006300334.1	g46124, g44549
OG0000665	XP_006303766.1	g54257, g28014, g13252, g36560
OG0000667	XP_023638319.1, XP_006288849.1	g1892, g18715, g37597
OG0000669	XP_006305745.1, XP_006288747.2, XP_023644817.1	g32732, g40273
OG0000670	XP_023638066.1	g1443
OG0000671	XP_006286853.1, XP_006289988.1	g25667
OG0000673	XP_006304823.1	g30919, g30920
OG0000674	XP_006289129.1, XP_006282029.1	g13131
OG0000678	XP_023635724.1, XP_006282953.1	g5478, g5477, g5483, g5481
