Orthogroup	Capsella_rubella	Noccaea_praecox
OG0000279	XP_006281784.1, XP_006294221.1, XP_006282370.1	Np002G1141200, Np003G1803300
OG0000282	XP_006306137.1, XP_006285218.1, XP_006286276.1	Np006G3612000
OG0000283	XP_023633819.1	Np005G2968000, Np003G1722900
OG0000283	XP_023644223.1	Np006G3504200
OG0000284	XP_023635719.1	Np005G2943000
OG0000285	XP_023634855.1	Np005G2879700
OG0000285	XP_006289794.2	Np004G2185500
OG0000286	XP_023637684.1, XP_023637652.1, XP_023642772.1	Np003G1578100
OG0000286	XP_023637669.1, XP_023643364.1	Np006G3225600
OG0000286	XP_023633084.1	Np005G2707100, Np005G2706600, Np005G2707500
OG0000286	XP_023636130.1	Np002G0753400
OG0000286	XP_023635611.1	Np003G1257000
OG0000290	XP_023636837.1	Np002G1240300
OG0000290	XP_023644381.1, XP_023642945.1	Np002G1239700, Np002G1239800
OG0000292	XP_023637503.1	Np003G1428400, Np005G3200500, Np003G1590800, Np007G3719300, Np001G0267600, Np005G2785600
OG0000294	XP_006289140.2, XP_023637686.1	Np007G3931800, Np002G0947400
OG0000294	XP_023637726.1	Np002G1225100
OG0000295	XP_023644521.1	Np004G2036300
OG0000295	XP_023644982.1	Np004G2551000
OG0000295	XP_023641263.1	Np004G2108300
OG0000296	XP_006280067.1, XP_006280069.1	Np003G1534000, Np007G4243900, Np003G1534400
OG0000296	XP_023640928.1, XP_023642636.1, XP_023640932.1	Np003G1539300
OG0000298	XP_006299019.1	Np004G2067000
OG0000300	XP_006292785.1	Np004G1944000
OG0000301	XP_023640002.1, XP_006296449.1, XP_006292850.2, XP_006293050.1	Np001G0656600
OG0000301	XP_023637513.1	Np001G0664000
OG0000304	XP_006281060.1, XP_023642516.1	Np004G2005100, Np004G2005300
OG0000304	XP_006294980.1	Np003G1830800
OG0000305	XP_023632628.1	Np004G2040900, Np004G2390100
OG0000307	XP_006303618.1, XP_006303691.1, XP_006305982.2, XP_006284973.1, XP_006301076.1	Np007G3777700
OG0000308	XP_006282331.1	Np001G0413700
OG0000308	XP_006281683.1	Np001G0413900, Np001G0413800, Np001G0414200, Np001G0414100
OG0000313	XP_023633408.1	Np006G3363800, Np006G3363700
OG0000313	XP_023640666.1	Np006G3319700
OG0000316	XP_006299313.1	Np007G4052300
OG0000318	XP_023642916.1	Np004G2401400
OG0000320	XP_023643366.1	Np008G4290800
OG0000320	XP_023639625.1	Np008G4290700
OG0000321	XP_006279139.1, XP_006307493.1	Np004G1971000
OG0000321	XP_006286795.1	Np003G1478600, Np003G1478700
OG0000322	XP_023637248.1, XP_006292952.1	Np006G3488400, Np003G1896200, Np003G1887600
OG0000322	XP_023636104.1, XP_006288761.1	Np005G2608200, Np005G2608600, Np005G2607900
OG0000323	XP_023635159.1, XP_006282439.1	Np005G3167200
OG0000325	XP_006304190.1	Np004G2554700
OG0000325	XP_006294968.1	Np006G3577000
OG0000325	XP_006306317.1	Np004G2554500
OG0000325	XP_006293513.1	Np006G3570800
OG0000328	XP_023642080.1, XP_023642081.1	Np007G3808000
OG0000328	XP_023642101.1	Np007G3807800
OG0000328	XP_023642461.1	Np007G3807700
OG0000330	XP_006294415.1, XP_006294246.2, XP_006302398.1, XP_006294435.1, XP_006296416.1, XP_006296260.2, XP_006294473.1, XP_023643022.1	Np002G0817100, Np002G0817000
OG0000330	XP_006300480.1	Np002G0817200
OG0000331	XP_006287904.1	Np003G1874800
OG0000331	XP_006297742.2	Np007G3925500
OG0000331	XP_006294372.1	Np006G3382400
OG0000332	XP_023643047.1	Np002G1180900
OG0000335	XP_023637070.1	Np007G3788800
OG0000335	XP_023638528.1, XP_023635714.1	Np001G0652400, Np001G0653300
OG0000335	XP_006291184.2	Np001G0491000, Np001G0490700
OG0000336	XP_006304268.1, XP_006304242.2	Np004G2494000, Np002G1126300, Np004G2495700, Np002G1118200
OG0000339	XP_006286226.1	Np001G0393100
OG0000339	XP_006289633.1, XP_006290193.1	Np005G3091300
OG0000339	XP_006285657.1	Np005G3086500
OG0000342	XP_006295871.2, XP_023639564.1	Np005G3060100, Np005G3059800
OG0000344	XP_006279039.2, XP_023633371.1, XP_006305093.1	Np007G3786100
OG0000345	XP_006289613.1, XP_006281260.2	Np001G0410500
OG0000345	XP_006289891.1	Np003G1357300
OG0000345	XP_006303184.2, XP_006288844.1	Np004G2560200
OG0000346	XP_006292361.1, XP_006292171.1	Np001G0560600
OG0000346	XP_023638827.1	Np004G1975800
OG0000346	XP_006292223.1	Np001G0561000
OG0000347	XP_006294736.1	Np006G3234300
OG0000347	XP_023639059.1	Np001G0672700
OG0000347	XP_006284249.1	Np005G2837600
OG0000347	XP_006304071.1	Np004G2592100
OG0000347	XP_006288376.1	Np003G1893600
OG0000348	XP_023638073.1	Np001G0200000
OG0000348	XP_023640428.1	Np005G2722200, Np005G2722100, Np005G2722300
OG0000349	XP_023633454.1	Np003G1526900
OG0000350	XP_006299022.1, XP_006299133.1, XP_006298980.1, XP_006299285.1, XP_006299855.1	Np007G3817600, Np007G3817500, Np007G3817800, Np007G3824500, Np007G3824300, Np007G3845500, Np007G3845200, Np007G3829000
OG0000351	XP_006299246.2	Np007G4098900, Np005G2793500, Np005G2793600, Np007G4098800
OG0000355	XP_006282294.1	Np003G1518500
OG0000356	XP_023639414.1	Np006G3652400
OG0000357	XP_006305913.1, XP_006305533.1, XP_006304391.1	Np004G2131300, Np004G2131200
OG0000358	XP_023634596.1, XP_023634983.1	Np006G3613300
OG0000359	XP_023635692.1	Np003G1622800
OG0000359	XP_006284880.1	Np005G2774500, Np005G2774300
OG0000359	XP_023635068.1, XP_023635366.1	Np005G2774200
OG0000361	XP_023644238.1, XP_023637692.1, XP_023634606.1, XP_023638025.1	Np004G1900200
OG0000363	XP_006292669.1	Np003G1299400
OG0000363	XP_023645495.1	Np004G1904600
OG0000364	XP_006300905.2, XP_023634679.1	Np002G1151500, Np006G3313600, Np006G3314900, Np006G3313700, Np006G3584200, Np004G2086200
OG0000364	XP_006296274.2, XP_006296154.2, XP_006296300.1	Np006G3315100
OG0000365	XP_023632699.1, XP_006307169.1, XP_023632865.1, XP_006303963.1	Np004G2256300
OG0000367	XP_006282948.2	Np002G0859300, Np002G0859700
OG0000367	XP_023639243.1	Np002G0859800
OG0000367	XP_023644866.1	Np005G2934000
OG0000368	XP_023639149.1, XP_023638349.1, XP_023638317.1	Np001G0464200
OG0000368	XP_006291138.1	Np001G0464500, Np001G0465000, Np001G0464400
OG0000369	XP_006281901.1	Np007G3873300, Np007G3872900, Np007G3878000, Np003G1659100, Np006G3612900
OG0000370	XP_006299592.1, XP_006297713.1	Np007G3881700
OG0000371	XP_023635543.1	Np005G2999700
OG0000371	XP_023633698.1	Np004G2170300, Np003G1738900, Np005G2999800, Np004G2170200
OG0000374	XP_023638107.1	Np002G0915900, Np007G3934900, Np002G1001700
OG0000375	XP_023644476.1, XP_023633308.1	Np003G1608200, Np005G2993500
OG0000376	XP_006302482.1	Np002G1165500
OG0000376	XP_023642863.1	Np002G1165400
OG0000376	XP_006302496.1	Np002G1165100
OG0000377	XP_006283585.1	Np005G2692900
OG0000377	XP_023643598.1, XP_006302152.1, XP_006283582.1	Np005G2692800
OG0000377	XP_006283601.1	Np005G2692500
OG0000379	XP_006292510.2	Np001G0262000
OG0000379	XP_006292488.1	Np001G0572200
OG0000379	XP_023637894.1	Np001G0262300
OG0000380	XP_006282038.1	Np003G1532600
OG0000380	XP_006282003.1, XP_006282276.1	Np003G1521100, Np003G1521000, Np001G0458000
OG0000381	XP_006300414.1	Np002G0731800
OG0000381	XP_006295834.2	Np006G3437400
OG0000382	XP_006287213.1	Np003G1866800
OG0000382	XP_006295761.1	Np006G3368000
OG0000383	XP_023633034.1	Np006G3646200, Np006G3646100, Np004G2298600
OG0000383	XP_023633577.1, XP_023633611.1, XP_023638622.1	Np001G0576800, Np001G0576700, Np001G0576600, Np002G0976000
OG0000384	XP_006281981.1, XP_006281658.1, XP_006281516.1	Np001G0337300
OG0000386	XP_006305400.1	Np004G2069500
OG0000386	XP_006306301.2	Np004G2070600, Np004G2073600, Np004G2070200, Np004G2070800
OG0000386	XP_023645984.1	Np004G2069400
OG0000388	XP_006299181.1	Np007G3923800, Np007G3923600, Np007G3924100, Np007G3782200
OG0000389	XP_006279769.1	Np007G3923900
OG0000389	XP_023633423.1	Np004G2014700, Np004G2017900
OG0000389	XP_006294348.1, XP_006294343.1	Np005G3094800
OG0000390	XP_006304665.1	Np004G2323900
OG0000390	XP_006303659.1, XP_023644768.1	Np005G2754700
OG0000390	XP_006307366.1	Np004G2324400
OG0000390	XP_006304493.1	Np004G2323400, Np001G0608500
OG0000391	XP_023642299.1, XP_023641412.1	Np005G3125100
OG0000392	XP_006305429.2	Np004G2392000
OG0000392	XP_006305827.1	Np004G2392100
OG0000392	XP_006302461.1, XP_006284329.1	Np005G2809800, Np005G2809900, Np005G2809300, Np005G2809500, Np005G2809700
OG0000393	XP_006286150.1	Np005G3147700
OG0000393	XP_006285342.2, XP_006282503.1	Np005G3147800, Np005G3148300, Np005G3148200, Np005G3148600
OG0000396	XP_023638680.1, XP_023640099.1, XP_023633445.1	Np006G3286600
OG0000399	XP_006305654.1, XP_006288715.1	Np003G1871200
OG0000399	XP_006301123.2	Np002G1076800, Np002G1077300
OG0000402	XP_006281815.1	Np001G0014700
OG0000402	XP_023644261.1	Np001G0014600
OG0000403	XP_006290210.1, XP_006289326.2	Np003G1851700
OG0000404	XP_023641265.1	Np004G2440800, Np004G2439200
OG0000404	XP_023633760.1, XP_023638892.1	Np006G3363500
OG0000405	XP_006299882.1	Np007G3790000, Np007G3790300
OG0000405	XP_006299223.1	Np002G0846100
OG0000406	XP_006303419.1, XP_006281312.1, XP_006292046.1	Np001G0457400
OG0000406	XP_006295517.1	Np004G2516000
OG0000407	XP_006303834.1, XP_006304409.1, XP_023640112.1	Np006G3216700, Np003G1623400
OG0000409	XP_023640959.1	Np004G2115900
OG0000409	XP_023644902.1, XP_023644904.1	Np004G2115600
OG0000410	XP_023634720.1	Np005G2853200, Np005G2853100
OG0000410	XP_006289684.1, XP_006289723.1	Np003G1826700
OG0000411	XP_006295889.1, XP_006296440.1	Np006G3656700, Np001G0448300
OG0000412	XP_023636500.1	Np003G1436800
OG0000412	XP_006284008.1	Np005G3122900
OG0000412	XP_006300523.1	Np002G0958700
OG0000412	XP_006298020.1	Np007G3931600
OG0000413	XP_006298652.1	Np007G4070900, Np007G4070700
OG0000413	XP_006306130.1	Np004G1913900, Np004G1913800, Np004G1913700
OG0000414	XP_023643359.1	Np002G1202200
OG0000414	XP_006298325.1	Np005G3114200, Np007G4006400
OG0000414	XP_006286225.1	Np005G3034800
OG0000414	XP_023641355.1	Np007G3826300
OG0000415	XP_023639308.1, XP_023634711.1	Np005G2996800, Np002G1089500
OG0000420	XP_006289424.1	Np007G3781800
OG0000421	XP_006280097.1	Np003G1652600
OG0000421	XP_006287183.1, XP_006280103.1, XP_006280101.1	Np007G3769100, Np003G1492300, Np003G1595800, Np003G1585300
OG0000424	XP_006281244.2	Np003G1633400
OG0000424	XP_006284751.1	Np005G2783600
OG0000424	XP_006303412.1	Np004G1960600
OG0000425	XP_006282487.2, XP_006285273.2, XP_006296466.2	Np004G2267900, Np003G1323100, Np007G3879300
OG0000428	XP_006306907.1, XP_006299894.2	Np004G2340900
OG0000429	XP_023638962.1	Np005G3179700
OG0000429	XP_023643802.1	Np001G0632600
OG0000430	XP_006288911.1	Np003G1835700
OG0000430	XP_006300332.1	Np002G1193600
OG0000430	XP_006298837.1	Np007G3892700
OG0000431	XP_006306016.2	Np004G1949000
OG0000431	XP_006306247.1, XP_023645088.1	Np004G1948000
OG0000431	XP_006301035.1	Np002G1177200
OG0000432	XP_006304837.1, XP_006304764.1	Np004G1989800, Np004G1989900, Np004G1989600
OG0000432	XP_006285692.2, XP_006286118.1	Np005G3091600
OG0000433	XP_006285843.1, XP_006286272.1, XP_006282347.1, XP_006284992.1, XP_006285601.1	Np005G2784000, Np005G2784300, Np005G2784100, Np005G2784200
OG0000436	XP_006292028.1	Np001G0457000
OG0000436	XP_006281290.1	Np003G1523800
OG0000436	XP_006281292.1	Np003G1523700
OG0000436	XP_006292022.1	Np001G0457100
OG0000437	XP_006285100.1	Np003G1572700
OG0000437	XP_023640362.1	Np005G2796000
OG0000437	XP_006298740.2	Np007G3729600
OG0000438	XP_006292827.2, XP_023639100.1, XP_006292323.1, XP_006293249.2, XP_023639227.1, XP_023639055.1, XP_006293264.2, XP_023638895.1, XP_006292168.1	Np001G0445000, Np001G0445500
OG0000439	XP_006302149.1	Np002G0832700, Np002G0832800
OG0000439	XP_006285493.1, XP_006286640.1	Np003G1315100
OG0000442	XP_023639792.1	Np001G0093700
OG0000442	XP_023639393.1	Np006G3214200
OG0000443	XP_006296156.2	Np006G3638900
OG0000443	XP_006289984.1	Np003G1377800
OG0000443	XP_006289091.1	Np001G0128600
OG0000444	XP_006294594.1	Np006G3551300
OG0000444	XP_006292538.1	Np001G0647200
OG0000445	XP_006288822.1	Np001G0496300, Np001G0109300
OG0000445	XP_006284663.1, XP_006296532.1	Np006G3663800
OG0000446	XP_023636253.1	Np003G1508000
OG0000447	XP_006299325.2, XP_006295174.1, XP_006298737.1, XP_006292003.1	Np003G1314400, Np007G4102900
OG0000448	XP_023638828.1	Np001G0183300
OG0000448	XP_023638714.1	Np002G1081700
OG0000448	XP_006292607.1, XP_006292374.1	Np001G0199500, Np001G0199300, Np001G0199400
OG0000448	XP_006290512.1	Np001G0199700
OG0000449	XP_023639082.1	Np007G3893700
OG0000449	XP_006290714.1, XP_006293285.1	Np001G0641900
OG0000449	XP_006297834.2, XP_006297586.1	Np007G4226700
OG0000451	XP_023644131.1, XP_023645318.1	Np005G2859600, Np006G3209400
OG0000452	XP_023643222.1, XP_023643220.1	Np002G1218800
OG0000452	XP_023643863.1, XP_023643224.1	Np002G1220200, Np002G1219700
OG0000457	XP_006295201.1	Np007G4205700, Np006G3460400, Np004G2558500, Np009G4310900
OG0000458	XP_006303584.1	Np004G2119000
OG0000460	XP_006300251.2	Np007G4074300
OG0000460	XP_023635326.1	Np005G2794500
OG0000463	XP_006305314.1	Np004G2039200
OG0000464	XP_006305025.2	Np004G2583500, Np004G2580300
OG0000466	XP_023636137.1, XP_006286383.2, XP_023636135.1, XP_023637346.1	Np007G4165800, Np007G4185400
OG0000470	XP_006295495.1	Np005G2718900
OG0000470	XP_006285852.1	Np005G2908400, Np003G1893400
OG0000471	XP_006283096.1, XP_023638885.1	Np005G3069200
OG0000473	XP_006306997.1, XP_023632753.1	Np004G2068400, Np004G2599400
OG0000473	XP_023633292.1	Np004G2599500
OG0000474	XP_006306324.1	Np004G2559900
OG0000474	XP_023633873.1	Np004G2055200, Np001G0439700
OG0000475	XP_006297863.1, XP_023634441.1	Np002G1011100
OG0000475	XP_006302389.1	Np002G1186800
OG0000476	XP_006290011.1, XP_006290077.2	Np001G0143700, Np004G2171900, Np004G2172800, Np004G2171200
OG0000477	XP_006281265.1	Np001G0072300
OG0000477	XP_006291992.1	Np001G0251900
OG0000477	XP_006303395.1	Np004G2423100
OG0000478	XP_006302276.1	Np002G0789100, Np002G1211200
OG0000478	XP_006293681.2	Np002G1233400
OG0000478	XP_006300484.1	Np001G0052500
OG0000480	XP_006301968.1	Np002G1173500
OG0000481	XP_006302194.1	Np002G1135600
OG0000481	XP_006306441.1	Np004G2489000
OG0000481	XP_006307429.1	Np004G2489100
OG0000483	XP_006287450.1	Np001G0136100
OG0000484	XP_006281550.1	Np005G2735000
OG0000484	XP_006285734.1, XP_006284215.2	Np005G2734900, Np005G2734800
OG0000486	XP_006303535.1, XP_006306538.1	Np004G2369400
OG0000491	XP_006292831.2	Np001G0483800
OG0000491	XP_006293015.1	Np001G0483700
OG0000492	XP_006292723.1	Np001G0578400
OG0000492	XP_023639637.1	Np006G3574000
OG0000492	XP_023640971.1	Np006G3345900
OG0000493	XP_023633447.1	Np001G0031700, Np004G2553800
OG0000493	XP_006282518.2, XP_006282935.2, XP_006299208.2, XP_023635052.1, XP_006285278.2	Np005G3165700
OG0000494	XP_006297749.1, XP_023638942.1	Np001G0544600, Np001G0544300
OG0000494	XP_023638943.1	Np001G0546800
OG0000495	XP_023638908.1, XP_023639160.1	Np001G0458400
OG0000496	XP_006290566.1	Np001G0476000
OG0000497	XP_006302320.1	Np002G0820000
OG0000497	XP_006297793.1	Np007G4064600
OG0000497	XP_006300238.1, XP_006279086.1	Np004G1916400
OG0000498	XP_023635709.1	Np003G1453300
OG0000501	XP_023644931.1	Np004G2058300
OG0000501	XP_023636909.1	Np003G1785900
OG0000501	XP_023636853.1	Np003G1785800
OG0000501	XP_023637440.1	Np003G1786100
OG0000502	XP_006282225.1, XP_006285777.2	Np005G3150100
OG0000502	XP_006284933.2	Np005G3150200
OG0000506	XP_006298349.1	Np003G1545600, Np003G1328500, Np006G3356700
OG0000509	XP_023634870.1, XP_023634869.1, XP_023634868.1, XP_023634998.1	Np005G2994800
OG0000510	XP_006283966.1	Np005G3171300, Np005G3171200
OG0000510	XP_006286126.1	Np005G3168500
OG0000511	XP_023644537.1	Np002G1113900, Np005G2776000
OG0000512	XP_023639201.1, XP_023634592.1, XP_023635605.1	Np001G0437000, Np005G2640700, Np002G0915600
OG0000513	XP_006303146.1	Np004G2485700
OG0000513	XP_006300703.1	Np004G2159300
OG0000516	XP_006301381.2	Np001G0082200, Np002G0912600
OG0000517	XP_006288616.1	Np003G1443000, Np004G2494200, Np004G2495400
OG0000517	XP_006288551.1, XP_006286773.1	Np007G4223700, Np007G4222700
OG0000518	XP_006287603.1, XP_006287621.1	Np003G1392900
OG0000519	XP_023633585.1	Np001G0000200
OG0000519	XP_023639333.1, XP_023639984.1, XP_006296089.1, XP_023640382.1	Np006G3606100
OG0000520	XP_023641021.1, XP_023633094.1	Np004G2449500
OG0000521	XP_006279830.1	Np001G0036100
OG0000522	XP_006288904.1	Np003G1268600
OG0000522	XP_006295241.1, XP_006292050.1	Np001G0587800, Np006G3338600
OG0000522	XP_006298823.1	Np007G4133500
OG0000523	XP_006296424.2	Np006G3650900, Np006G3652100
OG0000523	XP_006295556.1	Np006G3652300
OG0000524	XP_006289788.1, XP_006286408.1	Np003G1813100
OG0000525	XP_006294283.1	Np003G1847200, Np006G3272200
OG0000525	XP_023640494.1	Np006G3261300
OG0000526	XP_006290128.2, XP_006288398.1	Np003G1465800
OG0000527	XP_006301304.1, XP_006293092.1, XP_006303658.2, XP_023633217.1	Np004G2330200
OG0000529	XP_023640832.1	Np006G3553000
OG0000529	XP_006296483.1, XP_006295994.1	Np006G3527600, Np006G3479500
OG0000530	XP_006281328.1, XP_023644524.1, XP_006281300.1, XP_006281568.2, XP_006281315.1	Np003G1651600
OG0000534	XP_006285238.1	Np005G3036300
OG0000535	XP_006281178.1, XP_006281166.1	Np004G2312400
OG0000535	XP_023639310.1, XP_006292940.1, XP_023643968.1	Np001G0629100
OG0000536	XP_023635045.1	Np005G3112700
OG0000536	XP_023636124.1	Np003G1829100
OG0000537	XP_006299274.1	Np007G4149500, Np007G4149100
OG0000537	XP_006279754.1	Np001G0180200
OG0000537	XP_006299382.1	Np007G4149000, Np005G3093300
OG0000538	XP_023639004.1	Np001G0187000
OG0000539	XP_006294799.1	Np006G3605600
OG0000539	XP_006294711.2	Np006G3605500
OG0000540	XP_006296353.1, XP_006295923.1	Np006G3543900, Np006G3486500
OG0000540	XP_006296184.1, XP_006289264.1, XP_006296298.1	Np006G3543800, Np006G3486600, Np006G3546800, Np006G3482600, Np006G3479300, Np006G3528000
OG0000542	XP_006304044.1	Np004G2483400
OG0000542	XP_006302601.1	Np002G1149500
OG0000542	XP_006305436.1, XP_006302599.1	Np002G0860700
OG0000543	XP_006282208.1	Np001G0384100
OG0000543	XP_006282091.1	Np001G0384200
OG0000547	XP_006294804.1	Np006G3267300
OG0000547	XP_006294805.1	Np003G1537800, Np006G3267400
OG0000548	XP_023640696.1	Np006G3669300
OG0000549	XP_006296071.1	Np006G3576700
OG0000552	XP_006292205.1	Np001G0630800
OG0000553	XP_006298559.1	Np007G3875900
OG0000553	XP_006281111.1	Np001G0171600
OG0000553	XP_006298567.1	Np007G4159800
OG0000554	XP_006289945.1, XP_006289150.1, XP_006289892.1, XP_006289038.1, XP_006289530.1	Np003G1825900, Np003G1826000
OG0000555	XP_006297238.2	Np007G3811200
OG0000556	XP_006300373.1, XP_006301650.1, XP_006300970.1, XP_006300567.1, XP_006301518.1, XP_006301153.1, XP_023644074.1	Np002G1196300
OG0000561	XP_006283580.2	Np005G3150300
OG0000561	XP_006291015.1	Np001G0188000
OG0000561	XP_006297398.1	Np007G4240200
OG0000561	XP_006287642.1	Np003G1424200
OG0000562	XP_023640357.1, XP_023640782.1	Np006G3579300
OG0000562	XP_006288634.1	Np003G1505300
OG0000563	XP_006296217.1	Np006G3218900
OG0000563	XP_006306408.1	Np004G2302400
OG0000564	XP_006295333.1	Np006G3238900, Np001G0668600, Np001G0181600
OG0000565	XP_023634906.1, XP_006305371.2	Np004G2463100
OG0000565	XP_006307176.1	Np004G2467800
OG0000566	XP_023643825.1	Np002G1124500
OG0000567	XP_006301228.1	Np005G3036500
OG0000568	XP_006293539.1	Np006G3258900
OG0000569	XP_006282161.1	Np001G0019000
OG0000569	XP_006291526.2	Np001G0512900
OG0000569	XP_023639144.1	Np001G0513000
OG0000570	XP_023633431.1, XP_006281770.2	Np003G1527900, Np003G1536700, Np003G1537500
OG0000571	XP_023633720.1, XP_006285796.1, XP_006301026.1, XP_006301280.2	Np007G4131700, Np007G4129400
OG0000572	XP_006297712.1, XP_023641492.1, XP_006299476.1, XP_023641490.1	Np007G3765500
OG0000572	XP_023645110.1	Np001G0429400
OG0000573	XP_006286514.2	Np003G1846700
OG0000573	XP_023636527.1	Np003G1846600
OG0000579	XP_006298764.1	Np007G4239400
OG0000579	XP_006281184.2	Np001G0095200
OG0000580	XP_006304411.1, XP_006296287.1	Np006G3550700
OG0000580	XP_023640384.1, XP_006306052.2	Np004G2536400
OG0000581	XP_006286089.1	Np003G1488300
OG0000581	XP_006305248.1	Np003G1486100
OG0000581	XP_006289991.2	Np003G1488200
OG0000582	XP_006279365.1, XP_006290972.1	Np001G0441600
OG0000582	XP_006279387.1, XP_023639269.1	Np001G0441800, Np001G0441900
OG0000583	XP_006306947.1	Np004G1928600
OG0000583	XP_006301908.1	Np002G0732700
OG0000584	XP_006302364.1	Np002G1182300, Np002G1127400
OG0000584	XP_006305038.1	Np001G0426700
OG0000585	XP_006290149.1, XP_006299146.1, XP_023639070.1	Np001G0607200, Np001G0607300, Np001G0607000
OG0000587	XP_006306039.1	Np001G0518000, Np001G0517900
OG0000588	XP_006296522.1, XP_006294917.2, XP_006293402.1, XP_006294909.2	Np006G3606400
