Orthogroup	Capsella_rubella	Cardamine_glauca
OG0000296	XP_006280067.1, XP_006280069.1	Cg008G2982100, Cg003G0982000, Cg003G0887600
OG0000296	XP_023640928.1, XP_023642636.1, XP_023640932.1	Cg003G0978500
OG0000297	XP_023634332.1, XP_023633969.1	Cg001G0284800
OG0000298	XP_006299019.1, XP_006304949.1, XP_006307391.1	Cg006G1934800, Cg006G1935200
OG0000301	XP_006296449.1, XP_006292850.2	Cg005G1482700
OG0000305	XP_023632628.1	Cg006G2092900
OG0000305	XP_006295765.1, XP_006301907.1	Cg005G1528100
OG0000307	XP_006300047.2	Cg004G1326000, Cg004G1326100
OG0000308	XP_006282331.1	Cg008G2929200
OG0000308	XP_006281683.1	Cg008G2928800, Cg008G2929000, Cg008G2928900
OG0000315	XP_023643290.1	Cg004G1324900, Cg004G1325300
OG0000316	XP_006300449.1	Cg007G2407200
OG0000318	XP_006301027.2, XP_006300756.1	Cg007G2467300
OG0000320	XP_023643366.1	Cg007G2343200
OG0000321	XP_006279139.1, XP_006307493.1	Cg004G1262800, Cg006G1832400
OG0000321	XP_006286795.1	Cg008G2763000
OG0000321	XP_006301274.1	Cg007G2375700
OG0000322	XP_006280995.1, XP_023636104.1, XP_006288761.1	Cg003G0970300
OG0000325	XP_006304190.1	Cg006G2219100
OG0000325	XP_006306317.1	Cg006G2219000
OG0000328	XP_023642080.1	Cg004G1277600
OG0000328	XP_023642081.1	Cg004G1277500
OG0000328	XP_023641339.1	Cg007G2310000
OG0000328	XP_023642101.1	Cg004G1277400
OG0000328	XP_023642461.1	Cg004G1277200, Cg004G1294900
OG0000329	XP_006285598.2	Cg001G0356100, Cg001G0357100
OG0000329	XP_006285960.2	Cg001G0357000, Cg001G0356900, Cg001G0356800, Cg001G0356700, Cg001G0356200, Cg001G0356300
OG0000330	XP_006294435.1, XP_006296416.1, XP_006296260.2, XP_006294473.1, XP_023643022.1	Cg007G2499400, Cg007G2499500
OG0000330	XP_006300480.1	Cg007G2499300
OG0000330	XP_006305103.1	Cg006G2088700
OG0000331	XP_006287904.1	Cg014G3041700, Cg003G0713900
OG0000331	XP_006305011.1	Cg006G2241100
OG0000331	XP_006297742.2	Cg004G1239000
OG0000331	XP_006294369.1	Cg005G1458200
OG0000332	XP_023644075.1, XP_006300306.1	Cg007G2289700
OG0000332	XP_023642947.1	Cg007G2289200
OG0000334	XP_023640809.1	Cg001G0215800
OG0000335	XP_006291184.2	Cg002G0427600
OG0000339	XP_006285657.1	Cg001G0284600
OG0000341	XP_006304877.1	Cg006G1845900
OG0000342	XP_006295871.2, XP_023639564.1	Cg004G1240600
OG0000342	XP_006297727.2	Cg003G0793700, Cg003G0794400
OG0000344	XP_023633371.1	Cg004G1369200
OG0000345	XP_006289613.1	Cg008G2662100
OG0000345	XP_006281260.2	Cg008G2933100
OG0000345	XP_006303184.2	Cg006G2224300
OG0000345	XP_006288844.1	Cg008G2662200
OG0000346	XP_006292361.1, XP_006292171.1	Cg002G0494100
OG0000346	XP_023638827.1	Cg002G0494000
OG0000347	XP_006294736.1	Cg005G1469700
OG0000347	XP_023639059.1	Cg002G0416000
OG0000347	XP_006284249.1	Cg001G0169800
OG0000347	XP_006304071.1	Cg006G2250500
OG0000347	XP_006288376.1	Cg014G3053800, Cg003G0702200
OG0000348	XP_023638073.1	Cg008G2938800
OG0000348	XP_023640428.1	Cg005G1464600
OG0000349	XP_023633454.1	Cg003G0987100, Cg003G0987200
OG0000351	XP_023634257.1	Cg007G2414500, Cg007G2416200, Cg007G2414300, Cg007G2414100, Cg007G2415600
OG0000351	XP_023640356.1	Cg007G2413700
OG0000355	XP_006282294.1	Cg003G0995200
OG0000355	XP_006286101.1	Cg008G2953000
OG0000357	XP_006305913.1, XP_006305533.1, XP_006304391.1	Cg006G1975000, Cg006G1975200, Cg006G1975100, Cg005G1588800
OG0000357	XP_006293384.1	Cg005G1588700
OG0000358	XP_023634596.1, XP_023634983.1	Cg006G1862900, Cg006G1862800, Cg006G1862100, Cg006G1862300, Cg006G1862600, Cg006G1862700, Cg006G1862500, Cg006G1862200, Cg006G1862400, Cg006G1820200, Cg006G1820000, Cg006G1820100
OG0000359	XP_023635692.1	Cg003G0926700
OG0000359	XP_006284880.1	Cg001G0126400
OG0000363	XP_023639078.1, XP_023638428.1, XP_006291047.1, XP_023638451.1	Cg002G0644500
OG0000363	XP_006290340.1, XP_006292669.1	Cg001G0254400, Cg001G0257200
OG0000363	XP_023645495.1	Cg006G1783200
OG0000364	XP_006300905.2, XP_023634679.1	Cg006G1922200, Cg001G0376100, Cg008G2746400
OG0000364	XP_006296274.2, XP_006296154.2, XP_006296300.1	Cg005G1525600, Cg005G1524700
OG0000365	XP_006307227.1	Cg006G2014900
OG0000365	XP_006303963.1	Cg006G2015100
OG0000368	XP_006291127.1	Cg002G0560600
OG0000368	XP_023639149.1	Cg002G0562400
OG0000368	XP_006292340.1	Cg002G0561500, Cg002G0561400
OG0000369	XP_006281901.1	Cg008G2838500, Cg008G2840500, Cg008G2846200, Cg008G2861000
OG0000371	XP_023635543.1	Cg004G1365900, Cg006G1943300, Cg007G2391700
OG0000371	XP_023633698.1	Cg001G0311500
OG0000376	XP_023642863.1	Cg007G2295400, Cg007G2295800
OG0000376	XP_006302496.1	Cg007G2295700
OG0000377	XP_006283585.1	Cg001G0027900
OG0000377	XP_006283582.1	Cg001G0028000
OG0000377	XP_006283601.1	Cg001G0028200
OG0000379	XP_006292510.2	Cg002G0687400
OG0000379	XP_006292488.1	Cg002G0485400
OG0000379	XP_023637894.1	Cg007G2282900
OG0000379	XP_023643441.1	Cg007G2283000
OG0000381	XP_006300414.1	Cg007G2557700, Cg004G1347200, Cg004G1347300
OG0000382	XP_006287213.1	Cg008G2911100, Cg014G3033300
OG0000382	XP_006295761.1	Cg005G1556300
OG0000383	XP_023633034.1	Cg006G2029100, Cg006G2029200, Cg006G2029000
OG0000383	XP_023633577.1	Cg002G0481200
OG0000384	XP_006281981.1	Cg008G2978800
OG0000384	XP_006281658.1	Cg008G2979000
OG0000384	XP_006281442.1	Cg008G2978900, Cg002G0581400
OG0000386	XP_006306301.2	Cg006G1932000
OG0000386	XP_023645984.1	Cg006G1932300
OG0000388	XP_006299181.1	Cg002G0582500
OG0000390	XP_006307366.1	Cg006G2042700
OG0000390	XP_006304493.1	Cg006G2042600
OG0000392	XP_006305429.2	Cg006G2094500
OG0000392	XP_006302461.1, XP_006284329.1	Cg001G0314800, Cg001G0150700
OG0000393	XP_006285342.2, XP_006282503.1	Cg001G0360200, Cg001G0359400
OG0000394	XP_006304019.1	Cg006G1807100
OG0000395	XP_023645571.1	Cg006G2123300
OG0000395	XP_006297317.1	Cg004G1381000, Cg004G1386500, Cg004G1386300, Cg004G1381400, Cg004G1386400, Cg004G1381300
OG0000395	XP_006307178.2	Cg006G2123400
OG0000397	XP_006299879.1	Cg004G1242500
OG0000397	XP_006299361.1	Cg004G1408400, Cg004G1407400
OG0000399	XP_006305654.1	Cg006G2240300
OG0000399	XP_006301123.2	Cg007G2336800
OG0000402	XP_006281815.1	Cg003G1060100
OG0000402	XP_023644261.1	Cg003G1060300
OG0000403	XP_023636138.1	Cg005G1704900
OG0000405	XP_006299882.1	Cg004G1207200
OG0000405	XP_006304904.2	Cg004G1207300
OG0000406	XP_006303419.1, XP_006281312.1, XP_006292046.1	Cg003G0989200, Cg006G2186200
OG0000407	XP_006303834.1	Cg006G2233500
OG0000407	XP_006304409.1	Cg006G2015800
OG0000409	XP_023645696.1, XP_023646002.1, XP_023632684.1, XP_023637173.1, XP_023644905.1	Cg006G1989000
OG0000409	XP_023644902.1, XP_023644904.1	Cg006G1989100, Cg006G1989400
OG0000410	XP_006289684.1, XP_006289723.1	Cg003G0748200
OG0000411	XP_006295889.1	Cg005G1743200, Cg005G1747100, Cg005G1747000, Cg005G1742800
OG0000411	XP_006296440.1	Cg005G1746900, Cg005G1742900, Cg005G1743000, Cg005G1743300, Cg005G1743100, Cg005G1742700, Cg005G1747200
OG0000412	XP_023636500.1	Cg008G2729800
OG0000412	XP_006284008.1	Cg001G0336400
OG0000412	XP_006300523.1	Cg007G2424400
OG0000412	XP_006298020.1	Cg004G1243600
OG0000413	XP_006298652.1	Cg004G1196800
OG0000413	XP_006306130.1	Cg006G1789400
OG0000413	XP_023641278.1	Cg008G2862700, Cg008G2848300
OG0000414	XP_023643359.1	Cg007G2278800
OG0000414	XP_006298325.1	Cg004G1355800
OG0000414	XP_006286225.1	Cg001G0257700
OG0000419	XP_023640570.1	Cg005G1580600
OG0000420	XP_006296273.1	Cg005G1505100
OG0000420	XP_006289424.1	Cg008G2828400
OG0000420	XP_023637706.1	Cg008G2687800
OG0000421	XP_006280097.1	Cg003G0909400
OG0000421	XP_006287183.1, XP_006280103.1, XP_006280101.1	Cg003G0948500
OG0000424	XP_006281244.2	Cg003G0934600
OG0000424	XP_006284751.1	Cg001G0130900
OG0000424	XP_006303412.1	Cg006G1824000
OG0000425	XP_006282487.2, XP_006285273.2, XP_006296466.2	Cg008G2926100
OG0000429	XP_023643802.1	Cg002G0441000
OG0000430	XP_023633999.1	Cg001G0184100
OG0000430	XP_006288911.1	Cg003G0855500, Cg003G0741900
OG0000430	XP_006300332.1	Cg007G2284200
OG0000430	XP_006298837.1	Cg004G1345700
OG0000431	XP_006301332.2	Cg007G2305800
OG0000431	XP_006301035.1	Cg007G2292300
OG0000432	XP_006304837.1, XP_006304764.1	Cg006G1844800, Cg006G1844700
OG0000432	XP_006285692.2	Cg001G0199300
OG0000432	XP_006286118.1	Cg001G0277100
OG0000433	XP_006285843.1, XP_006286272.1, XP_006282347.1, XP_006284992.1, XP_006285601.1	Cg001G0131500, Cg001G0131400, Cg001G0131300
OG0000434	XP_006303689.1, XP_006304775.1	Cg006G1918600
OG0000436	XP_006292028.1	Cg002G0569200
OG0000436	XP_006281290.1	Cg003G0989600
OG0000436	XP_006281292.1	Cg003G0989700
OG0000436	XP_006292022.1	Cg002G0569300
OG0000437	XP_006284780.1	Cg001G0108200
OG0000437	XP_006285100.1	Cg003G0956000
OG0000437	XP_023640362.1	Cg001G0140500
OG0000437	XP_006298740.2	Cg004G1434600
OG0000438	XP_006292827.2, XP_023639100.1, XP_006292323.1, XP_006293249.2, XP_023639227.1, XP_023639055.1, XP_006293264.2, XP_023638895.1, XP_006292168.1	Cg002G0595900
OG0000439	XP_006302149.1	Cg007G2488100
OG0000439	XP_006285493.1, XP_006286640.1	Cg008G2633900
OG0000442	XP_023639792.1	Cg003G1003800
OG0000442	XP_023639393.1, XP_006292157.1	Cg002G0405900, Cg005G1455600
OG0000443	XP_006296156.2	Cg005G1729000
OG0000443	XP_006289984.1	Cg008G2679500
OG0000443	XP_006289091.1	Cg008G2810300
OG0000444	XP_006294594.1	Cg005G1618300
OG0000444	XP_006292538.1	Cg002G0432100
OG0000445	XP_006288822.1	Cg008G2794000
OG0000446	XP_023636253.1	Cg008G2784200
OG0000448	XP_006290512.1	Cg001G0291100, Cg002G0634600
OG0000449	XP_023639082.1	Cg005G1709300
OG0000449	XP_006293285.1	Cg002G0436700
OG0000449	XP_006297834.2, XP_006297586.1	Cg004G1092100
OG0000450	XP_023644762.1	Cg008G2934300
OG0000451	XP_023634050.1	Cg001G0182900
OG0000451	XP_023644131.1	Cg007G2304500, Cg007G2304600
OG0000451	XP_023645318.1	Cg005G1452000
OG0000457	XP_006295201.1	Cg004G1104700, Cg006G2222000, Cg005G1599100
OG0000458	XP_006303584.1	Cg006G1986400
OG0000458	XP_006306520.1, XP_006281547.1	Cg006G1986200
OG0000458	XP_006306115.1	Cg006G1986600, Cg006G1986700, Cg006G1986500
OG0000460	XP_006300251.2	Cg004G1195400
OG0000460	XP_006279506.2	Cg003G0954600
OG0000461	XP_023634302.1	Cg004G1247900, Cg007G2345900, Cg003G0808300, Cg006G1919600
OG0000463	XP_006305314.1	Cg006G1916900
OG0000463	XP_023638425.1	Cg002G0564400, Cg004G1391200
OG0000464	XP_006305025.2	Cg006G2243700
OG0000466	XP_023636137.1, XP_006286383.2, XP_023636135.1, XP_023637346.1	Cg003G0733700, Cg003G0864700
OG0000467	XP_006279757.1	Cg008G2809100, Cg008G2809600, Cg008G2807600
OG0000467	XP_006300365.1	Cg008G2809700, Cg008G2810500
OG0000467	XP_023637253.1	Cg008G2810700
OG0000469	XP_006291911.1, XP_006281176.1, XP_006285819.1	Cg001G0213700, Cg002G0438500, Cg008G2965000
OG0000470	XP_006295495.1	Cg001G0249200
OG0000470	XP_006285852.1	Cg001G0228700
OG0000471	XP_006283096.1	Cg001G0275900
OG0000471	XP_023633959.1, XP_023635542.1, XP_006285407.1, XP_023634251.1	Cg001G0274700
OG0000473	XP_006306997.1	Cg006G2256500
OG0000473	XP_023633292.1	Cg006G2256600
OG0000473	XP_023640613.1	Cg005G1556400
OG0000474	XP_006306324.1	Cg006G2224000
OG0000474	XP_023633873.1	Cg004G1435300
OG0000475	XP_006297863.1, XP_023634441.1	Cg001G0281200, Cg003G0806900
OG0000475	XP_006302389.1	Cg003G0872500, Cg016G3059500, Cg003G0872300, Cg016G3059300, Cg003G0874100, Cg016G3060600, Cg007G2400400, Cg007G2409000, Cg007G2400100, Cg007G2409400, Cg007G2287300
OG0000476	XP_006290011.1, XP_006290077.2	Cg008G2824600, Cg008G2823100
OG0000477	XP_006281265.1	Cg003G1015900
OG0000477	XP_006291992.1	Cg002G0683200
OG0000477	XP_006303395.1	Cg006G2119800
OG0000478	XP_006302276.1	Cg007G2261500, Cg007G2261300, Cg007G2261600
OG0000478	XP_006293681.2	Cg008G2939800
OG0000480	XP_006292097.2	Cg002G0686200
OG0000480	XP_006292781.1	Cg002G0686300
OG0000480	XP_006292136.1	Cg002G0686500
OG0000481	XP_006302194.1	Cg007G2316200
OG0000481	XP_006306441.1	Cg006G2163200
OG0000481	XP_006307429.1	Cg006G2163300
OG0000483	XP_006287450.1	Cg008G2816200, Cg008G2816300, Cg008G2816400, Cg008G2816600
OG0000484	XP_006284286.1	Cg001G0099600
OG0000484	XP_006285734.1, XP_006284215.2	Cg001G0099700
OG0000485	XP_006285535.1	Cg001G0170000
OG0000485	XP_006283872.2	Cg001G0170100
OG0000485	XP_006299949.1	Cg002G0629300
OG0000485	XP_006285836.1, XP_023638826.1, XP_023638831.1	Cg001G0169900
OG0000486	XP_006303535.1	Cg006G2077700, Cg006G2077400
OG0000492	XP_006292723.1	Cg002G0480000
OG0000492	XP_023639637.1	Cg005G1604600
OG0000492	XP_023640971.1	Cg005G1542600
OG0000493	XP_006282518.2, XP_006282935.2, XP_006299208.2, XP_023635052.1, XP_006285278.2	Cg001G0372000, Cg001G0372900, Cg001G0372700
OG0000494	XP_023638943.1	Cg002G0503300, Cg002G0502700
OG0000494	XP_023638944.1	Cg002G0502600
OG0000495	XP_023638908.1, XP_023639160.1	Cg007G2505700
OG0000496	XP_006290566.1	Cg002G0549900
OG0000497	XP_006302320.1	Cg007G2497600
OG0000497	XP_006297793.1	Cg004G1199900
OG0000497	XP_006300238.1, XP_006279086.1	Cg006G1791500
OG0000501	XP_023644931.1	Cg006G1943100
OG0000501	XP_023644929.1	Cg006G1943000
OG0000501	XP_023636909.1	Cg003G0770600
OG0000502	XP_006282225.1, XP_006285777.2	Cg001G0361300, Cg001G0361000, Cg001G0361200
OG0000502	XP_006284933.2	Cg001G0361400, Cg001G0361500
OG0000503	XP_023641511.1	Cg001G0275600, Cg002G0630000, Cg007G2341900
OG0000506	XP_006298349.1	Cg003G0974000, Cg004G1409000, Cg005G1549700, Cg008G2642900
OG0000509	XP_023634870.1	Cg001G0239300
OG0000509	XP_023634869.1, XP_023634868.1, XP_023634998.1	Cg006G1849600
OG0000510	XP_006283966.1	Cg001G0374100
OG0000510	XP_006286126.1	Cg001G0373900, Cg001G0374000
OG0000511	XP_023644537.1	Cg003G0925000
OG0000513	XP_006281660.2	Cg008G2870400
OG0000514	XP_023636009.1	Cg007G2284800, Cg003G0886000
OG0000517	XP_023636180.1, XP_006286602.2	Cg008G2734600
OG0000517	XP_006288551.1, XP_006286773.1	Cg008G2735300, Cg008G2734500
OG0000518	XP_006287603.1	Cg008G2691300
OG0000519	XP_023633585.1	Cg007G2307700
OG0000519	XP_023639984.1, XP_006296089.1, XP_023640382.1	Cg005G1626000, Cg005G1626100
OG0000520	XP_023641021.1, XP_023633094.1	Cg006G2137100
OG0000521	XP_006302848.1	Cg003G0877500, Cg003G0829700
OG0000522	XP_006288904.1	Cg008G2598200
OG0000522	XP_006292050.1	Cg005G1538400
OG0000522	XP_006298823.1	Cg004G1154500
OG0000523	XP_006296424.2	Cg005G1739600
OG0000523	XP_006295556.1	Cg005G1739500
OG0000524	XP_006289788.1	Cg003G0755700
OG0000524	XP_006286408.1	Cg003G0755600, Cg003G0755500
OG0000526	XP_006289134.2, XP_006290101.2	Cg008G2751600
OG0000526	XP_006290128.2	Cg008G2751500
OG0000529	XP_023644013.1	Cg007G2309800
OG0000529	XP_023640832.1, XP_006296461.1	Cg005G1616800
OG0000529	XP_006296483.1, XP_006295994.1	Cg005G1629800
OG0000531	XP_006307315.1	Cg008G2806800
OG0000531	XP_023637350.1, XP_006287584.1	Cg008G2807300, Cg008G2806900
OG0000534	XP_023643972.1, XP_006300346.2, XP_006300980.1, XP_006301990.1, XP_006301072.1, XP_006304953.1	Cg006G1867500, Cg006G1867300, Cg006G1867400, Cg006G1867100, Cg006G1867800, Cg005G1727000
OG0000535	XP_006281178.1, XP_006281166.1	Cg006G2037200
OG0000535	XP_023639310.1	Cg002G0443600
OG0000535	XP_006292940.1	Cg002G0443700
OG0000536	XP_023635045.1	Cg001G0329600
OG0000536	XP_023636124.1	Cg003G0746800
OG0000537	XP_006299274.1	Cg004G1142700
OG0000537	XP_006279754.1	Cg008G2881500
OG0000537	XP_006299382.1	Cg004G1142800
OG0000539	XP_006294711.2	Cg005G1642100
OG0000539	XP_006295594.1	Cg005G1640600
OG0000540	XP_006296184.1, XP_006289264.1	Cg005G1622400
OG0000542	XP_006304044.1	Cg006G2159400
OG0000542	XP_006302601.1	Cg007G2309500
OG0000542	XP_006305436.1	Cg006G2023500
OG0000542	XP_006302599.1	Cg007G2470000
OG0000543	XP_006282208.1	Cg008G2954100
OG0000543	XP_006282091.1	Cg008G2953900
OG0000547	XP_006294804.1	Cg005G1493600
OG0000547	XP_006294823.1	Cg005G1493900
OG0000547	XP_006294805.1	Cg005G1493700
OG0000548	XP_023640695.1, XP_023640697.1	Cg005G1754100
OG0000549	XP_006296071.1	Cg005G1602500
OG0000552	XP_006292205.1	Cg002G0442400
OG0000553	XP_006298559.1	Cg004G1319500
OG0000553	XP_006281111.1	Cg008G2867400, Cg008G2851700
OG0000553	XP_006298567.1	Cg004G1135200
OG0000555	XP_006289499.1	Cg002G0524800
OG0000555	XP_006297238.2	Cg004G1279400
OG0000556	XP_006300373.1	Cg007G2282000
OG0000556	XP_006301650.1, XP_006300970.1, XP_006300567.1, XP_006301518.1, XP_006301153.1, XP_023644074.1	Cg007G2282800, Cg007G2282200, Cg007G2282100
OG0000557	XP_006295774.1	Cg005G1759000
OG0000561	XP_006283580.2	Cg001G0361600
OG0000561	XP_006291015.1	Cg002G0623100
OG0000561	XP_006287642.1	Cg008G2719500
OG0000562	XP_023640357.1, XP_023640782.1	Cg005G1666300
OG0000562	XP_006288634.1	Cg008G2782500
OG0000563	XP_006293091.1	Cg005G1622000, Cg002G0407100
OG0000563	XP_006306408.1	Cg006G2032000
OG0000564	XP_006295333.1	Cg005G1472300
OG0000565	XP_006307176.1	Cg006G2147600
OG0000566	XP_023643825.1, XP_006301857.1, XP_006301880.2	Cg008G2922600
OG0000567	XP_006301228.1	Cg001G0258600, Cg001G0258700
OG0000568	XP_023640833.1	Cg005G1487400
OG0000569	XP_006282161.1	Cg003G1056500
OG0000569	XP_023639144.1	Cg002G0527400
OG0000569	XP_006287683.1	Cg008G2627200
OG0000570	XP_023633431.1, XP_006281770.2	Cg003G0982700, Cg003G0986400, Cg003G0982800
OG0000572	XP_023645110.1	Cg008G2913100
OG0000573	XP_023636527.1	Cg003G0860600, Cg003G0737400
OG0000578	XP_023642289.1	Cg008G2839600
OG0000579	XP_006298764.1	Cg004G1082100
OG0000580	XP_023640384.1	Cg005G1618900
OG0000581	XP_006286089.1	Cg008G2770000
OG0000581	XP_006305248.1	Cg008G2768400
OG0000582	XP_006279365.1, XP_006290972.1	Cg002G0587100
OG0000582	XP_006279387.1, XP_023639269.1	Cg002G0587000
OG0000583	XP_006306947.1	Cg006G1800700
OG0000583	XP_006301908.1	Cg007G2556600
OG0000583	XP_006297150.1	Cg004G1209700
OG0000584	XP_006302364.1	Cg007G2288800
OG0000584	XP_006305038.1	Cg006G1880800, Cg008G2909200
OG0000585	XP_006290149.1, XP_006299146.1, XP_023639070.1	Cg002G0459200, Cg002G0459400, Cg002G0459000, Cg002G0458800, Cg002G0459300, Cg002G0459100, Cg002G0458900, Cg002G0459500, Cg002G0458700
OG0000588	XP_006296522.1, XP_006294917.2, XP_006293402.1	Cg005G1638900
OG0000588	XP_006294909.2	Cg005G1639200, Cg005G1639100
OG0000589	XP_006281068.1	Cg003G0940500
OG0000589	XP_006286565.1, XP_006288511.2	Cg008G2765300
OG0000590	XP_006282597.1	Cg001G0359300
OG0000590	XP_006285761.1	Cg001G0358800
OG0000590	XP_006286496.2, XP_006283698.1	Cg001G0358700
OG0000591	XP_006300773.2, XP_006300799.2, XP_006279182.1	Cg007G2435900
OG0000591	XP_006283180.1	Cg001G0135900
OG0000591	XP_006280048.1	Cg003G0943100
OG0000592	XP_006300599.1	Cg007G2556700
OG0000592	XP_006283149.1	Cg001G0127500
OG0000593	XP_006303021.1	Cg007G2550300
OG0000593	XP_023641172.1, XP_023641173.1	Cg006G1904600, Cg004G1253200
OG0000595	XP_006301531.2	Cg006G1854400, Cg006G1854500
OG0000595	XP_006301074.2	Cg007G2297100
OG0000595	XP_006302485.1	Cg007G2511900
OG0000596	XP_006293874.1	Cg005G1743600
OG0000596	XP_006292532.1	Cg002G0669900
OG0000597	XP_023634247.1	Cg001G0269900, Cg002G0538700, Cg001G0269700
OG0000598	XP_006297788.1	Cg001G0049800
OG0000599	XP_006284805.1	Cg001G0010300
OG0000601	XP_006303259.1	Cg006G2162600
OG0000602	XP_023635090.1	Cg001G0075300
OG0000603	XP_023635023.1	Cg001G0250900
OG0000604	XP_006284608.1	Cg001G0387500
OG0000604	XP_006282715.2	Cg001G0145900, Cg003G0909500
OG0000605	XP_006288016.1	Cg003G0707100, Cg014G3048400
OG0000605	XP_006288028.1	Cg014G3040700, Cg003G0714900, Cg014G3040600, Cg003G0715000
OG0000606	XP_006279896.1	Cg008G2957800
OG0000609	XP_006299159.1	Cg004G1405600
OG0000609	XP_006299047.1	Cg004G1405800
OG0000613	XP_023638663.1	Cg002G0494900
OG0000613	XP_006297006.1	Cg004G1157600
OG0000613	XP_006287085.1	Cg008G2604600
OG0000615	XP_006290636.1	Cg007G2324700
OG0000616	XP_006282852.1	Cg001G0091900
OG0000616	XP_006304509.1	Cg006G2071400
OG0000617	XP_006287716.1	Cg008G2630600
OG0000617	XP_023636468.1	Cg008G2630800
OG0000617	XP_006289527.2	Cg008G2630700, Cg005G1669000
OG0000618	XP_006288633.1	Cg008G2585500
OG0000618	XP_006299992.1	Cg004G1177500
OG0000619	XP_023645942.1, XP_023645936.1, XP_023645933.1	Cg006G1781400
OG0000620	XP_006282975.2	Cg001G0285200
OG0000620	XP_006281703.2	Cg008G2948100
OG0000621	XP_023638646.1	Cg002G0447400
OG0000621	XP_006292921.1	Cg002G0447700
OG0000622	XP_006281217.1	Cg003G0997100
OG0000623	XP_023642075.1	Cg004G1416200
OG0000623	XP_006292747.1	Cg002G0516500
OG0000623	XP_006284367.1	Cg001G0038700
OG0000624	XP_023640427.1	Cg005G1492000
OG0000625	XP_006298063.2	Cg004G1193700
OG0000625	XP_023644511.1, XP_006285516.1, XP_006305841.2, XP_006301562.1, XP_006303103.2	Cg006G1785900
OG0000626	XP_006307305.1	Cg006G2132700
OG0000627	XP_006300628.2	Cg007G2302900
OG0000627	XP_023643541.1	Cg007G2303100, Cg007G2303000
OG0000628	XP_023633722.1, XP_023635373.1	Cg008G2868500
OG0000628	XP_006285227.2	Cg001G0063400, Cg001G0063500
OG0000630	XP_006305364.1	Cg008G2854100, Cg001G0346500, Cg008G2869900, Cg008G2854200
OG0000635	XP_006282092.1	Cg003G0998100
OG0000635	XP_006307224.1, XP_006305882.1	Cg006G2183300, Cg006G2183400
OG0000636	XP_006281389.1	Cg003G0989100
OG0000636	XP_023639231.1, XP_023634554.1, XP_006306379.1, XP_006301929.1, XP_006301392.1	Cg001G0278600
OG0000637	XP_006291822.1	Cg002G0568900
OG0000637	XP_006279700.1	Cg003G0989000
OG0000637	XP_006291831.1	Cg002G0490200
OG0000638	XP_023640155.1	Cg003G0988800
OG0000638	XP_006292540.1	Cg002G0568800
OG0000638	XP_006291954.1	Cg002G0568700
OG0000639	XP_006290834.1	Cg002G0414400
OG0000639	XP_006293934.1	Cg005G1466800
OG0000640	XP_006285219.1	Cg001G0109100
OG0000641	XP_023639830.1	Cg003G0955100
OG0000641	XP_006284576.2	Cg001G0108600
OG0000641	XP_006298806.1	Cg004G1435200
OG0000642	XP_023640852.1	Cg005G1464800
OG0000642	XP_006293455.1	Cg005G1464900
OG0000643	XP_023635831.1, XP_006299411.2	Cg008G2601200
