Orthogroup	Arabidopsis_lyrata_NCBI	Cochlearia_excelsa
OG0000301	XP_020883108.1, XP_020872622.1, XP_020877172.1, XP_020886446.1, XP_020868906.1, XP_020876112.1, XP_020874153.1, XP_020870118.1, XP_020886556.1, XP_020885910.1	g14672, g43509, g3110, g32825, g11542, g25301, g30948, g40323
OG0000303	XP_020883764.1	g14940
OG0000304	XP_020885653.1	g40529, g40528, g40527
OG0000308	XP_020890260.1	g44591
OG0000310	XP_020867728.1, XP_002866323.1	g19547, g28753
OG0000310	XP_002862953.1, XP_002864667.1, XP_002866375.1	g41320, g28797, g28774, g28802, g859
OG0000311	XP_020877332.1	g45737
OG0000311	XP_002891436.1	g36325
OG0000311	XP_020889182.1	g6918, g13293
OG0000311	XP_002870545.1	g46788
OG0000311	XP_020891044.1	g45009
OG0000314	XP_002892239.1	g26947, g49462
OG0000314	XP_002889523.1	g30904
OG0000314	XP_020883979.1	g51329
OG0000315	XP_020878657.1, XP_020882005.1	g16098
OG0000316	XP_020886529.1	g37360, g37362, g37913, g17870
OG0000319	XP_020870838.1, XP_002889674.1, XP_002864684.1, XP_020870839.1	g28817, g849, g41323, g31094, g49601, g27017
OG0000321	XP_020875511.1	g32189
OG0000321	XP_002870549.2	g14307
OG0000321	XP_020873117.1, XP_020875512.1, XP_020875510.1, XP_002870533.1, XP_002870532.1	g46809
OG0000322	XP_002889191.1	g46450
OG0000322	XP_020885575.1, XP_020884760.1, XP_002874576.1, XP_002893940.1	g51878, g53520
OG0000323	XP_002869552.1	g23616
OG0000325	XP_002891227.2	g11614
OG0000327	XP_002877115.2, XP_020880743.1, XP_020879875.1, XP_002877989.2	g11293, g11292, g11294
OG0000328	XP_002870302.1	g24521, g24516, g24520
OG0000330	XP_020882480.1	g1956
OG0000331	XP_002880818.2, XP_020866266.1, XP_020866240.1, XP_020866152.1, XP_020877110.1, XP_020865718.1	g33150
OG0000332	XP_020877543.1, XP_020877291.1	g41419
OG0000332	XP_020866713.1	g54159
OG0000334	XP_002877942.1	g2329
OG0000334	XP_020882973.1	g37230
OG0000334	XP_020876136.1	g16596
OG0000335	XP_020870420.1	g37063
OG0000336	XP_002887463.1	g44586
OG0000336	XP_002887460.1, XP_002887461.1	g17997, g17998
OG0000336	XP_002890238.1	g31719
OG0000336	XP_002887457.1	g44587
OG0000338	XP_020868200.1, XP_002892517.1, XP_002886727.1, XP_020870323.1	g31209, g27091, g31190, g27095
OG0000339	XP_020885426.1	g52289
OG0000340	XP_002888546.1, XP_002880050.1	g38215
OG0000340	XP_020883601.1	g37505
OG0000344	XP_020877847.1, XP_020876157.1	g10089
OG0000345	XP_002889955.1	g49843
OG0000345	XP_002889953.1	g27193
OG0000345	XP_020869323.1	g51206
OG0000347	XP_020887803.1, XP_020889440.1, XP_020886138.1, XP_020885147.1, XP_002880843.1	g12309
OG0000348	XP_020889075.1	g53724
OG0000349	XP_002869064.1	g18231
OG0000349	XP_020889681.1, XP_020891555.1, XP_020891770.1, XP_020887339.1, XP_020886301.1	g13748, g13750
OG0000350	XP_020867532.1	g32411
OG0000351	XP_020886617.1	g45238
OG0000352	XP_002890193.1, XP_002886594.2, XP_002888145.1, XP_020891477.1, XP_020889876.1	g31677
OG0000355	XP_002868232.2	g24488, g24484, g24489, g47089, g47088, g38275
OG0000355	XP_002887739.2	g17931
OG0000355	XP_002887118.1, XP_002887117.1	g38274
OG0000356	XP_002874408.2, XP_002872250.1, XP_002874407.2	g35508, g18523, g37782, g4812, g4800, g4814
OG0000358	XP_002892204.1	g49447, g30863, g26927
OG0000358	XP_020868529.1, XP_002865409.1, XP_020877760.1	g29557, g39719
OG0000358	XP_002873405.1	g45514
OG0000360	XP_020871494.1	g9656
OG0000360	XP_020885507.1	g9658
OG0000361	XP_002882734.1	g7378
OG0000362	XP_002885626.2, XP_020866123.1	g49471
OG0000368	XP_002866955.2	g22842
OG0000368	XP_020874750.1	g16342
OG0000368	XP_002888509.2, XP_020865922.1	g47982
OG0000368	XP_020873168.1	g47983
OG0000370	XP_020870155.1	g23768
OG0000370	XP_020873586.1, XP_020873585.1	g47536
OG0000371	XP_002890652.1, XP_002880288.1	g7650, g11474
OG0000372	XP_020873782.1, XP_002869578.2, XP_002869577.1, XP_020873778.1	g17100, g17096, g17097, g17099
OG0000374	XP_002891641.1, XP_002891287.1, XP_020869402.1	g11643
OG0000377	XP_020890101.1	g41000
OG0000379	XP_002862473.2	g41816
OG0000380	XP_020867010.1	g41044
OG0000380	XP_020890515.1	g40880
OG0000382	XP_002874941.1	g25452
OG0000382	XP_020868304.1	g41120
OG0000382	XP_020867895.1	g31165
OG0000383	XP_020885420.1	g32362, g32361
OG0000383	XP_020868885.1, XP_020868889.1	g50490
OG0000384	XP_020870971.1	g24279
OG0000386	XP_002876198.1, XP_002877328.1	g2365
OG0000386	XP_002875312.1	g10579
OG0000387	XP_002879667.1, XP_020882907.1	g52116
OG0000387	XP_020885660.1, XP_002868038.2, XP_020884979.1, XP_002881894.2	g37493, g37492
OG0000388	XP_020875888.1	g22154
OG0000390	XP_002864312.1, XP_020870195.1	g35026, g34348, g34350, g28458, g28439, g35303
OG0000390	XP_002885786.1	g6787
OG0000390	XP_002885216.1	g13288
OG0000391	XP_020870867.1	g50242
OG0000391	XP_020870868.1	g27516
OG0000392	XP_020874849.1	g11310
OG0000392	XP_020879684.1	g11364
OG0000396	XP_020881129.1	g10425
OG0000396	XP_020881240.1	g4323
OG0000398	XP_002882836.2, XP_020890494.1, XP_002894496.1	g27985, g54333
OG0000400	XP_020887720.1, XP_020887719.1, XP_020873026.1, XP_002877094.1, XP_002877095.1, XP_002863942.1, XP_002863075.1, XP_002863941.1, XP_020880367.1	g50668
OG0000403	XP_020891776.1	g44123
OG0000403	XP_002886627.2, XP_002888152.1, XP_020891528.1, XP_020865633.1, XP_002886624.1	g44131, g44135, g17396
OG0000404	XP_002879596.1, XP_020888327.1, XP_002876158.1	g51571
OG0000406	XP_002873801.1, XP_002873802.1, XP_002873803.1	g5012, g5008
OG0000406	XP_020888940.1, XP_002884357.1	g12661
OG0000408	XP_020885753.1	g50999
OG0000409	XP_020869354.1, XP_020867763.1	g49864
OG0000409	XP_002893048.1	g23221
OG0000409	XP_020882951.1	g23783
OG0000410	XP_020890044.1	g1733, g24568, g44176
OG0000411	XP_002885799.1	g13575
OG0000412	XP_002864349.1	g28489
OG0000412	XP_002867518.1	g47623
OG0000413	XP_020873839.1, XP_002864463.1	g12238
OG0000414	XP_002890663.1	g27592
OG0000414	XP_020868574.1, XP_020868575.1, XP_020868576.1, XP_002890659.1	g50367
OG0000414	XP_020874932.1	g47348
OG0000415	XP_020879290.1	g4813, g4802
OG0000416	XP_002881192.1, XP_002879346.1	g37911
OG0000416	XP_020870366.1, XP_020883517.1	g49506, g50636
OG0000419	XP_002868753.2	g53832
OG0000420	XP_020882955.1, XP_002879861.1	g23784
OG0000420	XP_020875262.1, XP_020875256.1, XP_020872037.1, XP_020887580.1	g13846
OG0000421	XP_002868738.1	g46706
OG0000421	XP_020872982.1	g53730, g46707
OG0000422	XP_020870169.1	g49629, g49628
OG0000422	XP_020870459.1	g27081
OG0000423	XP_002888890.1	g12212
OG0000423	XP_002891805.1, XP_002884997.1	g27989, g54339
OG0000425	XP_002894415.1	g36594, g54279
OG0000425	XP_002863256.2, XP_002876910.1, XP_002876911.1, XP_002876914.1, XP_020880684.1, XP_002876909.2, XP_002894058.2, XP_002882760.2	g13131
OG0000426	XP_020890954.1, XP_020877328.1, XP_020880748.1	g49078, g28337, g53936, g25486, g44392
OG0000427	XP_002889204.1	g23603
OG0000429	XP_002874255.1	g598
OG0000429	XP_002871465.1	g45564, g29450
OG0000429	XP_002869276.1	g23276
OG0000430	XP_002884009.1	g6127
OG0000431	XP_002888218.1	g44045
OG0000431	XP_020870476.1	g27100
OG0000431	XP_002889784.1	g31232
OG0000432	XP_020879107.1	g39358
OG0000432	XP_002869603.1	g47588, g17129, g23688
OG0000433	XP_002865907.1	g18132, g16748
OG0000433	XP_020890851.1	g16614
OG0000433	XP_002894690.1	g44024, g44018
OG0000436	XP_020873821.1	g39339, g1080
OG0000437	XP_020866347.1	g16334
OG0000437	XP_002891052.1	g16330
OG0000437	XP_002885936.1	g18485
OG0000437	XP_002891050.1	g32687
OG0000437	XP_002880782.1	g50713
OG0000439	XP_002876506.1	g2023
OG0000439	XP_002881172.1	g51246
OG0000440	XP_002884376.1	g12773
OG0000440	XP_002884378.1	g36390
OG0000441	XP_020889114.1	g12084, g12086, g12087, g12083
OG0000441	XP_002883007.1	g12089
OG0000442	XP_002880405.1	g38515
OG0000444	XP_020877162.1	g16512, g33024, g2016, g4211, g13078, g28621, g49342, g43857, g36842, g43508, g24315, g41532, g3691, g53381, g53056, g46830, g3698, g2831, g22889, g24204, g54006, g25185, g40878, g2864, g48307, g41286, g41287, g2687, g32783, g32770, g32776, g27439, g16876, g37557, g4229, g53717, g41585, g2934, g35902, g24421, g53535, g14667, g44305, g28029, g19051
OG0000446	XP_002864799.1	g353
OG0000446	XP_020868927.1	g27266
OG0000447	XP_020887450.1	g7121
OG0000447	XP_002893535.1	g50489, g32357
OG0000448	XP_002863380.1	g40670
OG0000448	XP_002863381.1	g10911
OG0000449	XP_020880864.1	g19571
OG0000449	XP_002864657.2	g1293, g28780, g41309
OG0000449	XP_020880865.1	g19572
OG0000449	XP_002864656.1	g41304
OG0000450	XP_020867632.1	g32550
OG0000450	XP_020887666.1	g6331
OG0000450	XP_020866033.1, XP_020885742.1, XP_020877211.1	g21393
OG0000452	XP_020869179.1	g47740
OG0000452	XP_020875370.1, XP_020889704.1, XP_020865687.1	g47741, g47742, g23417
OG0000454	XP_020866651.1, XP_002864192.1, XP_020866670.1	g890
OG0000456	XP_020874089.1, XP_020876331.1	g5590
OG0000457	XP_020879487.1	g16865
OG0000457	XP_002864239.1	g28419
OG0000457	XP_020872944.1	g28417, g28418
OG0000459	XP_020872173.1, XP_020872034.1, XP_002869911.1	g24037
OG0000461	XP_002881545.2	g51663
OG0000461	XP_020866566.1	g49273
OG0000461	XP_002892018.2	g30720, g1438
OG0000462	XP_002870840.1	g36218, g36226, g36221
OG0000463	XP_020879738.1	g11422
OG0000463	XP_002877506.1, XP_020880210.1	g11421
OG0000466	XP_020865786.1	g12390
OG0000468	XP_002877995.1	g19139, g11288
OG0000468	XP_020884576.1	g37303
OG0000471	XP_002893548.1	g50497
OG0000471	XP_002893547.1, XP_020869685.1	g50496
OG0000472	XP_020874381.1	g46683, g46681
OG0000472	XP_002868665.1	g18100
OG0000474	XP_002874145.1	g502, g2678, g19454, g19442, g9989
OG0000475	XP_020889591.1, XP_002886422.2, XP_002886425.1, XP_020891488.1, XP_002886426.2, XP_002887972.2, XP_020865880.1	g45250
OG0000478	XP_002883923.2	g40973, g23602
OG0000479	XP_020872149.1	g18810, g628, g11791, g41679, g14264, g36314, g53858, g24386, g32835, g4064, g11712, g1723, g36870, g11491, g53190, g16451, g4973, g676, g32736, g16652, g32735, g43328, g16252, g1726, g675, g14203, g53189, g43055, g11492, g11790, g16450, g34706, g4412, g8720, g35870, g14638, g35997, g35176, g36253, g53800, g8730, g8230, g46612, g30242, g16062, g16530, g16521, g16545, g16225, g4501, g35451, g25806, g26135, g52560, g4349, g41863, g52895, g26134, g33554, g21456, g34817, g16539, g4348, g34460, g4418, g35450, g53314, g37785, g36225, g16601, g16253, g16348, g15568, g35177, g34705, g4411, g8231, g8218, g8731, g36254, g28959, g46613, g14637, g51816, g4434, g14618, g34358, g35313, g35036, g53802, g43056, g46614, g28958, g22614, g16266, g35912, g16346, g4433, g14204
OG0000481	XP_020890091.1	g40945
OG0000481	XP_020875636.1, XP_020886805.1	g24644
OG0000482	XP_002868776.1, XP_020875436.1, XP_020875435.1	g46747, g18097, g18041, g44922, g44926, g41800
OG0000483	XP_002864390.1	g39375
OG0000484	XP_020877773.1	g29022
OG0000487	XP_002889509.1	g12606, g30872, g12810, g7774, g7765
OG0000488	XP_002876140.1	g11331
OG0000489	XP_020887078.1, XP_002884527.1	g31982, g32989
OG0000489	XP_020876487.1	g25938, g25526
OG0000491	XP_020887474.1	g21423, g1408
OG0000492	XP_020885640.1, XP_020890802.1, XP_020890804.1, XP_020865791.1, XP_020865833.1, XP_020872401.1, XP_020865797.1, XP_020865827.1	g1343, g1338, g43635
OG0000497	XP_020866146.1, XP_020885209.1	g36932, g52937, g16337, g35861, g11660, g11659, g23500, g13548, g1698, g52938, g32582, g35860, g43698, g53738
OG0000498	XP_002864240.1	g28420, g918
OG0000498	XP_020872317.1	g23591
OG0000499	XP_002868001.1	g24192
OG0000499	XP_020889418.1	g13215, g12179
OG0000501	XP_020868804.1	g32899
OG0000501	XP_020873036.1, XP_020882627.1	g2874
OG0000503	XP_002870686.1	g17492
OG0000504	XP_020879507.1, XP_020884014.1	g37317
OG0000504	XP_020887260.1	g13045, g12397, g7487
OG0000505	XP_020878888.1, XP_020878709.1, XP_020879055.1	g10041
OG0000506	XP_020888125.1, XP_020891685.1, XP_002871200.1	g29695
OG0000506	XP_020889633.1, XP_020873478.1	g13576
OG0000506	XP_002887396.1	g44625, g16494, g45982
OG0000507	XP_002883482.1, XP_002883015.1	g16066, g16061
OG0000508	XP_020884707.1	g37276
OG0000509	XP_020872643.1	g24336
OG0000509	XP_020866899.1	g17576
OG0000510	XP_020891497.1	g44132, g41019, g41018
OG0000510	XP_020890728.1, XP_002888135.1, XP_020891639.1	g44133
OG0000511	XP_020875754.1	g17679
OG0000511	XP_020865813.1	g40900
OG0000512	XP_002867713.1, XP_020873851.1	g17267
OG0000512	XP_020873527.1, XP_020873533.1	g23904
OG0000512	XP_020887561.1	g24586, g23899, g23901
OG0000512	XP_020873524.1	g23902
OG0000513	XP_020881982.1	g19186
OG0000513	XP_020866290.1, XP_020880862.1	g2921
OG0000514	XP_020888107.1	g6742
OG0000515	XP_020867916.1, XP_002894562.1	g54384
OG0000516	XP_002869437.1	g50705
OG0000520	XP_020880331.1	g52272
OG0000521	XP_002891161.1	g32883, g27873
OG0000521	XP_002874496.1	g40242
OG0000521	XP_020890614.1	g46440
OG0000522	XP_020868025.1	g50671, g32646
OG0000522	XP_002891021.1, XP_002891022.1	g50679
OG0000522	XP_020877248.1	g40318
OG0000523	XP_020866879.1	g32310, g32311, g32309
OG0000523	XP_002878406.1	g1820
OG0000523	XP_002878405.1	g1822
OG0000524	XP_002884668.1	g12430
OG0000525	XP_020890438.1	g46461
OG0000525	XP_020867140.1	g36635
OG0000526	XP_020879671.1	g2744
OG0000526	XP_002875861.1	g19502
OG0000526	XP_020879673.1	g2743
OG0000529	XP_020879351.1	g802, g14403
OG0000530	XP_020878215.1	g29147, g29150, g29148
OG0000531	XP_020869562.1	g52035, g25499, g2998, g24849, g45108, g31196, g43423, g23795, g3319, g31195, g7090, g16387, g24976, g24629, g47577, g52034
OG0000532	XP_020868914.1	g12455
OG0000533	XP_020872547.1	g18305
OG0000535	XP_002886566.1	g40981
OG0000535	XP_020881107.1	g10730
OG0000536	XP_020883531.1, XP_020874106.1, XP_020884686.1, XP_020866473.1, XP_020869611.1, XP_020872448.1, XP_020887790.1, XP_020871420.1	g3462
OG0000537	XP_002874870.1	g45190
OG0000537	XP_002863206.1	g26286, g46950
OG0000537	XP_002882532.1	g12972
OG0000538	XP_020884057.1	g52123
OG0000539	XP_020881302.1	g8
OG0000540	XP_002881051.1	g37885
OG0000540	XP_002881050.1	g51161, g51163
OG0000541	XP_020885275.1	g51136
OG0000541	XP_002879211.1	g46875
OG0000542	XP_020878539.1	g5064, g45719
OG0000543	XP_020883505.1, XP_020883097.1, XP_002878793.1, XP_002878935.1, XP_002878760.1, XP_002863681.1	g50674, g6257, g6276, g3083, g6273, g6259, g38385
OG0000545	XP_002887572.1	g44484
OG0000546	XP_002886094.1, XP_002886093.2, XP_002884036.1	g6101
OG0000547	XP_020877185.1, XP_020876070.1	g45202, g45181
OG0000547	XP_002869959.1	g32583
OG0000550	XP_020883734.1	g19237, g11324
OG0000551	XP_020880653.1	g206
OG0000551	XP_002871389.1	g5442
OG0000552	XP_020868824.1	g2664, g24348, g37712, g50813
OG0000553	XP_002891068.2	g32710
OG0000553	XP_002891067.1, XP_002893796.1, XP_002893794.1	g32707
OG0000554	XP_020890089.1	g40964
OG0000555	XP_020877729.1, XP_020877727.1, XP_020877730.1	g25667
OG0000556	XP_002883564.1	g11687
OG0000557	XP_002878326.1	g1926
OG0000557	XP_020880884.1	g18838
OG0000557	XP_020882884.1, XP_020870671.1	g52194
OG0000558	XP_002880821.1, XP_002879959.1, XP_020886022.1	g45137, g6394, g37094, g37077, g37420
OG0000559	XP_002870999.1	g5764
OG0000559	XP_002870990.1	g45334
OG0000560	XP_002866335.1, XP_020884414.1	g28744, g39227
OG0000561	XP_020890340.1, XP_020872031.1, XP_020889288.1	g9727
OG0000561	XP_020889324.1	g186, g185
OG0000562	XP_020887892.1	g12524, g12903
OG0000562	XP_020879026.1	g29300, g5178
OG0000562	XP_020879590.1	g4833
OG0000563	XP_020867472.1	g2642
OG0000564	XP_020872308.1	g54035
OG0000564	XP_002880616.1, XP_020882835.1	g51022, g51021
OG0000565	XP_002873704.2, XP_002873702.1	g18012
OG0000566	XP_020876143.1, XP_002871935.1, XP_020869884.1	g41560
OG0000566	XP_020878284.1, XP_002871946.1, XP_020878364.1	g41399
OG0000566	XP_002871945.1	g720
OG0000567	XP_002885181.2, XP_020889234.1, XP_020878581.1, XP_002873547.1, XP_002868152.1, XP_002883041.2	g13274
OG0000569	XP_002862231.1, XP_020884748.1	g51508
OG0000570	XP_020888951.1	g7906
OG0000570	XP_020871563.1	g9919
OG0000571	XP_002864702.1	g830
OG0000571	XP_002889679.1, XP_002892435.1	g31103, g31105
OG0000572	XP_020881774.1	g17535
OG0000572	XP_020889600.1	g53091
OG0000573	XP_002885960.2	g1437
OG0000574	XP_020870265.1, XP_020877165.1, XP_020887746.1, XP_020875318.1, XP_020870256.1, XP_020875756.1, XP_020884941.1, XP_020883112.1, XP_020871214.1, XP_020887195.1	g21420, g15759
OG0000578	XP_002892571.1	g31250
OG0000578	XP_020890319.1	g44098
OG0000579	XP_020879119.1	g28384
OG0000579	XP_020875050.1	g23738
OG0000580	XP_020885667.1	g37536
OG0000581	XP_020886209.1	g13025, g2527, g7507
OG0000582	XP_002874070.1	g797
OG0000582	XP_020885321.1	g40099
OG0000583	XP_020870752.1, XP_020885682.1	g39847
OG0000584	XP_002865382.1	g11067
OG0000584	XP_020872220.1	g23547
OG0000585	XP_002881337.1	g51449, g37082, g7149
OG0000586	XP_020871877.1, XP_020891345.1, XP_020868608.1	g18462
OG0000587	XP_002874977.1	g45222
OG0000587	XP_020884883.1	g50800
OG0000588	XP_002882904.1	g12159
OG0000588	XP_002881863.1	g51276, g52074
OG0000588	XP_020867131.1	g54285
OG0000589	XP_002864652.1	g1289, g41302
OG0000589	XP_020881448.1, XP_002877452.1	g2922
OG0000590	XP_002882425.1	g7700, g53288
OG0000590	XP_020870645.1	g12549
OG0000591	XP_020873213.1	g16963
OG0000591	XP_002893045.1	g31850
OG0000592	XP_002885240.1	g6901
OG0000592	XP_002890259.1	g50029, g27399, g31749
OG0000593	XP_020890429.1, XP_020890432.1	g25928
OG0000593	XP_002887743.1	g25927
OG0000593	XP_020880906.1	g13347
OG0000594	XP_020880384.1	g41553, g11391
OG0000594	XP_002875894.1	g19467
OG0000595	XP_002875671.2	g19605
OG0000596	XP_002871916.1	g28961
OG0000597	XP_002881159.1	g39867
OG0000600	XP_002869438.1	g17007, g23476
OG0000601	XP_020876582.1	g5112, g45694
OG0000601	XP_002884300.1	g7907
OG0000601	XP_002870795.1	g16898
OG0000602	XP_002873087.1	g5741
OG0000602	XP_020880755.1	g19206
OG0000602	XP_020888361.1	g12391, g7465, g13062
OG0000603	XP_020866172.1	g14003
OG0000604	XP_020883396.1	g18739
OG0000605	XP_020891316.1	g44550
OG0000605	XP_020865685.1	g46113
OG0000605	XP_020865686.1	g46114, g44551
OG0000606	XP_020870104.1	g54263, g36563
OG0000607	XP_020887982.1	g6843
OG0000607	XP_020874892.1	g23142
OG0000609	XP_020884691.1	g27801
OG0000613	XP_020886921.1	g12753
OG0000613	XP_020874891.1	g18086
OG0000614	XP_020878627.1, XP_002873376.1	g5483, g5477, g5478, g5481
OG0000615	XP_020872761.1	g47953, g22949, g18248
OG0000616	XP_002881494.1	g37198, g19196
OG0000617	XP_002872902.1	g39480
OG0000618	XP_020890485.1	g46462
OG0000618	XP_020874015.1	g23624
OG0000619	XP_002881493.1	g38064
OG0000619	XP_020880136.1	g19197, g2358
OG0000620	XP_002893003.1	g27410, g50047
OG0000620	XP_020889880.1, XP_002888961.1	g44549, g46124
OG0000621	XP_002872671.2	g25662
OG0000621	XP_020872287.1	g46832
OG0000621	XP_020872147.1	g46831
OG0000622	XP_002879925.1	g51991
OG0000627	XP_020865820.1, XP_020873303.1	g23678
OG0000628	XP_020865981.1	g46398
OG0000628	XP_002883147.1, XP_002891214.1	g11992, g13318
OG0000630	XP_002878145.1	g31077
OG0000631	XP_002889590.2	g24850, g36336, g22861, g18639, g51671, g39956, g22859, g13024, g27067, g22860, g3111, g12541
OG0000632	XP_020876175.1	g18715, g1892, g37597
OG0000633	XP_020869555.1	g31589
OG0000634	XP_002866326.1	g50687, g39240
OG0000635	XP_002879261.1	g51197, g37897
OG0000635	XP_002881091.1	g39933
OG0000635	XP_002878768.1	g51257, g39835
OG0000636	XP_020875971.1	g45438
OG0000636	XP_020875972.1, XP_020875973.1, XP_002871187.1	g29704
OG0000637	XP_002877279.1	g24626, g6994
OG0000639	XP_020872461.1	g17411, g17424
OG0000640	XP_020870740.1	g44684, g44686
OG0000640	XP_002876028.1, XP_020869966.1	g2580
OG0000641	XP_020886984.1	g13399
OG0000641	XP_002885466.1	g11856, g11857
OG0000642	XP_002868731.1, XP_002868732.1	g46703, g46704
OG0000642	XP_002868730.1	g37779
OG0000645	XP_020875597.1	g16321, g17740
OG0000645	XP_020874914.1	g24549, g47041
OG0000646	XP_020881538.1	g10368
OG0000646	XP_002882201.1	g12697
OG0000648	XP_020881148.1, XP_002876688.1	g18725, g18726, g18727, g18724
OG0000649	XP_020891123.1	g53982
OG0000649	XP_002889063.1	g46253
OG0000650	XP_020871559.1	g43973
OG0000652	XP_002872054.1, XP_002874125.1, XP_002874124.2	g484, g485, g9960
OG0000653	XP_020878228.1	g740
OG0000658	XP_002872260.1, XP_002877945.1	g10133, g4789
OG0000660	XP_002889646.1	g31060
OG0000660	XP_020881660.1	g2820, g11418
OG0000660	XP_002866318.1	g39246
OG0000661	XP_002876229.1	g51258, g51261, g39834
OG0000662	XP_020876593.1	g5081
OG0000662	XP_020886912.1	g6216, g7879
OG0000663	XP_002888646.1	g44868
OG0000663	XP_002893434.2	g32229
